energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
4.42121061,0.06204483,-0.23686006,0.00626890,-0.27531285,0.00032529,-0.00636729,0.11729446,-0.18214199,0.00021146,-0.00290856,0.00200309,-0.01378551,0.00000000,-0.00000000,0.00621253,-0.00657087,0.00783121,-0.01013946
4.42721361,0.05857064,-0.22353018,0.00667554,-0.25593137,0.00029909,-0.00592528,0.10970376,-0.17560359,0.00020720,-0.00273061,0.00192225,-0.01287693,0.00000000,-0.00000000,0.00595097,-0.00645170,0.00732528,-0.00990445
4.43321661,0.05530345,-0.21022711,0.00744384,-0.23621810,0.00027615,-0.00547770,0.10209971,-0.16943729,0.00020580,-0.00255128,0.00185747,-0.01196475,0.00000000,-0.00000000,0.00571527,-0.00635187,0.00681794,-0.00969327
4.43921961,0.05232416,-0.19718717,0.00859284,-0.21647336,0.00025637,-0.00503138,0.09461662,-0.16379991,0.00020774,-0.00237358,0.00181210,-0.01106339,0.00000000,-0.00000000,0.00551716,-0.00627664,0.00631827,-0.00951406
4.44522261,0.04971682,-0.18462094,0.01015074,-0.19697478,0.00023974,-0.00459255,0.08738454,-0.15882134,0.00021354,-0.00220024,0.00178985,-0.01018588,0.00000000,-0.00000000,0.00536871,-0.00623024,0.00583504,-0.00937346
4.45122561,0.04756673,-0.17270845,0.01215400,-0.17797177,0.00022633,-0.00416675,0.08052632,-0.15460080,0.00022380,-0.00203369,0.00179467,-0.00934354,0.00000000,-0.00000000,0.00528211,-0.00621579,0.00537651,-0.00927637
4.45722861,0.04595853,-0.16159580,0.01464624,-0.15968158,0.00021628,-0.00375870,0.07415519,-0.15120424,0.00023914,-0.00187594,0.00183069,-0.00854585,0.00000000,-0.00000000,0.00526951,-0.00623519,0.00495029,-0.00922575
4.46323162,0.04497447,-0.15139329,0.01767685,-0.14228683,0.00020974,-0.00337225,0.06837282,-0.14866309,0.00026021,-0.00172862,0.00190213,-0.00780037,0.00000000,-0.00000000,0.00534284,-0.00628910,0.00456318,-0.00922258
4.46923462,0.04469265,-0.14217496,0.02129930,-0.12593464,0.00020691,-0.00301040,0.06326783,-0.14697434,0.00028769,-0.00159296,0.00201316,-0.00711265,0.00000000,-0.00000000,0.00551356,-0.00637695,0.00422112,-0.00926580
4.47523762,0.04518536,-0.13397966,0.02556926,-0.11073708,0.00020799,-0.00267527,0.05891481,-0.14610195,0.00032223,-0.00146977,0.00216786,-0.00648639,0.00000000,-0.00000000,0.00579249,-0.00649704,0.00392909,-0.00935243
4.48124062,0.04651737,-0.12681330,0.03054224,-0.09677296,0.00021318,-0.00236815,0.05537363,-0.14597943,0.00036446,-0.00135951,0.00237003,-0.00592350,0.00000000,-0.00000000,0.00618951,-0.00664667,0.00369109,-0.00947767
4.48724362,0.04874422,-0.12065229,0.03627113,-0.08409063,0.00022265,-0.00208959,0.05268914,-0.14651362,0.00041496,-0.00126230,0.00262311,-0.00542433,0.00000000,-0.00000000,0.00671335,-0.00682234,0.00351010,-0.00963514
4.49324662,0.05191042,-0.11544789,0.04280336,-0.07271157,0.00023655,-0.00183943,0.05089104,-0.14758929,0.00047422,-0.00117796,0.00293000,-0.00498787,0.00000000,-0.00000000,0.00737122,-0.00702000,0.00338810,-0.00981719
4.49924962,0.05604766,-0.11113130,0.05017788,-0.06263462,0.00025497,-0.00161698,0.04999392,-0.14907460,0.00054266,-0.00110611,0.00329297,-0.00461204,0.00000000,-0.00000000,0.00816856,-0.00723530,0.00332605,-0.01001517
4.50525263,0.06117291,-0.10761909,0.05842204,-0.05384056,0.00027797,-0.00142102,0.04999744,-0.15082704,0.00062053,-0.00104618,0.00371342,-0.00429397,0.00000000,-0.00000000,0.00910867,-0.00746389,0.00332394,-0.01021984
4.51125563,0.06728664,-0.10481897,0.06754848,-0.04629678,0.00030551,-0.00125002,0.05088652,-0.15269961,0.00070795,-0.00099750,0.00419182,-0.00403026,0.00000000,-0.00000000,0.01019241,-0.00770179,0.00338074,-0.01042177
4.51725863,0.07437105,-0.10263544,0.07755204,-0.03996183,0.00033749,-0.00110214,0.05263164,-0.15454708,0.00080481,-0.00095939,0.00472748,-0.00381731,0.00000000,-0.00000000,0.01141785,-0.00794565,0.00349449,-0.01061169
4.52326163,0.08238849,-0.10097521,0.08840698,-0.03478975,0.00037375,-0.00097541,0.05518914,-0.15623198,0.00091083,-0.00093116,0.00531845,-0.00365155,0.00000000,-0.00000000,0.01277999,-0.00819306,0.00366227,-0.01078092
4.52926463,0.09128020,-0.09975212,0.10006463,-0.03073396,0.00041399,-0.00086777,0.05850163,-0.15763018,0.00102546,-0.00091223,0.00596144,-0.00352965,0.00000000,-0.00000000,0.01427053,-0.00844287,0.00388028,-0.01092171
4.53526763,0.10096544,-0.09889147,0.11245155,-0.02775055,0.00045785,-0.00077717,0.06249846,-0.15863576,0.00114792,-0.00090210,0.00665165,-0.00344881,0.00000000,-0.00000000,0.01587768,-0.00869537,0.00414380,-0.01102755
4.54127064,0.11134113,-0.09833344,0.12546845,-0.02580091,0.00050485,-0.00070164,0.06709639,-0.15916502,0.00127716,-0.00090049,0.00738281,-0.00340683,0.00000000,-0.00000000,0.01758605,-0.00895250,0.00444730,-0.01109347
4.54727364,0.12228212,-0.09803570,0.13898996,-0.02485375,0.00055442,-0.00063934,0.07220043,-0.15915948,0.00141186,-0.00090725,0.00814714,-0.00340227,0.00000000,-0.00000000,0.01937674,-0.00921792,0.00478447,-0.01111619
4.55327664,0.13364226,-0.09797490,0.15286537,-0.02488618,0.00060591,-0.00058858,0.07770503,-0.15858773,0.00155045,-0.00092247,0.00893540,-0.00343450,0.00000000,-0.00000000,0.02122739,-0.00949709,0.00514831,-0.01109426
4.55927964,0.14525621,-0.09814723,0.16692045,-0.02588422,0.00065854,-0.00054787,0.08349541,-0.15744612,0.00169113,-0.00094642,0.00973702,-0.00350370,0.00000000,-0.00000000,0.02311254,-0.00979712,0.00553119,-0.01102810
4.56528264,0.15694209,-0.09856780,0.18096030,-0.02784236,0.00071151,-0.00051591,0.08944942,-0.15575822,0.00183190,-0.00097957,0.01054027,-0.00361084,0.00000000,-0.00000000,0.02500400,-0.01012671,0.00592501,-0.01091998
4.57128564,0.16850501,-0.09926912,0.19477329,-0.03076255,0.00076392,-0.00049163,0.09543960,-0.15357319,0.00197057,-0.00102255,0.01133249,-0.00375757,0.00000000,-0.00000000,0.02687139,-0.01049581,0.00632131,-0.01077390
4.57728864,0.17974130,-0.10029856,0.20813598,-0.03465240,0.00081485,-0.00047414,0.10133566,-0.15096296,0.00210486,-0.00107612,0.01210037,-0.00394608,0.00000000,-0.00000000,0.02868289,-0.01091534,0.00671145,-0.01059535
4.58329165,0.19044345,-0.10171499,0.22081881,-0.03952280,0.00086336,-0.00046273,0.10700718,-0.14801857,0.00223243,-0.00114111,0.01283030,-0.00417894,0.00000000,-0.00000000,0.03040592,-0.01139672,0.00708678,-0.01039115
4.58929465,0.20040555,-0.10358472,0.23259255,-0.04538508,0.00090852,-0.00045684,0.11232660,-0.14484573,0.00235092,-0.00121838,0.01350871,-0.00445884,0.00000000,-0.00000000,0.03200813,-0.01195141,0.00743884,-0.01016905
4.59529765,0.20942904,-0.10597696,0.24323502,-0.05224772,0.00094943,-0.00045607,0.11717227,-0.14155972,0.00245808,-0.00130874,0.01412248,-0.00478841,0.00000000,-0.00000000,0.03345823,-0.01259030,0.00775957,-0.00993743
4.60130065,0.21732855,-0.10895883,0.25253805,-0.06011276,0.00098524,-0.00046010,0.12143158,-0.13828010,0.00255179,-0.00141288,0.01465935,-0.00516988,0.00000000,-0.00000000,0.03472698,-0.01332319,0.00804151,-0.00970495
4.60730365,0.22393754,-0.11259039,0.26031417,-0.06897217,0.00101520,-0.00046866,0.12500394,-0.13512515,0.00263014,-0.00153134,0.01510828,-0.00560489,0.00000000,-0.00000000,0.03578808,-0.01415811,0.00827798,-0.00948011
4.61330665,0.22911363,-0.11691966,0.26640292,-0.07880421,0.00103866,-0.00048156,0.12780355,-0.13220658,0.00269148,-0.00166436,0.01545984,-0.00609418,0.00000000,-0.00000000,0.03661905,-0.01510080,0.00846330,-0.00927095
4.61930965,0.23274315,-0.12197796,0.27067632,-0.08957000,0.00105511,-0.00049859,0.12976176,-0.12962445,0.00273453,-0.00181188,0.01570648,-0.00663732,0.00000000,-0.00000000,0.03720194,-0.01615408,0.00859292,-0.00908464
4.62531266,0.23474489,-0.12777589,0.27304336,-0.10121057,0.00106419,-0.00051951,0.13082902,-0.12746281,0.00275835,-0.00197348,0.01584283,-0.00723259,0.00000000,-0.00000000,0.03752395,-0.01731745,0.00866356,-0.00892724
4.63131566,0.23507276,-0.13429991,0.27345321,-0.11364439,0.00106567,-0.00054407,0.13097618,-0.12578594,0.00276242,-0.00214830,0.01586589,-0.00787668,0.00000000,-0.00000000,0.03757785,-0.01858663,0.00867327,-0.00880337
4.63731866,0.23371726,-0.14150993,0.27189702,-0.12676576,0.00105953,-0.00057192,0.13019518,-0.12463558,0.00274665,-0.00233501,0.01577507,-0.00856466,0.00000000,-0.00000000,0.03736225,-0.01995335,0.00862153,-0.00871609
4.64332166,0.23070565,-0.14933794,0.26840825,-0.14044401,0.00104588,-0.00060266,0.12849901,-0.12402912,0.00271137,-0.00253183,0.01557228,-0.00928990,0.00000000,-0.00000000,0.03688158,-0.02140517,0.00850920,-0.00866674
4.64932466,0.22610083,-0.15768784,0.26306148,-0.15452385,0.00102500,-0.00063579,0.12592101,-0.12395881,0.00265734,-0.00273651,0.01526181,-0.01004403,0.00000000,-0.00000000,0.03614599,-0.02292556,0.00833847,-0.00865486
4.65532766,0.21999906,-0.16643639,0.25596974,-0.16882669,0.00099734,-0.00067074,0.12251342,-0.12439214,0.00258568,-0.00294635,0.01485018,-0.01081709,0.00000000,-0.00000000,0.03517091,-0.02449410,0.00811281,-0.00867830
4.66133067,0.21252641,-0.17543557,0.24728056,-0.18315324,0.00096346,-0.00070686,0.11834546,-0.12527318,0.00249789,-0.00315825,0.01434594,-0.01159766,0.00000000,-0.00000000,0.03397655,-0.02608682,0.00783681,-0.00873322
4.66733367,0.20383440,-0.18451593,0.23717084,-0.19728715,0.00092406,-0.00074340,0.11350071,-0.12652491,0.00239576,-0.00336878,0.01375933,-0.01237308,0.00000000,-0.00000000,0.03258715,-0.02767675,0.00751599,-0.00881433
4.67333667,0.19409478,-0.19349118,0.22584088,-0.21099973,0.00087990,-0.00077959,0.10807423,-0.12805242,0.00228131,-0.00357424,0.01310197,-0.01312978,0.00000000,-0.00000000,0.03103020,-0.02923462,0.00715664,-0.00891506
4.67933967,0.18349385,-0.20216357,0.21350782,-0.22405561,0.00083185,-0.00081460,0.10216932,-0.12974684,0.00215672,-0.00377080,0.01238643,-0.01385361,0.00000000,-0.00000000,0.02933551,-0.03072970,0.00676562,-0.00902786
4.68534267,0.17222655,-0.21033001,0.20039873,-0.23621902,0.00078077,-0.00084760,0.09589419,-0.13148967,0.00202430,-0.00395456,0.01162589,-0.01453027,0.00000000,-0.00000000,0.02753425,-0.03213067,0.00635008,-0.00914452
4.69134567,0.16049051,-0.21778872,0.18674376,-0.24726069,0.00072756,-0.00087775,0.08935865,-0.13315763,0.00188636,-0.00412170,0.01083369,-0.01514573,0.00000000,-0.00000000,0.02565802,-0.03340663,0.00591730,-0.00925646
4.69734867,0.14848039,-0.22434588,0.17276955,-0.25696476,0.00067312,-0.00090428,0.08267092,-0.13462744,0.00174520,-0.00426861,0.01002298,-0.01568668,0.00000000,-0.00000000,0.02373796,-0.03452814,0.00547444,-0.00935511
4.70335168,0.13638267,-0.22982235,0.15869318,-0.26513577,0.00061828,-0.00092645,0.07593470,-0.13578060,0.00160301,-0.00439197,0.00920635,-0.01614095,0.00000000,-0.00000000,0.02180388,-0.03546815,0.00502837,-0.00943223
4.70935468,0.12437112,-0.23405983,0.14471692,-0.27160504,0.00056382,-0.00094361,0.06924664,-0.13650790,0.00146183,-0.00448890,0.00839553,-0.01649797,0.00000001,-0.00000000,0.01988357,-0.03620298,0.00458549,-0.00948020
4.71535768,0.11260304,-0.23692643,0.13102384,-0.27623643,0.00051048,-0.00095524,0.06269429,-0.13671337,0.00132352,-0.00455705,0.00760114,-0.01674907,0.00000001,-0.00000000,0.01800218,-0.03671310,0.00415159,-0.00949233
4.72136068,0.10121641,-0.23832122,0.11777453,-0.27893107,0.00045886,-0.00096092,0.05635440,-0.13631765,0.00118968,-0.00459466,0.00683250,-0.01688782,0.00000002,-0.00000000,0.01618176,-0.03698386,0.00373177,-0.00946309
4.72736368,0.09032793,-0.23817772,0.10510478,-0.27963080,0.00040950,-0.00096040,0.05029194,-0.13526058,0.00106170,-0.00460065,0.00609748,-0.01691026,0.00000003,-0.00000000,0.01444098,-0.03700594,0.00333031,-0.00938826
4.73336668,0.08003198,-0.23646600,0.09312444,-0.27832026,0.00036283,-0.00095354,0.04455943,-0.13350298,0.00094068,-0.00457464,0.00540246,-0.01681500,0.00000004,-0.00000000,0.01279492,-0.03677571,0.00295071,-0.00926509
4.73936968,0.07040052,-0.23319349,0.08191722,-0.27502739,0.00031918,-0.00094038,0.03919692,-0.13102744,0.00082748,-0.00451697,0.00475228,-0.01660329,0.00000006,-0.00000000,0.01125508,-0.03629532,0.00259560,-0.00909234
4.74537269,0.06148361,-0.22840437,0.07154137,-0.26982248,0.00027877,-0.00092109,0.03423229,-0.12783835,0.00072267,-0.00442867,0.00415033,-0.01627897,0.00000009,-0.00000000,0.00982947,-0.03557257,0.00226684,-0.00887029
4.75137569,0.05331078,-0.22217758,0.06203121,-0.26281558,0.00024174,-0.00089600,0.02968197,-0.12396101,0.00062661,-0.00431146,0.00359860,-0.01584828,0.00000014,-0.00000000,0.00852280,-0.03462062,0.00196551,-0.00860065
4.75737869,0.04589280,-0.21462363,0.05339923,-0.25415271,0.00020814,-0.00086556,0.02555198,-0.11943993,0.00053943,-0.00416762,0.00309780,-0.01531970,0.00000021,-0.00000000,0.00733678,-0.03345746,0.00169202,-0.00828651
4.76338169,0.03922391,-0.20588040,0.04563866,-0.24401070,0.00017795,-0.00083031,0.02183911,-0.11433656,0.00046105,-0.00399998,0.00264755,-0.01470356,0.00000032,-0.00000000,0.00627047,-0.03210530,0.00144614,-0.00793208
4.76938469,0.03328427,-0.19610802,0.03872631,-0.23259126,0.00015109,-0.00079091,0.01853235,-0.10872645,0.00039124,-0.00381176,0.00224649,-0.01401175,0.00000048,-0.00000000,0.00532070,-0.03058969,0.00122716,-0.00754260
4.77538769,0.02804259,-0.18548320,0.03262564,-0.22011428,0.00012742,-0.00074807,0.01561430,-0.10269599,0.00032964,-0.00360650,0.00189250,-0.01325730,0.00000071,-0.00000000,0.00448242,-0.02893875,0.00103390,-0.00712404
4.78139070,0.02345869,-0.17419325,0.02728971,-0.20681083,0.00010678,-0.00070254,0.01306265,-0.09633904,0.00027577,-0.00338793,0.00158284,-0.01245390,0.00000104,-0.00000000,0.00374919,-0.02718214,0.00086489,-0.00668289
4.78739370,0.01948606,-0.16243009,0.02266409,-0.19291612,0.00008897,-0.00065510,0.01085156,-0.08975344,0.00022910,-0.00315986,0.00131435,-0.01161557,0.00000151,-0.00000000,0.00311351,-0.02535017,0.00071843,-0.00622594
4.79339670,0.01607413,-0.15038435,0.01868960,-0.17866270,0.00007378,-0.00060653,0.00895298,-0.08303765,0.00018903,-0.00292607,0.00108357,-0.01075616,0.00000218,-0.00000000,0.00256724,-0.02347293,0.00059263,-0.00575999
4.79939970,0.01317041,-0.13824003,0.01530464,-0.16427420,0.00006102,-0.00055755,0.00733781,-0.07628760,0.00015494,-0.00269017,0.00088690,-0.00988903,0.00000314,-0.00000000,0.00210188,-0.02157938,0.00048557,-0.00529170
4.80540270,0.01072232,-0.12616973,0.01244734,-0.14995982,0.00005048,-0.00050887,0.00597696,-0.06959396,0.00012622,-0.00245557,0.00072073,-0.00902667,0.00000448,-0.00000000,0.00170891,-0.01969668,0.00039530,-0.00482734
4.81140570,0.00867875,-0.11433069,0.01005730,-0.13590971,0.00004200,-0.00046112,0.00484220,-0.06303978,0.00010228,-0.00222537,0.00058151,-0.00818046,0.00000635,-0.00000000,0.00137999,-0.01784955,0.00031995,-0.00437268
4.81740870,0.00699130,-0.10286168,0.00807696,-0.12229145,0.00003542,-0.00041486,0.00390692,-0.05669863,0.00008256,-0.00200229,0.00046584,-0.00736042,0.00000893,-0.00000000,0.00110716,-0.01605977,0.00025772,-0.00393281
4.82341171,0.00561530,-0.09188084,0.00645273,-0.10924756,0.00003066,-0.00037058,0.00314668,-0.05063336,0.00006654,-0.00178865,0.00037055,-0.00657509,0.00001247,-0.00000000,0.00088299,-0.01434590,0.00020697,-0.00351208
4.82941471,0.00451056,-0.08148448,0.00513572,-0.09689411,0.00002766,-0.00032865,0.00253968,-0.04489521,0.00005376,-0.00158634,0.00029271,-0.00583141,0.00001729,-0.00000000,0.00070068,-0.01272306,0.00016620,-0.00311405
4.83541771,0.00364195,-0.07174666,0.00408231,-0.08532042,0.00002644,-0.00028937,0.00206714,-0.03952364,0.00004383,-0.00139682,0.00022967,-0.00513474,0.00002381,-0.00000000,0.00055411,-0.01120288,0.00013413,-0.00274145
4.84142071,0.00297974,-0.06271971,0.00325440,-0.07458965,0.00002707,-0.00025296,0.00171349,-0.03454641,0.00003642,-0.00122112,0.00017908,-0.00448885,0.00003255,-0.00000000,0.00043791,-0.00979357,0.00010964,-0.00239621
4.84742371,0.00249992,-0.05443533,0.00261956,-0.06474022,0.00002974,-0.00021955,0.00146668,-0.02998018,0.00003128,-0.00105986,0.00013888,-0.00389604,0.00004419,-0.00000000,0.00034746,-0.00850012,0.00009185,-0.00207949
4.85342671,0.00218435,-0.04690631,0.00215102,-0.05578786,0.00003469,-0.00018919,0.00131827,-0.02583139,0.00002823,-0.00091329,0.00010730,-0.00335725,0.00005958,-0.00000000,0.00027886,-0.00732456,0.00008007,-0.00179171
4.85942971,0.00202086,-0.04012865,0.00182757,-0.04772822,0.00004232,-0.00016185,0.00126365,-0.02209742,0.00002717,-0.00078134,0.00008283,-0.00287220,0.00007975,-0.00000000,0.00022893,-0.00626628,0.00007382,-0.00153272
4.86543272,0.00200339,-0.03408398,0.00163340,-0.04053972,0.00005312,-0.00013747,0.00130219,-0.01876779,0.00002809,-0.00066365,0.00006426,-0.00243959,0.00010602,-0.00000000,0.00019518,-0.00532242,0.00007287,-0.00130177
4.87143572,0.00213205,-0.02874206,0.00155792,-0.03418663,0.00006773,-0.00011592,0.00143742,-0.01582565,0.00003106,-0.00055964,0.00005059,-0.00205726,0.00013995,-0.00000000,0.00017578,-0.00448828,0.00007718,-0.00109769
4.87743872,0.00241326,-0.02406340,0.00159553,-0.02862212,0.00008697,-0.00009705,0.00167728,-0.01324906,0.00003623,-0.00046855,0.00004107,-0.00172239,0.00018345,-0.00000000,0.00016953,-0.00375769,0.00008695,-0.00091898
4.88344172,0.00285988,-0.02000173,0.00174548,-0.02379126,0.00011182,-0.00008067,0.00203439,-0.01101243,0.00004385,-0.00038947,0.00003518,-0.00143168,0.00023881,-0.00000000,0.00017583,-0.00312344,0.00010257,-0.00076384
4.88944472,0.00349137,-0.01650629,0.00201164,-0.01963374,0.00014345,-0.00006658,0.00252633,-0.00908772,0.00005427,-0.00032141,0.00003262,-0.00118149,0.00030872,-0.00000001,0.00019464,-0.00257761,0.00012469,-0.00063034
4.89544772,0.00433395,-0.01352393,0.00240234,-0.01608641,0.00018325,-0.00005455,0.00317605,-0.00744561,0.00006793,-0.00026334,0.00003330,-0.00096802,0.00039635,-0.00000001,0.00022648,-0.00211188,0.00015415,-0.00051644
4.90145073,0.00542081,-0.01100090,0.00293020,-0.01308537,0.00023285,-0.00004437,0.00401221,-0.00605647,0.00008537,-0.00021421,0.00003736,-0.00078742,0.00050536,-0.00000002,0.00027242,-0.00171789,0.00019205,-0.00042009
4.90745373,0.00679217,-0.00888437,0.00361193,-0.01056780,0.00029407,-0.00003584,0.00506964,-0.00489117,0.00010726,-0.00017300,0.00004517,-0.00063592,0.00063994,-0.00000003,0.00033406,-0.00138736,0.00023968,-0.00033926
4.91345673,0.00849548,-0.00712362,0.00446813,-0.00847337,0.00036901,-0.00002874,0.00638972,-0.00392179,0.00013435,-0.00013871,0.00005739,-0.00050988,0.00080485,-0.00000004,0.00041353,-0.00111239,0.00029856,-0.00027203
4.91945973,0.01058532,-0.00567095,0.00552304,-0.00674533,0.00045999,-0.00002289,0.00802085,-0.00312203,0.00016751,-0.00011043,0.00007494,-0.00040588,0.00100539,-0.00000006,0.00051351,-0.00088552,0.00037040,-0.00021656
4.92546273,0.01312333,-0.00448230,0.00680419,-0.00533129,0.00056954,-0.00001811,0.01001876,-0.00246765,0.00020773,-0.00008729,0.00009912,-0.00032078,0.00124744,-0.00000010,0.00063719,-0.00069986,0.00045712,-0.00017118
4.93146573,0.01617794,-0.00351766,0.00834203,-0.00418363,0.00070042,-0.00001423,0.01244690,-0.00193661,0.00025607,-0.00006851,0.00013158,-0.00025170,0.00153738,-0.00000015,0.00078834,-0.00054917,0.00056078,-0.00013435
4.93746873,0.01982388,-0.00274128,0.01016938,-0.00325977,0.00085553,-0.00001113,0.01537664,-0.00150922,0.00031371,-0.00005340,0.00017442,-0.00019608,0.00188209,-0.00000023,0.00097125,-0.00042786,0.00068360,-0.00010472
4.94347174,0.02414150,-0.00212162,0.01232086,-0.00252218,0.00103791,-0.00000866,0.01888741,-0.00116814,0.00038191,-0.00004134,0.00023026,-0.00015165,0.00228883,-0.00000034,0.00119079,-0.00033098,0.00082789,-0.00008108
4.94947474,0.02921586,-0.00163130,0.01483212,-0.00193819,0.00125068,-0.00000674,0.02306664,-0.00089830,0.00046200,-0.00003181,0.00030228,-0.00011645,0.00276518,-0.00000051,0.00145236,-0.00025424,0.00099600,-0.00006239
4.95547774,0.03513557,-0.00124687,0.01773900,-0.00147980,0.00149693,-0.00000527,0.02800958,-0.00068678,0.00055535,-0.00002435,0.00039433,-0.00008878,0.00331886,-0.00000075,0.00176194,-0.00019396,0.00119031,-0.00004776
4.96148074,0.04199131,-0.00094849,0.02107658,-0.00112330,0.00177970,-0.00000417,0.03381888,-0.00052270,0.00066337,-0.00001857,0.00051094,-0.00006720,0.00395762,-0.00000110,0.00212602,-0.00014701,0.00141312,-0.00003644
4.96748374,0.04987424,-0.00071970,0.02487816,-0.00084886,0.00210181,-0.00000341,0.04060391,-0.00039700,0.00078747,-0.00001416,0.00065746,-0.00005050,0.00468904,-0.00000161,0.00255164,-0.00011078,0.00166663,-0.00002780
4.97348674,0.05887406,-0.00054704,0.02917419,-0.00064020,0.00246583,-0.00000295,0.04847984,-0.00030233,0.00092900,-0.00001087,0.00084005,-0.00003769,0.00552029,-0.00000233,0.00304634,-0.00008309,0.00195286,-0.00002135
4.97948974,0.06907694,-0.00041974,0.03399124,-0.00048413,0.00287395,-0.00000276,0.05756637,-0.00023279,0.00108929,-0.00000849,0.00106575,-0.00002794,0.00645798,-0.00000335,0.00361810,-0.00006218,0.00227361,-0.00001669
4.98549275,0.08056338,-0.00032947,0.03935099,-0.00037022,0.00332785,-0.00000285,0.06798619,-0.00018388,0.00126954,-0.00000686,0.00134248,-0.00002058,0.00750785,-0.00000479,0.00427534,-0.00004665,0.00263039,-0.00001353
4.99149575,0.09340586,-0.00027009,0.04526940,-0.00029045,0.00382861,-0.00000325,0.07986304,-0.00015231,0.00147084,-0.00000589,0.00167904,-0.00001507,0.00867458,-0.00000679,0.00502685,-0.00003536,0.00302442,-0.00001166
4.99749875,0.10766663,-0.00023742,0.05175607,-0.00023892,0.00437663,-0.00000399,0.09331940,-0.00013593,0.00169409,-0.00000552,0.00208501,-0.00001100,0.00996155,-0.00000957,0.00588169,-0.00002748,0.00345660,-0.00001095
5.00350175,0.12339547,-0.00022917,0.05881395,-0.00021162,0.00497150,-0.00000517,0.10847380,-0.00013363,0.00194000,-0.00000571,0.00257072,-0.00000804,0.01137056,-0.00001339,0.00684913,-0.00002236,0.00392752,-0.00001139
5.00950475,0.14062767,-0.00024479,0.06643938,-0.00020630,0.00561199,-0.00000689,0.12543776,-0.00014539,0.00220906,-0.00000650,0.00314701,-0.00000592,0.01290171,-0.00001859,0.00793855,-0.00001958,0.00443755,-0.00001300
5.01550775,0.15938218,-0.00028553,0.07462261,-0.00022230,0.00629595,-0.00000928,0.14431229,-0.00017222,0.00250148,-0.00000795,0.00382510,-0.00000447,0.01455317,-0.00002564,0.00915927,-0.00001889,0.00498686,-0.00001592
5.02151076,0.17966009,-0.00035445,0.08334887,-0.00026052,0.00702033,-0.00001256,0.16518412,-0.00021628,0.00281723,-0.00001017,0.00461628,-0.00000355,0.01632102,-0.00003510,0.01052045,-0.00002017,0.00557561,-0.00002038
5.02751376,0.20144348,-0.00045660,0.09260002,-0.00032345,0.00778115,-0.00001698,0.18812156,-0.00028095,0.00315597,-0.00001334,0.00553158,-0.00000308,0.01819922,-0.00004773,0.01203085,-0.00002349,0.00620412,-0.00002672
5.03351676,0.22469468,-0.00059915,0.10235683,-0.00041519,0.00857359,-0.00002285,0.21317016,-0.00037102,0.00351707,-0.00001766,0.00658138,-0.00000303,0.02017948,-0.00006444,0.01369865,-0.00002903,0.00687303,-0.00003536
5.03951976,0.24935599,-0.00079174,0.11260192,-0.00054158,0.00939204,-0.00003058,0.24034818,-0.00049286,0.00389964,-0.00002345,0.00777502,-0.00000338,0.02225134,-0.00008638,0.01553122,-0.00003717,0.00758368,-0.00004690
5.04552276,0.27534994,-0.00104674,0.12332334,-0.00071040,0.01023019,-0.00004066,0.26964215,-0.00065472,0.00430250,-0.00003107,0.00912025,-0.00000419,0.02440215,-0.00011498,0.01753480,-0.00004842,0.00833832,-0.00006205
5.05152576,0.30258001,-0.00137968,0.13451870,-0.00093150,0.01108121,-0.00005372,0.30100248,-0.00086699,0.00472426,-0.00004099,0.01062280,-0.00000556,0.02661723,-0.00015198,0.01971419,-0.00006348,0.00914051,-0.00008173
5.05752876,0.33093196,-0.00180966,0.14619982,-0.00121707,0.01193786,-0.00007048,0.33433948,-0.00114263,0.00516329,-0.00005376,0.01228584,-0.00000764,0.02888003,-0.00019949,0.02207245,-0.00008325,0.00999553,-0.00010703
5.06353177,0.36027564,-0.00235985,0.15839779,-0.00158188,0.01279273,-0.00009184,0.36951990,-0.00149750,0.00561782,-0.00007007,0.01410950,-0.00001064,0.03117232,-0.00026001,0.02461050,-0.00010887,0.01091070,-0.00013927
5.06953477,0.39046736,-0.00305798,0.17116818,-0.00204353,0.01363842,-0.00011885,0.40636436,-0.00195085,0.00608596,-0.00009073,0.01609044,-0.00001487,0.03347445,-0.00033653,0.02732678,-0.00014173,0.01189586,-0.00018000
5.07553777,0.42135269,-0.00393684,0.18459637,-0.00262268,0.01446775,-0.00015274,0.44464568,-0.00252583,0.00656580,-0.00011671,0.01822146,-0.00002075,0.03576572,-0.00043256,0.03021681,-0.00018353,0.01296371,-0.00023106
5.08154077,0.45276981,-0.00503479,0.19880250,-0.00334330,0.01527398,-0.00019493,0.48408866,-0.00324996,0.00705542,-0.00014911,0.02049125,-0.00002881,0.03802464,-0.00055213,0.03327294,-0.00023629,0.01413017,-0.00029457
5.08754377,0.48455315,-0.00639620,0.21394604,-0.00423279,0.01605102,-0.00024706,0.52437125,-0.00415574,0.00755303,-0.00018922,0.02288421,-0.00003976,0.04022936,-0.00069991,0.03648393,-0.00030243,0.01541467,-0.00037293
