energy_ev,total_up,Ag_p_up,Ag_d_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,4.05109145,0.67006140,1.02248479,0.32682986,2.47204519,0.04282289,0.03245943,0.05689418,0.22369571
-4.63131566,4.00044883,0.69310926,1.05453983,0.32499141,2.39198681,0.04050215,0.03363006,0.05536467,0.22013871
-4.62531266,3.95806277,0.72031759,1.09062691,0.32397648,2.31389698,0.03816744,0.03496062,0.05390801,0.21751958
-4.61930965,3.92583688,0.75185486,1.13098307,0.32393052,2.23921766,0.03585255,0.03645481,0.05255922,0.21594257
-4.61330665,3.90534707,0.78780358,1.17573938,0.32497012,2.16922722,0.03358977,0.03811226,0.05134868,0.21548925
-4.60730365,3.89777964,0.82814897,1.22490434,0.32717743,2.10500355,0.03140903,0.03992796,0.05030106,0.21621509
-4.60130065,3.90388298,0.87276976,1.27835079,0.33059587,2.04739539,0.02933728,0.04189200,0.04943440,0.21814671
-4.59529765,3.92393439,0.92143158,1.33580709,0.33522729,1.99700242,0.02739792,0.04398932,0.04875947,0.22127989
-4.58929465,3.95772328,0.97378324,1.39685286,0.34103060,1.95416478,0.02561050,0.04619976,0.04827945,0.22557849
-4.58329165,4.00455104,1.02935636,1.46091974,0.34792204,1.91896186,0.02399045,0.04849820,0.04798985,0.23097429
-4.57728864,4.06324774,1.08756840,1.52729731,0.35577695,1.89122013,0.02254903,0.05085490,0.04787875,0.23736777
-4.57128564,4.13220462,1.14772930,1.59514424,0.36443302,1.87052913,0.02129343,0.05323606,0.04792728,0.24462989
-4.56528264,4.20942141,1.20905178,1.66350441,0.37369489,1.85626498,0.02022690,0.05560450,0.04811041,0.25260478
-4.55927964,4.29256667,1.27066506,1.73132787,0.38333982,1.84761978,0.01934902,0.05792048,0.04839792,0.26111329
-4.55327664,4.37904906,1.33163200,1.79749587,0.39312429,1.84363608,0.01865609,0.06014265,0.04875556,0.26995733
-4.54727364,4.46609701,1.39096909,1.86084957,0.40279125,1.84324450,0.01814145,0.06222914,0.04914632,0.27892488
-4.54127064,4.55084421,1.44766903,1.92022128,0.41207769,1.84530345,0.01779592,0.06413858,0.04953178,0.28779554
-4.53526763,4.63041799,1.50072513,1.97446751,0.42072236,1.84863925,0.01760821,0.06583129,0.04987351,0.29634640
-4.52926463,4.70202754,1.54915692,2.02250242,0.42847330,1.85208540,0.01756535,0.06727031,0.05013440,0.30435817
-4.52326163,4.76304911,1.59203620,2.06333075,0.43509486,1.85451977,0.01765305,0.06842248,0.05027993,0.31162120
-4.51725863,4.81110523,1.62851252,2.09607879,0.44037419,1.85489847,0.01785611,0.06925933,0.05027928,0.31794135
-4.51125563,4.84413533,1.65783741,2.12002222,0.44412681,1.85228553,0.01815873,0.06975795,0.05010635,0.32314546
-4.50525263,4.86045516,1.67938619,2.13460968,0.44620115,1.84587758,0.01854484,0.06990160,0.04974047,0.32708615
-4.49924962,4.85880324,1.69267668,2.13948096,0.44648209,1.83502297,0.01899838,0.06968021,0.04916697,0.32964588
-4.49324662,4.83837252,1.69738396,2.13447907,0.44489318,1.81923481,0.01950351,0.06909063,0.04837751,0.33074006
-4.48724362,4.79882623,1.69335042,2.11965543,0.44139775,1.79819795,0.02004487,0.06813673,0.04737010,0.33031906
-4.48124062,4.74029756,1.68059082,2.09526796,0.43599876,1.77176976,0.02060774,0.06682927,0.04614901,0.32836910
-4.47523762,4.66337322,1.65929178,2.06177195,0.42873760,1.73997498,0.02117820,0.06518554,0.04472437,0.32491193
-4.46923462,4.56906175,1.62980587,2.01980408,0.41969170,1.70299518,0.02174327,0.06322886,0.04311159,0.32000336
-4.46323162,4.45874788,1.59264031,1.97016010,0.40897136,1.66115321,0.02229103,0.06098789,0.04133069,0.31373060
-4.45722861,4.33413520,1.54844071,1.91376714,0.39671569,1.61489371,0.02281067,0.05849580,0.03940541,0.30620863
-4.45122561,4.19717928,1.49797056,1.85165188,0.38308800,1.56476027,0.02329255,0.05578936,0.03736234,0.29757573
-4.44522261,4.05001446,1.44208711,1.78490578,0.36827071,1.51137052,0.02372828,0.05290792,0.03522990,0.28798825
-4.43921961,3.89487722,1.38171492,1.71464902,0.35246004,1.45539000,0.02411063,0.04989234,0.03303739,0.27761504
-4.43321661,3.73402953,1.31781781,1.64199472,0.33586063,1.39750607,0.02443358,0.04678406,0.03081407,0.26663161
-4.42721361,3.56968521,1.25137074,1.56801487,0.31868029,1.33840273,0.02469224,0.04362397,0.02858828,0.25521432
-4.42121061,3.40394247,1.18333245,1.49370943,0.30112501,1.27873748,0.02488278,0.04045161,0.02638667,0.24353492
-4.41520760,3.23872515,1.11462016,1.41997996,0.28339443,1.21912100,0.02500237,0.03730429,0.02423354,0.23175556
-4.40920460,3.07573474,1.04608716,1.34760860,0.26567795,1.16010032,0.02504902,0.03421642,0.02215035,0.22002448
-4.40320160,2.91641491,0.97850416,1.27724320,0.24815135,1.10214604,0.02502157,0.03121895,0.02015534,0.20847267
-4.39719860,2.76192923,0.91254492,1.20938894,0.23097436,1.04564392,0.02491951,0.02833902,0.01826328,0.19721138
-4.39119560,2.61315244,0.84877654,1.14440648,0.21428887,0.99089082,0.02474294,0.02559971,0.01648545,0.18633072
-4.38519260,2.47067470,0.78765447,1.08251632,0.19821797,0.93809493,0.02449247,0.02301996,0.01482961,0.17589932
-4.37918959,2.33481779,0.72952219,1.02380871,0.18286587,0.88737993,0.02416915,0.02061470,0.01330023,0.16596493
-4.37318659,2.20566158,0.67461511,0.96825838,0.16831838,0.83879261,0.02377449,0.01839503,0.01189869,0.15655589
-4.36718359,2.08307866,0.62306824,0.91574294,0.15464412,0.79231318,0.02331038,0.01636858,0.01062369,0.14768346
-4.36118059,1.96677495,0.57492686,0.86606372,0.14189630,0.74786762,0.02277914,0.01453994,0.00947155,0.13934460
-4.35517759,1.85633352,0.53015949,0.81896797,0.13011484,0.70534124,0.02218349,0.01291112,0.00843669,0.13152524
-4.34917459,1.75125934,0.48867230,0.77417109,0.11932877,0.66459262,0.02152666,0.01148218,0.00751206,0.12420371
-4.34317159,1.65102253,0.45032407,0.73137774,0.10955884,0.62546715,0.02081238,0.01025167,0.00668954,0.11735423
-4.33716858,1.55509794,0.41494104,0.69030102,0.10082006,0.58780955,0.02004492,0.00921725,0.00596034,0.11095010
-4.33116558,1.46299948,0.38233084,0.65067870,0.09312407,0.55147471,0.01922913,0.00837615,0.00531539,0.10496669
-4.32516258,1.37430768,0.35229501,0.61228613,0.08648129,0.51633649,0.01837045,0.00772563,0.00474563,0.09938385
-4.31915958,1.28868995,0.32463957,0.57494537,0.08090264,0.48229423,0.01747490,0.00726331,0.00424228,0.09418779
-4.31315658,1.20591291,0.29918344,0.53853057,0.07640075,0.44927669,0.01654906,0.00698744,0.00379707,0.08937229
-4.30715358,1.12584712,0.27576454,0.50296956,0.07299067,0.41724374,0.01559996,0.00689704,0.00340235,0.08493923
-4.30115058,1.04846458,0.25424351,0.46824211,0.07068989,0.38618565,0.01463504,0.00699193,0.00305126,0.08089849
-4.29514757,0.97383003,0.23450523,0.43437530,0.06951775,0.35612061,0.01366200,0.00727266,0.00273770,0.07726717
-4.28914457,0.90208703,0.21645836,0.40143651,0.06949426,0.32709047,0.01268865,0.00774026,0.00245641,0.07406831
-4.28314157,0.83344021,0.20003318,0.36952477,0.07063828,0.29915549,0.01172281,0.00839596,0.00220291,0.07132904
-4.27713857,0.76813507,0.18517807,0.33876108,0.07296523,0.27238826,0.01077206,0.00924077,0.00197347,0.06907849
-4.27113557,0.70643659,0.17185506,0.30927844,0.07648434,0.24686744,0.00984363,0.01027497,0.00176503,0.06734539
-4.26513257,0.64860807,0.16003484,0.28121203,0.08119566,0.22267157,0.00894426,0.01149758,0.00157510,0.06615555
-4.25912956,0.59489125,0.14969151,0.25469016,0.08708687,0.19987336,0.00808000,0.01290575,0.00140171,0.06552939
-4.25312656,0.54548868,0.14079752,0.22982646,0.09413015,0.17853477,0.00725614,0.01449424,0.00124330,0.06547956
-4.24712356,0.50054899,0.13331900,0.20671341,0.10227919,0.15870303,0.00647708,0.01625478,0.00109862,0.06600887
-4.24112056,0.46015576,0.12721180,0.18541754,0.11146672,0.14040773,0.00574629,0.01817569,0.00096667,0.06710852
-4.23511756,0.42431998,0.12241836,0.16597635,0.12160242,0.12365907,0.00506630,0.02024138,0.00084664,0.06875681
-4.22911456,0.39297638,0.11886549,0.14839687,0.13257172,0.10844716,0.00443865,0.02243220,0.00073782,0.07091830
-4.22311156,0.36598340,0.11646327,0.13265572,0.14423539,0.09474237,0.00386396,0.02472424,0.00063960,0.07354359
-4.21710855,0.34312650,0.11510489,0.11870065,0.15643019,0.08249656,0.00334199,0.02708947,0.00055137,0.07656967
-4.21110555,0.32412448,0.11466755,0.10645309,0.16897049,0.07164496,0.00287171,0.02949598,0.00047257,0.07992079
-4.20510255,0.30863827,0.11501426,0.09581172,0.18165109,0.06210868,0.00245138,0.03190842,0.00040263,0.08350998
-4.19909955,0.29628163,0.11599645,0.08665653,0.19425107,0.05379754,0.00207872,0.03428867,0.00034096,0.08724102
-4.19309655,0.28663319,0.11745718,0.07885340,0.20653854,0.04661305,0.00175094,0.03659669,0.00028696,0.09101093
-4.18709355,0.27924937,0.11923496,0.07225870,0.21827631,0.04045145,0.00146496,0.03879145,0.00024003,0.09471273
-4.18109055,0.27367742,0.12116780,0.06672390,0.22922821,0.03520663,0.00121744,0.04083209,0.00019959,0.09823855
-4.17508754,0.26946829,0.12309745,0.06209991,0.23916569,0.03077283,0.00100492,0.04267902,0.00016505,0.10148282
-4.16908454,0.26618878,0.12487358,0.05824100,0.24787468,0.02704697,0.00082393,0.04429520,0.00013585,0.10434547
-4.16308154,0.26343253,0.12635776,0.05500831,0.25516220,0.02393076,0.00067104,0.04564726,0.00011147,0.10673504
-4.15707854,0.26082966,0.12742707,0.05227273,0.26086249,0.02133224,0.00054297,0.04670662,0.00009145,0.10857151
-4.15107554,0.25805473,0.12797722,0.04991725,0.26484249,0.01916713,0.00043662,0.04745044,0.00007540,0.10978879
-4.14507254,0.25483285,0.12792499,0.04783863,0.26700619,0.01735960,0.00034912,0.04786243,0.00006300,0.11033670
-4.13906953,0.25094397,0.12721004,0.04594863,0.26729784,0.01584287,0.00027787,0.04793338,0.00005406,0.11018242
-4.13306653,0.24622516,0.12579592,0.04417454,0.26570377,0.01455939,0.00022055,0.04766152,0.00004850,0.10931136
-4.12706353,0.24057113,0.12367034,0.04245938,0.26225278,0.01346084,0.00017516,0.04705256,0.00004640,0.10772737
-4.12106053,0.23393303,0.12084471,0.04076160,0.25701506,0.01250787,0.00013997,0.04611952,0.00004804,0.10545228
-4.11505753,0.22631583,0.11735299,0.03905447,0.25009975,0.01166974,0.00011360,0.04488228,0.00005391,0.10252495
-4.10905453,0.21777432,0.11324994,0.03732527,0.24165120,0.01092386,0.00009496,0.04336689,0.00006480,0.09899973
-4.10305153,0.20840842,0.10860899,0.03557429,0.23184423,0.01025528,0.00008327,0.04160470,0.00008181,0.09494449
-4.09704852,0.19835762,0.10351966,0.03381373,0.22087856,0.00965622,0.00007808,0.03963140,0.00010647,0.09043831
-4.09104552,0.18779540,0.09808488,0.03206668,0.20897275,0.00912564,0.00007925,0.03748584,0.00014080,0.08556899
-4.08504252,0.17692356,0.09241828,0.03036610,0.19635789,0.00866890,0.00008697,0.03520892,0.00018742,0.08043051
-4.07903952,0.16596695,0.08664156,0.02875401,0.18327142,0.00829757,0.00010180,0.03284245,0.00024963,0.07512042
-4.07303652,0.15516890,0.08088212,0.02728082,0.16995128,0.00802933,0.00012465,0.03042803,0.00033159,0.06973755
-4.06703352,0.14478739,0.07527108,0.02600488,0.15663068,0.00788810,0.00015682,0.02800612,0.00043843,0.06437985
-4.06103052,0.13509230,0.06994163,0.02499226,0.14353379,0.00790427,0.00020005,0.02561517,0.00057640,0.05914263
-4.05502751,0.12636367,0.06502796,0.02431674,0.13087221,0.00811512,0.00025651,0.02329099,0.00075304,0.05411722
-4.04902451,0.11889099,0.06066458,0.02405994,0.11884271,0.00856533,0.00032890,0.02106623,0.00097734,0.04939003
-4.04302151,0.11297345,0.05698612,0.02431166,0.10762587,0.00930763,0.00042042,0.01897015,0.00125986,0.04504202
-4.03701851,0.10892094,0.05412741,0.02517016,0.09738580,0.01040347,0.00053481,0.01702850,0.00161291,0.04114860
-4.03101551,0.10705550,0.05222394,0.02674248,0.08827085,0.01192367,0.00067641,0.01526358,0.00205062,0.03777988
-4.02501251,0.10771294,0.05141230,0.02914453,0.08041492,0.01394903,0.00085010,0.01369450,0.00258901,0.03500119
-4.01900950,0.11124423,0.05183065,0.03250095,0.07393949,0.01657077,0.00106137,0.01233748,0.00324602,0.03287374
-4.01300650,0.11801622,0.05361889,0.03694453,0.06895581,0.01989061,0.00131619,0.01120628,0.00404143,0.03145543
-4.00700350,0.12841125,0.05691855,0.04261514,0.06556731,0.02402066,0.00162107,0.01031268,0.00499668,0.03080158
-4.00100050,0.14282529,0.06187195,0.04965800,0.06387175,0.02908267,0.00198286,0.00966690,0.00613467,0.03096553
-3.99499750,0.16166411,0.06862079,0.05822117,0.06396294,0.03520688,0.00240872,0.00927804,0.00747936,0.03199901
-3.98899450,0.18533731,0.07730386,0.06845227,0.06593184,0.04253011,0.00290592,0.00915442,0.00905526,0.03395220
-3.98299150,0.21424985,0.08805378,0.08049441,0.06986687,0.05119317,0.00348167,0.00930381,0.01088684,0.03687333
-3.97698849,0.24879111,0.10099294,0.09448125,0.07585312,0.06133754,0.00414289,0.00973354,0.01299775,0.04080792
-3.97098549,0.28932139,0.11622847,0.11053131,0.08397067,0.07310122,0.00489598,0.01045044,0.01540991,0.04579753
-3.96498249,0.33615623,0.13384650,0.12874173,0.09429169,0.08661389,0.00574656,0.01146070,0.01814258,0.05187802
-3.95897949,0.38954879,0.15390581,0.14918157,0.10687659,0.10199135,0.00669914,0.01276945,0.02121124,0.05907748
-3.95297649,0.44967098,0.17643114,0.17188494,0.12176919,0.11932947,0.00775692,0.01438034,0.02462647,0.06741378
-3.94697349,0.51659404,0.20140649,0.19684429,0.13899122,0.13869779,0.00892144,0.01629489,0.02839286,0.07689200
-3.94097049,0.59026946,0.22876870,0.22400418,0.15853626,0.16013291,0.01019239,0.01851180,0.03250784,0.08750165
-3.93496748,0.67051131,0.25840181,0.25325585,0.18036358,0.18363221,0.01156741,0.02102618,0.03696077,0.09921411
-3.92896448,0.75698098,0.29013246,0.28443312,0.20439212,0.20914786,0.01304191,0.02382882,0.04173207,0.11198027
-3.92296148,0.84917568,0.32372694,0.31730984,0.23049503,0.23658182,0.01460909,0.02690544,0.04679259,0.12572862
-3.91695848,0.94642143,0.35889003,0.35159929,0.25849520,0.26578193,0.01625990,0.03023607,0.05210329,0.14036394
-3.91095548,1.04787180,0.39526609,0.38695583,0.28816214,0.29653954,0.01798317,0.03379453,0.05761521,0.15576685
-3.90495248,1.15251309,0.43244261,0.42297893,0.31921062,0.32858902,0.01976589,0.03754818,0.06326984,0.17179419
-3.89894947,1.25917642,0.46995631,0.45921971,0.35130123,0.36160925,0.02159347,0.04145784,0.06899985,0.18828042
-3.89294647,1.36655691,0.50730179,0.49518996,0.38404333,0.39522747,0.02345024,0.04547800,0.07473020,0.20504017
-3.88694347,1.47324000,0.54394263,0.53037336,0.41700022,0.42902537,0.02531987,0.04955733,0.08037974,0.22187169
-3.88094047,1.57773416,0.57932457,0.56423876,0.44969685,0.46254748,0.02718602,0.05363948,0.08586303,0.23856145
-3.87493747,1.67850915,0.61289054,0.59625498,0.48162963,0.49531171,0.02903287,0.05766419,0.09109257,0.25488941
-3.86893447,1.77403853,0.64409675,0.62590655,0.51227840,0.52682167,0.03084579,0.06156867,0.09598123,0.27063514
-3.86293147,1.86284488,0.67242940,0.65270984,0.54111998,0.55658040,0.03261186,0.06528922,0.10044476,0.28558421
-3.85692846,1.94354571,0.69742121,0.67622882,0.56764286,0.58410508,0.03432041,0.06876298,0.10440448,0.29953480
-3.85092546,2.01489819,0.71866705,0.69608977,0.59136259,0.60894196,0.03596342,0.07192990,0.10778974,0.31230414
-3.84492246,2.07584057,0.73583793,0.71199411,0.61183698,0.63068108,0.03753578,0.07473464,0.11054027,0.32373444
-3.83891946,2.12552828,0.74869261,0.72372897,0.62868074,0.64896988,0.03903543,0.07712846,0.11260830,0.33369801
-3.83291646,2.16336300,0.75708635,0.73117464,0.64157865,0.66352533,0.04046328,0.07907106,0.11396011,0.34210142
-3.82691346,2.18901306,0.76097622,0.73430872,0.65029677,0.67414377,0.04182296,0.08053206,0.11457732,0.34888823
-3.82091046,2.20242427,0.76042277,0.73320663,0.65469122,0.68070809,0.04312041,0.08149234,0.11445748,0.35404035
-3.81490745,2.20382041,0.75558774,0.72803846,0.65471388,0.68319196,0.04436327,0.08194500,0.11361416,0.35757783
-3.80890445,2.19369345,0.74672820,0.71906223,0.65041505,0.68166074,0.04556014,0.08189587,0.11207648,0.35955711
-3.80290145,2.17278376,0.73418707,0.70661392,0.64194265,0.67626913,0.04671977,0.08136374,0.10988808,0.36006785
-3.79689845,2.14205162,0.71838059,0.69109473,0.62953819,0.66725575,0.04785013,0.08038006,0.10710555,0.35922837
-3.79089545,2.10264104,0.69978340,0.67295618,0.61352963,0.65493475,0.04895756,0.07898830,0.10379650,0.35718018
-3.78489245,2.05583813,0.67891177,0.65268375,0.59432151,0.63968507,0.05004589,0.07724292,0.10003724,0.35408172
-3.77888944,2.00302580,0.65630596,0.63077992,0.57238274,0.62193775,0.05111575,0.07520803,0.09591026,0.35010165
-3.77288644,1.94563718,0.63251237,0.60774733,0.54823273,0.60216200,0.05216398,0.07295580,0.09150165,0.34541218
-3.76688344,1.88510985,0.60806642,0.58407287,0.52242636,0.58085062,0.05318327,0.07056460,0.08689845,0.34018273
-3.76088044,1.82284312,0.58347683,0.56021342,0.49553854,0.55850549,0.05416207,0.06811710,0.08218618,0.33457419
-3.75487744,1.76016010,0.55921202,0.53658382,0.46814884,0.53562374,0.05508468,0.06569829,0.07744662,0.32873418
-3.74887444,1.69827600,0.53568912,0.51354747,0.44082693,0.51268509,0.05593171,0.06339346,0.07275582,0.32279337
-3.74287144,1.63827386,0.51326593,0.49141000,0.41411918,0.49014087,0.05668068,0.06128634,0.06818259,0.31686315
-3.73686843,1.58108820,0.49223609,0.47041597,0.38853687,0.46840503,0.05730693,0.05945724,0.06378736,0.31103464
-3.73086543,1.52749667,0.47282742,0.45074868,0.36454639,0.44784728,0.05778466,0.05798149,0.05962145,0.30537892
-3.72486243,1.47811940,0.45520336,0.43253278,0.34256136,0.42878846,0.05808811,0.05692794,0.05572685,0.29994846
-3.71885943,1.43342517,0.43946709,0.41583943,0.32293696,0.41149801,0.05819281,0.05635767,0.05213635,0.29477958
-3.71285643,1.39374347,0.42566798,0.40069350,0.30596626,0.39619343,0.05807679,0.05632301,0.04887402,0.28989559
-3.70685343,1.35928076,0.41380987,0.38708229,0.29187850,0.38304134,0.05772179,0.05686659,0.04595605,0.28531039
-3.70085043,1.33013982,0.40386048,0.37496508,0.28083903,0.37215994,0.05711425,0.05802071,0.04339174,0.28103229
-3.69484742,1.30634020,0.39576144,0.36428313,0.27295071,0.36362233,0.05624616,0.05980683,0.04118469,0.27706765
-3.68884442,1.28783870,0.38943826,0.35496928,0.26825649,0.35746053,0.05511567,0.06223525,0.03933403,0.27342414
-3.68284142,1.27454820,0.38480968,0.34695679,0.26674284,0.35366961,0.05372737,0.06530493,0.03783565,0.27011345
-3.67683842,1.26635392,0.38179596,0.34018695,0.26834384,0.35221186,0.05209241,0.06900345,0.03668339,0.26715311
-3.67083542,1.26312622,0.38032555,0.33461505,0.27294567,0.35302057,0.05022821,0.07330717,0.03586999,0.26456752
-3.66483242,1.26472938,0.38034007,0.33021442,0.28039124,0.35600338,0.04815797,0.07818148,0.03538797,0.26238796
-3.65882941,1.27102619,0.38179715,0.32697857,0.29048497,0.36104501,0.04590993,0.08358125,0.03523021,0.26065177
-3.65282641,1.28187840,0.38467128,0.32492122,0.30299744,0.36800947,0.04351646,0.08945135,0.03539033,0.25940064
-3.64682341,1.29714340,0.38895265,0.32407445,0.31766998,0.37674162,0.04101295,0.09572742,0.03586281,0.25867818
-3.64082041,1.31666779,0.39464404,0.32448498,0.33421916,0.38706838,0.03843666,0.10233674,0.03664287,0.25852703
-3.63481741,1.34027838,0.40175623,0.32620910,0.35234105,0.39879960,0.03582554,0.10919927,0.03772611,0.25898556
-3.62881441,1.36777190,0.41030207,0.32930635,0.37171554,0.41172877,0.03321705,0.11622885,0.03910803,0.26008451
-3.62281141,1.39890392,0.42028967,0.33383245,0.39201046,0.42563388,0.03064704,0.12333449,0.04078332,0.26184361
-3.61680840,1.43337823,0.43171516,0.33983180,0.41288575,0.44027838,0.02814883,0.13042185,0.04274511,0.26426863
-3.61080540,1.47083756,0.44455544,0.34733014,0.43399764,0.45541264,0.02575236,0.13739478,0.04498414,0.26734879
-3.60480240,1.51085627,0.45876137,0.35632756,0.45500284,0.47077583,0.02348354,0.14415695,0.04748796,0.27105477
-3.59879940,1.55293590,0.47425178,0.36679242,0.47556280,0.48609846,0.02136381,0.15061351,0.05024020,0.27533760
-3.59279640,1.59650409,0.49090876,0.37865639,0.49534803,0.50110557,0.01940992,0.15667279,0.05321993,0.28012821
-3.58679340,1.64091717,0.50857446,0.39181107,0.51404244,0.51552056,0.01763384,0.16224797,0.05640122,0.28533792
-3.58079040,1.68546670,0.52704970,0.40610626,0.53134769,0.52906966,0.01604286,0.16725866,0.05975292,0.29085986
-3.57478739,1.72939000,0.54609462,0.42135016,0.54698751,0.54148688,0.01463992,0.17163250,0.06323866,0.29657112
