energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
2.80640320,1.71082367,0.89087945,0.01040629,0.02119357,0.03299580,0.19128678,0.00000000,0.36655006,1.12447040
2.81240620,1.64281845,0.85566745,0.01002856,0.02076200,0.03065016,0.18648971,0.00000000,0.34575692,1.07979935
2.81840920,1.58312660,0.82869460,0.00970496,0.02032685,0.02857434,0.18230914,0.00000000,0.32774333,1.04004958
2.82441221,1.53198764,0.81031324,0.00943488,0.01990469,0.02676969,0.17877600,0.00000000,0.31245493,1.00541998
2.83041521,1.48951289,0.80074488,0.00921686,0.01951286,0.02523582,0.17591249,0.00000000,0.29981492,0.97601403
2.83641821,1.45570235,0.80007852,0.00904875,0.01916950,0.02397146,0.17373300,0.00000000,0.28973134,0.95185034
2.84242121,1.43046356,0.80827043,0.00892780,0.01889358,0.02297545,0.17224526,0.00000000,0.28210423,0.93287477
2.84842421,1.41363140,0.82514545,0.00885080,0.01870494,0.02224756,0.17145159,0.00000000,0.27683246,0.91897352
2.85442721,1.40498790,0.85040000,0.00881423,0.01862429,0.02178928,0.17135017,0.00000000,0.27381983,0.90998652
2.86043022,1.40428115,0.88360692,0.00881435,0.01867325,0.02160439,0.17193623,0.00000000,0.27298025,0.90572040
2.86643322,1.41124211,0.92422243,0.00884737,0.01887417,0.02169940,0.17320312,0.00000000,0.27424172,0.90596042
2.87243622,1.42559877,0.97159538,0.00890953,0.01925004,0.02208381,0.17514311,0.00000000,0.27754883,0.91048098
2.87843922,1.44708690,1.02497885,0.00899719,0.01982413,0.02277011,0.17774789,0.00000000,0.28286379,0.91905408
2.88444222,1.47545678,1.08354419,0.00910692,0.02061966,0.02377362,0.18100880,0.00000000,0.29016581,0.93145546
2.89044522,1.51047580,1.14639751,0.00923554,0.02165924,0.02511206,0.18491656,0.00000000,0.29944874,0.94746834
2.89644822,1.55192668,1.21259815,0.00938013,0.02296424,0.02680497,0.18946079,0.00000000,0.31071727,0.96688448
2.90245123,1.59960166,1.28117913,0.00953808,0.02455405,0.02887287,0.19462905,0.00000000,0.32398164,0.98950289
2.90845423,1.65329281,1.35116870,0.00970704,0.02644526,0.03133634,0.20040568,0.00000000,0.33925118,1.01512620
2.91445723,1.71277939,1.42161264,0.00988488,0.02865076,0.03421488,0.20677039,0.00000000,0.35652704,1.04355510
2.92046023,1.77781270,1.49159629,0.01006970,0.03117885,0.03752576,0.21369670,0.00000000,0.37579440,1.07458139
2.92646323,1.84809972,1.56026576,0.01025970,0.03403233,0.04128274,0.22115037,0.00000000,0.39701470,1.10798004
2.93246623,1.92328646,1.62684715,0.01045314,0.03720774,0.04549487,0.22908791,0.00000000,0.42011832,1.14350105
2.93846923,2.00294217,1.69066321,0.01064832,0.04069459,0.05016531,0.23745526,0.00000000,0.44499816,1.18086158
2.94447224,2.08654569,1.75114661,0.01084343,0.04447490,0.05529024,0.24618685,0.00000000,0.47150461,1.21973919
2.95047524,2.17347497,1.80784914,0.01103661,0.04852281,0.06085793,0.25520498,0.00000000,0.49944238,1.25976669
2.95647824,2.26300070,1.86044658,0.01122579,0.05280449,0.06684809,0.26441975,0.00000000,0.52856937,1.30052919
2.96248124,2.35428502,1.90873886,0.01140879,0.05727837,0.07323133,0.27372959,0.00000000,0.55859802,1.34156386
2.96848424,2.44638570,1.95264575,0.01158321,0.06189553,0.07996899,0.28302228,0.00000000,0.58919902,1.38236265
2.97448724,2.53826617,1.99219815,0.01174654,0.06660045,0.08701327,0.29217670,0.00000000,0.62000762,1.42237813
2.98049025,2.62881130,2.02752565,0.01189613,0.07133205,0.09430762,0.30106504,0.00000000,0.65063208,1.46103254
2.98649325,2.71684864,2.05884094,0.01202929,0.07602490,0.10178743,0.30955566,0.00000000,0.68066413,1.49772961
2.99249625,2.80117431,2.08642200,0.01214335,0.08061070,0.10938112,0.31751621,0.00000000,0.70969093,1.53186906
2.99849925,2.88058263,2.11059299,0.01223575,0.08501990,0.11701130,0.32481720,0.00000000,0.73730797,1.56286289
3.00450225,2.95389819,2.13170476,0.01230411,0.08918340,0.12459635,0.33133558,0.00000000,0.76313220,1.59015304
3.01050525,3.02000890,2.15011601,0.01234634,0.09303433,0.13205204,0.33695843,0.00000000,0.78681482,1.61322932
3.01650825,3.07789853,2.16617584,0.01236075,0.09650974,0.13929332,0.34158639,0.00000000,0.80805292,1.63164698
3.02251126,3.12667706,2.18020851,0.01234607,0.09955225,0.14623615,0.34513671,0.00000000,0.82659942,1.64504270
3.02851426,3.16560742,2.19250085,0.01230154,0.10211152,0.15279929,0.34754587,0.00000000,0.84227063,1.65314845
3.03451726,3.19412720,2.20329267,0.01222698,0.10414551,0.15890610,0.34877150,0.00000000,0.85495109,1.65580213
3.04052026,3.21186426,2.21277027,0.01212275,0.10562147,0.16448605,0.34879354,0.00000000,0.86459538,1.65295451
3.04652326,3.21864540,2.22106300,0.01198976,0.10651666,0.16947621,0.34761461,0.00000000,0.87122677,1.64467199
3.05252626,3.21449776,2.22824249,0.01182947,0.10681878,0.17382237,0.34525955,0.00000000,0.87493274,1.63113476
3.05852926,3.19964271,2.23432433,0.01164379,0.10652607,0.17747998,0.34177409,0.00000000,0.87585779,1.61263059
3.06453227,3.17448282,2.23927156,0.01143502,0.10564707,0.18041475,0.33722287,0.00000000,0.87419377,1.58954417
3.07053527,3.13958238,2.24299950,0.01120578,0.10420019,0.18260297,0.33168669,0.00000000,0.87016842,1.56234269
3.07653827,3.09564269,2.24538142,0.01095885,0.10221291,0.18403162,0.32525932,0.00000000,0.86403279,1.53155817
3.08254127,3.04347336,2.24625467,0.01069711,0.09972089,0.18469810,0.31804399,0.00000000,0.85604825,1.49776735
3.08854427,2.98396108,2.24542674,0.01042344,0.09676681,0.18460979,0.31014965,0.00000000,0.84647382,1.46157017
3.09454727,2.91803740,2.24268121,0.01014056,0.09339911,0.18378344,0.30168729,0.00000000,0.83555457,1.42356784
3.10055028,2.84664727,2.23778338,0.00985101,0.08967069,0.18224437,0.29276644,0.00000000,0.82351172,1.38434143
3.10655328,2.77071955,2.23048567,0.00955704,0.08563754,0.18002560,0.28349202,0.00000000,0.81053501,1.34443216
3.11255628,2.69114106,2.22053282,0.00926055,0.08135741,0.17716689,0.27396168,0.00000000,0.79677753,1.30432419
3.11855928,2.60873506,2.20766725,0.00896310,0.07688850,0.17371378,0.26426375,0.00000000,0.78235347,1.26443064
3.12456228,2.52424502,2.19163464,0.00866586,0.07228829,0.16971672,0.25447579,0.00000000,0.76733862,1.22508352
3.13056528,2.43832418,2.17219018,0.00836968,0.06761239,0.16523014,0.24466390,0.00000000,0.75177358,1.18652788
3.13656828,2.35153084,2.14910542,0.00807505,0.06291363,0.16031172,0.23488260,0.00000000,0.73566926,1.14892036
3.14257129,2.26432936,2.12217610,0.00778222,0.05824125,0.15502167,0.22517540,0.00000000,0.71901441,1.11233200
3.14857429,2.17709627,2.09123067,0.00749124,0.05364018,0.14942213,0.21557589,0.00000000,0.70178444,1.07675508
3.15457729,2.09013068,2.05613959,0.00720202,0.04915060,0.14357668,0.20610923,0.00000000,0.68395106,1.04211344
3.16058029,2.00366810,2.01682493,0.00691444,0.04480756,0.13754988,0.19679393,0.00000000,0.66549204,1.00827559
3.16658329,1.91789644,1.97326990,0.00662838,0.04064080,0.13140688,0.18764387,0.00000000,0.64640048,0.97506994
3.17258629,1.83297313,1.92552792,0.00634384,0.03667467,0.12521306,0.17867028,0.00000000,0.62669300,0.94230107
3.17858929,1.74904207,1.87373031,0.00606095,0.03292822,0.11903365,0.16988368,0.00000000,0.60641636,0.90976632
3.18459230,1.66624937,1.81809235,0.00578006,0.02941539,0.11293328,0.16129554,0.00000000,0.58565213,0.87727176
3.19059530,1.58475683,1.75891681,0.00550174,0.02614523,0.10697558,0.15291975,0.00000000,0.56451912,0.84464666
3.19659830,1.50475247,1.69659455,0.00522680,0.02312235,0.10122256,0.14477359,0.00000000,0.54317336,0.81175592
3.20260130,1.42645740,1.63160181,0.00495629,0.02034726,0.09573401,0.13687838,0.00000000,0.52180579,0.77850971
3.20860430,1.35012876,1.56449391,0.00469148,0.01781688,0.09056670,0.12925965,0.00000000,0.50063759,0.74487010
3.21460730,1.27605866,1.49589531,0.00443382,0.01552501,0.08577359,0.12194686,0.00000000,0.47991354,0.71085437
3.22061031,1.20456925,1.42648626,0.00418488,0.01346285,0.08140286,0.11497283,0.00000000,0.45989363,0.67653510
3.22661331,1.13600436,1.35698638,0.00394633,0.01161949,0.07749697,0.10837270,0.00000000,0.44084338,0.64203713
3.23261631,1.07071830,1.28813580,0.00371981,0.00998242,0.07409163,0.10218276,0.00000000,0.42302346,0.60753177
3.23861931,1.00906258,1.22067463,0.00350691,0.00853794,0.07121485,0.09643905,0.00000000,0.40667891,0.57322873
3.24462231,0.95137143,1.15532160,0.00330910,0.00727166,0.06888603,0.09117587,0.00000000,0.39202864,0.53936644
3.25062531,0.89794717,1.09275292,0.00312761,0.00616880,0.06711519,0.08642444,0.00000000,0.37925567,0.50620121
3.25662831,0.84904629,1.03358236,0.00296346,0.00521459,0.06590239,0.08221154,0.00000000,0.36849858,0.47399626
3.26263132,0.80486721,0.97834351,0.00281734,0.00439455,0.06523741,0.07855851,0.00000000,0.35984464,0.44301090
3.26863432,0.76554060,0.92747507,0.00268961,0.00369471,0.06509971,0.07548045,0.00000000,0.35332483,0.41349083
3.27463732,0.73112293,0.88131006,0.00258027,0.00310181,0.06545874,0.07298586,0.00000000,0.34891118,0.38565994
3.28064032,0.70159388,0.84006932,0.00248897,0.00260347,0.06627462,0.07107667,0.00000000,0.34651649,0.35971409
3.28664332,0.67685781,0.80385984,0.00241501,0.00218828,0.06749924,0.06974872,0.00000000,0.34599657,0.33581721
3.29264632,0.65674962,0.77267789,0.00235740,0.00184590,0.06907772,0.06899263,0.00000000,0.34715482,0.31409993
3.29864932,0.64104478,0.74641692,0.00231485,0.00156709,0.07095032,0.06879516,0.00000000,0.34974920,0.29466076
3.30465233,0.62947328,0.72487980,0.00228589,0.00134373,0.07305462,0.06914095,0.00000000,0.35350119,0.27756970
3.31065533,0.62173705,0.70779486,0.00226891,0.00116883,0.07532803,0.07001448,0.00000000,0.35810648,0.26287420
3.31665833,0.61753006,0.69483496,0.00226225,0.00103653,0.07771052,0.07140241,0.00000000,0.36324692,0.25060701
3.32266133,0.61656036,0.68563864,0.00226429,0.00094205,0.08014743,0.07329593,0.00000000,0.36860335,0.24079551
3.32866433,0.61857298,0.67983238,0.00227352,0.00088165,0.08259231,0.07569321,0.00000000,0.37386867,0.23347211
3.33466733,0.62337280,0.67705286,0.00228865,0.00085266,0.08500963,0.07860174,0.00000000,0.37876072,0.22868511
3.34067034,0.63084611,0.67696817,0.00230865,0.00085336,0.08737719,0.08204045,0.00000000,0.38303441,0.22650940
3.34667334,0.64097990,0.67929697,0.00233290,0.00088296,0.08968828,0.08604145,0.00000000,0.38649254,0.22705645
3.35267634,0.65387779,0.68382463,0.00236115,0.00094157,0.09195315,0.09065135,0.00000000,0.38899494,0.23048308
3.35867934,0.66977161,0.69041562,0.00239363,0.00103015,0.09420002,0.09593194,0.00000000,0.39046542,0.23699819
3.36468234,0.68902782,0.69902146,0.00243107,0.00115043,0.09647526,0.10196026,0.00000000,0.39089644,0.24686738
3.37068534,0.71214817,0.70968388,0.00247465,0.00130486,0.09884290,0.10882779,0.00000000,0.39035105,0.26041451
3.37668834,0.73976394,0.72253297,0.00252607,0.00149658,0.10138318,0.11663888,0.00000000,0.38896218,0.27802032
3.38269135,0.77262368,0.73778030,0.00258743,0.00172930,0.10419038,0.12550830,0.00000000,0.38692927,0.30011748
3.38869435,0.81157442,0.75570726,0.00266121,0.00200726,0.10736984,0.13555791,0.00000000,0.38451231,0.32718226
3.39469735,0.85753646,0.77664914,0.00275020,0.00233513,0.11103415,0.14691249,0.00000000,0.38202364,0.35972250
3.40070035,0.91147244,0.80097543,0.00285736,0.00271793,0.11529884,0.15969483,0.00000000,0.37981764,0.39826227
3.40670335,0.97435136,0.82906732,0.00298574,0.00316094,0.12027755,0.17402022,0.00000000,0.37827895,0.44332341
3.41270635,1.04710862,0.86129329,0.00313836,0.00366958,0.12607682,0.18999037,0.00000000,0.37780951,0.49540436
3.41870935,1.13060339,0.89798373,0.00331806,0.00424934,0.13279089,0.20768712,0.00000000,0.37881486,0.55495695
3.42471236,1.22557479,0.93940591,0.00352736,0.00490566,0.14049655,0.22716608,0.00000000,0.38169043,0.62236190
3.43071536,1.33259840,0.98574027,0.00376833,0.00564381,0.14924834,0.24845050,0.00000000,0.38680802,0.69790384
3.43671836,1.45204513,1.03705922,0.00404250,0.00646882,0.15907432,0.27152559,0.00000000,0.39450318,0.78174699
3.44272136,1.58404398,1.09330940,0.00435069,0.00738534,0.16997268,0.29633372,0.00000000,0.40506378,0.87391236
3.44872436,1.72845056,1.15429843,0.00469296,0.00839760,0.18190931,0.32277057,0.00000000,0.41872009,0.97425784
3.45472736,1.88482308,1.21968682,0.00506851,0.00950924,0.19481652,0.35068278,0.00000000,0.43563685,1.08246197
3.46073037,2.05240715,1.28898559,0.00547566,0.01072327,0.20859302,0.37986701,0.00000000,0.45590734,1.19801269
3.46673337,2.23013063,1.36155991,0.00591179,0.01204193,0.22310532,0.41007089,0.00000000,0.47954973,1.32020168
3.47273637,2.41660928,1.43663889,0.00637340,0.01346661,0.23819036,0.44099572,0.00000000,0.50650560,1.44812520
3.47873937,2.61016362,1.51333118,0.00685613,0.01499775,0.25365954,0.47230115,0.00000000,0.53664084,1.58069175
3.48474237,2.80884685,1.59064589,0.00735481,0.01663469,0.26930385,0.50361163,0.00000000,0.56974852,1.71663673
3.49074537,3.01048329,1.66751822,0.00786362,0.01837553,0.28489998,0.53452459,0.00000000,0.60555382,1.85454395
3.49674837,3.21271611,1.74283860,0.00837617,0.02021704,0.30021722,0.56462006,0.00000000,0.64372062,1.99287355
3.50275138,3.41306294,1.81548427,0.00888569,0.02215446,0.31502476,0.59347142,0.00000000,0.68385952,2.12999549
3.50875438,3.60897727,1.88435204,0.00938517,0.02418135,0.32909924,0.62065686,0.00000000,0.72553695,2.26422743
3.51475738,3.79791338,1.94839070,0.00986752,0.02628945,0.34223195,0.64577126,0.00000000,0.76828512,2.39387582
3.52076038,3.97739230,2.00663181,0.01032582,0.02846848,0.35423573,0.66843774,0.00000000,0.81161236,2.51727855
3.52676338,4.14506632,2.05821755,0.01075342,0.03070604,0.36495090,0.68831873,0.00000000,0.85501360,2.63284748
3.53276638,4.29877944,2.10242450,0.01114416,0.03298748,0.37425021,0.70512583,0.00000000,0.89798073,2.73910936
3.53876938,4.43662145,2.13868234,0.01149250,0.03529584,0.38204249,0.71862826,0.00000000,0.94001250,2.83474329
3.54477239,4.55697383,2.16658697,0.01179366,0.03761187,0.38827488,0.72865948,0.00000000,0.98062382,2.91861359
3.55077539,4.65854576,2.18590748,0.01204371,0.03991404,0.39293358,0.73512162,0.00000000,1.01935433,2.98979656
3.55677839,4.74039922,2.19658709,0.01223969,0.04217879,0.39604314,0.73798787,0.00000000,1.05577600,3.04760059
3.56278139,4.80196275,2.19873821,0.01237961,0.04438069,0.39766432,0.73730242,0.00000000,1.08949992,3.09157864
3.56878439,4.84303384,2.19263227,0.01246250,0.04649289,0.39789080,0.73317830,0.00000000,1.12018208,3.12153331
3.57478739,4.86377057,2.17868487,0.01248839,0.04848750,0.39684478,0.72579313,0.00000000,1.14752823,3.13751438
3.58079040,4.86467348,2.15743748,0.01245829,0.05033623,0.39467183,0.71538302,0.00000000,1.17129793,3.13980936
3.58679340,4.84655900,2.12953644,0.01237411,0.05201101,0.39153534,0.70223497,0.00000000,1.19130765,3.12892788
3.59279640,4.81052613,2.09571059,0.01223859,0.05348469,0.38761056,0.68667817,0.00000000,1.20743314,3.10558084
3.59879940,4.75791803,2.05674831,0.01205520,0.05473186,0.38307889,0.66907436,0.00000000,1.21961097,3.07065541
3.60480240,4.69028034,2.01347511,0.01182804,0.05572959,0.37812229,0.64980787,0.00000000,1.22783926,3.02518710
3.61080540,4.60931768,1.96673240,0.01156172,0.05645819,0.37291823,0.62927550,0.00000000,1.23217751,2.97032997
3.61680840,4.51684999,1.91735801,0.01126125,0.05690195,0.36763522,0.60787669,0.00000000,1.23274553,2.90732613
3.62281141,4.41476970,1.86616894,0.01093189,0.05704973,0.36242904,0.58600410,0.00000000,1.22972125,2.83747545
3.62881441,4.30500074,1.81394644,0.01057907,0.05689547,0.35743969,0.56403495,0.00000000,1.22333743,2.76210615
3.63481741,4.18945984,1.76142337,0.01020825,0.05643853,0.35278897,0.54232321,0.00000000,1.21387698,2.68254697
3.64082041,4.07002071,1.70927377,0.00982483,0.05568387,0.34857881,0.52119273,0.00000000,1.20166704,2.60010121
3.64682341,3.94848100,1.65810445,0.00943404,0.05464204,0.34489009,0.50093145,0.00000000,1.18707150,2.51602296
3.65282641,3.82653216,1.60844809,0.00904084,0.05332896,0.34178186,0.48178662,0.00000000,1.17048220,2.43149565
3.65882941,3.70573224,1.56075788,0.00864984,0.05176558,0.33929110,0.46396115,0.00000000,1.15230880,2.34761282
3.66483242,3.58748143,1.51540322,0.00826525,0.04997722,0.33743256,0.44761103,0.00000000,1.13296754,2.26536131
3.67083542,3.47300052,1.47266640,0.00789079,0.04799295,0.33619899,0.43284371,0.00000000,1.11286919,2.18560677
3.67683842,3.36331249,1.43274036,0.00752966,0.04584470,0.33556152,0.41971767,0.00000000,1.09240652,2.10908158
3.68284142,3.25922739,1.39572735,0.00718448,0.04356637,0.33547022,0.40824290,0.00000000,1.07194185,2.03637531
3.68884442,3.16133126,1.36163887,0.00685728,0.04119284,0.33585495,0.39838247,0.00000000,1.05179516,1.96792790
3.69484742,3.06997933,1.33039699,0.00654948,0.03875900,0.33662651,0.39005510,0.00000000,1.03223330,1.90402590
3.70085043,2.98529451,1.30183739,0.00626191,0.03629886,0.33767814,0.38313872,0.00000000,1.01346094,1.84480199
3.70685343,2.90717139,1.27571442,0.00599479,0.03384466,0.33888745,0.37747503,0.00000000,0.99561377,1.79023802
3.71285643,2.83528666,1.25170826,0.00574781,0.03142613,0.34011891,0.37287492,0.00000000,0.97875439,1.74017208
3.71885943,2.76911589,1.22943452,0.00552015,0.02906990,0.34122681,0.36912475,0.00000000,0.96287127,1.69430939
3.72486243,2.70795699,1.20845611,0.00531052,0.02679903,0.34205877,0.36599334,0.00000000,0.94788103,1.65223741
3.73086543,2.65096004,1.18829728,0.00511730,0.02463274,0.34245981,0.36323944,0.00000000,0.93363399,1.61344464
3.73686843,2.59716271,1.16845960,0.00493855,0.02258626,0.34227671,0.36061962,0.00000000,0.91992300,1.57734310
3.74287144,2.54553047,1.14843925,0.00477216,0.02067091,0.34136277,0.35789619,0.00000000,0.90649514,1.54329363
3.74887444,2.49500014,1.12774516,0.00461591,0.01889428,0.33958264,0.35484501,0.00000000,0.89306576,1.51063332
3.75487744,2.44452520,1.10591722,0.00446758,0.01726052,0.33681703,0.35126288,0.00000000,0.87933446,1.47870416
3.76088044,2.39312100,1.08254371,0.00432505,0.01577085,0.33296717,0.34697420,0.00000000,0.86500196,1.44688173
3.76688344,2.33990797,1.05727728,0.00418639,0.01442396,0.32795875,0.34183669,0.00000000,0.84978729,1.41460273
3.77288644,2.28415082,1.02984866,0.00404992,0.01321670,0.32174511,0.33574591,0.00000000,0.83344427,1.38139018
3.77888944,2.22529205,1.00007740,0.00391429,0.01214456,0.31430955,0.32863845,0.00000000,0.81577654,1.34687521
3.78489245,2.16297810,0.96787913,0.00377854,0.01120232,0.30566661,0.32049354,0.00000000,0.79665040,1.31081435
3.79089545,2.09707688,0.93326913,0.00364211,0.01038459,0.29586218,0.31133320,0.00000000,0.77600467,1.27310147
3.79689845,2.02768605,0.89636174,0.00350486,0.00968633,0.28497247,0.30122070,0.00000000,0.75385722,1.23377398
3.80290145,1.95513143,0.85736605,0.00336707,0.00910330,0.27310192,0.29025766,0.00000000,0.73030780,1.19301283
3.80890445,1.87995592,0.81657776,0.00322943,0.00863240,0.26037997,0.27857970,0.00000000,0.70553694,1.15113635
3.81490745,1.80289936,0.77436795,0.00309297,0.00827201,0.24695700,0.26635097,0.00000000,0.67980117,1.10858840
3.82091046,1.72487046,0.73116911,0.00295901,0.00802215,0.23299954,0.25375780,0.00000000,0.65342461,1.06592117
3.82691346,1.64691212,0.68745938,0.00282911,0.00788458,0.21868503,0.24100162,0.00000000,0.62678754,1.02377366
3.83291646,1.57016195,0.64374552,0.00270499,0.00786280,0.20419629,0.22829164,0.00000000,0.60031240,0.98284680
3.83891946,1.49580963,0.60054564,0.00258844,0.00796200,0.18971599,0.21583742,0.00000000,0.57444793,0.94387633
3.84492246,1.42505326,0.55837235,0.00248124,0.00818888,0.17542137,0.20384172,0.00000000,0.54965225,0.90760472
3.85092546,1.35905644,0.51771706,0.00238509,0.00855142,0.16147938,0.19249378,0.00000000,0.52637554,0.87475325
3.85692846,1.29890794,0.47903605,0.00230150,0.00905859,0.14804245,0.18196343,0.00000000,0.50504324,0.84599555
3.86293147,1.24558544,0.44273884,0.00223178,0.00971998,0.13524499,0.17239604,0.00000000,0.48604037,0.82193355
3.86893447,1.19992475,0.40917917,0.00217693,0.01054540,0.12320073,0.16390857,0.00000000,0.46969764,0.80307668
3.87493747,1.16259536,0.37864874,0.00213762,0.01154449,0.11200101,0.15658670,0.00000000,0.45628001,0.78982517
3.88094047,1.13408306,0.35137386,0.00211416,0.01272620,0.10171388,0.15048327,0.00000000,0.44597786,0.78245775
3.88694347,1.11467985,0.32751491,0.00210648,0.01409837,0.09238416,0.14561773,0.00000000,0.43890142,0.78112414
3.89294647,1.10448113,0.30716828,0.00211411,0.01566727,0.08403417,0.14197687,0.00000000,0.43507822,0.78584225
3.89894947,1.10338983,0.29037065,0.00213624,0.01743712,0.07666526,0.13951655,0.00000000,0.43445389,0.79650014
3.90495248,1.11112686,0.27710514,0.00217170,0.01940971,0.07025979,0.13816432,0.00000000,0.43689594,0.81286207
3.91095548,1.12724698,0.26730886,0.00221902,0.02158400,0.06478361,0.13782289,0.00000000,0.44220053,0.83457845
3.91695848,1.15115926,0.26088158,0.00227647,0.02395581,0.06018883,0.13837430,0.00000000,0.45010155,0.86119897
3.92296148,1.18215078,0.25769474,0.00234215,0.02651757,0.05641669,0.13968442,0.00000000,0.46028191,0.89218811
3.92896448,1.21941260,0.25760071,0.00241398,0.02925812,0.05340051,0.14160791,0.00000000,0.47238626,0.92694241
3.93496748,1.26206676,0.26044159,0.00248985,0.03216268,0.05106851,0.14399325,0.00000000,0.48603473,0.96480874
3.94097049,1.30919311,0.26605735,0.00256761,0.03521279,0.04934648,0.14668772,0.00000000,0.50083700,1.00510270
3.94697349,1.35985504,0.27429288,0.00264519,0.03838644,0.04816018,0.14954221,0.00000000,0.51640624,1.04712661
3.95297649,1.41312313,0.28500379,0.00272063,0.04165827,0.04743734,0.15241569,0.00000000,0.53237217,1.09018630
3.95897949,1.46809595,0.29806070,0.00279213,0.04499983,0.04710946,0.15517919,0.00000000,0.54839293,1.13360640
3.96498249,1.52391753,0.31335195,0.00285811,0.04837996,0.04711302,0.15771917,0.00000000,0.56416508,1.17674350
3.97098549,1.57979102,0.33078467,0.00291722,0.05176525,0.04739049,0.15994023,0.00000000,0.57943158,1.21899699
3.97698849,1.63498847,0.35028426,0.00296837,0.05512053,0.04789089,0.16176706,0.00000000,0.59398735,1.25981752
3.98299150,1.68885679,0.37179239,0.00301077,0.05840943,0.04856994,0.16314562,0.00000000,0.60768226,1.29871291
3.98899450,1.74082004,0.39526370,0.00304387,0.06159494,0.04939006,0.16404352,0.00000000,0.62042164,1.33525170
3.99499750,1.79037863,0.42066137,0.00306740,0.06464008,0.05032001,0.16444966,0.00000000,0.63216429,1.36906457
4.00100050,1.83710589,0.44795200,0.00308132,0.06750847,0.05133434,0.16437320,0.00000000,0.64291821,1.39984389
4.00700350,1.88064279,0.47709992,0.00308583,0.07016491,0.05241273,0.16384184,0.00000000,0.65273449,1.42734191
4.01300650,1.92069143,0.50806143,0.00308128,0.07257606,0.05353921,0.16289973,0.00000000,0.66169960,1.45136784
4.01900950,1.95700832,0.54077923,0.00306819,0.07471091,0.05470139,0.16160486,0.00000000,0.66992663,1.47178437
4.02501251,1.98939781,0.57517740,0.00304718,0.07654136,0.05588962,0.16002637,0.00000000,0.67754592,1.48850413
4.03101551,2.01770673,0.61115732,0.00301895,0.07804269,0.05709633,0.15824165,0.00000000,0.68469576,1.50148626
4.03701851,2.04182037,0.64859459,0.00298424,0.07919401,0.05831532,0.15633359,0.00000000,0.69151330,1.51073363
4.04302151,2.06166043,0.68733743,0.00294380,0.07997865,0.05954127,0.15438793,0.00000000,0.69812649,1.51629075
4.04902451,2.07718495,0.72720645,0.00289839,0.08038449,0.06076929,0.15249096,0.00000000,0.70464715,1.51824259
4.05502751,2.08839027,0.76799598,0.00284873,0.08040427,0.06199469,0.15072753,0.00000000,0.71116552,1.51671428
4.06103052,2.09531464,0.80947697,0.00279553,0.08003578,0.06321274,0.14917954,0.00000000,0.71774652,1.51187153
4.06703352,2.09804326,0.85140113,0.00273945,0.07928202,0.06441869,0.14792481,0.00000000,0.72442773,1.50392163
4.07303652,2.09671403,0.89350644,0.00268113,0.07815122,0.06560771,0.14703647,0.00000000,0.73121910,1.49311471
4.07903952,2.09152343,0.93552350,0.00262119,0.07665690,0.06677506,0.14658259,0.00000000,0.73810417,1.47974488
4.08504252,2.08273175,0.97718256,0.00256022,0.07481765,0.06791613,0.14662630,0.00000000,0.74504285,1.46415092
4.09104552,2.07066700,1.01822082,0.00249883,0.07265699,0.06902663,0.14722604,0.00000000,0.75197514,1.44671606
4.09704852,2.05572685,1.05838971,0.00243763,0.07020297,0.07010271,0.14843598,0.00000000,0.75882583,1.42786657
4.10305153,2.03837798,1.09746166,0.00237724,0.06748778,0.07114099,0.15030643,0.00000000,0.76550964,1.40806880
4.10905453,2.01915250,1.13523614,0.00231832,0.06454720,0.07213868,0.15288422,0.00000000,0.77193660,1.38782452
4.11505753,1.99864117,1.17154457,0.00226154,0.06141993,0.07309353,0.15621288,0.00000000,0.77801730,1.36766436
4.12106053,1.97748340,1.20625390,0.00220758,0.05814693,0.07400378,0.16033253,0.00000000,0.78366782,1.34813945
4.12706353,1.95635421,1.23926864,0.00215716,0.05477055,0.07486804,0.16527953,0.00000000,0.78881399,1.32981122
4.13306653,1.93594856,1.27053123,0.00211098,0.05133377,0.07568517,0.17108568,0.00000000,0.79339504,1.31323975
4.13906953,1.91696337,1.30002069,0.00206972,0.04787930,0.07645412,0.17777713,0.00000000,0.79736625,1.29897086
4.14507254,1.90007821,1.32774965,0.00203403,0.04444875,0.07717369,0.18537289,0.00000000,0.80070077,1.28752231
4.15107554,1.88593510,1.35375977,0.00200449,0.04108180,0.07784246,0.19388313,0.00000000,0.80339044,1.27936968
4.15707854,1.87511840,1.37811585,0.00198159,0.03781544,0.07845854,0.20330712,0.00000000,0.80544577,1.27493231
4.16308154,1.86813554,1.40089887,0.00196572,0.03468330,0.07901953,0.21363116,0.00000000,0.80689503,1.27455985
4.16908454,1.86539928,1.42219815,0.00195714,0.03171505,0.07952245,0.22482643,0.00000000,0.80778262,1.27851980
4.17508754,1.86721237,1.44210314,0.00195596,0.02893595,0.07996368,0.23684693,0.00000000,0.80816681,1.28698669
4.18109055,1.87375499,1.46069515,0.00196212,0.02636652,0.08033907,0.24962765,0.00000000,0.80811698,1.30003312
4.18709355,1.88507561,1.47803929,0.00197541,0.02402230,0.08064399,0.26308311,0.00000000,0.80771054,1.31762312
4.19309655,1.90108553,1.49417726,0.00199541,0.02191385,0.08087349,0.27710640,0.00000000,0.80702956,1.33960802
