energy_ev,total_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up,Y_p_up,Y_d_up
3.01650825,1.43945278,0.00260189,0.13768572,0.11151066,0.01835374,0.20035855,0.21676122,0.96836485
3.02251126,1.44468603,0.00259285,0.13980874,0.10274049,0.01854095,0.20072075,0.21573461,0.97349713
3.02851426,1.45306626,0.00259228,0.14214704,0.09484474,0.01878859,0.20116405,0.21534004,0.98059817
3.03451726,1.46354583,0.00259888,0.14459862,0.08781911,0.01908351,0.20155140,0.21542459,0.98895775
3.04052026,1.47503916,0.00261116,0.14705771,0.08164328,0.01941180,0.20174599,0.21582795,0.99784344
3.04652326,1.48646506,0.00262757,0.14941837,0.07628313,0.01975929,0.20161718,0.21638918,1.00652954
3.05252626,1.49678791,0.00264651,0.15157810,0.07169324,0.02011206,0.20104609,0.21695313,1.01432506
3.05852926,1.50505600,0.00266652,0.15344136,0.06781958,0.02045695,0.19993049,0.21737650,1.02059958
3.06453227,1.51043561,0.00268625,0.15492275,0.06460222,0.02078201,0.19818892,0.21753306,1.02480591
3.07053527,1.51223944,0.00270463,0.15594985,0.06197807,0.02107692,0.19576383,0.21731807,1.02649879
3.07653827,1.50994846,0.00272091,0.15646553,0.05988342,0.02133333,0.19262360,0.21665153,1.02534884
3.08254127,1.50322623,0.00273472,0.15642958,0.05825630,0.02154510,0.18876336,0.21548032,1.02115131
3.08854427,1.49192537,0.00274611,0.15581977,0.05703859,0.02170852,0.18420470,0.21377916,1.01382939
3.09454727,1.47608616,0.00275561,0.15463201,0.05617762,0.02182228,0.17899426,0.21155025,1.00343205
3.10055028,1.45592735,0.00276423,0.15288000,0.05562753,0.02188753,0.17320123,0.20882188,0.99012663
3.10655328,1.43182995,0.00277346,0.15059399,0.05535006,0.02190765,0.16691411,0.20564583,0.97418675
3.11255628,1.40431486,0.00278521,0.14781905,0.05531499,0.02188806,0.16023671,0.20209397,0.95597613
3.11855928,1.37401537,0.00280184,0.14461271,0.05550003,0.02183586,0.15328369,0.19825408,0.93592908
3.12456228,1.34164613,0.00282604,0.14104226,0.05589039,0.02175945,0.14617589,0.19422516,0.91452885
3.13056528,1.30796976,0.00286073,0.13718169,0.05647791,0.02166804,0.13903557,0.19011238,0.89228471
3.13656828,1.27376289,0.00290902,0.13310855,0.05725987,0.02157122,0.13198187,0.18602205,0.86970878
3.14257129,1.23978290,0.00297404,0.12890078,0.05823756,0.02147843,0.12512661,0.18205664,0.84729387
3.14857429,1.20673691,0.00305883,0.12463368,0.05941466,0.02139847,0.11857063,0.17831022,0.82549301
3.15457729,1.17525415,0.00316620,0.12037721,0.06079551,0.02133909,0.11240074,0.17486438,0.80470169
3.16058029,1.14586283,0.00329861,0.11619358,0.06238340,0.02130654,0.10668740,0.17178494,0.78524337
3.16658329,1.11897225,0.00345799,0.11213543,0.06417887,0.02130531,0.10148321,0.16911930,0.76735885
3.17258629,1.09486061,0.00364567,0.10824439,0.06617822,0.02133782,0.09682213,0.16689481,0.75119963
3.17858929,1.07366882,0.00386219,0.10455038,0.06837217,0.02140434,0.09271947,0.16511799,0.73682556
3.18459230,1.05540031,0.00410728,0.10107132,0.07074490,0.02150288,0.08917256,0.16377461,0.72420641
3.19059530,1.03992636,0.00437971,0.09781343,0.07327330,0.02162930,0.08616202,0.16283069,0.71322728
3.19659830,1.02699663,0.00467730,0.09477208,0.07592669,0.02177738,0.08365357,0.16223423,0.70369738
3.20260130,1.01625403,0.00499688,0.09193296,0.07866689,0.02193911,0.08160020,0.16191760,0.69536145
3.20860430,1.00725318,0.00533433,0.08927364,0.08144865,0.02210497,0.07994462,0.16180045,0.68791333
3.21460730,0.99948141,0.00568462,0.08676535,0.08422051,0.02226429,0.07862194,0.16179311,0.68101100
3.22061031,0.99238143,0.00604194,0.08437491,0.08692596,0.02240566,0.07756228,0.16180005,0.67429214
3.22661331,0.98537458,0.00639978,0.08206667,0.08950494,0.02251734,0.07669349,0.16172362,0.66738982
3.23261631,0.97788378,0.00675117,0.07980448,0.09189557,0.02258777,0.07594361,0.16146760,0.65994744
3.23861931,0.96935531,0.00708882,0.07755339,0.09403603,0.02260591,0.07524322,0.16094063,0.65163250
3.24462231,0.95927861,0.00740536,0.07528130,0.09586661,0.02256170,0.07452747,0.16005933,0.64214859
3.25062531,0.94720360,0.00769354,0.07296028,0.09733172,0.02244643,0.07373783,0.15875100,0.63124544
3.25662831,0.93275495,0.00794651,0.07056758,0.09838188,0.02225302,0.07282351,0.15695583,0.61872657
3.26263132,0.91564297,0.00815801,0.06808643,0.09897553,0.02197629,0.07174255,0.15462863,0.60445456
3.26863432,0.89567106,0.00832258,0.06550645,0.09908070,0.02161314,0.07046251,0.15173994,0.58835388
3.27463732,0.87273961,0.00843578,0.06282385,0.09867639,0.02116264,0.06896089,0.14827659,0.57041138
3.28064032,0.84684644,0.00849429,0.06004128,0.09775357,0.02062612,0.06722519,0.14424172,0.55067452
3.28664332,0.81808419,0.00849608,0.05716755,0.09631593,0.02000706,0.06525269,0.13965423,0.52924782
3.29264632,0.78663473,0.00844042,0.05421712,0.09438019,0.01931103,0.06304999,0.13454777,0.50628750
3.29864932,0.75276132,0.00832796,0.05120942,0.09197614,0.01854553,0.06063228,0.12896936,0.48199502
3.30465233,0.71679873,0.00816066,0.04816819,0.08914620,0.01771976,0.05802256,0.12297762,0.45660956
3.31065533,0.67914205,0.00794172,0.04512070,0.08594483,0.01684441,0.05525055,0.11664075,0.43039999
3.31665833,0.64023456,0.00767550,0.04209697,0.08243758,0.01593133,0.05235171,0.11003439,0.40365668
3.32266133,0.60055537,0.00736733,0.03912911,0.07869994,0.01499326,0.04936608,0.10323935,0.37668337
3.32866433,0.56060709,0.00702334,0.03625064,0.07481611,0.01404355,0.04633722,0.09633938,0.34978950
3.33466733,0.52090417,0.00665027,0.03349601,0.07087762,0.01309582,0.04331112,0.08941902,0.32328319
3.34067034,0.48196218,0.00625526,0.03090012,0.06698196,0.01216372,0.04033523,0.08256161,0.29746506
3.34667334,0.44428833,0.00584561,0.02849800,0.06323125,0.01126066,0.03745758,0.07584746,0.27262305
3.35267634,0.40837337,0.00542864,0.02632466,0.05973089,0.01039955,0.03472601,0.06935238,0.24902823
3.35867934,0.37468508,0.00501141,0.02441489,0.05658837,0.00959266,0.03218748,0.06314639,0.22693177
3.36468234,0.34366321,0.00460063,0.02280326,0.05391211,0.00885136,0.02988755,0.05729281,0.20656276
3.37068534,0.31571575,0.00420246,0.02152403,0.05181035,0.00818606,0.02786994,0.05184755,0.18812706
3.37668834,0.29121640,0.00382244,0.02061121,0.05039003,0.00760604,0.02617616,0.04685877,0.17180680
3.38269135,0.27050302,0.00346538,0.02009841,0.04975575,0.00711937,0.02484519,0.04236671,0.15776048
3.38869435,0.25387654,0.00313528,0.02001877,0.05000847,0.00673286,0.02391323,0.03840378,0.14612340
3.39469735,0.24160015,0.00283538,0.02040464,0.05124423,0.00645196,0.02341336,0.03499475,0.13700830
3.40070035,0.23389846,0.00256806,0.02128723,0.05355255,0.00628069,0.02337528,0.03215708,0.13050583
3.40670335,0.23095619,0.00233495,0.02269600,0.05701464,0.00622164,0.02382484,0.02990132,0.12668489
3.41270635,0.23291622,0.00213689,0.02465796,0.06170130,0.00627587,0.02478360,0.02823148,0.12559254
3.41870935,0.23987688,0.00197403,0.02719668,0.06767055,0.00644285,0.02626826,0.02714539,0.12725339
3.42471236,0.25188837,0.00184588,0.03033122,0.07496504,0.00672043,0.02828995,0.02663502,0.13166856
3.43071536,0.26894840,0.00175135,0.03407493,0.08360921,0.00710477,0.03085356,0.02668667,0.13881410
3.43671836,0.29099725,0.00168884,0.03843408,0.09360645,0.00759028,0.03395684,0.02728114,0.14863901
3.44272136,0.31791256,0.00165628,0.04340660,0.10493621,0.00816962,0.03758969,0.02839382,0.16106309
3.44872436,0.34950434,0.00165124,0.04898077,0.11755136,0.00883370,0.04173337,0.02999468,0.17597471
3.45472736,0.38551059,0.00167095,0.05513412,0.13137596,0.00957168,0.04635985,0.03204830,0.19322891
3.46073037,0.42559425,0.00171237,0.06183253,0.14630356,0.01037106,0.05143136,0.03451393,0.21264600
3.46673337,0.46934195,0.00177227,0.06902974,0.16219629,0.01121781,0.05690020,0.03734556,0.23401106
3.47273637,0.51626521,0.00184725,0.07666720,0.17888495,0.01209656,0.06270881,0.04049218,0.25707455
3.47873937,0.56580452,0.00193386,0.08467448,0.19617011,0.01299082,0.06879029,0.04389816,0.28155436
3.48474237,0.61733665,0.00202858,0.09297017,0.21382453,0.01388328,0.07506924,0.04750383,0.30713944
3.49074537,0.67018546,0.00212797,0.10146347,0.23159676,0.01475620,0.08146314,0.05124634,0.33349514
3.49674837,0.72363610,0.00222865,0.11005622,0.24921608,0.01559176,0.08788404,0.05506064,0.36027017
3.50275138,0.77695245,0.00232741,0.11864552,0.26639853,0.01637255,0.09424075,0.05888081,0.38710527
3.50875438,0.82939729,0.00242129,0.12712689,0.28285404,0.01708202,0.10044132,0.06264152,0.41364314
3.51475738,0.88025447,0.00250759,0.13539759,0.29829431,0.01770492,0.10639574,0.06627969,0.43953938
3.52076038,0.92885230,0.00258397,0.14336032,0.31244123,0.01822778,0.11201889,0.06973622,0.46447404
3.52676338,0.97458694,0.00264850,0.15092681,0.32503542,0.01863931,0.11723339,0.07295780,0.48816304
3.53276638,1.01694470,0.00269971,0.15802132,0.33584469,0.01893079,0.12197244,0.07589859,0.51036915
3.53876938,1.05552200,0.00273662,0.16458373,0.34467176,0.01909634,0.12618229,0.07852186,0.53091161
3.54477239,1.09004187,0.00275878,0.17057214,0.35136125,0.01913314,0.12982442,0.08080131,0.54967400
3.55077539,1.12036573,0.00276627,0.17596463,0.35580515,0.01904155,0.13287710,0.08272215,0.56660968
3.55677839,1.14649972,0.00275971,0.18076028,0.35794694,0.01882513,0.13533637,0.08428172,0.58174441
3.56278139,1.16859492,0.00274028,0.18497908,0.35778375,0.01849056,0.13721627,0.08548976,0.59517580
3.56878439,1.18694101,0.00270961,0.18866093,0.35536671,0.01804744,0.13854839,0.08636813,0.60706933
3.57478739,1.20195343,0.00266982,0.19186353,0.35079933,0.01750801,0.13938056,0.08695009,0.61765117
3.58079040,1.21415452,0.00262340,0.19465936,0.34423393,0.01688686,0.13977496,0.08727904,0.62719770
3.58679340,1.22414915,0.00257317,0.19713180,0.33586640,0.01620042,0.13980547,0.08740692,0.63602239
3.59279640,1.23259607,0.00252219,0.19937058,0.32592944,0.01546661,0.13955461,0.08739213,0.64446036
3.59879940,1.24017618,0.00247364,0.20146681,0.31468456,0.01470424,0.13911004,0.08729725,0.65285150
3.60480240,1.24755933,0.00243077,0.20350781,0.30241330,0.01393262,0.13856091,0.08718644,0.66152284
3.61080540,1.25537120,0.00239679,0.20557205,0.28940797,0.01317098,0.13799409,0.08712285,0.67077108
3.61680840,1.26416202,0.00237472,0.20772438,0.27596237,0.01243807,0.13749068,0.08716605,0.68084613
3.62281141,1.27437861,0.00236736,0.21001198,0.26236281,0.01175169,0.13712274,0.08736950,0.69193662
3.62881441,1.28634133,0.00237717,0.21246113,0.24887985,0.01112829,0.13695057,0.08777837,0.70415802
3.63481741,1.30022693,0.00240619,0.21507495,0.23576099,0.01058268,0.13702055,0.08842765,0.71754406
3.64082041,1.31605831,0.00245598,0.21783241,0.22322465,0.01012767,0.13736370,0.08934069,0.73204198
3.64682341,1.33370171,0.00252755,0.22068857,0.21145542,0.00977390,0.13799499,0.09052823,0.74751179
3.65282641,1.35287129,0.00262137,0.22357601,0.20060095,0.00952962,0.13891339,0.09198794,0.76372970
3.65882941,1.37314108,0.00273730,0.22640746,0.19077019,0.00940057,0.14010268,0.09370450,0.78039554
3.66483242,1.39396341,0.00287462,0.22907948,0.18203319,0.00938990,0.14153293,0.09565025,0.79714387
3.67083542,1.41469309,0.00303204,0.23147702,0.17442220,0.00949812,0.14316252,0.09778629,0.81355818
3.67683842,1.43461596,0.00320774,0.23347852,0.16793397,0.00972310,0.14494064,0.10006408,0.82918762
3.68284142,1.45298046,0.00339947,0.23496150,0.16253310,0.01006014,0.14681006,0.10242743,0.84356536
3.68884442,1.46903074,0.00360456,0.23580808,0.15815613,0.01050204,0.14871008,0.10481477,0.85622786
3.69484742,1.48203964,0.00382008,0.23591051,0.15471631,0.01103924,0.15057948,0.10716175,0.86673400
3.70085043,1.49134023,0.00404290,0.23517607,0.15210867,0.01165999,0.15235933,0.10940384,0.87468347
3.70685343,1.49635439,0.00426984,0.23353143,0.15021534,0.01235060,0.15399551,0.11147904,0.87973337
3.71285643,1.49661742,0.00449777,0.23092615,0.14891077,0.01309566,0.15544095,0.11333057,0.88161254
3.71885943,1.49179764,0.00472374,0.22733512,0.14806694,0.01387843,0.15665731,0.11490933,0.88013303
3.72486243,1.48171046,0.00494511,0.22276003,0.14755805,0.01468116,0.15761625,0.11617616,0.87519827
3.73086543,1.46632656,0.00515965,0.21722972,0.14726501,0.01548551,0.15830020,0.11710376,0.86680780
3.73686843,1.44577404,0.00536565,0.21079947,0.14707918,0.01627303,0.15870255,0.11767825,0.85505847
3.74287144,1.42033483,0.00556197,0.20354931,0.14690572,0.01702555,0.15882741,0.11790026,0.84014219
3.74887444,1.39043583,0.00574813,0.19558152,0.14666613,0.01772578,0.15868899,0.11778551,0.82234056
3.75487744,1.35663528,0.00592435,0.18701736,0.14630019,0.01835766,0.15831058,0.11736495,0.80201663
3.76088044,1.31960529,0.00609150,0.17799328,0.14576714,0.01890691,0.15772322,0.11668423,0.77960439
3.76688344,1.28011133,0.00625114,0.16865682,0.14504609,0.01936141,0.15696428,0.11580281,0.75559639
3.77288644,1.23898946,0.00640543,0.15916223,0.14413584,0.01971154,0.15607579,0.11479233,0.73053013
3.77888944,1.19712249,0.00655707,0.14966614,0.14305378,0.01995049,0.15510286,0.11373473,0.70497371
3.78489245,1.15541559,0.00670916,0.14032339,0.14183431,0.02007443,0.15409202,0.11271971,0.67951136
3.79089545,1.11477239,0.00686512,0.13128300,0.14052649,0.02008258,0.15308967,0.11184196,0.65472922
3.79689845,1.07607203,0.00702850,0.12268462,0.13919120,0.01997723,0.15214070,0.11119803,0.63120193
3.80290145,1.04014797,0.00720281,0.11465541,0.13789786,0.01976357,0.15128716,0.11088295,0.60948031
3.80890445,1.00776882,0.00739140,0.10730733,0.13672071,0.01944947,0.15056716,0.11098683,0.59008040
3.81490745,0.97962154,0.00759723,0.10073504,0.13573494,0.01904513,0.15001395,0.11159142,0.57347403
3.82091046,0.95629749,0.00782272,0.09501428,0.13501269,0.01856265,0.14965515,0.11276672,0.56008122
3.82691346,0.93828124,0.00806960,0.09020082,0.13461920,0.01801556,0.14951215,0.11456799,0.55026414
3.83291646,0.92594232,0.00833874,0.08632988,0.13460910,0.01741832,0.14959969,0.11703302,0.54432292
3.83891946,0.91953002,0.00863007,0.08341609,0.13502317,0.01678567,0.14992563,0.12017990,0.54249306
3.84492246,0.91917115,0.00894244,0.08145384,0.13588568,0.01613222,0.15049084,0.12400545,0.54494434
3.85092546,0.92487067,0.00927363,0.08041817,0.13720231,0.01547181,0.15128926,0.12848425,0.55178126
3.85692846,0.93651515,0.00962025,0.08026596,0.13895906,0.01481713,0.15230812,0.13356852,0.56304451
3.86293147,0.95387895,0.00997786,0.08093759,0.14112184,0.01417930,0.15352835,0.13918867,0.57871361
3.86893447,0.97663273,0.01034097,0.08235890,0.14363720,0.01356756,0.15492513,0.14525486,0.59871030
3.87493747,1.00435425,0.01070320,0.08444344,0.14643382,0.01298905,0.15646855,0.15165909,0.62290255
3.88094047,1.03654108,0.01105740,0.08709507,0.14942501,0.01244873,0.15812453,0.15827826,0.65110893
3.88694347,1.07262479,0.01139586,0.09021067,0.15251193,0.01194934,0.15985581,0.16497770,0.68310321
3.89294647,1.11198624,0.01171056,0.09368313,0.15558751,0.01149150,0.16162303,0.17161529,0.71861885
3.89894947,1.15397148,0.01199334,0.09740433,0.15854085,0.01107392,0.16338598,0.17804591,0.75735331
3.90495248,1.19790779,0.01223628,0.10126819,0.16126188,0.01069357,0.16510484,0.18412603,0.79897207
3.91095548,1.24311924,0.01243187,0.10517363,0.16364612,0.01034608,0.16674142,0.18971836,0.84311202
3.91695848,1.28894133,0.01257330,0.10902739,0.16559927,0.01002602,0.16826035,0.19469624,0.88938453
3.92296148,1.33473423,0.01265473,0.11274651,0.16704135,0.00972728,0.16963020,0.19894761,0.93737781
3.92896448,1.37989412,0.01267148,0.11626053,0.16791030,0.00944345,0.17082436,0.20237852,0.98665895
3.93496748,1.42386242,0.01262023,0.11951320,0.16816475,0.00916817,0.17182177,0.20491577,1.03677557
3.94097049,1.46613271,0.01249911,0.12246369,0.16778588,0.00889545,0.17260736,0.20650890,1.08725739
3.94697349,1.50625521,0.01230782,0.12508718,0.16677817,0.00861992,0.17317228,0.20713119,1.13761793
3.95297649,1.54383892,0.01204764,0.12737490,0.16516919,0.00833707,0.17351370,0.20677976,1.18735661
3.95897949,1.57855171,0.01172137,0.12933353,0.16300820,0.00804341,0.17363452,0.20547483,1.23596156
3.96498249,1.61011860,0.01133329,0.13098396,0.16036382,0.00773656,0.17354266,0.20325814,1.28291348
3.97098549,1.63831869,0.01088896,0.13235963,0.15732078,0.00741530,0.17325025,0.20019070,1.32769067
3.97698849,1.66298126,0.01039507,0.13350425,0.15397597,0.00707950,0.17277254,0.19634985,1.36977554
3.98299150,1.68398144,0.00985921,0.13446932,0.15043392,0.00673008,0.17212689,0.19182612,1.40866257
3.98899450,1.70123605,0.00928964,0.13531127,0.14680204,0.00636891,0.17133154,0.18671962,1.44386764
3.99499750,1.71469989,0.00869498,0.13608858,0.14318575,0.00599860,0.17040456,0.18113655,1.47493870
4.00100050,1.72436286,0.00808401,0.13685894,0.13968382,0.00562237,0.16936286,0.17518572,1.50146728
4.00700350,1.73024813,0.00746538,0.13767648,0.13638410,0.00524384,0.16822137,0.16897531,1.52310049
4.01300650,1.73241128,0.00684738,0.13858943,0.13335983,0.00486687,0.16699245,0.16261005,1.53955292
4.01900950,1.73094042,0.00623775,0.13963805,0.13066680,0.00449537,0.16568550,0.15618879,1.55061781
4.02501251,1.72595701,0.00564350,0.14085310,0.12834133,0.00413313,0.16430687,0.14980262,1.55617687
4.03101551,1.71761712,0.00507076,0.14225482,0.12639926,0.00378371,0.16285996,0.14353346,1.55620794
4.03701851,1.70611252,0.00452473,0.14385250,0.12483596,0.00345033,0.16134557,0.13745323,1.55079007
4.04302151,1.69167147,0.00400958,0.14564449,0.12362730,0.00313579,0.15976245,0.13162342,1.54010541
4.04902451,1.67455850,0.00352847,0.14761881,0.12273150,0.00284242,0.15810789,0.12609513,1.52443754
4.05502751,1.65507289,0.00308358,0.14975414,0.12209191,0.00257210,0.15637847,0.12090943,1.50416618
4.06103052,1.63354569,0.00267613,0.15202118,0.12164025,0.00232627,0.15457080,0.11609795,1.47975814
4.06703352,1.61033488,0.00230652,0.15438422,0.12130050,0.00210597,0.15268218,0.11168371,1.45175489
4.07303652,1.58581884,0.00197436,0.15680283,0.12099301,0.00191192,0.15071124,0.10768205,1.42075712
4.07903952,1.56038822,0.00167863,0.15923367,0.12063872,0.00174463,0.14865833,0.10410153,1.38740686
4.08504252,1.53443647,0.00141781,0.16163211,0.12016331,0.00160447,0.14652591,0.10094496,1.35236813
4.09104552,1.50834948,0.00118997,0.16395377,0.11950106,0.00149181,0.14431862,0.09821033,1.31630668
4.09704852,1.48249487,0.00099288,0.16615582,0.11859841,0.00140712,0.14204326,0.09589172,1.27987004
4.10305153,1.45721161,0.00082419,0.16819804,0.11741685,0.00135113,0.13970863,0.09398023,1.24366869
4.10905453,1.43280053,0.00068146,0.17004360,0.11593534,0.00132486,0.13732520,0.09246479,1.20825921
4.11505753,1.40951638,0.00056227,0.17165961,0.11415199,0.00132985,0.13490475,0.09133312,1.17413024
4.12106053,1.38756211,0.00046433,0.17301743,0.11208510,0.00136812,0.13245991,0.09057265,1.14169178
4.12706353,1.36708564,0.00038550,0.17409285,0.10977353,0.00144237,0.13000386,0.09017143,1.11126841
4.13306653,1.34817968,0.00032389,0.17486612,0.10727647,0.00155599,0.12754992,0.09011926,1.08309648
4.13906953,1.33088445,0.00027784,0.17532199,0.10467258,0.00171308,0.12511138,0.09040877,1.05732533
4.14507254,1.31519356,0.00024600,0.17544977,0.10205872,0.00191856,0.12270143,0.09103656,1.03402238
4.15107554,1.30106248,0.00022733,0.17524339,0.09954820,0.00217809,0.12033321,0.09200441,1.01318151
4.15707854,1.28841935,0.00022112,0.17470169,0.09726871,0.00249807,0.11802010,0.09332039,0.99473422
4.16308154,1.27717736,0.00022696,0.17382873,0.09535996,0.00288563,0.11577612,0.09499993,0.97856282
4.16908454,1.26724813,0.00024479,0.17263428,0.09397108,0.00334847,0.11361641,0.09706663,0.96451477
4.17508754,1.25855492,0.00027483,0.17113436,0.09325780,0.00389480,0.11155783,0.09955284,0.95241728
4.18109055,1.25104515,0.00031761,0.16935182,0.09337944,0.00453315,0.10961962,0.10249986,0.94209134
4.18709355,1.24470100,0.00037393,0.16731688,0.09449576,0.00527220,0.10782390,0.10595765,0.93336440
4.19309655,1.23954762,0.00044481,0.16506759,0.09676356,0.00612057,0.10619613,0.10998406,0.92608096
4.19909955,1.23565799,0.00053148,0.16265005,0.10033307,0.00708650,0.10476539,0.11464340,0.92011053
4.20510255,1.23315427,0.00063535,0.16011834,0.10534416,0.00817766,0.10356439,0.12000442,0.91535272
4.21110555,1.23220501,0.00075790,0.15753423,0.11192238,0.00940072,0.10262916,0.12613769,0.91173919
4.21710855,1.23301859,0.00090066,0.15496632,0.12017469,0.01076111,0.10199848,0.13311238,0.90923251
4.22311156,1.23583279,0.00106516,0.15248889,0.13018525,0.01226259,0.10171288,0.14099251,0.90782226
4.22911456,1.24090110,0.00125281,0.15018028,0.14201103,0.01390696,0.10181334,0.14983287,0.90751869
4.23511756,1.24847644,0.00146483,0.14812086,0.15567763,0.01569366,0.10233974,0.15967470,0.90834450
4.24112056,1.25879302,0.00170217,0.14639069,0.17117526,0.01761945,0.10332888,0.17054134,0.91032542
4.24712356,1.27204752,0.00196544,0.14506686,0.18845523,0.01967813,0.10481251,0.18243404,0.91348024
4.25312656,1.28838033,0.00225476,0.14422072,0.20742710,0.02186029,0.10681512,0.19532825,0.91781098
4.25912956,1.30785825,0.00256974,0.14391500,0.22795664,0.02415311,0.10935183,0.20917046,0.92329395
4.26513257,1.33045931,0.00290936,0.14420102,0.24986495,0.02654026,0.11242629,0.22387596,0.92987217
4.27113557,1.35606088,0.00327192,0.14511613,0.27292884,0.02900189,0.11602897,0.23932769,0.93744972
4.27713857,1.38443170,0.00365500,0.14668143,0.29688260,0.03151474,0.12013568,0.25537621,0.94588834
4.28314157,1.41522838,0.00405542,0.14889998,0.32142143,0.03405234,0.12470656,0.27184111,0.95500645
4.28914457,1.44799678,0.00446925,0.15175549,0.34620630,0.03658529,0.12968572,0.28851370,0.96458070
4.29514757,1.48217831,0.00489183,0.15521168,0.37087048,0.03908178,0.13500136,0.30516112,0.97434990
4.30115058,1.51712105,0.00531781,0.15921231,0.39502740,0.04150811,0.14056663,0.32153169,0.98402120
4.30715358,1.55209531,0.00574131,0.16368190,0.41827976,0.04382937,0.14628114,0.33736138,0.99327804
4.31315658,1.58631306,0.00615594,0.16852713,0.44022956,0.04601021,0.15203311,0.35238115,1.00178963
4.31915958,1.61895047,0.00655502,0.17363895,0.46048864,0.04801569,0.15770212,0.36632487,1.00922133
4.32516258,1.64917261,0.00693173,0.17889526,0.47868947,0.04981214,0.16316239,0.37893761,1.01524557
4.33116558,1.67615937,0.00727930,0.18416411,0.49449561,0.05136809,0.16828637,0.38998372,1.01955263
4.33716858,1.69913140,0.00759120,0.18930734,0.50761151,0.05265515,0.17294872,0.39925458,1.02186104
4.34317159,1.71737516,0.00786133,0.19418444,0.51779111,0.05364887,0.17703022,0.40657549,1.02192685
4.34917459,1.73026586,0.00808428,0.19865659,0.52484503,0.05432949,0.18042172,0.41181152,1.01955168
4.35517759,1.73728746,0.00825542,0.20259070,0.52864586,0.05468258,0.18302779,0.41487190,1.01458906
4.36118059,1.73804891,0.00837113,0.20586328,0.52913147,0.05469957,0.18476992,0.41571287,1.00694882
4.36718359,1.73229584,0.00842891,0.20836397,0.52630612,0.05437804,0.18558922,0.41433881,0.99659954
4.37318659,1.71991744,0.00842744,0.20999873,0.52023943,0.05372191,0.18544833,0.41080158,0.98356882
4.37918959,1.70094818,0.00836666,0.21069239,0.51106315,0.05274138,0.18433264,0.40519815,0.96794155
4.38519260,1.67556443,0.00824778,0.21039063,0.49896608,0.05145266,0.18225057,0.39766664,0.94985617
4.39119560,1.64407617,0.00807321,0.20906130,0.48418736,0.04987755,0.17923305,0.38838095,0.92949922
4.39719860,1.60691430,0.00784651,0.20669488,0.46700831,0.04804285,0.17533217,0.37754431,0.90709842
4.40320160,1.56461420,0.00757225,0.20330440,0.44774352,0.04597956,0.17061905,0.36538204,0.88291458
4.40920460,1.51779635,0.00725587,0.19892447,0.42673122,0.04372206,0.16518106,0.35213381,0.85723277
4.41520760,1.46714490,0.00690346,0.19360985,0.40432372,0.04130710,0.15911856,0.33804590,0.83035304
4.42121061,1.41338541,0.00652164,0.18743331,0.38087803,0.03877282,0.15254126,0.32336377,0.80258136
4.42721361,1.35726252,0.00611729,0.18048313,0.35674715,0.03615779,0.14556449,0.30832516,0.77422086
4.43321661,1.29951878,0.00569737,0.17286022,0.33227229,0.03349998,0.13830535,0.29315424,0.74556413
4.43921961,1.24087554,0.00526872,0.16467505,0.30777633,0.03083592,0.13087918,0.27805682,0.71688661
4.44522261,1.18201657,0.00483790,0.15604448,0.28355853,0.02819991,0.12339628,0.26321689,0.68844161
4.45122561,1.12357522,0.00441101,0.14708863,0.25989078,0.02562334,0.11595916,0.24879461,0.66045710
4.45722861,1.06612539,0.00399358,0.13792797,0.23701523,0.02313422,0.10866032,0.23492569,0.63313429
4.46323162,1.01017670,0.00359046,0.12868061,0.21514341,0.02075680,0.10158068,0.22172214,0.60664824
4.46923462,0.95617362,0.00320578,0.11945996,0.19445666,0.01851141,0.09478869,0.20927427,0.58115032
4.47523762,0.90449866,0.00284288,0.11037288,0.17510776,0.01641438,0.08834003,0.19765378,0.55677229
4.48124062,0.85547885,0.00250436,0.10151816,0.15722359,0.01447822,0.08227800,0.18691769,0.53363194
4.48724362,0.80939523,0.00219203,0.09298561,0.14090865,0.01271177,0.07663434,0.17711284,0.51183975
4.49324662,0.76649446,0.00190705,0.08485553,0.12624918,0.01112060,0.07143059,0.16828072,0.49150631
4.49924962,0.72700175,0.00164989,0.07719867,0.11331780,0.00970740,0.06667965,0.16046238,0.47274999
4.50525263,0.69113440,0.00142052,0.07007661,0.10217827,0.00847243,0.06238768,0.15370310,0.45570447
4.51125563,0.65911488,0.00121839,0.06354243,0.09289034,0.00741407,0.05855590,0.14805654,0.44052552
4.51725863,0.63118281,0.00104260,0.05764170,0.08551447,0.00652927,0.05518253,0.14358830,0.42739676
4.52326163,0.60760502,0.00089195,0.05241360,0.08011612,0.00581404,0.05226442,0.14037851,0.41653391
4.52926463,0.58868299,0.00076503,0.04789221,0.07676956,0.00526392,0.04979862,0.13852344,0.40818722
4.53526763,0.57475734,0.00066031,0.04410772,0.07556103,0.00487430,0.04778346,0.13813601,0.40264180
4.54127064,0.56620882,0.00057618,0.04108762,0.07659099,0.00464083,0.04621946,0.13934503,0.40021573
4.54727364,0.56345565,0.00051103,0.03885763,0.07997540,0.00455953,0.04510976,0.14229335,0.40125580
4.55327664,0.56694720,0.00046330,0.03744254,0.08584588,0.00462706,0.04446026,0.14713473,0.40613097
4.55927964,0.57715411,0.00043148,0.03686655,0.09434866,0.00484071,0.04427935,0.15402966,0.41522362
