energy_ev,total_up,total_down,Ag_p_up,Ag_p_down,Ag_d_up,Ag_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
2.44022011,1.15072061,-1.15044534,0.35620969,-0.35612318,0.01070332,-0.01070119,0.20368350,-0.20361877,0.68430372,-0.68414268,0.00399108,-0.00398952,0.21546753,-0.21539556,0.14752559,-0.14749240,0.00000000,-0.00000000
2.44622311,1.18760820,-1.18728309,0.37135160,-0.37123290,0.01099617,-0.01099352,0.21459585,-0.21451665,0.70570559,-0.70551928,0.00443672,-0.00443469,0.22423387,-0.22415522,0.15250517,-0.15246393,0.00000000,-0.00000000
2.45222611,1.23239398,-1.23201668,0.39203895,-0.39188738,0.01139476,-0.01139159,0.22802874,-0.22793421,0.73086265,-0.73064964,0.00499173,-0.00498923,0.23388378,-0.23379788,0.15888484,-0.15883551,0.00000000,-0.00000000
2.45822911,1.28530113,-1.28486972,0.41833403,-0.41814919,0.01189771,-0.01189401,0.24408703,-0.24397643,0.75993367,-0.75969279,0.00565657,-0.00565359,0.24449085,-0.24439719,0.16664839,-0.16659094,0.00000000,-0.00000000
2.46423212,1.34650627,-1.34601946,0.45026294,-0.45004480,0.01250345,-0.01249921,0.26286410,-0.26273679,0.79304647,-0.79277695,0.00643098,-0.00642752,0.25611820,-0.25601643,0.17578132,-0.17571574,0.00000000,-0.00000000
2.47023512,1.41610959,-1.41556697,0.48780510,-0.48755404,0.01320992,-0.01320514,0.28443457,-0.28429012,0.83028089,-0.82998249,0.00731377,-0.00730983,0.26881243,-0.26870236,0.18626803,-0.18619436,0.00000000,-0.00000000
2.47623812,1.49410601,-1.49350824,0.53088301,-0.53059994,0.01401432,-0.01400902,0.30884692,-0.30868513,0.87165253,-0.87132564,0.00830255,-0.00829813,0.28259769,-0.28247935,0.19808933,-0.19800764,0.00000000,-0.00000000
2.48224112,1.58035910,-1.57970808,0.57935327,-0.57903961,0.01491291,-0.01490709,0.33611631,-0.33593726,0.91709826,-0.91674403,0.00939349,-0.00938860,0.29747031,-0.29734402,0.21122011,-0.21113058,0.00000000,-0.00000000
2.48824412,1.67457946,-1.67387847,0.63299907,-0.63265681,0.01590076,-0.01589446,0.36621792,-0.36602201,0.96646448,-0.96608488,0.01058112,-0.01057578,0.31339431,-0.31326066,0.22562767,-0.22553053,0.00000000,-0.00000000
2.49424712,1.77630896,-1.77556274,0.69152509,-0.69115679,0.01697169,-0.01696494,0.39908122,-0.39886919,1.01949880,-1.01909665,0.01185821,-0.01185245,0.33029811,-0.33015800,0.24127047,-0.24116604,0.00000000,-0.00000000
2.50025013,1.88491220,-1.88412690,0.75455497,-0.75416377,0.01811816,-0.01811100,0.43458544,-0.43435838,1.07584597,-1.07542494,0.01321566,-0.01320950,0.34807262,-0.34792729,0.25809762,-0.25798629,0.00000000,-0.00000000
2.50625313,1.99957581,-1.99875901,0.82163199,-0.82122155,0.01933135,-0.01932384,0.47255663,-0.47231601,1.13504840,-1.13461298,0.01464249,-0.01463598,0.36657106,-0.36642204,0.27604885,-0.27593112,0.00000000,-0.00000000
2.51225613,2.11931625,-2.11847677,0.89222287,-0.89179733,0.02060120,-0.02059340,0.51276638,-0.51251403,1.19655155,-1.19610696,0.01612596,-0.01611916,0.38561044,-0.38545952,0.29505520,-0.29493162,0.00000000,-0.00000000
2.51825913,2.24299589,-2.24214364,0.96572507,-0.96528896,0.02191663,-0.02190861,0.55493254,-0.55467060,1.25971406,-1.25926612,0.01765175,-0.01764471,0.40497482,-0.40482407,0.31504002,-0.31491119,0.00000000,-0.00000000
2.52426213,2.36934692,-2.36849264,1.04147712,-1.04103529,0.02326575,-0.02325760,0.59872180,-0.59845276,1.32382226,-1.32337727,0.01920420,-0.01919699,0.42442035,-0.42427199,0.33592040,-0.33578697,0.00000000,-0.00000000
2.53026513,2.49700211,-2.49615706,1.11877199,-1.11832948,0.02463617,-0.02462795,0.64375437,-0.64348095,1.38810860,-1.38767312,0.02076669,-0.02075938,0.44368174,-0.44353812,0.35760866,-0.35747133,0.00000000,-0.00000000
2.53626813,2.62453102,-2.62370668,1.19687273,-1.19643463,0.02601531,-0.02600710,0.68961043,-0.68933556,1.45177297,-1.45135366,0.02232210,-0.02231476,0.46248005,-0.46234355,0.38001391,-0.37987339,0.00000000,-0.00000000
2.54227114,2.75047993,-2.74968762,1.27502996,-1.27460130,0.02739075,-0.02738263,0.73583824,-0.73556499,1.51400599,-1.51360938,0.02385325,-0.02384595,0.48053139,-0.48040437,0.40304329,-0.40290027,0.00000000,-0.00000000
2.54827414,2.87341345,-2.87266399,1.35250025,-1.35208587,0.02875059,-0.02874263,0.78196374,-0.78169524,1.57401318,-1.57364544,0.02534346,-0.02533628,0.49755624,-0.49744095,0.42660284,-0.42645804,0.00000000,-0.00000000
2.55427714,2.99195586,-2.99125924,1.42856479,-1.42816920,0.03008377,-0.03007603,0.82750107,-0.82724046,1.63103856,-1.63070535,0.02677706,-0.02677008,0.51328880,-0.51318727,0.45059788,-0.45045199,0.00000000,-0.00000000
2.56028014,3.10482995,-3.10419505,1.50254714,-1.50217440,0.03138036,-0.03137291,0.87196391,-0.87171422,1.68438688,-1.68409314,0.02813992,-0.02813321,0.52748602,-0.52740003,0.47493271,-0.47478642,0.00000000,-0.00000000
2.56628314,3.21089152,-3.21032582,1.57382948,-1.57348313,0.03263180,-0.03262468,0.91487690,-0.91464100,1.73344294,-1.73319275,0.02941991,-0.02941352,0.53993594,-0.53986694,0.49950977,-0.49936376,0.00000000,-0.00000000
2.57228614,3.30915779,-3.30866719,1.64186636,-1.64154931,0.03383107,-0.03382433,0.95578695,-0.95556750,1.77768743,-1.77748391,0.03060723,-0.03060122,0.55046479,-0.55041383,0.52422812,-0.52408305,0.00000000,-0.00000000
2.57828914,3.39882844,-3.39841711,1.70619535,-1.70590985,0.03497283,-0.03496650,0.99427393,-0.99407328,1.81670838,-1.81655360,0.03169477,-0.03168918,0.55894265,-0.55891037,0.54898147,-0.54883803,0.00000000,-0.00000000
2.58429215,3.47929845,-3.47896881,1.76644407,-1.76619166,0.03605339,-0.03604749,1.02996029,-1.02978045,1.85020780,-1.85010276,0.03267818,-0.03267305,0.56528738,-0.56527397,0.57365597,-0.57351486,0.00000000,-0.00000000
2.59029515,3.55016245,-3.54991516,1.82233318,-1.82211473,0.03707076,-0.03706529,1.06251939,-1.06236198,1.87800344,-1.87794808,0.03355594,-0.03355130,0.56946657,-0.56947178,0.59812791,-0.59798987,0.00000000,-0.00000000
2.59629815,3.61121066,-3.61104469,1.87367553,-1.87349121,0.03802447,-0.03801944,1.09168218,-1.09154842,1.90002573,-1.90001901,0.03432924,-0.03432509,0.57149768,-0.57152084,0.62226164,-0.62212744,0.00000000,-0.00000000
2.60230115,3.66241722,-3.66233004,1.92037125,-1.92022066,0.03891549,-0.03891088,1.11724216,-1.11713284,1.91631038,-1.91635034,0.03500168,-0.03499803,0.57144615,-0.57148618,0.64590801,-0.64577848,0.00000000,-0.00000000
2.60830415,3.70392216,-3.70390986,1.96239960,-1.96228179,0.03974604,-0.03974184,1.13905844,-1.13897391,1.92698736,-1.92707126,0.03557893,-0.03557579,0.56942184,-0.56947731,0.66890367,-0.66877969,0.00000000,-0.00000000
2.61430715,3.73600835,-3.73606594,1.99980792,-1.99972148,0.04051943,-0.04051561,1.15705692,-1.15699712,1.93226701,-1.93239148,0.03606824,-0.03606558,0.56557395,-0.56564312,0.69107136,-0.69095386,0.00000000,-0.00000000
2.62031016,3.75907545,-3.75919707,2.03269862,-2.03264182,0.04123985,-0.04123638,1.17122977,-1.17119423,1.93242450,-1.93258567,0.03647785,-0.03647567,0.56008474,-0.56016563,0.71222156,-0.71211151,0.00000000,-0.00000000
2.62631316,3.77361265,-3.77379183,2.06121515,-2.06118602,0.04191225,-0.04190910,1.18163329,-1.18162118,1.92778354,-1.92797722,0.03681645,-0.03681473,0.55316239,-0.55325286,0.73215541,-0.73205382,0.00000000,-0.00000000
2.63231616,3.78017210,-3.78040202,2.08552793,-2.08552434,0.04254222,-0.04253934,1.18838436,-1.18839452,1.91870046,-1.91892228,0.03709254,-0.03709125,0.54503350,-0.54513131,0.75066921,-0.75057706,0.00000000,-0.00000000
2.63831916,3.77934491,-3.77961863,2.10582121,-2.10584099,0.04313594,-0.04313329,1.19165588,-1.19168685,1.90554969,-1.90579524,0.03731389,-0.03731302,0.53593546,-0.53603834,0.76756012,-0.76747838,0.00000000,-0.00000000
2.64432216,3.77174095,-3.77205157,2.12228179,-2.12232282,0.04370013,-0.04369767,1.19167122,-1.19172130,1.88871131,-1.88897627,0.03748702,-0.03748656,0.52610917,-0.52621487,0.78263311,-0.78256267,0.00000000,-0.00000000
2.65032516,3.75797368,-3.75831453,2.13509038,-2.13515060,0.04424217,-0.04423984,1.18869820,-1.18876551,1.86856138,-1.86884160,0.03761688,-0.03761681,0.51579237,-0.51589875,0.79570875,-0.79565038,0.00000000,-0.00000000
2.65632816,3.73865057,-3.73901530,2.14441601,-2.14449348,0.04477010,-0.04476786,1.18304270,-1.18312519,1.84546530,-1.84575690,0.03770654,-0.03770685,0.50521384,-0.50531890,0.80663151,-0.80658583,0.00000000,-0.00000000
2.66233117,3.71436905,-3.71475169,2.15041388,-2.15050682,0.04529281,-0.04529059,1.17504203,-1.17513757,1.81977442,-1.82007380,0.03775708,-0.03775777,0.49458877,-0.49469066,0.81527807,-0.81524550,0.00000000,-0.00000000
2.66833417,3.68571775,-3.68611276,2.15322664,-2.15333339,0.04582012,-0.04581786,1.16505839,-1.16516478,1.79182550,-1.79212936,0.03776768,-0.03776874,0.48411508,-0.48421221,0.82156520,-0.82154593,0.00000000,-0.00000000
2.67433717,3.65328197,-3.65368419,2.15298863,-2.15310764,0.04636289,-0.04636053,1.15347225,-1.15358726,1.76194277,-1.76224813,0.03773574,-0.03773719,0.47397115,-0.47406210,0.82545667,-0.82545061,0.00000000,-0.00000000
2.68034017,3.61765216,-3.61805679,2.14983269,-2.14996249,0.04693313,-0.04693060,1.14067584,-1.14079729,1.73044195,-1.73074611,0.03765728,-0.03765910,0.46431441,-0.46439804,0.82696872,-0.82697552,0.00000000,-0.00000000
2.68634317,3.57943371,-3.57983625,2.14389863,-2.14403777,0.04754396,-0.04754117,1.12706665,-1.12719240,1.69763532,-1.69793583,0.03752729,-0.03752949,0.45528106,-0.45535643,0.82617360,-0.82619259,0.00000000,-0.00000000
2.69234617,3.53925653,-3.53965272,2.13534230,-2.13548930,0.04820953,-0.04820641,1.11304088,-1.11316888,1.66383718,-1.66413180,0.03734031,-0.03734288,0.44698642,-0.44705283,0.82320089,-0.82323111,0.00000000,-0.00000000
2.69834917,3.49778241,-3.49816818,2.12434435,-2.12449768,0.04894485,-0.04894132,1.09898666,-1.09911498,1.62936870,-1.62965536,0.03709092,-0.03709385,0.43952591,-0.43958288,0.81823629,-0.81827652,0.00000000,-0.00000000
2.70435218,3.45570865,-3.45608007,2.11111746,-2.11127547,0.04976543,-0.04976141,1.08527717,-1.08540403,1.59456149,-1.59483826,0.03677433,-0.03677760,0.43297623,-0.43302345,0.81151784,-0.81156659,0.00000000,-0.00000000
2.71035518,3.41376672,-3.41411998,2.09591102,-2.09607192,0.05068683,-0.05068225,1.07226338,-1.07238718,1.55975901,-1.56002408,0.03638686,-0.03639045,0.42739660,-0.42743397,0.80332944,-0.80338503,0.00000000,-0.00000000
2.71635818,3.37271476,-3.37304620,2.07901251,-2.07917441,0.05172410,-0.05171887,1.06026653,-1.06038587,1.52531559,-1.52556726,0.03592638,-0.03593026,0.42282991,-0.42285749,0.79399204,-0.79405263,0.00000000,-0.00000000
2.72236118,3.33332368,-3.33362984,2.06074502,-2.06090589,0.05289101,-0.05288508,1.04957043,-1.04968414,1.49159259,-1.49182927,0.03539268,-0.03539681,0.41930348,-0.41932147,0.78385264,-0.78391631,0.00000000,-0.00000000
2.72836418,3.29635680,-3.29663449,2.04146042,-2.04161818,0.05419934,-0.05419265,1.04041364,-1.04052080,1.45895163,-1.45917186,0.03478761,-0.03479192,0.41682937,-0.41683810,0.77327156,-0.77333638,0.00000000,-0.00000000
2.73436718,3.26254374,-3.26279015,2.02152857,-2.02168113,0.05565795,-0.05565047,1.03298179,-1.03308176,1.42774528,-1.42794780,0.03411516,-0.03411961,0.41540423,-0.41540419,0.76260862,-0.76267271,0.00000000,-0.00000000
2.74037019,3.23254961,-3.23276247,2.00132265,-2.00146799,0.05727194,-0.05726366,1.02740036,-1.02749278,1.39830549,-1.39848925,0.03338140,-0.03338592,0.41500873,-0.41500049,0.75220871,-0.75227033,0.00000000,-0.00000000
2.74637319,3.20694135,-3.20711904,1.98120166,-1.98133791,0.05904181,-0.05903274,1.02372825,-1.02381306,1.37093040,-1.37109464,0.03259422,-0.03259874,0.41560649,-0.41559077,0.74238750,-0.74244511,0.00000000,-0.00000000
2.75237619,3.18615300,-3.18629471,1.96149092,-1.96161649,0.06096266,-0.06095284,1.02195251,-1.02202997,1.34587044,-1.34601474,0.03176300,-0.03176744,0.41714290,-0.41712050,0.73341798,-0.73347030,0.00000000,-0.00000000
2.75837919,3.17045230,-3.17055819,1.94246195,-1.94257562,0.06302361,-0.06301311,1.02198478,-1.02205545,1.32331449,-1.32343887,0.03089814,-0.03090245,0.41954377,-0.41951563,0.72551836,-0.72556443,0.00000000,-0.00000000
2.76438219,3.15991089,-3.15998219,1.92431313,-1.92441415,0.06520729,-0.06519621,1.02365964,-1.02372437,1.30337719,-1.30348212,0.03001060,-0.03001471,0.42271420,-0.42268135,0.71884217,-0.71888140,0.00000000,-0.00000000
2.77038519,3.15438045,-3.15441957,1.90715255,-1.90724070,0.06748968,-0.06747814,1.02673539,-1.02679530,1.28608819,-1.28617466,0.02911130,-0.02911515,0.42653780,-0.42650137,0.71347082,-0.71350300,0.00000000,-0.00000000
2.77638819,3.15347675,-3.15348731,1.89098438,-1.89106004,0.06984011,-0.06982827,1.03089745,-1.03095394,1.27138433,-1.27145383,0.02821060,-0.02821415,0.43087645,-0.43083768,0.70940916,-0.70943448,0.00000000,-0.00000000
2.78239120,3.15657336,-3.15656020,1.87570005,-1.87576425,0.07222159,-0.07220965,1.03576461,-1.03581925,1.25910524,-1.25915984,0.02731782,-0.02732103,0.43557092,-0.43553114,0.70658431,-0.70660333,0.00000000,-0.00000000
2.78839420,3.16280610,-3.16277520,1.86107508,-1.86112950,0.07459149,-0.07457966,1.04089801,-1.04095257,1.24899320,-1.24903545,0.02644079,-0.02644364,0.44044233,-0.44040292,0.70484778,-0.70486144,0.00000000,-0.00000000
2.79439720,3.17108892,-3.17104731,1.84677223,-1.84681911,0.07690241,-0.07689090,1.04581296,-1.04586928,1.24069718,-1.24073013,0.02558553,-0.02558803,0.44529462,-0.44525704,0.70398088,-0.70399045,0.00000000,-0.00000000
2.80040020,3.18014101,-3.18009659,1.83235101,-1.83239318,0.07910337,-0.07909245,1.04999305,-1.05005303,1.23378135,-1.23380845,0.02475606,-0.02475821,0.44991810,-0.44988381,0.70370330,-0.70371031,0.00000000,-0.00000000
2.80640320,3.18852457,-3.18848589,1.81728355,-1.81732427,0.08114130,-0.08113120,1.05290631,-1.05297185,1.22773778,-1.22776280,0.02395426,-0.02395609,0.45409388,-0.45406435,0.70368427,-0.70369048,0.00000000,-0.00000000
2.81240620,3.19469170,-3.19466771,1.80097609,-1.80101895,0.08296260,-0.08295357,1.05402284,-1.05409574,1.22200281,-1.22202972,0.02317996,-0.02318152,0.45759927,-0.45757594,0.70355617,-0.70356347,0.00000000,-0.00000000
2.81840920,3.19703859,-3.19703833,1.78279507,-1.78284384,0.08451487,-0.08450715,1.05283312,-1.05291502,1.21597649,-1.21600934,0.02243111,-0.02243243,0.46021381,-0.46019804,0.70292959,-0.70293993,0.00000000,-0.00000000
2.82441221,3.19396459,-3.19399688,1.76209665,-1.76215512,0.08574873,-0.08574255,1.04886634,-1.04895867,1.20904416,-1.20908698,0.02170398,-0.02170514,0.46172572,-0.46171878,0.70140952,-0.70142484,0.00000000,-0.00000000
2.83041521,3.18393341,-3.18400656,1.73825803,-1.73832987,0.08661955,-0.08661509,1.04170795,-1.04181188,1.20059932,-1.20065595,0.02099363,-0.02099468,0.46193860,-0.46194160,0.69861181,-0.69863393,0.00000000,-0.00000000
2.83641821,3.16553365,-3.16565514,1.71070907,-1.71079763,0.08708908,-0.08708651,1.03101571,-1.03113208,1.19006658,-1.19014053,0.02029420,-0.02029521,0.46067795,-0.46069183,0.69417906,-0.69420966,0.00000000,-0.00000000
2.84242121,3.13753577,-3.13771195,1.67896240,-1.67907060,0.08712689,-0.08712634,1.01653335,-1.01666264,1.17692368,-1.17701803,0.01959946,-0.01960050,0.45779726,-0.45782276,0.68779557,-0.68783606,0.00000000,-0.00000000
2.84842421,3.09894272,-3.09917858,1.64264063,-1.64277076,0.08671164,-0.08671318,0.99810147,-0.99824380,1.16072166,-1.16083895,0.01890321,-0.01890435,0.45318341,-0.45322102,0.67920036,-0.67925187,0.00000000,-0.00000000
2.85442721,3.04903202,-3.04933100,1.60149907,-1.60165276,0.08583188,-0.08583555,0.97566499,-0.97582007,1.14110214,-1.14124427,0.01819975,-0.01820104,0.44676105,-0.44681103,0.66819798,-0.66826130,0.00000000,-0.00000000
2.86043022,2.98738726,-2.98775113,1.55544310,-1.55562117,0.08448664,-0.08449244,0.94927694,-0.94944411,1.11781104,-1.11797919,0.01748423,-0.01748571,0.43849579,-0.43855813,0.65466657,-0.65474212,0.00000000,-0.00000000
2.86643322,2.91391778,-2.91434654,1.50453918,-1.50474164,0.08268561,-0.08269347,0.91909844,-0.91927664,1.09070809,-1.09090272,0.01675296,-0.01675467,0.42839605,-0.42847047,0.63856294,-0.63865075,0.00000000,-0.00000000
2.87243622,2.82886568,-2.82935754,1.44901920,-1.44924519,0.08044886,-0.08045868,0.88539488,-0.88558272,1.05977200,-1.05999280,0.01600370,-0.01600567,0.41651339,-0.41659936,0.61992453,-0.62002424,0.00000000,-0.00000000
2.87843922,2.73280024,-2.73335170,1.38927805,-1.38952589,0.07780631,-0.07781795,0.84852857,-0.84872435,1.02510090,-1.02534680,0.01523575,-0.01523799,0.40294146,-0.40303818,0.59886824,-0.59897912,0.00000000,-0.00000000
2.88444222,2.62660023,-2.62720619,1.32586479,-1.32613202,0.07479679,-0.07481006,0.80894826,-0.80915002,0.98690835,-0.98717760,0.01445004,-0.01445255,0.38781346,-0.38791992,0.57558633,-0.57570732,0.00000000,-0.00000000
2.89044522,2.51142524,-2.51207916,1.25946800,-1.25975147,0.07146680,-0.07148149,0.76717601,-0.76738158,0.94551528,-0.94580548,0.01364906,-0.01365182,0.37129836,-0.37141335,0.55033971,-0.55046942,0.00000000,-0.00000000
2.89644822,2.38867778,-2.38937191,1.19089617,-1.19119212,0.06786912,-0.06788497,0.72379212,-0.72399918,0.90133820,-0.90164640,0.01283678,-0.01283977,0.35359600,-0.35371813,0.52344893,-0.52358573,0.00000000,-0.00000000
2.90245123,2.25995795,-2.26068358,1.12105430,-1.12135851,0.06406111,-0.06407787,0.67941874,-0.67962490,0.85487455,-0.85519733,0.01201843,-0.01202162,0.33493130,-0.33505908,0.49528341,-0.49542546,0.00000000,-0.00000000
2.90845423,2.12701315,-2.12776084,1.05091780,-1.05122570,0.06010308,-0.06012049,0.63470297,-0.63490580,0.80668577,-0.80701937,0.01120029,-0.01120363,0.31554792,-0.31567973,0.46624950,-0.46639481,0.00000000,-0.00000000
2.91445723,1.99168495,-1.99244485,0.98150496,-0.98181176,0.05605656,-0.05607432,0.59029998,-0.59049707,0.75737905,-0.75771950,0.01038938,-0.01039283,0.29570147,-0.29583568,0.43677772,-0.43692424,0.00000000,-0.00000000
2.92046023,1.85585559,-1.85661774,0.91384909,-0.91414996,0.05198256,-0.05200042,0.54685693,-0.54704598,0.70758851,-0.70793171,0.00959321,-0.00959672,0.27565287,-0.27578783,0.40731002,-0.40745565,0.00000000,-0.00000000
2.92646323,1.72139622,-1.72215074,0.84897150,-0.84926165,0.04794008,-0.04795777,0.50499822,-0.50517703,0.65795662,-0.65829847,0.00881945,-0.00882296,0.25566175,-0.25579584,0.37828722,-0.37842991,0.00000000,-0.00000000
2.93246623,1.59011861,-1.59085605,0.78785599,-0.78813084,0.04398468,-0.04400196,0.46531231,-0.46547887,0.60911654,-0.60945306,0.00807563,-0.00807910,0.23598042,-0.23611209,0.35013735,-0.35027513,0.00000000,-0.00000000
2.93846923,1.46373216,-1.46444360,0.73142577,-0.73168104,0.04016730,-0.04018395,0.42834066,-0.42849315,0.56167603,-0.56200345,0.00736894,-0.00737231,0.21684852,-0.21697631,0.32326502,-0.32339606,0.00000000,-0.00000000
2.94447224,1.34380696,-1.34448430,0.68052309,-0.68075489,0.03653328,-0.03654910,0.39456878,-0.39470561,0.51620337,-0.51651820,0.00670594,-0.00670916,0.19848843,-0.19861100,0.29804228,-0.29816493,0.00000000,-0.00000000
2.95047524,1.23174400,-1.23238004,0.63589188,-0.63609679,0.03312168,-0.03313651,0.36441943,-0.36453923,0.47321565,-0.47351474,0.00609242,-0.00609546,0.18110167,-0.18121784,0.27480095,-0.27491374,0.00000000,-0.00000000
2.95647824,1.12875262,-1.12934118,0.59816352,-0.59833868,0.02996480,-0.02997850,0.33824800,-0.33834965,0.43316949,-0.43345012,0.00553326,-0.00553607,0.16486626,-0.16497498,0.25382663,-0.25392835,0.00000000,-0.00000000
2.96248124,1.03583517,-1.03637113,0.56784566,-0.56798877,0.02708795,-0.02710042,0.31633980,-0.31642244,0.39645451,-0.39671436,0.00503231,-0.00503487,0.14993503,-0.15003542,0.23535434,-0.23544399,0.00000000,-0.00000000
2.96848424,0.95377860,-0.95425799,0.54531376,-0.54542317,0.02450945,-0.02452060,0.29890912,-0.29897212,0.36338913,-0.36362636,0.00459239,-0.00459468,0.13643489,-0.13652623,0.21956571,-0.21964256,0.00000000,-0.00000000
2.97448724,0.88315231,-0.88357225,0.53080534,-0.53088004,0.02224078,-0.02225057,0.28609973,-0.28614270,0.33421884,-0.33443204,0.00421526,-0.00421725,0.12446693,-0.12454866,0.20658762,-0.20665119,0.00000000,-0.00000000
2.98049025,0.82431152,-0.82467020,0.52441648,-0.52445609,0.02028696,-0.02029537,0.27798653,-0.27800931,0.30911652,-0.30930472,0.00390165,-0.00390333,0.11410727,-0.11417895,0.19649214,-0.19654218,0.00000000,-0.00000000
2.98649325,0.77740517,-0.77770181,0.52610046,-0.52610525,0.01864698,-0.01865403,0.27457821,-0.27458083,0.28818450,-0.28834716,0.00365132,-0.00365269,0.10540840,-0.10546975,0.18929759,-0.18933412,0.00000000,-0.00000000
2.99249625,0.74238768,-0.74262243,0.53566831,-0.53563918,0.01731439,-0.01732009,0.27582050,-0.27580321,0.27145818,-0.27159514,0.00346319,-0.00346425,0.09840108,-0.09845194,0.18497062,-0.18499384,0.00000000,-0.00000000
2.99849925,0.71903339,-0.71920726,0.55279127,-0.55272974,0.01627786,-0.01628227,0.28160000,-0.28156323,0.25891074,-0.25902218,0.00333537,-0.00333611,0.09309643,-0.09313674,0.18342902,-0.18343938,0.00000000,-0.00000000
3.00450225,0.70695323,-0.70706799,0.57700512,-0.57691329,0.01552190,-0.01552509,0.29174832,-0.29169265,0.25045865,-0.25054506,0.00326531,-0.00326575,0.08948818,-0.08951796,0.18454538,-0.18454348,0.00000000,-0.00000000
3.01050525,0.70561267,-0.70567074,0.60771646,-0.60759695,0.01502746,-0.01502950,0.30604644,-0.30597261,0.24596777,-0.24602992,0.00324992,-0.00325007,0.08755492,-0.08757428,0.18815120,-0.18813784,0.00000000,-0.00000000
3.01650825,0.71435058,-0.71435492,0.64421111,-0.64406706,0.01477264,-0.01477363,0.32422938,-0.32413827,0.24525972,-0.24529858,0.00328567,-0.00328553,0.08726220,-0.08727130,0.19404170,-0.19401778,0.00000000,-0.00000000
3.02251126,0.73239838,-0.73235241,0.68566481,-0.68549978,0.01473329,-0.01473333,0.34599096,-0.34588358,0.24811829,-0.24813504,0.00336870,-0.00336830,0.08856446,-0.08856352,0.20198094,-0.20194752,0.00000000,-0.00000000
3.02851426,0.75889936,-0.75880686,0.73115637,-0.73097430,0.01488365,-0.01488284,0.37098878,-0.37086625,0.25429585,-0.25429177,0.00349494,-0.00349428,0.09140659,-0.09139587,0.21170759,-0.21166579,0.00000000,-0.00000000
3.03451726,0.79292769,-0.79279271,0.77968330,-0.77948842,0.01519691,-0.01519537,0.39884939,-0.39871292,0.26351939,-0.26349590,0.00366015,-0.00365925,0.09572521,-0.09570500,0.22294091,-0.22289192,0.00000000,-0.00000000
3.04052026,0.83350707,-0.83333385,0.83018002,-0.82997680,0.01564579,-0.01564362,0.42917361,-0.42902451,0.27549641,-0.27545500,0.00386006,-0.00385894,0.10144952,-0.10142013,0.23538719,-0.23533225,0.00000000,-0.00000000
3.04652326,0.87962875,-0.87942165,0.88153849,-0.88133152,0.01620300,-0.01620032,0.46154200,-0.46138168,0.28992024,-0.28986245,0.00409041,-0.00408908,0.10850179,-0.10846359,0.24874648,-0.24868682,0.00000000,-0.00000000
3.05252626,0.93026881,-0.93003224,0.93263088,-0.93242478,0.01684177,-0.01683869,0.49552049,-0.49535042,0.30647505,-0.30640246,0.00434697,-0.00434545,0.11679749,-0.11675087,0.26271938,-0.26265622,0.00000000,-0.00000000
3.05852926,0.98440438,-0.98414276,0.98233396,-0.98213329,0.01753626,-0.01753288,0.53066590,-0.53048763,0.32484023,-0.32475443,0.00462563,-0.00462393,0.12624508,-0.12619047,0.27701400,-0.27694852,0.00000000,-0.00000000
3.06453227,1.04102882,-1.04074654,1.02955441,-1.02936357,0.01826196,-0.01825838,0.56653151,-0.56634665,0.34469434,-0.34459694,0.00492238,-0.00492052,0.13674551,-0.13668342,0.29135268,-0.29128600,0.00000000,-0.00000000
3.07053527,1.09916537,-1.09886674,1.07325453,-1.07307765,0.01899605,-0.01899236,0.60267231,-0.60248255,0.36571844,-0.36561106,0.00523335,-0.00523135,0.14819158,-0.14812255,0.30547844,-0.30541158,0.00000000,-0.00000000
3.07653827,1.15787925,-1.15756851,1.11247722,-1.11231808,0.01971771,-0.01971400,0.63864997,-0.63845705,0.38759894,-0.38748319,0.00555478,-0.00555265,0.16046710,-0.16039175,0.31916081,-0.31909466,0.00000000,-0.00000000
3.08254127,1.21628791,-1.21596919,1.14636948,-1.14623141,0.02040839,-0.02040473,0.67403735,-0.67384307,0.41002978,-0.40990730,0.00588304,-0.00588080,0.17344610,-0.17336515,0.33220088,-0.33213623,0.00000000,-0.00000000
3.08854427,1.27356926,-1.27324658,1.17420340,-1.17408921,0.02105198,-0.02104844,0.70842245,-0.70822869,0.43271422,-0.43258664,0.00621459,-0.00621226,0.18699214,-0.18690637,0.34443532,-0.34437281,0.00000000,-0.00000000
3.09454727,1.32896779,-1.32864506,1.19539380,-1.19530573,0.02163498,-0.02163161,0.74141177,-0.74122045,0.45536605,-0.45523502,0.00654597,-0.00654357,0.20095775,-0.20086807,0.35573914,-0.35567927,0.00000000,-0.00000000
3.10055028,1.38179853,-1.38147956,1.20951177,-1.20945145,0.02214655,-0.02214341,0.77263305,-0.77244616,0.47771039,-0.47757758,0.00687379,-0.00687134,0.21518430,-0.21509173,0.36602711,-0.36597023,0.00000000,-0.00000000
3.10655328,1.43144901,-1.43113751,1.21629344,-1.21626183,0.02257852,-0.02257565,0.80173745,-0.80155704,0.49948420,-0.49935131,0.00719469,-0.00719222,0.22950223,-0.22940786,0.37525352,-0.37519985,0.00000000,-0.00000000
