energy_ev,total_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up,Y_p_up,Y_d_up
3.10055028,1.23456795,0.00165988,0.04628080,0.07390200,0.00000000,0.34699994,0.69423151,0.27648867,0.47548886
3.10655328,1.22827648,0.00173930,0.04462523,0.07357895,0.00000000,0.33846721,0.69065545,0.28047957,0.47765314
3.11255628,1.22366296,0.00181798,0.04317245,0.07357053,0.00000000,0.33023246,0.68784776,0.28463781,0.48029334
3.11855928,1.22006056,0.00189391,0.04189979,0.07379746,0.00000000,0.32223179,0.68546196,0.28871750,0.48313801
3.12456228,1.21680711,0.00196509,0.04078483,0.07418020,0.00000000,0.31440199,0.68315778,0.29247708,0.48590945
3.13056528,1.21327044,0.00202965,0.03980605,0.07464130,0.00000000,0.30668418,0.68061588,0.29568698,0.48833323
3.13656828,1.20887339,0.00208584,0.03894356,0.07510765,0.00000000,0.29902738,0.67755198,0.29813696,0.49014819
3.14257129,1.20311771,0.00213215,0.03817973,0.07551258,0.00000000,0.29139218,0.67373008,0.29964289,0.49111654
3.14857429,1.19560600,0.00216735,0.03749988,0.07579773,0.00000000,0.28375421,0.66897428,0.30005261,0.49103368
3.15457729,1.18606085,0.00219053,0.03689292,0.07591468,0.00000000,0.27610724,0.66317880,0.29925091,0.48973713
3.16058029,1.17434052,0.00220113,0.03635190,0.07582637,0.00000000,0.26846578,0.65631579,0.29716314,0.48711442
3.16658329,1.16045043,0.00219897,0.03587453,0.07550818,0.00000000,0.26086716,0.64844082,0.29375774,0.48310921
3.17258629,1.14454992,0.00218429,0.03546354,0.07494879,0.00000000,0.25337271,0.63969550,0.28904723,0.47772568
3.17858929,1.12695411,0.00215771,0.03512697,0.07415064,0.00000000,0.24606819,0.63030753,0.28308793,0.47103060
3.18459230,1.10813061,0.00212022,0.03487823,0.07313018,0.00000000,0.23906336,0.62058781,0.27597834,0.46315320
3.19059530,1.08869115,0.00207321,0.03473616,0.07191779,0.00000000,0.23249061,0.61092494,0.26785632,0.45428266
3.19659830,1.06937857,0.00201837,0.03472474,0.07055740,0.00000000,0.22650279,0.60177722,0.25889518,0.44466340
3.20260130,1.05104955,0.00195766,0.03487274,0.06910591,0.00000000,0.22127030,0.59366246,0.24929893,0.43458826
3.20860430,1.03465375,0.00189329,0.03521326,0.06763233,0.00000000,0.21697752,0.58714597,0.23929683,0.42439000
3.21460730,1.02121025,0.00182765,0.03578298,0.06621670,0.00000000,0.21381880,0.58282717,0.22913760,0.41443136
3.22061031,1.01178211,0.00176323,0.03662142,0.06494883,0.00000000,0.21199415,0.58132537,0.21908336,0.40509424
3.22661331,1.00744996,0.00170260,0.03777004,0.06392691,0.00000000,0.21170474,0.58326504,0.20940362,0.39676838
3.23261631,1.00928560,0.00164831,0.03927126,0.06325587,0.00000000,0.21314858,0.58926122,0.20036947,0.38984004
3.23861931,1.01832629,0.00160286,0.04116743,0.06304571,0.00000000,0.21651629,0.59990539,0.19224817,0.38468112
3.24462231,1.03555061,0.00156865,0.04349975,0.06340959,0.00000000,0.22198729,0.61575212,0.18529819,0.38163912
3.25062531,1.06185629,0.00154791,0.04630722,0.06446182,0.00000000,0.22972638,0.63730697,0.17976475,0.38102832
3.25662831,1.09804046,0.00154268,0.04962551,0.06631571,0.00000000,0.23988085,0.66501554,0.17587593,0.38312233
3.26263132,1.14478256,0.00155476,0.05348592,0.06908122,0.00000000,0.25257805,0.69925407,0.17383929,0.38814819
3.26863432,1.20262972,0.00158566,0.05791433,0.07286252,0.00000000,0.26792346,0.74032121,0.17383890,0.39628217
3.27463732,1.27198472,0.00163658,0.06293015,0.07775528,0.00000000,0.28599912,0.78843126,0.17603273,0.40764705
3.28064032,1.35309607,0.00170839,0.06854533,0.08384389,0.00000000,0.30686228,0.84370838,0.18055021,0.42231091
3.28664332,1.44604992,0.00180159,0.07476341,0.09119852,0.00000000,0.33054430,0.90618177,0.18749000,0.44028714
3.29264632,1.55076343,0.00191628,0.08157861,0.09987213,0.00000000,0.35704944,0.97578148,0.19691771,0.46153556
3.29864932,1.66697927,0.00205217,0.08897495,0.10989738,0.00000000,0.38635356,1.05233483,0.20886364,0.48596416
3.30465233,1.79426096,0.00220853,0.09692552,0.12128371,0.00000000,0.41840254,1.13556307,0.22332042,0.51343153
3.31065533,1.93198904,0.00238419,0.10539177,0.13401453,0.00000000,0.45311043,1.22507851,0.24024071,0.54374940
3.31665833,2.07935800,0.00257753,0.11432307,0.14804482,0.00000000,0.49035719,1.32038188,0.25953490,0.57668538
3.32266133,2.23537437,0.00278650,0.12365631,0.16329905,0.00000000,0.52998619,1.42086045,0.28106909,0.61196567
3.32866433,2.39885634,0.00300860,0.13331595,0.17966989,0.00000000,0.57180152,1.52578682,0.30466347,0.64927756
3.33466733,2.56843565,0.00324093,0.14321414,0.19701757,0.00000000,0.61556522,1.63431919,0.33009130,0.68827203
3.34067034,2.74256234,0.00348019,0.15325141,0.21517021,0.00000000,0.66099486,1.74550323,0.35707882,0.72856626
3.34667334,2.91951347,0.00372276,0.16331762,0.23392518,0.00000000,0.70776157,1.85827641,0.38530630,0.76974633
3.35267634,3.09740640,0.00396473,0.17329342,0.25305154,0.00000000,0.75548890,1.97147515,0.41441044,0.81137032
3.35867934,3.27421751,0.00420198,0.18305213,0.27229366,0.00000000,0.80375297,2.08384531,0.44398834,0.85297194
3.36468234,3.44780690,0.00443029,0.19246213,0.29137597,0.00000000,0.85208401,2.19405648,0.47360315,0.89406499
3.37068534,3.61594930,0.00464538,0.20138963,0.31000875,0.00000000,0.89996974,2.30072021,0.50279144,0.93414875
3.37668834,3.77637124,0.00484308,0.20970178,0.32789484,0.00000000,0.94686069,2.40241225,0.53107220,0.97271447
3.38269135,3.92679393,0.00501940,0.21727019,0.34473702,0.00000000,0.99217768,2.49769860,0.55795738,1.00925304
3.38869435,4.06498106,0.00517063,0.22397449,0.36024594,0.00000000,1.03532128,2.58516474,0.58296362,1.04326368
3.39469735,4.18879024,0.00529349,0.22970600,0.37414820,0.00000000,1.07568335,2.66344760,0.60562479,1.07426361
3.40070035,4.29622637,0.00538521,0.23437126,0.38619419,0.00000000,1.11266018,2.73126889,0.62550500,1.10179851
3.40670335,4.38549514,0.00544359,0.23789534,0.39616563,0.00000000,1.14566698,2.78746903,0.64221137,1.12545322
3.41270635,4.45505439,0.00546712,0.24022461,0.40388217,0.00000000,1.17415325,2.83104005,0.65540624,1.14486251
3.41870935,4.50366120,0.00545500,0.24132900,0.40920699,0.00000000,1.19761824,2.86115623,0.66481798,1.15972135
3.42471236,4.53041250,0.00540717,0.24120354,0.41205101,0.00000000,1.21562623,2.87720114,0.67025015,1.16979418
3.43071536,4.53477723,0.00532433,0.23986904,0.41237561,0.00000000,1.22782052,2.87878963,0.67158838,1.17492278
3.43671836,4.51661840,0.00520793,0.23737191,0.41019367,0.00000000,1.23393592,2.86578390,0.66880465,1.17503225
3.44272136,4.47620382,0.00506009,0.23378305,0.40556895,0.00000000,1.23380879,2.83830263,0.66195872,1.17013473
3.44872436,4.41420471,0.00488356,0.22919590,0.39861376,0.00000000,1.22738441,2.79672265,0.65119660,1.16033077
3.45472736,4.33168208,0.00468164,0.22372358,0.38948512,0.00000000,1.21472112,2.74167297,0.63674616,1.14580788
3.46073037,4.23006121,0.00445808,0.21749546,0.37837961,0.00000000,1.19599106,2.67402122,0.61890987,1.12683660
3.46673337,4.11109531,0.00421695,0.21065302,0.36552698,0.00000000,1.17147748,2.59485308,0.59805529,1.10376395
3.47273637,3.97681957,0.00396257,0.20334549,0.35118311,0.00000000,1.14156866,2.50544536,0.57460338,1.07700467
3.47873937,3.82949782,0.00369935,0.19572516,0.33562235,0.00000000,1.10674868,2.40723386,0.54901543,1.04703043
3.48474237,3.67156361,0.00343173,0.18794278,0.31912971,0.00000000,1.06758552,2.30177724,0.52177907,1.01435765
3.49074537,3.50555828,0.00316404,0.18014321,0.30199325,0.00000000,1.02471692,2.19071839,0.49339393,0.97953430
3.49674837,3.33406846,0.00290045,0.17246139,0.28449682,0.00000000,0.97883464,2.07574453,0.46435759,0.94312628
3.50275138,3.15966510,0.00264488,0.16501890,0.26691361,0.00000000,0.93066776,1.95854777,0.43515236,0.90570389
3.50875438,2.98484650,0.00240098,0.15792124,0.24950051,0.00000000,0.88096577,1.84078727,0.40623334,0.86782897
3.51475738,2.81198685,0.00217207,0.15125582,0.23249354,0.00000000,0.83048192,1.72405431,0.37801820,0.83004311
3.52076038,2.64329204,0.00196114,0.14509079,0.21610444,0.00000000,0.77995766,1.60984120,0.35087889,0.79285739
3.52676338,2.48076369,0.00177087,0.13947470,0.20051839,0.00000000,0.73010841,1.49951497,0.32513552,0.75674385
3.53276638,2.32617191,0.00160362,0.13443688,0.18589288,0.00000000,0.68161127,1.39429621,0.30105242,0.72212899
3.53876938,2.18103723,0.00146151,0.12998857,0.17235759,0.00000000,0.63509478,1.29524338,0.27883637,0.68938927
3.54477239,2.04662114,0.00134639,0.12612464,0.16001520,0.00000000,0.59113085,1.20324269,0.25863682,0.65884867
3.55077539,1.92392490,0.00125996,0.12282576,0.14894290,0.00000000,0.55022899,1.11900331,0.24054791,0.63077807
3.55677839,1.81369546,0.00120372,0.12006089,0.13919455,0.00000000,0.51283250,1.04305750,0.22461201,0.60539636
3.56278139,1.71643752,0.00117911,0.11778999,0.13080311,0.00000000,0.47931653,0.97576519,0.21082447,0.58287282
3.56878439,1.63243025,0.00118744,0.11596673,0.12378330,0.00000000,0.44998764,0.91732223,0.19913920,0.56333058
3.57478739,1.56174733,0.00122996,0.11454113,0.11813424,0.00000000,0.42508448,0.86777171,0.18947490,0.54685072
3.58079040,1.50427896,0.00130782,0.11346197,0.11384188,0.00000000,0.40477918,0.82701745,0.18172143,0.53347659
3.58679340,1.45975450,0.00142210,0.11267892,0.11088119,0.00000000,0.38917923,0.79483901,0.17574622,0.52321813
3.59279640,1.42776448,0.00157374,0.11214425,0.10921784,0.00000000,0.37832931,0.77090738,0.17140038,0.51605571
3.59879940,1.40778125,0.00176347,0.11181416,0.10880952,0.00000000,0.37221298,0.75480083,0.16852440,0.51194341
3.60480240,1.39917722,0.00199179,0.11164968,0.10960670,0.00000000,0.37075400,0.74602019,0.16695318,0.51081147
3.61080540,1.40124062,0.00225887,0.11161708,0.11155286,0.00000000,0.37381731,0.74400337,0.16652049,0.51256778
3.61680840,1.41318819,0.00256446,0.11168796,0.11458442,0.00000000,0.38120961,0.74813856,0.16706262,0.51709855
3.62281141,1.43417524,0.00290780,0.11183890,0.11863019,0.00000000,0.39267976,0.75777613,0.16842136,0.52426807
3.62881441,1.46330312,0.00328756,0.11205092,0.12361073,0.00000000,0.40791929,0.77223903,0.17044626,0.53391792
3.63481741,1.49962490,0.00370172,0.11230865,0.12943749,0.00000000,0.42656330,0.79083197,0.17299629,0.54586565
3.64082041,1.54214966,0.00414754,0.11259943,0.13601208,0.00000000,0.44819207,0.81284924,0.17594090,0.55990337
3.64682341,1.58984650,0.00462153,0.11291232,0.14322574,0.00000000,0.47233387,0.83758178,0.17916073,0.57579651
3.65282641,1.64164883,0.00511938,0.11323719,0.15095913,0.00000000,0.49846917,0.86432351,0.18254785,0.59328306
3.65882941,1.69645991,0.00563602,0.11356383,0.15908260,0.00000000,0.52603669,0.89237739,0.18600584,0.61207361
3.66483242,1.75316029,0.00616566,0.11388134,0.16745696,0.00000000,0.55444126,0.92106153,0.18944965,0.63185247
3.67083542,1.81061772,0.00670186,0.11417760,0.17593499,0.00000000,0.58306384,0.94971552,0.19280548,0.65228003
3.67683842,1.86769983,0.00723763,0.11443910,0.18436346,0.00000000,0.61127338,0.97770732,0.19601056,0.67299654
3.68284142,1.92328971,0.00776560,0.11465089,0.19258583,0.00000000,0.63844042,1.00444065,0.19901303,0.69362730
3.68884442,1.97630424,0.00827818,0.11479690,0.20044547,0.00000000,0.66395206,1.02936311,0.20177191,0.71378923
3.69484742,2.02571470,0.00876775,0.11486043,0.20778935,0.00000000,0.68722780,1.05197467,0.20425715,0.73309866
3.70085043,2.07056897,0.00922687,0.11482477,0.21447196,0.00000000,0.70773556,1.07183653,0.20644975,0.75118002
3.70685343,2.11001452,0.00964851,0.11467410,0.22035941,0.00000000,0.72500734,1.08857986,0.20834195,0.76767520
3.71285643,2.14332099,0.01002623,0.11439433,0.22533345,0.00000000,0.73865369,1.10191411,0.20993744,0.78225310
3.71885943,2.16990124,0.01035440,0.11397410,0.22929511,0.00000000,0.74837632,1.11163441,0.21125151,0.79461897
3.72486243,2.18932983,0.01062838,0.11340560,0.23216807,0.00000000,0.75397818,1.11762753,0.21231108,0.80452312
3.73086543,2.20135761,0.01084463,0.11268541,0.23390119,0.00000000,0.75537043,1.11987595,0.21315456,0.81176850
3.73686843,2.20592151,0.01100086,0.11181513,0.23447037,0.00000000,0.75257590,1.11845969,0.21383150,0.81621684
3.74287144,2.20314879,0.01109607,0.11080174,0.23387951,0.00000000,0.74572882,1.11355540,0.21440189,0.81779299
3.74887444,2.19335517,0.01113059,0.10965784,0.23216043,0.00000000,0.73507061,1.10543266,0.21493513,0.81648724
3.75487744,2.17703658,0.01110603,0.10840148,0.22937193,0.00000000,0.72094196,1.09444731,0.21550869,0.81235549
3.76088044,2.15485466,0.01102521,0.10705585,0.22559785,0.00000000,0.70377155,1.08103186,0.21620631,0.80551723
3.76688344,2.12761648,0.01089208,0.10564859,0.22094427,0.00000000,0.68406171,1.06568330,0.21711591,0.79615142
3.77288644,2.09624912,0.01071149,0.10421092,0.21553605,0.00000000,0.66237181,1.04894857,0.21832718,0.78449055
3.77888944,2.06177012,0.01048909,0.10277655,0.20951278,0.00000000,0.63930007,1.03140827,0.21992891,0.77081298
3.78489245,2.02525511,0.01023108,0.10138042,0.20302437,0.00000000,0.61546456,1.01365925,0.22200623,0.75543412
3.79089545,1.98780388,0.00994397,0.10005738,0.19622646,0.00000000,0.59148420,0.99629666,0.22463773,0.73869677
3.79689845,1.95050644,0.00963441,0.09884084,0.18927592,0.00000000,0.56796069,0.97989633,0.22789270,0.72096101
3.80290145,1.91441034,0.00930892,0.09776144,0.18232650,0.00000000,0.54546187,0.96499811,0.23182860,0.70259426
3.80890445,1.88049086,0.00897375,0.09684588,0.17552497,0.00000000,0.52450743,0.95209089,0.23648878,0.68396169
3.81490745,1.84962503,0.00863462,0.09611586,0.16900777,0.00000000,0.50555712,0.94159994,0.24190073,0.66541764
3.82091046,1.82257062,0.00829664,0.09558735,0.16289828,0.00000000,0.48900212,0.93387693,0.24807476,0.64729807
3.82691346,1.79995072,0.00796416,0.09527006,0.15730491,0.00000000,0.47515954,0.92919316,0.25500341,0.62991452
3.83291646,1.78224444,0.00764070,0.09516721,0.15231985,0.00000000,0.46427005,0.92773597,0.26266138,0.61354961
3.83891946,1.76978363,0.00732891,0.09527567,0.14801857,0.00000000,0.45649858,0.92960848,0.27100622,0.59845411
3.84492246,1.76275557,0.00703054,0.09558638,0.14446006,0.00000000,0.45193768,0.93483242,0.27997959,0.58484556
3.85092546,1.76121104,0.00674654,0.09608499,0.14168756,0.00000000,0.45061314,0.94335374,0.28950909,0.57290832
3.85692846,1.76507689,0.00647706,0.09675288,0.13972987,0.00000000,0.45249136,0.95505049,0.29951059,0.56279489
3.86293147,1.77417227,0.00622155,0.09756822,0.13860293,0.00000000,0.45748785,0.96974244,0.30989092,0.55462806
3.86893447,1.78822723,0.00597893,0.09850729,0.13831167,0.00000000,0.46547632,0.98720179,0.32055068,0.54850377
3.87493747,1.80690257,0.00574764,0.09954576,0.13885186,0.00000000,0.47629772,1.00716418,0.33138724,0.54449432
3.88094047,1.82980961,0.00552585,0.10066002,0.14021200,0.00000000,0.48976872,1.02933950,0.34229757,0.54265155
3.88694347,1.85652892,0.00531152,0.10182840,0.14237493,0.00000000,0.50568913,1.05342176,0.35318086,0.54300971
3.89294647,1.88662680,0.00510262,0.10303228,0.14531926,0.00000000,0.52384796,1.07909755,0.36394080,0.54558787
3.89894947,1.91966891,0.00489717,0.10425689,0.14902040,0.00000000,0.54402787,1.10605275,0.37448742,0.55039162
3.90495248,1.95523037,0.00469341,0.10549201,0.15345128,0.00000000,0.56600782,1.13397715,0.38473849,0.55741393
3.91095548,1.99290221,0.00448983,0.10673230,0.15858263,0.00000000,0.58956411,1.16256709,0.39462030,0.56663522
3.91695848,2.03229396,0.00428527,0.10797730,0.16438299,0.00000000,0.61446979,1.19152606,0.40406808,0.57802255
3.92296148,2.07303299,0.00407895,0.10923129,0.17081826,0.00000000,0.64049288,1.22056369,0.41302592,0.59152822
3.92896448,2.11476081,0.00387050,0.11050267,0.17785115,0.00000000,0.66739361,1.24939335,0.42144631,0.60708784
3.93496748,2.15712724,0.00365993,0.11180327,0.18544037,0.00000000,0.69492123,1.27772901,0.42928950,0.62461801
3.94097049,2.19978324,0.00344762,0.11314736,0.19353972,0.00000000,0.72281089,1.30528189,0.43652269,0.64401409
3.94697349,2.24237326,0.00323429,0.11455050,0.20209726,0.00000000,0.75078097,1.33175737,0.44311916,0.66514809
3.95297649,2.28452815,0.00302092,0.11602832,0.21105449,0.00000000,0.77853138,1.35685284,0.44905749,0.68786695
3.95897949,2.32585923,0.00280870,0.11759522,0.22034571,0.00000000,0.80574328,1.38025680,0.45432096,0.71199154
3.96498249,2.36595443,0.00259898,0.11926311,0.22989766,0.00000000,0.83208037,1.40164971,0.45889708,0.73731642
3.97098549,2.40437690,0.00239318,0.12104017,0.23962934,0.00000000,0.85719219,1.42070662,0.46277742,0.76361048
3.97698849,2.44066634,0.00219271,0.12292976,0.24945225,0.00000000,0.88071924,1.43710175,0.46595756,0.79061853
3.98299150,2.47434322,0.00199893,0.12492947,0.25927085,0.00000000,0.90230003,1.45051482,0.46843730,0.81806388
3.98899450,2.50491567,0.00181310,0.12703041,0.26898339,0.00000000,0.92157974,1.46063886,0.47022090,0.84565172
3.99499750,2.53188871,0.00163633,0.12921670,0.27848301,0.00000000,0.93822021,1.46718912,0.47131742,0.87307323
4.00100050,2.55477530,0.00146953,0.13146524,0.28765915,0.00000000,0.95191085,1.46991248,0.47174095,0.90001037
4.00700350,2.57310858,0.00131341,0.13374578,0.29639913,0.00000000,0.96237979,1.46859690,0.47151075,0.92614096
4.01300650,2.58645462,0.00116846,0.13602131,0.30458995,0.00000000,0.96940485,1.46308021,0.47065110,0.95114410
4.01900950,2.59442495,0.00103496,0.13824868,0.31212020,0.00000000,0.97282364,1.45325774,0.46919105,0.97470554
4.02501251,2.59668828,0.00091297,0.14037961,0.31888212,0.00000000,0.97254218,1.43908828,0.46716374,0.99652296
4.03101551,2.59298075,0.00080236,0.14236193,0.32477359,0.00000000,0.96854160,1.42059797,0.46460555,1.01631106
4.03701851,2.58311434,0.00070282,0.14414106,0.32970020,0.00000000,0.96088240,1.39788185,0.46155498,1.03380617
4.04302151,2.56698307,0.00061392,0.14566176,0.33357723,0.00000000,0.94970598,1.37110297,0.45805139,1.04877052
4.04902451,2.54456692,0.00053508,0.14686995,0.33633154,0.00000000,0.93523321,1.34048916,0.45413366,1.06099600
4.05502751,2.51593334,0.00046565,0.14771472,0.33790333,0.00000000,0.91776006,1.30632752,0.44983890,1.07030746
4.06103052,2.48123659,0.00040494,0.14815031,0.33824770,0.00000000,0.89765037,1.26895705,0.44520121,1.07656551
4.06703352,2.44071509,0.00035218,0.14813803,0.33733606,0.00000000,0.87532597,1.22875978,0.44025078,1.07966891
4.07303652,2.39468714,0.00030665,0.14764810,0.33515723,0.00000000,0.85125465,1.18615095,0.43501326,1.07955654
4.07903952,2.34354523,0.00026761,0.14666122,0.33171833,0.00000000,0.82593640,1.14156868,0.42950948,1.07620893
4.08504252,2.28774955,0.00023436,0.14516991,0.32704535,0.00000000,0.79988856,1.09546371,0.42375571,1.06964949
4.09104552,2.22782084,0.00020627,0.14317944,0.32118334,0.00000000,0.77363050,1.04828967,0.41776422,1.05994523
4.09704852,2.16433303,0.00018275,0.14070837,0.31419636,0.00000000,0.74766854,1.00049435,0.41154435,1.04720718
4.10305153,2.09790583,0.00016329,0.13778870,0.30616702,0.00000000,0.72248173,0.95251222,0.40510388,1.03159023
4.10905453,2.02919756,0.00014745,0.13446554,0.29719564,0.00000000,0.69850906,0.90475856,0.39845073,1.01329249
4.11505753,1.95889823,0.00013488,0.13079624,0.28739914,0.00000000,0.67613871,0.85762518,0.39159475,0.99255395
4.12106053,1.88772299,0.00012530,0.12684926,0.27690951,0.00000000,0.65569972,0.81147784,0.38454961,0.96965448
4.12706353,1.81640577,0.00011849,0.12270246,0.26587205,0.00000000,0.63745630,0.76665532,0.37733463,0.94491104
4.13306653,1.74569323,0.00011434,0.11844128,0.25444331,0.00000000,0.62160502,0.72346977,0.36997635,0.91867392
4.13906953,1.67633872,0.00011277,0.11415645,0.24278880,0.00000000,0.60827490,0.68220835,0.36250989,0.89132217
4.14507254,1.60909618,0.00011377,0.10994167,0.23108054,0.00000000,0.59753018,0.64313564,0.35497979,0.86325806
4.15107554,1.54471383,0.00011741,0.10589114,0.21949447,0.00000000,0.58937561,0.60649656,0.34744051,0.83490064
4.15707854,1.48392752,0.00012376,0.10209714,0.20820782,0.00000000,0.58376377,0.57251956,0.33995637,0.80667850
4.16308154,1.42745358,0.00013295,0.09864759,0.19739646,0.00000000,0.58060413,0.54141954,0.33260093,0.77902184
4.16908454,1.37598119,0.00014515,0.09562385,0.18723226,0.00000000,0.57977316,0.51340045,0.32545593,0.75235400
4.17508754,1.33016421,0.00016052,0.09309868,0.17788055,0.00000000,0.58112500,0.48865709,0.31860976,0.72708271
4.18109055,1.29061250,0.00017925,0.09113447,0.16949768,0.00000000,0.58450216,0.46737608,0.31215553,0.70359130
4.18709355,1.25788280,0.00020151,0.08978177,0.16222879,0.00000000,0.58974563,0.44973581,0.30618879,0.68223006
4.19309655,1.23246942,0.00022747,0.08907813,0.15620562,0.00000000,0.59670395,0.43590522,0.30080510,0.66330819
4.19909955,1.21479482,0.00025727,0.08904725,0.15154459,0.00000000,0.60524090,0.42604161,0.29609744,0.64708651
4.20510255,1.20520031,0.00029102,0.08969853,0.14834507,0.00000000,0.61524129,0.42028730,0.29215361,0.63377121
4.21110555,1.20393730,0.00032881,0.09102685,0.14668776,0.00000000,0.62661492,0.41876545,0.28905371,0.62350893
4.21710855,1.21115920,0.00037064,0.09301276,0.14663335,0.00000000,0.63929828,0.42157506,0.28686778,0.61638339
4.22311156,1.22691436,0.00041649,0.09562296,0.14822127,0.00000000,0.65325433,0.42878556,0.28565370,0.61241365
4.22911456,1.25114047,0.00046627,0.09881100,0.15146874,0.00000000,0.66847018,0.44043098,0.28545538,0.61155411
4.23511756,1.28366046,0.00051982,0.10251831,0.15636997,0.00000000,0.68495311,0.45650425,0.28630125,0.61369644
4.24112056,1.32418053,0.00057691,0.10667551,0.16289558,0.00000000,0.70272506,0.47695170,0.28820324,0.61867310
4.24712356,1.37229018,0.00063724,0.11120386,0.17099233,0.00000000,0.72181609,0.50166820,0.29115603,0.62626269
4.25312656,1.42746477,0.00070045,0.11601702,0.18058305,0.00000000,0.74225710,0.53049316,0.29513682,0.63619675
4.25912956,1.48907056,0.00076610,0.12102285,0.19156697,0.00000000,0.76407226,0.56320773,0.30010544,0.64816788
4.26513257,1.55637237,0.00083367,0.12612552,0.20382040,0.00000000,0.78727162,0.59953333,0.30600494,0.66183889
4.27113557,1.62854379,0.00090262,0.13122758,0.21719781,0.00000000,0.81184417,0.63913189,0.31276252,0.67685270
4.27713857,1.70468003,0.00097232,0.13623221,0.23153336,0.00000000,0.83775187,0.68160777,0.32029087,0.69284275
4.28314157,1.78381301,0.00104210,0.14104537,0.24664294,0.00000000,0.86492479,0.72651155,0.32848995,0.70944336
4.28914457,1.86492853,0.00111126,0.14557802,0.26232674,0.00000000,0.89325770,0.77334573,0.33724897,0.72629999
4.29514757,1.94698523,0.00117908,0.14974820,0.27837221,0.00000000,0.92260816,0.82157219,0.34644886,0.74307886
4.30115058,2.02893471,0.00124480,0.15348292,0.29455771,0.00000000,0.95279623,0.87062132,0.35596489,0.75947569
4.30715358,2.10974242,0.00130767,0.15671990,0.31065639,0.00000000,0.98360578,0.91990262,0.36566955,0.77522338
4.31315658,2.18840866,0.00136696,0.15940898,0.32644063,0.00000000,1.01478732,0.96881641,0.37543566,0.79009820
4.31915958,2.26398913,0.00142195,0.16151325,0.34168660,0.00000000,1.04606210,1.01676628,0.38513940,0.80392448
4.32516258,2.33561421,0.00147194,0.16300980,0.35617911,0.00000000,1.07712736,1.06317193,0.39466348,0.81657766
4.33116558,2.40250646,0.00151631,0.16389008,0.36971632,0.00000000,1.10766243,1.10748184,0.40390011,0.82798541
4.33716858,2.46399561,0.00155448,0.16415980,0.38211444,0.00000000,1.13733535,1.14918534,0.41275369,0.83812713
4.34317159,2.51953057,0.00158596,0.16383853,0.39321194,0.00000000,1.16580976,1.18782359,0.42114319,0.84703158
4.34917459,2.56868780,0.00161034,0.16295878,0.40287340,0.00000000,1.19275179,1.22299905,0.42900404,0.85477294
4.35517759,2.61117594,0.00162733,0.16156473,0.41099259,0.00000000,1.21783656,1.25438303,0.43628940,0.86146525
4.36118059,2.64683626,0.00163671,0.15971074,0.41749479,0.00000000,1.24075424,1.28172096,0.44297072,0.86725572
4.36718359,2.67563898,0.00163841,0.15745943,0.42233813,0.00000000,1.26121535,1.30483532,0.44903760,0.87231686
4.37318659,2.69767563,0.00163248,0.15487968,0.42551399,0.00000000,1.27895527,1.32362591,0.45449680,0.87683784
4.37918959,2.71314767,0.00161907,0.15204446,0.42704631,0.00000000,1.29373782,1.33806774,0.45937050,0.88101551
4.38519260,2.72235185,0.00159847,0.14902861,0.42698985,0.00000000,1.30535800,1.34820638,0.46369378,0.88504513
4.39119560,2.72566296,0.00157109,0.14590665,0.42542755,0.00000000,1.31364387,1.35415129,0.46751146,0.88911139
4.39719860,2.72351477,0.00153743,0.14275077,0.42246695,0.00000000,1.31845773,1.35606730,0.47087445,0.89337993
4.40320160,2.71637977,0.00149810,0.13962889,0.41823596,0.00000000,1.31969661,1.35416477,0.47383565,0.89798966
4.40920460,2.70474893,0.00145378,0.13660308,0.41287801,0.00000000,1.31729235,1.34868883,0.47644577,0.90304619
4.41520760,2.68911196,0.00140521,0.13372818,0.40654698,0.00000000,1.31121134,1.33990835,0.47874917,0.90861656
4.42121061,2.66993924,0.00135320,0.13105084,0.39940197,0.00000000,1.30145398,1.32810495,0.48077996,0.91472558
4.42721361,2.64766601,0.00129854,0.12860880,0.39160216,0.00000000,1.28805414,1.31356278,0.48255865,0.92135369
4.43321661,2.62267938,0.00124205,0.12643059,0.38330206,0.00000000,1.27107844,1.29655930,0.48408941,0.92843663
4.43921961,2.59530874,0.00118450,0.12453553,0.37464725,0.00000000,1.25062559,1.27735753,0.48535828,0.93586673
4.44522261,2.56581983,0.00112663,0.12293405,0.36577076,0.00000000,1.22682564,1.25620000,0.48633235,0.94349594
4.45122561,2.53441241,0.00106913,0.12162823,0.35679026,0.00000000,1.19983914,1.23330454,0.48696004,0.95114033
4.45722861,2.50122169,0.00101259,0.12061259,0.34780614,0.00000000,1.16985610,1.20886201,0.48717243,0.95858586
4.46323162,2.46632294,0.00095752,0.11987502,0.33890033,0.00000000,1.13709468,1.18303588,0.48688572,0.96559534
4.46923462,2.42973906,0.00090434,0.11939775,0.33013612,0.00000000,1.10179948,1.15596351,0.48600469,0.97191615
4.47523762,2.39145048,0.00085337,0.11915849,0.32155864,0.00000000,1.06423930,1.12775892,0.48442690,0.97728845
4.48124062,2.35140664,0.00080483,0.11913136,0.31319609,0.00000000,1.02470446,1.09851680,0.48204764,0.98145362
4.48724362,2.30953858,0.00075884,0.11928792,0.30506149,0.00000000,0.98350337,1.06831735,0.47876523,0.98416252
