energy_ev,total_up,Fe_p_up,Fe_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up
2.81240620,1.92077671,0.58428732,0.27009518,0.01062998,0.20147862,0.37960712,0.62700863,0.41744773,0.00000000
2.81840920,1.91900966,0.56887801,0.27439471,0.01122520,0.20224809,0.38840205,0.62200566,0.41442288,0.00000000
2.82441221,1.92306921,0.55461640,0.27986163,0.01192113,0.20415986,0.39883920,0.61974655,0.41318914,0.00000000
2.83041521,1.93331589,0.54175026,0.28654403,0.01272315,0.20718320,0.41101687,0.62028190,0.41387880,0.00000000
2.83641821,1.95003834,0.53052294,0.29447727,0.01363520,0.21126085,0.42501094,0.62361248,0.41661287,0.00000000
2.84242121,1.97343077,0.52116608,0.30367999,0.01465944,0.21630895,0.44086762,0.62968564,0.42149560,0.00000000
2.84842421,2.00357127,0.51389153,0.31415019,0.01579597,0.22221770,0.45859667,0.63839293,0.42860848,0.00000000
2.85442721,2.04040190,0.50888296,0.32586152,0.01704246,0.22885277,0.47816522,0.64956899,0.43800402,0.00000000
2.86043022,2.08371190,0.50628744,0.33876010,0.01839401,0.23605760,0.49949268,0.66299197,0.44969967,0.00000000
2.86643322,2.13312507,0.50620757,0.35276195,0.01984294,0.24365648,0.52244697,0.67838571,0.46367201,0.00000000
2.87243622,2.18809230,0.50869446,0.36775129,0.02137872,0.25145847,0.54684253,0.69542353,0.47985183,0.00000000
2.87843922,2.24789007,0.51374209,0.38357984,0.02298798,0.25926201,0.57244015,0.71373386,0.49812009,0.00000000
2.88444222,2.31162531,0.52128336,0.40006720,0.02465464,0.26686012,0.59894882,0.73290756,0.51830536,0.00000000
2.89044522,2.37824708,0.53118823,0.41700241,0.02636009,0.27404609,0.62602978,0.75250678,0.54018273,0.00000000
2.89644822,2.44656481,0.54326404,0.43414674,0.02808348,0.28061940,0.65330250,0.77207514,0.56347455,0.00000000
2.90245123,2.51527280,0.55725825,0.45123761,0.02980216,0.28639165,0.68035256,0.79114895,0.58785310,0.00000000
2.90845423,2.58298020,0.57286358,0.46799361,0.03149210,0.29119235,0.70674122,0.80926907,0.61294516,0.00000000
2.91445723,2.64824555,0.58972529,0.48412053,0.03312844,0.29487423,0.73201625,0.82599302,0.63833852,0.00000000
2.92046023,2.70961459,0.60745056,0.49931811,0.03468607,0.29731790,0.75572366,0.84090687,0.66359033,0.00000000
2.92646323,2.76565999,0.62561946,0.51328744,0.03614025,0.29843559,0.77741992,0.85363644,0.68823693,0.00000000
2.93246623,2.81502130,0.64379712,0.52573862,0.03746717,0.29817386,0.79668414,0.86385740,0.71180506,0.00000000
2.93846923,2.85644376,0.66154659,0.53639857,0.03864460,0.29651507,0.81312973,0.87130379,0.73382390,0.00000000
2.94447224,2.88881425,0.67844187,0.54501855,0.03965243,0.29347761,0.82641517,0.87577469,0.75383761,0.00000000
2.95047524,2.91119294,0.69408042,0.55138123,0.04047313,0.28911469,0.83625335,0.87713866,0.77141795,0.00000000
2.95647824,2.92283949,0.70809476,0.55530704,0.04109222,0.28351204,0.84241925,0.87533578,0.78617626,0.00000000
2.96248124,2.92323258,0.72016244,0.55665939,0.04149861,0.27678422,0.84475564,0.87037735,0.79777462,0.00000000
2.96848424,2.91208215,0.73001425,0.55534885,0.04168481,0.26907007,0.84317655,0.86234295,0.80593545,0.00000000
2.97448724,2.88933379,0.73743996,0.55133579,0.04164709,0.26052726,0.83766861,0.85137539,0.81044933,0.00000000
2.98049025,2.85516530,0.74229177,0.54463162,0.04138553,0.25132627,0.82829000,0.83767343,0.81118059,0.00000000
2.98649325,2.80997557,0.74448503,0.53529847,0.04090397,0.24164407,0.81516740,0.82148280,0.80807041,0.00000000
2.99249625,2.75436647,0.74399659,0.52344726,0.04020980,0.23165779,0.79849092,0.80308587,0.80113751,0.00000000
2.99849925,2.68911844,0.74086070,0.50923439,0.03931379,0.22153863,0.77850732,0.78279044,0.79047604,0.00000000
3.00450225,2.61516124,0.73516301,0.49285700,0.03822973,0.21144620,0.75551191,0.76091811,0.77625119,0.00000000
3.01050525,2.53354090,0.72703285,0.47454718,0.03697403,0.20152378,0.72983934,0.73779282,0.75869242,0.00000000
3.01650825,2.44538458,0.71663444,0.45456516,0.03556535,0.19189429,0.70185386,0.71372999,0.73808483,0.00000000
3.02251126,2.35186475,0.70415745,0.43319189,0.03402407,0.18265743,0.67193918,0.68902672,0.71475900,0.00000000
3.02851426,2.25416431,0.68980747,0.41072134,0.03237184,0.17388796,0.64048857,0.66395351,0.68907990,0.00000000
3.03451726,2.15344396,0.67379698,0.38745261,0.03063107,0.16563509,0.60789529,0.63874773,0.66143521,0.00000000
3.04052026,2.05081322,0.65633709,0.36368242,0.02882445,0.15792298,0.57454388,0.61360909,0.63222371,0.00000000
3.04652326,1.94730594,0.63763068,0.33969807,0.02697445,0.15075232,0.54080240,0.58869725,0.60184430,0.00000000
3.05252626,1.84386115,0.61786697,0.31577112,0.02510295,0.14410279,0.50701586,0.56413150,0.57068585,0.00000000
3.05852926,1.74130969,0.59721786,0.29215210,0.02323078,0.13793621,0.47350099,0.53999246,0.53911858,0.00000000
3.06453227,1.64036663,0.57583601,0.26906629,0.02137738,0.13220025,0.44054242,0.51632553,0.50748702,0.00000000
3.07053527,1.54162938,0.55385455,0.24671064,0.01956054,0.12683251,0.40839025,0.49314586,0.47610478,0.00000000
3.07653827,1.44558098,0.53138835,0.22525199,0.01779613,0.12176461,0.37725887,0.47044440,0.44525132,0.00000000
3.08254127,1.35259781,0.50853645,0.20482637,0.01609797,0.11692627,0.34732716,0.44819469,0.41517050,0.00000000
3.08854427,1.26296095,0.48538544,0.18553943,0.01447765,0.11224906,0.31873968,0.42635994,0.38607087,0.00000000
3.09454727,1.17687005,0.46201331,0.16746788,0.01294457,0.10766978,0.29160874,0.40490000,0.35812756,0.00000000
3.10055028,1.09445874,0.43849355,0.15066165,0.01150588,0.10313322,0.26601729,0.38377783,0.33148528,0.00000000
3.10655328,1.01581053,0.41489897,0.13514674,0.01016658,0.09859428,0.24202222,0.36296510,0.30626238,0.00000000
3.11255628,0.94097426,0.39130506,0.12092851,0.00892962,0.09401947,0.21965801,0.34244677,0.28255535,0.00000000
3.11855928,0.86997822,0.36779266,0.10799515,0.00779605,0.08938761,0.19894053,0.32222438,0.26044362,0.00000000
3.12456228,0.80284237,0.34444958,0.09632124,0.00676520,0.08468998,0.17987064,0.30231793,0.23999429,0.00000000
3.13056528,0.73958811,0.32137139,0.08587127,0.00583490,0.07992973,0.16243775,0.28276646,0.22126641,0.00000000
3.13656828,0.68024533,0.29866104,0.07660279,0.00500171,0.07512090,0.14662293,0.26362731,0.20431470,0.00000000
3.14257129,0.62485670,0.27642769,0.06846931,0.00426113,0.07028693,0.13240162,0.24497419,0.18919241,0.00000000
3.14857429,0.57347927,0.25478460,0.06142268,0.00360784,0.06545890,0.11974582,0.22689436,0.17595326,0.00000000
3.15457729,0.52618347,0.23384650,0.05541506,0.00303594,0.06067364,0.10862581,0.20948496,0.16465235,0.00000000
3.16058029,0.48305014,0.21372650,0.05040028,0.00253914,0.05597165,0.09901122,0.19284898,0.15534604,0.00000000
3.16658329,0.44416567,0.19453282,0.04633474,0.00211097,0.05139523,0.09087172,0.17709093,0.14809074,0.00000000
3.17258629,0.40961594,0.17636560,0.04317786,0.00174499,0.04698661,0.08417705,0.16231252,0.14294087,0.00000000
3.17858929,0.37947952,0.15931389,0.04089195,0.00143487,0.04278635,0.07889676,0.14860860,0.13994591,0.00000000
3.18459230,0.35382040,0.14345309,0.03944186,0.00117459,0.03883205,0.07499953,0.13606353,0.13914681,0.00000000
3.19059530,0.33268099,0.12884300,0.03879420,0.00095854,0.03515726,0.07245216,0.12474800,0.14057186,0.00000000
3.19659830,0.31607546,0.11552641,0.03891638,0.00078159,0.03179084,0.07121842,0.11471666,0.14423233,0.00000000
3.20260130,0.30398397,0.10352851,0.03977550,0.00063919,0.02875652,0.07125781,0.10600633,0.15011799,0.00000000
3.20860430,0.29634800,0.09285690,0.04133716,0.00052741,0.02607285,0.07252429,0.09863501,0.15819276,0.00000000
3.21460730,0.29306695,0.08350239,0.04356430,0.00044300,0.02375336,0.07496509,0.09260159,0.16839088,0.00000000
3.22061031,0.29399627,0.07544033,0.04641620,0.00038342,0.02180696,0.07851983,0.08788621,0.18061358,0.00000000
3.22661331,0.29894706,0.06863258,0.04984755,0.00034689,0.02023853,0.08311980,0.08445128,0.19472672,0.00000000
3.23261631,0.30768748,0.06302992,0.05380790,0.00033240,0.01904958,0.08868766,0.08224299,0.21055951,0.00000000
3.23861931,0.31994567,0.05857477,0.05824131,0.00033978,0.01823906,0.09513767,0.08119329,0.22790441,0.00000000
3.24462231,0.33541433,0.05520428,0.06308639,0.00036968,0.01780407,0.10237624,0.08122220,0.24651858,0.00000000
3.25062531,0.35375688,0.05285356,0.06827671,0.00042366,0.01774061,0.11030312,0.08224045,0.26612664,0.00000000
3.25662831,0.37461490,0.05145897,0.07374152,0.00050423,0.01804427,0.11881301,0.08415219,0.28642509,0.00000000
3.26263132,0.39761677,0.05096149,0.07940688,0.00061488,0.01871070,0.12779773,0.08685792,0.30708804,0.00000000
3.26863432,0.42238727,0.05131001,0.08519704,0.00076017,0.01973602,0.13714868,0.09025730,0.32777432,0.00000000
3.27463732,0.44855771,0.05246453,0.09103618,0.00094579,0.02111706,0.14675974,0.09425198,0.34813568,0.00000000
3.28064032,0.47577631,0.05439912,0.09685016,0.00117862,0.02285137,0.15653024,0.09874821,0.36782580,0.00000000
3.28664332,0.50371847,0.05710481,0.10256854,0.00146680,0.02493708,0.16636814,0.10365931,0.38650975,0.00000000
3.29264632,0.53209646,0.06059202,0.10812648,0.00181981,0.02737261,0.17619297,0.10890773,0.40387362,0.00000000
3.29864932,0.56066818,0.06489281,0.11346662,0.00224853,0.03015618,0.18593867,0.11442690,0.41963371,0.00000000
3.30465233,0.58924453,0.07006267,0.11854068,0.00276528,0.03328526,0.19555596,0.12016262,0.43354512,0.00000000
3.31065533,0.61769515,0.07618188,0.12331085,0.00338387,0.03675582,0.20501416,0.12607401,0.44540911,0.00000000
3.31665833,0.64595225,0.08335638,0.12775080,0.00411958,0.04056165,0.21430248,0.13213406,0.45507900,0.00000000
3.32266133,0.67401220,0.09171796,0.13184624,0.00498917,0.04469362,0.22343047,0.13832967,0.46246437,0.00000000
3.32866433,0.70193497,0.10142393,0.13559509,0.00601079,0.04913896,0.23242775,0.14466129,0.46753319,0.00000000
3.33466733,0.72984128,0.11265589,0.13900712,0.00720385,0.05388070,0.24134294,0.15114206,0.47031193,0.00000000
3.34067034,0.75790755,0.12561775,0.14210324,0.00858891,0.05889722,0.25024183,0.15779666,0.47088368,0.00000000
3.34667334,0.78635892,0.14053282,0.14491427,0.01018739,0.06416198,0.25920486,0.16465965,0.46938412,0.00000000
3.35267634,0.81546043,0.15763993,0.14747945,0.01202124,0.06964347,0.26832399,0.17177366,0.46599588,0.00000000
3.35867934,0.84550671,0.17718843,0.14984463,0.01411262,0.07530542,0.27769903,0.17918721,0.46094128,0.00000000
3.36468234,0.87681053,0.19943217,0.15206028,0.01648333,0.08110721,0.28743370,0.18695244,0.45447397,0.00000000
3.37068534,0.90969047,0.22462235,0.15417938,0.01915427,0.08700454,0.29763137,0.19512257,0.44686972,0.00000000
3.37668834,0.94445798,0.25299925,0.15625526,0.02214475,0.09295026,0.30839079,0.20374938,0.43841684,0.00000000
3.38269135,0.98140426,0.28478297,0.15833956,0.02547175,0.09889538,0.31980177,0.21288059,0.42940654,0.00000000
3.38869435,1.02078705,0.32016325,0.16048021,0.02914902,0.10479021,0.33194106,0.22255717,0.42012372,0.00000000
3.39469735,1.06281772,0.35928863,0.16271967,0.03318622,0.11058544,0.34486851,0.23281072,0.41083826,0.00000000
3.40070035,1.10764877,0.40225507,0.16509335,0.03758791,0.11623329,0.35862348,0.24366092,0.40179743,0.00000000
3.40670335,1.15536206,0.44909453,0.16762824,0.04235260,0.12168848,0.37322169,0.25511298,0.39321923,0.00000000
3.41270635,1.20595788,0.49976378,0.17034181,0.04747180,0.12690907,0.38865256,0.26715529,0.38528712,0.00000000
3.41870935,1.25934534,0.55413407,0.17324123,0.05292908,0.13185708,0.40487704,0.27975725,0.37814599,0.00000000
3.42471236,1.31533417,0.61198201,0.17632278,0.05869933,0.13649882,0.42182604,0.29286740,0.37189958,0.00000000
3.43071536,1.37362845,0.67298233,0.17957154,0.06474812,0.14080503,0.43939947,0.30641185,0.36660915,0.00000000
3.43671836,1.43382262,0.73670316,0.18296142,0.07103129,0.14475070,0.45746610,0.32029327,0.36229347,0.00000000
3.44272136,1.49540027,0.80260426,0.18645537,0.07749482,0.14831468,0.47586409,0.33439042,0.35893000,0.00000000
3.44872436,1.55773604,0.87003874,0.19000594,0.08407499,0.15147913,0.49440251,0.34855844,0.35645720,0.00000000
3.45472736,1.62010124,0.93825869,0.19355610,0.09069893,0.15422883,0.51286373,0.36262989,0.35477779,0.00000000
3.46073037,1.68167331,1.00642501,0.19704039,0.09728553,0.15655049,0.53100681,0.37641683,0.35376292,0.00000000
3.46673337,1.74154949,1.07362137,0.20038631,0.10374671,0.15843208,0.54857200,0.38971374,0.35325711,0.00000000
3.47273637,1.79876465,1.13887242,0.20351612,0.10998914,0.15986228,0.56528610,0.40230151,0.35308382,0.00000000
3.47873937,1.85231320,1.20116567,0.20634881,0.11591623,0.16083015,0.58086889,0.41395240,0.35305153,0.00000000
3.48474237,1.90117445,1.25947664,0.20880237,0.12143048,0.16132500,0.59504029,0.42443577,0.35296021,0.00000000
3.49074537,1.94434102,1.31279645,0.21079626,0.12643606,0.16133654,0.60752814,0.43352460,0.35260787,0.00000000
3.49674837,1.98084909,1.36016077,0.21225399,0.13084148,0.16085533,0.61807639,0.44100242,0.35179734,0.00000000
3.50275138,2.00980957,1.40067921,0.21310572,0.13456238,0.15987344,0.62645329,0.44667046,0.35034264,0.00000000
3.50875438,2.03043871,1.43356369,0.21329083,0.13752417,0.15838533,0.63245932,0.45035471,0.34807521,0.00000000
3.51475738,2.04208687,1.45815468,0.21276027,0.13966452,0.15638887,0.63593445,0.45191252,0.34484939,0.00000000
3.52076038,2.04426388,1.47394403,0.21147860,0.14093554,0.15388640,0.63676433,0.45123844,0.34054726,0.00000000
3.52676338,2.03665984,1.48059325,0.20942566,0.14130556,0.15088580,0.63488515,0.44826902,0.33508248,0.00000000
3.53276638,2.01916001,1.47794641,0.20659770,0.14076037,0.14740133,0.63028679,0.44298616,0.32840305,0.00000000
3.53876938,1.99185302,1.46603677,0.20300794,0.13930392,0.14345438,0.62301405,0.43541900,0.32049295,0.00000000
3.54477239,1.95503175,1.44508705,0.19868647,0.13695841,0.13907382,0.61316586,0.42564404,0.31137241,0.00000000
3.55077539,1.90918674,1.41550297,0.19367960,0.13376375,0.13429613,0.60089247,0.41378362,0.30109706,0.00000000
3.55677839,1.85499238,1.37786053,0.18804844,0.12977643,0.12916508,0.58639064,0.40000262,0.28975583,0.00000000
3.56278139,1.79328636,1.33288747,0.18186710,0.12506777,0.12373104,0.56989713,0.38450366,0.27746778,0.00000000
3.56878439,1.72504354,1.28143996,0.17522031,0.11972182,0.11805008,0.55168069,0.36752098,0.26437808,0.00000000
3.57478739,1.65134553,1.22447538,0.16820075,0.11383271,0.11218264,0.53203310,0.34931331,0.25065326,0.00000000
3.58079040,1.57334731,1.16302278,0.16090619,0.10750188,0.10619206,0.51125958,0.33015606,0.23647608,0.00000000
3.58679340,1.49224286,1.09815206,0.15343658,0.10083506,0.10014301,0.48966911,0.31033316,0.22204017,0.00000000
3.59279640,1.40923119,1.03094355,0.14589124,0.09393931,0.09409983,0.46756517,0.29012905,0.20754480,0.00000000
3.59879940,1.32548464,0.96245908,0.13836636,0.08692012,0.08812496,0.44523736,0.26982104,0.19319000,0.00000000
3.60480240,1.24212061,0.89371590,0.13095281,0.07987874,0.08227753,0.42295427,0.24967250,0.17917216,0.00000000
3.61080540,1.16017811,0.82566430,0.12373452,0.07290984,0.07661216,0.40095789,0.22992698,0.16568039,0.00000000
3.61680840,1.08059989,0.75916968,0.11678730,0.06609952,0.07117802,0.37945990,0.21080365,0.15289376,0.00000000
3.62281141,1.00422054,0.69499960,0.11017836,0.05952384,0.06601827,0.35863973,0.19249403,0.14097928,0.00000000
3.62881441,0.93176077,0.63381590,0.10396624,0.05324774,0.06116976,0.33864463,0.17516012,0.13009094,0.00000000
3.63481741,0.86382762,0.57617181,0.09820139,0.04732443,0.05666308,0.31959135,0.15893383,0.12036940,0.00000000
3.64082041,0.80091989,0.52251370,0.09292711,0.04179530,0.05252290,0.30156943,0.14391774,0.11194249,0.00000000
3.64682341,0.74343803,0.47318687,0.08818084,0.03669013,0.04876856,0.28464570,0.13018681,0.10492616,0.00000000
3.65282641,0.69169745,0.42844474,0.08399563,0.03202776,0.04541481,0.26886958,0.11779110,0.09942581,0.00000000
3.65882941,0.64594388,0.38846042,0.08040174,0.02781695,0.04247268,0.25427894,0.10675899,0.09553778,0.00000000
3.66483242,0.60636983,0.35333995,0.07742815,0.02405751,0.03995039,0.24090593,0.09710084,0.09335068,0.00000000
3.67083542,0.57313062,0.32313620,0.07510386,0.02074152,0.03785419,0.22878262,0.08881287,0.09294651,0.00000000
3.67683842,0.54635917,0.29786251,0.07345899,0.01785468,0.03618914,0.21794586,0.08188082,0.09440133,0.00000000
3.68284142,0.52617841,0.27750548,0.07252539,0.01537758,0.03495967,0.20844133,0.07628345,0.09778532,0.00000000
3.68884442,0.51271056,0.26203607,0.07233692,0.01328696,0.03417002,0.20032636,0.07199555,0.10316216,0.00000000
3.69484742,0.50608292,0.25141859,0.07292921,0.01155691,0.03382435,0.19367148,0.06899042,0.11058780,0.00000000
3.70085043,0.50642972,0.24561714,0.07433897,0.01015982,0.03392670,0.18856059,0.06724175,0.12010843,0.00000000
3.70685343,0.51389005,0.24459941,0.07660284,0.00906730,0.03448069,0.18508977,0.06672476,0.13175798,0.00000000
3.71285643,0.52860212,0.24833766,0.07975592,0.00825084,0.03548897,0.18336478,0.06741679,0.14555509,0.00000000
3.71885943,0.55069415,0.25680700,0.08382990,0.00768239,0.03695256,0.18349735,0.06929722,0.16149983,0.00000000
3.72486243,0.58027248,0.26998125,0.08885111,0.00733470,0.03887002,0.18560055,0.07234688,0.17957039,0.00000000
3.73086543,0.61740769,0.28782659,0.09483831,0.00718160,0.04123655,0.18978320,0.07654703,0.19971993,0.00000000
3.73686843,0.66211931,0.31029354,0.10180064,0.00719810,0.04404310,0.19614389,0.08187793,0.22187382,0.00000000
3.74287144,0.71436025,0.33730772,0.10973560,0.00736045,0.04727549,0.20476451,0.08831733,0.24592767,0.00000000
3.74887444,0.77400151,0.36875984,0.11862724,0.00764610,0.05091365,0.21570380,0.09583866,0.27174609,0.00000000
3.75487744,0.84081821,0.40449573,0.12844478,0.00803363,0.05493103,0.22899108,0.10440942,0.29916259,0.00000000
3.76088044,0.91447767,0.44430668,0.13914152,0.00850268,0.05929417,0.24462040,0.11398953,0.32798063,0.00000000
3.76688344,0.99453007,0.48792103,0.15065421,0.00903382,0.06396253,0.26254535,0.12452988,0.35797582,0.00000000
3.77288644,1.08040253,0.53499720,0.16290301,0.00960855,0.06888857,0.28267484,0.13597122,0.38889938,0.00000000
3.77888944,1.17139680,0.58511897,0.17579187,0.01020920,0.07401811,0.30486994,0.14824324,0.42048261,0.00000000
3.78489245,1.26669103,0.63779317,0.18920943,0.01081897,0.07929092,0.32894203,0.16126406,0.45244223,0.00000000
3.79089545,1.36534562,0.69245033,0.20303044,0.01142195,0.08464158,0.35465239,0.17494007,0.48448650,0.00000000
3.79689845,1.46631324,0.74844837,0.21711752,0.01200317,0.09000059,0.38171336,0.18916608,0.51632156,0.00000000
3.80290145,1.56845278,0.80507951,0.23132342,0.01254879,0.09529560,0.40979113,0.20382586,0.54765785,0.00000000
3.80890445,1.67054695,0.86158031,0.24549340,0.01304614,0.10045288,0.43851020,0.21879296,0.57821627,0.00000000
3.81490745,1.77132299,0.91714472,0.25946796,0.01348391,0.10539875,0.46745936,0.23393187,0.60773363,0.00000000
3.82091046,1.86947596,0.97093977,0.27308565,0.01385232,0.11006122,0.49619936,0.24909935,0.63596722,0.00000000
3.82691346,1.96369395,1.02212350,0.28618586,0.01414321,0.11437145,0.52427176,0.26414608,0.66269819,0.00000000
3.83291646,2.05268439,1.06986449,0.29861165,0.01435022,0.11826529,0.55120900,0.27891836,0.68773368,0.00000000
3.83891946,2.13520066,1.11336235,0.31021241,0.01446883,0.12168460,0.57654532,0.29326004,0.71090747,0.00000000
3.84492246,2.21006823,1.15186845,0.32084638,0.01449644,0.12457849,0.59982817,0.30701451,0.73207938,0.00000000
3.85092546,2.27620953,1.18470596,0.33038287,0.01443237,0.12690433,0.62062970,0.32002678,0.75113344,0.00000000
3.85692846,2.33266673,1.21128865,0.33870433,0.01427783,0.12862857,0.63855812,0.33214558,0.76797503,0.00000000
3.86293147,2.37862182,1.23113737,0.34570803,0.01403583,0.12972732,0.65326817,0.34322554,0.78252739,0.00000000
3.86893447,2.41341344,1.24389382,0.35130747,0.01371104,0.13018669,0.66447068,0.35312929,0.79472783,0.00000000
3.87493747,2.43654992,1.24933087,0.35543354,0.01330961,0.13000292,0.67194057,0.36172967,0.80452392,0.00000000
3.88094047,2.44771836,1.24735908,0.35803533,0.01283899,0.12918221,0.67552307,0.36891179,0.81187018,0.00000000
3.88694347,2.44678943,1.23802909,0.35908068,0.01230765,0.12774044,0.67513793,0.37457514,0.81672558,0.00000000
3.89294647,2.43381808,1.22152991,0.35855646,0.01172486,0.12570261,0.67078142,0.37863553,0.81905204,0.00000000
3.89894947,2.40904002,1.19818318,0.35646863,0.01110040,0.12310217,0.66252605,0.38102696,0.81881426,0.00000000
3.90495248,2.37286455,1.16843358,0.35284204,0.01044430,0.11998023,0.65051803,0.38170333,0.81598093,0.00000000
3.91095548,2.32586379,1.13283608,0.34772004,0.00976660,0.11638458,0.63497263,0.38063994,0.81052723,0.00000000
3.91695848,2.26875905,1.09204042,0.34116383,0.00907710,0.11236880,0.61616757,0.37783473,0.80243865,0.00000000
3.92296148,2.20240460,1.04677353,0.33325171,0.00838514,0.10799119,0.59443482,0.37330914,0.79171571,0.00000000
3.92896448,2.12776965,0.99782076,0.32407802,0.00769945,0.10331380,0.57015116,0.36710876,0.77837940,0.00000000
3.93496748,2.04591888,0.94600651,0.31375195,0.00702799,0.09840142,0.54372777,0.35930334,0.76247686,0.00000000
3.94097049,1.95799230,0.89217514,0.30239611,0.00637782,0.09332071,0.51559945,0.34998652,0.74408696,0.00000000
3.94697349,1.86518477,0.83717271,0.29014499,0.00575505,0.08813927,0.48621375,0.33927495,0.72332521,0.00000000
3.95297649,1.76872576,0.78183022,0.27714312,0.00516482,0.08292494,0.45602044,0.32730696,0.70034776,0.00000000
3.95897949,1.66985981,0.72694873,0.26354315,0.00461125,0.07774509,0.42546167,0.31424064,0.67535406,0.00000000
3.96498249,1.56982789,0.67328669,0.24950373,0.00409751,0.07266608,0.39496312,0.30025157,0.64858782,0.00000000
3.97098549,1.46985008,0.62154968,0.23518730,0.00362583,0.06775279,0.36492632,0.28552995,0.62033634,0.00000000
3.97698849,1.37110967,0.57238248,0.22075772,0.00319762,0.06306820,0.33572233,0.27027752,0.59092787,0.00000000
3.98299150,1.27473881,0.52636351,0.20637797,0.00281349,0.05867316,0.30768681,0.25470403,0.56072726,0.00000000
3.98899450,1.18180585,0.48400127,0.19220768,0.00247341,0.05462611,0.28111655,0.23902364,0.53012990,0.00000000
3.99499750,1.09330428,0.44573265,0.17840086,0.00217673,0.05098286,0.25626727,0.22345117,0.49955429,0.00000000
4.00100050,1.01014319,0.41192250,0.16510364,0.00192235,0.04779650,0.23335269,0.20819836,0.46943344,0.00000000
4.00700350,0.93313940,0.38286444,0.15245215,0.00170877,0.04511710,0.21254469,0.19347022,0.44020557,0.00000000
4.01300650,0.86301082,0.35878217,0.14057061,0.00153416,0.04299161,0.19397432,0.17946166,0.41230435,0.00000000
4.01900950,0.80037123,0.33983123,0.12956967,0.00139646,0.04146347,0.17773351,0.16635435,0.38614917,0.00000000
4.02501251,0.74572619,0.32610080,0.11954491,0.00129342,0.04057235,0.16387729,0.15431392,0.36213567,0.00000000
4.03101551,0.69947007,0.31761540,0.11057574,0.00122267,0.04035368,0.15242640,0.14348758,0.34062696,0.00000000
4.03701851,0.66188408,0.31433638,0.10272450,0.00118173,0.04083810,0.14336999,0.13400221,0.32194571,0.00000000
4.04302151,0.63313526,0.31616322,0.09603589,0.00116804,0.04205082,0.13666843,0.12596276,0.30636725,0.00000000
4.04902451,0.61327649,0.32293468,0.09053672,0.00117898,0.04401091,0.13225617,0.11945119,0.29411401,0.00000000
4.05502751,0.60224741,0.33443004,0.08623591,0.00121189,0.04673050,0.13004442,0.11452580,0.28535118,0.00000000
4.06103052,0.59987648,0.35037058,0.08312478,0.00126406,0.05021391,0.12992378,0.11122085,0.28018371,0.00000000
4.06703352,0.60588407,0.37042164,0.08117766,0.00133271,0.05445679,0.13176686,0.10954666,0.27865464,0.00000000
4.07303652,0.61988688,0.39419546,0.08035266,0.00141504,0.05944535,0.13543073,0.10948992,0.28074472,0.00000000
4.07903952,0.64140367,0.42125513,0.08059272,0.00150821,0.06515554,0.14075940,0.11101436,0.28637321,0.00000000
4.08504252,0.66986240,0.45111982,0.08182692,0.00160934,0.07155255,0.14758633,0.11406162,0.29539981,0.00000000
4.09104552,0.70460890,0.48327147,0.08397189,0.00171555,0.07859029,0.15573690,0.11855244,0.30762765,0.00000000
4.09704852,0.74491706,0.51716290,0.08693352,0.00182396,0.08621134,0.16503105,0.12438804,0.32280726,0.00000000
4.10305153,0.79000048,0.55222746,0.09060871,0.00193173,0.09434696,0.17528583,0.13145171,0.34064132,0.00000000
4.10905453,0.83902549,0.58788983,0.09488733,0.00203612,0.10291758,0.18631811,0.13961071,0.36079027,0.00000000
4.11505753,0.89112533,0.62357793,0.09965430,0.00213448,0.11183359,0.19794717,0.14871831,0.38287857,0.00000000
4.12106053,0.94541520,0.65873533,0.10479166,0.00222436,0.12099641,0.20999725,0.15861610,0.40650151,0.00000000
4.12706353,1.00100792,0.69283392,0.11018078,0.00230351,0.13030002,0.22229997,0.16913647,0.43123259,0.00000000
4.13306653,1.05702964,0.72538620,0.11570451,0.00236994,0.13963269,0.23469643,0.18010535,0.45663112,0.00000000
4.13906953,1.11263529,0.75595664,0.12124925,0.00242199,0.14887909,0.24703903,0.19134499,0.48225020,0.00000000
4.14507254,1.16702322,0.78417170,0.12670700,0.00245834,0.15792252,0.25919290,0.20267702,0.50764469,0.00000000
4.15107554,1.21944861,0.80972789,0.13197716,0.00247805,0.16664740,0.27103676,0.21392542,0.53237914,0.00000000
4.15707854,1.26923517,0.83239758,0.13696821,0.00248057,0.17494175,0.28246340,0.22491957,0.55603558,0.00000000
4.16308154,1.31578486,0.85203216,0.14159912,0.00246579,0.18269967,0.29337959,0.23549725,0.57822086,0.00000000
4.16908454,1.35858522,0.86856242,0.14580044,0.00243397,0.18982383,0.30370548,0.24550746,0.59857349,0.00000000
4.17508754,1.39721427,0.88199608,0.14951513,0.00238578,0.19622761,0.31337360,0.25481306,0.61676980,0.00000000
4.18109055,1.43134278,0.89241260,0.15269902,0.00232226,0.20183713,0.32232758,0.26329305,0.63252937,0.00000000
4.18709355,1.46073405,0.89995546,0.15532099,0.00224475,0.20659289,0.33052048,0.27084459,0.64561946,0.00000000
4.19309655,1.48524132,0.90482227,0.15736275,0.00215488,0.21045102,0.33791322,0.27738451,0.65585848,0.00000000
4.19909955,1.50480306,0.90725321,0.15881838,0.00205448,0.21338414,0.34447290,0.28285043,0.66311838,0.00000000
