energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
-4.63731866,4.38062639,0.28335891,2.77441233,0.40170815,0.83611847,0.02708256,0.10217695,0.48696247,0.00000000
-4.63131566,4.27722653,0.27488413,2.70752508,0.39619778,0.81689301,0.02598613,0.10087922,0.47187107,0.00000000
-4.62531266,4.16256544,0.26635541,2.63224054,0.39015184,0.79620582,0.02482349,0.09938687,0.45626682,0.00000000
-4.61930965,4.03867631,0.25792073,2.54975426,0.38377648,0.77447561,0.02361495,0.09773359,0.44042577,0.00000000
-4.61330665,3.90768677,0.24972318,2.46135966,0.37727618,0.75211402,0.02238040,0.09595517,0.42461399,0.00000000
-4.60730365,3.77176689,0.24189946,2.36841670,0.37084797,0.72951469,0.02113880,0.09408897,0.40908258,0.00000000
-4.60130065,3.63307844,0.23457848,2.27232014,0.36467613,0.70704356,0.01990777,0.09217334,0.39406344,0.00000000
-4.59529765,3.49372673,0.22788008,2.17446826,0.35892738,0.68503048,0.01870312,0.09024696,0.37976563,0.00000000
-4.58929465,3.35571620,0.22191388,2.07623279,0.35374681,0.66376248,0.01753864,0.08834824,0.36637253,0.00000000
-4.58329165,3.22091072,0.21677808,1.97893085,0.34925452,0.64347869,0.01642581,0.08651463,0.35403971,0.00000000
-4.57728864,3.09099915,0.21255820,1.88379926,0.34554313,0.62436714,0.01537367,0.08478184,0.34289346,0.00000000
-4.57128564,2.96746670,0.20932585,1.79197170,0.34267607,0.60656332,0.01438878,0.08318320,0.33302991,0.00000000
-4.56528264,2.85157233,0.20713730,1.70445896,0.34068673,0.59015049,0.01347527,0.08174881,0.32451483,0.00000000
-4.55927964,2.74433219,0.20603209,1.62213257,0.33957843,0.57516171,0.01263491,0.08050480,0.31738384,0.00000000
-4.55327664,2.64650919,0.20603151,1.54571178,0.33932517,0.56158328,0.01186735,0.07947262,0.31164314,0.00000000
-4.54727364,2.55860842,0.20713721,1.47575417,0.33987308,0.54935964,0.01117030,0.07866828,0.30727068,0.00000000
-4.54127064,2.48087830,0.20932985,1.41264971,0.34114251,0.53839924,0.01053990,0.07810173,0.30421766,0.00000000
-4.53526763,2.41331713,0.21256807,1.35661838,0.34303074,0.52858135,0.00997097,0.07777633,0.30241047,0.00000000
-4.52926463,2.35568479,0.21678769,1.30771147,0.34541517,0.51976349,0.00945737,0.07768844,0.30175289,0.00000000
-4.52326163,2.30751928,0.22190148,1.26581622,0.34815693,0.51178921,0.00899239,0.07782720,0.30212874,0.00000000
-4.51725863,2.26815766,0.22779948,1.23066412,0.35110482,0.50449591,0.00856903,0.07817449,0.30340471,0.00000000
-4.51125563,2.23676111,0.23435001,1.20184242,0.35409951,0.49772260,0.00818032,0.07870512,0.30543367,0.00000000
-4.50525263,2.21234357,0.24140142,1.17880896,0.35697789,0.49131714,0.00781961,0.07938730,0.30805815,0.00000000
-4.49924962,2.19380339,0.24878471,1.16090988,0.35957747,0.48514297,0.00748082,0.08018328,0.31111419,0.00000000
-4.49324662,2.17995755,0.25631694,1.14740009,0.36174077,0.47908499,0.00715858,0.08105033,0.31443540,0.00000000
-4.48724362,2.16957741,0.26380541,1.13746584,0.36331955,0.47305446,0.00684842,0.08194192,0.31785713,0.00000000
-4.48124062,2.16142547,0.27105251,1.13024903,0.36417883,0.46699283,0.00654682,0.08280904,0.32122084,0.00000000
-4.47523762,2.15429204,0.27786118,1.12487259,0.36420053,0.46087439,0.00625124,0.08360179,0.32437837,0.00000000
-4.46923462,2.14703079,0.28404072,1.12046614,0.36328675,0.45470770,0.00596013,0.08427099,0.32719611,0.00000000
-4.46323162,2.13859231,0.28941272,1.11619126,0.36136240,0.44853576,0.00567285,0.08476989,0.32955889,0.00000000
-4.45722861,2.12805437,0.29381697,1.11126542,0.35837738,0.44243500,0.00538959,0.08505582,0.33137355,0.00000000
-4.45122561,2.11464816,0.29711703,1.10498391,0.35430789,0.43651315,0.00511128,0.08509175,0.33257183,0.00000000
-4.44522261,2.09777932,0.29920516,1.09673887,0.34915719,0.43090607,0.00483939,0.08484776,0.33311268,0.00000000
-4.43921961,2.07704325,0.30000656,1.08603487,0.34295544,0.42577366,0.00457587,0.08430214,0.33298379,0.00000000
-4.43321661,2.05223391,0.29948243,1.07250039,0.33575887,0.42129508,0.00432295,0.08344236,0.33220219,0.00000000
-4.42721361,2.02334606,0.29763196,1.05589486,0.32764817,0.41766337,0.00408302,0.08226564,0.33081393,0.00000000
-4.42121061,1.99057063,0.29449298,1.03611113,0.31872619,0.41507976,0.00385853,0.08077913,0.32889286,0.00000000
-4.41520760,1.95428364,0.29014124,1.01317328,0.30911508,0.41374781,0.00365191,0.07899981,0.32653836,0.00000000
-4.40920460,1.91502916,0.28468838,0.98723001,0.29895284,0.41386752,0.00346542,0.07695396,0.32387234,0.00000000
-4.40320160,1.87349700,0.27827857,0.95854418,0.28838962,0.41562980,0.00330123,0.07467632,0.32103534,0.00000000
-4.39719860,1.83049628,0.27108408,0.92747875,0.27758373,0.41921122,0.00316129,0.07220889,0.31818203,0.00000000
-4.39119560,1.78692590,0.26329984,0.89448022,0.26669761,0.42476935,0.00304742,0.06959955,0.31547627,0.00000000
-4.38519260,1.74374322,0.25513723,0.86006013,0.25589393,0.43243884,0.00296135,0.06690041,0.31308583,0.00000000
-4.37918959,1.70193232,0.24681747,0.82477551,0.24533188,0.44232814,0.00290473,0.06416606,0.31117699,0.00000000
-4.37318659,1.66247287,0.23856470,0.78920926,0.23516388,0.45451704,0.00287931,0.06145174,0.30990925,0.00000000
-4.36718359,1.62631105,0.23059914,0.75395112,0.22553279,0.46905510,0.00288693,0.05881155,0.30943027,0.00000000
-4.36118059,1.59433321,0.22313057,0.71957998,0.21656967,0.48596072,0.00292971,0.05629671,0.30987129,0.00000000
-4.35517759,1.56734318,0.21635229,0.68664823,0.20839215,0.50522100,0.00301012,0.05395396,0.31134303,0.00000000
-4.34917459,1.54604380,0.21043589,0.65566832,0.20110349,0.52679220,0.00313103,0.05182415,0.31393237,0.00000000
-4.34317159,1.53102283,0.20552691,0.62710206,0.19479221,0.55060073,0.00329587,0.04994113,0.31769968,0.00000000
-4.33716858,1.52274338,0.20174145,0.60135270,0.18953225,0.57654448,0.00350858,0.04833080,0.32267707,0.00000000
-4.33116558,1.52153878,0.19916402,0.57875956,0.18538377,0.60449459,0.00377371,0.04701058,0.32886741,0.00000000
-4.32516258,1.52761142,0.19784644,0.55959538,0.18239413,0.63429726,0.00409629,0.04598908,0.33624423,0.00000000
-4.31915958,1.54103524,0.19780789,0.54406578,0.18059936,0.66577582,0.00448187,0.04526616,0.34475242,0.00000000
-4.31315658,1.56176126,0.19903602,0.53231073,0.18002564,0.69873280,0.00493628,0.04483324,0.35430973,0.00000000
-4.30715358,1.58962559,0.20148913,0.52440752,0.18069093,0.73295211,0.00546557,0.04467389,0.36480895,0.00000000
-4.30115058,1.62435939,0.20509908,0.52037488,0.18260650,0.76820124,0.00607568,0.04476470,0.37612077,0.00000000
-4.29514757,1.66560013,0.20977511,0.52017783,0.18577831,0.80423350,0.00677228,0.04507632,0.38809725,0.00000000
-4.28914457,1.71290376,0.21540805,0.52373306,0.19020817,0.84079046,0.00756039,0.04557473,0.40057565,0.00000000
-4.28314157,1.76575727,0.22187509,0.53091434,0.19589452,0.87760442,0.00844411,0.04622259,0.41338274,0.00000000
-4.27713857,1.82359131,0.22904459,0.54155795,0.20283299,0.91440115,0.00942628,0.04698068,0.42633930,0.00000000
-4.27113557,1.88579255,0.23678100,0.55546780,0.21101643,0.95090279,0.01050811,0.04780941,0.43926470,0.00000000
-4.26513257,1.95171547,0.24494959,0.57242032,0.22043463,0.98683088,0.01168893,0.04867022,0.45198155,0.00000000
-4.25912956,2.02069346,0.25342078,0.59216882,0.23107363,1.02190965,0.01296587,0.04952698,0.46432011,0.00000000
-4.25312656,2.09204894,0.26207397,0.61444756,0.24291465,1.05586936,0.01433365,0.05034724,0.47612236,0.00000000
-4.24712356,2.16510236,0.27080067,0.63897531,0.25593270,1.08844962,0.01578446,0.05110325,0.48724567,0.00000000
-4.24112056,2.23917991,0.27950689,0.66545857,0.27009487,1.11940263,0.01730786,0.05177284,0.49756575,0.00000000
-4.23511756,2.31361994,0.28811455,0.69359443,0.28535845,1.14849625,0.01889086,0.05233996,0.50697899,0.00000000
-4.22911456,2.38777779,0.29656209,0.72307304,0.30166886,1.17551663,0.02051801,0.05279505,0.51540384,0.00000000
-4.22311156,2.46102920,0.30480403,0.75357984,0.31895762,1.20027048,0.02217168,0.05313499,0.52278137,0.00000000
-4.21710855,2.53277220,0.31280974,0.78479740,0.33714032,1.22258673,0.02383239,0.05336291,0.52907490,0.00000000
-4.21110555,2.60242771,0.32056132,0.81640710,0.35611478,1.24231767,0.02547927,0.05348753,0.53426865,0.00000000
-4.20510255,2.66943890,0.32805083,0.84809048,0.37575964,1.25933946,0.02709055,0.05352245,0.53836573,0.00000000
-4.19909955,2.73326975,0.33527699,0.87953044,0.39593330,1.27355214,0.02864417,0.05348509,0.54138522,0.00000000
-4.19309655,2.79340314,0.34224159,0.91041232,0.41647355,1.28487923,0.03011839,0.05339549,0.54335889,0.00000000
-4.18709355,2.84933893,0.34894567,0.94042494,0.43719793,1.29326698,0.03149240,0.05327504,0.54432746,0.00000000
-4.18109055,2.90059255,0.35538598,0.96926161,0.45790495,1.29868355,0.03274697,0.05314511,0.54433680,0.00000000
-4.17508754,2.94669463,0.36155160,0.99662143,0.47837626,1.30111832,0.03386500,0.05302580,0.54343420,0.00000000
-4.16908454,2.98719226,0.36742119,1.02221076,0.49837987,1.30058140,0.03483202,0.05293462,0.54166508,0.00000000
-4.16308154,3.02165219,0.37296099,1.04574522,0.51767438,1.29710369,0.03563663,0.05288550,0.53907017,0.00000000
-4.15707854,3.04966640,0.37812362,1.06695206,0.53601417,1.29073749,0.03627075,0.05288790,0.53568350,0.00000000
-4.15107554,3.07086022,0.38284789,1.08557329,0.55315559,1.28155787,0.03672985,0.05294619,0.53153130,0.00000000
-4.14507254,3.08490301,0.38705968,1.10136940,0.56886376,1.26966472,0.03701296,0.05305935,0.52663180,0.00000000
-4.13906953,3.09152114,0.39067375,1.11412367,0.58292005,1.25518547,0.03712262,0.05322095,0.52099612,0.00000000
-4.13306653,3.09051286,0.39359660,1.12364717,0.59512977,1.23827840,0.03706463,0.05341941,0.51463001,0.00000000
-4.12706353,3.08176452,0.39573007,1.12978415,0.60532980,1.21913614,0.03684779,0.05363856,0.50753648,0.00000000
-4.12106053,3.06526713,0.39697567,1.13241767,0.61339594,1.19798937,0.03648344,0.05385850,0.49971907,0.00000000
-4.11505753,3.04113253,0.39723933,1.13147530,0.61924953,1.17511004,0.03598501,0.05405659,0.49118552,0.00000000
-4.10905453,3.00960777,0.39643633,1.12693450,0.62286298,1.15081400,0.03536747,0.05420862,0.48195168,0.00000000
-4.10305153,2.97108695,0.39449621,1.11882732,0.62426395,1.12546252,0.03464683,0.05429010,0.47204526,0.00000000
-4.09704852,2.92611912,0.39136734,1.10724420,0.62353788,1.09946236,0.03383957,0.05427752,0.46150922,0.00000000
-4.09104552,2.87541141,0.38702089,1.09233637,0.62082859,1.07326402,0.03296213,0.05414958,0.45040448,0.00000000
-4.08504252,2.81982648,0.38145404,1.07431668,0.61633685,1.04735797,0.03203045,0.05388828,0.43881177,0.00000000
-4.07903952,2.76037382,0.37469212,1.05345844,0.61031681,1.02226857,0.03105961,0.05347989,0.42683240,0.00000000
-4.07303652,2.69819437,0.36678972,1.03009227,0.60307032,0.99854564,0.03006347,0.05291565,0.41458779,0.00000000
-4.06703352,2.63453865,0.35783046,1.00460067,0.59493921,0.97675384,0.02905449,0.05219220,0.40221777,0.00000000
-4.06103052,2.57073857,0.34792558,0.97741056,0.58629582,0.95745973,0.02804355,0.05131179,0.38987762,0.00000000
-4.05502751,2.50817374,0.33721135,0.94898361,0.57753193,0.94121717,0.02703989,0.05028215,0.37773391,0.00000000
-4.04902451,2.44823308,0.32584526,0.91980491,0.56904654,0.92855111,0.02605115,0.04911614,0.36595940,0.00000000
-4.04302151,2.39227323,0.31400140,0.89037011,0.56123288,0.91994064,0.02508343,0.04783111,0.35472711,0.00000000
-4.03701851,2.34157506,0.30186495,0.86117155,0.55446520,0.91580164,0.02414139,0.04644812,0.34420391,0.00000000
-4.03101551,2.29730014,0.28962624,0.83268387,0.54908565,0.91646987,0.02322845,0.04499090,0.33454388,0.00000000
-4.02501251,2.26044886,0.27747456,0.80534974,0.54539195,0.92218520,0.02234694,0.04348480,0.32588182,0.00000000
-4.01900950,2.23182209,0.26559191,0.77956614,0.54362619,0.93307772,0.02149831,0.04195568,0.31832728,0.00000000
-4.01300650,2.21198811,0.25414709,0.75567200,0.54396530,0.94915638,0.02068330,0.04042876,0.31195921,0.00000000
-4.00700350,2.20125636,0.24329037,0.73393755,0.54651357,0.97030092,0.01990212,0.03892760,0.30682185,0.00000000
-4.00100050,2.19965947,0.23314881,0.71455601,0.55129746,0.99625757,0.01915460,0.03747318,0.30292182,0.00000000
-3.99499750,2.20694457,0.22382262,0.69763796,0.55826319,1.02663895,0.01844032,0.03608314,0.30022667,0.00000000
-3.98899450,2.22257458,0.21538261,0.68320868,0.56727692,1.06092845,0.01775873,0.03477119,0.29866501,0.00000000
-3.98299150,2.24573980,0.20786875,0.67120872,0.57812786,1.09848921,0.01710923,0.03354678,0.29812828,0.00000000
-3.97698849,2.27537968,0.20129005,0.66149751,0.59053417,1.13857755,0.01649125,0.03241496,0.29847399,0.00000000
-3.97098549,2.31021404,0.19562555,0.65386021,0.60415135,1.18036064,0.01590432,0.03137641,0.29953043,0.00000000
-3.96498249,2.34878299,0.19082649,0.64801722,0.61858300,1.22293778,0.01534810,0.03042777,0.30110257,0.00000000
-3.95897949,2.38949380,0.18681948,0.64363617,0.63339355,1.26536475,0.01482241,0.02956205,0.30297894,0.00000000
-3.95297649,2.43067330,0.18351055,0.64034586,0.64812244,1.30668044,0.01432736,0.02876922,0.30493922,0.00000000
-3.94697349,2.47062358,0.18078977,0.63775148,0.66229926,1.34593459,0.01386329,0.02803692,0.30676210,0.00000000
-3.94097049,2.50767899,0.17853644,0.63545060,0.67545928,1.38221588,0.01343091,0.02735119,0.30823325,0.00000000
-3.93496748,2.54026193,0.17662443,0.63304910,0.68715881,1.41467915,0.01303130,0.02669727,0.30915288,0.00000000
-3.92896448,2.56693563,0.17492746,0.63017656,0.69698973,1.44257074,0.01266597,0.02606036,0.30934269,0.00000000
-3.92296148,2.58645131,0.17332430,0.62650028,0.70459272,1.46525095,0.01233691,0.02542634,0.30865196,0.00000000
-3.91695848,2.59778842,0.17170334,0.62173751,0.70966857,1.48221273,0.01204659,0.02478241,0.30696238,0.00000000
-3.91095548,2.60018595,0.16996668,0.61566541,0.71198730,1.49309599,0.01179801,0.02411764,0.30419169,0.00000000
-3.90495248,2.59316403,0.16803340,0.60812824,0.71139459,1.49769679,0.01159466,0.02342338,0.30029577,0.00000000
-3.89894947,2.57653496,0.16584201,0.59904177,0.70781549,1.49597128,0.01144046,0.02269353,0.29526940,0.00000000
-3.89294647,2.55040346,0.16335189,0.58839463,0.70125515,1.48803426,0.01133976,0.02192474,0.28914543,0.00000000
-3.88694347,2.51515647,0.16054388,0.57624676,0.69179677,1.47415240,0.01129717,0.02111639,0.28199273,0.00000000
-3.88094047,2.47144314,0.15741991,0.56272511,0.67959680,1.45473268,0.01131748,0.02027055,0.27391282,0.00000000
-3.87493747,2.42014621,0.15400176,0.54801682,0.66487778,1.43030649,0.01140551,0.01939177,0.26503557,0.00000000
-3.86893447,2.36234611,0.15032914,0.53236040,0.64791911,1.40151013,0.01156589,0.01848677,0.25551401,0.00000000
-3.86293147,2.29927965,0.14645712,0.51603524,0.62904633,1.36906273,0.01180299,0.01756417,0.24551860,0.00000000
-3.85692846,2.23229516,0.14245310,0.49935009,0.60861925,1.33374244,0.01212065,0.01663405,0.23523122,0.00000000
-3.85092546,2.16280596,0.13839354,0.48263087,0.58701967,1.29636191,0.01252207,0.01570754,0.22483903,0.00000000
-3.84492246,2.09224434,0.13436051,0.46620861,0.56463910,1.25774409,0.01300964,0.01479646,0.21452851,0.00000000
-3.83891946,2.02201760,0.13043834,0.45040773,0.54186701,1.21869935,0.01358488,0.01391286,0.20447990,0.00000000
-3.83291646,1.95346809,0.12671049,0.43553527,0.51908021,1.18000465,0.01424831,0.01306872,0.19486215,0.00000000
-3.82691346,1.88783846,0.12325666,0.42187144,0.49663351,1.14238559,0.01499943,0.01227558,0.18582858,0.00000000
-3.82091046,1.82624327,0.12015042,0.40966170,0.47485225,1.10650181,0.01583676,0.01154428,0.17751336,0.00000000
-3.81490745,1.76964770,0.11745730,0.39911071,0.45402666,1.07293621,0.01675789,0.01088477,0.17002886,0.00000000
-3.80890445,1.71885362,0.11523343,0.39037799,0.43440831,1.04218809,0.01775953,0.01030593,0.16346395,0.00000000
-3.80290145,1.67449321,0.11352470,0.38357571,0.41620857,1.01467033,0.01883767,0.00981548,0.15788312,0.00000000
-3.79689845,1.63702963,0.11236642,0.37876806,0.39959898,0.99071022,0.01998771,0.00941990,0.15332660,0.00000000
-3.79089545,1.60676420,0.11178353,0.37597252,0.38471334,0.97055392,0.02120459,0.00912448,0.14981126,0.00000000
-3.78489245,1.58384911,0.11179108,0.37516241,0.37165121,0.95437372,0.02248292,0.00893333,0.14733222,0.00000000
-3.77888944,1.56830464,0.11239504,0.37627082,0.36048254,0.94227770,0.02381710,0.00884943,0.14586512,0.00000000
-3.77288644,1.56003963,0.11359339,0.37919534,0.35125300,0.93432103,0.02520136,0.00887476,0.14536896,0.00000000
-3.76688344,1.55887378,0.11537722,0.38380357,0.34398961,0.93051812,0.02662977,0.00901037,0.14578918,0.00000000
-3.76088044,1.56456064,0.11773187,0.38993886,0.33870631,0.93085492,0.02809624,0.00925654,0.14706115,0.00000000
-3.75487744,1.57680982,0.12063807,0.39742629,0.33540908,0.93530051,0.02959441,0.00961283,0.14911363,0.00000000
-3.74887444,1.59530739,0.12407287,0.40607835,0.33410031,0.94381734,0.03111747,0.01007827,0.15187217,0.00000000
-3.74287144,1.61973344,0.12801051,0.41570044,0.33478203,0.95636946,0.03265803,0.01065142,0.15526243,0.00000000
-3.73686843,1.64977590,0.13242297,0.42609574,0.33745797,0.97292822,0.03420784,0.01133047,0.15921301,0.00000000
-3.73086543,1.68514025,0.13728051,0.43706957,0.34213420,0.99347511,0.03575763,0.01211336,0.16365796,0.00000000
-3.72486243,1.72555456,0.14255185,0.44843300,0.34881834,1.01800141,0.03729685,0.01299781,0.16853865,0.00000000
-3.71885943,1.77077011,0.14820432,0.46000591,0.35751736,1.04650482,0.03881353,0.01398144,0.17380510,0.00000000
-3.71285643,1.82055754,0.15420388,0.47161922,0.36823421,1.07898301,0.04029415,0.01506178,0.17941657,0.00000000
-3.70685343,1.87469920,0.16051501,0.48311664,0.38096329,1.11542462,0.04172365,0.01623635,0.18534152,0.00000000
-3.70085043,1.93297836,0.16710068,0.49435583,0.39568527,1.15579812,0.04308547,0.01750267,0.19155689,0.00000000
-3.69484742,1.99516612,0.17392221,0.50520914,0.41236137,1.20003931,0.04436177,0.01885835,0.19804682,0.00000000
-3.68884442,2.06100719,0.18093932,0.51556395,0.43092764,1.24803825,0.04553372,0.02030106,0.20480083,0.00000000
-3.68284142,2.13020558,0.18811015,0.52532278,0.45128954,1.29962647,0.04658195,0.02182864,0.21181165,0.00000000
-3.67683842,2.20241146,0.19539144,0.53440322,0.47331725,1.35456565,0.04748706,0.02343909,0.21907281,0.00000000
-3.67083542,2.27721037,0.20273889,0.54273780,0.49684212,1.41253843,0.04823024,0.02513064,0.22657613,0.00000000
-3.66483242,2.35411575,0.21010751,0.55027376,0.52165456,1.47314256,0.04879393,0.02690178,0.23430938,0.00000000
-3.65882941,2.43256580,0.21745223,0.55697287,0.54750363,1.53588891,0.04916252,0.02875135,0.24225418,0.00000000
-3.65282641,2.51192538,0.22472860,0.56281127,0.57409871,1.60020416,0.04932302,0.03067857,0.25038431,0.00000000
-3.64682341,2.59149323,0.23189350,0.56777936,0.60111310,1.66543835,0.04926569,0.03268315,0.25866465,0.00000000
-3.64082041,2.67051482,0.23890607,0.57188177,0.62818984,1.73087760,0.04898459,0.03476533,0.26705072,0.00000000
-3.63481741,2.74820047,0.24572865,0.57513725,0.65494945,1.79576162,0.04847799,0.03692594,0.27548901,0.00000000
-3.62881441,2.82374827,0.25232768,0.57757862,0.68099951,1.85930566,0.04774866,0.03916650,0.28391801,0.00000000
-3.62281141,2.89637085,0.25867470,0.57925265,0.70594570,1.92072604,0.04680396,0.04148922,0.29226997,0.00000000
-3.61680840,2.96532480,0.26474730,0.58021985,0.72940391,1.97926829,0.04565585,0.04389701,0.30047325,0.00000000
-3.61080540,3.02994138,0.27052985,0.58055398,0.75101294,2.03423647,0.04432055,0.04639346,0.30845520,0.00000000
-3.60480240,3.08965685,0.27601430,0.58034155,0.77044718,2.08502243,0.04281825,0.04898278,0.31614539,0.00000000
-3.59879940,3.14404077,0.28120063,0.57968079,0.78742871,2.13113333,0.04117249,0.05166958,0.32347888,0.00000000
-3.59279640,3.19282046,0.28609710,0.57868056,0.80173828,2.17221607,0.03940950,0.05445874,0.33039955,0.00000000
-3.58679340,3.23590025,0.29072029,0.57745870,0.81322449,2.20807696,0.03755746,0.05735505,0.33686310,0.00000000
-3.58079040,3.27337397,0.29509471,0.57614011,0.82181080,2.23869573,0.03564567,0.06036288,0.34283950,0.00000000
-3.57478739,3.30552969,0.29925210,0.57485444,0.82749987,2.26423258,0.03370370,0.06348574,0.34831495,0.00000000
