energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
1.35367684,2.89568142,0.28012107,0.30066643,0.00274470,0.13475734,0.06228611,0.26234198,0.21343026,2.39785908
1.35967984,2.88006656,0.28955008,0.30204987,0.00282662,0.13147545,0.05910459,0.26297883,0.21527298,2.38411503
1.36568284,2.86165876,0.29900521,0.30356153,0.00295933,0.12808116,0.05599044,0.26334330,0.21726726,2.36705667
1.37168584,2.84120311,0.30836363,0.30527834,0.00314367,0.12459568,0.05297076,0.26349073,0.21948356,2.34734872
1.37768884,2.81945783,0.31749587,0.30726936,0.00337996,0.12103815,0.05006835,0.26347472,0.22198813,2.32569460
1.38369185,2.79716498,0.32626848,0.30959220,0.00366786,0.11742622,0.04730169,0.26334468,0.22483951,2.30280847
1.38969485,2.77502087,0.33454691,0.31228976,0.00400628,0.11377663,0.04468507,0.26314367,0.22808513,2.27938626
1.39569785,2.75364752,0.34219851,0.31538728,0.00439329,0.11010565,0.04222875,0.26290653,0.23175807,2.25607706
1.40170085,2.73356599,0.34909544,0.31889002,0.00482607,0.10642947,0.03993933,0.26265832,0.23587428,2.23345582
1.40770385,2.71517300,0.35511759,0.32278157,0.00530080,0.10276429,0.03781998,0.26241319,0.24043020,2.21199883
1.41370685,2.69872172,0.36015505,0.32702275,0.00581274,0.09912635,0.03587085,0.26217367,0.24540107,2.19206286
1.41970985,2.68430781,0.36411047,0.33155149,0.00635617,0.09553170,0.03408942,0.26193038,0.25073999,2.17386911
1.42571286,2.67186155,0.36690088,0.33628338,0.00692450,0.09199588,0.03247090,0.26166223,0.25637773,2.15749283
1.43171586,2.66114660,0.36845916,0.34111323,0.00751035,0.08853341,0.03100855,0.26133699,0.26222354,2.14285912
1.43771886,2.65176585,0.36873504,0.34591739,0.00810573,0.08515735,0.02969409,0.26091233,0.26816677,2.12974533
1.44372186,2.64317432,0.36769577,0.35055694,0.00870215,0.08187875,0.02851805,0.26033726,0.27407951,2.11779018
1.44972486,2.63469898,0.36532628,0.35488164,0.00929091,0.07870623,0.02747014,0.25955386,0.27981993,2.10650919
1.45572786,2.62556471,0.36162909,0.35873447,0.00986332,0.07564561,0.02653959,0.25849940,0.28523649,2.09531600
1.46173087,2.61492560,0.35662388,0.36195674,0.01041093,0.07269979,0.02571552,0.25710858,0.29017274,2.08354868
1.46773387,2.60190024,0.35034685,0.36439336,0.01092583,0.06986868,0.02498729,0.25531604,0.29447245,2.07049973
1.47373687,2.58560956,0.34284981,0.36589842,0.01140088,0.06714938,0.02434483,0.25305890,0.29798510,2.05544874
1.47973987,2.56521551,0.33419918,0.36634041,0.01183001,0.06453652,0.02377894,0.25027935,0.30057125,2.03769575
1.48574287,2.53995872,0.32447484,0.36560735,0.01220836,0.06202277,0.02328156,0.24692703,0.30210772,2.01659418
1.49174587,2.50919345,0.31376879,0.36361108,0.01253250,0.05959942,0.02284602,0.24296138,0.30249229,1.99158135
1.49774887,2.47241796,0.30218379,0.36029100,0.01280053,0.05725703,0.02246719,0.23835353,0.30164765,1.96220532
1.50375188,2.42929897,0.28983181,0.35561670,0.01301215,0.05498617,0.02214159,0.23308800,0.29952449,1.92814668
1.50975488,2.37968880,0.27683241,0.34958958,0.01316861,0.05277805,0.02186743,0.22716379,0.29610357,1.88923416
1.51575788,2.32363444,0.26331094,0.34224322,0.01327268,0.05062513,0.02164453,0.22059506,0.29139652,1.84545349
1.52176088,2.26137810,0.24939665,0.33364264,0.01332847,0.04852157,0.02147422,0.21341127,0.28544560,1.79694889
1.52776388,2.19334923,0.23522072,0.32388224,0.01334126,0.04646359,0.02135913,0.20565672,0.27832221,1.74401743
1.53376688,2.12014847,0.22091415,0.31308277,0.01331719,0.04444962,0.02130295,0.19738960,0.27012422,1.68709658
1.53976988,2.04252454,0.20660561,0.30138734,0.01326302,0.04248031,0.02131013,0.18868052,0.26097248,1.62674566
1.54577289,1.96134518,0.19241935,0.28895658,0.01318576,0.04055838,0.02138558,0.17961062,0.25100640,1.56362238
1.55177589,1.87756394,0.17847307,0.27596343,0.01309237,0.03868833,0.02153436,0.17026930,0.24037905,1.49845569
1.55777889,1.79218443,0.16487605,0.26258753,0.01298941,0.03687603,0.02176141,0.16075178,0.22925182,1.43201655
1.56378189,1.70622398,0.15172732,0.24900969,0.01288278,0.03512828,0.02207133,0.15115647,0.21778909,1.36508809
1.56978489,1.62067860,0.13911427,0.23540657,0.01277743,0.03345225,0.02246823,0.14158237,0.20615300,1.29843679
1.57578789,1.53649095,0.12711148,0.22194588,0.01267716,0.03185501,0.02295572,0.13212662,0.19449866,1.23278608
1.58179090,1.45452277,0.11577997,0.20878226,0.01258451,0.03034306,0.02353691,0.12288220,0.18296993,1.16879361
1.58779390,1.37553304,0.10516689,0.19605397,0.01250066,0.02892194,0.02421462,0.11393604,0.17169595,1.10703329
1.59379690,1.30016264,0.09530562,0.18388061,0.01242549,0.02759590,0.02499161,0.10536747,0.16078855,1.04798255
1.59979990,1.22892590,0.08621629,0.17236175,0.01235762,0.02636780,0.02587092,0.09724715,0.15034063,0.99201544
1.60580290,1.16220908,0.07790680,0.16157664,0.01229459,0.02523894,0.02685627,0.08963647,0.14042538,0.93940136
1.61180590,1.10027535,0.07037409,0.15158478,0.01223307,0.02420924,0.02795249,0.08258741,0.13109653,0.89030926
1.61780890,1.04327546,0.06360579,0.14242734,0.01216912,0.02327731,0.02916592,0.07614284,0.12238930,0.84481658
1.62381191,0.99126311,0.05758213,0.13412923,0.01209853,0.02244074,0.03050476,0.07033723,0.11432212,0.80292211
1.62981491,0.94421381,0.05227789,0.12670165,0.01201706,0.02169647,0.03197934,0.06519761,0.10689887,0.76456182
1.63581791,0.90204565,0.04766457,0.12014502,0.01192084,0.02104109,0.03360220,0.06074489,0.10011147,0.72962641
1.64182091,0.86464085,0.04371240,0.11445184,0.01180659,0.02047125,0.03538807,0.05699516,0.09394274,0.69797951
1.64782391,0.83186642,0.04039235,0.10960963,0.01167195,0.01998403,0.03735357,0.05396112,0.08836925,0.66947543
1.65382691,0.80359300,0.03767786,0.10560352,0.01151567,0.01957724,0.03951674,0.05165348,0.08336410,0.64397538
1.65982991,0.77971066,0.03554640,0.10241844,0.01133779,0.01924974,0.04189634,0.05008213,0.07889942,0.62136141
1.66583292,0.76014107,0.03398071,0.10004079,0.01113974,0.01900160,0.04451092,0.04925714,0.07494857,0.60154732
1.67183592,0.74484535,0.03296961,0.09845964,0.01092440,0.01883424,0.04737778,0.04918951,0.07148791,0.58448629
1.67783892,0.73382771,0.03250858,0.09766714,0.01069604,0.01875049,0.05051172,0.04989153,0.06849810,0.57017493
1.68384192,0.72713475,0.03259980,0.09765852,0.01046030,0.01875456,0.05392376,0.05137687,0.06596495,0.55865379
1.68984492,0.72485095,0.03325197,0.09843142,0.01022401,0.01885193,0.05761987,0.05366028,0.06387979,0.55000476
1.69584792,0.72709089,0.03447961,0.09998481,0.00999505,0.01904932,0.06159980,0.05675693,0.06223948,0.54434561
1.70185093,0.73398901,0.03630211,0.10231758,0.00978213,0.01935442,0.06585600,0.06068155,0.06104601,0.54182239
1.70785393,0.74568774,0.03874250,0.10542676,0.00959459,0.01977587,0.07037287,0.06544717,0.06030586,0.54260035
1.71385693,0.76232504,0.04182587,0.10930582,0.00944220,0.02032301,0.07512632,0.07106381,0.06002914,0.54685396
1.71985993,0.78402221,0.04557775,0.11394279,0.00933489,0.02100588,0.08008365,0.07753692,0.06022860,0.55475696
1.72586293,0.81087276,0.05002220,0.11931865,0.00928263,0.02183509,0.08520394,0.08486584,0.06091857,0.56647298
1.73186593,0.84293324,0.05518005,0.12540590,0.00929521,0.02282187,0.09043885,0.09304228,0.06211401,0.58214724
1.73786893,0.88021650,0.06106697,0.13216752,0.00938216,0.02397812,0.09573389,0.10204893,0.06382951,0.60189996
1.74387194,0.92268775,0.06769181,0.13955629,0.00955261,0.02531651,0.10103006,0.11185821,0.06607847,0.62582168
1.74987494,0.97026379,0.07505507,0.14751458,0.00981521,0.02685069,0.10626598,0.12243136,0.06887248,0.65397070
1.75587794,1.02281515,0.08314765,0.15597468,0.01017817,0.02859543,0.11138018,0.13371787,0.07222077,0.68637261
1.76188094,1.08017121,0.09194999,0.16485950,0.01064914,0.03056690,0.11631366,0.14565523,0.07612994,0.72302193
1.76788394,1.14212767,0.10143154,0.17408384,0.01123527,0.03278284,0.12101251,0.15816926,0.08060378,0.76388543
1.77388694,1.20845611,0.11155078,0.18355603,0.01194318,0.03526276,0.12543046,0.17117482,0.08564334,0.80890682
1.77988994,1.27891477,0.12225574,0.19317992,0.01277895,0.03802807,0.12953130,0.18457701,0.09124711,0.85801247
1.78589295,1.35325991,0.13348495,0.20285714,0.01374807,0.04110209,0.13329092,0.19827290,0.09741131,0.91111744
1.79189595,1.43125707,0.14516897,0.21248967,0.01485536,0.04450999,0.13669896,0.21215360,0.10413031,0.96813151
1.79789895,1.51269129,0.15723234,0.22198232,0.01610486,0.04827862,0.13975991,0.22610676,0.11139715,1.02896445
1.80390195,1.59737570,0.16959596,0.23124546,0.01749968,0.05243607,0.14249363,0.24001938,0.11920398,1.09353017
1.80990495,1.68515773,0.18217972,0.24019740,0.01904181,0.05701122,0.14493512,0.25378068,0.12754264,1.16174934
1.81590795,1.77592239,0.19490535,0.24876683,0.02073183,0.06203298,0.14713371,0.26728513,0.13640508,1.23354988
1.82191096,1.86959220,0.20769929,0.25689476,0.02256868,0.06752939,0.14915146,0.28043531,0.14578375,1.30886539
1.82791396,1.96612357,0.22049550,0.26453619,0.02454939,0.07352660,0.15106101,0.29314461,0.15567188,1.38763108
1.83391696,2.06549933,0.23323793,0.27166134,0.02666870,0.08004755,0.15294278,0.30533946,0.16606348,1.46977742
1.83991996,2.16771777,0.24588260,0.27825625,0.02891889,0.08711066,0.15488181,0.31696113,0.17695329,1.55522155
1.84592296,2.27277834,0.25839917,0.28432293,0.03128950,0.09472828,0.15696414,0.32796684,0.18833632,1.64385676
1.85192596,2.38066453,0.27077169,0.28987878,0.03376720,0.10290515,0.15927311,0.33833020,0.20020727,1.73554045
1.85792896,2.49132477,0.28299872,0.29495554,0.03633569,0.11163683,0.16188551,0.34804086,0.21255960,1.83008124
1.86393197,2.60465202,0.29509253,0.29959751,0.03897581,0.12090814,0.16486794,0.35710344,0.22538429,1.92722574
1.86993497,2.72046330,0.30707756,0.30385936,0.04166567,0.13069178,0.16827341,0.36553567,0.23866851,2.02664595
1.87593797,2.83848022,0.31898801,0.30780345,0.04438099,0.14094712,0.17213839,0.37336596,0.25239395,2.12792792
1.88194097,2.95831174,0.33086487,0.31149673,0.04709557,0.15161928,0.17648044,0.38063040,0.26653515,2.23056266
1.88794397,3.07944039,0.34275239,0.31500753,0.04978190,0.16263862,0.18129653,0.38736948,0.28105776,2.33394009
1.89394697,3.20121309,0.35469423,0.31840219,0.05241186,0.17392057,0.18656213,0.39362462,0.29591688,2.43734671
1.89994997,3.32283764,0.36672947,0.32174185,0.05495763,0.18536614,0.19223119,0.39943477,0.31105574,2.53996774
1.90595298,3.44338566,0.37888886,0.32507941,0.05739250,0.19686286,0.19823699,0.40483336,0.32640459,2.64089404
1.91195598,3.56180255,0.39119133,0.32845696,0.05969189,0.20828638,0.20449383,0.40984565,0.34188013,2.73913414
1.91795898,3.67692456,0.40364118,0.33190371,0.06183423,0.21950267,0.21089958,0.41448677,0.35738559,2.83363144
1.92396198,3.78750302,0.41622605,0.33543455,0.06380185,0.23037081,0.21733895,0.41876062,0.37281143,2.92328607
1.92996498,3.89223486,0.42891582,0.33904943,0.06558173,0.24074622,0.22368737,0.42265956,0.38803676,3.00698105
1.93596798,3.98979856,0.44166261,0.34273337,0.06716612,0.25048442,0.22981538,0.42616504,0.40293152,3.08361186
1.94197099,4.07889420,0.45440175,0.34645732,0.06855290,0.25944500,0.23559327,0.42924909,0.41735944,3.15211817
1.94797399,4.15828568,0.46705388,0.35017967,0.06974581,0.26749572,0.24089579,0.43187651,0.43118145,3.21151659
1.95397699,4.22684337,0.47952787,0.35384841,0.07075433,0.27451667,0.24560682,0.43400777,0.44425973,3.26093290
1.95997999,4.28358482,0.49172452,0.35740367,0.07159337,0.28040406,0.24962363,0.43560214,0.45646192,3.29963217
1.96598299,4.32771160,0.50354071,0.36078058,0.07228261,0.28507374,0.25286068,0.43662105,0.46766552,3.32704531
1.97198599,4.35864005,0.51487375,0.36391234,0.07284568,0.28846404,0.25525269,0.43703140,0.47776198,3.34279056
1.97798899,4.37602421,0.52562568,0.36673300,0.07330908,0.29053786,0.25675683,0.43680839,0.48666053,3.34668871
1.98399200,4.37976943,0.53570722,0.36918022,0.07370093,0.29128400,0.25735405,0.43593788,0.49429120,3.33877112
1.98999500,4.37003583,0.54504096,0.37119739,0.07404958,0.29071741,0.25704925,0.43441800,0.50060715,3.31927989
1.99599800,4.34723100,0.55356381,0.37273538,0.07438226,0.28887852,0.25587052,0.43225983,0.50558580,3.28865996
2.00200100,4.31199229,0.56122832,0.37375355,0.07472362,0.28583170,0.25386738,0.42948723,0.50922896,3.24754348
2.00800400,4.26515945,0.56800296,0.37422016,0.07509442,0.28166268,0.25110807,0.42613565,0.51156176,3.19672700
2.01400700,4.20773905,0.57387114,0.37411212,0.07551044,0.27647537,0.24767611,0.42225023,0.51263046,3.13714259
2.02001001,4.14086250,0.57882935,0.37341420,0.07598147,0.27038803,0.24366629,0.41788310,0.51249922,3.06982436
2.02601301,4.06574005,0.58288424,0.37211774,0.07651067,0.26352910,0.23918029,0.41309021,0.51124610,2.99587196
2.03201601,3.98361327,0.58604919,0.37021915,0.07709427,0.25603285,0.23432217,0.40792800,0.50895842,2.91641306
2.03801901,3.89570869,0.58834041,0.36771813,0.07772148,0.24803512,0.22919390,0.40244993,0.50572787,2.83256654
2.04402201,3.80319507,0.58977302,0.36461613,0.07837491,0.23966940,0.22389129,0.39670336,0.50164561,2.74540843
2.05002501,3.70714677,0.59035746,0.36091484,0.07903120,0.23106330,0.21850041,0.39072697,0.49679767,2.65594219
2.05602801,3.60851503,0.59009640,0.35661521,0.07966203,0.22233584,0.21309467,0.38454875,0.49126098,2.56507464
2.06203102,3.50810856,0.58898259,0.35171686,0.08023538,0.21359535,0.20773279,0.37818502,0.48510032,2.47359879
2.06803402,3.40658440,0.58699777,0.34621809,0.08071705,0.20493833,0.20245759,0.37164027,0.47836621,2.38218397
2.07403702,3.30444911,0.58411285,0.34011652,0.08107224,0.19644914,0.19729584,0.36490805,0.47109414,2.29137355
2.08004002,3.20206981,0.58028930,0.33341019,0.08126733,0.18820050,0.19225886,0.35797274,0.46330494,2.20158995
2.08604302,3.09969407,0.57548184,0.32609932,0.08127154,0.18025467,0.18734404,0.35081219,0.45500642,2.11314620
2.09204602,2.99747708,0.56964222,0.31818824,0.08105863,0.17266533,0.18253709,0.34340091,0.44619605,2.02626298
2.09804902,2.89551400,0.56272398,0.30968774,0.08060837,0.16547976,0.17781478,0.33571380,0.43686462,1.94108986
2.10405203,2.79387534,0.55468770,0.30061734,0.07990786,0.15874136,0.17314809,0.32772997,0.42700053,1.85772912
2.11005503,2.69264296,0.54550675,0.29100750,0.07895254,0.15249214,0.16850560,0.31943657,0.41659448,1.77626057
2.11605803,2.59194440,0.53517285,0.28090146,0.07774695,0.14677511,0.16385680,0.31083224,0.40564427,1.69676569
2.12206103,2.49198331,0.52370133,0.27035674,0.07630513,0.14163630,0.15917526,0.30193006,0.39415935,1.61934970
2.12806403,2.39306419,0.51113562,0.25944591,0.07465063,0.13712635,0.15444148,0.29275981,0.38216494,1.54416013
2.13406703,2.29560996,0.49755077,0.24825678,0.07281630,0.13330144,0.14964518,0.28336928,0.36970525,1.47140096
2.14007004,2.20017131,0.48305567,0.23689184,0.07084357,0.13022361,0.14478708,0.27382472,0.35684592,1.40134154
2.14607304,2.10742744,0.46779386,0.22546695,0.06878158,0.12796032,0.13988000,0.26421027,0.34367516,1.33431986
2.15207604,2.01817804,0.45194278,0.21410943,0.06668590,0.12658327,0.13494922,0.25462651,0.33030381,1.27074019
2.15807904,1.93332703,0.43571151,0.20295540,0.06461708,0.12616660,0.13003221,0.24518806,0.31686417,1.21106521
2.16408204,1.85385884,0.41933703,0.19214682,0.06263898,0.12678442,0.12517766,0.23602058,0.30350755,1.15580330
2.17008504,1.78080856,0.40307903,0.18182798,0.06081692,0.12850789,0.12044399,0.22725712,0.29040088,1.10549153
2.17608804,1.71522715,0.38721368,0.17214194,0.05921574,0.13140189,0.11589721,0.21903415,0.27772228,1.06067551
2.18209105,1.65814356,0.37202635,0.16322679,0.05789784,0.13552143,0.11160854,0.21148737,0.26565598,1.02188691
2.18809405,1.61052516,0.35780369,0.15521211,0.05692113,0.14090806,0.10765156,0.20474759,0.25438662,0.98961988
2.19409705,1.57323841,0.34482535,0.14821552,0.05633716,0.14758631,0.10409933,0.19893671,0.24409333,0.96430732
2.20010005,1.54701110,0.33335561,0.14233962,0.05618923,0.15556031,0.10102135,0.19416416,0.23494369,0.94629818
2.20610305,1.53239773,0.32363516,0.13766937,0.05651074,0.16481091,0.09848060,0.19052368,0.22708790,0.93583663
2.21210605,1.52974938,0.31587347,0.13426985,0.05732370,0.17529322,0.09653074,0.18809072,0.22065330,0.93304394
2.21810905,1.53918898,0.31024181,0.13218460,0.05863758,0.18693485,0.09521357,0.18692040,0.21573944,0.93790386
2.22411206,1.56059300,0.30686724,0.13143442,0.06044831,0.19963482,0.09455686,0.18704608,0.21241395,0.95025196
2.23011506,1.59358010,0.30582780,0.13201672,0.06273787,0.21326337,0.09457254,0.18847854,0.21070924,0.96976943
2.23611806,1.63750730,0.30714895,0.13390537,0.06547400,0.22766262,0.09525548,0.19120565,0.21062028,0.99598149
2.24212106,1.69147373,0.31080145,0.13705094,0.06861059,0.24264808,0.09658272,0.19519262,0.21210334,1.02826074
2.24812406,1.75433207,0.31670073,0.14138145,0.07208829,0.25801117,0.09851331,0.20038250,0.21507599,1.06583519
2.25412706,1.82470746,0.32470774,0.14680346,0.07583570,0.27352256,0.10098878,0.20669719,0.21941818,1.10780097
2.26013007,1.90102341,0.33463133,0.15320358,0.07977096,0.28893634,0.10393411,0.21403863,0.22497451,1.15313942
2.26613307,1.98153421,0.34623215,0.16045020,0.08380367,0.30399495,0.10725940,0.22229015,0.23155752,1.20073809
2.27213607,2.06436294,0.35922782,0.16839566,0.08783729,0.31843473,0.11086196,0.23131814,0.23895215,1.24941516
2.27813907,2.14754420,0.37329940,0.17687859,0.09177168,0.33199196,0.11462893,0.24097374,0.24692090,1.29794666
2.28414207,2.22907036,0.38809897,0.18572661,0.09550600,0.34440918,0.11844035,0.25109472,0.25520997,1.34509562
2.29014507,2.30694016,0.40325806,0.19475920,0.09894159,0.35544164,0.12217246,0.26150758,0.26355589,1.38964249
2.29614807,2.37920806,0.41839679,0.20379084,0.10198495,0.36486372,0.12570127,0.27202976,0.27169254,1.43041576
2.30215108,2.44403315,0.43313339,0.21263434,0.10455054,0.37247489,0.12890615,0.28247212,0.27935844,1.46632192
2.30815408,2.49972580,0.44709392,0.22110429,0.10656341,0.37810536,0.13167346,0.29264167,0.28630394,1.49637382
2.31415708,2.54479087,0.45992185,0.22902063,0.10796149,0.38162083,0.13389986,0.30234462,0.29229817,1.51971637
2.32016008,2.57796589,0.47128724,0.23621226,0.10869748,0.38292638,0.13549547,0.31138960,0.29713542,1.53564885
2.32616308,2.59825295,0.48089531,0.24252061,0.10874021,0.38196933,0.13638647,0.31959132,0.30064087,1.54364297
2.33216608,2.60494331,0.48849396,0.24780309,0.10807551,0.37874084,0.13651726,0.32677431,0.30267533,1.54335606
2.33816908,2.59763393,0.49388030,0.25193628,0.10670643,0.37327626,0.13585194,0.33277692,0.30313888,1.53463890
2.34417209,2.57623532,0.49690571,0.25481887,0.10465295,0.36565420,0.13437515,0.33745533,0.30197334,1.51753801
2.35017509,2.54097052,0.49747943,0.25637414,0.10195110,0.35599427,0.13209222,0.34068752,0.29916334,1.49229222
2.35617809,2.49236548,0.49557062,0.25655193,0.09865163,0.34445372,0.12902862,0.34237700,0.29473616,1.45932383
2.36218109,2.43123121,0.49120869,0.25533009,0.09481815,0.33122294,0.12522879,0.34245622,0.28876021,1.41922462
2.36818409,2.35863858,0.48448201,0.25271523,0.09052505,0.31652013,0.12075432,0.34088946,0.28134235,1.37273741
2.37418709,2.27588683,0.47553508,0.24874285,0.08585516,0.30058527,0.11568169,0.33767498,0.27262406,1.32073390
2.38019010,2.18446716,0.46456418,0.24347673,0.08089722,0.28367376,0.11009966,0.33284648,0.26277678,1.26418970
2.38619310,2.08602281,0.45181182,0.23700770,0.07574348,0.26604975,0.10410632,0.32647359,0.25199653,1.20415752
2.39219610,1.98230729,0.43756004,0.22945179,0.07048728,0.24797971,0.09780612,0.31866144,0.24049811,1.14173967
2.39819910,1.87514229,0.42212289,0.22094772,0.06522093,0.22972627,0.09130682,0.30954925,0.22850908,1.07806078
2.40420210,1.76637686,0.40583840,0.21165408,0.06003373,0.21154262,0.08471670,0.29930801,0.21626377,1.01424177
2.41020510,1.65784907,0.38906016,0.20174603,0.05501047,0.19366764,0.07814191,0.28813717,0.20399764,0.95137605
2.41620810,1.55135151,0.37214899,0.19141177,0.05023017,0.17632197,0.07168420,0.27626072,0.19194203,0.89050841
