energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
3.13056528,0.28972398,0.00512810,0.03447128,0.16463889,0.02487250,0.01568220,0.08739646,0.22509897,0.00455557
3.13656828,0.27053974,0.00547979,0.03123491,0.16088776,0.02305779,0.01426962,0.08073610,0.22123444,0.00440252
3.14257129,0.25682682,0.00596345,0.02844209,0.16095825,0.02161467,0.01315179,0.07545319,0.22343685,0.00435197
3.14857429,0.24864218,0.00658967,0.02610345,0.16494366,0.02055463,0.01232635,0.07157455,0.23175049,0.00440582
3.15457729,0.24599893,0.00736785,0.02422329,0.17291225,0.01988482,0.01178846,0.06911279,0.24619715,0.00456533
3.16058029,0.24886611,0.00830590,0.02280003,0.18490355,0.01960801,0.01153106,0.06806642,0.26677041,0.00483103
3.16658329,0.25716692,0.00940982,0.02182653,0.20092338,0.01972253,0.01154503,0.06841982,0.29342726,0.00520258
3.17258629,0.27077566,0.01068329,0.02129043,0.22093786,0.02022220,0.01181931,0.07014290,0.32607769,0.00567867
3.17858929,0.28951352,0.01212721,0.02117445,0.24486656,0.02109615,0.01234084,0.07319060,0.36457268,0.00625682
3.18459230,0.31314376,0.01373931,0.02145666,0.27257534,0.02232871,0.01309453,0.07750227,0.40869155,0.00693325
3.19059530,0.34136658,0.01551368,0.02211063,0.30386933,0.02389919,0.01406317,0.08300104,0.45812940,0.00770266
3.19659830,0.37381442,0.01744047,0.02310571,0.33848667,0.02578181,0.01522728,0.08959316,0.51248578,0.00855809
3.20260130,0.41004822,0.01950563,0.02440715,0.37609350,0.02794556,0.01656503,0.09716769,0.57125530,0.00949084
3.20860430,0.44955531,0.02169070,0.02597637,0.41628086,0.03035426,0.01805217,0.10559637,0.63382141,0.01049030
3.21460730,0.49174947,0.02397286,0.02777123,0.45856400,0.03296667,0.01966201,0.11473398,0.69945397,0.01154405
3.22061031,0.53597371,0.02632503,0.02974638,0.50238450,0.03573686,0.02136553,0.12441937,0.76731147,0.01263780
3.22661331,0.58150607,0.02871618,0.03185377,0.54711566,0.03861460,0.02313159,0.13447693,0.83644832,0.01375560
3.23261631,0.62756879,0.03111184,0.03404319,0.59207115,0.04154611,0.02492722,0.14471893,0.90582740,0.01488004
3.23861931,0.67334078,0.03347477,0.03626303,0.63651708,0.04447493,0.02671811,0.15494848,0.97433803,0.01599251
3.24462231,0.71797319,0.03576575,0.03846111,0.67968707,0.04734294,0.02846918,0.16496320,1.04081879,0.01707364
3.25062531,0.76060785,0.03794461,0.04058565,0.72080019,0.05009168,0.03014524,0.17455944,1.10408469,0.01810370
3.25662831,0.80039777,0.03997126,0.04258632,0.75908098,0.05266360,0.03171177,0.18353702,1.16295780,0.01906312
3.26263132,0.83652924,0.04180691,0.04441535,0.79378078,0.05500363,0.03313577,0.19170422,1.21629995,0.01993302
3.26863432,0.86824426,0.04341517,0.04602865,0.82419977,0.05706055,0.03438662,0.19888293,1.26304646,0.02069578
3.27463732,0.89486273,0.04476327,0.04738692,0.84970832,0.05878848,0.03543688,0.20491362,1.30223910,0.02133553
3.28064032,0.91580301,0.04582309,0.04845667,0.86976714,0.06014822,0.03626313,0.20966004,1.33305694,0.02183870
3.28664332,0.93060013,0.04657213,0.04921111,0.88394490,0.06110841,0.03684660,0.21301333,1.35484362,0.02219446
3.29264632,0.93892061,0.04699429,0.04963084,0.89193269,0.06164650,0.03717380,0.21489532,1.36712957,0.02239503
3.29864932,0.94057322,0.04708039,0.04970441,0.89355447,0.06174940,0.03723688,0.21526105,1.36964824,0.02243602
3.30465233,0.93551502,0.04682852,0.04942856,0.88877312,0.06141394,0.03703386,0.21410005,1.36234542,0.02231655
3.31065533,0.92385256,0.04624413,0.04880825,0.87769160,0.06064686,0.03656865,0.21143668,1.34538119,0.02203924
3.31665833,0.90583793,0.04533979,0.04785644,0.86054929,0.05946461,0.03585085,0.20732924,1.31912447,0.02161021
3.32266133,0.88186008,0.04413478,0.04659358,0.83771373,0.05789271,0.03489544,0.20186801,1.28414035,0.02103880
3.32866433,0.85243173,0.04265442,0.04504698,0.80966805,0.05596495,0.03372216,0.19517239,1.24117095,0.02033731
3.33466733,0.81817251,0.04092920,0.04324986,0.77699476,0.05372228,0.03235486,0.18738711,1.19111065,0.01952059
3.34067034,0.77978936,0.03899381,0.04124037,0.74035681,0.05121149,0.03082066,0.17867792,1.13497708,0.01860554
3.34667334,0.73805487,0.03688596,0.03906048,0.70047673,0.04848387,0.02914908,0.16922676,1.07387914,0.01761067
3.35267634,0.69378485,0.03464529,0.03675483,0.65811479,0.04559371,0.02737107,0.15922687,1.00898356,0.01655551
3.35867934,0.64781597,0.03231217,0.03436957,0.61404732,0.04259688,0.02551811,0.14887789,0.94148163,0.01546008
3.36468234,0.60098458,0.02992661,0.03195133,0.56904600,0.03954943,0.02362131,0.13838123,0.87255733,0.01434444
3.37068534,0.55410740,0.02752723,0.02954626,0.52385893,0.03650640,0.02171058,0.12793591,0.80335824,0.01322817
3.37668834,0.50796498,0.02515042,0.02719920,0.47919428,0.03352073,0.01981394,0.11773506,0.73497033,0.01213001
3.38269135,0.46328821,0.02282955,0.02495301,0.43570687,0.03064240,0.01795692,0.10796302,0.66839715,0.01106756
3.38869435,0.42074827,0.02059449,0.02284815,0.39398814,0.02791780,0.01616215,0.09879326,0.60454414,0.01005701
3.39469735,0.38095018,0.01847124,0.02092229,0.35455946,0.02538931,0.01444903,0.09038704,0.54420809,0.00911299
3.40070035,0.34442954,0.01648169,0.01921023,0.31786879,0.02309510,0.01283362,0.08289274,0.48807158,0.00824853
3.40670335,0.31165242,0.01464367,0.01774385,0.28429046,0.02106910,0.01132863,0.07644578,0.43670209,0.00747504
3.41270635,0.28301774,0.01297106,0.01655220,0.25412749,0.01934113,0.00994356,0.07116893,0.39055509,0.00680236
3.41870935,0.25886151,0.01147402,0.01566162,0.22761617,0.01793715,0.00868491,0.06717300,0.34998039,0.00623887
3.42471236,0.23946242,0.01015937,0.01509595,0.20493212,0.01687950,0.00755655,0.06455751,0.31523073,0.00579165
3.43071536,0.22504788,0.00903097,0.01487662,0.18619726,0.01618726,0.00656008,0.06341129,0.28647187,0.00546660
3.43671836,0.21579995,0.00809016,0.01502270,0.17148716,0.01587647,0.00569528,0.06381288,0.26379312,0.00526856
3.44272136,0.21186051,0.00733621,0.01555095,0.16083806,0.01596032,0.00496057,0.06583038,0.24721747,0.00520150
3.44872436,0.21333512,0.00676669,0.01647557,0.15425320,0.01644921,0.00435346,0.06952090,0.23671079,0.00526853
3.45472736,0.22029520,0.00637786,0.01780792,0.15170799,0.01735070,0.00387100,0.07492930,0.23218930,0.00547201
3.46073037,0.23277838,0.00616494,0.01955610,0.15315375,0.01866925,0.00351016,0.08208639,0.23352515,0.00581349
3.46673337,0.25078682,0.00612233,0.02172432,0.15851991,0.02040590,0.00326821,0.09100648,0.24054979,0.00629373
3.47273637,0.27428367,0.00624375,0.02431222,0.16771468,0.02255777,0.00314303,0.10168451,0.25305529,0.00691253
3.47873937,0.30318803,0.00652230,0.02731406,0.18062419,0.02511746,0.00313329,0.11409280,0.27079371,0.00766865
3.48474237,0.33736863,0.00695044,0.03071791,0.19711048,0.02807242,0.00323870,0.12817770,0.29347503,0.00855961
3.49074537,0.37663700,0.00751992,0.03450489,0.21700858,0.03140425,0.00346001,0.14385632,0.32076405,0.00958153
3.49674837,0.42074062,0.00822168,0.03864843,0.24012310,0.03508816,0.00379915,0.16101367,0.35227692,0.01072891
3.50275138,0.46935671,0.00904568,0.04311371,0.26622478,0.03909242,0.00425910,0.17950041,0.38757800,0.01199451
3.50875438,0.52208751,0.00998080,0.04785738,0.29504746,0.04337802,0.00484381,0.19913155,0.42617767,0.01336915
3.51475738,0.57845749,0.01101467,0.05282746,0.32628605,0.04789859,0.00555805,0.21968630,0.46753175,0.01484168
3.52076038,0.63791327,0.01213362,0.05796359,0.35959566,0.05260051,0.00640721,0.24090932,0.51104312,0.01639891
3.52676338,0.69982651,0.01332261,0.06319773,0.39459252,0.05742342,0.00739697,0.26251341,0.55606583,0.01802571
3.53276638,0.76350018,0.01456528,0.06845504,0.43085674,0.06230092,0.00853304,0.28418381,0.60191210,0.01970507
3.53876938,0.82817825,0.01584408,0.07365536,0.46793716,0.06716172,0.00982085,0.30558410,0.64786223,0.02141839
3.54477239,0.89305875,0.01714039,0.07871483,0.50535821,0.07193102,0.01126512,0.32636346,0.69317719,0.02314575
3.55077539,0.95730985,0.01843489,0.08354792,0.54262872,0.07653217,0.01286958,0.34616521,0.73711382,0.02486629
3.55677839,1.02008840,0.01970781,0.08806968,0.57925239,0.08088857,0.01463659,0.36463631,0.77894185,0.02655868
3.56278139,1.08056047,0.02093944,0.09219809,0.61473954,0.08492570,0.01656676,0.38143748,0.81796230,0.02820161
3.56878439,1.13792278,0.02211052,0.09585647,0.64861963,0.08857318,0.01865874,0.39625343,0.85352635,0.02977432
3.57478739,1.19142436,0.02320276,0.09897586,0.68045405,0.09176689,0.02090886,0.40880287,0.88505395,0.03125718
3.58079040,1.24038729,0.02419939,0.10149721,0.70984852,0.09445089,0.02331098,0.41884782,0.91205113,0.03263219
3.58679340,1.28422573,0.02508557,0.10337327,0.73646452,0.09657913,0.02585636,0.42620171,0.93412530,0.03388352
3.59279640,1.32246223,0.02584889,0.10457018,0.76002915,0.09811698,0.02853352,0.43073595,0.95099776,0.03499790
3.59879940,1.35474057,0.02647976,0.10506853,0.78034290,0.09904223,0.03132832,0.43238459,0.96251268,0.03596504
3.60480240,1.38083467,0.02697170,0.10486401,0.79728496,0.09934584,0.03422397,0.43114690,0.96864221,0.03677788
3.61080540,1.40065291,0.02732158,0.10396743,0.81081565,0.09903210,0.03720122,0.42708766,0.96948741,0.03743275
3.61680840,1.41423790,0.02752967,0.10240432,0.82097600,0.09811845,0.04023858,0.42033521,0.96527480,0.03792943
3.62281141,1.42176156,0.02759971,0.10021388,0.82788423,0.09663477,0.04331254,0.41107726,0.95634899,0.03827107
3.62881441,1.42351593,0.02753871,0.09744757,0.83172954,0.09462231,0.04639796,0.39955476,0.94316135,0.03846402
3.63481741,1.41990005,0.02735678,0.09416725,0.83276330,0.09213219,0.04946841,0.38605407,0.92625555,0.03851758
3.64082041,1.41140357,0.02706676,0.09044301,0.83128817,0.08922368,0.05249653,0.37089770,0.90625042,0.03844357
3.64682341,1.39858791,0.02668383,0.08635079,0.82764559,0.08596224,0.05545446,0.35443427,0.88382095,0.03825592
3.65282641,1.38206582,0.02622502,0.08196991,0.82220227,0.08241740,0.05831420,0.33702783,0.85967820,0.03797018
3.65882941,1.36248009,0.02570869,0.07738061,0.81533633,0.07866063,0.06104806,0.31904722,0.83454888,0.03760295
3.66483242,1.34048259,0.02515397,0.07266166,0.80742360,0.07476328,0.06362897,0.30085576,0.80915538,0.03717135
3.67083542,1.31671410,0.02458021,0.06788825,0.79882471,0.07079461,0.06603086,0.28280173,0.78419675,0.03669252
3.67683842,1.29178600,0.02400642,0.06313006,0.78987358,0.06682004,0.06822904,0.26520978,0.76033145,0.03618305
3.68284142,1.26626416,0.02345077,0.05844976,0.78086760,0.06289965,0.07020046,0.24837374,0.73816194,0.03565854
3.68884442,1.24065569,0.02293010,0.05390184,0.77205982,0.05908695,0.07192403,0.23255079,0.71822167,0.03513324
3.69484742,1.21539868,0.02245953,0.04953186,0.76365349,0.05542799,0.07338096,0.21795719,0.70096449,0.03461964
3.70085043,1.19085526,0.02205206,0.04537608,0.75579889,0.05196081,0.07455499,0.20476546,0.68675658,0.03412828
3.70685343,1.16730774,0.02171830,0.04146146,0.74859244,0.04871511,0.07543274,0.19310309,0.67587073,0.03366755
3.71285643,1.14495797,0.02146629,0.03780605,0.74207805,0.04571236,0.07600394,0.18305254,0.66848310,0.03324360
3.71885943,1.12392937,0.02130128,0.03441956,0.73625035,0.04296601,0.07626173,0.17465242,0.66467201,0.03286030
3.72486243,1.10427156,0.02122570,0.03130428,0.73105957,0.04048205,0.07620294,0.16789971,0.66441884,0.03251936
3.73086543,1.08596704,0.02123915,0.02845609,0.72641783,0.03825969,0.07582834,0.16275277,0.66761073,0.03222038
3.73686843,1.06893950,0.02133842,0.02586562,0.72220631,0.03629217,0.07514283,0.15913506,0.67404496,0.03196110
3.74287144,1.05306346,0.02151765,0.02351940,0.71828312,0.03456769,0.07415567,0.15693925,0.68343494,0.03173759
3.74887444,1.03817461,0.02176849,0.02140106,0.71449143,0.03307037,0.07288055,0.15603176,0.69541771,0.03154453
3.75487744,1.02408072,0.02208033,0.01949242,0.71066761,0.03178122,0.07133565,0.15625741,0.70956281,0.03137554
3.76088044,1.01057249,0.02244060,0.01777448,0.70664911,0.03067908,0.06954361,0.15744427,0.72538259,0.03122345
3.76688344,0.99743429,0.02283509,0.01622835,0.70228188,0.02974157,0.06753134,0.15940847,0.74234373,0.03108070
3.77288644,0.98445437,0.02324838,0.01483590,0.69742709,0.02894585,0.06532983,0.16195900,0.75988005,0.03093960
3.77888944,0.97143429,0.02366422,0.01358040,0.69196712,0.02826943,0.06297373,0.16490240,0.77740625,0.03079273
3.78489245,0.95819757,0.02406600,0.01244686,0.68581063,0.02769079,0.06050092,0.16804727,0.79433255,0.03063323
3.79089545,0.94459711,0.02443721,0.01142233,0.67889664,0.02718996,0.05795186,0.17120867,0.81007982,0.03045508
3.79689845,0.93052141,0.02476193,0.01049597,0.67119755,0.02674894,0.05536899,0.17421214,0.82409484,0.03025335
3.80290145,0.91589939,0.02502531,0.00965903,0.66272113,0.02635204,0.05279592,0.17689744,0.83586537,0.03002448
3.80890445,0.90070367,0.02521400,0.00890478,0.65351122,0.02598611,0.05027657,0.17912193,0.84493424,0.02976636
3.81490745,0.88495211,0.02531654,0.00822824,0.64364733,0.02564069,0.04785438,0.18076338,0.85091235,0.02947851
3.82091046,0.86870762,0.02532376,0.00762593,0.63324290,0.02530798,0.04557130,0.18172229,0.85348962,0.02916206
3.82691346,0.85207612,0.02522900,0.00709561,0.62244228,0.02498284,0.04346695,0.18192350,0.85244366,0.02881980
3.83291646,0.83520259,0.02502836,0.00663587,0.61141645,0.02466256,0.04157768,0.18131719,0.84764568,0.02845599
3.83891946,0.81826520,0.02472076,0.00624588,0.60035747,0.02434663,0.03993574,0.17987908,0.83906321,0.02807625
3.84492246,0.80146788,0.02430793,0.00592501,0.58947175,0.02403645,0.03856841,0.17760984,0.82675950,0.02768726
3.85092546,0.78503110,0.02379435,0.00567258,0.57897228,0.02373488,0.03749733,0.17453381,0.81088962,0.02729651
3.85692846,0.76918163,0.02318699,0.00548757,0.56907008,0.02344586,0.03673784,0.17069697,0.79169318,0.02691185
3.86293147,0.75414123,0.02249506,0.00536843,0.55996513,0.02317393,0.03629846,0.16616424,0.76948425,0.02654114
3.86893447,0.74011508,0.02172961,0.00531287,0.55183699,0.02292373,0.03618046,0.16101633,0.74463862,0.02619179
3.87493747,0.72728026,0.02090308,0.00531778,0.54483581,0.02269956,0.03637771,0.15534612,0.71757923,0.02587036
3.88094047,0.71577495,0.02002886,0.00537910,0.53907380,0.02250492,0.03687650,0.14925482,0.68876034,0.02558212
3.88694347,0.70568898,0.01912078,0.00549188,0.53461789,0.02234213,0.03765576,0.14284805,0.65865123,0.02533070
3.89294647,0.69705620,0.01819259,0.00565021,0.53148388,0.02221199,0.03868728,0.13623205,0.62772012,0.02511782
3.89894947,0.68984928,0.01725755,0.00584739,0.52963251,0.02211360,0.03993624,0.12951010,0.59641927,0.02494304
3.90495248,0.68397730,0.01632794,0.00607597,0.52896781,0.02204415,0.04136194,0.12277938,0.56517166,0.02480366
3.91095548,0.67928640,0.01541476,0.00632798,0.52933785,0.02199898,0.04291868,0.11612838,0.53436011,0.02469479
3.91695848,0.67556371,0.01452743,0.00659505,0.53053820,0.02197165,0.04455683,0.10963491,0.50431899,0.02460940
3.92296148,0.67254438,0.01367361,0.00686869,0.53231784,0.02195410,0.04622408,0.10336482,0.47532909,0.02453862
3.92896448,0.66992159,0.01285907,0.00714053,0.53438758,0.02193703,0.04786681,0.09737147,0.44761548,0.02447207
3.93496748,0.66735917,0.01208772,0.00740252,0.53643053,0.02191027,0.04943156,0.09169582,0.42134847,0.02439834
3.94097049,0.66450609,0.01136163,0.00764728,0.53811426,0.02186324,0.05086650,0.08636723,0.39664740,0.02430546
3.94697349,0.66101246,0.01068124,0.00786825,0.53910417,0.02178548,0.05212290,0.08140484,0.37358686,0.02418152
3.95297649,0.65654594,0.01004550,0.00806004,0.53907726,0.02166717,0.05315663,0.07681931,0.35220489,0.02401526
3.95897949,0.65080798,0.00945217,0.00821855,0.53773594,0.02149968,0.05392934,0.07261500,0.33251261,0.02379661
3.96498249,0.64354904,0.00889806,0.00834122,0.53482093,0.02127604,0.05440970,0.06879229,0.31450466,0.02351727
3.97098549,0.63458194,0.00837937,0.00842716,0.53012279,0.02099138,0.05457422,0.06534992,0.29816989,0.02317116
3.97698849,0.62379283,0.00789192,0.00847722,0.52349151,0.02064327,0.05440795,0.06228729,0.28350162,0.02275480
3.98299150,0.61114911,0.00743150,0.00849407,0.51484357,0.02023200,0.05390480,0.05960656,0.27050712,0.02226761
3.98899450,0.59670404,0.00699402,0.00848217,0.50416637,0.01976065,0.05306763,0.05731437,0.25921563,0.02171199
3.99499750,0.58059779,0.00657577,0.00844774,0.49151958,0.01923520,0.05190801,0.05542318,0.24968480,0.02109342
4.00100050,0.56305488,0.00617359,0.00839858,0.47703361,0.01866433,0.05044569,0.05395218,0.24200511,0.02042025
4.00700350,0.54437833,0.00578492,0.00834397,0.46090514,0.01805928,0.04870786,0.05292761,0.23630230,0.01970354
4.01300650,0.52494067,0.00540793,0.00829439,0.44339014,0.01743351,0.04672813,0.05238260,0.23273758,0.01895666
4.01900950,0.50517237,0.00504150,0.00826131,0.42479455,0.01680229,0.04454538,0.05235647,0.23150591,0.01819486
4.02501251,0.48554824,0.00468521,0.00825687,0.40546328,0.01618224,0.04220255,0.05289357,0.23283232,0.01743473
4.03101551,0.46657244,0.00433928,0.00829359,0.38576804,0.01559081,0.03974525,0.05404164,0.23696660,0.01669369
4.03701851,0.44876283,0.00400453,0.00838403,0.36609443,0.01504579,0.03722052,0.05584984,0.24417662,0.01598931
4.04302151,0.43263518,0.00368225,0.00854048,0.34682907,0.01456469,0.03467558,0.05836650,0.25474062,0.01533881
4.04902451,0.41868806,0.00337410,0.00877463,0.32834717,0.01416432,0.03215667,0.06163668,0.26893882,0.01475843
4.05502751,0.40738881,0.00308204,0.00909728,0.31100112,0.01386026,0.02970811,0.06569964,0.28704468,0.01426294
4.06103052,0.39916124,0.00280821,0.00951809,0.29511047,0.01366646,0.02737146,0.07058639,0.30931624,0.01386518
4.06703352,0.39437523,0.00255482,0.01004533,0.28095368,0.01359489,0.02518495,0.07631734,0.33598779,0.01357567
4.07303652,0.39333870,0.00232412,0.01068572,0.26876180,0.01365531,0.02318304,0.08290020,0.36726219,0.01340235
4.07903952,0.39629186,0.00211831,0.01144429,0.25871430,0.01385503,0.02139621,0.09032829,0.40330405,0.01335038
4.08504252,0.40340401,0.00193949,0.01232432,0.25093701,0.01419887,0.01985088,0.09857920,0.44423392,0.01342204
4.09104552,0.41477254,0.00178961,0.01332731,0.24550209,0.01468912,0.01856954,0.10761401,0.49012365,0.01361676
4.09704852,0.43042409,0.00167051,0.01445301,0.24242994,0.01532561,0.01757092,0.11737702,0.54099280,0.01393120
4.10305153,0.45031753,0.00158382,0.01569949,0.24169274,0.01610583,0.01687026,0.12779611,0.59680619,0.01435946
4.10905453,0.47434842,0.00153098,0.01706329,0.24321936,0.01702513,0.01647960,0.13878362,0.65747225,0.01489332
4.11505753,0.50235454,0.00151325,0.01853955,0.24690135,0.01807695,0.01640811,0.15023775,0.72284218,0.01552257
4.12106053,0.53412203,0.00153165,0.02012218,0.25259959,0.01925303,0.01666229,0.16204455,0.79270951,0.01623538
4.12706353,0.56939175,0.00158697,0.02180400,0.26015122,0.02054373,0.01724619,0.17408018,0.86680989,0.01701868
4.13306653,0.60786550,0.00167973,0.02357693,0.26937656,0.02193822,0.01816151,0.18621354,0.94482085,0.01785858
4.13906953,0.64921162,0.00181014,0.02543213,0.28008563,0.02342472,0.01940755,0.19830913,1.02636128,0.01874074
4.14507254,0.69306977,0.00197807,0.02736005,0.29208395,0.02499072,0.02098116,0.21022986,1.11099056,0.01965077
4.15107554,0.73905477,0.00218298,0.02935051,0.30517748,0.02662311,0.02287650,0.22183990,1.19820729,0.02057457
4.15707854,0.78675927,0.00242388,0.03139268,0.31917636,0.02830827,0.02508480,0.23300731,1.28744765,0.02149858
4.16308154,0.83575534,0.00269927,0.03347504,0.33389748,0.03003214,0.02759400,0.24360637,1.37808373,0.02241006
4.16908454,0.88559526,0.00300710,0.03558527,0.34916580,0.03178021,0.03038845,0.25351962,1.46942209,0.02329719
4.17508754,0.93581153,0.00334471,0.03771012,0.36481444,0.03353750,0.03344856,0.26263945,1.56070308,0.02414924
4.18109055,0.98591668,0.00370884,0.03983522,0.38068376,0.03528849,0.03675058,0.27086926,1.65110144,0.02495657
4.18709355,1.03540325,0.00409557,0.04194496,0.39661950,0.03701706,0.04026644,0.27812425,1.73972894,0.02571060
4.19309655,1.08374424,0.00450040,0.04402230,0.41247045,0.03870645,0.04396372,0.28433179,1.82563942,0.02640377
4.19909955,1.13039483,0.00491823,0.04604873,0.42808564,0.04033921,0.04780583,0.28943153,1.90783707,0.02702942
4.20510255,1.17479540,0.00534345,0.04800418,0.44331175,0.04189721,0.05175236,0.29337522,1.98528817,0.02758170
4.21110555,1.21637652,0.00577007,0.04986716,0.45799076,0.04336176,0.05575957,0.29612640,2.05693667,0.02805540
4.21710855,1.25456590,0.00619177,0.05161484,0.47195830,0.04471374,0.05978116,0.29766009,2.12172345,0.02844586
4.22311156,1.28879750,0.00660210,0.05322347,0.48504293,0.04593388,0.06376918,0.29796244,2.17860918,0.02874887
4.22911456,1.31852255,0.00699463,0.05466866,0.49706656,0.04700304,0.06767506,0.29703043,2.22660006,0.02896063
4.23511756,1.34322235,0.00736309,0.05592605,0.50784598,0.04790266,0.07145073,0.29487179,2.26477571,0.02907770
4.24112056,1.36242227,0.00770160,0.05697185,0.51719583,0.04861523,0.07504990,0.29150492,2.29231803,0.02909704
4.24712356,1.37570637,0.00800478,0.05778363,0.52493254,0.04912482,0.07842918,0.28695904,2.30853982,0.02901610
4.25312656,1.38273189,0.00826796,0.05834103,0.53087937,0.04941758,0.08154923,0.28127429,2.31291162,0.02883289
4.25912956,1.38324287,0.00848729,0.05862660,0.53487219,0.04948238,0.08437574,0.27450196,2.30508547,0.02854614
4.26513257,1.37708205,0.00865987,0.05862650,0.53676558,0.04931120,0.08688024,0.26670449,2.28491415,0.02815549
4.27113557,1.36420024,0.00878377,0.05833120,0.53643909,0.04889968,0.08904070,0.25795550,2.25246456,0.02766157
4.27713857,1.34466261,0.00885817,0.05773603,0.53380305,0.04824738,0.09084181,0.24833945,2.20802444,0.02706624
4.28314157,1.31865128,0.00888325,0.05684161,0.52880372,0.04735803,0.09227503,0.23795105,2.15210170,0.02637265
4.28914457,1.28646391,0.00886022,0.05565407,0.52142736,0.04623963,0.09333835,0.22689431,2.08541607,0.02558535
4.29514757,1.24850827,0.00879122,0.05418511,0.51170291,0.04490436,0.09403581,0.21528130,2.00888324,0.02471035
4.30115058,1.20529277,0.00867920,0.05245181,0.49970318,0.04336838,0.09437672,0.20323039,1.92359209,0.02375508
4.30715358,1.15741350,0.00852779,0.05047631,0.48554431,0.04165146,0.09437485,0.19086434,1.83077584,0.02272829
4.31315658,1.10553811,0.00834114,0.04828519,0.46938362,0.03977646,0.09404731,0.17830803,1.73177838,0.02163997
4.31915958,1.05038747,0.00812377,0.04590885,0.45141578,0.03776878,0.09341358,0.16568598,1.62801737,0.02050111
4.32516258,0.99271582,0.00788038,0.04338054,0.43186773,0.03565562,0.09249441,0.15311990,1.52094561,0.01932351
4.33116558,0.93329033,0.00761568,0.04073555,0.41099229,0.03346527,0.09131087,0.14072617,1.41201246,0.01811945
4.33716858,0.87287110,0.00733430,0.03801013,0.38906115,0.03122637,0.08988353,0.12861354,1.30262689,0.01690144
4.34317159,0.81219228,0.00704059,0.03524053,0.36635723,0.02896713,0.08823183,0.11688099,1.19412373,0.01568192
4.34917459,0.75194530,0.00673857,0.03246207,0.34316709,0.02671470,0.08637361,0.10561604,1.08773429,0.01447294
4.35517759,0.69276464,0.00643188,0.02970821,0.31977357,0.02449449,0.08432498,0.09489337,0.98456238,0.01328594
4.36118059,0.63521674,0.00612367,0.02700983,0.29644911,0.02232975,0.08210030,0.08477395,0.88556645,0.01213144
4.36718359,0.57979230,0.00581667,0.02439461,0.27344990,0.02024107,0.07971241,0.07530464,0.79154807,0.01101891
4.37318659,0.52690200,0.00551318,0.02188647,0.25101122,0.01824622,0.07717304,0.06651826,0.70314683,0.00995661
4.37918959,0.47687563,0.00521511,0.01950536,0.22934402,0.01635991,0.07449337,0.05843413,0.62084133,0.00895150
4.38519260,0.42996434,0.00492403,0.01726701,0.20863284,0.01459384,0.07168455,0.05105895,0.54495566,0.00800919
4.39119560,0.38634564,0.00464131,0.01518300,0.18903511,0.01295678,0.06875839,0.04438811,0.47567061,0.00713401
4.39719860,0.34613067,0.00436813,0.01326083,0.17068163,0.01145476,0.06572789,0.03840716,0.41303876,0.00632904
4.40320160,0.30937319,0.00410562,0.01150423,0.15367831,0.01009138,0.06260778,0.03309355,0.35700235,0.00559623
4.40920460,0.27607975,0.00385492,0.00991346,0.13810875,0.00886813,0.05941488,0.02841837,0.30741293,0.00493660
4.41520760,0.24622046,0.00361727,0.00848575,0.12403762,0.00778480,0.05616830,0.02434821,0.26405183,0.00435033
4.42121061,0.21973978,0.00339405,0.00721578,0.11151458,0.00683993,0.05288956,0.02084686,0.22665057,0.00383702
4.42721361,0.19656696,0.00318688,0.00609614,0.10057841,0.00603113,0.04960242,0.01787699,0.19491022,0.00339589
4.43321661,0.17662560,0.00299760,0.00511783,0.09126124,0.00535558,0.04633270,0.01540155,0.16851928,0.00302591
4.43921961,0.15984204,0.00282831,0.00427074,0.08359251,0.00481035,0.04310778,0.01338507,0.14716927,0.00272604
4.44522261,0.14615232,0.00268136,0.00354404,0.07760263,0.00439269,0.03995618,0.01179463,0.13056790,0.00249538
4.45122561,0.13550759,0.00255936,0.00292662,0.07332597,0.00410036,0.03690692,0.01060066,0.11844930,0.00233329
4.45722861,0.12787765,0.00246510,0.00240739,0.07080320,0.00393172,0.03398892,0.00977740,0.11058129,0.00223950
4.46323162,0.12325285,0.00240150,0.00197556,0.07008270,0.00388593,0.03123033,0.00930319,0.10676973,0.00221420
4.46923462,0.12164413,0.00237157,0.00162087,0.07122111,0.00396295,0.02865800,0.00916044,0.10685986,0.00225805
4.47523762,0.12308141,0.00237831,0.00133375,0.07428288,0.00416349,0.02629682,0.00933546,0.11073484,0.00237218
4.48124062,0.12761032,0.00242462,0.00110540,0.07933879,0.00448892,0.02416936,0.00981798,0.11831182,0.00255815
4.48724362,0.13528749,0.00251316,0.00092789,0.08646359,0.00494106,0.02229538,0.01060061,0.12953562,0.00281786
4.49324662,0.14617463,0.00264629,0.00079414,0.09573266,0.00552197,0.02069162,0.01167811,0.14437060,0.00315346
4.49924962,0.16033142,0.00282591,0.00069795,0.10721794,0.00623359,0.01937153,0.01304647,0.16279081,0.00356717
4.50525263,0.17780778,0.00305335,0.00063395,0.12098317,0.00707747,0.01834524,0.01470208,0.18476923,0.00406114
4.51125563,0.19863550,0.00332925,0.00059749,0.13707866,0.00805434,0.01761946,0.01664069,0.21026617,0.00463724
4.51725863,0.22281983,0.00365346,0.00058466,0.15553588,0.00916377,0.01719758,0.01885647,0.23921762,0.00529689
