energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
3.22061031,0.73004306,0.02448505,0.06161918,0.34860910,0.14466025,0.00000000,0.62637383,0.00546147
3.22661331,0.73377014,0.02551027,0.06521155,0.36475934,0.14271555,0.00000000,0.62296003,0.00539312
3.23261631,0.73797307,0.02673636,0.06891916,0.38082186,0.14066447,0.00000000,0.61968594,0.00533347
3.23861931,0.74277269,0.02817865,0.07267317,0.39636732,0.13855223,0.00000000,0.61686795,0.00528417
3.24462231,0.74829690,0.02984857,0.07640895,0.41099799,0.13642453,0.00000000,0.61480995,0.00524707
3.25062531,0.75467206,0.03175265,0.08006716,0.42435573,0.13432535,0.00000000,0.61379103,0.00522409
3.25662831,0.76201474,0.03389162,0.08359461,0.43612902,0.13229502,0.00000000,0.61405440,0.00521711
3.26263132,0.77042443,0.03625969,0.08694504,0.44605890,0.13036869,0.00000000,0.61579800,0.00522792
3.26863432,0.77997722,0.03884409,0.09007964,0.45394333,0.12857502,0.00000000,0.61916724,0.00525809
3.27463732,0.79072079,0.04162483,0.09296734,0.45964011,0.12693546,0.00000000,0.62424989,0.00530895
3.28064032,0.80267064,0.04457483,0.09558494,0.46306798,0.12546385,0.00000000,0.63107351,0.00538145
3.28664332,0.81580775,0.04766037,0.09791696,0.46420597,0.12416643,0.00000000,0.63960523,0.00547620
3.29264632,0.83007765,0.05084176,0.09995529,0.46309097,0.12304230,0.00000000,0.64975400,0.00559335
3.29864932,0.84539072,0.05407449,0.10169869,0.45981366,0.12208412,0.00000000,0.66137489,0.00573262
3.30465233,0.86162379,0.05731053,0.10315208,0.45451290,0.12127918,0.00000000,0.67427554,0.00589328
3.31065533,0.87862295,0.06049991,0.10432578,0.44736898,0.12061063,0.00000000,0.68822404,0.00607411
3.31665833,0.89620730,0.06359246,0.10523463,0.43859584,0.12005879,0.00000000,0.70295827,0.00627348
3.32266133,0.91417364,0.06653969,0.10589705,0.42843282,0.11960264,0.00000000,0.71819595,0.00648932
3.32866433,0.93230186,0.06929660,0.10633421,0.41713605,0.11922120,0.00000000,0.73364515,0.00671918
3.33466733,0.95036092,0.07182347,0.10656914,0.40497004,0.11889480,0.00000000,0.74901476,0.00696028
3.34067034,0.96811506,0.07408747,0.10662595,0.39219974,0.11860628,0.00000000,0.76402451,0.00720955
3.34667334,0.98533032,0.07606398,0.10652917,0.37908326,0.11834190,0.00000000,0.77841405,0.00746374
3.35267634,1.00178077,0.07773759,0.10630313,0.36586564,0.11809202,0.00000000,0.79195081,0.00771942
3.35867934,1.01725457,0.07910274,0.10597150,0.35277368,0.11785149,0.00000000,0.80443634,0.00797313
3.36468234,1.03155944,0.08016385,0.10555687,0.34001213,0.11761970,0.00000000,0.81571076,0.00822142
3.37068534,1.04452734,0.08093504,0.10508045,0.32776102,0.11740037,0.00000000,0.82565534,0.00846096
3.37668834,1.05601832,0.08143934,0.10456181,0.31617436,0.11720104,0.00000000,0.83419312,0.00868861
3.38269135,1.06592321,0.08170753,0.10401862,0.30537997,0.11703223,0.00000000,0.84128750,0.00890149
3.38869435,1.07416524,0.08177652,0.10346651,0.29548033,0.11690650,0.00000000,0.84693910,0.00909707
3.39469735,1.08070038,0.08168750,0.10291881,0.28655438,0.11683729,0.00000000,0.85118100,0.00927322
3.40070035,1.08551658,0.08148379,0.10238638,0.27865998,0.11683766,0.00000000,0.85407274,0.00942825
3.40670335,1.08863185,0.08120864,0.10187738,0.27183692,0.11691910,0.00000000,0.85569344,0.00956099
3.41270635,1.09009144,0.08090303,0.10139704,0.26611016,0.11709034,0.00000000,0.85613441,0.00967075
3.41870935,1.08996423,0.08060355,0.10094747,0.26149336,0.11735636,0.00000000,0.85549175,0.00975736
3.42471236,1.08833861,0.08034050,0.10052747,0.25799220,0.11771757,0.00000000,0.85385937,0.00982118
3.43071536,1.08531804,0.08013640,0.10013242,0.25560757,0.11816928,0.00000000,0.85132271,0.00986301
3.43671836,1.08101659,0.08000479,0.09975424,0.25433838,0.11870149,0.00000000,0.84795368,0.00988411
3.44272136,1.07555479,0.07994956,0.09938147,0.25418393,0.11929898,0.00000000,0.84380697,0.00988614
3.44872436,1.06905578,0.07996480,0.09899950,0.25514561,0.11994175,0.00000000,0.83891794,0.00987106
3.45472736,1.06164220,0.08003512,0.09859091,0.25722803,0.12060574,0.00000000,0.83330219,0.00984111
3.46073037,1.05343373,0.08013642,0.09813605,0.26043934,0.12126385,0.00000000,0.82695673,0.00979872
3.46673337,1.04454552,0.08023722,0.09761373,0.26479093,0.12188715,0.00000000,0.81986274,0.00974644
3.47273637,1.03508731,0.08030026,0.09700206,0.27029621,0.12244623,0.00000000,0.81198953,0.00968685
3.47873937,1.02516334,0.08028443,0.09627949,0.27696885,0.12291265,0.00000000,0.80329952,0.00962254
3.48474237,1.01487287,0.08014685,0.09542585,0.28482029,0.12326031,0.00000000,0.79375393,0.00955599
3.49074537,1.00431113,0.07984507,0.09442350,0.29385673,0.12346679,0.00000000,0.78331864,0.00948957
3.49674837,0.99357061,0.07933922,0.09325850,0.30407580,0.12351451,0.00000000,0.77196996,0.00942547
3.50275138,0.98274244,0.07859397,0.09192165,0.31546297,0.12339166,0.00000000,0.75969995,0.00936566
3.50875438,0.97191774,0.07758030,0.09040953,0.32798801,0.12309284,0.00000000,0.74652091,0.00931185
3.51475738,0.96118884,0.07627694,0.08872530,0.34160173,0.12261952,0.00000000,0.73246877,0.00926552
3.52076038,0.95065026,0.07467139,0.08687934,0.35623320,0.12198006,0.00000000,0.71760535,0.00922786
3.52676338,0.94039935,0.07276060,0.08488967,0.37178778,0.12118958,0.00000000,0.70201917,0.00919982
3.53276638,0.93053671,0.07055108,0.08278206,0.38814603,0.12026952,0.00000000,0.68582512,0.00918208
3.53876938,0.92116635,0.06805875,0.08058992,0.40516390,0.11924698,0.00000000,0.66916269,0.00917509
3.54477239,0.91239561,0.06530823,0.07835389,0.42267414,0.11815395,0.00000000,0.65219330,0.00917911
3.55077539,0.90433497,0.06233190,0.07612117,0.44048909,0.11702636,0.00000000,0.63509657,0.00919425
3.55677839,0.89709786,0.05916863,0.07394458,0.45840477,0.11590317,0.00000000,0.61806608,0.00922050
3.56278139,0.89080026,0.05586227,0.07188148,0.47620624,0.11482535,0.00000000,0.60130459,0.00925777
3.56878439,0.88556038,0.05246002,0.06999238,0.49367385,0.11383491,0.00000000,0.58501910,0.00930598
3.57478739,0.88149814,0.04901080,0.06833952,0.51059031,0.11297402,0.00000000,0.56941587,0.00936509
3.58079040,0.87873442,0.04556360,0.06698523,0.52674802,0.11228411,0.00000000,0.55469567,0.00943516
3.58679340,0.87738996,0.04216587,0.06599035,0.54195641,0.11180508,0.00000000,0.54104919,0.00951636
3.59279640,0.87758373,0.03886217,0.06541251,0.55604868,0.11157457,0.00000000,0.52865284,0.00960905
3.59879940,0.87943060,0.03569295,0.06530446,0.56888771,0.11162719,0.00000000,0.51766488,0.00971375
3.60480240,0.88303817,0.03269354,0.06571248,0.58037056,0.11199382,0.00000000,0.50822190,0.00983119
3.61080540,0.88850268,0.02989346,0.06667485,0.59043145,0.11270092,0.00000000,0.50043567,0.00996225
3.61680840,0.89590408,0.02731590,0.06822050,0.59904276,0.11376977,0.00000000,0.49439022,0.01010797
3.62281141,0.90530018,0.02497752,0.07036774,0.60621414,0.11521580,0.00000000,0.49013933,0.01026943
3.62881441,0.91672025,0.02288841,0.07312336,0.61198968,0.11704783,0.00000000,0.48770424,0.01044778
3.63481741,0.93015830,0.02105230,0.07648183,0.61644329,0.11926738,0.00000000,0.48707185,0.01064407
3.64082041,0.94556642,0.01946695,0.08042494,0.61967255,0.12186809,0.00000000,0.48819329,0.01085922
3.64682341,0.96284878,0.01812464,0.08492161,0.62179146,0.12483519,0.00000000,0.49098315,0.01109389
3.65282641,0.98185663,0.01701283,0.08992823,0.62292259,0.12814520,0.00000000,0.49531938,0.01134842
3.65882941,1.00238498,0.01611487,0.09538921,0.62318897,0.13176581,0.00000000,0.50104411,0.01162274
3.66483242,1.02417135,0.01541074,0.10123801,0.62270645,0.13565602,0.00000000,0.50796541,0.01191633
3.67083542,1.04689690,0.01487788,0.10739850,0.62157689,0.13976663,0.00000000,0.51586026,0.01222813
3.67683842,1.07019035,0.01449191,0.11378659,0.61988261,0.14404102,0.00000000,0.52447855,0.01255656
3.68284142,1.09363456,0.01422750,0.12031223,0.61768245,0.14841620,0.00000000,0.53354830,0.01289950
3.68884442,1.11677583,0.01405900,0.12688157,0.61500967,0.15282425,0.00000000,0.54278195,0.01325432
3.69484742,1.13913551,0.01396119,0.13339928,0.61187171,0.15719390,0.00000000,0.55188352,0.01361793
3.70085043,1.16022343,0.01390985,0.13977088,0.60825179,0.16145239,0.00000000,0.56055641,0.01398684
3.70685343,1.17955262,0.01388234,0.14590508,0.60411214,0.16552731,0.00000000,0.56851159,0.01435722
3.71285643,1.19665454,0.01385805,0.15171588,0.59939860,0.16934860,0.00000000,0.57547582,0.01472501
3.71885943,1.21109399,0.01381875,0.15712456,0.59404622,0.17285029,0.00000000,0.58119951,0.01508602
3.72486243,1.22248302,0.01374893,0.16206121,0.58798540,0.17597220,0.00000000,0.58546382,0.01543594
3.73086543,1.23049305,0.01363594,0.16646600,0.58114822,0.17866128,0.00000000,0.58808688,0.01577049
3.73686843,1.23486468,0.01347013,0.17028997,0.57347454,0.18087274,0.00000000,0.58892856,0.01608544
3.74287144,1.23541474,0.01324484,0.17349542,0.56491744,0.18257071,0.00000000,0.58789385,0.01637669
3.74887444,1.23204032,0.01295632,0.17605592,0.55544782,0.18372862,0.00000000,0.58493468,0.01664026
3.75487744,1.22471982,0.01260359,0.17795592,0.54505799,0.18432921,0.00000000,0.58005009,0.01687238
3.76088044,1.21351115,0.01218820,0.17919006,0.53376405,0.18436421,0.00000000,0.57328501,0.01706946
3.76688344,1.19854750,0.01171397,0.17976229,0.52160721,0.18383380,0.00000000,0.56472771,0.01722814
3.77288644,1.18003104,0.01118660,0.17968487,0.50865404,0.18274589,0.00000000,0.55450620,0.01734530
3.77888944,1.15822538,0.01061337,0.17897726,0.49499588,0.18111532,0.00000000,0.54278399,0.01741810
3.78489245,1.13344716,0.01000271,0.17766516,0.48074758,0.17896301,0.00000000,0.52975532,0.01744403
3.79089545,1.10605758,0.00936383,0.17577962,0.46604584,0.17631525,0.00000000,0.51564035,0.01742094
3.79689845,1.07645425,0.00870633,0.17335631,0.45104720,0.17320303,0.00000000,0.50068045,0.01734714
3.80290145,1.04506397,0.00803986,0.17043501,0.43592612,0.16966161,0.00000000,0.48513395,0.01722148
3.80890445,1.01233643,0.00737378,0.16705934,0.42087303,0.16573017,0.00000000,0.46927222,0.01704344
3.81490745,0.97873920,0.00671692,0.16327665,0.40609255,0.16145170,0.00000000,0.45337648,0.01681322
3.82091046,0.94475368,0.00607730,0.15913799,0.39180176,0.15687299,0.00000000,0.43773490,0.01653187
3.82691346,0.91087206,0.00546200,0.15469826,0.37822861,0.15204466,0.00000000,0.42264023,0.01620133
3.83291646,0.87759456,0.00487702,0.15001628,0.36561011,0.14702126,0.00000000,0.40838754,0.01582453
3.83891946,0.84542680,0.00432723,0.14515473,0.35419038,0.14186125,0.00000000,0.39527183,0.01540541
3.84492246,0.81487675,0.00381632,0.14018007,0.34421806,0.13662682,0.00000000,0.38358550,0.01494892
3.85092546,0.78645058,0.00334687,0.13516202,0.33594325,0.13138358,0.00000000,0.37361508,0.01446100
3.85692846,0.76064731,0.00292036,0.13017288,0.32961345,0.12619989,0.00000000,0.36563733,0.01394844
3.86293147,0.73795168,0.00253731,0.12528650,0.32546869,0.12114596,0.00000000,0.35991433,0.01341883
3.86893447,0.71882530,0.00219736,0.12057685,0.32373555,0.11629257,0.00000000,0.35668771,0.01288030
3.87493747,0.70369590,0.00189941,0.11611639,0.32462035,0.11170963,0.00000000,0.35617181,0.01234137
3.88094047,0.69294510,0.00164175,0.11197412,0.32830139,0.10746432,0.00000000,0.35854614,0.01181066
3.88694347,0.68689489,0.00142218,0.10821346,0.33492074,0.10361916,0.00000000,0.36394727,0.01129669
3.89294647,0.68579350,0.00123817,0.10489005,0.34457560,0.10022998,0.00000000,0.37246051,0.01080754
3.89894947,0.68980136,0.00108694,0.10204966,0.35730985,0.09734378,0.00000000,0.38411180,0.01035060
3.90495248,0.69897780,0.00096562,0.09972612,0.37310620,0.09499687,0.00000000,0.39886040,0.00993236
3.91095548,0.71326955,0.00087129,0.09793965,0.39187923,0.09321303,0.00000000,0.41659274,0.00955813
3.91695848,0.73250171,0.00080111,0.09669553,0.41347015,0.09200215,0.00000000,0.43711809,0.00923188
3.92296148,0.75637206,0.00075239,0.09598321,0.43764335,0.09135920,0.00000000,0.46016638,0.00895610
3.92896448,0.78444934,0.00072263,0.09577604,0.46408550,0.09126373,0.00000000,0.48538881,0.00873170
3.93496748,0.81617611,0.00070961,0.09603160,0.49240724,0.09167983,0.00000000,0.51236125,0.00855804
3.94097049,0.85087634,0.00071141,0.09669261,0.52214787,0.09255681,0.00000000,0.54059087,0.00843288
3.94697349,0.88776802,0.00072649,0.09768851,0.55278290,0.09383030,0.00000000,0.56952586,0.00835255
3.95297649,0.92598046,0.00075370,0.09893753,0.58373463,0.09542400,0.00000000,0.59856811,0.00831207
3.95897949,0.96457595,0.00079233,0.10034939,0.61438529,0.09725186,0.00000000,0.62708863,0.00830536
3.96498249,1.00257514,0.00084216,0.10182821,0.64409254,0.09922077,0.00000000,0.65444507,0.00832547
3.97098549,1.03898524,0.00090350,0.10327589,0.67220666,0.10123346,0.00000000,0.68000090,0.00836486
3.97698849,1.07283002,0.00097723,0.10459549,0.69808895,0.10319168,0.00000000,0.70314538,0.00841571
3.98299150,1.10318043,0.00106479,0.10569466,0.72113052,0.10499949,0.00000000,0.72331357,0.00847018
3.98899450,1.12918460,0.00116827,0.10648896,0.74077072,0.10656643,0.00000000,0.74000561,0.00852078
3.99499750,1.15009606,0.00129039,0.10690482,0.75651444,0.10781062,0.00000000,0.75280423,0.00856056
4.00100050,1.16529887,0.00143451,0.10688220,0.76794763,0.10866151,0.00000000,0.76138997,0.00858347
4.00700350,1.17432874,0.00160462,0.10637666,0.77475017,0.10906230,0.00000000,0.76555326,0.00858450
4.01300650,1.17688914,0.00180532,0.10536094,0.77670576,0.10897185,0.00000000,0.76520289,0.00855992
4.01900950,1.17286189,0.00204174,0.10382581,0.77370829,0.10836608,0.00000000,0.76037046,0.00850741
4.02501251,1.16231171,0.00231949,0.10178042,0.76576447,0.10723881,0.00000000,0.75121069,0.00842612
4.03101551,1.14548462,0.00264454,0.09925185,0.75299263,0.10560194,0.00000000,0.73799753,0.00831676
4.03701851,1.12280045,0.00302310,0.09628422,0.73561790,0.10348516,0.00000000,0.72111632,0.00818153
4.04302151,1.09483965,0.00346140,0.09293716,0.71396389,0.10093499,0.00000000,0.70105237,0.00802411
4.04902451,1.06232526,0.00396557,0.08928390,0.68844149,0.09801336,0.00000000,0.67837641,0.00784952
4.05502751,1.02610066,0.00454137,0.08540892,0.65953519,0.09479579,0.00000000,0.65372770,0.00766398
4.06103052,0.98710420,0.00519399,0.08140542,0.62778765,0.09136911,0.00000000,0.62779531,0.00747474
4.06703352,0.94634157,0.00592780,0.07737256,0.59378316,0.08782898,0.00000000,0.60129849,0.00728986
4.07303652,0.90485713,0.00674609,0.07341268,0.55813082,0.08427716,0.00000000,0.57496677,0.00711800
4.07903952,0.86370511,0.00765083,0.06962855,0.52144796,0.08081867,0.00000000,0.54952053,0.00696814
4.08504252,0.82392162,0.00864250,0.06612063,0.48434445,0.07755895,0.00000000,0.52565252,0.00684936
4.09104552,0.78649833,0.00971985,0.06298463,0.44740858,0.07460098,0.00000000,0.50401111,0.00677057
4.09704852,0.75235851,0.01087978,0.06030910,0.41119467,0.07204256,0.00000000,0.48518528,0.00674027
4.10305153,0.72233583,0.01211725,0.05817345,0.37621283,0.06997371,0.00000000,0.46969199,0.00676629
4.10905453,0.69715645,0.01342527,0.05664601,0.34292108,0.06847430,0.00000000,0.45796585,0.00685556
4.11505753,0.67742444,0.01479488,0.05578254,0.31171963,0.06761185,0.00000000,0.45035114,0.00701390
4.12106053,0.66361073,0.01621530,0.05562487,0.28294744,0.06743969,0.00000000,0.44709629,0.00724582
4.12706353,0.65604537,0.01767409,0.05619988,0.25688075,0.06799534,0.00000000,0.44835053,0.00755433
4.13306653,0.65491319,0.01915741,0.05751875,0.23373338,0.06929928,0.00000000,0.45416269,0.00794083
4.13906953,0.66025252,0.02065026,0.05957642,0.21365840,0.07135403,0.00000000,0.46448190,0.00840495
4.14507254,0.67195680,0.02213687,0.06235144,0.19675090,0.07414367,0.00000000,0.47916010,0.00894450
4.15107554,0.68977892,0.02360108,0.06580601,0.18305154,0.07763372,0.00000000,0.49795613,0.00955540
4.15707854,0.71333797,0.02502667,0.06988640,0.17255057,0.08177147,0.00000000,0.52054134,0.01023171
4.16308154,0.74212843,0.02639783,0.07452373,0.16519199,0.08648683,0.00000000,0.54650673,0.01096566
4.16908454,0.77553145,0.02769949,0.07963506,0.16087777,0.09169354,0.00000000,0.57537135,0.01174771
4.17508754,0.81282819,0.02891769,0.08512486,0.15947195,0.09729093,0.00000000,0.60659217,0.01256678
4.18109055,0.85321510,0.03003988,0.09088687,0.16080454,0.10316614,0.00000000,0.63957527,0.01341034
4.18709355,0.89582098,0.03105517,0.09680636,0.16467522,0.10919674,0.00000000,0.67368831,0.01426473
4.19309655,0.93972561,0.03195454,0.10276263,0.17085698,0.11525374,0.00000000,0.70827424,0.01511543
4.19909955,0.98397983,0.03273094,0.10863192,0.17909967,0.12120496,0.00000000,0.74266624,0.01594736
4.20510255,1.02762667,0.03337942,0.11429047,0.18913365,0.12691853,0.00000000,0.77620336,0.01674529
4.21110555,1.06972325,0.03389708,0.11961779,0.20067371,0.13226667,0.00000000,0.80824701,0.01749418
4.21710855,1.10936291,0.03428306,0.12449989,0.21342319,0.13712926,0.00000000,0.83819754,0.01817961
4.22311156,1.14569711,0.03453849,0.12883255,0.22707863,0.14139751,0.00000000,0.86551071,0.01878815
4.22911456,1.17795641,0.03466632,0.13252429,0.24133472,0.14497713,0.00000000,0.88971335,0.01930775
4.23511756,1.20546991,0.03467126,0.13549911,0.25588974,0.14779131,0.00000000,0.91041771,0.01972809
4.24112056,1.22768247,0.03455958,0.13769874,0.27045127,0.14978298,0.00000000,0.92733380,0.02004086
4.24712356,1.24416896,0.03433898,0.13908437,0.28474207,0.15091657,0.00000000,0.94027919,0.02024003
4.25312656,1.25464504,0.03401843,0.13963776,0.29850595,0.15117900,0.00000000,0.94918552,0.02032199
4.25912956,1.25897379,0.03360802,0.13936163,0.31151331,0.15057985,0.00000000,0.95410146,0.02028571
4.26513257,1.25716791,0.03311879,0.13827936,0.32356624,0.14915084,0.00000000,0.95519154,0.02013268
4.27113557,1.24938711,0.03256255,0.13643396,0.33450269,0.14694438,0.00000000,0.95273075,0.01986690
4.27713857,1.23593074,0.03195174,0.13388631,0.34419962,0.14403153,0.00000000,0.94709481,0.01949471
4.28314157,1.21722580,0.03129917,0.13071283,0.35257485,0.14049920,0.00000000,0.93874633,0.01902456
4.28914457,1.19381056,0.03061788,0.12700258,0.35958736,0.13644687,0.00000000,0.92821726,0.01846673
4.29514757,1.16631448,0.02992081,0.12285401,0.36523611,0.13198289,0.00000000,0.91608807,0.01783300
4.30115058,1.13543516,0.02922062,0.11837133,0.36955721,0.12722049,0.00000000,0.90296469,0.01713620
4.30715358,1.10191315,0.02852934,0.11366088,0.37261958,0.12227381,0.00000000,0.88945388,0.01638986
4.31315658,1.06650565,0.02785809,0.10882747,0.37451937,0.11725393,0.00000000,0.87613819,0.01560777
4.31915958,1.02996025,0.02721680,0.10397092,0.37537316,0.11226512,0.00000000,0.86355172,0.01480355
4.32516258,0.99298973,0.02661384,0.09918288,0.37531062,0.10740164,0.00000000,0.85215754,0.01399027
4.33116558,0.95624895,0.02605583,0.09454418,0.37446670,0.10274485,0.00000000,0.84232806,0.01318010
4.33716858,0.92031492,0.02554734,0.09012269,0.37297397,0.09836107,0.00000000,0.83432927,0.01238402
4.34317159,0.88567066,0.02509075,0.08597168,0.37095548,0.09430012,0.00000000,0.82830948,0.01161155
4.34917459,0.85269362,0.02468614,0.08212906,0.36851854,0.09059451,0.00000000,0.82429332,0.01087063
4.35517759,0.82164903,0.02433127,0.07861702,0.36574975,0.08725943,0.00000000,0.82218130,0.01016747
4.36118059,0.79268834,0.02402166,0.07544254,0.36271165,0.08429338,0.00000000,0.82175486,0.00950654
4.36718359,0.76585259,0.02375079,0.07259829,0.35944108,0.08167950,0.00000000,0.82268688,0.00889059
4.37318659,0.74108053,0.02351034,0.07006422,0.35594935,0.07938735,0.00000000,0.82455705,0.00832078
4.37918959,0.71822088,0.02329060,0.06780945,0.35222421,0.07737524,0.00000000,0.82687137,0.00779680
4.38519260,0.69704796,0.02308090,0.06579449,0.34823353,0.07559284,0.00000000,0.82908499,0.00731706
4.39119560,0.67727992,0.02287009,0.06397376,0.34393028,0.07398397,0.00000000,0.83062700,0.00687892
4.39719860,0.65859850,0.02264713,0.06229804,0.33925866,0.07248948,0.00000000,0.83092638,0.00647895
4.40320160,0.64066941,0.02240158,0.06071699,0.33416089,0.07105005,0.00000000,0.82943748,0.00611315
4.40920460,0.62316220,0.02212417,0.05918149,0.32858426,0.06960880,0.00000000,0.82566408,0.00577720
4.41520760,0.60576884,0.02180727,0.05764574,0.32248792,0.06811368,0.00000000,0.81918089,0.00546670
4.42121061,0.58821997,0.02144531,0.05606909,0.31584912,0.06651933,0.00000000,0.80965143,0.00517739
4.42721361,0.57029836,0.02103508,0.05441739,0.30866843,0.06478874,0.00000000,0.79684169,0.00490528
4.43321661,0.55184887,0.02057597,0.05266410,0.30097352,0.06289420,0.00000000,0.78062885,0.00464685
4.43921961,0.53278471,0.02007004,0.05079082,0.29282150,0.06081794,0.00000000,0.76100509,0.00439910
4.44522261,0.51308983,0.01952199,0.04878750,0.28429944,0.05855221,0.00000000,0.73807619,0.00415965
4.45122561,0.49281757,0.01893903,0.04665225,0.27552311,0.05609896,0.00000000,0.71205534,0.00392674
4.45722861,0.47208579,0.01833054,0.04439078,0.26663404,0.05346906,0.00000000,0.68325268,0.00369927
4.46323162,0.45106890,0.01770775,0.04201557,0.25779499,0.05068131,0.00000000,0.65206115,0.00347670
4.46923462,0.42998739,0.01708322,0.03954484,0.24918400,0.04776104,0.00000000,0.61893943,0.00325902
4.47523762,0.40909547,0.01647036,0.03700130,0.24098746,0.04473871,0.00000000,0.58439311,0.00304668
4.48124062,0.38866750,0.01588283,0.03441089,0.23339239,0.04164830,0.00000000,0.54895482,0.00284044
4.48724362,0.36898393,0.01533396,0.03180145,0.22657845,0.03852572,0.00000000,0.51316433,0.00264135
4.49324662,0.35031750,0.01483617,0.02920152,0.22070996,0.03540733,0.00000000,0.47754966,0.00245057
4.49924962,0.33292030,0.01440050,0.02663911,0.21592836,0.03232854,0.00000000,0.44260968,0.00226930
4.50525263,0.31701218,0.01403607,0.02414075,0.21234548,0.02932262,0.00000000,0.40879923,0.00209870
4.51125563,0.30277118,0.01374973,0.02173065,0.21003791,0.02641967,0.00000000,0.37651686,0.00193982
4.51725863,0.29032611,0.01354582,0.01943006,0.20904282,0.02364592,0.00000000,0.34609590,0.00179350
4.52326163,0.27975174,0.01342592,0.01725687,0.20935528,0.02102316,0.00000000,0.31779868,0.00166036
4.52926463,0.27106654,0.01338888,0.01522538,0.21092747,0.01856853,0.00000000,0.29181416,0.00154076
4.53526763,0.26423310,0.01343084,0.01334626,0.21366957,0.01629439,0.00000000,0.26825870,0.00143480
4.54127064,0.25916111,0.01354548,0.01162675,0.21745260,0.01420857,0.00000000,0.24717968,0.00134232
4.54727364,0.25571271,0.01372430,0.01007091,0.22211293,0.01231462,0.00000000,0.22856178,0.00126293
4.55327664,0.25370987,0.01395704,0.00868008,0.22745843,0.01061226,0.00000000,0.21233526,0.00119606
4.55927964,0.25294360,0.01423224,0.00745338,0.23327608,0.00909801,0.00000000,0.19838596,0.00114097
4.56528264,0.25318448,0.01453778,0.00638830,0.23934061,0.00776574,0.00000000,0.18656651,0.00109686
4.57128564,0.25419415,0.01486154,0.00548135,0.24542418,0.00660735,0.00000000,0.17670810,0.00106290
4.57728864,0.25573728,0.01519210,0.00472865,0.25130638,0.00561344,0.00000000,0.16863265,0.00103833
4.58329165,0.25759366,0.01551938,0.00412661,0.25678457,0.00477390,0.00000000,0.16216464,0.00102249
4.58929465,0.25956981,0.01583536,0.00367250,0.26168389,0.00407857,0.00000000,0.15714249,0.00101493
4.59529765,0.26150990,0.01613469,0.00336504,0.26586677,0.00351771,0.00000000,0.15342895,0.00101546
4.60130065,0.26330543,0.01641521,0.00320488,0.26924152,0.00308255,0.00000000,0.15092037,0.00102422
4.60730365,0.26490347,0.01667852,0.00319504,0.27176970,0.00276558,0.00000000,0.14955454,0.00104174
4.61330665,0.26631296,0.01693025,0.00334126,0.27347195,0.00256096,0.00000000,0.14931686,0.00106898
4.61930965,0.26760917,0.01718037,0.00365225,0.27443213,0.00246472,0.00000000,0.15024486,0.00110737
4.62531266,0.26893573,0.01744326,0.00413986,0.27479951,0.00247491,0.00000000,0.15243070,0.00115885
4.63131566,0.27050450,0.01773765,0.00481907,0.27478890,0.00259169,0.00000000,0.15602184,0.00122588
4.63731866,0.27259293,0.01808642,0.00570794,0.27467868,0.00281735,0.00000000,0.16121953,0.00131140
4.64332166,0.27553905,0.01851620,0.00682734,0.27480662,0.00315618,0.00000000,0.16827537,0.00141890
4.64932466,0.27973418,0.01905680,0.00820057,0.27556368,0.00361438,0.00000000,0.17748567,0.00155229
4.65532766,0.28561334,0.01974051,0.00985283,0.27738562,0.00419982,0.00000000,0.18918383,0.00171591
4.66133067,0.29364367,0.02060124,0.01181046,0.28074281,0.00492172,0.00000000,0.20373073,0.00191445
4.66733367,0.30431109,0.02167344,0.01410010,0.28612822,0.00579032,0.00000000,0.22150321,0.00215282
4.67333667,0.31810542,0.02299104,0.01674765,0.29404388,0.00681649,0.00000000,0.24288091,0.00243612
4.67933967,0.33550437,0.02458617,0.01977708,0.30498607,0.00801118,0.00000000,0.26823160,0.00276944
4.68534267,0.35695687,0.02648786,0.02320915,0.31942948,0.00938500,0.00000000,0.29789544,0.00315778
4.69134567,0.38286608,0.02872075,0.02706003,0.33781082,0.01094764,0.00000000,0.33216846,0.00360588
4.69734867,0.41357276,0.03130377,0.03133990,0.36051222,0.01270730,0.00000000,0.37128582,0.00411808
4.70335168,0.44933952,0.03424889,0.03605155,0.38784482,0.01467024,0.00000000,0.41540544,0.00469818
4.70935468,0.49033651,0.03756000,0.04118908,0.42003319,0.01684019,0.00000000,0.46459255,0.00534929
4.71535768,0.53662922,0.04123197,0.04673673,0.45720114,0.01921801,0.00000000,0.51880593,0.00607369
4.72136068,0.58816899,0.04524987,0.05266800,0.49935935,0.02180129,0.00000000,0.57788652,0.00687277
4.72736368,0.64478686,0.04958855,0.05894496,0.54639565,0.02458421,0.00000000,0.64154916,0.00774691
4.73336668,0.70619107,0.05421245,0.06551803,0.59806830,0.02755738,0.00000000,0.70937802,0.00869543
4.73936968,0.77196881,0.05907582,0.07232612,0.65400303,0.03070804,0.00000000,0.78082638,0.00971663
4.74537269,0.84159234,0.06412328,0.07929726,0.71369409,0.03402029,0.00000000,0.85522111,0.01080779
4.75137569,0.91442950,0.06929077,0.08634969,0.77650979,0.03747555,0.00000000,0.93177215,0.01196524
4.75737869,0.98975854,0.07450690,0.09339349,0.84170256,0.04105326,0.00000000,1.00958697,0.01318451
4.76338169,1.06678683,0.07969460,0.10033263,0.90842365,0.04473165,0.00000000,1.08768984,0.01446043
