energy_ev,total_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
3.07653827,3.25988224,0.02609587,0.06007651,0.57318445,0.07796099,0.08486322,0.29296195,1.24068801,2.61841525
3.08254127,3.27210914,0.02626361,0.06241760,0.56960805,0.07876905,0.08666038,0.29693340,1.24593561,2.61900918
3.08854427,3.26751787,0.02631794,0.06464441,0.56319361,0.07926461,0.08818355,0.29959202,1.24394318,2.60552754
3.09454727,3.24635310,0.02626146,0.06673858,0.55411517,0.07945497,0.08942555,0.30093781,1.23475996,2.57826224
3.10055028,3.20914122,0.02609797,0.06868317,0.54258293,0.07935270,0.09038049,0.30099592,1.21856109,2.53774384
3.10655328,3.15666902,0.02583229,0.07046283,0.52883572,0.07897505,0.09104346,0.29981548,1.19564205,2.48472175
3.11255628,3.08995647,0.02547009,0.07206399,0.51313317,0.07834322,0.09141026,0.29746781,1.16640971,2.42013936
3.11855928,3.01022468,0.02501764,0.07347490,0.49574796,0.07748154,0.09147729,0.29404416,1.13137061,2.34510515
3.12456228,2.91886046,0.02448172,0.07468583,0.47695850,0.07641669,0.09124158,0.28965298,1.09111656,2.26086096
3.13056528,2.81737881,0.02386943,0.07568908,0.45704235,0.07517682,0.09070088,0.28441694,1.04630843,2.16874868
3.13656828,2.70738482,0.02318809,0.07647905,0.43627046,0.07379077,0.08985399,0.27846974,0.99765845,2.07017651
3.14257129,2.59053617,0.02244518,0.07705226,0.41490257,0.07228726,0.08870113,0.27195283,0.94591184,1.96658600
3.14857429,2.46850743,0.02164825,0.07740733,0.39318370,0.07069427,0.08724443,0.26501225,0.89182834,1.85942084
3.15457729,2.34295727,0.02080493,0.07754493,0.37134184,0.06903840,0.08548842,0.25779558,0.83616427,1.75009833
3.16058029,2.21549924,0.01992293,0.07746772,0.34958673,0.06734443,0.08344061,0.25044922,0.77965564,1.63998418
3.16658329,2.08767678,0.01901003,0.07718025,0.32810962,0.06563493,0.08111190,0.24311601,0.72300293,1.53037116
3.17258629,1.96094289,0.01807411,0.07668884,0.30708401,0.06393009,0.07851702,0.23593323,0.66685787,1.42246195
3.17858929,1.83664434,0.01712321,0.07600144,0.28666695,0.06224755,0.07567480,0.22903112,0.61181253,1.31735611
3.18459230,1.71601069,0.01616551,0.07512751,0.26700093,0.06060245,0.07260829,0.22253178,0.55839101,1.21604136
3.19059530,1.60014751,0.01520940,0.07407786,0.24821609,0.05900753,0.06934468,0.21654858,0.50704369,1.11938864
3.19659830,1.49003355,0.01426344,0.07286455,0.23043252,0.05747334,0.06591514,0.21118588,0.45814417,1.02815071
3.20260130,1.38652125,0.01333637,0.07150076,0.21376256,0.05600849,0.06235437,0.20653908,0.41198867,0.94296376
3.20860430,1.29033985,0.01243710,0.07000068,0.19831290,0.05462002,0.05870002,0.20269484,0.36879773,0.86435139
3.21460730,1.20210052,0.01157464,0.06837946,0.18418636,0.05331368,0.05499209,0.19973144,0.32871994,0.79273040
3.22061031,1.12230266,0.01075807,0.06665313,0.17148323,0.05209431,0.05127205,0.19771901,0.29183733,0.72841777
3.22661331,1.05134068,0.00999643,0.06483856,0.16030215,0.05096613,0.04758204,0.19671973,0.25817209,0.67163809
3.23261631,0.98951070,0.00929865,0.06295337,0.15074034,0.04993303,0.04396398,0.19678761,0.22769421,0.62253115
3.23861931,0.93701662,0.00867345,0.06101593,0.14289336,0.04899871,0.04045877,0.19796811,0.20032972,0.58115895
3.24462231,0.89397499,0.00812920,0.05904526,0.13685409,0.04816681,0.03710545,0.20029717,0.17596901,0.54751197
3.25062531,0.86041867,0.00767382,0.05706091,0.13271127,0.04744091,0.03394058,0.20380000,0.15447517,0.52151437
3.25662831,0.83629891,0.00731462,0.05508285,0.13054731,0.04682444,0.03099757,0.20848932,0.13569185,0.50302804
3.26263132,0.82148612,0.00705816,0.05313126,0.13043565,0.04632043,0.02830635,0.21436343,0.11945045,0.49185545
3.26863432,0.81576938,0.00691009,0.05122631,0.13243762,0.04593131,0.02589296,0.22140396,0.10557656,0.48774151
3.27463732,0.81885515,0.00687498,0.04938785,0.13659894,0.04565848,0.02377948,0.22957365,0.09389547,0.49037463
3.28064032,0.83036565,0.00695617,0.04763509,0.14294591,0.04550193,0.02198389,0.23881417,0.08423670,0.49938735
3.28664332,0.84983734,0.00715558,0.04598623,0.15148160,0.04545986,0.02052021,0.24904437,0.07643748,0.51435682
3.29264632,0.87672037,0.00747357,0.04445806,0.16218202,0.04552824,0.01939865,0.26015902,0.07034531,0.53480577
3.29864932,0.91037937,0.00790875,0.04306559,0.17499256,0.04570050,0.01862580,0.27202823,0.06581963,0.56020418
3.30465233,0.95009631,0.00845789,0.04182166,0.18982495,0.04596725,0.01820493,0.28449788,0.06273259,0.58997218
3.31065533,0.99507586,0.00911575,0.04073661,0.20655487,0.04631615,0.01813624,0.29739096,0.06096920,0.62348451
3.31665833,1.04445358,0.00987507,0.03981799,0.22502047,0.04673192,0.01841718,0.31051014,0.06042684,0.66007676
3.32266133,1.09730725,0.01072651,0.03907040,0.24502201,0.04719647,0.01904266,0.32364129,0.06101433,0.69905361
3.32866433,1.15267112,0.01165866,0.03849537,0.26632275,0.04768924,0.02000528,0.33655823,0.06265058,0.73969890
3.33466733,1.20955315,0.01265819,0.03809133,0.28865127,0.04818768,0.02129550,0.34902821,0.06526316,0.78128766
3.34067034,1.26695450,0.01370995,0.03785377,0.31170527,0.04866785,0.02290172,0.36081829,0.06878657,0.82309961
3.34667334,1.32389096,0.01479727,0.03777542,0.33515679,0.04910519,0.02481036,0.37170202,0.07316062,0.86443379
3.35267634,1.37941537,0.01590222,0.03784658,0.35865888,0.04947532,0.02700584,0.38146641,0.07832875,0.90462387
3.35867934,1.43264015,0.01700601,0.03805545,0.38185350,0.04975494,0.02947050,0.38991870,0.08423661,0.94305352
3.36468234,1.48275906,0.01808945,0.03838866,0.40438044,0.04992273,0.03218460,0.39689260,0.09083067,0.97917106
3.37068534,1.52906723,0.01913341,0.03883167,0.42588692,0.04996017,0.03512610,0.40225386,0.09805721,1.01250298
3.37668834,1.57097844,0.02011938,0.03936933,0.44603757,0.04985229,0.03827063,0.40590466,0.10586148,1.04266549
3.38269135,1.60803898,0.02102994,0.03998631,0.46452435,0.04958834,0.04159138,0.40778680,0.11418724,1.06937369
3.38869435,1.63993740,0.02184936,0.04066762,0.48107598,0.04916227,0.04505898,0.40788347,0.12297659,1.09244781
3.39469735,1.66650972,0.02256403,0.04139893,0.49546643,0.04857302,0.04864152,0.40621945,0.13217013,1.11181635
3.40070035,1.68773998,0.02316288,0.04216697,0.50752219,0.04782462,0.05230455,0.40285991,0.14170757,1.12751576
3.40670335,1.70375601,0.02363778,0.04295973,0.51712781,0.04692615,0.05601124,0.39790784,0.15152855,1.13968694
3.41270635,1.71482095,0.02398378,0.04376668,0.52422955,0.04589141,0.05972256,0.39150014,0.16157383,1.14856848
3.41870935,1.72132072,0.02419921,0.04457885,0.52883695,0.04473854,0.06339758,0.38380283,0.17178683,1.15448717
3.42471236,1.72374845,0.02428578,0.04538882,0.53102216,0.04348937,0.06699393,0.37500544,0.18211533,1.15784603
3.43071536,1.72268625,0.02424840,0.04619074,0.53091713,0.04216875,0.07046832,0.36531500,0.19251331,1.15911069
3.43671836,1.71878561,0.02409507,0.04698021,0.52870877,0.04080376,0.07377715,0.35494981,0.20294299,1.15879436
3.44272136,1.71274694,0.02383646,0.04775415,0.52463225,0.03942287,0.07687728,0.34413334,0.21337669,1.15744236
3.44872436,1.70529931,0.02348559,0.04851064,0.51896276,0.03805514,0.07972682,0.33308848,0.22379866,1.15561661
3.45472736,1.69718101,0.02305729,0.04924883,0.51200619,0.03672938,0.08228603,0.32203232,0.23420664,1.15388065
3.46073037,1.68912159,0.02256769,0.04996871,0.50408895,0.03547339,0.08451822,0.31117162,0.24461294,1.15278578
3.46673337,1.68182578,0.02203367,0.05067102,0.49554751,0.03431333,0.08639063,0.30069900,0.25504520,1.15285856
3.47273637,1.67595963,0.02147230,0.05135708,0.48671803,0.03327310,0.08787537,0.29079002,0.26554636,1.15458998
3.47873937,1.67213898,0.02090030,0.05202873,0.47792638,0.03237389,0.08895018,0.28160100,0.27617409,1.15842647
3.48474237,1.67092032,0.02033356,0.05268819,0.46947909,0.03163380,0.08959917,0.27326748,0.28699947,1.16476284
3.49074537,1.67279377,0.01978669,0.05333799,0.46165524,0.03106758,0.08981338,0.26590351,0.29810497,1.17393697
3.49674837,1.67817825,0.01927271,0.05398092,0.45469988,0.03068648,0.08959122,0.25960126,0.30958172,1.18622635
3.50275138,1.68741842,0.01880274,0.05461992,0.44881867,0.03049820,0.08893868,0.25443124,0.32152628,1.20184626
3.50875438,1.70078325,0.01838584,0.05525801,0.44417434,0.03050691,0.08786939,0.25044278,0.33403695,1.22094938
3.51475738,1.71846613,0.01802891,0.05589828,0.44088451,0.03071336,0.08640442,0.24766478,0.34720975,1.24362686
3.52076038,1.74058620,0.01773668,0.05654375,0.43902117,0.03111506,0.08457191,0.24610664,0.36113451,1.26991059
3.52676338,1.76719097,0.01751179,0.05719734,0.43861160,0.03170650,0.08240648,0.24575943,0.37589094,1.29977659
3.53276638,1.79826020,0.01735492,0.05786178,0.43964056,0.03247942,0.07994854,0.24659711,0.39154529,1.33314959
3.53876938,1.83371083,0.01726497,0.05853957,0.44205372,0.03342318,0.07724329,0.24857799,0.40814749,1.36990846
3.54477239,1.87340326,0.01723927,0.05923294,0.44576203,0.03452507,0.07433979,0.25164630,0.42572916,1.40989273
3.55077539,1.91714864,0.01727387,0.05994383,0.45064688,0.03577072,0.07128982,0.25573393,0.44430248,1.45290981
3.55677839,1.96471728,0.01736377,0.06067387,0.45656586,0.03714453,0.06814670,0.26076238,0.46386013,1.49874294
3.56278139,2.01584785,0.01750323,0.06142442,0.46335890,0.03863001,0.06496419,0.26664482,0.48437616,1.54715950
3.56878439,2.07025710,0.01768597,0.06219660,0.47085442,0.04021026,0.06179532,0.27328833,0.50580772,1.59791958
3.57478739,2.12764975,0.01790548,0.06299136,0.47887558,0.04186832,0.05869133,0.28059618,0.52809761,1.65078411
3.58079040,2.18772780,0.01815517,0.06380953,0.48724604,0.04358755,0.05570069,0.28847007,0.55117730,1.70552242
3.58679340,2.25019894,0.01842859,0.06465187,0.49579529,0.04535189,0.05286821,0.29681234,0.57497017,1.76191845
3.59279640,2.31478309,0.01871955,0.06551912,0.50436328,0.04714617,0.05023432,0.30552791,0.59939474,1.81977532
3.59879940,2.38121666,0.01902224,0.06641195,0.51280404,0.04895622,0.04783443,0.31452591,0.62436741,1.87891756
3.60480240,2.44925385,0.01933128,0.06733096,0.52098844,0.05076893,0.04569846,0.32372086,0.64980462,1.93919071
3.61080540,2.51866461,0.01964175,0.06827654,0.52880573,0.05257230,0.04385049,0.33303335,0.67562400,2.00045797
3.61680840,2.58922899,0.01994916,0.06924867,0.53616396,0.05435526,0.04230854,0.34239016,0.70174444,2.06259374
3.62281141,2.66072798,0.02024942,0.07024673,0.54298926,0.05610746,0.04108448,0.35172381,0.72808494,2.12547423
3.62881441,2.73293118,0.02053875,0.07126916,0.54922408,0.05781904,0.04018403,0.36097147,0.75456227,2.18896534
3.63481741,2.80558180,0.02081361,0.07231312,0.55482458,0.05948026,0.03960687,0.37007348,0.78108752,2.25290849
3.64082041,2.87838002,0.02107056,0.07337414,0.55975720,0.06108112,0.03934678,0.37897148,0.80756185,2.31710518
3.64682341,2.95096586,0.02130616,0.07444576,0.56399492,0.06261104,0.03939197,0.38760629,0.83387171,2.38130117
3.65282641,3.02290278,0.02151691,0.07551918,0.56751322,0.06405848,0.03972534,0.39591579,0.85988388,2.44517156
3.65882941,3.09366353,0.02169910,0.07658302,0.57028629,0.06541072,0.04032487,0.40383296,0.88544091,2.50830782
3.66483242,3.16261960,0.02184883,0.07762315,0.57228363,0.06665369,0.04116407,0.41128427,0.91035729,2.57020808
3.67083542,3.22903559,0.02196192,0.07862264,0.57346728,0.06777188,0.04221247,0.41818866,0.93441689,2.63027171
3.67683842,3.29206958,0.02203395,0.07956187,0.57379012,0.06874853,0.04343612,0.42445712,0.95737196,2.68779906
3.68284142,3.35078029,0.02206034,0.08041881,0.57319517,0.06956581,0.04479821,0.42999315,0.97894416,2.74199712
3.68884442,3.40414128,0.02203641,0.08116944,0.57161613,0.07020524,0.04625967,0.43469406,0.99882759,2.79199136
3.69484742,3.45106240,0.02195753,0.08178837,0.56897917,0.07064827,0.04777990,0.43845313,1.01669416,2.83684367
3.70085043,3.49041774,0.02181927,0.08224955,0.56520578,0.07087689,0.04931745,0.44116254,1.03220092,2.87557617
3.70685343,3.52107925,0.02161761,0.08252715,0.56021670,0.07087439,0.05083077,0.44271703,1.04499942,2.90719990
3.71285643,3.54195475,0.02134915,0.08259648,0.55393656,0.07062617,0.05227906,0.44301802,1.05474657,2.93074745
3.71885943,3.55202859,0.02101126,0.08243496,0.54629909,0.07012050,0.05362299,0.44197808,1.06111656,2.94530806
3.72486243,3.55040312,0.02060231,0.08202313,0.53725240,0.06934930,0.05482551,0.43952549,1.06381337,2.95006363
3.73086543,3.53633900,0.02012186,0.08134549,0.52676421,0.06830875,0.05585267,0.43560859,1.06258325,2.94432397
3.73686843,3.50929234,0.01957072,0.08039139,0.51482657,0.06699992,0.05667425,0.43019979,1.05722643,2.92755958
3.74287144,3.46894678,0.01895109,0.07915564,0.50145984,0.06542905,0.05726451,0.42329891,1.04760760,2.89943029
3.74887444,3.41523895,0.01826658,0.07763903,0.48671560,0.06360781,0.05760272,0.41493574,1.03366464,2.85980845
3.75487744,3.34837583,0.01752218,0.07584862,0.47067843,0.06155325,0.05767362,0.40517165,1.01541491,2.80879534
3.76088044,3.26884327,0.01672419,0.07379779,0.45346634,0.05928765,0.05746778,0.39410017,0.99295909,2.74673012
3.76688344,3.17740502,0.01588009,0.07150613,0.43522982,0.05683806,0.05698178,0.38184641,0.96648202,2.67419069
3.77288644,3.07509220,0.01499834,0.06899908,0.41614962,0.05423579,0.05621830,0.36856545,0.93625074,2.59198630
3.77888944,2.96318367,0.01408817,0.06630730,0.39643326,0.05151561,0.05518595,0.35443967,0.90260963,2.50114240
3.78489245,2.84317800,0.01315936,0.06346602,0.37631045,0.04871500,0.05389903,0.33967512,0.86597286,2.40287803
3.79089545,2.71675817,0.01222193,0.06051411,0.35602773,0.04587316,0.05237715,0.32449710,0.82681456,2.29857683
3.79689845,2.58575029,0.01128590,0.05749309,0.33584236,0.04303006,0.05064463,0.30914506,0.78565701,2.18975277
3.80290145,2.45207807,0.01036100,0.05444606,0.31601591,0.04022549,0.04872980,0.29386701,0.74305742,2.07801190
3.80890445,2.31771448,0.00945645,0.05141664,0.29680769,0.03749811,0.04666431,0.27891368,0.69959378,1.96501154
3.81490745,2.18463256,0.00858076,0.04844783,0.27846830,0.03488458,0.04448217,0.26453247,0.65585030,1.85241833
3.82091046,2.05475671,0.00774151,0.04558095,0.26123346,0.03241875,0.04221894,0.25096154,0.61240301,1.74186669
3.82691346,1.92991621,0.00694524,0.04285471,0.24531844,0.03013099,0.03991077,0.23842404,0.56980608,1.63491888
3.83291646,1.81180233,0.00619737,0.04030427,0.23091307,0.02804762,0.03759349,0.22712279,0.52857906,1.53302790
3.83891946,1.70192998,0.00550212,0.03796049,0.21817766,0.02619048,0.03530184,0.21723536,0.48919569,1.43750433
3.84492246,1.60160514,0.00486256,0.03584926,0.20723974,0.02457657,0.03306860,0.20890985,0.45207439,1.34948791
3.85092546,1.51189854,0.00428061,0.03399108,0.19819179,0.02321793,0.03092402,0.20226135,0.41757065,1.26992446
3.85692846,1.43362630,0.00375715,0.03240066,0.19108997,0.02212150,0.02889519,0.19736916,0.38597151,1.19954870
3.86293147,1.36733768,0.00329212,0.03108678,0.18595388,0.02128922,0.02700569,0.19427494,0.35749207,1.13887314
3.86893447,1.31331010,0.00288464,0.03005228,0.18276729,0.02071812,0.02527530,0.19298170,0.33227410,1.08818313
3.87493747,1.27155143,0.00253319,0.02929419,0.18147991,0.02040059,0.02371993,0.19345379,0.31038656,1.04753809
3.88094047,1.24180915,0.00223576,0.02880402,0.18201011,0.02032471,0.02235162,0.19561786,0.29182799,1.01677856
3.88694347,1.22358621,0.00199002,0.02856823,0.18424852,0.02047461,0.02117877,0.19936475,0.27653054,0.99553885
3.89294647,1.21616298,0.00179353,0.02856873,0.18806251,0.02083099,0.02020645,0.20455239,0.26436547,0.98326478
3.89894947,1.21862466,0.00164385,0.02878363,0.19330142,0.02137164,0.01943680,0.21100953,0.25514984,0.97923593
3.90495248,1.22989348,0.00153878,0.02918797,0.19980246,0.02207203,0.01886959,0.21854042,0.24865436,0.98259188
3.91095548,1.24876477,0.00147647,0.02975458,0.20739715,0.02290594,0.01850276,0.22693017,0.24461185,0.99236151
3.91695848,1.27394597,0.00145562,0.03045502,0.21591813,0.02384621,0.01833306,0.23595068,0.24272643,1.00749472
3.92296148,1.30409754,0.00147558,0.03126043,0.22520617,0.02486536,0.01835662,0.24536718,0.24268298,1.02689563
3.92896448,1.33787448,0.00153650,0.03214253,0.23511716,0.02593640,0.01856953,0.25494483,0.24415662,1.04945636
3.93496748,1.37396745,0.00163947,0.03307450,0.24552889,0.02703349,0.01896838,0.26445560,0.24682223,1.07409025
3.94097049,1.41114194,0.00178657,0.03403174,0.25634725,0.02813269,0.01955061,0.27368479,0.25036347,1.09976383
3.94697349,1.44827451,0.00198099,0.03499268,0.26751173,0.02921255,0.02031486,0.28243724,0.25448122,1.12552621
3.95297649,1.48438451,0.00222706,0.03593931,0.27899982,0.03025474,0.02126112,0.29054286,0.25890131,1.15053513
3.95897949,1.51866046,0.00253028,0.03685769,0.29083012,0.03124447,0.02239070,0.29786127,0.26338111,1.17407876
3.96498249,1.55047979,0.00289727,0.03773814,0.30306390,0.03217092,0.02370608,0.30428537,0.26771496,1.19559236
3.97098549,1.57942122,0.00333578,0.03857540,0.31580484,0.03302738,0.02521062,0.30974363,0.27173823,1.21466934
3.97698849,1.60526929,0.00385452,0.03936845,0.32919693,0.03381137,0.02690804,0.31420106,0.27532981,1.23106616
3.98299150,1.62801055,0.00446301,0.04012023,0.34342027,0.03452450,0.02880184,0.31765869,0.27841312,1.24470091
3.98899450,1.64782163,0.00517139,0.04083711,0.35868491,0.03517217,0.03089455,0.32015162,0.28095533,1.25564558
3.99499750,1.66504940,0.00599010,0.04152823,0.37522269,0.03576317,0.03318693,0.32174577,0.28296507,1.26411227
4.00100050,1.68018415,0.00692955,0.04220468,0.39327728,0.03630901,0.03567714,0.32253335,0.28448859,1.27043403
4.00700350,1.69382659,0.00799970,0.04287858,0.41309269,0.03682323,0.03835987,0.32262726,0.28560447,1.27504087
4.01300650,1.70665026,0.00920963,0.04356209,0.43490052,0.03732051,0.04122557,0.32215480,0.28641719,1.27843219
4.01900950,1.71936078,0.01056701,0.04426640,0.45890654,0.03781579,0.04425975,0.32125078,0.28704972,1.28114659
4.02501251,1.73265376,0.01207757,0.04500081,0.48527689,0.03832328,0.04744244,0.32005059,0.28763552,1.28373057
4.03101551,1.74717325,0.01374458,0.04577179,0.51412463,0.03885558,0.05074785,0.31868327,0.28831017,1.28670734
4.03701851,1.76347254,0.01556830,0.04658229,0.54549714,0.03942278,0.05414422,0.31726520,0.28920310,1.29054714
4.04302151,1.78197920,0.01754545,0.04743113,0.57936502,0.04003173,0.05759398,0.31589452,0.29042966,1.29564048
4.04902451,1.80296589,0.01966885,0.04831266,0.61561305,0.04068541,0.06105412,0.31464658,0.29208403,1.30227539
4.05502751,1.82652838,0.02192699,0.04921659,0.65403379,0.04138252,0.06447690,0.31357071,0.29423306,1.31061977
4.06103052,1.85257183,0.02430383,0.05012816,0.69432423,0.04211726,0.06781074,0.31268834,0.29691157,1.32070955
4.06703352,1.88080604,0.02677874,0.05102846,0.73608595,0.04287937,0.07100141,0.31199270,0.30011903,1.33244330
4.07303652,1.91074994,0.02932650,0.05189504,0.77882893,0.04365434,0.07399339,0.31144991,0.30381807,1.34558336
4.07903952,1.94174530,0.03191760,0.05270269,0.82197923,0.04442390,0.07673139,0.31100157,0.30793463,1.35976369
4.08504252,1.97297897,0.03451863,0.05342445,0.86489034,0.04516668,0.07916197,0.31056865,0.31235988,1.37450373
4.09104552,2.00351294,0.03709292,0.05403270,0.90685805,0.04585909,0.08123511,0.31005646,0.31695376,1.38922803
4.09704852,2.03232076,0.03960128,0.05450035,0.94713849,0.04647633,0.08290585,0.30936050,0.32155002,1.40329051
4.10305153,2.05832891,0.04200297,0.05480205,0.98496858,0.04699341,0.08413574,0.30837287,0.32596249,1.41600239
4.10905453,2.08046140,0.04425674,0.05491536,1.01958845,0.04738638,0.08489409,0.30698901,0.32999229,1.42666258
4.11505753,2.09768546,0.04632198,0.05482183,1.05026475,0.04763339,0.08515907,0.30511439,0.33343568,1.43458921
4.12106053,2.10905669,0.04815992,0.05450798,1.07631410,0.04771579,0.08491842,0.30267090,0.33609225,1.43915093
4.12706353,2.11376155,0.04973482,0.05396605,1.09712577,0.04761909,0.08416993,0.29960263,0.33777290,1.43979666
4.13306653,2.11115545,0.05101510,0.05319453,1.11218243,0.04733376,0.08292154,0.29588083,0.33830750,1.43608254
4.13906953,2.10079482,0.05197438,0.05219850,1.12107838,0.04685586,0.08119109,0.29150778,0.33755174,1.42769494
4.14507254,2.08246187,0.05259238,0.05098967,1.12353421,0.04618744,0.07900575,0.28651948,0.33539291,1.41446860
4.15107554,2.05618092,0.05285557,0.04958622,1.11940738,0.04533675,0.07640121,0.28098699,0.33175447,1.39639910
4.15707854,2.02222570,0.05275771,0.04801231,1.10869825,0.04431812,0.07342048,0.27501639,0.32659902,1.37364915
4.16308154,1.98111720,0.05230001,0.04629751,1.09155113,0.04315170,0.07011262,0.26874733,0.31992991,1.34654850
4.16908454,1.93361227,0.05149114,0.04447587,1.06825051,0.04186296,0.06653123,0.26235025,0.31179105,1.31558732
4.17508754,1.88068326,0.05034692,0.04258499,1.03921247,0.04048193,0.06273286,0.25602223,0.30226539,1.28140340
4.18109055,1.82348956,0.04888979,0.04066486,1.00497168,0.03904237,0.05877546,0.24998179,0.29147177,1.24476362
4.18709355,1.76334216,0.04714807,0.03875673,0.96616460,0.03758076,0.05471681,0.24446268,0.27956066,1.20654033
4.19309655,1.70166238,0.04515505,0.03690184,0.92350953,0.03613514,0.05061304,0.23970677,0.26670878,1.16768353
4.19909955,1.63993657,0.04294785,0.03514028,0.87778448,0.03474405,0.04651735,0.23595645,0.25311297,1.12918994
4.20510255,1.57966822,0.04056634,0.03350982,0.82980365,0.03344529,0.04247889,0.23344666,0.23898356,1.09207000
4.21110555,1.52232940,0.03805190,0.03204486,0.78039353,0.03227481,0.03854180,0.23239678,0.22453748,1.05731404
4.21710855,1.46931311,0.03544619,0.03077552,0.73036962,0.03126566,0.03474459,0.23300270,0.20999153,1.02585888
4.22311156,1.42188839,0.03279010,0.02972681,0.68051457,0.03044701,0.03111963,0.23542930,0.19555590,0.99855604
4.22911456,1.38115972,0.03012264,0.02891805,0.63155847,0.02984327,0.02769301,0.23980365,0.18142829,0.97614264
4.23511756,1.34803200,0.02748005,0.02836237,0.58416204,0.02947348,0.02448448,0.24620901,0.16778879,0.95921616
4.24112056,1.32318253,0.02489509,0.02806650,0.53890310,0.02935071,0.02150765,0.25468017,0.15479570,0.94821391
4.24712356,1.30704070,0.02239644,0.02803062,0.49626668,0.02948175,0.01877039,0.26520000,0.14258226,0.94339791
4.25312656,1.29977620,0.02000833,0.02824851,0.45663887,0.02986698,0.01627530,0.27769763,0.13125457,0.94484579
4.25912956,1.30129603,0.01775035,0.02870780,0.42030432,0.03050035,0.01402030,0.29204825,0.12089047,0.95244805
4.26513257,1.31125035,0.01563740,0.02939041,0.38744737,0.03136967,0.01199927,0.30807467,0.11153946,0.96591167
4.27113557,1.32904696,0.01367987,0.03027318,0.35815626,0.03245697,0.01020282,0.32555065,0.10322360,0.98477016
4.27713857,1.35387366,0.01188384,0.03132853,0.33243020,0.03373910,0.00861887,0.34420589,0.09593920,1.00839938
4.28314157,1.38472780,0.01025148,0.03252536,0.31018870,0.03518839,0.00723343,0.36373267,0.08965920,1.03603884
4.28914457,1.42045171,0.00878151,0.03382991,0.29128252,0.03677351,0.00603118,0.38379387,0.08433609,1.06681744
4.29514757,1.45977274,0.00746970,0.03520677,0.27550592,0.03846039,0.00499603,0.40403206,0.07990532,1.09978284
4.30115058,1.50134642,0.00630938,0.03661990,0.26260936,0.04021316,0.00411165,0.42407954,0.07628877,1.13393318
4.30715358,1.54380089,0.00529197,0.03803358,0.25231233,0.04199521,0.00336192,0.44356872,0.07339847,1.16825010
4.31315658,1.58578121,0.00440752,0.03941343,0.24431572,0.04377013,0.00273122,0.46214265,0.07114017,1.20173161
4.31915958,1.62599166,0.00364515,0.04072731,0.23831338,0.04550269,0.00220474,0.47946515,0.06941683,1.23342367
4.32516258,1.66323460,0.00299352,0.04194610,0.23400243,0.04715973,0.00176867,0.49523025,0.06813169,1.26244931
4.33116558,1.69644448,0.00244115,0.04304450,0.23109222,0.04871094,0.00141037,0.50917047,0.06719118,1.28803403
4.33716858,1.72471588,0.00197675,0.04400149,0.22931165,0.05012949,0.00111837,0.52106371,0.06650726,1.30952684
4.34317159,1.74732470,0.00158951,0.04480089,0.22841473,0.05139259,0.00088248,0.53073839,0.06599939,1.32641608
4.34917459,1.76374198,0.00126922,0.04543156,0.22818462,0.05248182,0.00069374,0.53807683,0.06559603,1.33833962
4.35517759,1.77364022,0.00100644,0.04588758,0.22843582,0.05338336,0.00054437,0.54301658,0.06523565,1.34508937
4.36118059,1.77689233,0.00079259,0.04616823,0.22901506,0.05408804,0.00042772,0.54554989,0.06486733,1.34661007
4.36718359,1.77356371,0.00061996,0.04627786,0.22980072,0.05459124,0.00033819,0.54572137,0.06445096,1.34299282
4.37318659,1.76389820,0.00048175,0.04622559,0.23070124,0.05489272,0.00027113,0.54362397,0.06395704,1.33446393
4.37918959,1.74829906,0.00037201,0.04602500,0.23165259,0.05499627,0.00022274,0.53939363,0.06336625,1.32136984
4.38519260,1.72730595,0.00028563,0.04569363,0.23261514,0.05490933,0.00018999,0.53320287,0.06266869,1.30415898
4.39119560,1.70156929,0.00021825,0.04525249,0.23357017,0.05464252,0.00017051,0.52525366,0.06186299,1.28336164
4.39719860,1.67182327,0.00016619,0.04472551,0.23451612,0.05420919,0.00016253,0.51576995,0.06095526,1.25956877
4.40320160,1.63885859,0.00012641,0.04413892,0.23546497,0.05362485,0.00016475,0.50499010,0.05995799,1.23341064
4.40920460,1.60349615,0.00009640,0.04352064,0.23643869,0.05290674,0.00017628,0.49315965,0.05888887,1.20553629
4.41520760,1.56656236,0.00007411,0.04289970,0.23746611,0.05207334,0.00019661,0.48052459,0.05776967,1.17659427
4.42121061,1.52886694,0.00005791,0.04230555,0.23858000,0.05114386,0.00022546,0.46732533,0.05662507,1.14721549
4.42721361,1.49118341,0.00004647,0.04176749,0.23981466,0.05013791,0.00026280,0.45379147,0.05548166,1.11799817
4.43321661,1.45423261,0.00003878,0.04131397,0.24120386,0.04907506,0.00030873,0.44013757,0.05436684,1.08949538
4.43921961,1.41866920,0.00003403,0.04097197,0.24277908,0.04797450,0.00036346,0.42655972,0.05330793,1.06220487
4.44522261,1.38507094,0.00003159,0.04076637,0.24456805,0.04685470,0.00042723,0.41323298,0.05233127,1.03656136
4.45122561,1.35393042,0.00003098,0.04071923,0.24659350,0.04573311,0.00050029,0.40030960,0.05146139,1.01293070
4.45722861,1.32564905,0.00003185,0.04084922,0.24887205,0.04462589,0.00058282,0.38791791,0.05072025,0.99160596
4.46323162,1.30053273,0.00003392,0.04117089,0.25141311,0.04354759,0.00067492,0.37616167,0.05012653,0.97280487
