energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-4.63731866,1.75978262,0.25996845,0.27866645,0.03202884,0.06001916,0.01047740,0.92572687,0.75920012,0.36222923
-4.63131566,1.83118882,0.27424870,0.28810209,0.03364501,0.06447107,0.01128070,0.96146293,0.78627926,0.37576688
-4.62531266,1.90055107,0.28834119,0.29732228,0.03534269,0.06901619,0.01216027,0.99522653,0.81236582,0.38834705
-4.61930965,1.96800462,0.30218335,0.30641930,0.03713848,0.07363709,0.01312415,1.02696582,0.83757844,0.39993552
-4.61330665,2.03374688,0.31572388,0.31549228,0.03904803,0.07831764,0.01417953,1.05667617,0.86205535,0.41052171
-4.60730365,2.09801300,0.32892143,0.32464045,0.04108498,0.08304269,0.01533224,1.08439280,0.88594053,0.42011733
-4.60130065,2.16104831,0.34174265,0.33395605,0.04325982,0.08779770,0.01658628,1.11018144,0.90936871,0.42875439
-4.59529765,2.22307926,0.35415963,0.34351717,0.04557884,0.09256804,0.01794325,1.13412773,0.93245041,0.43648236
-4.58929465,2.28428434,0.36614691,0.35338093,0.04804316,0.09733831,0.01940200,1.15632591,0.95525765,0.44336493
-4.58329165,2.34476685,0.37767822,0.36357742,0.05064791,0.10209147,0.02095819,1.17686744,0.97781131,0.44947634
-4.57728864,2.40453111,0.38872320,0.37410474,0.05338166,0.10680804,0.02260403,1.19583033,1.00007103,0.45489756
-4.57128564,2.46346382,0.39924430,0.38492549,0.05622604,0.11146524,0.02432812,1.21326993,1.02192829,0.45971260
-4.56528264,2.52132172,0.40919410,0.39596491,0.05915575,0.11603633,0.02611538,1.22921148,1.04320328,0.46400493
-4.55927964,2.57772674,0.41851339,0.40711094,0.06213878,0.12049012,0.02794720,1.24364533,1.06364582,0.46785442
-4.55327664,2.63216902,0.42713002,0.41821614,0.06513700,0.12479065,0.02980169,1.25652480,1.08294054,0.47133472
-4.54727364,2.68401812,0.43495883,0.42910152,0.06810705,0.12889728,0.03165410,1.26776710,1.10071616,0.47451135
-4.54127064,2.73254184,0.44190264,0.43956206,0.07100146,0.13276509,0.03347733,1.27725706,1.11655839,0.47744047
-4.53526763,2.77693199,0.44785442,0.44937373,0.07377007,0.13634556,0.03524269,1.28485368,1.13002597,0.48016827
-4.52926463,2.81633579,0.45270051,0.45830176,0.07636152,0.13958772,0.03692061,1.29039891,1.14066899,0.48273111
-4.52326163,2.84989126,0.45632476,0.46610948,0.07872492,0.14243951,0.03848151,1.29372818,1.14804852,0.48515609
-4.51725863,2.87676476,0.45861342,0.47256768,0.08081154,0.14484948,0.03989670,1.29468209,1.15175654,0.48746223
-4.51125563,2.89618872,0.45946056,0.47746373,0.08257637,0.14676862,0.04113923,1.29311833,1.15143520,0.48966179
-4.50525263,2.90749750,0.45877363,0.48061011,0.08397966,0.14815231,0.04218477,1.28892333,1.14679420,0.49176190
-4.49924962,2.91015953,0.45647894,0.48185207,0.08498821,0.14896228,0.04301234,1.28202270,1.13762566,0.49376608
-4.49324662,2.90380394,0.45252668,0.48107379,0.08557644,0.14916841,0.04360500,1.27238995,1.12381548,0.49567583
-4.48724362,2.88824062,0.44689521,0.47820305,0.08572716,0.14875033,0.04395035,1.26005293,1.10535084,0.49749179
-4.48124062,2.86347242,0.43959444,0.47321406,0.08543200,0.14769876,0.04404090,1.24509760,1.08232333,0.49921482
-4.47523762,2.82969939,0.43066794,0.46612843,0.08469159,0.14601641,0.04387426,1.22766903,1.05492788,0.50084661
-4.46923462,2.78731468,0.42019380,0.45701422,0.08351534,0.14371846,0.04345312,1.20796951,1.02345737,0.50238999
-4.46323162,2.73689292,0.40828419,0.44598331,0.08192095,0.14083263,0.04278515,1.18625402,0.98829360,0.50384898
-4.45722861,2.67917154,0.39508349,0.43318719,0.07993368,0.13739872,0.04188262,1.16282331,0.94989487,0.50522844
-4.45122561,2.61502651,0.38076529,0.41881142,0.07758536,0.13346777,0.04076198,1.13801509,0.90878114,0.50653365
-4.44522261,2.54544366,0.36552831,0.40306912,0.07491326,0.12910077,0.03944324,1.11219382,0.86551747,0.50776961
-4.43921961,2.47148726,0.34959142,0.38619388,0.07195885,0.12436717,0.03794932,1.08573965,0.82069647,0.50894040
-4.43321661,2.39426732,0.33318816,0.36843224,0.06876650,0.11934296,0.03630531,1.05903719,0.77492086,0.51004841
-4.42721361,2.31490722,0.31656084,0.35003633,0.06538222,0.11410881,0.03453775,1.03246443,0.72878657,0.51109368
-4.42121061,2.23451283,0.29995456,0.33125678,0.06185241,0.10874802,0.03267383,1.00638258,0.68286734,0.51207331
-4.41520760,2.15414450,0.28361149,0.31233627,0.05822273,0.10334451,0.03074074,0.98112691,0.63770122,0.51298095
-4.40920460,2.07479259,0.26776539,0.29350383,0.05453713,0.09798096,0.02876500,0.95699913,0.59377931,0.51380639
-4.40320160,1.99735726,0.25263681,0.27497016,0.05083700,0.09273708,0.02677186,0.93426128,0.55153715,0.51453522
-4.39719860,1.92263285,0.23842888,0.25692396,0.04716047,0.08768813,0.02478489,0.91313130,0.51134869,0.51514858
-4.39119560,1.85129684,0.22532387,0.23952932,0.04354198,0.08290368,0.02282554,0.89378025,0.47352283,0.51562299
-4.38519260,1.78390347,0.21348054,0.22292422,0.04001191,0.07844658,0.02091293,0.87633108,0.43830241,0.51593022
-4.37918959,1.72088144,0.20303224,0.20721993,0.03659641,0.07437229,0.01906367,0.86085876,0.40586528,0.51603723
-4.37318659,1.66253560,0.19408574,0.19250140,0.03331740,0.07072837,0.01729180,0.84739170,0.37632731,0.51590621
-4.36718359,1.60905183,0.18672073,0.17882837,0.03019264,0.06755429,0.01560883,0.83591415,0.34974670,0.51549472
-4.36118059,1.56050489,0.18098985,0.16623711,0.02723595,0.06488137,0.01402383,0.82636955,0.32612957,0.51475610
-4.35517759,1.51686857,0.17691928,0.15474273,0.02445749,0.06273293,0.01254363,0.81866459,0.30543614,0.51363998
-4.34917459,1.47802776,0.17450966,0.14434180,0.02186405,0.06112461,0.01117306,0.81267392,0.28758741,0.51209322
-4.34317159,1.44379200,0.17373748,0.13501524,0.01945950,0.06006483,0.00991519,0.80824535,0.27247204,0.51006106
-4.33716858,1.41391022,0.17455672,0.12673141,0.01724512,0.05955532,0.00877163,0.80520557,0.25995311,0.50748878
-4.33116558,1.38808624,0.17690074,0.11944914,0.01522008,0.05959183,0.00774291,0.80336625,0.24987467,0.50432360
-4.32516258,1.36599490,0.18068450,0.11312082,0.01338181,0.06016493,0.00682871,0.80253050,0.24206804,0.50051707
-4.31915958,1.34729839,0.18580706,0.10769531,0.01172647,0.06126085,0.00602824,0.80249968,0.23635759,0.49602766
-4.31315658,1.33166263,0.19215427,0.10312077,0.01024929,0.06286250,0.00534054,0.80308041,0.23256618,0.49082359
-4.30715358,1.31877326,0.19960184,0.09934720,0.00894503,0.06495058,0.00476477,0.80409165,0.23052011,0.48488581
-4.30115058,1.30835110,0.20801859,0.09632880,0.00780832,0.06750471,0.00430047,0.80537179,0.23005361,0.47821080
-4.29514757,1.30016644,0.21726999,0.09402600,0.00683402,0.07050473,0.00394782,0.80678554,0.23101287,0.47081328
-4.28914457,1.29405202,0.22722183,0.09240719,0.00601759,0.07393189,0.00370783,0.80823031,0.23325956,0.46272842
-4.28314157,1.28991398,0.23774406,0.09145009,0.00535537,0.07777020,0.00358251,0.80964195,0.23667389,0.45401355
-4.27713857,1.28774057,0.24871456,0.09114278,0.00484488,0.08200757,0.00357502,0.81099949,0.24115705,0.44474914
-4.27113557,1.28760796,0.26002280,0.09148428,0.00448508,0.08663691,0.00368973,0.81232868,0.24663307,0.43503895
-4.26513257,1.28968286,0.27157320,0.09248470,0.00427655,0.09165698,0.00393224,0.81370397,0.25305002,0.42500926
-4.25912956,1.29422151,0.28328801,0.09416496,0.00422169,0.09707298,0.00430936,0.81524884,0.26038030,0.41480711
-4.25312656,1.30156481,0.29510953,0.09655603,0.00432480,0.10289676,0.00482900,0.81713414,0.26862030,0.40459763
-4.24712356,1.31212939,0.30700155,0.09969773,0.00459211,0.10914664,0.00550003,0.81957441,0.27778893,0.39456037
-4.24112056,1.32639468,0.31894978,0.10363700,0.00503177,0.11584674,0.00633201,0.82282212,0.28792537,0.38488489
-4.23511756,1.34488598,0.33096127,0.10842583,0.00565366,0.12302582,0.00733494,0.82715982,0.29908574,0.37576561
-4.22911456,1.36815398,0.34306267,0.11411867,0.00646925,0.13071556,0.00851887,0.83289037,0.31133887,0.36739618
-4.22311156,1.39675117,0.35529734,0.12076959,0.00749118,0.13894840,0.00989345,0.84032548,0.32476123,0.35996346
-4.21710855,1.43120579,0.36772148,0.12842913,0.00873290,0.14775496,0.01146750,0.84977291,0.33943106,0.35364149
-4.21110555,1.47199413,0.38039923,0.13714090,0.01020812,0.15716109,0.01324843,0.86152257,0.35542193,0.34858550
-4.20510255,1.51951216,0.39339705,0.14693818,0.01193016,0.16718470,0.01524173,0.87583230,0.37279597,0.34492628
-4.19909955,1.57404769,0.40677759,0.15784049,0.01391124,0.17783255,0.01745035,0.89291358,0.39159692,0.34276514
-4.19309655,1.63575391,0.42059340,0.16985031,0.01616169,0.18909714,0.01987417,0.91291799,0.41184340,0.34216952
-4.18709355,1.70462589,0.43488064,0.18295014,0.01868912,0.20095381,0.02250946,0.93592480,0.43352264,0.34316964
-4.18109055,1.78048081,0.44965338,0.19709992,0.02149754,0.21335842,0.02534837,0.96193057,0.45658498,0.34575609
-4.17508754,1.86294337,0.46489858,0.21223507,0.02458655,0.22624550,0.02837856,0.99084093,0.48093948,0.34987866
-4.16908454,1.95143702,0.48057222,0.22826518,0.02795052,0.23952731,0.03158289,1.02246547,0.50645092,0.35544639
-4.16308154,2.04518210,0.49659674,0.24507351,0.03157796,0.25309374,0.03493923,1.05651576,0.53293832,0.36232889
-4.15707854,2.14320125,0.51286012,0.26251739,0.03545095,0.26681317,0.03842045,1.09260704,0.56017537,0.37035890
-4.15107554,2.24433248,0.52921659,0.28042956,0.03954481,0.28053438,0.04199456,1.13026361,0.58789272,0.37933611
-4.14507254,2.34725000,0.54548915,0.29862052,0.04382801,0.29408941,0.04562503,1.16892806,0.61578221,0.38903208
-4.13906953,2.45049231,0.56147376,0.31688188,0.04826228,0.30729738,0.04927129,1.20797404,0.64350311,0.39919621
-4.13306653,2.55249723,0.57694518,0.33499061,0.05280312,0.31996913,0.05288938,1.24672240,0.67069009,0.40956251
-4.12706353,2.65164262,0.59166416,0.35271420,0.05740048,0.33191245,0.05643287,1.28446029,0.69696283,0.41985708
-4.12106053,2.74629187,0.60538574,0.36981650,0.06199986,0.34293781,0.05985381,1.32046240,0.72193696,0.42980604
-4.11505753,2.83484246,0.61786836,0.38606424,0.06654359,0.35286431,0.06310387,1.35401398,0.74523594,0.43914363
-4.10905453,2.91577601,0.62888331,0.40123372,0.07097242,0.36152558,0.06613558,1.38443452,0.76650345,0.44762033
-4.10305153,2.98770789,0.63822416,0.41511780,0.07522730,0.36877540,0.06890361,1.41110134,0.78541589,0.45501063
-4.09704852,3.04943454,0.64571570,0.42753262,0.07925117,0.37449285,0.07136604,1.43347221,0.80169439,0.46112023
-4.09104552,3.09997646,0.65122205,0.43832391,0.08299098,0.37858668,0.07348564,1.45110591,0.81511587,0.46579244
-4.08504252,3.13861507,0.65465342,0.44737263,0.08639947,0.38099873,0.07523095,1.46368009,0.82552269,0.46891347
-4.07903952,3.16492168,0.65597130,0.45459954,0.08943695,0.38170633,0.07657737,1.47100531,0.83283031,0.47041642
-4.07303652,3.17877709,0.65519169,0.45996860,0.09207275,0.38072340,0.07750795,1.47303480,0.83703263,0.47028390
-4.06703352,3.18038073,0.65238634,0.46348887,0.09428643,0.37810037,0.07801399,1.46986934,0.83820469,0.46854887
-4.06103052,3.17024855,0.64768157,0.46521481,0.09606851,0.37392284,0.07809541,1.46175672,0.83650245,0.46529394
-4.05502751,3.14919931,0.64125507,0.46524490,0.09742085,0.36830894,0.07776076,1.44908586,0.83215946,0.46064883
-4.04902451,3.11832949,0.63333031,0.46371851,0.09835646,0.36140569,0.07702709,1.43237543,0.82548062,0.45478626
-4.04302151,3.07897749,0.62416914,0.46081113,0.09889892,0.35338430,0.07591934,1.41225741,0.81683299,0.44791616
-4.03701851,3.03267829,0.61406254,0.45672809,0.09908124,0.34443475,0.07446966,1.38945599,0.80663395,0.44027850
-4.03101551,2.98111008,0.60332010,0.45169696,0.09894438,0.33475978,0.07271634,1.36476257,0.79533722,0.43213498
-4.02501251,2.92603506,0.59225848,0.44595901,0.09853537,0.32456851,0.07070259,1.33900782,0.78341707,0.42375978
-4.01900950,2.86923666,0.58118954,0.43975999,0.09790519,0.31407010,0.06847519,1.31303184,0.77135156,0.41542975
-4.01300650,2.81245568,0.57040839,0.43334073,0.09710652,0.30346747,0.06608300,1.28765355,0.75960526,0.40741449
-4.00700350,2.75732826,0.56018217,0.42692788,0.09619143,0.29295149,0.06357545,1.26364068,0.74861235,0.39996648
-4.00100050,2.70532797,0.55073984,0.42072532,0.09520919,0.28269584,0.06100107,1.24168155,0.73876074,0.39331192
-3.99499750,2.65771493,0.54226362,0.41490655,0.09420421,0.27285260,0.05840605,1.22235985,0.73037792,0.38764247
-3.98899450,2.61549376,0.53488235,0.40960854,0.09321438,0.26354894,0.05583299,1.20613353,0.72371922,0.38310831
-3.98299150,2.57938255,0.52866714,0.40492719,0.09226973,0.25488474,0.05331982,1.19331871,0.71895898,0.37981273
-3.97698849,2.54979380,0.52362957,0.40091476,0.09139155,0.24693147,0.05089895,1.18407938,0.71618499,0.37780862
-3.97098549,2.52682841,0.51972238,0.39757920,0.09059202,0.23973206,0.04859663,1.17842329,0.71539656,0.37709686
-3.96498249,2.51028254,0.51684277,0.39488561,0.08987422,0.23330194,0.04643264,1.17620430,0.71650624,0.37762677
-3.95897949,2.49966712,0.51483803,0.39275958,0.08923276,0.22763099,0.04442021,1.17713099,0.71934506,0.37929860
-3.95297649,2.49423865,0.51351327,0.39109223,0.08865465,0.22268625,0.04256617,1.18078119,0.72367117,0.38196790
-3.94697349,2.49303990,0.51264083,0.38974670,0.08812064,0.21841538,0.04087139,1.18662180,0.72918130,0.38545165
-3.94097049,2.49494826,0.51197092,0.38856577,0.08760667,0.21475042,0.03933137,1.19403292,0.73552461,0.38953576
-3.93496748,2.49872938,0.51124297,0.38738012,0.08708561,0.21161188,0.03793700,1.20233525,0.74231819,0.39398383
-3.92896448,2.50309355,0.51019708,0.38601684,0.08652888,0.20891274,0.03667542,1.21081940,0.74916359,0.39854653
-3.92296148,2.50675203,0.50858513,0.38430777,0.08590816,0.20656236,0.03553096,1.21877594,0.75566339,0.40297142
-3.91695848,2.50847087,0.50618093,0.38209726,0.08519683,0.20446996,0.03448610,1.22552476,0.76143736,0.40701260
-3.91095548,2.50711970,0.50278898,0.37924897,0.08437127,0.20254766,0.03352237,1.23044234,0.76613722,0.41043992
-3.90495248,2.50171368,0.49825158,0.37565143,0.08341178,0.20071288,0.03262118,1.23298601,0.76945949,0.41304736
-3.89894947,2.49144668,0.49245386,0.37122211,0.08230335,0.19889022,0.03176461,1.23271383,0.77115596,0.41466013
-3.89294647,2.47571499,0.48532672,0.36591000,0.08103591,0.19701256,0.03093601,1.22929966,0.77104122,0.41514031
-3.88694347,2.45413060,0.47684755,0.35969643,0.07960445,0.19502172,0.03012049,1.22254258,0.76899721,0.41439084
-3.88094047,2.42652430,0.46703895,0.35259449,0.07800872,0.19286848,0.02930525,1.21237054,0.76497460,0.41235764
-3.87493747,2.39293888,0.45596550,0.34464688,0.07625282,0.19051220,0.02847983,1.19883819,0.75899104,0.40902997
-3.86893447,2.35361351,0.44372885,0.33592259,0.07434453,0.18792021,0.02763614,1.18211917,0.75112664,0.40443884
-3.86293147,2.30896051,0.43046169,0.32651264,0.07229457,0.18506694,0.02676844,1.16249343,0.74151683,0.39865390
-3.85692846,2.25953606,0.41632066,0.31652505,0.07011584,0.18193297,0.02587321,1.14033023,0.73034327,0.39177875
-3.85092546,2.20600678,0.40147882,0.30607948,0.06782264,0.17850422,0.02494894,1.11606788,0.71782307,0.38394502
-3.84492246,2.14911386,0.38611807,0.29530170,0.06542993,0.17477120,0.02399592,1.09019111,0.70419719,0.37530561
-3.83891946,2.08963668,0.37042172,0.28431828,0.06295283,0.17072844,0.02301591,1.06320738,0.68971828,0.36602723
-3.83291646,2.02835761,0.35456776,0.27325170,0.06040606,0.16637417,0.02201188,1.03562309,0.67463886,0.35628283
-3.82691346,1.96602951,0.33872288,0.26221601,0.05780370,0.16171020,0.02098774,1.00792093,0.65920008,0.34624408
-3.82091046,1.90334727,0.32303761,0.25131330,0.05515899,0.15674201,0.01994811,0.98053928,0.64362176,0.33607427
-3.81490745,1.84092430,0.30764257,0.24063100,0.05248432,0.15147896,0.01889804,0.95385468,0.62809398,0.32592210
-3.80890445,1.77927476,0.29264599,0.23024005,0.04979123,0.14593459,0.01784288,0.92816790,0.61277052,0.31591629
-3.80290145,1.71880190,0.27813241,0.22019402,0.04709064,0.14012697,0.01678812,0.90369422,0.59776449,0.30616160
-3.79689845,1.65979249,0.26416259,0.21052903,0.04439295,0.13407890,0.01573922,0.88055829,0.58314606,0.29673599
-3.79089545,1.60241720,0.25077435,0.20126443,0.04170832,0.12781812,0.01470158,0.85879345,0.56894244,0.28768934
-3.78489245,1.54673653,0.23798439,0.19240422,0.03904678,0.12137725,0.01368046,0.83834555,0.55513988,0.27904352
-3.77888944,1.49271150,0.22579080,0.18393890,0.03641839,0.11479356,0.01268090,0.81908076,0.54168767,0.27079375
-3.77288644,1.44021834,0.21417604,0.17584779,0.03383334,0.10810854,0.01170776,0.80079699,0.52850372,0.26291127
-3.76688344,1.38906630,0.20311034,0.16810165,0.03130192,0.10136722,0.01076562,0.78323817,0.51548145,0.25534694
-3.76088044,1.33901748,0.19255515,0.16066532,0.02883449,0.09461739,0.00985883,0.76611055,0.50249765,0.24803570
-3.75487744,1.28980770,0.18246672,0.15350055,0.02644135,0.08790856,0.00899149,0.74910032,0.48942094,0.24090158
-3.74887444,1.24116754,0.17279940,0.14656857,0.02413254,0.08129099,0.00816742,0.73189152,0.47612033,0.23386302
-3.74287144,1.19284242,0.16350872,0.13983257,0.02191764,0.07481453,0.00739024,0.71418354,0.46247356,0.22683817
-3.73686843,1.14461108,0.15455410,0.13325989,0.01980558,0.06852764,0.00666331,0.69570729,0.44837494,0.21975003
-3.73086543,1.09630178,0.14590116,0.12682393,0.01780432,0.06247647,0.00598984,0.67623948,0.43374214,0.21253110
-3.72486243,1.04780553,0.13752347,0.12050559,0.01592075,0.05670403,0.00537288,0.65561440,0.41852201,0.20512742
-3.71885943,0.99908619,0.12940390,0.11429447,0.01416042,0.05124968,0.00481540,0.63373273,0.40269483,0.19750178
-3.71285643,0.95018708,0.12153547,0.10818959,0.01252749,0.04614876,0.00432038,0.61056735,0.38627729,0.18963605
-3.70685343,0.90123411,0.11392172,0.10219975,0.01102462,0.04143246,0.00389086,0.58616580,0.36932380,0.18153262
-3.70085043,0.85243561,0.10657669,0.09634357,0.00965297,0.03712799,0.00353012,0.56064967,0.35192635,0.17321476
-3.69484742,0.80407901,0.09952455,0.09064912,0.00841225,0.03325890,0.00324169,0.53421111,0.33421296,0.16472620
-3.68884442,0.75652470,0.09279893,0.08515340,0.00730082,0.02984565,0.00302956,0.50710672,0.31634485,0.15612984
-3.68284142,0.71019767,0.08644200,0.07990140,0.00631586,0.02690627,0.00289824,0.47964928,0.29851249,0.14750564
-3.67683842,0.66557715,0.08050340,0.07494511,0.00545351,0.02445718,0.00285288,0.45219790,0.28093084,0.13894808
-3.67083542,0.62318493,0.07503906,0.07034229,0.00470907,0.02251398,0.00289932,0.42514693,0.26383391,0.13056307
-3.66483242,0.58357277,0.07010990,0.06615512,0.00407726,0.02109232,0.00304419,0.39891424,0.24746892,0.12246459
-3.65882941,0.54730931,0.06578060,0.06244881,0.00355236,0.02020866,0.00329486,0.37392934,0.23209029,0.11477118
-3.65282641,0.51496681,0.06211827,0.05929009,0.00312847,0.01988086,0.00365948,0.35062171,0.21795367,0.10760238
-3.64682341,0.48710823,0.05919126,0.05674573,0.00279960,0.02012872,0.00414682,0.32940967,0.20531006,0.10107534
-3.64082041,0.46427460,0.05706788,0.05488098,0.00255986,0.02097424,0.00476612,0.31069015,0.19440039,0.09530147
-3.63481741,0.44697307,0.05581528,0.05375806,0.00240352,0.02244172,0.00552696,0.29482942,0.18545041,0.09038350
-3.62881441,0.43566565,0.05549833,0.05343460,0.00232508,0.02455751,0.00643886,0.28215500,0.17866611,0.08641273
-3.62281141,0.43075873,0.05617843,0.05396216,0.00231930,0.02734966,0.00751105,0.27294873,0.17422962,0.08346672
-3.61680840,0.43259349,0.05791249,0.05538468,0.00238115,0.03084719,0.00875200,0.26744110,0.17229571,0.08160723
-3.61080540,0.44143711,0.06075184,0.05773713,0.00250578,0.03507927,0.01016903,0.26580671,0.17298877,0.08087865
-3.60480240,0.45747504,0.06474109,0.06104401,0.00268843,0.04007405,0.01176784,0.26816089,0.17640035,0.08130680
-3.59879940,0.48080429,0.06991713,0.06531816,0.00292435,0.04585745,0.01355202,0.27455749,0.18258721,0.08289804
-3.59279640,0.51142790,0.07630801,0.07055954,0.00320865,0.05245180,0.01552259,0.28498774,0.19156995,0.08563896
-3.58679340,0.54925088,0.08393193,0.07675423,0.00353625,0.05987434,0.01767757,0.29938022,0.20333216,0.08949637
-3.58079040,0.59407767,0.09279625,0.08387372,0.00390176,0.06813578,0.02001160,0.31760198,0.21782014,0.09441777
-3.57478739,0.64561149,0.10289655,0.09187432,0.00429936,0.07723884,0.02251562,0.33946082,0.23494332,0.10033238
