energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-4.63731866,3.08339567,0.00487382,0.45499578,1.47751270,0.84969710,0.01155724,1.29252563,0.65393267,0.06390200
-4.63131566,3.04336268,0.00419042,0.45023679,1.45497927,0.85386962,0.01110497,1.27135153,0.62475988,0.06228911
-4.62531266,2.99501263,0.00357797,0.44421769,1.42837330,0.85506343,0.01063664,1.24617430,0.59636177,0.06049327
-4.61930965,2.93822309,0.00303389,0.43696215,1.39788218,0.85298604,0.01015201,1.21714502,0.56869604,0.05852308
-4.61330665,2.87307104,0.00255475,0.42852009,1.36376814,0.84741314,0.00965198,1.18449246,0.54174988,0.05639178
-4.60730365,2.79983126,0.00213640,0.41896566,1.32635920,0.83819655,0.00913848,1.14851636,0.51554065,0.05411692
-4.60130065,2.71896694,0.00177424,0.40839436,1.28603780,0.82526950,0.00861438,1.10957813,0.49011405,0.05171978
-4.59529765,2.63111324,0.00146337,0.39691942,1.24322778,0.80864921,0.00808328,1.06808941,0.46554022,0.04922465
-4.58929465,2.53705513,0.00119879,0.38466762,1.19838057,0.78843658,0.00754941,1.02449924,0.44190802,0.04665801
-4.58329165,2.43770074,0.00097552,0.37177494,1.15196124,0.76481310,0.00701735,0.97928054,0.41931812,0.04404768
-4.57728864,2.33405173,0.00078874,0.35838204,1.10443538,0.73803519,0.00649183,0.93291656,0.39787557,0.04142187
-4.57128564,2.22717226,0.00063385,0.34463013,1.05625707,0.70842610,0.00597758,0.88588792,0.37768216,0.03880834
-4.56528264,2.11815791,0.00050660,0.33065695,1.00785877,0.67636591,0.00547909,0.83866081,0.35882924,0.03623361
-4.55927964,2.00810578,0.00040308,0.31659355,0.95964320,0.64228000,0.00500043,0.79167679,0.34139149,0.03372222
-4.55327664,1.89808705,0.00031976,0.30256143,0.91197744,0.60662639,0.00454519,0.74534437,0.32542183,0.03129616
-4.54727364,1.78912278,0.00025352,0.28867056,0.86518935,0.56988267,0.00411628,0.70003270,0.31094787,0.02897448
-4.54127064,1.68216353,0.00020164,0.27501801,0.81956600,0.53253282,0.00371596,0.65606728,0.29796987,0.02677293
-4.53526763,1.57807335,0.00016178,0.26168724,0.77535404,0.49505456,0.00334572,0.61372765,0.28646050,0.02470387
-4.52926463,1.47761799,0.00013193,0.24874809,0.73276147,0.45790756,0.00300636,0.57324689,0.27636597,0.02277624
-4.52326163,1.38145760,0.00011043,0.23625722,0.69196065,0.42152304,0.00269796,0.53481267,0.26760864,0.02099571
-4.51725863,1.29014319,0.00009591,0.22425903,0.65309200,0.38629476,0.00241998,0.49856957,0.26009073,0.01936486
-4.51125563,1.20411679,0.00008724,0.21278685,0.61626792,0.35257197,0.00217132,0.46462227,0.25369886,0.01788353
-4.50525263,1.12371445,0.00008354,0.20186439,0.58157676,0.32065410,0.00195042,0.43303934,0.24830903,0.01654917
-4.49924962,1.04917156,0.00008408,0.19150721,0.54908636,0.29078738,0.00175535,0.40385733,0.24379187,0.01535722
-4.49324662,0.98062983,0.00008831,0.18172412,0.51884693,0.26316325,0.00158392,0.37708479,0.24001757,0.01430152
-4.48724362,0.91814522,0.00009580,0.17251858,0.49089316,0.23791843,0.00143378,0.35270606,0.23686050,0.01337470
-4.48124062,0.86169622,0.00010621,0.16388978,0.46524546,0.21513652,0.00130252,0.33068462,0.23420297,0.01256856
-4.47523762,0.81119209,0.00011926,0.15583352,0.44191020,0.19485070,0.00118772,0.31096588,0.23193825,0.01187435
-4.46923462,0.76648050,0.00013473,0.14834285,0.42087924,0.17704757,0.00108709,0.29347940,0.22997245,0.01128307
-4.46323162,0.72735445,0.00015241,0.14140835,0.40212868,0.16167156,0.00099845,0.27814047,0.22822546,0.01078565
-4.45722861,0.69355821,0.00017209,0.13501822,0.38561717,0.14862992,0.00091984,0.26485112,0.22663085,0.01037312
-4.45122561,0.66479247,0.00019359,0.12915811,0.37128388,0.13779794,0.00084949,0.25350079,0.22513481,0.01003673
-4.44522261,0.64071854,0.00021666,0.12381081,0.35904652,0.12902418,0.00078590,0.24396658,0.22369442,0.00976795
-4.43921961,0.62096215,0.00024106,0.11895580,0.34879954,0.12213576,0.00072778,0.23611345,0.22227530,0.00955852
-4.43321661,0.60511682,0.00026650,0.11456877,0.34041295,0.11694333,0.00067409,0.22979441,0.22084891,0.00940043
-4.42721361,0.59274740,0.00029267,0.11062128,0.33373169,0.11324590,0.00062401,0.22485090,0.21938988,0.00928588
-4.42121061,0.58339383,0.00031922,0.10708037,0.32857613,0.11083532,0.00057692,0.22111353,0.21787332,0.00920728
-4.41520760,0.57657571,0.00034577,0.10390853,0.32474340,0.10950047,0.00053238,0.21840326,0.21627263,0.00915717
-4.40920460,0.57179766,0.00037192,0.10106375,0.32201004,0.10903118,0.00049007,0.21653316,0.21455779,0.00912824
-4.40320160,0.56855579,0.00039725,0.09849992,0.32013565,0.10922184,0.00044983,0.21531072,0.21269431,0.00911332
-4.39719860,0.56634522,0.00042135,0.09616748,0.31886760,0.10987478,0.00041156,0.21454074,0.21064300,0.00910545
-4.39119560,0.56466860,0.00044381,0.09401430,0.31794672,0.11080326,0.00037525,0.21402877,0.20836042,0.00909786
-4.38519260,0.56304549,0.00046427,0.09198688,0.31711359,0.11183436,0.00034092,0.21358488,0.20580017,0.00908411
-4.37918959,0.56102228,0.00048239,0.09003164,0.31611536,0.11281146,0.00030862,0.21302779,0.20291474,0.00905818
-4.37318659,0.55818218,0.00049788,0.08809640,0.31471269,0.11359640,0.00027842,0.21218900,0.19965795,0.00901457
-4.36718359,0.55415500,0.00051056,0.08613188,0.31268649,0.11407136,0.00025039,0.21091692,0.19598765,0.00894843
-4.36118059,0.54862618,0.00052031,0.08409321,0.30984418,0.11414028,0.00022457,0.20908056,0.19186863,0.00885566
-4.35517759,0.54134454,0.00052711,0.08194126,0.30602520,0.11372988,0.00020102,0.20657286,0.18727546,0.00873308
-4.34917459,0.53212846,0.00053107,0.07964390,0.30110537,0.11279013,0.00017978,0.20331322,0.18219506,0.00857843
-4.34317159,0.52087008,0.00053241,0.07717687,0.29500006,0.11129434,0.00016086,0.19924938,0.17662896,0.00839053
-4.33716858,0.50753721,0.00053149,0.07452446,0.28766584,0.10923860,0.00014430,0.19435819,0.17059487,0.00816925
-4.33116558,0.49217294,0.00052880,0.07167980,0.27910067,0.10664077,0.00013010,0.18864559,0.16412771,0.00791556
-4.32516258,0.47489281,0.00052495,0.06864481,0.26934260,0.10353904,0.00011829,0.18214550,0.15727988,0.00763147
-4.31915958,0.45587970,0.00052071,0.06542982,0.25846699,0.09998991,0.00010891,0.17491791,0.15012078,0.00731997
-4.31315658,0.43537668,0.00051698,0.06205283,0.24658251,0.09606595,0.00010200,0.16704597,0.14273575,0.00698494
-4.30715358,0.41367813,0.00051475,0.05853854,0.23382606,0.09185310,0.00009763,0.15863261,0.13522420,0.00663099
-4.30115058,0.39111946,0.00051516,0.05491716,0.22035685,0.08744788,0.00009591,0.14979644,0.12769733,0.00626338
-4.29514757,0.36806591,0.00051944,0.05122299,0.20635006,0.08295438,0.00009695,0.14066741,0.12027540,0.00588776
-4.28914457,0.34490100,0.00052890,0.04749301,0.19199020,0.07848128,0.00010092,0.13138230,0.11308462,0.00551008
-4.28314157,0.32201480,0.00054490,0.04376540,0.17746460,0.07413883,0.00010800,0.12208022,0.10625396,0.00513636
-4.27713857,0.29979274,0.00056886,0.04007815,0.16295727,0.07003600,0.00011840,0.11289833,0.09991178,0.00477255
-4.27113557,0.27860513,0.00060220,0.03646775,0.14864335,0.06627777,0.00013236,0.10396796,0.09418261,0.00442435
-4.26513257,0.25879767,0.00064632,0.03296806,0.13468436,0.06296266,0.00015011,0.09541112,0.08918398,0.00409708
-4.25912956,0.24068330,0.00070258,0.02960943,0.12122436,0.06018046,0.00017193,0.08733766,0.08502346,0.00379555
-4.25312656,0.22453535,0.00077221,0.02641799,0.10838715,0.05801027,0.00019805,0.07984299,0.08179599,0.00352394
-4.24712356,0.21058224,0.00085633,0.02341523,0.09627451,0.05651878,0.00022871,0.07300653,0.07958144,0.00328575
-4.24112056,0.19900351,0.00095589,0.02061777,0.08496544,0.05575880,0.00026411,0.06689068,0.07844253,0.00308375
-4.23511756,0.18992737,0.00107158,0.01803745,0.07451637,0.05576812,0.00030439,0.06154047,0.07842304,0.00291989
-4.22911456,0.18342946,0.00120385,0.01568153,0.06496214,0.05656858,0.00034966,0.05698377,0.07954645,0.00279534
-4.22311156,0.17953298,0.00135283,0.01355311,0.05631778,0.05816543,0.00039993,0.05323196,0.08181483,0.00271049
-4.21710855,0.17820987,0.00151828,0.01165174,0.04858079,0.06054701,0.00045513,0.05028101,0.08520828,0.00266495
-4.21110555,0.17938309,0.00169961,0.00997409,0.04173383,0.06368462,0.00051510,0.04811298,0.08968470,0.00265761
-4.20510255,0.18292988,0.00189581,0.00851469,0.03574765,0.06753287,0.00057958,0.04669771,0.09518006,0.00268670
-4.19909955,0.18868600,0.00210547,0.00726678,0.03058417,0.07203026,0.00064820,0.04599490,0.10160925,0.00274985
-4.19309655,0.19645083,0.00232676,0.00622312,0.02619956,0.07710019,0.00072049,0.04595617,0.10886742,0.00284419
-4.18709355,0.20599339,0.00255747,0.00537677,0.02254714,0.08265240,0.00079590,0.04652744,0.11683194,0.00296641
-4.18109055,0.21705913,0.00279505,0.00472194,0.01958012,0.08858480,0.00087381,0.04765130,0.12536504,0.00311293
-4.17508754,0.22937758,0.00303664,0.00425466,0.01725412,0.09478577,0.00095353,0.04926950,0.13431695,0.00327995
-4.16908454,0.24267058,0.00327918,0.00397347,0.01552929,0.10113686,0.00103437,0.05132537,0.14352974,0.00346362
-4.16308154,0.25666114,0.00351945,0.00388000,0.01437216,0.10751587,0.00111566,0.05376638,0.15284161,0.00366015
-4.15707854,0.27108263,0.00375421,0.00397942,0.01375706,0.11380030,0.00119676,0.05654644,0.16209158,0.00386597
-4.15107554,0.28568811,0.00398030,0.00428089,0.01366726,0.11987094,0.00127716,0.05962820,0.17112454,0.00407784
-4.14507254,0.30025948,0.00419472,0.00479773,0.01409558,0.12561571,0.00135646,0.06298511,0.17979626,0.00429300
-4.13906953,0.31461613,0.00439479,0.00554758,0.01504477,0.13093336,0.00143448,0.06660317,0.18797843,0.00450930
-4.13306653,0.32862267,0.00457822,0.00655242,0.01652735,0.13573713,0.00151125,0.07048234,0.19556326,0.00472526
-4.12706353,0.34219546,0.00474323,0.00783828,0.01856519,0.13995800,0.00158708,0.07463744,0.20246757,0.00494023
-4.12106053,0.35530732,0.00488862,0.00943496,0.02118856,0.14354758,0.00166258,0.07909858,0.20863604,0.00515437
-4.11505753,0.36799038,0.00501379,0.01137541,0.02443488,0.14648030,0.00173866,0.08391084,0.21404349,0.00536873
-4.10905453,0.38033647,0.00511882,0.01369497,0.02834702,0.14875495,0.00181657,0.08913332,0.21869599,0.00558524
-4.10305153,0.39249504,0.00520445,0.01643036,0.03297124,0.15039533,0.00189785,0.09483740,0.22263065,0.00580661
-4.09704852,0.40466835,0.00527202,0.01961853,0.03835474,0.15145013,0.00198434,0.10110424,0.22591406,0.00603630
-4.09104552,0.41710407,0.00532342,0.02329519,0.04454296,0.15199178,0.00207812,0.10802145,0.22863934,0.00627831
-4.08504252,0.43008530,0.00536103,0.02749322,0.05157654,0.15211457,0.00218146,0.11567918,0.23092198,0.00653709
-4.07903952,0.44391849,0.00538756,0.03224094,0.05948817,0.15193190,0.00229672,0.12416548,0.23289451,0.00681728
-4.07303652,0.45891941,0.00540593,0.03756025,0.06829927,0.15157287,0.00242628,0.13356126,0.23470025,0.00712346
-4.06703352,0.47539799,0.00541910,0.04346468,0.07801677,0.15117836,0.00257245,0.14393490,0.23648641,0.00745994
-4.06103052,0.49364254,0.00542997,0.04995753,0.08863006,0.15089677,0.00273732,0.15533689,0.23839698,0.00783046
-4.05502751,0.51390403,0.00544116,0.05703006,0.10010818,0.15087953,0.00292267,0.16779449,0.24056553,0.00823794
-4.04902451,0.53638138,0.00545490,0.06465993,0.11239756,0.15127676,0.00312984,0.18130700,0.24310847,0.00868425
-4.04302151,0.56120824,0.00547291,0.07280987,0.12542034,0.15223315,0.00335962,0.19584156,0.24611911,0.00916995
-4.03701851,0.58844230,0.00549629,0.08142677,0.13907346,0.15388418,0.00361216,0.21133004,0.24966273,0.00969417
-4.03101551,0.61805749,0.00552544,0.09044127,0.15322863,0.15635303,0.00388687,0.22766702,0.25377299,0.01025445
-4.02501251,0.64993971,0.00556008,0.09976784,0.16773330,0.15974814,0.00418236,0.24470922,0.25844996,0.01084669
-4.01900950,0.68388642,0.00559917,0.10930549,0.18241266,0.16416152,0.00449641,0.26227644,0.26365979,0.01146517
-4.01300650,0.71961017,0.00564102,0.11893917,0.19707265,0.16966779,0.00482594,0.28015403,0.26933608,0.01210261
-4.00700350,0.75674611,0.00568337,0.12854170,0.21150403,0.17632413,0.00516705,0.29809709,0.27538292,0.01275031
-4.00100050,0.79486321,0.00572341,0.13797648,0.22548727,0.18417069,0.00551510,0.31583603,0.28167945,0.01339840
-3.99499750,0.83347852,0.00575804,0.14710057,0.23879829,0.19323166,0.00586475,0.33308362,0.28808572,0.01403612
-3.98899450,0.87207418,0.00578390,0.15576840,0.25121468,0.20351670,0.00621014,0.34954307,0.29444942,0.01465211
-3.98299150,0.91011593,0.00579763,0.16383572,0.26252226,0.21502251,0.00654500,0.36491696,0.30061339,0.01523481
-3.97698849,0.94707257,0.00579596,0.17116375,0.27252168,0.22773441,0.00686284,0.37891660,0.30642315,0.01577283
-3.97098549,0.98243508,0.00577593,0.17762342,0.28103479,0.24162769,0.00715718,0.39127145,0.31173437,0.01625536
-3.96498249,1.01573460,0.00573496,0.18309937,0.28791048,0.25666858,0.00742168,0.40173815,0.31641966,0.01667255
-3.95897949,1.04655823,0.00567106,0.18749370,0.29302967,0.27281460,0.00765042,0.41010881,0.32037443,0.01701584
-3.95297649,1.07456184,0.00558285,0.19072912,0.29630934,0.29001439,0.00783805,0.41621812,0.32352137,0.01727824
-3.94697349,1.09947918,0.00546967,0.19275152,0.29770524,0.30820670,0.00797999,0.41994890,0.32581350,0.01745463
-3.94097049,1.12112698,0.00533159,0.19353177,0.29721328,0.32731884,0.00807259,0.42123601,0.32723543,0.01754187
-3.93496748,1.13940562,0.00516942,0.19306662,0.29486947,0.34726448,0.00811326,0.42006823,0.32780295,0.01753890
-3.92896448,1.15429565,0.00498466,0.19137865,0.29074834,0.36794111,0.00810054,0.41648812,0.32756082,0.01744674
-3.92296148,1.16585022,0.00477948,0.18851544,0.28496011,0.38922722,0.00803418,0.41058996,0.32657909,0.01726841
-3.91695848,1.17418423,0.00455658,0.18454775,0.27764652,0.41097967,0.00791515,0.40251577,0.32494800,0.01700877
-3.91095548,1.17946082,0.00431912,0.17956697,0.26897571,0.43303140,0.00774555,0.39244959,0.32277196,0.01667428
-3.90495248,1.18187609,0.00407061,0.17368192,0.25913624,0.45518981,0.00752863,0.38061057,0.32016276,0.01627275
-3.89894947,1.18164321,0.00381477,0.16701515,0.24833069,0.47723624,0.00726861,0.36724486,0.31723268,0.01581299
-3.89294647,1.17897691,0.00355544,0.15969887,0.23676901,0.49892665,0.00697056,0.35261705,0.31408761,0.01530448
-3.88694347,1.17407937,0.00329644,0.15187080,0.22466199,0.51999383,0.00664029,0.33700134,0.31082086,0.01475703
-3.88094047,1.16712845,0.00304151,0.14367005,0.21221510,0.54015123,0.00628410,0.32067294,0.30750792,0.01418041
-3.87493747,1.15826908,0.00279421,0.13523317,0.19962298,0.55909844,0.00590869,0.30390009,0.30420233,0.01358410
-3.86893447,1.14760829,0.00255789,0.12669070,0.18706475,0.57652827,0.00552091,0.28693705,0.30093318,0.01297698
-3.86293147,1.13521421,0.00233562,0.11816408,0.17470032,0.59213530,0.00512770,0.27001829,0.29770412,0.01236713
-3.85692846,1.12111913,0.00213024,0.10976332,0.16266779,0.60562553,0.00473584,0.25335405,0.29449405,0.01176168
-3.85092546,1.10532632,0.00194433,0.10158525,0.15108196,0.61672682,0.00435195,0.23712747,0.29125942,0.01116675
-3.84492246,1.08782023,0.00178027,0.09371247,0.14003392,0.62519975,0.00398235,0.22149324,0.28793789,0.01058735
-3.83891946,1.06857930,0.00164028,0.08621307,0.12959170,0.63084819,0.00363301,0.20657771,0.28445331,0.01002749
-3.83291646,1.04759060,0.00152650,0.07914083,0.11980175,0.63352934,0.00330960,0.19248036,0.28072146,0.00949025
-3.82691346,1.02486534,0.00144107,0.07253616,0.11069120,0.63316251,0.00301742,0.17927643,0.27665652,0.00897788
-3.82091046,1.00045411,0.00138619,0.06642736,0.10227061,0.62973628,0.00276153,0.16702040,0.27217755,0.00849197
-3.81490745,0.97446110,0.00136422,0.06083234,0.09453714,0.62331360,0.00254678,0.15575013,0.26721488,0.00803369
-3.80890445,0.94705612,0.00137773,0.05576044,0.08747782,0.61403448,0.00237791,0.14549134,0.26171593,0.00760390
-3.80290145,0.91848375,0.00142954,0.05121450,0.08107280,0.60211608,0.00225963,0.13626211,0.25565018,0.00720337
-3.79689845,0.88906894,0.00152278,0.04719280,0.07529841,0.58785007,0.00219675,0.12807718,0.24901299,0.00683299
-3.79089545,0.85921860,0.00166086,0.04369093,0.07012991,0.57159736,0.00219424,0.12095173,0.24182814,0.00649384
-3.78489245,0.82941894,0.00184748,0.04070345,0.06554368,0.55378012,0.00225732,0.11490450,0.23414891,0.00618734
-3.77888944,0.80022852,0.00208654,0.03822516,0.06151905,0.53487161,0.00239147,0.10996011,0.22605771,0.00591533
-3.77288644,0.77226712,0.00238207,0.03625220,0.05803940,0.51538392,0.00260249,0.10615033,0.21766429,0.00568007
-3.76688344,0.74620084,0.00273807,0.03478256,0.05509275,0.49585416,0.00289641,0.10351439,0.20910260,0.00548426
-3.76088044,0.72272397,0.00315840,0.03381637,0.05267182,0.47682952,0.00327943,0.10209829,0.20052654,0.00533092
-3.75487744,0.70253813,0.00364654,0.03335564,0.05077349,0.45885166,0.00375778,0.10195298,0.19210469,0.00522336
-3.74887444,0.68632952,0.00420539,0.03340378,0.04939789,0.44244101,0.00433753,0.10313180,0.18401441,0.00516498
-3.74287144,0.67474512,0.00483704,0.03396467,0.04854707,0.42808144,0.00502434,0.10568701,0.17643548,0.00515917
-3.73686843,0.66836860,0.00554252,0.03504154,0.04822342,0.41620574,0.00582318,0.10966574,0.16954360,0.00520904
-3.73086543,0.66769690,0.00632157,0.03663561,0.04842797,0.40718251,0.00673800,0.11510545,0.16350393,0.00531731
-3.72486243,0.67311825,0.00717238,0.03874461,0.04915859,0.40130461,0.00777135,0.12202927,0.15846509,0.00548602
-3.71885943,0.68489256,0.00809143,0.04136131,0.05040830,0.39877976,0.00892409,0.13044121,0.15455368,0.00571641
-3.71285643,0.70313491,0.00907331,0.04447200,0.05216362,0.39972347,0.01019494,0.14032166,0.15186954,0.00600864
-3.70685343,0.72780288,0.01011061,0.04805523,0.05440339,0.40415453,0.01158020,0.15162346,0.15048208,0.00636172
-3.70085043,0.75868832,0.01119388,0.05208065,0.05709768,0.41199328,0.01307344,0.16426853,0.15042754,0.00677329
-3.69484742,0.79541418,0.01231165,0.05650826,0.06020730,0.42306271,0.01466528,0.17814559,0.15170754,0.00723959
-3.68884442,0.83743660,0.01345057,0.06128798,0.06368366,0.43709245,0.01634329,0.19310889,0.15428878,0.00775539
-3.68284142,0.88405275,0.01459558,0.06635964,0.06746916,0.45372568,0.01809192,0.20897831,0.15810405,0.00831399
-3.67683842,0.93441427,0.01573022,0.07165348,0.07149807,0.47252863,0.01989260,0.22554082,0.16305440,0.00890730
-3.67083542,0.98754628,0.01683693,0.07709108,0.07569791,0.49300277,0.02172403,0.24255341,0.16901259,0.00952594
-3.66483242,1.04237160,0.01789755,0.08258685,0.07999128,0.51459912,0.02356246,0.25974742,0.17582759,0.01015943
-3.65882941,1.09773961,0.01889376,0.08804991,0.08429810,0.53673447,0.02538226,0.27683431,0.18333008,0.01079642
-3.65282641,1.15245895,0.01980762,0.09338639,0.08853821,0.55880900,0.02715652,0.29351264,0.19133877,0.01142495
-3.64682341,1.20533307,0.02062212,0.09850209,0.09263412,0.58022482,0.02885780,0.30947599,0.19966735,0.01203282
-3.64082041,1.25519750,0.02132172,0.10330535,0.09651398,0.60040470,0.03045893,0.32442174,0.20813188,0.01260786
-3.63481741,1.30095739,0.02189284,0.10770999,0.10011450,0.61881055,0.03193391,0.33806019,0.21655829,0.01313839
-3.62881441,1.34162410,0.02232440,0.11163837,0.10338368,0.63496087,0.03325880,0.35012375,0.22478978,0.01361350
-3.62281141,1.37634915,0.02260814,0.11502414,0.10628339,0.64844651,0.03441258,0.36037584,0.23269377,0.01402346
-3.61680840,1.40445427,0.02273899,0.11781482,0.10879142,0.65894425,0.03537797,0.36861905,0.24016818,0.01436004
-3.61080540,1.42545618,0.02271529,0.11997394,0.11090310,0.66622747,0.03614217,0.37470216,0.24714666,0.01461677
-3.60480240,1.43908494,0.02253889,0.12148260,0.11263223,0.67017363,0.03669737,0.37852586,0.25360253,0.01478921
-3.59879940,1.44529495,0.02221512,0.12234051,0.11401133,0.67076816,0.03704124,0.38004667,0.25955126,0.01487507
-3.59279640,1.44426802,0.02175274,0.12256621,0.11509115,0.66810449,0.03717707,0.37927906,0.26505116,0.01487435
-3.58679340,1.43640823,0.02116368,0.12219670,0.11593937,0.66238032,0.03711381,0.37629549,0.27020238,0.01478928
-3.58079040,1.42232868,0.02046274,0.12128619,0.11663851,0.65389020,0.03686587,0.37122446,0.27514386,0.01462432
-3.57478739,1.40283055,0.01966725,0.11990433,0.11728324,0.64301469,0.03645265,0.36424664,0.28004862,0.01438594
