energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
4.40920460,1.79125210,0.32978233,0.00166595,0.00067143,0.13947278,0.40861567,1.21769330,0.05637622,0.16717095
4.41520760,1.75659991,0.32434854,0.00161971,0.00057976,0.13157353,0.39593456,1.19663821,0.05391986,0.16048882
4.42121061,1.72188443,0.31905136,0.00157462,0.00050301,0.12446401,0.38464887,1.17408277,0.05154790,0.15419595
4.42721361,1.68730082,0.31385088,0.00153095,0.00043932,0.11816989,0.37473672,1.15021782,0.04927851,0.14837258
4.43321661,1.65308305,0.30872165,0.00148902,0.00038715,0.11270199,0.36617755,1.12527846,0.04713170,0.14310094
4.43921961,1.61950811,0.30365561,0.00144919,0.00034530,0.10805761,0.35895380,1.09954523,0.04512913,0.13846349
4.44522261,1.58689808,0.29866441,0.00141183,0.00031282,0.10422211,0.35305220,1.07334342,0.04329375,0.13454094
4.45122561,1.55561936,0.29378095,0.00137738,0.00028905,0.10117057,0.34846425,1.04704029,0.04164952,0.13141022
4.45722861,1.52607902,0.28906002,0.00134626,0.00027353,0.09886950,0.34518629,1.02103994,0.04022110,0.12914243
4.46323162,1.49871805,0.28457807,0.00131891,0.00026603,0.09727843,0.34321873,0.99577611,0.03903348,0.12780078
4.46923462,1.47400153,0.28043187,0.00129579,0.00026651,0.09635147,0.34256468,0.97170260,0.03811164,0.12743863
4.47523762,1.45240605,0.27673626,0.00127733,0.00027507,0.09603864,0.34322800,0.94928182,0.03748016,0.12809765
4.48124062,1.43440453,0.27362095,0.00126394,0.00029199,0.09628714,0.34521077,0.92897167,0.03716284,0.12980620
4.48724362,1.42044927,0.27122656,0.00125600,0.00031766,0.09704236,0.34851033,0.91121111,0.03718225,0.13257780
4.49324662,1.41095363,0.26969988,0.00125381,0.00035257,0.09824877,0.35311610,0.89640507,0.03755935,0.13641000
4.49924962,1.40627323,0.26918873,0.00125764,0.00039731,0.09985067,0.35900620,0.88490914,0.03831294,0.14128339
4.50525263,1.40668749,0.26983643,0.00126764,0.00045252,0.10179276,0.36614420,0.87701484,0.03945924,0.14716105
4.51125563,1.41238238,0.27177611,0.00128388,0.00051888,0.10402070,0.37447610,0.87293603,0.04101128,0.15398821
4.51725863,1.42343534,0.27512519,0.00130633,0.00059706,0.10648150,0.38392780,0.87279712,0.04297841,0.16169240
4.52326163,1.43980296,0.27998003,0.00133483,0.00068773,0.10912386,0.39440323,0.87662385,0.04536569,0.17018386
4.52926463,1.46131257,0.28641110,0.00136911,0.00079150,0.11189853,0.40578330,0.88433703,0.04817329,0.17935649
4.53526763,1.48765792,0.29445878,0.00140875,0.00090893,0.11475856,0.41792586,0.89574980,0.05139599,0.18908909
4.54127064,1.51839984,0.30412997,0.00145323,0.00104044,0.11765960,0.43066681,0.91056877,0.05502258,0.19924711
4.54727364,1.55297190,0.31539567,0.00150191,0.00118635,0.12056014,0.44382237,0.92839912,0.05903546,0.20968483
4.55327664,1.59069131,0.32818958,0.00155404,0.00134683,0.12342187,0.45719261,0.94875381,0.06341024,0.22024787
4.55927964,1.63077487,0.34240798,0.00160875,0.00152189,0.12620993,0.47056618,0.97106667,0.06811555,0.23077617
4.56528264,1.67235980,0.35791073,0.00166514,0.00171137,0.12889331,0.48372617,0.99470905,0.07311295,0.24110725
4.57128564,1.71452867,0.37452367,0.00172223,0.00191496,0.13144528,0.49645705,1.01900955,0.07835716,0.25107978
4.57728864,1.75633797,0.39204227,0.00177902,0.00213218,0.13384389,0.50855236,1.04327616,0.08379637,0.26053727
4.58329165,1.79684922,0.41023651,0.00183452,0.00236245,0.13607253,0.51982306,1.06682015,0.08937295,0.26933203
4.58929465,1.83516170,0.42885697,0.00188778,0.00260509,0.13812061,0.53010625,1.08898061,0.09502435,0.27732896
4.59529765,1.87044571,0.44764203,0.00193792,0.00285939,0.13998428,0.53927392,1.10914900,0.10068430,0.28440934
4.60130065,1.90197505,0.46632593,0.00198417,0.00312467,0.14166726,0.54724153,1.12679260,0.10628424,0.29047437
4.60730365,1.92915762,0.48464755,0.00202589,0.00340034,0.14318167,0.55397595,1.14147604,0.11175506,0.29544836
4.61330665,1.95156305,0.50235963,0.00206263,0.00368601,0.14454889,0.55950266,1.15288004,0.11702890,0.29928147
4.61930965,1.96894609,0.51923818,0.00209409,0.00398158,0.14580032,0.56391164,1.16081664,0.12204121,0.30195188
4.62531266,1.98126504,0.53509169,0.00212024,0.00428730,0.14697811,0.56736199,1.16524031,0.12673278,0.30346733
4.63131566,1.98869417,0.54976983,0.00214124,0.00460392,0.14813559,0.57008468,1.16625448,0.13105180,0.30386589
4.63731866,1.99162963,0.56317125,0.00215750,0.00493270,0.14933752,0.57238349,1.16411321,0.13495578,0.30321595
4.64332166,1.99068835,0.57525013,0.00216969,0.00527555,0.15065998,0.57463366,1.15921785,0.13841332,0.30161540
4.64932466,1.98669957,0.58602107,0.00217868,0.00563504,0.15218978,0.57727840,1.15210869,0.14140553,0.29918997
4.65532766,1.98068904,0.59556202,0.00218560,0.00601444,0.15402342,0.58082277,1.14345189,0.14392711,0.29609071
4.66133067,1.97385596,0.60401496,0.00219173,0.00641769,0.15626553,0.58582516,1.13402185,0.14598695,0.29249072
4.66733367,1.96754293,0.61158404,0.00219855,0.00684934,0.15902669,0.59288614,1.12467954,0.14760824,0.28858107
4.67333667,1.96319954,0.61853114,0.00220765,0.00731449,0.16242067,0.60263472,1.11634740,0.14882800,0.28456610
4.67933967,1.96234021,0.62516864,0.00222070,0.00781860,0.16656112,0.61571227,1.10998126,0.14969603,0.28065814
4.68534267,1.96649720,0.63184960,0.00223938,0.00836731,0.17155778,0.63275405,1.10654010,0.15027326,0.27707170
4.69134567,1.97716995,0.63895538,0.00226535,0.00896620,0.17751223,0.65436883,1.10695447,0.15062961,0.27401735
4.69734867,1.99577190,0.64688114,0.00230019,0.00962052,0.18451335,0.68111688,1.11209417,0.15084127,0.27169545
4.70335168,2.02357635,0.65601946,0.00234528,0.01033482,0.19263265,0.71348689,1.12273627,0.15098765,0.27028975
4.70935468,2.06166296,0.66674283,0.00240181,0.01111269,0.20191965,0.75187243,1.13953433,0.15114803,0.26996116
4.71535768,2.11086653,0.67938540,0.00247070,0.01195635,0.21239737,0.79654878,1.16298966,0.15139797,0.27084192
4.72136068,2.17173015,0.69422501,0.00255251,0.01286633,0.22405843,0.84765089,1.19342574,0.15180583,0.27303016
4.72736368,2.24446438,0.71146603,0.00264742,0.01384118,0.23686163,0.90515356,1.23096662,0.15242933,0.27658528
4.73336668,2.32891461,0.73122401,0.00275521,0.01487717,0.25072946,0.96885481,1.27552038,0.15331248,0.28152422
4.73936968,2.42453818,0.75351288,0.00287518,0.01596811,0.26554669,1.03836337,1.32676838,0.15448299,0.28781887
4.74537269,2.53039315,0.77823547,0.00300621,0.01710522,0.28116002,1.11309143,1.38416125,0.15595020,0.29539470
4.75137569,2.64513985,0.80517798,0.00314670,0.01827712,0.29737923,1.19225345,1.44692211,0.15770387,0.30413094
4.75737869,2.76705627,0.83400901,0.00329460,0.01946989,0.31397959,1.27487167,1.51405743,0.15971369,0.31386214
4.76338169,2.89406779,0.86428332,0.00344749,0.02066731,0.33070576,1.35978887,1.58437584,0.16192971,0.32438143
4.76938469,3.02379110,0.89545068,0.00360259,0.02185113,0.34727701,1.44568850,1.65651462,0.16428366,0.33544527
4.77538769,3.15359164,0.92686947,0.00375684,0.02300153,0.36339375,1.53112208,1.72897345,0.16669110,0.34677975
4.78139070,3.28065314,0.95782481,0.00390698,0.02409759,0.37874511,1.61454321,1.80015462,0.16905441,0.35808815
4.78739370,3.40205724,0.98755059,0.00404967,0.02511796,0.39301739,1.69434743,1.86840862,0.17126635,0.36905972
4.79339670,3.51487062,1.01525460,0.00418155,0.02604145,0.40590305,1.76891661,1.93208346,0.17321424,0.37937921
4.79939970,3.61623637,1.04014570,0.00429940,0.02684778,0.41710996,1.83666632,1.98957616,0.17478440,0.38873694
4.80540270,3.70346619,1.06146194,0.00440019,0.02751820,0.42637049,1.89609432,2.03938432,0.17586670,0.39683898
4.81140570,3.77412955,1.07849838,0.00448123,0.02803620,0.43345011,1.94582826,2.08015579,0.17635910,0.40341700
4.81740870,3.82613616,1.09063334,0.00454026,0.02838810,0.43815515,1.98467057,2.11073432,0.17617183,0.40823744
4.82341171,3.85780801,1.09735185,0.00457549,0.02856352,0.44033931,2.01163848,2.13019918,0.17523107,0.41110954
4.82941471,3.86793781,1.09826537,0.00458572,0.02855579,0.43990874,2.02599739,2.13789697,0.17348203,0.41189194
4.83541771,3.85583108,1.09312657,0.00457034,0.02836222,0.43682538,2.02728613,2.13346421,0.17089120,0.41049745
4.84142071,3.82133009,1.08183887,0.00452939,0.02798421,0.43110841,2.01533277,2.11683956,0.16744771,0.40689589
4.84742371,3.76481831,1.06446003,0.00446354,0.02742717,0.42283380,1.99026039,2.08826510,0.16316376,0.40111477
4.85342671,3.68720532,1.04119983,0.00437406,0.02670037,0.41213194,1.95248253,2.04827661,0.15807417,0.39323780
4.85942971,3.58989296,1.01241196,0.00426279,0.02581663,0.39918342,1.90268850,1.99768322,0.15223497,0.38340140
4.86543272,3.47472417,0.97858068,0.00413206,0.02479184,0.38421326,1.84181936,1.93753746,0.14572131,0.37178922
4.87143572,3.34391718,0.94030284,0.00398461,0.02364441,0.36748377,1.77103576,1.86909705,0.13862465,0.35862502
4.87743872,3.19998799,0.89826627,0.00382350,0.02239471,0.34928636,1.69167912,1.79378012,0.13104946,0.34416433
4.88344172,3.04566481,0.85322560,0.00365202,0.02106435,0.32993273,1.60522806,1.71311611,0.12310960,0.32868504
4.88944472,2.88379835,0.80597664,0.00347353,0.01967554,0.30974573,1.51325196,1.62869434,0.11492459,0.31247765
4.89544772,2.71727173,0.75733051,0.00329140,0.01825044,0.28905035,1.41736386,1.54211261,0.10661588,0.29583539
4.90145073,2.54891408,0.70808866,0.00310890,0.01681053,0.26816514,1.31917446,1.45492803,0.09830324,0.27904471
4.90745373,2.38142103,0.65901973,0.00292906,0.01537606,0.24739439,1.22024926,1.36861193,0.09010163,0.26237656
4.91345673,2.21728506,0.61083928,0.00275468,0.01396562,0.22702137,1.12207016,1.28451068,0.08211834,0.24607875
4.91945973,2.05873811,0.56419276,0.00258816,0.01259571,0.20730272,1.02600294,1.20381360,0.07445071,0.23036972
4.92546273,1.90770794,0.51964256,0.00243153,0.01128055,0.18846422,0.93327129,1.12752904,0.06718444,0.21543382
4.93146573,1.76578900,0.47765901,0.00228640,0.01003185,0.17069797,0.84493806,1.05646894,0.06039236,0.20141828
4.93746873,1.63422791,0.43861556,0.00215392,0.00885879,0.15416090,0.76189355,0.99124197,0.05413379,0.18843185
4.94347174,1.51392297,0.40278787,0.00203483,0.00776802,0.13897460,0.68485080,0.93225490,0.04845442,0.17654511
4.94947474,1.40543621,0.37035649,0.00192947,0.00676381,0.12522625,0.61434718,0.87972140,0.04338659,0.16579219
4.95547774,1.30901654,0.34141251,0.00183780,0.00584819,0.11297057,0.55075147,0.83367729,0.03894984,0.15617382
4.96148074,1.22463161,0.31596578,0.00175947,0.00502121,0.10223251,0.49427549,0.79400093,0.03515191,0.14766151
4.96748374,1.15200617,0.29395486,0.00169384,0.00428119,0.09301052,0.44498910,0.76043737,0.03198969,0.14020234
4.97348674,1.09066461,0.27525820,0.00164011,0.00362503,0.08528009,0.40283765,0.73262489,0.02945050,0.13372443
4.97948974,1.03997514,0.25970573,0.00159729,0.00304846,0.07899753,0.36766061,0.71012236,0.02751320,0.12814251
4.98549275,0.99919365,0.24709056,0.00156433,0.00254637,0.07410357,0.33921053,0.69243633,0.02614942,0.12336341
4.99149575,0.96750530,0.23717995,0.00154013,0.00211308,0.07052691,0.31717147,0.67904642,0.02532466,0.11929138
4.99749875,0.94406226,0.22972553,0.00152361,0.00174255,0.06818731,0.30117628,0.66942828,0.02499936,0.11583271
5.00350175,0.92801653,0.22447213,0.00151376,0.00142865,0.06699842,0.29082211,0.66307339,0.02512977,0.11289982
5.00950475,0.91854700,0.22116539,0.00150961,0.00116528,0.06687009,0.28568404,0.65950505,0.02566885,0.11041451
5.01550775,0.91488049,0.21955779,0.00151034,0.00094659,0.06771026,0.28532642,0.65829051,0.02656706,0.10831027
5.02151076,0.91630665,0.21941335,0.00151522,0.00076705,0.06942647,0.28931216,0.65904922,0.02777302,0.10653385
5.02751376,0.92218711,0.22051093,0.00152364,0.00062155,0.07192686,0.29720990,0.66145730,0.02923425,0.10504581
5.03351676,0.93195936,0.22264649,0.00153510,0.00050546,0.07512099,0.30859932,0.66524864,0.03089784,0.10382040
5.03951976,0.94513616,0.22563433,0.00154921,0.00041464,0.07892023,0.32307483,0.67021317,0.03271112,0.10284460
5.04552276,0.96130120,0.22930761,0.00156565,0.00034549,0.08323807,0.34024789,0.67619276,0.03462240,0.10211665
5.05152576,0.98010208,0.23351844,0.00158416,0.00029491,0.08799018,0.35974824,0.68307534,0.03658176,0.10164405
5.05752876,1.00124128,0.23813758,0.00160453,0.00026029,0.09309448,0.38122434,0.69078794,0.03854177,0.10144125
5.06353177,1.02446616,0.24305415,0.00162657,0.00023948,0.09847106,0.40434320,0.69928903,0.04045834,0.10152715
5.06953477,1.04955852,0.24817527,0.00165008,0.00023079,0.10404214,0.42878973,0.70856076,0.04229150,0.10192250
5.07553777,1.07632453,0.25342591,0.00167485,0.00023291,0.10973211,0.45426603,0.71860146,0.04400623,0.10264742
5.08154077,1.10458542,0.25874887,0.00170063,0.00024488,0.11546751,0.48049035,0.72941875,0.04557307,0.10371904
5.08754377,1.13416936,0.26410501,0.00172713,0.00026610,0.12117709,0.50719620,0.74102344,0.04696887,0.10514946
5.09354677,1.16490476,0.26947357,0.00175402,0.00029625,0.12679200,0.53413148,0.75342438,0.04817716,0.10694403
5.09954977,1.19661521,0.27485271,0.00178091,0.00033530,0.13224590,0.56105768,0.76662443,0.04918859,0.10910008
5.10555278,1.22911613,0.28025990,0.00180737,0.00038344,0.13747524,0.58774941,0.78061741,0.05000101,0.11160600
5.11155578,1.26221304,0.28573243,0.00183294,0.00044112,0.14241956,0.61399409,0.79538610,0.05061945,0.11444095
5.11755878,1.29570151,0.29132746,0.00185711,0.00050897,0.14702185,0.63959204,0.81090120,0.05105584,0.11757485
5.12356178,1.32936869,0.29712197,0.00187937,0.00058783,0.15122895,0.66435690,0.82712120,0.05132859,0.12096898
5.12956478,1.36299610,0.30321205,0.00189921,0.00067869,0.15499208,0.68811652,0.84399292,0.05146184,0.12457694
5.13556778,1.39636376,0.30971177,0.00191613,0.00078273,0.15826737,0.71071433,0.86145281,0.05148468,0.12834592
5.14157079,1.42925519,0.31675129,0.00192968,0.00090122,0.16101651,0.73201113,0.87942868,0.05143010,0.13221841
5.14757379,1.46146317,0.32447432,0.00193942,0.00103556,0.16320745,0.75188736,0.89784192,0.05133385,0.13613401
5.15357679,1.49279591,0.33303470,0.00194502,0.00118721,0.16481510,0.77024577,0.91660989,0.05123325,0.14003152
5.15957979,1.52308331,0.34259226,0.00194621,0.00135768,0.16582216,0.78701428,0.93564860,0.05116590,0.14385099
5.16558279,1.55218305,0.35330793,0.00194280,0.00154848,0.16621985,0.80214906,0.95487526,0.05116840,0.14753580
5.17158579,1.57998603,0.36533804,0.00193471,0.00176104,0.16600866,0.81563755,0.97421081,0.05127514,0.15103464
5.17758879,1.60642095,0.37882819,0.00192199,0.00199670,0.16519904,0.82750118,0.99358224,0.05151711,0.15430323
5.18359180,1.63145774,0.39390659,0.00190477,0.00225664,0.16381189,0.83779769,1.01292452,0.05192083,0.15730587
5.18959480,1.65510952,0.41067725,0.00188330,0.00254180,0.16187898,0.84662278,1.03218217,0.05250747,0.16001651
5.19559780,1.67743304,0.42921324,0.00185796,0.00285285,0.15944312,0.85411088,1.05131038,0.05329209,0.16241959
5.20160080,1.69852739,0.44955030,0.00182921,0.00319013,0.15655801,0.86043496,1.07027566,0.05428311,0.16451038
5.20760380,1.71853126,0.47168119,0.00179762,0.00355359,0.15328792,0.86580521,1.08905597,0.05548193,0.16629495
5.21360680,1.73761851,0.49555101,0.00176385,0.00394279,0.14970700,0.87046651,1.10764046,0.05688288,0.16778968
5.21960980,1.75599271,0.52105403,0.00172861,0.00435684,0.14589830,0.87469484,1.12602890,0.05847334,0.16902051
5.22561281,1.77388049,0.54803213,0.00169268,0.00479446,0.14195248,0.87879244,1.14423070,0.06023409,0.17002174
5.23161581,1.79152443,0.57627521,0.00165688,0.00525392,0.13796624,0.88308204,1.16226386,0.06213997,0.17083470
5.23761881,1.80917558,0.60552381,0.00162204,0.00573318,0.13404053,0.88790018,1.18015371,0.06416066,0.17150608
5.24362181,1.82708603,0.63547388,0.00158901,0.00622985,0.13027851,0.89358979,1.19793164,0.06626175,0.17208626
5.24962481,1.84550184,0.66578379,0.00155858,0.00674135,0.12678336,0.90049221,1.21563375,0.06840597,0.17262756
5.25562781,1.86465647,0.69608337,0.00153156,0.00726495,0.12365606,0.90893883,1.23329949,0.07055453,0.17318242
5.26163082,1.88476482,0.72598467,0.00150866,0.00779793,0.12099299,0.91924248,1.25097013,0.07266855,0.17380173
5.26763382,1.90601801,0.75509410,0.00149054,0.00833763,0.11888368,0.93168876,1.26868707,0.07471059,0.17453321
5.27363682,1.92857859,0.78302530,0.00147778,0.00888159,0.11740854,0.94652736,1.28648986,0.07664613,0.17541997
5.27963982,1.95257629,0.80941229,0.00147084,0.00942766,0.11663677,0.96396359,1.30441377,0.07844495,0.17649914
5.28564282,1.97810392,0.83392213,0.00147009,0.00997405,0.11662438,0.98415023,1.32248685,0.08008242,0.17780078
5.29164582,2.00521332,0.85626644,0.00147577,0.01051941,0.11741253,1.00717977,1.34072637,0.08154059,0.17934681
5.29764882,2.03391125,0.87621127,0.00148796,0.01106285,0.11902607,1.03307735,1.35913476,0.08280895,0.18115026
5.30365183,2.06415508,0.89358461,0.00150665,0.01160393,0.12147240,1.06179449,1.37769495,0.08388505,0.18321459
5.30965483,2.09584839,0.90828122,0.00153164,0.01214265,0.12474075,1.09320402,1.39636539,0.08477460,0.18553321
5.31565783,2.12883668,0.92026455,0.00156260,0.01267935,0.12880188,1.12709632,1.41507505,0.08549136,0.18808928
5.32166083,2.16290350,0.92956543,0.00159905,0.01321460,0.13360817,1.16317748,1.43371863,0.08605660,0.19085564
5.32766383,2.19776750,0.93627793,0.00164036,0.01374912,0.13909425,1.20106950,1.45215249,0.08649823,0.19379502
5.33366683,2.23308097,0.94055239,0.00168578,0.01428357,0.14517823,1.24031312,1.47019179,0.08684959,0.19686062
5.33966983,2.26843049,0.94258611,0.00173439,0.01481844,0.15176338,1.28037340,1.48760922,0.08714798,0.19999691
5.34567284,2.30334029,0.94261246,0.00178521,0.01535386,0.15874044,1.32064847,1.50413587,0.08743296,0.20314088
5.35167584,2.33727891,0.94088872,0.00183711,0.01588948,0.16599045,1.36048153,1.51946451,0.08774451,0.20622362
5.35767884,2.36966949,0.93768373,0.00188895,0.01642432,0.17338816,1.39917609,1.53325555,0.08812109,0.20917233
5.36368184,2.39990400,0.93326583,0.00193949,0.01695668,0.18080578,1.43601420,1.54514586,0.08859774,0.21191267
5.36968484,2.42736121,0.92789188,0.00198754,0.01748409,0.18811717,1.47027746,1.55476009,0.08920431,0.21437143
5.37568784,2.45142812,0.92179794,0.00203188,0.01800329,0.19520227,1.50127000,1.56172458,0.08996380,0.21647950
5.38169085,2.47152424,0.91519205,0.00207141,0.01851024,0.20195151,1.52834284,1.56568291,0.09089100,0.21817496
5.38769385,2.48712762,0.90824944,0.00210509,0.01900023,0.20827025,1.55091860,1.56631287,0.09199148,0.21940620
5.39369685,2.49780171,0.90111032,0.00213203,0.01946798,0.21408289,1.56851542,1.56334367,0.09326093,0.22013497
5.39969985,2.50322135,0.89388017,0.00215152,0.01990780,0.21933644,1.58076912,1.55657270,0.09468491,0.22033909
5.40570285,2.50319666,0.88663240,0.00216304,0.02031378,0.22400357,1.58745229,1.54588081,0.09623907,0.22001480
5.41170585,2.49769322,0.87941295,0.00216629,0.02068003,0.22808463,1.58848933,1.53124514,0.09788977,0.21917850
5.41770885,2.48684713,0.87224641,0.00216122,0.02100086,0.23160875,1.58396631,1.51274866,0.09959512,0.21786773
5.42371186,2.47097371,0.86514311,0.00214801,0.02127105,0.23463382,1.57413518,1.49058579,0.10130642,0.21614134
5.42971486,2.45056887,0.85810653,0.00212710,0.02148604,0.23724517,1.55941143,1.46506337,0.10296991,0.21407877
5.43571786,2.42630251,0.85114050,0.00209915,0.02164212,0.23955307,1.54036533,1.43659680,0.10452870,0.21177825
5.44172086,2.39900367,0.84425557,0.00206504,0.02173658,0.24168895,1.51770654,1.40570132,0.10592501,0.20935423
5.44772386,2.36963766,0.83747408,0.00202583,0.02176785,0.24380051,1.49226268,1.37297850,0.10710233,0.20693373
5.45372686,2.33927573,0.83083354,0.00198273,0.02173557,0.24604588,1.46495248,1.33909841,0.10800765,0.20465202
5.45972986,2.30905832,0.82438807,0.00193704,0.02164058,0.24858691,1.43675450,1.30477827,0.10859354,0.20264763
5.46573287,2.28015323,0.81820773,0.00189012,0.02148490,0.25158199,1.40867266,1.27075826,0.10882005,0.20105690
5.47173587,2.25371052,0.81237586,0.00184336,0.02127167,0.25517866,1.38169998,1.23777565,0.10865626,0.20000831
