energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-1.79789895,2.93477669,0.91181143,1.49787808,0.00560946,0.18616511,0.56484476,0.84539574,0.49164490,0.00000000
-1.79189595,2.81783076,0.86216853,1.41241206,0.00577370,0.18782386,0.54892935,0.82090247,0.48784618,0.00000000
-1.78589295,2.70152190,0.81238351,1.32980298,0.00600065,0.18900142,0.53174174,0.79539873,0.48207035,0.00000000
-1.77988994,2.58661843,0.76284040,1.25058367,0.00629037,0.18968606,0.51347510,0.76906929,0.47433371,0.00000000
-1.77388694,2.47384335,0.71390735,1.17520352,0.00664219,0.18987821,0.49433020,0.74211588,0.46469046,0.00000000
-1.76788394,2.36387135,0.66593100,1.10402628,0.00705456,0.18959096,0.47451276,0.71475569,0.45323288,0.00000000
-1.76188094,2.25732716,0.61923172,1.03733050,0.00752490,0.18885017,0.45423070,0.68721938,0.44009048,0.00000000
-1.75587794,2.15478478,0.57409980,0.97531229,0.00804957,0.18769404,0.43369143,0.65974852,0.42542786,0.00000000
-1.74987494,2.05676699,0.53079270,0.91808995,0.00862380,0.18617220,0.41309910,0.63259239,0.40944168,0.00000000
-1.74387194,1.96374480,0.48953298,0.86570992,0.00924166,0.18434437,0.39265184,0.60600417,0.39235658,0.00000000
-1.73786893,1.87613644,0.45050726,0.81815369,0.00989615,0.18227856,0.37253906,0.58023660,0.37442023,0.00000000
-1.73186593,1.79430582,0.41386579,0.77534526,0.01057927,0.18004898,0.35293880,0.55553717,0.35589779,0.00000000
-1.72586293,1.71856043,0.37972276,0.73715874,0.01128216,0.17773366,0.33401535,0.53214302,0.33706589,0.00000000
-1.71985993,1.64914879,0.34815715,0.70342589,0.01199532,0.17541197,0.31591702,0.51027577,0.31820630,0.00000000
-1.71385693,1.58625764,0.31921413,0.67394338,0.01270878,0.17316202,0.29877429,0.49013637,0.29959964,0.00000000
-1.70785393,1.53000922,0.29290682,0.64847958,0.01341240,0.17105824,0.28269838,0.47190032,0.28151922,0.00000000
-1.70185093,1.48045888,0.26921845,0.62678084,0.01409615,0.16916904,0.26778020,0.45571335,0.26422521,0.00000000
-1.69584792,1.43759341,0.24810474,0.60857730,0.01475039,0.16755477,0.25408984,0.44168786,0.24795938,0.00000000
-1.68984492,1.40133029,0.22949657,0.59358805,0.01536618,0.16626606,0.24167650,0.42990005,0.23294043,0.00000000
-1.68384192,1.37151823,0.21330274,0.58152583,0.01593553,0.16534253,0.23056900,0.42038819,0.21936008,0.00000000
-1.67783892,1.34793905,0.19941281,0.57210127,0.01645168,0.16481194,0.22077664,0.41315181,0.20737997,0.00000000
-1.67183592,1.33031105,0.18770008,0.56502662,0.01690934,0.16468984,0.21229054,0.40815201,0.19712935,0.00000000
-1.66583292,1.31829402,0.17802447,0.56001921,0.01730481,0.16497969,0.20508532,0.40531288,0.18870368,0.00000000
-1.65982991,1.31149567,0.17023548,0.55680453,0.01763617,0.16567342,0.19912106,0.40452394,0.18216400,0.00000000
-1.65382691,1.30947961,0.16417497,0.55511906,0.01790330,0.16675244,0.19434549,0.40564364,0.17753705,0.00000000
-1.64782391,1.31177466,0.15968001,0.55471291,0.01810794,0.16818899,0.19069637,0.40850370,0.17481628,0.00000000
-1.64182091,1.31788542,0.15658552,0.55535232,0.01825367,0.16994786,0.18810388,0.41291430,0.17396342,0.00000000
-1.63581791,1.32730384,0.15472690,0.55682204,0.01834580,0.17198837,0.18649318,0.41866997,0.17491080,0.00000000
-1.62981491,1.33952172,0.15394255,0.55892763,0.01839130,0.17426651,0.18578691,0.42555592,0.17756423,0.00000000
-1.62381191,1.35404377,0.15407621,0.56149778,0.01839867,0.17673722,0.18590765,0.43335478,0.18180644,0.00000000
-1.61780890,1.37040106,0.15497929,0.56438652,0.01837776,0.17935669,0.18678037,0.44185355,0.18750105,0.00000000
-1.61180590,1.38816436,0.15651303,0.56747542,0.01833963,0.18208462,0.18833472,0.45085040,0.19449684,0.00000000
-1.60580290,1.40695720,0.15855048,0.57067558,0.01829637,0.18488634,0.19050725,0.46016134,0.20263248,0.00000000
-1.59979990,1.42646800,0.16097835,0.57392948,0.01826096,0.18773468,0.19324337,0.46962635,0.21174134,0.00000000
-1.59379690,1.44646077,0.16369857,0.57721239,0.01824707,0.19061163,0.19649913,0.47911480,0.22165644,0.00000000
-1.58779390,1.46678393,0.16662961,0.58053331,0.01826889,0.19350947,0.20024262,0.48852992,0.23221534,0.00000000
-1.58179090,1.48737655,0.16970743,0.58393515,0.01834099,0.19643163,0.20445500,0.49781202,0.24326469,0.00000000
-1.57578789,1.50827139,0.17288600,0.58749398,0.01847806,0.19939284,0.20913105,0.50694046,0.25466440,0.00000000
-1.56978489,1.52959432,0.17613730,0.59131720,0.01869476,0.20241894,0.21427911,0.51593385,0.26629117,0.00000000
-1.56378189,1.55155964,0.17945087,0.59554038,0.01900540,0.20554594,0.21992038,0.52484869,0.27804114,0.00000000
-1.55777889,1.57446094,0.18283264,0.60032267,0.01942371,0.20881864,0.22608750,0.53377617,0.28983160,0.00000000
-1.55177589,1.59865747,0.18630319,0.60584080,0.01996246,0.21228861,0.23282239,0.54283726,0.30160153,0.00000000
-1.54577289,1.62455611,0.18989540,0.61228153,0.02063308,0.21601173,0.24017327,0.55217605,0.31331094,0.00000000
-1.53976988,1.65258935,0.19365148,0.61983279,0.02144522,0.22004534,0.24819105,0.56195178,0.32493898,0.00000000
-1.53376688,1.68318995,0.19761950,0.62867378,0.02240630,0.22444501,0.25692500,0.57232946,0.33648080,0.00000000
-1.52776388,1.71676311,0.20184950,0.63896423,0.02352102,0.22926124,0.26641810,0.58346985,0.34794344,0.00000000
-1.52176088,1.75365751,0.20638934,0.65083333,0.02479086,0.23453609,0.27670188,0.59551892,0.35934072,0.00000000
-1.51575788,1.79413641,0.21128047,0.66436887,0.02621365,0.24029992,0.28779142,0.60859744,0.37068759,0.00000000
-1.50975488,1.83835038,0.21655381,0.67960711,0.02778315,0.24656851,0.29968046,0.62279120,0.38199420,0.00000000
-1.50375188,1.88631319,0.22222594,0.69652405,0.02948874,0.25334062,0.31233699,0.63814229,0.39325994,0.00000000
-1.49774887,1.93788235,0.22829583,0.71502860,0.03131525,0.26059608,0.32569972,0.65464208,0.40446805,0.00000000
-1.49174587,1.99274569,0.23474232,0.73495819,0.03324292,0.26829473,0.33967553,0.67222622,0.41558097,0.00000000
-1.48574287,2.05041498,0.24152252,0.75607740,0.03524750,0.27637604,0.35413824,0.69077201,0.42653688,0.00000000
-1.47973987,2.11022752,0.24857126,0.77807974,0.03730063,0.28475971,0.36892885,0.71009846,0.43724766,0.00000000
-1.47373687,2.17135596,0.25580168,0.80059283,0.03937032,0.29334699,0.38385736,0.72996904,0.44759857,0.00000000
-1.46773387,2.23282639,0.26310698,0.82318695,0.04142168,0.30202295,0.39870619,0.75009713,0.45744964,0.00000000
-1.46173087,2.29354424,0.27036337,0.84538675,0.04341779,0.31065942,0.41323515,0.77015401,0.46663885,0.00000000
-1.45572786,2.35232690,0.27743402,0.86668569,0.04532075,0.31911857,0.42718778,0.78977898,0.47498697,0.00000000
-1.44972486,2.40794194,0.28417393,0.88656273,0.04709285,0.32725694,0.44029889,0.80859124,0.48230390,0.00000000
-1.44372186,2.45914911,0.29043542,0.90450046,0.04869772,0.33492986,0.45230292,0.82620300,0.48839612,0.00000000
-1.43771886,2.50474427,0.29607415,0.92000394,0.05010165,0.34199586,0.46294277,0.84223316,0.49307493,0.00000000
-1.43171586,2.54360339,0.30095519,0.93261936,0.05127469,0.34832116,0.47197880,0.85632100,0.49616502,0.00000000
-1.42571286,2.57472428,0.30495894,0.94195170,0.05219177,0.35378380,0.47919737,0.86813911,0.49751291,0.00000000
-1.41970985,2.59726461,0.30798666,0.94768053,0.05283365,0.35827747,0.48441881,0.87740529,0.49699487,0.00000000
-1.41370685,2.61057404,0.30996524,0.94957320,0.05318761,0.36171471,0.48750420,0.88389251,0.49452375,0.00000000
-1.40770385,2.61421958,0.31085099,0.94749495,0.05324797,0.36402959,0.48836076,0.88743689,0.49005452,0.00000000
-1.40170085,2.60800283,0.31063232,0.94141539,0.05301634,0.36517961,0.48694567,0.88794320,0.48358820,0.00000000
-1.39569785,2.59196883,0.30933117,0.93141127,0.05250152,0.36514685,0.48326808,0.88538789,0.47517383,0.00000000
-1.38969485,2.56640622,0.30700309,0.91766539,0.05171923,0.36393844,0.47738925,0.87981945,0.46490872,0.00000000
-1.38369185,2.53183914,0.30373605,0.90046183,0.05069151,0.36158624,0.46942095,0.87135640,0.45293667,0.00000000
-1.37768884,2.48901148,0.29964800,0.88017801,0.04944591,0.35814593,0.45952214,0.86018305,0.43944447,0.00000000
-1.37168584,2.43886461,0.29488335,0.85727376,0.04801453,0.35369538,0.44789413,0.84654322,0.42465694,0.00000000
-1.36568284,2.38250951,0.28960859,0.83227824,0.04643285,0.34833256,0.43477457,0.83073253,0.40883053,0.00000000
-1.35967984,2.32119511,0.28400723,0.80577526,0.04473850,0.34217301,0.42043041,0.81308937,0.39224614,0.00000000
-1.35367684,2.25627377,0.27827430,0.77838759,0.04297006,0.33534685,0.40515025,0.79398519,0.37520120,0.00000000
-1.34767384,2.18916564,0.27261076,0.75076105,0.04116579,0.32799556,0.38923637,0.77381428,0.35800162,0.00000000
-1.34167084,2.12132300,0.26721797,0.72354888,0.03936249,0.32026854,0.37299670,0.75298365,0.34095377,0.00000000
-1.33566783,2.05419573,0.26229258,0.69739685,0.03759452,0.31231950,0.35673705,0.73190307,0.32435683,0.00000000
-1.32966483,1.98919886,0.25802183,0.67292960,0.03589293,0.30430282,0.34075387,0.71097567,0.30849592,0.00000000
-1.32366183,1.92768295,0.25457972,0.65073851,0.03428476,0.29636983,0.32532761,0.69058928,0.29363590,0.00000000
-1.31765883,1.87090776,0.25212391,0.63137109,0.03279268,0.28866531,0.31071695,0.67110864,0.28001635,0.00000000
-1.31165583,1.82001963,0.25079351,0.61532227,0.03143468,0.28132395,0.29715396,0.65286864,0.26784748,0.00000000
-1.30565283,1.77603280,0.25070779,0.60302727,0.03022408,0.27446724,0.28484023,0.63616857,0.25730728,0.00000000
-1.29964982,1.73981451,0.25196574,0.59485619,0.02916971,0.26820054,0.27394402,0.62126756,0.24853966,0.00000000
-1.29364682,1.71207418,0.25464641,0.59111013,0.02827626,0.26261061,0.26459838,0.60838105,0.24165367,0.00000000
-1.28764382,1.69335631,0.25880984,0.59201867,0.02754481,0.25776365,0.25690025,0.59767851,0.23672370,0.00000000
-1.28164082,1.68403704,0.26449849,0.59773859,0.02697339,0.25370382,0.25091052,0.58928224,0.23379043,0.00000000
-1.27563782,1.68432419,0.27173903,0.60835373,0.02655773,0.25045251,0.24665480,0.58326723,0.23286259,0.00000000
-1.26963482,1.69426063,0.28054410,0.62387581,0.02629194,0.24800817,0.24412514,0.57966217,0.23391922,0.00000000
-1.26363182,1.71373066,0.29091411,0.64424618,0.02616931,0.24634691,0.24328226,0.57845141,0.23691244,0.00000000
-1.25762881,1.74246912,0.30283872,0.66933837,0.02618293,0.24542375,0.24405848,0.57957787,0.24177050,0.00000000
-1.25162581,1.78007303,0.31629789,0.69896144,0.02632641,0.24517455,0.24636111,0.58294671,0.24840099,0.00000000
-1.24562281,1.82601527,0.33126245,0.73286411,0.02659438,0.24551850,0.25007616,0.58842971,0.25669422,0.00000000
-1.23961981,1.87965992,0.34769392,0.77073948,0.02698292,0.24636112,0.25507241,0.59587012,0.26652638,0.00000000
-1.23361681,1.94027882,0.36554384,0.81223053,0.02748990,0.24759759,0.26120556,0.60508785,0.27776264,0.00000000
-1.22761381,2.00706870,0.38475229,0.85693604,0.02811512,0.24911638,0.26832241,0.61588471,0.29025998,0.00000000
-1.22161081,2.07916849,0.40524600,0.90441713,0.02886035,0.25080284,0.27626495,0.62804958,0.30386956,0.00000000
-1.21560780,2.15567615,0.42693588,0.95420405,0.02972922,0.25254278,0.28487425,0.64136326,0.31843880,0.00000000
-1.20960480,2.23566459,0.44971436,1.00580328,0.03072697,0.25422584,0.29399392,0.65560284,0.33381285,0.00000000
-1.20360180,2.31819613,0.47345269,1.05870461,0.03186007,0.25574841,0.30347328,0.67054548,0.34983562,0.00000000
-1.19759880,2.40233530,0.49799840,1.11238832,0.03313579,0.25701618,0.31316996,0.68597139,0.36635035,0.00000000
-1.19159580,2.48715970,0.52317320,1.16633203,0.03456163,0.25794609,0.32295190,0.70166624,0.38319962,0.00000000
-1.18559280,2.57176885,0.54877165,1.22001729,0.03614475,0.25846777,0.33269892,0.71742265,0.40022507,0.00000000
-1.17958979,2.65529116,0.57456077,1.27293582,0.03789130,0.25852435,0.34230362,0.73304123,0.41726679,0.00000000
-1.17358679,2.73688930,0.60028083,1.32459525,0.03980586,0.25807275,0.35167182,0.74833105,0.43416261,0.00000000
-1.16758379,2.81576426,0.62564750,1.37452448,0.04189082,0.25708350,0.36072258,0.76310977,0.45074740,0.00000000
-1.16158079,2.89115865,0.65035541,1.42227851,0.04414584,0.25554015,0.36938781,0.77720370,0.46685254,0.00000000
-1.15557779,2.96235963,0.67408319,1.46744299,0.04656743,0.25343836,0.37761168,0.79044791,0.48230573,0.00000000
-1.14957479,3.02870212,0.69649988,1.50963835,0.04914859,0.25078483,0.38534983,0.80268660,0.49693142,0.00000000
-1.14357179,3.08957253,0.71727262,1.54852367,0.05187863,0.24759613,0.39256854,0.81377387,0.51055175,0.00000000
-1.13756878,3.14441340,0.73607521,1.58380024,0.05474306,0.24389745,0.39924397,0.82357495,0.52298835,0.00000000
-1.13156578,3.19272915,0.75259743,1.61521492,0.05772365,0.23972154,0.40536140,0.83196792,0.53406483,0.00000000
-1.12556278,3.23409270,0.76655456,1.64256306,0.06079868,0.23510764,0.41091463,0.83884596,0.54361004,0.00000000
-1.11955978,3.26815289,0.77769674,1.66569106,0.06394325,0.23010061,0.41590553,0.84411983,0.55146209,0.00000000
-1.11355678,3.29464220,0.78581772,1.68449831,0.06712971,0.22475021,0.42034362,0.84772052,0.55747277,0.00000000
-1.10755378,3.31338413,0.79076243,1.69893834,0.07032830,0.21911052,0.42424573,0.84960193,0.56151236,0.00000000
-1.10155078,3.32429957,0.79243320,1.70901907,0.07350770,0.21323937,0.42763560,0.84974302,0.56347459,0.00000000
-1.09554777,3.32741151,0.79079397,1.71480172,0.07663576,0.20719798,0.43054346,0.84814961,0.56328128,0.00000000
-1.08954477,3.32284731,0.78587243,1.71639851,0.07968017,0.20105053,0.43300532,0.84485516,0.56088661,0.00000000
-1.08354177,3.31083787,0.77775991,1.71396884,0.08260914,0.19486366,0.43506209,0.83992068,0.55628061,0.00000000
-1.07753877,3.29171356,0.76660883,1.70771390,0.08539208,0.18870604,0.43675846,0.83343353,0.54949164,0.00000000
-1.07153577,3.26589641,0.75262796,1.69786995,0.08800010,0.18264781,0.43814147,0.82550499,0.54058771,0.00000000
-1.06553277,3.23388892,0.73607559,1.68470029,0.09040661,0.17675987,0.43925879,0.81626685,0.52967646,0.00000000
-1.05952976,3.19625970,0.71725097,1.66848625,0.09258760,0.17111323,0.44015695,0.80586702,0.51690374,0.00000000
-1.05352676,3.15362670,0.69648437,1.64951773,0.09452207,0.16577822,0.44087941,0.79446444,0.50245080,0.00000000
-1.04752376,3.10663883,0.67412630,1.62808357,0.09619213,0.16082372,0.44146469,0.78222356,0.48653026,0.00000000
-1.04152076,3.05595702,0.65053646,1.60446247,0.09758319,0.15631636,0.44194478,0.76930876,0.46938088,0.00000000
-1.03551776,3.00223581,0.62607273,1.57891492,0.09868398,0.15231986,0.44234379,0.75587906,0.45126152,0.00000000
-1.02951476,2.94610661,0.60108098,1.55167662,0.09948655,0.14889442,0.44267718,0.74208335,0.43244444,0.00000000
-1.02351176,2.88816361,0.57588597,1.52295394,0.09998620,0.14609618,0.44295155,0.72805658,0.41320824,0.00000000
-1.01750875,2.82895304,0.55078378,1.49292158,0.10018139,0.14397686,0.44316509,0.71391707,0.39383090,0.00000000
-1.01150575,2.76896652,0.52603602,1.46172279,0.10007368,0.14258355,0.44330874,0.69976499,0.37458295,0.00000000
-1.00550275,2.70863857,0.50186598,1.42947188,0.09966761,0.14195849,0.44336797,0.68568221,0.35572124,0.00000000
-0.99949975,2.64834824,0.47845680,1.39625916,0.09897060,0.14213907,0.44332522,0.67173339,0.33748347,0.00000000
-0.99349675,2.58842443,0.45595158,1.36215761,0.09799283,0.14315774,0.44316265,0.65796816,0.32008353,0.00000000
-0.98749375,2.52915435,0.43445515,1.32723112,0.09674718,0.14504198,0.44286525,0.64442415,0.30370792,0.00000000
-0.98149075,2.47079393,0.41403747,1.29154340,0.09524907,0.14781417,0.44242395,0.63113068,0.28851313,0.00000000
-0.97548774,2.41357943,0.39473811,1.25516705,0.09351629,0.15149138,0.44183859,0.61811270,0.27462410,0.00000000
-0.96948474,2.35773899,0.37657153,1.21819210,0.09156885,0.15608508,0.44112044,0.60539470,0.26213358,0.00000000
-0.96348174,2.30350307,0.35953290,1.18073326,0.08942868,0.16160060,0.44029418,0.59300438,0.25110237,0.00000000
-0.95747874,2.25111304,0.34360386,1.14293546,0.08711935,0.16803662,0.43939910,0.58097562,0.24156028,0.00000000
-0.95147574,2.20082698,0.32875815,1.10497715,0.08466567,0.17538448,0.43848946,0.56935088,0.23350770,0.00000000
-0.94547274,2.15292253,0.31496659,1.06707113,0.08209323,0.18362754,0.43763390,0.55818258,0.22691766,0.00000000
-0.93946973,2.10769643,0.30220143,1.02946285,0.07942796,0.19274049,0.43691399,0.54753369,0.22173824,0.00000000
-0.93346673,2.06546106,0.29043966,0.99242618,0.07669553,0.20268892,0.43642188,0.53747753,0.21789525,0.00000000
-0.92746373,2.02653833,0.27966545,0.95625705,0.07392087,0.21342904,0.43625734,0.52809677,0.21529509,0.00000000
-0.92146073,1.99125157,0.26987156,0.92126526,0.07112758,0.22490774,0.43652418,0.51948199,0.21382779,0.00000000
-0.91545773,1.95991624,0.26105977,0.88776505,0.06833750,0.23706302,0.43732635,0.51172979,0.21337010,0.00000000
-0.90945473,1.93283026,0.25324056,0.85606494,0.06557023,0.24982494,0.43876402,0.50494096,0.21378874,0.00000000
-0.90345173,1.91026486,0.24643192,0.82645757,0.06284281,0.26311693,0.44092967,0.49921849,0.21494360,0.00000000
-0.89744872,1.89245669,0.24065775,0.79921008,0.06016952,0.27685765,0.44390456,0.49466604,0.21669117,0.00000000
-0.89144572,1.87960178,0.23594578,0.77455555,0.05756178,0.29096323,0.44775567,0.49138658,0.21888781,0.00000000
-0.88544272,1.87185184,0.23232517,0.75268602,0.05502819,0.30534981,0.45253331,0.48948152,0.22139317,0.00000000
-0.87943972,1.86931293,0.22982415,0.73374734,0.05257468,0.31993636,0.45826943,0.48905019,0.22407345,0.00000000
-0.87343672,1.87204667,0.22846760,0.71783611,0.05020480,0.33464747,0.46497668,0.49018963,0.22680460,0.00000000
-0.86743372,1.88007340,0.22827473,0.70499886,0.04792013,0.34941612,0.47264831,0.49299456,0.22947527,0.00000000
-0.86143072,1.89337723,0.22925708,0.69523322,0.04572072,0.36418615,0.48125871,0.49755739,0.23198942,0.00000000
-0.85542771,1.91191202,0.23141673,0.68849113,0.04360558,0.37891420,0.49076459,0.50396796,0.23426856,0.00000000
-0.84942471,1.93560784,0.23474487,0.68468369,0.04157323,0.39357112,0.50110673,0.51231297,0.23625342,0.00000000
-0.84342171,1.96437706,0.23922074,0.68368741,0.03962218,0.40814259,0.51221205,0.52267487,0.23790506,0.00000000
-0.83741871,1.99811959,0.24481089,0.68535146,0.03775140,0.42262886,0.52399592,0.53512996,0.23920521,0.00000000
-0.83141571,2.03672654,0.25146891,0.68950548,0.03596072,0.43704361,0.53636460,0.54974573,0.24015596,0.00000000
-0.82541271,2.08008190,0.25913546,0.69596773,0.03425110,0.45141185,0.54921759,0.56657738,0.24077864,0.00000000
-0.81940970,2.12806214,0.26773867,0.70455294,0.03262485,0.46576698,0.56244990,0.58566352,0.24111204,0.00000000
-0.81340670,2.18053341,0.27719493,0.71507989,0.03108575,0.48014705,0.57595397,0.60702120,0.24120984,0.00000000
-0.80740370,2.23734671,0.28740992,0.72737810,0.02963895,0.49459035,0.58962138,0.63064038,0.24113766,0.00000000
-0.80140070,2.29833112,0.29827996,0.74129363,0.02829096,0.50913064,0.60334411,0.65647828,0.24096946,0.00000000
-0.79539770,2.36328576,0.30969363,0.75669369,0.02704934,0.52379206,0.61701546,0.68445362,0.24078379,0.00000000
-0.78939470,2.43197082,0.32153348,0.77347011,0.02592250,0.53858416,0.63053066,0.71444138,0.24065982,0.00000000
-0.78339170,2.50409865,0.33367796,0.79154138,0.02491929,0.55349721,0.64378706,0.74626827,0.24067351,0.00000000
-0.77738869,2.57932534,0.34600344,0.81085344,0.02404865,0.56849802,0.65668412,0.77970932,0.24089386,0.00000000
-0.77138569,2.65724379,0.35838615,0.83137923,0.02331922,0.58352670,0.66912324,0.81448597,0.24137972,0.00000000
-0.76538269,2.73737877,0.37070424,0.85311701,0.02273890,0.59849436,0.68100747,0.85026587,0.24217697,0.00000000
-0.75937969,2.81918480,0.38283964,0.87608760,0.02231449,0.61328218,0.69224123,0.88666479,0.24331645,0.00000000
-0.75337669,2.90204715,0.39467985,0.90033083,0.02205133,0.62774174,0.70273020,0.92325065,0.24481257,0.00000000
-0.74737369,2.98528653,0.40611960,0.92590108,0.02195293,0.64169697,0.71238140,0.95954981,0.24666279,0.00000000
-0.74137069,3.06816751,0.41706230,0.95286243,0.02202079,0.65494752,0.72110362,0.99505558,0.24884783,0.00000000
-0.73536768,3.14991076,0.42742138,0.98128341,0.02225412,0.66727358,0.72880823,1.02923885,0.25133273,0.00000000
