energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,S_s_up,S_s_down,S_p_up,S_p_down,V_p_up,V_p_down,V_d_up,V_d_down
4.08504252,0.85001425,-0.65366967,0.15842173,-0.14348051,0.02211039,-0.08368775,0.01169764,-0.00779657,0.05547767,-0.06994973,0.10983623,-0.06454009,0.16556733,-0.13430702,0.65864104,-0.41088254,0.25595778,-0.16590175
4.09104552,0.86931263,-0.68526905,0.15861521,-0.15034593,0.02296994,-0.08470852,0.01169075,-0.00825611,0.05653927,-0.07179119,0.11113774,-0.06898356,0.17089603,-0.14025700,0.66884103,-0.43947415,0.26310268,-0.17419301
4.09704852,0.88457986,-0.71805531,0.15792773,-0.15701472,0.02374631,-0.08627548,0.01161190,-0.00868211,0.05729460,-0.07395093,0.11183836,-0.07327436,0.17550313,-0.14668406,0.67562989,-0.46727787,0.26904734,-0.18290908
4.10305153,0.89577659,-0.75140435,0.15641314,-0.16332918,0.02443425,-0.08828844,0.01146392,-0.00906700,0.05773578,-0.07634661,0.11194594,-0.07735291,0.17935431,-0.15346808,0.67903882,-0.49391562,0.27374615,-0.19191203
4.10905453,0.90296132,-0.78466679,0.15414507,-0.16913795,0.02503109,-0.09064079,0.01125104,-0.00940372,0.05786105,-0.07889207,0.11148124,-0.08116115,0.18243393,-0.16047855,0.67917727,-0.51901562,0.27718177,-0.20105274
4.11505753,0.90629062,-0.81718270,0.15121465,-0.17430000,0.02553692,-0.09322189,0.01097875,-0.00968604,0.05767492,-0.08149936,0.11047739,-0.08464399,0.18474614,-0.16757733,0.67623078,-0.54222128,0.27936635,-0.21017405
4.12106053,0.90601614,-0.84829665,0.14772767,-0.17868845,0.02595474,-0.09591955,0.01065360,-0.00990865,0.05718807,-0.08408077,0.10897894,-0.08775073,0.18631545,-0.17462156,0.67045647,-0.56319982,0.28034169,-0.21911405
4.12706353,0.90247819,-0.87737267,0.14380124,-0.18219386,0.02629045,-0.09862264,0.01028304,-0.01006742,0.05641711,-0.08655090,0.10704058,-0.09043629,0.18718638,-0.18146675,0.66217598,-0.58165014,0.28017849,-0.22770965
4.13306653,0.89609607,-0.90380872,0.13956005,-0.18472714,0.02655271,-0.10122358,0.00987511,-0.01015950,0.05538411,-0.08882859,0.10472551,-0.09266234,0.18742256,-0.18796994,0.65176638,-0.59730996,0.27897443,-0.23580002
4.13906953,0.88735542,-0.92705026,0.13513248,-0.18622174,0.02675278,-0.10362077,0.00943823,-0.01018339,0.05411600,-0.09083880,0.10210355,-0.09439823,0.18710488,-0.19399281,0.63964906,-0.60996165,0.27685128,-0.24323015
4.14507254,0.87679284,-0.94660254,0.13064657,-0.18663512,0.02690411,-0.10572086,0.00898097,-0.01013903,0.05264384,-0.09251429,0.09924905,-0.09562158,0.18632908,-0.19940477,0.62627719,-0.61943699,0.27395114,-0.24985422
4.15107554,0.86497845,-0.96204134,0.12622611,-0.18594956,0.02702189,-0.10744082,0.00851173,-0.01002773,0.05100189,-0.09379704,0.09623870,-0.09631881,0.18520255,-0.20408582,0.61212193,-0.62562033,0.27043168,-0.25553879
4.15707854,0.85249686,-0.97302200,0.12198696,-0.18417207,0.02712250,-0.10870960,0.00803858,-0.00985220,0.04922666,-0.09463945,0.09314925,-0.09648523,0.18384064,-0.20792929,0.59765815,-0.62845057,0.26646088,-0.26016581
4.16308154,0.83992731,-0.97928645,0.11803367,-0.18133365,0.02722287,-0.10946961,0.00756903,-0.00961638,0.04735588,-0.09500520,0.09005532,-0.09612504,0.18236257,-0.21084423,0.58334982,-0.62792155,0.26221124,-0.26363526
4.16908454,0.82782382,-0.98066818,0.11445665,-0.17748781,0.02733982,-0.10967770,0.00710985,-0.00932533,0.04542746,-0.09486983,0.08702731,-0.09525099,0.18088704,-0.21275754,0.56963603,-0.62408131,0.25785372,-0.26586751
4.17508754,0.81669603,-0.97709525,0.11132984,-0.17270848,0.02748929,-0.10930577,0.00666690,-0.00898506,0.04347842,-0.09422095,0.08412943,-0.09388393,0.17952785,-0.21361564,0.55691768,-0.61703003,0.25355176,-0.26680520
4.18109055,0.80699167,-0.96859102,0.10870909,-0.16708746,0.02768571,-0.10834101,0.00624508,-0.00860232,0.04154394,-0.09305812,0.08141809,-0.09205213,0.17838956,-0.21338582,0.54554581,-0.60691710,0.24945560,-0.26641475
4.18709355,0.79908130,-0.95527307,0.10663115,-0.16073141,0.02794136,-0.10678568,0.00584824,-0.00818443,0.03965646,-0.09139247,0.07894053,-0.08979050,0.17756356,-0.21205707,0.53581164,-0.59393722,0.24569702,-0.26468736
4.19309655,0.79324618,-0.93735004,0.10511342,-0.15375871,0.02826575,-0.10465650,0.00547914,-0.00773902,0.03784491,-0.08924595,0.07673383,-0.08713968,0.17712466,-0.20964050,0.52793895,-0.57832593,0.24238500,-0.26163950
4.19909955,0.78966970,-0.91511677,0.10415442,-0.14629607,0.02866523,-0.10198370,0.00513948,-0.00727384,0.03613406,-0.08665034,0.07482433,-0.08414514,0.17712834,-0.20616923,0.52207904,-0.56035464,0.23960226,-0.25731289
4.20510255,0.78843277,-0.88894778,0.10373484,-0.13847530,0.02914262,-0.09880977,0.00482994,-0.00679653,0.03454413,-0.08364611,0.07322741,-0.08085614,0.17760881,-0.20169783,0.51830840,-0.54032533,0.23740295,-0.25177391
4.21110555,0.78951359,-0.85928931,0.10381934,-0.13043012,0.02969709,-0.09518790,0.00455026,-0.00631450,0.03309045,-0.08028098,0.07194771,-0.07732475,0.17857813,-0.19630124,0.51662932,-0.51856512,0.23581166,-0.24511248
4.21710855,0.79279157,-0.82665013,0.10435870,-0.12229318,0.03032415,-0.09118027,0.00429935,-0.00583470,0.03178339,-0.07660850,0.07097974,-0.07360494,0.18002612,-0.19007335,0.51697318,-0.49542075,0.23482363,-0.23744044
4.22311156,0.79805546,-0.79159134,0.10529257,-0.11419347,0.03101583,-0.08685617,0.00407541,-0.00536356,0.03062849,-0.07268645,0.07030878,-0.06975158,0.18192144,-0.18312504,0.51920650,-0.47125315,0.23440625,-0.22888933
4.22911456,0.80501510,-0.75471530,0.10655236,-0.10625401,0.03176098,-0.08229010,0.00387605,-0.00490681,0.02962664,-0.06857533,0.06991217,-0.06581962,0.18421344,-0.17558191,0.52313923,-0.44643209,0.23450180,-0.21960782
4.23511756,0.81331629,-0.71665409,0.10806441,-0.09858991,0.03254581,-0.07755979,0.00369845,-0.00446949,0.02877456,-0.06433676,0.06976076,-0.06186326,0.18683496,-0.16758177,0.52853501,-0.42133105,0.23503114,-0.20975865
4.24112056,0.82255804,-0.67805753,0.10975311,-0.09130687,0.03335441,-0.07274435,0.00353954,-0.00405584,0.02806529,-0.06003209,0.06982054,-0.05793518,0.18970571,-0.15927175,0.53512276,-0.39632220,0.23589827,-0.19951530
4.24712356,0.83231126,-0.63958112,0.11154397,-0.08449999,0.03416950,-0.06792250,0.00339607,-0.00366934,0.02748883,-0.05572107,0.07005438,-0.05408588,0.19273617,-0.15080538,0.54260922,-0.37177166,0.23699544,-0.18905830
4.25312656,0.84213789,-0.60187410,0.11336635,-0.07825293,0.03497312,-0.06317096,0.00326481,-0.00331269,0.02703282,-0.05146065,0.07042368,-0.05036308,0.19583176,-0.14233948,0.55069147,-0.34803496,0.23820854,-0.17857150
4.25912956,0.85160959,-0.56556771,0.11515591,-0.07263738,0.03574741,-0.05856296,0.00314267,-0.00298783,0.02668322,-0.04730397,0.07089007,-0.04681110,0.19889701,-0.13403108,0.55906923,-0.32545268,0.23942258,-0.16823815
4.26513257,0.86032495,-0.53126405,0.11685652,-0.06771273,0.03647529,-0.05416707,0.00302675,-0.00269602,0.02642501,-0.04329956,0.07141678,-0.04347046,0.20183958,-0.12603437,0.56745594,-0.30434636,0.24052672,-0.15823711
4.27113557,0.86792432,-0.49952550,0.11842164,-0.06352598,0.03714110,-0.05004612,0.00291449,-0.00243787,0.02624284,-0.03949072,0.07196987,-0.04037739,0.20457383,-0.11849774,0.57558832,-0.28501458,0.24141893,-0.14873909
4.27713857,0.87410173,-0.47086505,0.11981513,-0.06011175,0.03773117,-0.04625639,0.00280371,-0.00221337,0.02612158,-0.03591503,0.07251922,-0.03756347,0.20702381,-0.11156102,0.58323390,-0.26772927,0.24200977,-0.13990319
4.28314157,0.87861309,-0.44573744,0.12101133,-0.05749243,0.03823420,-0.04284701,0.00269264,-0.00202202,0.02604679,-0.03260410,0.07303907,-0.03505534,0.20912551,-0.10535296,0.59019623,-0.25273225,0.24222522,-0.13187365
4.28914457,0.88128070,-0.42453150,0.12199473,-0.05567838,0.03864152,-0.03985947,0.00257996,-0.00186284,0.02600509,-0.02958350,0.07350837,-0.03287445,0.21082828,-0.09998886,0.59631755,-0.24023206,0.24200855,-0.12477700
4.29514757,0.88199371,-0.40756359,0.12275893,-0.05466819,0.03894721,-0.03732739,0.00246480,-0.00173446,0.02598438,-0.02687271,0.07391070,-0.03103687,0.21209541,-0.09556861,0.60147901,-0.23040101,0.24132099,-0.11871966
4.30115058,0.88070498,-0.39507228,0.12330520,-0.05444905,0.03914802,-0.03527634,0.00234670,-0.00163515,0.02597398,-0.02448533,0.07423397,-0.02955319,0.21290376,-0.09217494,0.60559849,-0.22337259,0.24014140,-0.11378598
4.30715358,0.87742454,-0.38721443,0.12364075,-0.05499708,0.03924319,-0.03372381,0.00222560,-0.00156293,0.02596463,-0.02242928,0.07446985,-0.02842845,0.21324274,-0.08987206,0.60862645,-0.21923930,0.23846495,-0.11003677
4.31315658,0.87221047,-0.38406267,0.12377666,-0.05627784,0.03923412,-0.03267928,0.00210181,-0.00151554,0.02594840,-0.02070713,0.07461295,-0.02766223,0.21311257,-0.08870457,0.61054011,-0.21805084,0.23630101,-0.10750840
4.31915958,0.86515773,-0.38560434,0.12372585,-0.05824689,0.03912397,-0.03214431,0.00197590,-0.00149056,0.02591855,-0.01931645,0.07466000,-0.02724873,0.21252206,-0.08869675,0.61133655,-0.21981293,0.23367034,-0.10621242
4.32516258,0.85638604,-0.39174205,0.12350100,-0.06085044,0.03891717,-0.03211281,0.00184866,-0.00148541,0.02586930,-0.01825022,0.07460887,-0.02717697,0.21148614,-0.08985223,0.61102533,-0.22448660,0.23060202,-0.10613569
4.33116558,0.84602753,-0.40229577,0.12311279,-0.06402629,0.03861895,-0.03257122,0.00172108,-0.00149742,0.02579562,-0.01749722,0.07445770,-0.02743113,0.21002323,-0.09215394,0.60962117,-0.23198833,0.22713012,-0.10724113
4.33716858,0.83421507,-0.41700668,0.12256833,-0.06770480,0.03823484,-0.03349888,0.00159421,-0.00152384,0.02569301,-0.01704244,0.07420409,-0.02799089,0.20815279,-0.09556453,0.60713730,-0.24219084,0.22329052,-0.10946888
4.34317159,0.82107209,-0.43554255,0.12187005,-0.07181016,0.03777024,-0.03486836,0.00146914,-0.00156192,0.02555724,-0.01686756,0.07384449,-0.02883192,0.20589313,-0.10002711,0.60357997,-0.25492480,0.21911804,-0.11273806
4.34917459,0.80670452,-0.45750485,0.12101514,-0.07626178,0.03723008,-0.03664596,0.00134697,-0.00160890,0.02538426,-0.01695129,0.07337377,-0.02992643,0.20325965,-0.10546639,0.59894446,-0.26998139,0.21464405,-0.11694893
4.35517759,0.79119521,-0.48243738,0.11999534,-0.08097597,0.03661855,-0.03879221,0.00122869,-0.00166212,0.02517004,-0.01726990,0.07278504,-0.03124382,0.20026372,-0.11179023,0.59321300,-0.28711587,0.20989470,-0.12198546
4.36118059,0.77460120,-0.50983639,0.11879739,-0.08586764,0.03593897,-0.04126251,0.00111522,-0.00171900,0.02491058,-0.01779756,0.07206975,-0.03275136,0.19691206,-0.11889151,0.58635457,-0.30605198,0.20488993,-0.12771833
4.36718359,0.75695384,-0.53916187,0.11740383,-0.09085222,0.03519373,-0.04400789,0.00100733,-0.00177710,0.02460190,-0.01850681,0.07121798,-0.03441492,0.19320689,-0.12665044,0.57832657,-0.32648732,0.19964313,-0.13400816
4.37318659,0.73826149,-0.56984994,0.11579427,-0.09584760,0.03438441,-0.04697579,0.00090564,-0.00183420,0.02424018,-0.01936903,0.07021900,-0.03619978,0.18914655,-0.13493713,0.56907833,-0.34809944,0.19416161,-0.14070894
4.37918959,0.71851459,-0.60132585,0.11394695,-0.10077600,0.03351196,-0.05011105,0.00081063,-0.00188827,0.02382188,-0.02035487,0.06906193,-0.03807138,0.18472676,-0.14361442,0.55855591,-0.37055256,0.18844757,-0.14767171
4.38519260,0.69769244,-0.63301729,0.11184043,-0.10556580,0.03257693,-0.05335691,0.00072260,-0.00193755,0.02334395,-0.02143472,0.06773660,-0.03999605,0.17994221,-0.15254093,0.54670802,-0.39350479,0.18249971,-0.15474804
4.39119560,0.67577116,-0.66436759,0.10945547,-0.11015312,0.03157980,-0.05665609,0.00064172,-0.00198058,0.02280403,-0.02257920,0.06623439,-0.04194173,0.17478836,-0.16157423,0.53349242,-0.41661546,0.17631509,-0.16179368
4.39719860,0.65273218,-0.69484823,0.10677673,-0.11448319,0.03052134,-0.05995193,0.00056800,-0.00201617,0.02220071,-0.02375960,0.06454909,-0.04387862,0.16926349,-0.17057393,0.51888237,-0.43955244,0.16989122,-0.16867174
4.40320160,0.62857041,-0.72397040,0.10379438,-0.11851130,0.02940288,-0.06318953,0.00050136,-0.00204349,0.02153367,-0.02494837,0.06267765,-0.04577963,0.16337047,-0.17940478,0.50287260,-0.46199908,0.16322811,-0.17525577
4.40920460,0.60330174,-0.75129488,0.10050542,-0.12220337,0.02822670,-0.06631681,0.00044162,-0.00206200,0.02080387,-0.02611953,0.06062088,-0.04762083,0.15711850,-0.18793945,0.48548441,-0.48366045,0.15633017,-0.18143227
4.41520760,0.57696904,-0.77644009,0.09691462,-0.12553609,0.02699620,-0.06928553,0.00038853,-0.00207149,0.02001370,-0.02724912,0.05838384,-0.04938165,0.15052437,-0.19606102,0.46676945,-0.50426869,0.14920783,-0.18710272
4.42121061,0.54964651,-0.79908786,0.09303512,-0.12849652,0.02571611,-0.07205220,0.00034183,-0.00207202,0.01916698,-0.02831546,0.05597614,-0.05104499,0.14361336,-0.20366501,0.44681196,-0.52358719,0.14187866,-0.19218506
4.42721361,0.52144185,-0.81898660,0.08888851,-0.13108132,0.02439258,-0.07457878,0.00030123,-0.00206393,0.01826897,-0.02929953,0.05341190,-0.05259716,0.13641956,-0.21066088,0.42572928,-0.54141338,0.13436810,-0.19661445
4.43321661,0.49249644,-0.83595204,0.08450461,-0.13329548,0.02303314,-0.07683319,0.00026645,-0.00204780,0.01732631,-0.03018509,0.05070959,-0.05402762,0.12898569,-0.21697303,0.40367066,-0.55758008,0.12670952,-0.20034343
4.43921961,0.46298330,-0.84986529,0.07992070,-0.13515073,0.02164667,-0.07878968,0.00023730,-0.00202437,0.01634681,-0.03095887,0.04789154,-0.05532866,0.12136242,-0.22254109,0.38081439,-0.57195545,0.11894392,-0.20334143
4.44522261,0.43310325,-0.86066860,0.07518059,-0.13666368,0.02024317,-0.08042888,0.00021362,-0.00199454,0.01533930,-0.03161054,0.04498335,-0.05649492,0.11360718,-0.22731969,0.35736349,-0.58444141,0.11111894,-0.20559363
4.45122561,0.40307942,-0.86835896,0.07033325,-0.13785382,0.01883353,-0.08173769,0.00019539,-0.00195928,0.01431335,-0.03213272,0.04201309,-0.05752282,0.10578261,-0.23127770,0.33354022,-0.59497091,0.10328766,-0.20709936
4.45722861,0.37315060,-0.87298019,0.06543137,-0.13874141,0.01742924,-0.08270895,0.00018270,-0.00191960,0.01327899,-0.03252076,0.03901040,-0.05841003,0.09795469,-0.23439693,0.30957981,-0.60350419,0.09550695,-0.20787012
4.46323162,0.34356382,-0.87461384,0.06052983,-0.13934558,0.01604208,-0.08334093,0.00017579,-0.00187652,0.01224638,-0.03277261,0.03600559,-0.05915480,0.09019078,-0.23667053,0.28572370,-0.61002425,0.08783566,-0.20792719
4.46923462,0.31456675,-0.87336957,0.05568406,-0.13968250,0.01468376,-0.08363668,0.00017507,-0.00183096,0.01122555,-0.03288848,0.03302867,-0.05975549,0.08255748,-0.23810114,0.26221276,-0.61453210,0.08033274,-0.20729929
4.47523762,0.28640018,-0.86937564,0.05094864,-0.13976400,0.01336560,-0.08360329,0.00018117,-0.00178377,0.01022606,-0.03287057,0.03010844,-0.06021006,0.07511867,-0.23869894,0.23928081,-0.61704191,0.07305535,-0.20602010
4.48124062,0.25929113,-0.86276999,0.04637590,-0.13959650,0.01209820,-0.08325115,0.00019492,-0.00173567,0.00925679,-0.03272269,0.02727167,-0.06051573,0.06793369,-0.23847975,0.21714877,-0.61757658,0.06605719,-0.20412598
4.48724362,0.23344697,-0.85369259,0.04201485,-0.13918050,0.01089126,-0.08259314,0.00021738,-0.00168725,0.00832565,-0.03244998,0.02454245,-0.06066877,0.06105568,-0.23746328,0.19601969,-0.61616403,0.05938689,-0.20165401
4.49324662,0.20905054,-0.84227927,0.03791028,-0.13851050,0.00975326,-0.08164393,0.00024986,-0.00163893,0.00743948,-0.03205852,0.02194157,-0.06066447,0.05453042,-0.23567176,0.17607489,-0.61283438,0.05308691,-0.19864039
4.49924962,0.18625677,-0.82865748,0.03410213,-0.13757548,0.00869142,-0.08041940,0.00029395,-0.00159097,0.00660386,-0.03155511,0.01948621,-0.06049721,0.04839534,-0.23312879,0.15747118,-0.60761829,0.04719256,-0.19511925
4.50525263,0.16519057,-0.81294406,0.03062515,-0.13635986,0.00771154,-0.07893606,0.00035150,-0.00154351,0.00582311,-0.03094696,0.01718964,-0.06016077,0.04267905,-0.22985877,0.14033939,-0.60054654,0.04173151,-0.19112197
4.51125563,0.14594613,-0.79524503,0.02750880,-0.13484483,0.00681801,-0.07721078,0.00042462,-0.00149654,0.00510020,-0.03024153,0.01506122,-0.05964873,0.03740116,-0.22588667,0.12478386,-0.59165075,0.03672355,-0.18667708
4.51725863,0.12858739,-0.77565721,0.02477732,-0.13301004,0.00601382,-0.07526054,0.00051567,-0.00144998,0.00443684,-0.02944641,0.01310646,-0.05895496,0.03257248,-0.22123825,0.11088307,-0.58096521,0.03218075,-0.18181045
4.52326163,0.11314959,-0.75427144,0.02244997,-0.13083550,0.00530064,-0.07310235,0.00062727,-0.00140366,0.00383352,-0.02856920,0.01132724,-0.05807425,0.02819551,-0.21594060,0.09869103,-0.56852956,0.02810785,-0.17654604
4.52926463,0.09964166,-0.73117695,0.02054145,-0.12830350,0.00467893,-0.07075333,0.00076221,-0.00135739,0.00328967,-0.02761754,0.00972215,-0.05700290,0.02426517,-0.21002301,0.08823922,-0.55439212,0.02450286,-0.17090678
4.53526763,0.08804916,-0.70646640,0.01906226,-0.12540060,0.00414810,-0.06823080,0.00092345,-0.00131098,0.00280373,-0.02659905,0.00828687,-0.05573934,0.02076975,-0.20351794,0.07953905,-0.53861341,0.02135784,-0.16491581
4.54127064,0.07833755,-0.68024118,0.01801916,-0.12211937,0.00370661,-0.06555252,0.00111401,-0.00126430,0.00237338,-0.02552144,0.00701464,-0.05428468,0.01769193,-0.19646204,0.07258433,-0.52126962,0.01865981,-0.15859762
4.54727364,0.07045557,-0.65261637,0.01741555,-0.11845988,0.00335214,-0.06273690,0.00133694,-0.00121729,0.00199564,-0.02439254,0.00589676,-0.05264315,0.01500991,-0.18889711,0.06735373,-0.50245575,0.01639166,-0.15197928
4.55327664,0.06433844,-0.62372495,0.01725172,-0.11443087,0.00308174,-0.05980317,0.00159516,-0.00117000,0.00166709,-0.02322032,0.00492307,-0.05082240,0.01269853,-0.18087080,0.06381308,-0.48228793,0.01453307,-0.14509140
4.55927964,0.05991084,-0.59372092,0.01752510,-0.11005041,0.00289196,-0.05677156,0.00189139,-0.00112263,0.00138401,-0.02201301,0.00408242,-0.04883368,0.01073034,-0.17243712,0.06191713,-0.46090484,0.01306138,-0.13796893
4.56528264,0.05708938,-0.56278098,0.01823023,-0.10534624,0.00277890,-0.05366338,0.00222800,-0.00107556,0.00114252,-0.02077907,0.00336313,-0.04669179,0.00907661,-0.16365647,0.06161101,-0.43846804,0.01195233,-0.13065156
4.57128564,0.05578467,-0.53110462,0.01935876,-0.10035549,0.00273837,-0.05050100,0.00260688,-0.00102936,0.00093878,-0.01952718,0.00275339,-0.04441491,0.00770820,-0.15459538,0.06283101,-0.41516105,0.01118077,-0.12318385
4.57728864,0.05590285,-0.49891274,0.02089921,-0.09512410,0.00276587,-0.04730770,0.00302928,-0.00098479,0.00076905,-0.01826623,0.00224157,-0.04202424,0.00659635,-0.14532577,0.06550504,-0.39118729,0.01072117,-0.11561488
4.58329165,0.05734663,-0.46644465,0.02283672,-0.08970579,0.00285665,-0.04410751,0.00349568,-0.00094288,0.00062984,-0.01700522,0.00181660,-0.03954348,0.00571328,-0.13592386,0.06955253,-0.36676684,0.01054807,-0.10799772
4.58929465,0.06001601,-0.43395378,0.02515271,-0.08416070,0.00300571,-0.04092486,0.00400563,-0.00090485,0.00051798,-0.01575315,0.00146814,-0.03699821,0.00503277,-0.12646872,0.07488405,-0.34213242,0.01063636,-0.10038837
4.59529765,0.06380870,-0.40170243,0.02782460,-0.07855385,0.00320781,-0.03778420,0.00455766,-0.00087220,0.00043073,-0.01451888,0.00118677,-0.03441518,0.00453045,-0.11704065,0.08140077,-0.31752452,0.01096160,-0.09284467
4.60130065,0.06862043,-0.36995575,0.03082554,-0.07295342,0.00345744,-0.03470958,0.00514915,-0.00084664,0.00036583,-0.01331100,0.00096420,-0.03182154,0.00418418,-0.10771929,0.08899391,-0.29318619,0.01150012,-0.08542492
4.60730365,0.07434526,-0.33897543,0.03412426,-0.06742904,0.00374880,-0.03172416,0.00577626,-0.00083016,0.00032153,-0.01213763,0.00079331,-0.02924412,0.00397419,-0.09858180,0.09754434,-0.26935772,0.01222923,-0.07818644
4.61330665,0.08087619,-0.30901344,0.03768516,-0.06205004,0.00407582,-0.02884977,0.00643393,-0.00082499,0.00029668,-0.01100627,0.00066825,-0.02670863,0.00388324,-0.08970095,0.10692257,-0.24627135,0.01312738,-0.07118413
4.61930965,0.08810602,-0.28030617,0.04146854,-0.05688391,0.00443215,-0.02610647,0.00711588,-0.00083358,0.00029073,-0.00992366,0.00058448,-0.02423904,0.00389670,-0.08114349,0.11698924,-0.22414648,0.01417436,-0.06446918
4.62531266,0.09592870,-0.25306922,0.04543115,-0.05199487,0.00481120,-0.02351220,0.00781466,-0.00085863,0.00030378,-0.00889562,0.00053879,-0.02185700,0.00400266,-0.07296867,0.12759631,-0.20318540,0.01535152,-0.05808787
4.63131566,0.10424132,-0.22749313,0.04952705,-0.04744272,0.00520618,-0.02108244,0.00852181,-0.00090305,0.00033660,-0.00792698,0.00052933,-0.01958136,0.00419192,-0.06522709,0.13858894,-0.18356986,0.01664219,-0.05208058
4.63731866,0.11294659,-0.20374020,0.05370869,-0.04328190,0.00561022,-0.01882998,0.00922802,-0.00096993,0.00039064,-0.00702150,0.00055561,-0.01742786,0.00445816,-0.05795985,0.14980830,-0.16545836,0.01803204,-0.04648108
4.64332166,0.12195605,-0.18194240,0.05792840,-0.03956080,0.00601647,-0.01676483,0.00992337,-0.00106250,0.00046807,-0.00618185,0.00061847,-0.01540895,0.00479793,-0.05119813,0.16109503,-0.14898447,0.01950965,-0.04131611
4.64932466,0.13119373,-0.16220046,0.06214003,-0.03632132,0.00641823,-0.01489416,0.01059761,-0.00118412,0.00057175,-0.00540959,0.00072014,-0.01353371,0.00521080,-0.04496311,0.17229362,-0.13425588,0.02106712,-0.03660517
4.65532766,0.14060029,-0.14458396,0.06630085,-0.03359863,0.00680916,-0.01322231,0.01124048,-0.00133816,0.00070526,-0.00470528,0.00086416,-0.01180792,0.00569951,-0.03926614,0.18325729,-0.12135429,0.02270070,-0.03236061
4.66133067,0.15013743,-0.12913240,0.07037357,-0.03142105,0.00718342,-0.01175095,0.01184208,-0.00152798,0.00087285,-0.00406849,0.00105541,-0.01023428,0.00627003,-0.03410942,0.19385331,-0.11033584,0.02441157,-0.02858797
4.66733367,0.15979230,-0.11585704,0.07432839,-0.02981017,0.00753590,-0.01047921,0.01239322,-0.00175678,0.00107944,-0.00349797,0.00130005,-0.00881262,0.00693171,-0.02948672,0.20396858,-0.10123220,0.02620647,-0.02528641
4.67333667,0.16958175,-0.10474322,0.07814499,-0.02878090,0.00786243,-0.00940394,0.01288583,-0.00202755,0.00133053,-0.00299177,0.00160549,-0.00754033,0.00769744,-0.02538446,0.21351507,-0.09405181,0.02809842,-0.02244943
4.67933967,0.17955599,-0.09575314,0.08181434,-0.02834167,0.00815992,-0.00851990,0.01331324,-0.00234291,0.00163216,-0.00254738,0.00198031,-0.00641269,0.00858360,-0.02178284,0.22243491,-0.08878145,0.03010722,-0.02006555
4.68534267,0.18980154,-0.08882883,0.08534015,-0.02849459,0.00842661,-0.00782006,0.01367057,-0.00270495,0.00199077,-0.00216191,0.00243419,-0.00542335,0.00961015,-0.01865707,0.23070478,-0.08538780,0.03225981,-0.01811919
4.69134567,0.20044293,-0.08389509,0.08874000,-0.02923559,0.00866210,-0.00729583,0.01395498,-0.00311517,0.00241306,-0.00183228,0.00297771,-0.00456475,0.01080050,-0.01597866,0.23833926,-0.08381896,0.03459050,-0.01659141
4.69734867,0.21164304,-0.08086241,0.09204586,-0.03055458,0.00886755,-0.00693730,0.01416585,-0.00357424,0.00290583,-0.00155533,0.00362222,-0.00382858,0.01218127,-0.01371663,0.24539299,-0.08400586,0.03714076,-0.01546078
4.70335168,0.22360183,-0.07962973,0.09530400,-0.03243550,0.00904565,-0.00673343,0.01430495,-0.00408191,0.00347578,-0.00132805,0.00437958,-0.00320617,0.01378197,-0.01183864,0.25196117,-0.08586351,0.03995880,-0.01470411
4.70935468,0.23655306,-0.08008691,0.09857429,-0.03485652,0.00920061,-0.00667229,0.01437643,-0.00463687,0.00412924,-0.00114765,0.00526190,-0.00268887,0.01563444,-0.01031209,0.25817842,-0.08929219,0.04309872,-0.01429718
4.71535768,0.25075911,-0.08211715,0.10192872,-0.03779011,0.00933812,-0.00674122,0.01438677,-0.00523666,0.00487192,-0.00101177,0.00628113,-0.00226843,0.01777218,-0.00910503,0.26421580,-0.09417846,0.04661933,-0.01421537
4.72136068,0.26650370,-0.08559912,0.10544922,-0.04120331,0.00946513,-0.00692695,0.01434467,-0.00587751,0.00570861,-0.00091854,0.00744874,-0.00193722,0.02022944,-0.00818697,0.27027598,-0.10039630,0.05058245,-0.01443427
4.72736368,0.28408264,-0.09040908,0.10922479,-0.04505803,0.00958971,-0.00721579,0.01426072,-0.00655441,0.00664285,-0.00086668,0.00877519,-0.00168852,0.02304014,-0.00752956,0.27658657,-0.10780825,0.05505091,-0.01493020
4.73336668,0.30379267,-0.09642293,0.11334804,-0.04931152,0.00972072,-0.00759372,0.01414713,-0.00726101,0.00767665,-0.00085557,0.01026947,-0.00151668,0.02623661,-0.00710711,0.28339182,-0.11626691,0.06008616,-0.01568068
4.73936968,0.32591878,-0.10351835,0.11791117,-0.05391706,0.00986751,-0.00804656,0.01401726,-0.00798974,0.00881013,-0.00088530,0.01193855,-0.00141725,0.02984816,-0.00689700,0.29094291,-0.12561663,0.06574550,-0.01666493
4.74537269,0.35072029,-0.11157704,0.12300165,-0.05882479,0.01003954,-0.00856013,0.01388520,-0.00873186,0.01004126,-0.00095667,0.01378683,-0.00138710,0.03389953,-0.00688003,0.29948715,-0.13569571,0.07207918,-0.01786423
4.75137569,0.37841622,-0.12048720,0.12869760,-0.06398286,0.01024599,-0.00912039,0.01376515,-0.00947769,0.01136562,-0.00107118,0.01581559,-0.00142441,0.03840926,-0.00704063,0.30925649,-0.14633907,0.07912727,-0.01926239
