energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up
1.44972486,3.12195089,0.47663690,1.87815966,0.02244189,0.35147714,0.45560877,0.65277675,0.05247549,0.11622398
1.45572786,3.11376853,0.47739192,1.87122595,0.02424226,0.34365149,0.44942761,0.64848505,0.05643359,0.11735775
1.46173087,3.11090938,0.48052384,1.86879373,0.02612735,0.33515353,0.44296690,0.64467055,0.06081812,0.11900832
1.46773387,3.11327563,0.48600688,1.87067687,0.02807608,0.32611334,0.43632910,0.64140546,0.06557645,0.12119343
1.47373687,3.12057336,0.49376218,1.87652744,0.03006722,0.31666182,0.42960137,0.63875162,0.07064771,0.12391996
1.47973987,3.13231786,0.50366017,1.88584706,0.03207966,0.30692682,0.42285336,0.63675584,0.07596374,0.12718308
1.48574287,3.14784713,0.51552489,1.89800390,0.03409272,0.29702981,0.41613613,0.63544595,0.08145042,0.13096590
1.49174587,3.16634337,0.52913997,1.91225514,0.03608647,0.28708314,0.40948229,0.63482802,0.08702919,0.13523961
1.49774887,3.18686172,0.54425607,1.92777374,0.03804213,0.27718809,0.40290722,0.63488481,0.09261881,0.13996425
1.50375188,3.20836527,0.56059955,1.94367866,0.03994249,0.26743354,0.39641134,0.63557573,0.09813736,0.14508988
1.50975488,3.22976472,0.57788192,1.95906728,0.04177231,0.25789545,0.38998317,0.63683806,0.10350428,0.15055841
1.51575788,3.24996099,0.59580959,1.97304863,0.04351872,0.24863703,0.38360294,0.63858970,0.10864259,0.15630567
1.52176088,3.26788875,0.61409359,1.98477601,0.04517156,0.23970934,0.37724652,0.64073288,0.11348096,0.16226398
1.52776388,3.28255876,0.63245869,1.99347763,0.04672370,0.23115245,0.37088934,0.64315883,0.11795584,0.16836472
1.53376688,3.29309686,0.65065143,1.99848386,0.04817119,0.22299675,0.36451004,0.64575303,0.12201324,0.17454104
1.53976988,3.29877784,0.66844683,1.99925011,0.04951342,0.21526447,0.35809355,0.64840058,0.12561031,0.18073045
1.54577289,3.29905221,0.68565326,1.99537411,0.05075306,0.20797108,0.35163343,0.65099146,0.12871665,0.18687701
1.55177589,3.29356491,0.70211533,1.98660721,0.05189596,0.20112663,0.34513334,0.65342522,0.13131501,0.19293329
1.55777889,3.28216467,0.71771472,1.97285904,0.05295088,0.19473674,0.33860750,0.65561488,0.13340171,0.19886161
1.56378189,3.26490392,0.73236882,1.95419560,0.05392916,0.18880337,0.33208011,0.65748974,0.13498645,0.20463481
1.56978489,3.24202924,0.74602752,1.93083104,0.05484426,0.18332518,0.32558396,0.65899688,0.13609166,0.21023625
1.57578789,3.21396297,0.75866816,1.90311357,0.05571119,0.17829767,0.31915812,0.66010150,0.13675133,0.21565917
1.58179090,3.18127716,0.77028923,1.87150643,0.05654598,0.17371293,0.31284512,0.66078585,0.13700945,0.22090543
1.58779390,3.14466128,0.78090312,1.83656490,0.05736507,0.16955929,0.30668772,0.66104704,0.13691799,0.22598368
1.59379690,3.10488561,0.79052853,1.79891055,0.05818463,0.16582084,0.30072558,0.66089391,0.13653463,0.23090711
1.59979990,3.06276237,0.79918300,1.75920409,0.05902008,0.16247696,0.29499201,0.66034320,0.13592030,0.23569086
1.60580290,3.01910657,0.80687618,1.71811820,0.05988548,0.15950189,0.28951123,0.65941535,0.13513661,0.24034942
1.61180590,2.97469882,0.81360425,1.67631144,0.06079313,0.15686461,0.28429611,0.65813020,0.13424331,0.24489400
1.61780890,2.93025200,0.81934593,1.63440467,0.06175317,0.15452888,0.27934678,0.65650301,0.13329597,0.24933020
1.62381191,2.88638335,0.82406036,1.59296089,0.06277332,0.15245363,0.27465008,0.65454107,0.13234381,0.25365607
1.62981491,2.84359332,0.82768704,1.55246926,0.06385869,0.15059372,0.27017990,0.65224103,0.13142800,0.25786075
1.63581791,2.80225205,0.83014782,1.51333391,0.06501173,0.14890095,0.26589853,0.64958729,0.13058035,0.26192366
1.64182091,2.76259382,0.83135083,1.47586782,0.06623216,0.14732535,0.26175876,0.64655144,0.12982253,0.26581454
1.64782391,2.72471934,0.83119614,1.44029172,0.06751712,0.14581678,0.25770671,0.64309275,0.12916577,0.26949404
1.65382691,2.68860544,0.82958259,1.40673768,0.06886122,0.14432652,0.25368512,0.63915975,0.12861115,0.27291508
1.65982991,2.65412109,0.82641564,1.37525705,0.07025670,0.14280899,0.24963696,0.63469260,0.12815034,0.27602478
1.66583292,2.62104854,0.82161538,1.34583186,0.07169366,0.14122329,0.24550916,0.62962621,0.12776687,0.27876679
1.67183592,2.58910810,0.81512437,1.31838886,0.07316017,0.13953469,0.24125598,0.62389381,0.12743769,0.28108400
1.67783892,2.55798486,0.80691474,1.29281527,0.07464251,0.13771575,0.23684225,0.61743068,0.12713509,0.28292135
1.68384192,2.52735580,0.79699404,1.26897527,0.07612536,0.13574713,0.23224578,0.61017790,0.12682876,0.28422861
1.68984492,2.49691569,0.78540950,1.24672617,0.07759198,0.13361806,0.22745926,0.60208579,0.12648794,0.28496297
1.69584792,2.46640034,0.77225043,1.22593346,0.07902444,0.13132635,0.22249123,0.59311691,0.12608352,0.28509125
1.70185093,2.43560621,0.75764852,1.20648392,0.08040383,0.12887807,0.21736625,0.58324854,0.12558996,0.28459165
1.70785393,2.40440540,0.74177619,1.18829622,0.08171054,0.12628676,0.21212420,0.57247440,0.12498702,0.28345490
1.71385693,2.37275559,0.72484292,1.17132864,0.08292458,0.12357246,0.20681882,0.56080569,0.12426112,0.28168491
1.71985993,2.34070469,0.70708986,1.15558351,0.08402589,0.12076042,0.20151560,0.54827147,0.12340629,0.27929860
1.72586293,2.30839033,0.68878299,1.14110852,0.08499481,0.11787963,0.19628908,0.53491842,0.12242476,0.27632537
1.73186593,2.27603453,0.67020518,1.12799498,0.08581245,0.11496137,0.19121977,0.52080994,0.12132706,0.27280582
1.73786893,2.24393423,0.65164759,1.11637318,0.08646126,0.11203766,0.18639090,0.50602497,0.12013165,0.26879024
1.74387194,2.21244822,0.63340074,1.10640545,0.08692547,0.10913993,0.18188510,0.49065626,0.11886423,0.26433663
1.74987494,2.18198146,0.61574574,1.09827722,0.08719160,0.10629769,0.17778117,0.47480860,0.11755658,0.25950856
1.75587794,2.15296759,0.59894587,1.09218671,0.08724893,0.10353754,0.17415109,0.45859662,0.11624518,0.25437298
1.76188094,2.12585030,0.58323903,1.08833369,0.08708988,0.10088237,0.17105745,0.44214272,0.11496954,0.24899797
1.76788394,2.10106454,0.56883106,1.08690797,0.08671031,0.09835074,0.16855117,0.42557473,0.11377041,0.24345072
1.77388694,2.07901801,0.55589028,1.08807779,0.08610972,0.09595663,0.16666988,0.40902354,0.11268783,0.23779558
1.77988994,2.06007360,0.54454319,1.09197892,0.08529126,0.09370928,0.16543664,0.39262075,0.11175935,0.23209253
1.78589295,2.04453320,0.53487161,1.09870448,0.08426166,0.09161329,0.16485923,0.37649614,0.11101813,0.22639576
1.79189595,2.03262318,0.52691095,1.10829589,0.08303094,0.08966888,0.16492989,0.36077513,0.11049137,0.22075272
1.79789895,2.02448193,0.52064983,1.12073522,0.08161205,0.08787223,0.16562550,0.34557617,0.11019884,0.21520334
1.80390195,2.02014955,0.51603089,1.13593906,0.08002030,0.08621585,0.16690809,0.33100809,0.11015178,0.20977964
1.80990495,2.01956004,0.51295267,1.15375399,0.07827281,0.08468911,0.16872570,0.31716748,0.11035201,0.20450556
1.81590795,2.02253599,0.51127255,1.17395390,0.07638780,0.08327861,0.17101353,0.30413619,0.11079148,0.19939696
1.82191096,2.02878617,0.51081058,1.19623918,0.07438392,0.08196867,0.17369526,0.29197893,0.11145213,0.19446191
1.82791396,2.03790597,0.51135420,1.22023780,0.07227960,0.08074173,0.17668461,0.28074128,0.11230614,0.18970109
1.83391696,2.04938105,0.51266361,1.24550850,0.07009247,0.07957873,0.17988704,0.27044800,0.11331651,0.18510830
1.83991996,2.06259414,0.51447789,1.27154600,0.06783883,0.07845945,0.18320159,0.26110198,0.11443805,0.18067117
1.84592296,2.07683534,0.51652153,1.29778839,0.06553335,0.07736292,0.18652285,0.25268375,0.11561858,0.17637189
1.85192596,2.09131558,0.51851147,1.32362652,0.06318881,0.07626772,0.18974303,0.24515182,0.11680047,0.17218807
1.85792896,2.10518348,0.52016432,1.34841546,0.06081604,0.07515240,0.19275414,0.23844369,0.11792238,0.16809369
1.86393197,2.11754513,0.52120373,1.37148785,0.05842407,0.07399586,0.19545027,0.23247781,0.11892112,0.16406011
1.86993497,2.12748657,0.52136770,1.39216882,0.05602030,0.07277778,0.19772985,0.22715626,0.11973366,0.16005718
1.87593797,2.13409839,0.52041564,1.40979226,0.05361088,0.07147915,0.19949802,0.22236815,0.12029909,0.15605439
1.88194097,2.13650176,0.51813496,1.42371794,0.05120115,0.07008271,0.20066890,0.21799374,0.12056058,0.15202208
1.88794397,2.13387509,0.51434708,1.43334909,0.04879614,0.06857354,0.20116781,0.21390898,0.12046722,0.14793270
1.89394697,2.12548052,0.50891257,1.43814970,0.04640111,0.06693959,0.20093337,0.20999035,0.11997565,0.14376203
1.89994997,2.11068910,0.50173537,1.43766107,0.04402206,0.06517213,0.19991931,0.20611994,0.11905147,0.13949045
1.90595298,2.08900387,0.49276581,1.43151683,0.04166623,0.06326632,0.19809613,0.20219037,0.11767038,0.13510406
1.91195598,2.06007983,0.48200246,1.41945594,0.03934253,0.06122150,0.19545230,0.19810948,0.11581898,0.13059580
1.91795898,2.02373988,0.46949274,1.40133301,0.03706192,0.05904159,0.19199515,0.19380464,0.11349523,0.12596641
1.92396198,1.97998626,0.45533217,1.37712542,0.03483766,0.05673520,0.18775128,0.18922640,0.11070855,0.12122519
1.92996498,1.92900684,0.43966243,1.34693700,0.03268556,0.05431575,0.18276655,0.18435148,0.10747961,0.11639067
1.93596798,1.87117590,0.42266825,1.31099791,0.03062403,0.05180140,0.17710558,0.17918498,0.10383977,0.11149101
1.94197099,1.80704959,0.40457326,1.26966070,0.02867418,0.04921482,0.17085080,0.17376169,0.09983024,0.10656416
1.94797399,1.73735605,0.38563506,1.22339274,0.02685973,0.04658290,0.16410105,0.16814659,0.09550096,0.10165787
1.95397699,1.66298061,0.36613947,1.17276514,0.02520696,0.04393629,0.15696982,0.16243452,0.09090934,0.09682938
1.95997999,1.58494679,0.34639441,1.11843875,0.02374455,0.04130890,0.14958316,0.15674902,0.08611881,0.09214494
1.96598299,1.50439367,0.32672346,1.06114758,0.02250339,0.03873729,0.14207731,0.15124049,0.08119732,0.08767906
1.97198599,1.42255060,0.30745930,1.00168057,0.02151632,0.03626001,0.13459615,0.14608365,0.07621578,0.08351357
1.97798899,1.34071009,0.28893725,0.94086213,0.02081788,0.03391695,0.12728848,0.14147448,0.07124656,0.07973646
1.98399200,1.26019974,0.27148893,0.87953232,0.02044394,0.03174863,0.12030536,0.13762663,0.06636208,0.07644054
1.98999500,1.18235411,0.25543634,0.81852742,0.02043128,0.02979553,0.11379728,0.13476739,0.06163342,0.07372188
1.99599800,1.10848718,0.24108617,0.75866132,0.02081710,0.02809742,0.10791152,0.13313330,0.05712920,0.07167807
2.00200100,1.03986618,0.22872458,0.70070859,0.02163844,0.02669269,0.10278953,0.13296535,0.05291454,0.07040635
2.00800400,0.97768699,0.21861243,0.64538938,0.02293141,0.02561774,0.09856437,0.13450396,0.04905018,0.07000154
2.01400700,0.92305181,0.21098081,0.59335661,0.02473046,0.02490630,0.09535837,0.13798353,0.04559177,0.07055377
2.02001001,0.87694893,0.20602705,0.54518571,0.02706732,0.02458885,0.09328078,0.14362684,0.04258934,0.07214618
2.02601301,0.84023499,0.20391099,0.50136676,0.02997000,0.02469194,0.09242569,0.15163905,0.04008683,0.07485244
2.03201601,0.81361952,0.20475175,0.46229918,0.03346157,0.02523758,0.09286993,0.16220167,0.03812175,0.07873416
2.03801901,0.79765188,0.20862466,0.42828867,0.03755895,0.02624252,0.09467123,0.17546626,0.03672494,0.08383842
2.04402201,0.79271044,0.21555876,0.39954633,0.04227155,0.02771762,0.09786643,0.19154819,0.03592034,0.09019515
2.05002501,0.79899404,0.22553466,0.37618952,0.04760002,0.02966716,0.10246997,0.21052056,0.03572475,0.09781483
2.05602801,0.81651575,0.23848294,0.35824430,0.05353506,0.03208814,0.10847252,0.23240839,0.03614773,0.10668627
2.06203102,0.84509901,0.25428325,0.34564921,0.06005628,0.03496976,0.11583993,0.25718343,0.03719132,0.11677481
2.06803402,0.88437638,0.27276413,0.33825992,0.06713134,0.03829281,0.12451254,0.28475977,0.03884995,0.12802089
2.07403702,0.93379110,0.29370381,0.33585485,0.07471540,0.04202933,0.13440491,0.31499054,0.04111018,0.14033922
2.08004002,0.99260181,0.31683205,0.33814133,0.08275078,0.04614239,0.14540605,0.34766598,0.04395063,0.15361862
2.08604302,1.05989079,0.34183315,0.34476238,0.09116717,0.05058607,0.15738026,0.38251321,0.04734189,0.16772259
2.09204602,1.13457589,0.36835018,0.35530393,0.09988218,0.05530576,0.17016863,0.41919777,0.05124648,0.18249073
2.09804902,1.21542667,0.39599059,0.36930257,0.10880242,0.06023877,0.18359125,0.45732733,0.05561905,0.19774100
2.10405203,1.30108459,0.42433301,0.38625378,0.11782502,0.06531518,0.19745020,0.49645743,0.06040662,0.21327294
2.11005503,1.39008755,0.45293532,0.40562062,0.12683960,0.07045916,0.21153325,0.53609947,0.06554909,0.22887165
2.11605803,1.48089832,0.48134373,0.42684305,0.13573071,0.07559056,0.22561831,0.57573074,0.07097993,0.24431261
2.12206103,1.57193666,0.50910271,0.44934769,0.14438057,0.08062679,0.23947850,0.61480629,0.07662715,0.25936710
2.12806403,1.66161443,0.53576549,0.47255807,0.15267206,0.08548509,0.25288781,0.65277242,0.08241445,0.27380819
2.13406703,1.74837281,0.56090485,0.49590530,0.16049195,0.09008485,0.26562708,0.68908127,0.08826265,0.28741695
2.14007004,1.83072066,0.58412371,0.51883891,0.16773405,0.09435020,0.27749020,0.72320615,0.09409132,0.29998881
2.14607304,1.90727277,0.60506538,0.54083775,0.17430242,0.09821256,0.28829032,0.75465693,0.09982059,0.31133968
2.15207604,1.97678672,0.62342282,0.56142062,0.18011419,0.10161313,0.29786584,0.78299495,0.10537310,0.32131176
2.15807904,2.03819691,0.63894679,0.58015642,0.18510224,0.10450523,0.30608582,0.80784690,0.11067595,0.32977859
2.16408204,2.09064451,0.65145243,0.59667332,0.18921725,0.10685628,0.31285481,0.82891690,0.11566276,0.33664937
2.17008504,2.13350203,0.66082405,0.61066684,0.19242936,0.10864951,0.31811665,0.84599652,0.12027552,0.34187206
2.17608804,2.16639131,0.66701800,0.62190633,0.19472909,0.10988503,0.32185715,0.85897201,0.12446635,0.34543548
2.18209105,2.18919424,0.67006331,0.63023961,0.19612768,0.11058049,0.32410545,0.86782855,0.12819900,0.34736988
2.18809405,2.20205539,0.67006028,0.63559554,0.19665670,0.11077106,0.32493401,0.87265120,0.13144998,0.34774636
2.19409705,2.20537640,0.66717693,0.63798438,0.19636699,0.11050877,0.32445705,0.87362254,0.13420938,0.34667483
2.20010005,2.19980199,0.66164347,0.63749567,0.19532695,0.10986131,0.32282750,0.87101695,0.13648120,0.34430078
2.20610305,2.18619814,0.65374492,0.63429386,0.19362022,0.10891009,0.32023258,0.86519175,0.13828319,0.34080080
2.21210605,2.16562300,0.64381227,0.62861163,0.19134289,0.10774796,0.31688791,0.85657557,0.13964628,0.33637728
2.21810905,2.13929157,0.63221239,0.62074117,0.18860027,0.10647625,0.31303062,0.84565425,0.14061345,0.33125214
2.22411206,2.10853539,0.61933700,0.61102363,0.18550334,0.10520170,0.30891144,0.83295492,0.14123822,0.32566025
2.23011506,2.07475875,0.60559125,0.59983722,0.18216508,0.10403293,0.30478614,0.81902888,0.14158264,0.31984235
2.23611806,2.03939302,0.59138207,0.58758435,0.17869677,0.10307700,0.30090670,0.80443375,0.14171504,0.31403818
2.24212106,2.00385085,0.57710688,0.57467824,0.17520429,0.10243593,0.29751239,0.78971582,0.14170747,0.30847968
2.24812406,1.96948188,0.56314289,0.56152963,0.17178478,0.10220336,0.29482130,0.77539305,0.14163304,0.30338484
2.25412706,1.93753170,0.54983737,0.54853399,0.16852351,0.10246161,0.29302249,0.76193953,0.14156314,0.29895219
2.26013007,1.90910556,0.53749925,0.53605980,0.16549132,0.10327907,0.29226919,0.74977177,0.14156478,0.29535630
2.26613307,1.88513819,0.52639220,0.52443832,0.16274253,0.10470819,0.29267338,0.73923753,0.14169813,0.29274425
2.27213607,1.86637069,0.51672950,0.51395519,0.16031350,0.10678401,0.29430185,0.73060741,0.14201426,0.29123337
2.27813907,1.85333548,0.50867068,0.50484418,0.15822190,0.10952335,0.29717407,0.72406953,0.14255336,0.29091017
2.28414207,1.84634944,0.50232020,0.49728322,0.15646667,0.11292465,0.30126198,0.71972743,0.14334331,0.29183047
2.29014507,1.84551554,0.49772793,0.49139292,0.15502863,0.11696848,0.30649157,0.71760117,0.14439881,0.29402074
2.29614807,1.85073251,0.49489148,0.48723727,0.15387191,0.12161868,0.31274641,0.71763154,0.14572106,0.29748037
2.30215108,1.86171187,0.49376021,0.48482667,0.15294586,0.12682399,0.31987285,0.71968697,0.14729795,0.30218491
2.30815408,1.87800137,0.49424063,0.48412271,0.15218765,0.13252017,0.32768673,0.72357303,0.14910480,0.30808991
2.31415708,1.89901345,0.49620299,0.48504465,0.15152525,0.13863248,0.33598123,0.72904364,0.15110555,0.31513511
2.32016008,1.92405727,0.49948865,0.48747695,0.15088073,0.14507838,0.34453556,0.73581378,0.15325439,0.32324886
2.32616308,1.95237262,0.50391802,0.49127745,0.15017380,0.15177029,0.35312416,0.74357292,0.15549772,0.33235233
2.33216608,1.98316402,0.50929851,0.49628582,0.14932536,0.15861837,0.36152572,0.75199848,0.15777635,0.34236337
2.33816908,2.01563338,0.51543232,0.50233163,0.14826090,0.16553314,0.36953196,0.76076885,0.16002780,0.35319974
2.34417209,2.04900966,0.52212374,0.50924180,0.14691370,0.17242780,0.37695537,0.76957534,0.16218866,0.36478148
2.35017509,2.08257430,0.52918551,0.51684698,0.14522759,0.17922029,0.38363589,0.77813251,0.16419685,0.37703246
2.35617809,2.11568151,0.53644434,0.52498659,0.14315918,0.18583494,0.38944605,0.78618669,0.16599370,0.38988081
2.36218109,2.14777264,0.54374516,0.53351242,0.14067954,0.19220363,0.39429435,0.79352221,0.16752585,0.40325850
2.36818409,2.17838472,0.55095423,0.54229074,0.13777514,0.19826666,0.39812687,0.79996539,0.16874678,0.41710001
2.37418709,2.20715305,0.55796114,0.55120296,0.13444811,0.20397311,0.40092710,0.80538639,0.16961802,0.43134028
2.38019010,2.23380873,0.56467967,0.56014505,0.13071589,0.20928095,0.40271391,0.80969877,0.17011004,0.44591233
2.38619310,2.25817173,0.57104783,0.56902603,0.12661010,0.21415682,0.40353813,0.81285749,0.17020274,0.46074462
2.39219610,2.28014090,0.57702718,0.57776585,0.12217500,0.21857569,0.40347780,0.81485530,0.16988559,0.47575864
2.39819910,2.29968207,0.58260169,0.58629295,0.11746531,0.22252034,0.40263252,0.81571821,0.16915758,0.49086702
2.40420210,2.31681558,0.58777642,0.59454212,0.11254390,0.22598087,0.40111730,0.81550043,0.16802672,0.50597239
2.41020510,2.33160463,0.59257614,0.60245280,0.10747905,0.22895425,0.39905623,0.81427911,0.16650948,0.52096734
2.41620810,2.34414541,0.59704412,0.60996822,0.10234181,0.23144390,0.39657646,0.81214939,0.16462995,0.53573564
2.42221111,2.35455992,0.60124118,0.61703561,0.09720335,0.23345949,0.39380275,0.80922006,0.16241895,0.55015477
2.42821411,2.36299207,0.60524505,0.62360761,0.09213252,0.23501676,0.39085294,0.80560993,0.15991295,0.56409983
2.43421711,2.36960705,0.60914999,0.62964482,0.08719370,0.23613750,0.38783450,0.80144516,0.15715299,0.57744858
2.44022011,2.37459400,0.61306659,0.63511944,0.08244499,0.23684954,0.38484232,0.79685738,0.15418358,0.59008761
2.44622311,2.37817117,0.61712156,0.64001967,0.07793690,0.23718677,0.38195776,0.79198268,0.15105146,0.60191905
2.45222611,2.38059290,0.62145735,0.64435467,0.07371141,0.23718904,0.37924887,0.78696109,0.14780452,0.61286761
2.45822911,2.38215732,0.62623134,0.64815949,0.06980156,0.23690198,0.37677164,0.78193643,0.14449061,0.62288743
2.46423212,2.38321350,0.63161437,0.65149972,0.06623137,0.23637654,0.37457215,0.77705620,0.14115637,0.63196822
2.47023512,2.38416698,0.63778845,0.65447514,0.06301621,0.23566828,0.37268911,0.77247113,0.13784620,0.64014031
2.47623812,2.38548239,0.64494346,0.65722217,0.06016344,0.23483643,0.37115688,0.76833435,0.13460122,0.64747806
2.48224112,2.38768242,0.65327271,0.65991456,0.05767330,0.23394257,0.37000821,0.76479983,0.13145828,0.65410139
2.48824412,2.39134232,0.66296751,0.66276205,0.05553991,0.23304908,0.36927684,0.76201988,0.12844920,0.66017512
2.49424712,2.39707962,0.67421068,0.66600695,0.05375240,0.23221733,0.36899939,0.76014204,0.12560005,0.66590592
2.50025013,2.40553916,0.68716921,0.66991833,0.05229599,0.23150576,0.36921660,0.75930494,0.12293071,0.67153697
2.50625313,2.41737372,0.70198639,0.67478419,0.05115301,0.23096784,0.36997354,0.75963374,0.12045458,0.67734040
2.51225613,2.43322095,0.71877375,0.68090167,0.05030382,0.23065008,0.37131898,0.76123507,0.11817853,0.68360770
