energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
4.43921961,0.00792758,0.01023510,0.00022856,0.00036497,0.00000000,0.00272228,0.00005496,0.00028977,0.00025767
4.44522261,0.00631422,0.00815204,0.00018237,0.00029060,0.00000000,0.00214775,0.00004377,0.00022878,0.00020563
4.45122561,0.00499409,0.00644759,0.00014447,0.00022978,0.00000000,0.00168396,0.00003462,0.00017950,0.00016292
4.45722861,0.00392231,0.00506382,0.00011363,0.00018041,0.00000000,0.00131205,0.00002719,0.00013995,0.00012816
4.46323162,0.00305893,0.00394914,0.00008873,0.00014067,0.00000000,0.00101579,0.00002120,0.00010841,0.00010010
4.46923462,0.00236883,0.00305817,0.00006880,0.00010891,0.00000000,0.00078138,0.00001642,0.00008344,0.00007761
4.47523762,0.00182148,0.00235153,0.00005296,0.00008373,0.00000000,0.00059718,0.00001263,0.00006380,0.00005975
4.48124062,0.00139072,0.00179540,0.00004047,0.00006391,0.00000000,0.00045342,0.00000964,0.00004846,0.00004567
4.48724362,0.00105433,0.00136111,0.00003071,0.00004845,0.00000000,0.00034201,0.00000731,0.00003657,0.00003466
4.49324662,0.00079364,0.00102457,0.00002314,0.00003646,0.00000000,0.00025626,0.00000550,0.00002741,0.00002611
4.49924962,0.00059318,0.00076577,0.00001730,0.00002725,0.00000000,0.00019072,0.00000411,0.00002041,0.00001953
4.50525263,0.00044020,0.00056828,0.00001285,0.00002022,0.00000000,0.00014100,0.00000305,0.00001509,0.00001450
4.51125563,0.00032435,0.00041872,0.00000947,0.00001490,0.00000000,0.00010353,0.00000225,0.00001108,0.00001069
4.51725863,0.00023729,0.00030633,0.00000693,0.00001090,0.00000000,0.00007550,0.00000164,0.00000809,0.00000783
4.52326163,0.00017236,0.00022251,0.00000504,0.00000791,0.00000000,0.00005468,0.00000119,0.00000586,0.00000569
4.52926463,0.00012431,0.00016048,0.00000364,0.00000571,0.00000000,0.00003934,0.00000086,0.00000421,0.00000411
4.53526763,0.00008901,0.00011491,0.00000260,0.00000409,0.00000000,0.00002810,0.00000062,0.00000301,0.00000294
4.54127064,0.00006329,0.00008170,0.00000185,0.00000291,0.00000000,0.00001993,0.00000044,0.00000214,0.00000209
4.54727364,0.00004467,0.00005767,0.00000131,0.00000205,0.00000000,0.00001404,0.00000031,0.00000151,0.00000148
4.55327664,0.00003131,0.00004042,0.00000092,0.00000144,0.00000000,0.00000982,0.00000022,0.00000105,0.00000104
4.55927964,0.00002179,0.00002812,0.00000064,0.00000100,0.00000000,0.00000683,0.00000015,0.00000073,0.00000072
4.56528264,0.00001505,0.00001943,0.00000044,0.00000069,0.00000000,0.00000471,0.00000010,0.00000051,0.00000050
4.57128564,0.00001033,0.00001333,0.00000030,0.00000047,0.00000000,0.00000323,0.00000007,0.00000035,0.00000034
4.57728864,0.00000704,0.00000908,0.00000021,0.00000032,0.00000000,0.00000219,0.00000005,0.00000024,0.00000023
4.58329165,0.00000477,0.00000614,0.00000014,0.00000022,0.00000000,0.00000148,0.00000003,0.00000017,0.00000016
4.58929465,0.00000322,0.00000413,0.00000009,0.00000015,0.00000000,0.00000099,0.00000002,0.00000012,0.00000011
4.59529765,0.00000217,0.00000276,0.00000006,0.00000010,0.00000000,0.00000066,0.00000002,0.00000010,0.00000007
4.60130065,0.00000147,0.00000184,0.00000004,0.00000007,0.00000000,0.00000044,0.00000001,0.00000009,0.00000005
4.60730365,0.00000102,0.00000123,0.00000003,0.00000005,0.00000000,0.00000029,0.00000001,0.00000009,0.00000003
4.61330665,0.00000075,0.00000084,0.00000002,0.00000004,0.00000000,0.00000019,0.00000001,0.00000011,0.00000002
4.61930965,0.00000062,0.00000060,0.00000001,0.00000004,0.00000000,0.00000013,0.00000001,0.00000016,0.00000002
4.62531266,0.00000060,0.00000047,0.00000001,0.00000004,0.00000000,0.00000009,0.00000001,0.00000023,0.00000002
4.63131566,0.00000069,0.00000043,0.00000000,0.00000005,0.00000000,0.00000007,0.00000001,0.00000034,0.00000002
4.63731866,0.00000090,0.00000046,0.00000000,0.00000008,0.00000000,0.00000006,0.00000001,0.00000051,0.00000002
4.64332166,0.00000127,0.00000058,0.00000000,0.00000011,0.00000000,0.00000007,0.00000001,0.00000076,0.00000003
4.64932466,0.00000183,0.00000079,0.00000000,0.00000016,0.00000000,0.00000008,0.00000002,0.00000113,0.00000005
4.65532766,0.00000266,0.00000112,0.00000000,0.00000023,0.00000000,0.00000012,0.00000003,0.00000166,0.00000007
4.66133067,0.00000388,0.00000162,0.00000000,0.00000034,0.00000000,0.00000016,0.00000004,0.00000244,0.00000010
4.66733367,0.00000563,0.00000234,0.00000000,0.00000049,0.00000000,0.00000024,0.00000006,0.00000354,0.00000014
4.67333667,0.00000812,0.00000337,0.00000000,0.00000071,0.00000000,0.00000035,0.00000009,0.00000511,0.00000021
4.67933967,0.00001163,0.00000482,0.00000000,0.00000102,0.00000000,0.00000050,0.00000013,0.00000733,0.00000030
4.68534267,0.00001656,0.00000686,0.00000000,0.00000145,0.00000000,0.00000073,0.00000019,0.00001043,0.00000042
4.69134567,0.00002340,0.00000970,0.00000000,0.00000205,0.00000000,0.00000105,0.00000027,0.00001474,0.00000060
4.69734867,0.00003284,0.00001361,0.00000001,0.00000288,0.00000000,0.00000150,0.00000038,0.00002068,0.00000084
4.70335168,0.00004576,0.00001897,0.00000001,0.00000401,0.00000000,0.00000215,0.00000053,0.00002881,0.00000117
4.70935468,0.00006331,0.00002626,0.00000001,0.00000555,0.00000000,0.00000306,0.00000073,0.00003984,0.00000162
4.71535768,0.00008697,0.00003608,0.00000002,0.00000762,0.00000001,0.00000434,0.00000100,0.00005469,0.00000222
4.72136068,0.00011862,0.00004923,0.00000002,0.00001038,0.00000001,0.00000612,0.00000136,0.00007456,0.00000304
4.72736368,0.00016064,0.00006671,0.00000003,0.00001406,0.00000001,0.00000861,0.00000185,0.00010090,0.00000412
4.73336668,0.00021601,0.00008975,0.00000005,0.00001890,0.00000002,0.00001207,0.00000248,0.00013558,0.00000555
4.73936968,0.00028841,0.00011991,0.00000007,0.00002522,0.00000003,0.00001687,0.00000331,0.00018088,0.00000743
4.74537269,0.00038237,0.00015910,0.00000010,0.00003342,0.00000005,0.00002351,0.00000439,0.00023958,0.00000988
4.75137569,0.00050338,0.00020964,0.00000015,0.00004397,0.00000007,0.00003266,0.00000578,0.00031507,0.00001305
4.75737869,0.00065807,0.00027433,0.00000021,0.00005744,0.00000011,0.00004525,0.00000755,0.00041138,0.00001712
4.76338169,0.00085429,0.00035653,0.00000030,0.00007451,0.00000017,0.00006253,0.00000980,0.00053330,0.00002232
4.76938469,0.00110133,0.00046023,0.00000042,0.00009597,0.00000024,0.00008619,0.00001263,0.00068642,0.00002891
4.77538769,0.00141002,0.00059009,0.00000059,0.00012274,0.00000036,0.00011847,0.00001616,0.00087721,0.00003722
4.78139070,0.00179284,0.00075155,0.00000083,0.00015589,0.00000052,0.00016241,0.00002053,0.00111305,0.00004761
4.78739370,0.00226407,0.00095089,0.00000117,0.00019660,0.00000075,0.00022202,0.00002591,0.00140226,0.00006054
4.79339670,0.00283981,0.00119528,0.00000163,0.00024623,0.00000107,0.00030261,0.00003247,0.00175409,0.00007654
4.79939970,0.00353808,0.00149282,0.00000226,0.00030626,0.00000152,0.00041120,0.00004041,0.00217864,0.00009620
4.80540270,0.00437875,0.00185264,0.00000313,0.00037830,0.00000214,0.00055692,0.00004996,0.00268682,0.00012024
4.81140570,0.00538357,0.00228492,0.00000431,0.00046409,0.00000300,0.00075167,0.00006134,0.00329016,0.00014949
4.81740870,0.00657602,0.00280090,0.00000590,0.00056548,0.00000417,0.00101076,0.00007482,0.00400065,0.00018489
4.82341171,0.00798120,0.00341296,0.00000803,0.00068438,0.00000576,0.00135383,0.00009066,0.00483043,0.00022753
4.82941471,0.00962566,0.00413464,0.00001087,0.00082277,0.00000789,0.00180579,0.00010914,0.00579154,0.00027869
4.83541771,0.01153717,0.00498067,0.00001463,0.00098260,0.00001074,0.00239806,0.00013053,0.00689553,0.00033980
4.84142071,0.01374453,0.00596703,0.00001957,0.00116585,0.00001450,0.00316985,0.00015513,0.00815303,0.00041255
4.84742371,0.01627730,0.00711105,0.00002603,0.00137437,0.00001945,0.00416972,0.00018323,0.00957334,0.00049884
4.85342671,0.01916563,0.00843146,0.00003440,0.00160992,0.00002590,0.00545720,0.00021509,0.01116397,0.00060088
4.85942971,0.02244010,0.00994855,0.00004517,0.00187411,0.00003424,0.00710463,0.00025099,0.01293015,0.00072121
4.86543272,0.02613160,0.01168435,0.00005894,0.00216834,0.00004494,0.00919895,0.00029119,0.01487445,0.00086271
4.87143572,0.03027129,0.01366282,0.00007642,0.00249380,0.00005856,0.01184360,0.00033591,0.01699632,0.00102871
4.87743872,0.03489072,0.01591006,0.00009842,0.00285141,0.00007577,0.01516031,0.00038538,0.01929187,0.00122298
4.88344172,0.04002193,0.01845466,0.00012592,0.00324186,0.00009733,0.01929064,0.00043981,0.02175358,0.00144980
4.88944472,0.04569774,0.02132791,0.00016003,0.00366556,0.00012414,0.02439728,0.00049938,0.02437022,0.00171399
4.89544772,0.05195202,0.02456411,0.00020201,0.00412269,0.00015720,0.03066478,0.00056426,0.02712695,0.00202094
4.90145073,0.05882009,0.02820081,0.00025326,0.00461323,0.00019766,0.03829969,0.00063463,0.03000539,0.00237661
4.90745373,0.06633899,0.03227901,0.00031536,0.00513697,0.00024677,0.04752976,0.00071063,0.03298409,0.00278755
4.91345673,0.07454771,0.03684324,0.00038998,0.00569357,0.00030590,0.05860225,0.00079244,0.03603891,0.00326083
4.91945973,0.08348735,0.04194151,0.00047895,0.00628263,0.00037652,0.07178096,0.00088022,0.03914367,0.00380400
4.92546273,0.09320089,0.04762513,0.00058416,0.00690369,0.00046020,0.08734188,0.00097416,0.04227086,0.00442497
4.93146573,0.10373277,0.05394832,0.00070754,0.00755634,0.00055853,0.10556760,0.00107443,0.04539242,0.00513184
4.93746873,0.11512806,0.06096765,0.00085105,0.00824017,0.00067317,0.12674001,0.00118124,0.04848059,0.00593277
4.94347174,0.12743119,0.06874129,0.00101659,0.00895484,0.00080572,0.15113180,0.00129481,0.05150867,0.00683570
4.94947474,0.14068424,0.07732817,0.00120590,0.00970007,0.00095778,0.17899655,0.00141536,0.05445184,0.00784807
4.95547774,0.15492486,0.08678701,0.00142059,0.01047554,0.00113081,0.21055787,0.00154308,0.05728776,0.00897655
4.96148074,0.17018371,0.09717549,0.00166196,0.01128092,0.00132615,0.24599779,0.00167819,0.05999713,0.01022671
4.96748374,0.18648177,0.10854949,0.00193097,0.01211570,0.00154496,0.28544510,0.00182084,0.06256406,0.01160267
4.97348674,0.20382745,0.12096276,0.00222820,0.01297915,0.00178819,0.32896394,0.00197115,0.06497621,0.01310678
4.97948974,0.22221392,0.13446711,0.00255373,0.01387016,0.00205657,0.37654361,0.00212919,0.06722480,0.01473939
4.98549275,0.24161672,0.14911335,0.00290711,0.01478715,0.00235060,0.42809009,0.00229494,0.06930440,0.01649861
4.99149575,0.26199207,0.16495320,0.00328736,0.01572794,0.00267058,0.48342026,0.00246835,0.07121260,0.01838018
4.99749875,0.28327615,0.18204241,0.00369293,0.01668971,0.00301665,0.54225936,0.00264928,0.07294952,0.02037750
5.00350175,0.30538554,0.20044516,0.00412174,0.01766888,0.00338889,0.60424259,0.00283755,0.07451722,0.02248179
5.00950475,0.32821923,0.22023999,0.00457125,0.01866121,0.00378743,0.66892122,0.00303297,0.07591921,0.02468237
5.01550775,0.35166230,0.24152713,0.00503852,0.01966183,0.00421261,0.73577376,0.00323538,0.07715980,0.02696721
5.02151076,0.37559140,0.26443733,0.00552039,0.02066539,0.00466516,0.80422219,0.00344474,0.07824372,0.02932361
5.02751376,0.39988208,0.28914183,0.00601360,0.02166628,0.00514647,0.87365326,0.00366120,0.07917578,0.03173907
5.03351676,0.42441783,0.31586330,0.00651505,0.02265900,0.00565880,0.94344438,0.00388516,0.07996068,0.03420239
5.03951976,0.44910067,0.34488717,0.00702197,0.02363845,0.00620564,1.01299331,0.00411747,0.08060312,0.03670490
5.04552276,0.47386277,0.37657279,0.00753221,0.02460043,0.00679196,1.08175075,0.00435949,0.08110801,0.03924171
5.05152576,0.49867877,0.41136362,0.00804450,0.02554210,0.00742458,1.14925422,0.00461324,0.08148090,0.04181320
5.05752876,0.52357809,0.44979572,0.00855868,0.02646246,0.00811244,1.21516198,0.00488156,0.08172860,0.04442630
5.06353177,0.54865652,0.49250347,0.00907598,0.02736282,0.00886691,1.27928490,0.00516821,0.08185986,0.04709589
5.06953477,0.57408631,0.54022166,0.00959925,0.02824726,0.00970204,1.34161463,0.00547797,0.08188612,0.04984588
5.07553777,0.60012410,0.59378299,0.01013308,0.02912292,0.01063473,1.40234618,0.00581678,0.08182227,0.05271017
5.08154077,0.62711574,0.65411010,0.01068396,0.03000029,0.01168487,1.46189314,0.00619173,0.08168723,0.05573319
5.08754377,0.65549750,0.72220157,0.01126034,0.03089327,0.01287534,1.52089409,0.00661113,0.08150443,0.05897014
5.09354677,0.68579299,0.79911122,0.01187258,0.03181914,0.01423191,1.58020898,0.00708444,0.08130202,0.06248671
5.09954977,0.71860545,0.88592067,0.01253282,0.03279826,0.01578305,1.64090479,0.00762219,0.08111281,0.06635828
5.10555278,0.75460522,0.98370531,0.01325481,0.03385370,0.01755956,1.70423007,0.00823582,0.08097388,0.07066862
5.11155578,0.79451242,1.09349408,0.01405359,0.03501060,0.01959406,1.77157884,0.00893751,0.08092582,0.07550795
5.11755878,0.83907506,1.21622410,0.01494510,0.03629541,0.02192041,1.84444443,0.00973985,0.08101169,0.08097050
5.12356178,0.88904325,1.35269142,0.01594569,0.03773495,0.02457286,1.92436484,0.01065554,0.08127563,0.08715156
5.12956478,0.94514006,1.50349962,0.01707162,0.03935542,0.02758522,2.01286132,0.01169700,0.08176130,0.09414401
5.13556778,1.00803021,1.66900816,0.01833841,0.04118128,0.03098976,2.11137252,0.01287594,0.08251003,0.10203456
5.14157079,1.07828754,1.84928299,0.01976022,0.04323413,0.03481616,2.22118688,0.01420291,0.08355900,0.11089971
5.14757379,1.15636270,2.04405156,0.02134919,0.04553163,0.03909024,2.34337581,0.01568678,0.08493935,0.12080155
5.15357679,1.24255223,2.25266499,0.02311476,0.04808646,0.04383280,2.47873091,0.01733430,0.08667444,0.13178366
5.15957979,1.33697056,2.47406953,0.02506307,0.05090539,0.04905831,2.62770761,0.01914956,0.08877827,0.14386722
5.16558279,1.43952600,2.70678967,0.02719638,0.05398860,0.05477373,2.79037812,0.02113362,0.09125424,0.15704742
5.17158579,1.54990220,2.94892465,0.02951254,0.05732906,0.06097736,2.96639570,0.02328405,0.09409421,0.17129050
5.17758879,1.66754583,3.19815958,0.03200461,0.06091224,0.06765781,3.15497224,0.02559461,0.09727802,0.18653147
5.18359180,1.79166139,3.45179220,0.03466058,0.06471599,0.07479310,3.35487012,0.02805503,0.10077349,0.20267271
5.18959480,1.92121381,3.70677509,0.03746320,0.06871068,0.08235004,3.56440934,0.03065082,0.10453676,0.21958352
5.19559780,2.05493891,3.95977291,0.04038998,0.07285958,0.09028374,3.78148965,0.03336328,0.10851325,0.23710084
5.20160080,2.19136183,4.20723332,0.04341338,0.07711948,0.09853752,4.00362738,0.03616952,0.11263886,0.25503104
5.20760380,2.32882304,4.44546956,0.04650110,0.08144144,0.10704302,4.22800557,0.03904274,0.11684171,0.27315291
5.21360680,2.46551141,4.67075214,0.04961658,0.08577182,0.11572074,4.45153607,0.04195252,0.12104400,0.29122175
5.21960980,2.59950328,4.87940652,0.05271967,0.09005332,0.12448088,4.67093121,0.04486531,0.12516422,0.30897457
5.22561281,2.72880662,5.06791341,0.05576736,0.09422622,0.13322456,4.88278299,0.04774505,0.12911943,0.32613619
5.23161581,2.85140884,5.23300790,0.05871478,0.09822968,0.14184544,5.08364697,0.05055383,0.13282758,0.34242608
5.23761881,2.96532689,5.37177391,0.06151614,0.10200302,0.15023159,5.27012823,0.05325272,0.13620980,0.35756581
5.24362181,3.06865804,5.48173033,0.06412591,0.10548702,0.15826779,5.43896686,0.05580264,0.13919255,0.37128675
5.24962481,3.15962984,5.56090566,0.06649994,0.10862527,0.16583799,5.58712014,0.05816528,0.14170960,0.38333786
5.25562781,3.23664775,5.60789848,0.06859662,0.11136535,0.17282806,5.71183933,0.06030407,0.14370377,0.39349324
5.26163082,3.29833887,5.62192156,0.07037804,0.11365998,0.17912862,5.81073866,0.06218511,0.14512832,0.40155913
5.26763382,3.34359049,5.60282816,0.07181105,0.11546815,0.18463796,5.88185495,0.06377810,0.14594809,0.40738017
5.27363682,3.37158230,5.55111990,0.07286826,0.11675601,0.18926491,5.92369613,0.06505719,0.14614027,0.41084467
5.27963982,3.38181129,5.46793616,0.07352887,0.11749771,0.19293155,5.93527771,0.06600174,0.14569486,0.41188859
5.28564282,3.37410856,5.35502582,0.07377936,0.11767609,0.19557571,5.91614643,0.06659695,0.14461475,0.41049820
5.29164582,3.34864764,5.21470290,0.07361395,0.11728317,0.19715314,5.86639052,0.06683440,0.14291557,0.40671120
5.29764882,3.30594401,5.04978792,0.07303493,0.11632052,0.19763921,5.78663677,0.06671234,0.14062517,0.40061638
5.30365183,3.24684602,4.86353758,0.07205264,0.11479942,0.19703017,5.67803455,0.06623588,0.13778289,0.39235171
5.30965483,3.17251734,4.65956548,0.07068535,0.11274079,0.19534380,5.54222740,0.06541697,0.13443861,0.38210103
5.31565783,3.08441166,4.44175676,0.06895878,0.11017495,0.19261947,5.38131317,0.06427421,0.13065153,0.37008937
5.32166083,2.98424036,4.21417954,0.06690558,0.10714116,0.18891754,5.19779390,0.06283246,0.12648886,0.35657719
5.32766383,2.87393406,3.98099604,0.06456441,0.10368694,0.18431820,4.99451677,0.06112227,0.12202435,0.34185366
5.33366683,2.75559924,3.74637575,0.06197905,0.09986717,0.17891963,4.77460794,0.05917923,0.11733666,0.32622928
5.33966983,2.63147106,3.51441287,0.05919725,0.09574302,0.17283570,4.54140091,0.05704308,0.11250773,0.31002802
5.34567284,2.50386374,3.28904985,0.05626952,0.09138066,0.16619306,4.29836146,0.05475683,0.10762102,0.29357930
5.35167584,2.37511976,3.07400815,0.05324791,0.08684987,0.15912801,4.04901121,0.05236568,0.10275982,0.27721004
5.35767884,2.24755907,2.87272726,0.05018473,0.08222248,0.15178295,3.79685167,0.04991602,0.09800547,0.26123697
5.36368184,2.12342973,2.68831227,0.04713129,0.07757077,0.14430274,3.54529092,0.04745434,0.09343571,0.24595949
5.36968484,2.00486085,2.52349013,0.04413676,0.07296583,0.13683097,3.29757475,0.04502614,0.08912306,0.23165308
5.37568784,1.89381913,2.38057432,0.04124706,0.06847593,0.12950632,3.05672391,0.04267494,0.08513331,0.21856361
5.38169085,1.79206965,2.26143766,0.03850393,0.06416493,0.12245911,2.82547904,0.04044137,0.08152421,0.20690246
5.38769385,1.70114186,2.16749243,0.03594413,0.06009083,0.11580812,2.60625437,0.03836227,0.07834431,0.19684265
5.39369685,1.62230126,2.09967764,0.03359878,0.05630447,0.10965778,2.40110128,0.03646999,0.07563198,0.18851594
5.39969985,1.55652734,2.05845267,0.03149292,0.05284841,0.10409588,2.21168219,0.03479185,0.07341478,0.18201094
5.40570285,1.50449806,2.04379697,0.02964518,0.04975604,0.09919170,2.03925499,0.03334962,0.07170902,0.17737220
5.41170585,1.46658119,2.05521582,0.02806769,0.04705097,0.09499478,1.88466814,0.03215927,0.07051961,0.17460031
5.41770885,1.44283242,2.09175182,0.02676615,0.04474662,0.09153424,1.74836585,0.03123087,0.06984030,0.17365291
5.42371186,1.43300034,2.15200245,0.02573997,0.04284619,0.08881865,1.63040285,0.03056855,0.06965411,0.17444656
5.42971486,1.43653814,2.23414381,0.02498270,0.04134284,0.08683652,1.53046773,0.03017070,0.06993409,0.17685951
5.43571786,1.45262158,2.33596093,0.02448240,0.04022016,0.08555729,1.44791391,0.03003026,0.07064438,0.18073519
5.44172086,1.48017297,2.45488483,0.02422232,0.03945288,0.08493284,1.38179682,0.03013516,0.07174139,0.18588640
5.44772386,1.51789049,2.58803646,0.02418147,0.03900791,0.08489943,1.33091609,0.03046880,0.07317527,0.19210010
5.45372686,1.56428222,2.73227759,0.02433539,0.03884539,0.08537999,1.29386132,0.03101069,0.07489141,0.19914281
5.45972986,1.61770408,2.88426820,0.02465688,0.03892012,0.08628674,1.26905985,0.03173708,0.07683210,0.20676629
5.46573287,1.67640058,3.04052985,0.02511680,0.03918295,0.08752401,1.25482541,0.03262167,0.07893806,0.21471362
5.47173587,1.73854758,3.19751395,0.02568486,0.03958234,0.08899115,1.24940604,0.03363629,0.08115004,0.22272543
5.47773887,1.80229575,3.35167362,0.02633034,0.04006589,0.09058555,1.25103016,0.03475161,0.08341023,0.23054604
5.48374187,1.86581354,3.49953746,0.02702284,0.04058188,0.09220552,1.25794967,0.03593781,0.08566347,0.23792960
5.48974487,1.92732866,3.63778322,0.02773297,0.04108073,0.09375309,1.26847904,0.03716514,0.08785833,0.24464581
5.49574787,1.98516676,3.76330930,0.02843289,0.04151636,0.09513661,1.28102961,0.03840452,0.08994787,0.25048519
5.50175088,2.03778628,3.87330167,0.02909687,0.04184737,0.09627296,1.29413845,0.03962799,0.09189022,0.25526378
