energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-4.63731866,0.27338854,0.00000733,0.03849158,0.12108130,0.08565640,0.17006581,0.00000000,0.06109839,0.02791445
-4.63131566,0.28988143,0.00000581,0.04122094,0.12932355,0.09050704,0.18073315,0.00000000,0.06288627,0.02976932
-4.62531266,0.30661460,0.00000457,0.04392774,0.13752439,0.09551837,0.19145263,0.00000000,0.06482222,0.03163636
-4.61930965,0.32325339,0.00000357,0.04657296,0.14555410,0.10057701,0.20202496,0.00000000,0.06680779,0.03348374
-4.61330665,0.33947076,0.00000277,0.04911735,0.15328394,0.10557255,0.21225522,0.00000000,0.06875211,0.03527991
-4.60730365,0.35495207,0.00000213,0.05152225,0.16058840,0.11039896,0.22195580,0.00000000,0.07057299,0.03699410
-4.60130065,0.36939964,0.00000163,0.05375030,0.16734754,0.11495588,0.23094936,0.00000000,0.07219783,0.03859680
-4.59529765,0.38253734,0.00000124,0.05576625,0.17344915,0.11914994,0.23907176,0.00000000,0.07356424,0.04006024
-4.58929465,0.39411481,0.00000093,0.05753769,0.17879100,0.12289600,0.24617472,0.00000000,0.07462059,0.04135890
-4.58329165,0.40391141,0.00000070,0.05903570,0.18328274,0.12611833,0.25212835,0.00000000,0.07532618,0.04246993
-4.57728864,0.41173964,0.00000052,0.06023553,0.18684776,0.12875161,0.25682333,0.00000000,0.07565130,0.04337357
-4.57128564,0.41744813,0.00000038,0.06111707,0.18942464,0.13074192,0.26017272,0.00000000,0.07557707,0.04405356
-4.56528264,0.42092381,0.00000028,0.06166534,0.19096839,0.13204739,0.26211332,0.00000000,0.07509497,0.04449737
-4.55927964,0.42209354,0.00000020,0.06187076,0.19145123,0.13263881,0.26260661,0.00000000,0.07420633,0.04469647
-4.55327664,0.42092483,0.00000015,0.06172938,0.19086313,0.13249991,0.26163911,0.00000000,0.07292150,0.04464651
-4.54727364,0.41742579,0.00000011,0.06124293,0.18921178,0.13162745,0.25922229,0.00000000,0.07125899,0.04434729
-4.54127064,0.41164421,0.00000008,0.06041876,0.18652230,0.13003105,0.25539183,0.00000000,0.06924443,0.04380284
-4.53526763,0.40366587,0.00000006,0.05926963,0.18283652,0.12773273,0.25020652,0.00000000,0.06690942,0.04302120
-4.52926463,0.39361197,0.00000004,0.05781336,0.17821181,0.12476624,0.24374654,0.00000000,0.06429037,0.04201428
-4.52326163,0.38163588,0.00000004,0.05607247,0.17271964,0.12117611,0.23611133,0.00000000,0.06142733,0.04079753
-4.51725863,0.36791921,0.00000004,0.05407351,0.16644384,0.11701648,0.22741710,0.00000000,0.05836277,0.03938956
-4.51125563,0.35266730,0.00000004,0.05184651,0.15947853,0.11234975,0.21779398,0.00000000,0.05514043,0.03781172
-4.50525263,0.33610434,0.00000005,0.04942424,0.15192591,0.10724506,0.20738293,0.00000000,0.05180428,0.03608758
-4.49924962,0.31846812,0.00000007,0.04684142,0.14389390,0.10177664,0.19633254,0.00000000,0.04839751,0.03424241
-4.49324662,0.30000475,0.00000009,0.04413394,0.13549370,0.09602212,0.18479574,0.00000000,0.04496164,0.03230263
-4.48724362,0.28096331,0.00000013,0.04133808,0.12683740,0.09006079,0.17292654,0.00000000,0.04153580,0.03029527
-4.48124062,0.26159081,0.00000019,0.03848969,0.11803561,0.08397199,0.16087698,0.00000000,0.03815612,0.02824742
-4.47523762,0.24212740,0.00000027,0.03562348,0.10919528,0.07783349,0.14879422,0.00000000,0.03485519,0.02618572
-4.46923462,0.22280218,0.00000038,0.03277236,0.10041778,0.07172009,0.13681808,0.00000000,0.03166181,0.02413600
-4.46323162,0.20382965,0.00000053,0.02996679,0.09179711,0.06570243,0.12507891,0.00000000,0.02860071,0.02212285
-4.45722861,0.18540688,0.00000075,0.02723435,0.08341862,0.05984604,0.11369592,0.00000000,0.02569252,0.02016939
-4.45122561,0.16771159,0.00000105,0.02459930,0.07535794,0.05421061,0.10277608,0.00000000,0.02295381,0.01829715
-4.44522261,0.15090108,0.00000145,0.02208236,0.06768033,0.04884965,0.09241357,0.00000000,0.02039727,0.01652597
-4.43921961,0.13511214,0.00000199,0.01970054,0.06044041,0.04381042,0.08268970,0.00000000,0.01803190,0.01487411
-4.43321661,0.12046184,0.00000272,0.01746710,0.05368232,0.03913414,0.07367350,0.00000000,0.01586344,0.01335842
-4.42721361,0.10704915,0.00000369,0.01539163,0.04744011,0.03485654,0.06542270,0.00000000,0.01389471,0.01199469
-4.42121061,0.09495745,0.00000496,0.01348027,0.04173853,0.03100866,0.05798525,0.00000000,0.01212608,0.01079802
-4.41520760,0.08425754,0.00000663,0.01173590,0.03659412,0.02761787,0.05140119,0.00000000,0.01055598,0.00978330
-4.40920460,0.07501135,0.00000880,0.01015857,0.03201644,0.02470908,0.04570480,0.00000000,0.00918141,0.00896585
-4.40320160,0.06727584,0.00001159,0.00874581,0.02800949,0.02230608,0.04092701,0.00000000,0.00799842,0.00836193
-4.39719860,0.06110722,0.00001516,0.00749308,0.02457327,0.02043293,0.03709786,0.00000000,0.00700265,0.00798944
-4.39119560,0.05656502,0.00001968,0.00639424,0.02170530,0.01911531,0.03424892,0.00000000,0.00618981,0.00786848
-4.38519260,0.05371604,0.00002537,0.00544197,0.01940214,0.01838187,0.03241559,0.00000000,0.00555607,0.00802194
-4.37918959,0.05263778,0.00003247,0.00462818,0.01766088,0.01826528,0.03163917,0.00000000,0.00509850,0.00847595
-4.37318659,0.05342126,0.00004126,0.00394446,0.01648033,0.01880318,0.03196848,0.00000000,0.00481537,0.00926022
-4.36718359,0.05617302,0.00005204,0.00338237,0.01586222,0.02003874,0.03346107,0.00000000,0.00470640,0.01040822
-4.36118059,0.06101609,0.00006518,0.00293385,0.01581197,0.02202083,0.03618376,0.00000000,0.00477296,0.01195717
-4.35517759,0.06808976,0.00008104,0.00259138,0.01633933,0.02480382,0.04021262,0.00000000,0.00501812,0.01394779
-4.34917459,0.07754813,0.00010005,0.00234828,0.01745867,0.02844681,0.04563215,0.00000000,0.00544670,0.01642375
-4.34317159,0.08955724,0.00012262,0.00219879,0.01918900,0.03301241,0.05253374,0.00000000,0.00606519,0.01943088
-4.33716858,0.10429085,0.00014920,0.00213820,0.02155364,0.03856495,0.06101335,0.00000000,0.00688155,0.02301611
-4.33116558,0.12192481,0.00018025,0.00216289,0.02457968,0.04516824,0.07116849,0.00000000,0.00790501,0.02722609
-4.32516258,0.14263022,0.00021619,0.00227031,0.02829705,0.05288275,0.08309449,0.00000000,0.00914570,0.03210550
-4.31915958,0.16656544,0.00025743,0.00245891,0.03273752,0.06176246,0.09688021,0.00000000,0.01061435,0.03769525
-4.31315658,0.19386727,0.00030434,0.00272808,0.03793327,0.07185140,0.11260335,0.00000000,0.01232180,0.04403035
-4.30715358,0.22464158,0.00035722,0.00307800,0.04391554,0.08317992,0.13032547,0.00000000,0.01427854,0.05113777
-4.30115058,0.25895379,0.00041627,0.00350950,0.05071298,0.09576100,0.15008700,0.00000000,0.01649429,0.05903424
-4.29514757,0.29681953,0.00048160,0.00402384,0.05835011,0.10958669,0.17190235,0.00000000,0.01897748,0.06772409
-4.28914457,0.33819616,0.00055319,0.00462258,0.06684570,0.12462482,0.19575558,0.00000000,0.02173481,0.07719730
-4.28314157,0.38297535,0.00063085,0.00530735,0.07621126,0.14081628,0.22159665,0.00000000,0.02477087,0.08742784
-4.27713857,0.43097752,0.00071425,0.00607966,0.08644972,0.15807304,0.24933861,0.00000000,0.02808778,0.09837236
-4.27113557,0.48194830,0.00080286,0.00694069,0.09755425,0.17627702,0.27885591,0.00000000,0.03168495,0.10996947
-4.26513257,0.53555760,0.00089599,0.00789118,0.10950735,0.19528011,0.30998409,0.00000000,0.03555890,0.12213955
-4.25912956,0.59140149,0.00099274,0.00893118,0.12228021,0.21490525,0.34252084,0.00000000,0.03970326,0.13478523
-4.25312656,0.64900706,0.00109203,0.01006003,0.13583241,0.23494890,0.37622852,0.00000000,0.04410879,0.14779264
-4.24712356,0.70784042,0.00119264,0.01127620,0.15011191,0.25518473,0.41083831,0.00000000,0.04876364,0.16103332
-4.24112056,0.76731755,0.00129315,0.01257724,0.16505540,0.27536847,0.44605560,0.00000000,0.05365367,0.17436683
-4.23511756,0.82681798,0.00139208,0.01395983,0.18058892,0.29524400,0.48156676,0.00000000,0.05876292,0.18764405
-4.22911456,0.88570061,0.00148780,0.01541975,0.19662881,0.31455025,0.51704687,0.00000000,0.06407423,0.20071093
-4.22311156,0.94332150,0.00157869,0.01695201,0.21308299,0.33302889,0.55216818,0.00000000,0.06956996,0.21341271
-4.21710855,0.99905262,0.00166311,0.01855100,0.22985233,0.35043238,0.58660905,0.00000000,0.07523283,0.22559837
-4.21110555,1.05230110,0.00173946,0.02021069,0.24683244,0.36653218,0.62006288,0.00000000,0.08104691,0.23712510
-4.20510255,1.10252811,0.00180625,0.02192485,0.26391542,0.38112660,0.65224679,0.00000000,0.08699866,0.24786274
-4.19909955,1.14926662,0.00186214,0.02368740,0.28099194,0.39404825,0.68290965,0.00000000,0.09307807,0.25769781
-4.19309655,1.19213737,0.00190598,0.02549272,0.29795329,0.40517047,0.71183914,0.00000000,0.09927987,0.26653715
-4.18709355,1.23086230,0.00193685,0.02733606,0.31469358,0.41441265,0.73886760,0.00000000,0.10560477,0.27431087
-4.18109055,1.26527505,0.00195409,0.02921393,0.33111195,0.42174417,0.76387638,0.00000000,0.11206077,0.28097454
-4.17508754,1.29532803,0.00195735,0.03112455,0.34711474,0.42718681,0.78679877,0.00000000,0.11866434,0.28651055
-4.16908454,1.32109584,0.00194656,0.03306822,0.36261768,0.43081545,0.80762105,0.00000000,0.12544168,0.29092853
-4.16308154,1.34277497,0.00192195,0.03504778,0.37754793,0.43275730,0.82638212,0.00000000,0.13242971,0.29426490
-4.15707854,1.36067983,0.00188407,0.03706892,0.39184593,0.43318938,0.84317137,0.00000000,0.13967701,0.29658151
-4.15107554,1.37523531,0.00183372,0.03914048,0.40546706,0.43233470,0.85812515,0.00000000,0.14724444,0.29796346
-4.14507254,1.38696613,0.00177199,0.04127469,0.41838299,0.43045716,0.87142189,0.00000000,0.15520547,0.29851626
-4.13906953,1.39648352,0.00170014,0.04348722,0.43058253,0.42785543,0.88327610,0.00000000,0.16364608,0.29836234
-4.13306653,1.40446958,0.00161963,0.04579718,0.44207215,0.42485613,0.89393141,0.00000000,0.17266421,0.29763720
-4.12706353,1.41165987,0.00153203,0.04822696,0.45287585,0.42180653,0.90365296,0.00000000,0.18236867,0.29648520
-4.12106053,1.41882487,0.00143901,0.05080185,0.46303445,0.41906699,0.91271922,0.00000000,0.19287742,0.29505527
-4.11505753,1.42675059,0.00134226,0.05354959,0.47260424,0.41700350,0.92141361,0.00000000,0.20431528,0.29349658
-4.10905453,1.43621913,0.00124343,0.05649968,0.48165505,0.41598041,0.93001601,0.00000000,0.21681089,0.29195440
-4.10305153,1.44798939,0.00114414,0.05968259,0.49026760,0.41635356,0.93879449,0.00000000,0.23049323,0.29056621
-4.09704852,1.46277854,0.00104590,0.06312878,0.49853037,0.41846393,0.94799733,0.00000000,0.24548738,0.28945815
-4.09104552,1.48124451,0.00095011,0.06686768,0.50653609,0.42263179,0.95784562,0.00000000,0.26190993,0.28874193
-4.08504252,1.50396989,0.00085799,0.07092647,0.51437781,0.42915154,0.96852665,0.00000000,0.27986405,0.28851226
-4.07903952,1.53144754,0.00077061,0.07532893,0.52214495,0.43828697,0.98018816,0.00000000,0.29943429,0.28884476
-4.07303652,1.56406811,0.00068885,0.08009421,0.52991935,0.45026711,0.99293371,0.00000000,0.32068145,0.28979451
-4.06703352,1.60210963,0.00061344,0.08523568,0.53777158,0.46528247,1.00681935,0.00000000,0.34363759,0.29139510
-4.06103052,1.64572949,0.00054491,0.09075982,0.54575763,0.48348162,1.02185158,0.00000000,0.36830148,0.29365834
-4.05502751,1.69495874,0.00048362,0.09666528,0.55391625,0.50496802,1.03798683,0.00000000,0.39463462,0.29657440
-4.04902451,1.74969889,0.00042979,0.10294205,0.56226692,0.52979710,1.05513236,0.00000000,0.42255810,0.30011256
-4.04302151,1.80972117,0.00038348,0.10957086,0.57080859,0.55797344,1.07314872,0.00000000,0.45195036,0.30422244
-4.03701851,1.87466829,0.00034465,0.11652277,0.57951934,0.58944824,1.09185353,0.00000000,0.48264609,0.30883560
-4.03101551,1.94405855,0.00031313,0.12375901,0.58835669,0.62411686,1.11102662,0.00000000,0.51443636,0.31386753
-4.02501251,2.01729225,0.00028868,0.13123106,0.59725873,0.66181683,1.13041620,0.00000000,0.54706996,0.31922003
-4.01900950,2.09366022,0.00027097,0.13888095,0.60614589,0.70232622,1.14974591,0.00000000,0.58025597,0.32478371
-4.01300650,2.17235434,0.00025961,0.14664181,0.61492312,0.74536260,1.16872245,0.00000000,0.61366768,0.33044071
-4.00700350,2.25247977,0.00025415,0.15443867,0.62348254,0.79058293,1.18704347,0.00000000,0.64694752,0.33606753
-4.00100050,2.33306879,0.00025412,0.16218943,0.63170620,0.83758437,1.20440553,0.00000000,0.67971311,0.34153779
-3.99499750,2.41309595,0.00025899,0.16980608,0.63946897,0.88590643,1.22051166,0.00000000,0.71156415,0.34672500
-3.98899450,2.49149444,0.00026821,0.17719601,0.64664129,0.93503455,1.23507842,0.00000000,0.74209011,0.35150521
-3.98299150,2.56717338,0.00028123,0.18426360,0.65309193,0.98440532,1.24784217,0.00000000,0.77087831,0.35575938
-3.97698849,2.63903584,0.00029745,0.19091183,0.65869039,1.03341349,1.25856437,0.00000000,0.79752249,0.35937562
-3.97098549,2.70599754,0.00031625,0.19704407,0.66330923,1.08142081,1.26703585,0.00000000,0.82163134,0.36225116
-3.96498249,2.76700578,0.00033704,0.20256598,0.66682614,1.12776655,1.27307991,0.00000000,0.84283710,0.36429401
-3.95897949,2.82105847,0.00035917,0.20738735,0.66912584,1.17177981,1.27655443,0.00000000,0.86080372,0.36542432
-3.95297649,2.86722308,0.00038204,0.21142416,0.67010190,1.21279312,1.27735276,0.00000000,0.87523458,0.36557555
-3.94697349,2.90465492,0.00040501,0.21460044,0.66965845,1.25015712,1.27540382,0.00000000,0.88587957,0.36469526
-3.94097049,2.93261459,0.00042749,0.21685020,0.66771193,1.28325590,1.27067123,0.00000000,0.89254113,0.36274574
-3.93496748,2.95048402,0.00044889,0.21811918,0.66419271,1.31152236,1.26315177,0.00000000,0.89507936,0.35970430
-3.92896448,2.95778068,0.00046867,0.21836652,0.65904685,1.33445315,1.25287329,0.00000000,0.89341584,0.35556345
-3.92296148,2.95416948,0.00048633,0.21756609,0.65223767,1.35162250,1.23989217,0.00000000,0.88753610,0.35033078
-3.91695848,2.93947185,0.00050141,0.21570766,0.64374729,1.36269435,1.22429049,0.00000000,0.87749065,0.34402868
-3.91095548,2.91367148,0.00051354,0.21279766,0.63357800,1.36743229,1.20617294,0.00000000,0.86339444,0.33669385
-3.90495248,2.87691656,0.00052239,0.20885956,0.62175333,1.36570671,1.18566379,0.00000000,0.84542478,0.32837662
-3.89894947,2.82951805,0.00052774,0.20393388,0.60831872,1.35749897,1.16290370,0.00000000,0.82381777,0.31914008
-3.89294647,2.77194405,0.00052943,0.19807764,0.59334180,1.34290222,1.13804679,0.00000000,0.79886320,0.30905905
-3.88694347,2.70481015,0.00052741,0.19136351,0.57691210,1.32211891,1.11125777,0.00000000,0.77089818,0.29821876
-3.88094047,2.62886627,0.00052169,0.18387836,0.55914023,1.29545494,1.08270935,0.00000000,0.74029965,0.28671351
-3.87493747,2.54498008,0.00051240,0.17572150,0.54015640,1.26331095,1.05258006,0.00000000,0.70747593,0.27464503
-3.86893447,2.45411787,0.00049973,0.16700253,0.52010848,1.22617086,1.02105226,0.00000000,0.67285766,0.26212080
-3.86293147,2.35732341,0.00048394,0.15783889,0.49915951,1.18458838,0.98831078,0.00000000,0.63688849,0.24925227
-3.85692846,2.25569559,0.00046537,0.14835325,0.47748485,1.13917207,0.95454192,0.00000000,0.60001563,0.23615293
-3.85092546,2.15036582,0.00044440,0.13867075,0.45526895,1.09056950,0.91993288,0.00000000,0.56268078,0.22293656
-3.84492246,2.04247582,0.00042146,0.12891624,0.43270211,1.03945132,0.88467172,0.00000000,0.52531168,0.20971533
-3.83891946,1.93315676,0.00039700,0.11921163,0.40997707,0.98649574,0.84894762,0.00000000,0.48831438,0.19659816
-3.83291646,1.82351018,0.00037150,0.10967339,0.38728577,0.93237409,0.81295152,0.00000000,0.45206677,0.18368912
-3.82691346,1.71459148,0.00034544,0.10041032,0.36481633,0.87773788,0.77687689,0.00000000,0.41691313,0.17108608
-3.82091046,1.60739599,0.00031930,0.09152166,0.34275027,0.82320774,0.74092047,0.00000000,0.38316011,0.15887959
-3.81490745,1.50284811,0.00029353,0.08309555,0.32126015,0.76936442,0.70528297,0.00000000,0.35107401,0.14715190
-3.80890445,1.40179320,0.00026857,0.07520787,0.30050754,0.71674203,0.67016941,0.00000000,0.32087935,0.13597639
-3.80290145,1.30499233,0.00024486,0.06792150,0.28064139,0.66582341,0.63578889,0.00000000,0.29275861,0.12541709
-3.79689845,1.21311935,0.00022277,0.06128594,0.26179677,0.61703752,0.60235388,0.00000000,0.26685304,0.11552852
-3.79089545,1.12676005,0.00020268,0.05533730,0.24409390,0.57075872,0.57007867,0.00000000,0.24326436,0.10635568
-3.78489245,1.04641297,0.00018493,0.05009859,0.22763749,0.52730755,0.53917706,0.00000000,0.22205710,0.09793427
-3.77888944,0.97249127,0.00016984,0.04558026,0.21251627,0.48695268,0.50985926,0.00000000,0.20326144,0.09029094
-3.77288644,0.90532545,0.00015772,0.04178098,0.19880262,0.44991390,0.48232805,0.00000000,0.18687629,0.08344377
-3.76688344,0.84516646,0.00014889,0.03868848,0.18655244,0.41636565,0.45677440,0.00000000,0.17287259,0.07740269
-3.76088044,0.79218898,0.00014364,0.03628064,0.17580500,0.38644084,0.43337258,0.00000000,0.16119645,0.07217005
-3.75487744,0.74649457,0.00014229,0.03452645,0.16658289,0.36023485,0.41227516,0.00000000,0.15177219,0.06774110
-3.74887444,0.70811490,0.00014516,0.03338715,0.15889214,0.33780933,0.39360804,0.00000000,0.14450527,0.06410452
-3.74287144,0.67701472,0.00015261,0.03281729,0.15272235,0.31919589,0.37746589,0.00000000,0.13928482,0.06124295
-3.73686843,0.65309488,0.00016501,0.03276578,0.14804700,0.30439926,0.36390813,0.00000000,0.13598604,0.05913349
-3.73086543,0.63619541,0.00018276,0.03317696,0.14482390,0.29340021,0.35295584,0.00000000,0.13447235,0.05774815
-3.72486243,0.62609878,0.00020626,0.03399156,0.14299595,0.28615795,0.34458974,0.00000000,0.13459732,0.05705434
-3.71885943,0.62253352,0.00023596,0.03514779,0.14249197,0.28261200,0.33874935,0.00000000,0.13620655,0.05701533
-3.71285643,0.62517812,0.00027231,0.03658223,0.14322791,0.28268372,0.33533351,0.00000000,0.13913941,0.05759068
-3.70685343,0.63366545,0.00031573,0.03823094,0.14510823,0.28627721,0.33420216,0.00000000,0.14323075,0.05873674
-3.70085043,0.64758748,0.00036666,0.04003037,0.14802754,0.29327985,0.33517942,0.00000000,0.14831264,0.06040708
-3.69484742,0.66650034,0.00042546,0.04191839,0.15187238,0.30356228,0.33805771,0.00000000,0.15421607,0.06255290
-3.68884442,0.68992951,0.00049246,0.04383526,0.15652317,0.31697796,0.34260292,0.00000000,0.16077272,0.06512351
-3.68284142,0.71737500,0.00056789,0.04572460,0.16185618,0.33336228,0.34856013,0.00000000,0.16781669,0.06806669
-3.67683842,0.74831631,0.00065188,0.04753427,0.16774548,0.35253124,0.35565983,0.00000000,0.17518616,0.07132908
-3.67083542,0.78221707,0.00074439,0.04921722,0.17406483,0.37427980,0.36362426,0.00000000,0.18272502,0.07485646
-3.66483242,0.81852904,0.00084527,0.05073221,0.18068935,0.39838010,0.37217363,0.00000000,0.19028429,0.07859406
-3.65882941,0.85669568,0.00095413,0.05204439,0.18749697,0.42457941,0.38103197,0.00000000,0.19772347,0.08248674
-3.65282641,0.89615488,0.00107042,0.05312573,0.19436966,0.45259836,0.38993240,0.00000000,0.20491159,0.08647919
-3.64682341,0.93634130,0.00119335,0.05395526,0.20119428,0.48212935,0.39862164,0.00000000,0.21172803,0.09051606
-3.64082041,0.97668818,0.00132191,0.05451912,0.20786322,0.51283554,0.40686372,0.00000000,0.21806315,0.09454205
-3.63481741,1.01662894,0.00145487,0.05481042,0.21427474,0.54435058,0.41444285,0.00000000,0.22381864,0.09850205
-3.62881441,1.05559894,0.00159077,0.05482885,0.22033309,0.57627943,0.42116533,0.00000000,0.22890762,0.10234129
-3.62281141,1.09303744,0.00172797,0.05458016,0.22594851,0.60820035,0.42686080,0.00000000,0.23325467,0.10600552
-3.61680840,1.12839039,0.00186465,0.05407547,0.23103711,0.63966834,0.43138270,0.00000000,0.23679561,0.10944135
-3.61080540,1.16111401,0.00199884,0.05333041,0.23552082,0.67022010,0.43460831,0.00000000,0.23947732,0.11259658
-3.60480240,1.19067964,0.00212849,0.05236428,0.23932739,0.69938055,0.43643824,0.00000000,0.24125743,0.11542077
-3.59879940,1.21657979,0.00225150,0.05119901,0.24239052,0.72667084,0.43679583,0.00000000,0.24210414,0.11786584
-3.59279640,1.23833546,0.00236579,0.04985829,0.24465024,0.75161774,0.43562629,0.00000000,0.24199600,0.11988683
-3.58679340,1.25550470,0.00246933,0.04836660,0.24605347,0.77376401,0.43289594,0.00000000,0.24092188,0.12144279
-3.58079040,1.26769197,0.00256022,0.04674843,0.24655480,0.79267967,0.42859144,0.00000000,0.23888093,0.12249766
-3.57478739,1.27455813,0.00263675,0.04502752,0.24611747,0.80797340,0.42271917,0.00000000,0.23588263,0.12302130
