energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Se_s_up,Se_p_up
-4.63731866,4.00564252,0.52904674,1.57624716,0.00637233,0.07413572,0.60235804,1.95476134,0.02654502,0.46685870
-4.63131566,3.94603066,0.51452010,1.54237305,0.00647411,0.07394509,0.59447436,1.93325741,0.02691509,0.46242769
-4.62531266,3.87627460,0.49943342,1.50522958,0.00658588,0.07378996,0.58505551,1.90528206,0.02729679,0.45689329
-4.61930965,3.79714563,0.48387337,1.46522556,0.00670212,0.07363291,0.57428732,1.87125989,0.02769086,0.45024899
-4.61330665,3.70965697,0.46795281,1.42284117,0.00681784,0.07344187,0.56239895,1.83174967,0.02809915,0.44252916
-4.60730365,3.61503674,0.45180732,1.37861526,0.00692870,0.07319103,0.54965497,1.78743055,0.02852443,0.43380679
-4.60130065,3.51469368,0.43559071,1.33313114,0.00703120,0.07286155,0.53634615,1.73908399,0.02897024,0.42418984
-4.59529765,3.41017654,0.41946985,1.28700099,0.00712277,0.07244180,0.52277909,1.68757226,0.02944060,0.41381631
-4.58929465,3.30312860,0.40361884,1.24084964,0.00720185,0.07192734,0.50926534,1.63381408,0.02993963,0.40284843
-4.58329165,3.19523895,0.38821297,1.19529786,0.00726795,0.07132041,0.49611021,1.57875836,0.03047117,0.39146598
-4.57728864,3.08819213,0.37342253,1.15094592,0.00732156,0.07062927,0.48360196,1.52335699,0.03103834,0.37985921
-4.57128564,2.98361836,0.35940689,1.10835790,0.00736421,0.06986718,0.47200159,1.46853781,0.03164312,0.36822169
-4.56528264,2.88304592,0.34630892,1.06804719,0.00739827,0.06905118,0.46153382,1.41517869,0.03228595,0.35674317
-4.55927964,2.78785784,0.33425018,1.03046378,0.00742693,0.06820082,0.45237958,1.36408380,0.03296531,0.34560305
-4.55327664,2.69925443,0.32332692,0.99598377,0.00745397,0.06733673,0.44467028,1.31596303,0.03367749,0.33496450
-4.54727364,2.61822309,0.31360712,0.96490134,0.00748366,0.06647933,0.43848408,1.27141517,0.03441636,0.32496950
-4.54127064,2.54551654,0.30512875,0.93742365,0.00752056,0.06564750,0.43384442,1.23091561,0.03517330,0.31573509
-4.53526763,2.48164005,0.29789912,0.91366860,0.00756933,0.06485758,0.43072066,1.19480872,0.03593726,0.30735078
-4.52926463,2.42684799,0.29189556,0.89366558,0.00763458,0.06412240,0.42903085,1.16330516,0.03669493,0.29987727
-4.52326163,2.38114945,0.28706717,0.87735902,0.00772067,0.06345068,0.42864648,1.13648395,0.03743109,0.29334642
-4.51725863,2.34432223,0.28333772,0.86461447,0.00783160,0.06284665,0.42939888,1.11429892,0.03812902,0.28776242
-4.51125563,2.31593417,0.28060935,0.85522695,0.00797081,0.06230996,0.43108708,1.09658905,0.03877107,0.28310397
-4.50525263,2.29537040,0.27876701,0.84893089,0.00814113,0.06183583,0.43348645,1.08309184,0.03933926,0.27932741
-4.49924962,2.28186503,0.27768340,0.84541133,0.00834464,0.06141542,0.43635808,1.07345914,0.03981595,0.27637038
-4.49324662,2.27453529,0.27722404,0.84431571,0.00858266,0.06103644,0.43945814,1.06727426,0.04018455,0.27415598
-4.48724362,2.27241665,0.27725246,0.84526575,0.00885562,0.06068386,0.44254695,1.06406963,0.04043012,0.27259711
-4.48124062,2.27449696,0.27763499,0.84786881,0.00916312,0.06034074,0.44539734,1.06334423,0.04054000,0.27160073
-4.47523762,2.27974844,0.27824520,0.85172841,0.00950387,0.05998905,0.44780195,1.06457983,0.04050428,0.27107186
-4.46923462,2.28715611,0.27896763,0.85645351,0.00987578,0.05961053,0.44957925,1.06725570,0.04031620,0.27091724
-4.46323162,2.29574184,0.27970076,0.86166627,0.01027591,0.05918744,0.45057800,1.07086123,0.03997239,0.27104831
-4.45722861,2.30458369,0.28035919,0.86700825,0.01070059,0.05870329,0.45068021,1.07490619,0.03947295,0.27138366
-4.45122561,2.31283014,0.28087485,0.87214505,0.01114550,0.05814332,0.44980248,1.07892874,0.03882141,0.27185078
-4.44522261,2.31970970,0.28119739,0.87676945,0.01160568,0.05749497,0.44789575,1.08250106,0.03802453,0.27238707
-4.43921961,2.32453619,0.28129378,0.88060328,0.01207573,0.05674813,0.44494384,1.08523306,0.03709199,0.27294031
-4.43321661,2.32671052,0.28114719,0.88339833,0.01254984,0.05589526,0.44096071,1.08677442,0.03603598,0.27346849
-4.42721361,2.32571976,0.28075529,0.88493648,0.01302196,0.05493143,0.43598688,1.08681538,0.03487066,0.27393925
-4.42121061,2.32113442,0.28012811,0.88502945,0.01348590,0.05385422,0.43008515,1.08508665,0.03361171,0.27432885
-4.41520760,2.31260480,0.27928571,0.88351834,0.01393548,0.05266354,0.42333600,1.08135900,0.03227571,0.27462098
-4.40920460,2.29985703,0.27825558,0.88027325,0.01436463,0.05136148,0.41583282,1.07544269,0.03087964,0.27480533
-4.40320160,2.28268952,0.27707025,0.87519308,0.01476756,0.04995202,0.40767727,1.06718712,0.02944042,0.27487616
-4.39719860,2.26097018,0.27576484,0.86820556,0.01513886,0.04844083,0.39897493,1.05648071,0.02797446,0.27483076
-4.39119560,2.23463435,0.27437508,0.85926754,0.01547361,0.04683505,0.38983134,1.04325129,0.02649739,0.27466817
-4.38519260,2.20368373,0.27293551,0.84836548,0.01576744,0.04514314,0.38034865,1.02746656,0.02502376,0.27438781
-4.37918959,2.16818587,0.27147813,0.83551599,0.01601667,0.04337470,0.37062285,1.00913494,0.02356694,0.27398841
-4.37318659,2.12827394,0.27003159,0.82076618,0.01621829,0.04154038,0.36074155,0.98830614,0.02213907,0.27346708
-4.36718359,2.08414647,0.26862073,0.80419388,0.01637004,0.03965179,0.35078251,0.96507157,0.02075108,0.27281859
-4.36118059,2.03606656,0.26726664,0.78590730,0.01647036,0.03772149,0.34081266,0.93956410,0.01941282,0.27203485
-4.35517759,1.98436028,0.26598726,0.76604413,0.01651842,0.03576287,0.33088771,0.91195720,0.01813317,0.27110470
-4.34917459,1.92941390,0.26479831,0.74477009,0.01651403,0.03379020,0.32105222,0.88246300,0.01692027,0.27001392
-4.34317159,1.87166991,0.26371477,0.72227668,0.01645761,0.03181850,0.31134025,0.85132946,0.01578169,0.26874552
-4.33716858,1.81162170,0.26275262,0.69877828,0.01635011,0.02986353,0.30177620,0.81883653,0.01472465,0.26728043
-4.33116558,1.74980696,0.26193093,0.67450872,0.01619294,0.02794164,0.29237623,0.78529124,0.01375617,0.26559832
-4.32516258,1.68680018,0.26127418,0.64971730,0.01598791,0.02606969,0.28314979,0.75102216,0.01288322,0.26367891
-4.31915958,1.62320429,0.26081465,0.62466451,0.01573710,0.02426489,0.27410157,0.71637307,0.01211281,0.26150342
-4.31315658,1.55964190,0.26059487,0.59961759,0.01544289,0.02254460,0.26523353,0.68169637,0.01145206,0.25905633
-4.30715358,1.49674635,0.26066983,0.57484598,0.01510783,0.02092615,0.25654713,0.64734631,0.01090815,0.25632730
-4.30115058,1.43515303,0.26110900,0.55061703,0.01473468,0.01942667,0.24804564,0.61367232,0.01048828,0.25331312
-4.29514757,1.37549084,0.26199779,0.52719184,0.01432632,0.01806280,0.23973642,0.58101271,0.01019953,0.25001976
-4.28914457,1.31837428,0.26343837,0.50482142,0.01388580,0.01685054,0.23163311,0.54968886,0.01004873,0.24646412
-4.28314157,1.26439600,0.26554974,0.48374321,0.01341634,0.01580504,0.22375757,0.52000003,0.01004221,0.24267564
-4.27713857,1.21411972,0.26846678,0.46417799,0.01292130,0.01494042,0.21614160,0.49221887,0.01018559,0.23869742
-4.27113557,1.16807361,0.27233826,0.44632699,0.01240425,0.01426957,0.20882819,0.46658776,0.01048353,0.23458684
-4.26513257,1.12674379,0.27732369,0.43036941,0.01186894,0.01380404,0.20187222,0.44331575,0.01093944,0.23041557
-4.25912956,1.09056786,0.28358905,0.41646006,0.01131934,0.01355388,0.19534066,0.42257620,0.01155521,0.22626883
-4.25312656,1.05992837,0.29130135,0.40472720,0.01075957,0.01352752,0.18931207,0.40450508,0.01233102,0.22224392
-4.24712356,1.03514611,0.30062227,0.39527059,0.01019395,0.01373167,0.18387534,0.38919966,0.01326502,0.21844809
-4.24112056,1.01647327,0.31170101,0.38815955,0.00962691,0.01417121,0.17912787,0.37671776,0.01435320,0.21499556
-4.23511756,1.00408661,0.32466654,0.38343135,0.00906294,0.01484907,0.17517293,0.36707739,0.01558925,0.21200409
-4.22911456,0.99808088,0.33961981,0.38108971,0.00850656,0.01576615,0.17211655,0.36025668,0.01696441,0.20959104
-4.22311156,0.99846274,0.35662603,0.38110375,0.00796217,0.01692116,0.17006381,0.35619440,0.01846747,0.20786913
-4.21710855,1.00514578,0.37570765,0.38340732,0.00743405,0.01831057,0.16911479,0.35479075,0.02008482,0.20694209
-4.21110555,1.01794695,0.39683836,0.38789898,0.00692621,0.01992843,0.16936029,0.35590877,0.02180050,0.20690056
-4.20510255,1.03658501,0.41993852,0.39444275,0.00644230,0.02176631,0.17087755,0.35937634,0.02359640,0.20781817
-4.19909955,1.06068139,0.44487248,0.40286966,0.00598561,0.02381320,0.17372599,0.36498883,0.02545249,0.20974830
-4.19309655,1.08976396,0.47144801,0.41298035,0.00555894,0.02605544,0.17794345,0.37251256,0.02734710,0.21272154
-4.18709355,1.12327395,0.49941802,0.42454869,0.00516456,0.02847669,0.18354279,0.38168903,0.02925729,0.21674410
-4.18109055,1.16057619,0.52848483,0.43732646,0.00480423,0.03105795,0.19050931,0.39224004,0.03115924,0.22179719
-4.17508754,1.20097269,0.55830681,0.45104904,0.00447917,0.03377766,0.19879895,0.40387355,0.03302871,0.22783755
-4.16908454,1.24371930,0.58850730,0.46544202,0.00419009,0.03661183,0.20833744,0.41629036,0.03484149,0.23479899
-4.16308154,1.28804521,0.61868553,0.48022855,0.00393721,0.03953427,0.21902058,0.42919137,0.03657390,0.24259513
-4.15707854,1.33317448,0.64842909,0.49513719,0.00372033,0.04251694,0.23071554,0.44228523,0.03820326,0.25112293
-4.15107554,1.37834916,0.67732746,0.50991005,0.00353889,0.04553027,0.24326327,0.45529628,0.03970838,0.26026714
-4.14507254,1.42285286,0.70498603,0.52431082,0.00339203,0.04854373,0.25648203,0.46797243,0.04107000,0.26990531
-4.13906953,1.46603402,0.73103981,0.53813245,0.00327869,0.05152627,0.27017172,0.48009265,0.04227124,0.27991311
-4.13306653,1.50732766,0.75516637,0.55120402,0.00319764,0.05444697,0.28411914,0.49147389,0.04329794,0.29016983
-4.12706353,1.54627485,0.77709719,0.56339664,0.00314759,0.05727565,0.29810380,0.50197704,0.04413898,0.30056367
-4.12106053,1.58253869,0.79662692,0.57462790,0.00312717,0.05998353,0.31190411,0.51151170,0.04478654,0.31099659
-4.11505753,1.61591612,0.81362009,0.58486473,0.00313504,0.06254380,0.32530378,0.52003943,0.04523632,0.32138843
-4.10905453,1.64634485,0.82801482,0.59412448,0.00316984,0.06493231,0.33809801,0.52757540,0.04548758,0.33168017
-4.10305153,1.67390481,0.83982348,0.60247397,0.00323021,0.06712802,0.35009943,0.53418815,0.04554322,0.34183601
-4.09704852,1.69881409,0.84913018,0.61002667,0.00331479,0.06911351,0.36114331,0.53999753,0.04540968,0.35184429
-4.09104552,1.72141910,0.85608523,0.61693788,0.00342216,0.07087537,0.37109199,0.54517066,0.04509686,0.36171702
-4.08504252,1.74217957,0.86089708,0.62339820,0.00355080,0.07240442,0.37983831,0.54991615,0.04461786,0.37148824
-4.07903952,1.76164865,0.86382202,0.62962541,0.00369905,0.07369592,0.38730785,0.55447665,0.04398868,0.38121104
-4.07303652,1.78044907,0.86515232,0.63585519,0.00386506,0.07474963,0.39346001,0.55912001,0.04322791,0.39095361
-4.06703352,1.79924650,0.86520362,0.64233099,0.00404672,0.07556976,0.39828779,0.56412934,0.04235628,0.40079438
-4.06103052,1.81872111,0.86430215,0.64929350,0.00424164,0.07616491,0.40181653,0.56979247,0.04139618,0.41081662
-4.05502751,1.83953888,0.86277262,0.65697037,0.00444713,0.07654787,0.40410144,0.57639106,0.04037121,0.42110269
-4.04902451,1.86232397,0.86092750,0.66556638,0.00466017,0.07673550,0.40522442,0.58419001,0.03930562,0.43172842
-4.04302151,1.88763357,0.85905817,0.67525484,0.00487744,0.07674847,0.40529010,0.59342760,0.03822384,0.44275783
-4.03701851,1.91593656,0.85742846,0.68617050,0.00509535,0.07661110,0.40442154,0.60430669,0.03714995,0.45423861
-4.03101551,1.94759700,0.85627095,0.69840440,0.00531009,0.07635120,0.40275570,0.61698764,0.03610727,0.46619854
-4.02501251,1.98286347,0.85578597,0.71200092,0.00551772,0.07599995,0.40043901,0.63158311,0.03511793,0.47864319
-4.01900950,2.02186473,0.85614326,0.72695730,0.00571422,0.07559178,0.39762326,0.64815508,0.03420257,0.49155504
-4.01300650,2.06461186,0.85748611,0.74322555,0.00589569,0.07516433,0.39446196,0.66671428,0.03338007,0.50489401
-4.00700350,2.11100692,0.85993729,0.76071674,0.00605835,0.07475832,0.39110726,0.68722198,0.03266739,0.51859952
-4.00100050,2.16085726,0.86360639,0.77930739,0.00619876,0.07441753,0.38770768,0.70959407,0.03207952,0.53259383
-3.99499750,2.21389483,0.86859764,0.79884771,0.00631388,0.07418855,0.38440638,0.73370725,0.03162945,0.54678661
-3.98899450,2.26979893,0.87501758,0.81917104,0.00640119,0.07412059,0.38134019,0.75940678,0.03132828,0.56108026
-3.98299150,2.32822112,0.88298175,0.84010402,0.00645880,0.07426498,0.37863909,0.78651546,0.03118534,0.57537586
-3.97698849,2.38881034,0.89261964,0.86147686,0.00648552,0.07467465,0.37642615,0.81484323,0.03120837,0.58957907
-3.97098549,2.45123659,0.90407734,0.88313301,0.00648087,0.07540326,0.37481752,0.84419664,0.03140369,0.60360584
-3.96498249,2.51521130,0.91751730,0.90493751,0.00644517,0.07650411,0.37392258,0.87438770,0.03177641,0.61738726
-3.95897949,2.58050287,0.93311510,0.92678362,0.00637947,0.07802890,0.37384366,0.90524134,0.03233050,0.63087340
-3.95297649,2.64694598,0.95105290,0.94859700,0.00628557,0.08002611,0.37467560,0.93660101,0.03306892,0.64403558
-3.94697349,2.71444383,0.97151000,0.97033727,0.00616591,0.08253929,0.37650458,0.96833196,0.03399359,0.65686704
-3.94097049,2.78296267,0.99465066,0.99199665,0.00602351,0.08560507,0.37940643,1.00032190,0.03510531,0.66938178
-3.93496748,2.85251879,1.02060997,1.01359571,0.00586188,0.08925122,0.38344434,1.03247895,0.03640352,0.68161156
-3.92896448,2.92315851,1.04947835,1.03517638,0.00568485,0.09349455,0.38866591,1.06472693,0.03788608,0.69360122
-3.92296148,2.99493220,1.08128583,1.05679266,0.00549647,0.09833903,0.39509980,1.09699827,0.03954886,0.70540253
-3.91695848,3.06786400,1.11598688,1.07849952,0.00530085,0.10377402,0.40275202,1.12922514,0.04138529,0.71706698
-3.91095548,3.14191914,1.15344704,1.10034059,0.00510204,0.10977286,0.41160227,1.16132922,0.04338597,0.72863785
-3.90495248,3.21697113,1.19343208,1.12233569,0.00490389,0.11629185,0.42160048,1.19321105,0.04553815,0.74014214
-3.89894947,3.29277117,1.23560089,1.14446870,0.00470991,0.12326978,0.43266382,1.22473975,0.04782535,0.75158298
-3.89294647,3.36892212,1.27950249,1.16667688,0.00452321,0.13062800,0.44467456,1.25574394,0.05022702,0.76293286
-3.88694347,3.44485919,1.32457794,1.18884226,0.00434637,0.13827118,0.45747911,1.28600469,0.05271837,0.77412842
-3.88094047,3.51983922,1.37016724,1.21078589,0.00418142,0.14608878,0.47088821,1.31525128,0.05527026,0.78506699
-3.87493747,3.59293985,1.41552126,1.23226535,0.00402980,0.15395709,0.48467877,1.34316022,0.05784941,0.79560549
-3.86893447,3.66306946,1.45981845,1.25297601,0.00389231,0.16174203,0.49859721,1.36935803,0.06041874,0.80556163
-3.86293147,3.72898796,1.50218567,1.27255596,0.00376921,0.16930243,0.51236439,1.39342783,0.06293787,0.81471761
-3.85692846,3.78933803,1.54172244,1.29059472,0.00366019,0.17649381,0.52568210,1.41491966,0.06536400,0.82282624
-3.85092546,3.84268567,1.57752758,1.30664526,0.00356448,0.18317245,0.53824084,1.43336421,0.06765276,0.82961920
-3.84492246,3.88756825,1.60872710,1.32023889,0.00348091,0.18919970,0.54972868,1.44828934,0.06975945,0.83481710
-3.83891946,3.92254804,1.63450211,1.33090226,0.00340803,0.19444620,0.55984090,1.45923860,0.07164016,0.83814087
-3.83291646,3.94626864,1.65411564,1.33817576,0.00334420,0.19879603,0.56828992,1.46579097,0.07325320,0.83932388
-3.82691346,3.95751144,1.66693712,1.34163233,0.00328772,0.20215043,0.57481530,1.46758064,0.07456035,0.83812430
-3.82091046,3.95524959,1.67246344,1.34089584,0.00323690,0.20443108,0.57919315,1.46431587,0.07552815,0.83433695
-3.81490745,3.93869663,1.67033592,1.33565806,0.00319025,0.20558274,0.58124470,1.45579601,0.07612911,0.82780411
-3.80890445,3.90734747,1.66035236,1.32569356,0.00314650,0.20557507,0.58084360,1.44192558,0.07634267,0.81842478
-3.80290145,3.86100981,1.64247376,1.31087169,0.00310470,0.20440375,0.57792156,1.42272486,0.07615606,0.80616186
-3.79689845,3.79982434,1.61682576,1.29116521,0.00306433,0.20209063,0.57247219,1.39833621,0.07556481,0.79104700
-3.79089545,3.72427296,1.58369461,1.26665515,0.00302529,0.19868305,0.56455272,1.36902589,0.07457305,0.77318280
-3.78489245,3.63517460,1.54351816,1.23753176,0.00298794,0.19425239,0.55428365,1.33518117,0.07319351,0.75274233
-3.77888944,3.53366872,1.49687234,1.20409151,0.00295314,0.18889177,0.54184620,1.29730278,0.07144722,0.72996597
-3.77288644,3.42118758,1.44445377,1.16673032,0.00292214,0.18271317,0.52747776,1.25599309,0.06936293,0.70515577
-3.76688344,3.29941818,1.38705930,1.12593347,0.00289662,0.17584400,0.51146542,1.21194039,0.06697630,0.67866750
-3.76088044,3.17025563,1.32556337,1.08226244,0.00287857,0.16842329,0.49413787,1.16589999,0.06432884,0.65090087
-3.75487744,3.03574994,1.26089394,1.03633943,0.00287021,0.16059763,0.47585601,1.11867281,0.06146674,0.62228815
-3.74887444,2.89804817,1.19400803,0.98883006,0.00287391,0.15251706,0.45700247,1.07108243,0.05843948,0.59328179
-3.74287144,2.75933417,1.12586752,0.94042507,0.00289204,0.14433099,0.43797060,1.02395132,0.05529847,0.56434152
-3.73686843,2.62176816,1.05741600,0.89182141,0.00292689,0.13618431,0.41915312,0.97807723,0.05209561,0.53592125
-3.73086543,2.48742808,0.98955736,0.84370373,0.00298050,0.12821386,0.40093101,0.93421057,0.04888189,0.50845635
-3.72486243,2.35825470,0.92313645,0.79672656,0.00305461,0.12054525,0.38366277,0.89303343,0.04570612,0.48235173
-3.71885943,2.23600221,0.85892248,0.75149786,0.00315046,0.11329020,0.36767461,0.85514121,0.04261368,0.45797098
-3.71285643,2.12219564,0.79759520,0.70856449,0.00326876,0.10654438,0.35325174,0.82102707,0.03964556,0.43562705
-3.70685343,2.01809626,0.73973425,0.66839977,0.00340959,0.10038589,0.34063107,0.79107002,0.03683743,0.41557456
-3.70085043,1.92467598,0.68581159,0.63139369,0.00357232,0.09487420,0.32999553,0.76552677,0.03421905,0.39800404
-3.69484742,1.84260102,0.63618719,0.59784581,0.00375559,0.09004974,0.32147011,0.74452756,0.03181381,0.38303826
-3.68884442,1.77222543,0.59110772,0.56796099,0.00395731,0.08593405,0.31511991,0.72807621,0.02963846,0.37073056
-3.68284142,1.71359413,0.55070824,0.54184815,0.00417464,0.08253034,0.31094999,0.71605409,0.02770310,0.36106542
-3.67683842,1.66645530,0.51501668,0.51952183,0.00440407,0.07982459,0.30890728,0.70822806,0.02601135,0.35396107
-3.67083542,1.63028155,0.48396071,0.50090647,0.00464148,0.07778703,0.30888425,0.70426183,0.02456069,0.34927400
-3.66483242,1.60429888,0.45737692,0.48584337,0.00488224,0.07637399,0.31072444,0.70373050,0.02334291,0.34680541
-3.65882941,1.58752243,0.43502184,0.47409974,0.00512133,0.07552995,0.31422943,0.70613759,0.02234480,0.34630913
-3.65282641,1.57879767,0.41658438,0.46537986,0.00535348,0.07518990,0.31916723,0.71093411,0.02154884,0.34750094
-3.64682341,1.57684562,0.40169949,0.45933763,0.00557332,0.07528171,0.32528166,0.71753867,0.02093404,0.35006890
-3.64082041,1.58031033,0.38996245,0.45559027,0.00577556,0.07572872,0.33230239,0.72535823,0.02047676,0.35368432
-3.63481741,1.58780704,0.38094331,0.45373254,0.00595513,0.07645212,0.33995535,0.73380839,0.02015166,0.35801301
-3.62881441,1.59796922,0.37420129,0.45335102,0.00610733,0.07737342,0.34797301,0.74233269,0.01993252,0.36272652
-3.62281141,1.60949274,0.36929839,0.45403802,0.00622803,0.07841662,0.35610419,0.75042002,0.01979313,0.36751270
-3.61680840,1.62117566,0.36581204,0.45540440,0.00631375,0.07951026,0.36412295,0.75761957,0.01970805,0.37208549
-3.61080540,1.63195209,0.36334620,0.45709110,0.00636178,0.08058911,0.37183622,0.76355280,0.01965334,0.37619341
-3.60480240,1.64091904,0.36154086,0.45877872,0.00637027,0.08159557,0.37908987,0.76792183,0.01960716,0.37962647
-3.59879940,1.64735530,0.36007933,0.46019503,0.00633827,0.08248071,0.38577284,0.77051427,0.01955026,0.38222118
-3.59279640,1.65073187,0.35869344,0.46112007,0.00626578,0.08320489,0.39181928,0.77120413,0.01946636,0.38386367
-3.58679340,1.65071379,0.35716642,0.46138877,0.00615370,0.08373802,0.39720857,0.76994907,0.01934238,0.38449062
-3.58079040,1.64715361,0.35533345,0.46089101,0.00600380,0.08405945,0.40196319,0.76678421,0.01916856,0.38408810
-3.57478739,1.64007719,0.35308003,0.45956934,0.00581865,0.08415746,0.40614460,0.76181291,0.01893841,0.38268846
