energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-4.52326163,1.74658518,0.08792021,0.00236856,0.01889978,0.03270129,1.03059429,0.33082333,0.63600250
-4.51725863,1.73325408,0.08382383,0.00244004,0.01930263,0.03370951,1.03860801,0.32507162,0.61701951
-4.51125563,1.72053628,0.07966552,0.00249872,0.01965072,0.03452833,1.04617428,0.31914571,0.59941332
-4.50525263,1.70870430,0.07547793,0.00254303,0.01993529,0.03513991,1.05336449,0.31311369,0.58341357
-4.49924962,1.69796903,0.07129037,0.00257178,0.02014905,0.03553028,1.06023555,0.30703214,0.56919756
-4.49324662,1.68847504,0.06712877,0.00258408,0.02028638,0.03568980,1.06682627,0.30094599,0.55688755
-4.48724362,1.68029720,0.06301576,0.00257947,0.02034347,0.03561353,1.07315366,0.29488875,0.54654938
-4.48124062,1.67343819,0.05897086,0.00255782,0.02031831,0.03530141,1.07920941,0.28888313,0.53819222
-4.47523762,1.66782699,0.05501082,0.00251943,0.02021075,0.03475827,1.08495645,0.28294177,0.53176943
-4.46923462,1.66331835,0.05114998,0.00246492,0.02002233,0.03399374,1.09032585,0.27706814,0.52718052
-4.46323162,1.65969340,0.04740064,0.00239528,0.01975620,0.03302186,1.09521445,0.27125745,0.52427401
-4.45722861,1.65666165,0.04377339,0.00231180,0.01941691,0.03186064,1.09948323,0.26549766,0.52285133
-4.45122561,1.65386479,0.04027746,0.00221602,0.01901013,0.03053150,1.10295707,0.25977039,0.52267172
-4.44522261,1.65088250,0.03692089,0.00210967,0.01854245,0.02905854,1.10542591,0.25405190,0.52345811
-4.43921961,1.64724067,0.03371071,0.00199466,0.01802107,0.02746779,1.10664786,0.24831406,0.52490396
-4.43321661,1.64242214,0.03065305,0.00187296,0.01745352,0.02578643,1.10635419,0.24252540,0.52668105
-4.42721361,1.63588005,0.02775312,0.00174659,0.01684741,0.02404199,1.10425639,0.23665219,0.52844805
-4.42121061,1.62705365,0.02501519,0.00161751,0.01621022,0.02226157,1.10005519,0.23065970,0.52985984
-4.41520760,1.61538618,0.02244252,0.00148764,0.01554908,0.02047118,1.09345123,0.22451344,0.53057718
-4.40920460,1.60034427,0.02003729,0.00135874,0.01487062,0.01869507,1.08415712,0.21818069,0.53027663
-4.40320160,1.58143813,0.01780048,0.00123242,0.01418087,0.01695527,1.07191025,0.21163190,0.52866021
-4.39719860,1.55824169,0.01573179,0.00111011,0.01348524,0.01527116,1.05648576,0.20484224,0.52546466
-4.39119560,1.53041155,0.01382964,0.00099301,0.01278845,0.01365922,1.03770899,0.19779312,0.52046970
-4.38519260,1.49770395,0.01209109,0.00088211,0.01209460,0.01213287,1.01546678,0.19047353,0.51350507
-4.37918959,1.45998864,0.01051191,0.00077815,0.01140722,0.01070242,0.98971680,0.18288122,0.50445600
-4.37318659,1.41725902,0.00908665,0.00068168,0.01072935,0.00937517,0.96049446,0.17502369,0.49326677
-4.36718359,1.36963767,0.00780871,0.00059302,0.01006367,0.00815552,0.92791695,0.16691873,0.47994233
-4.36118059,1.31737716,0.00667054,0.00051230,0.00941257,0.00704528,0.89218406,0.15859472,0.46454773
-4.35517759,1.26085587,0.00566375,0.00043949,0.00877828,0.00604388,0.85357572,0.15009046,0.44720553
-4.34917459,1.20056898,0.00477935,0.00037441,0.00816298,0.00514877,0.81244632,0.14145461,0.42809116
-4.34317159,1.13711514,0.00400791,0.00031674,0.00756888,0.00435570,0.76921622,0.13274477,0.40742670
-4.33716858,1.07117950,0.00333978,0.00026609,0.00699828,0.00365913,0.72436067,0.12402625,0.38547309
-4.33116558,1.00351396,0.00276528,0.00022198,0.00645365,0.00305254,0.67839691,0.11537054,0.36252149
-4.32516258,0.93491558,0.00227485,0.00018389,0.00593768,0.00252876,0.63187003,0.10685363,0.33888393
-4.31915958,0.86620440,0.00185924,0.00015127,0.00545325,0.00208024,0.58533832,0.09855423,0.31488389
-4.31315658,0.79820152,0.00150960,0.00012357,0.00500353,0.00169933,0.53935873,0.09055197,0.29084718
-4.30715358,0.73170864,0.00121763,0.00010024,0.00459189,0.00137848,0.49447324,0.08292572,0.26709347
-4.30115058,0.66748968,0.00097561,0.00008075,0.00422194,0.00111039,0.45119654,0.07575201,0.24392891
-4.29514757,0.60625541,0.00077648,0.00006459,0.00389754,0.00088819,0.41000556,0.06910368,0.22164008
-4.28914457,0.54865127,0.00061384,0.00005130,0.00362273,0.00070548,0.37133113,0.06304877,0.20048933
-4.28314157,0.49524887,0.00048200,0.00004046,0.00340170,0.00055644,0.33555181,0.05764964,0.18071183
-4.27713857,0.44654093,0.00037591,0.00003169,0.00323882,0.00043581,0.30299011,0.05296235,0.16251408
-4.27113557,0.40293961,0.00029118,0.00002465,0.00313854,0.00033894,0.27391064,0.04903621,0.14607396
-4.26513257,0.36477781,0.00022401,0.00001903,0.00310535,0.00026176,0.24852033,0.04591358,0.13154207
-4.25912956,0.33231286,0.00017116,0.00001460,0.00314371,0.00020073,0.22697000,0.04362962,0.11904415
-4.25312656,0.30573198,0.00012988,0.00001111,0.00325800,0.00015285,0.20935721,0.04221231,0.10868425
-4.24712356,0.28515891,0.00009788,0.00000840,0.00345234,0.00011558,0.19572981,0.04168224,0.10054851
-4.24112056,0.27066100,0.00007326,0.00000631,0.00373052,0.00008678,0.18608978,0.04205251,0.09470895
-4.23511756,0.26225604,0.00005445,0.00000470,0.00409582,0.00006470,0.18039720,0.04332847,0.09122722
-4.22911456,0.25991849,0.00004019,0.00000348,0.00455082,0.00004790,0.17857384,0.04550728,0.09015784
-4.22311156,0.26358447,0.00002946,0.00000256,0.00509724,0.00003521,0.18050628,0.04857750,0.09155075
-4.21710855,0.27315528,0.00002145,0.00000187,0.00573570,0.00002570,0.18604840,0.05251841,0.09545294
-4.21110555,0.28849929,0.00001550,0.00000135,0.00646550,0.00001863,0.19502330,0.05729937,0.10190888
-4.20510255,0.30945215,0.00001113,0.00000097,0.00728443,0.00001341,0.20722450,0.06287908,0.11095985
-4.19909955,0.33581538,0.00000794,0.00000070,0.00818857,0.00000958,0.22241676,0.06920502,0.12264197
-4.19309655,0.36735363,0.00000563,0.00000049,0.00917212,0.00000680,0.24033657,0.07621281,0.13698295
-4.18709355,0.40379088,0.00000397,0.00000035,0.01022727,0.00000480,0.26069261,0.08382601,0.15399781
-4.18109055,0.44480598,0.00000278,0.00000024,0.01134416,0.00000336,0.28316635,0.09195598,0.17368353
-4.17508754,0.49002803,0.00000196,0.00000017,0.01251083,0.00000235,0.30741309,0.10050229,0.19601311
-4.16908454,0.53903210,0.00000138,0.00000012,0.01371337,0.00000164,0.33306360,0.10935339,0.22092908
-4.16308154,0.59133579,0.00000101,0.00000008,0.01493599,0.00000115,0.35972657,0.11838782,0.24833701
-4.15707854,0.64639700,0.00000077,0.00000005,0.01616133,0.00000082,0.38699207,0.12747583,0.27809937
-4.15107554,0.70361360,0.00000066,0.00000004,0.01737077,0.00000062,0.41443585,0.13648146,0.31003003
-4.14507254,0.76232515,0.00000064,0.00000002,0.01854482,0.00000051,0.44162477,0.14526506,0.34389008
-4.13906953,0.82181709,0.00000073,0.00000002,0.01966359,0.00000047,0.46812307,0.15368612,0.37938509
-4.13306653,0.88132755,0.00000093,0.00000001,0.02070734,0.00000052,0.49349945,0.16160640,0.41616440
-4.12706353,0.94005687,0.00000127,0.00000001,0.02165698,0.00000064,0.51733470,0.16889318,0.45382268
-4.12106053,0.99717975,0.00000178,0.00000000,0.02249469,0.00000085,0.53922973,0.17542257,0.49190398
-4.11505753,1.05185993,0.00000254,0.00000000,0.02320441,0.00000118,0.55881361,0.18108279,0.52990831
-4.10905453,1.10326695,0.00000363,0.00000000,0.02377241,0.00000166,0.57575145,0.18577711,0.56730099
-4.10305153,1.15059469,0.00000516,0.00000000,0.02418770,0.00000235,0.58975176,0.18942660,0.60352424
-4.09704852,1.19308099,0.00000730,0.00000000,0.02444243,0.00000331,0.60057304,0.19197236,0.63801114
-4.09104552,1.23002779,0.00001027,0.00000000,0.02453216,0.00000464,0.60802931,0.19337724,0.67020113
-4.08504252,1.26082102,0.00001434,0.00000000,0.02445607,0.00000648,0.61199447,0.19362696,0.69955681
-4.07903952,1.28494940,0.00001990,0.00000000,0.02421697,0.00000897,0.61240517,0.19273060,0.72558120
-4.07303652,1.30202154,0.00002741,0.00000000,0.02382131,0.00001235,0.60926223,0.19072043,0.74783476
-4.06703352,1.31178031,0.00003751,0.00000000,0.02327902,0.00001687,0.60263049,0.18765112,0.76595140
-4.06103052,1.31411406,0.00005096,0.00000001,0.02260323,0.00002288,0.59263711,0.18359829,0.77965268
-4.05502751,1.30906388,0.00006876,0.00000001,0.02180999,0.00003082,0.57946831,0.17865658,0.78875956
-4.04902451,1.29682663,0.00009213,0.00000001,0.02091785,0.00004122,0.56336492,0.17293726,0.79320090
-4.04302151,1.27775331,0.00012260,0.00000002,0.01994746,0.00005472,0.54461651,0.16656540,0.79301836
-4.03701851,1.25234283,0.00016202,0.00000003,0.01892108,0.00007214,0.52355471,0.15967686,0.78836731
-4.03101551,1.22123108,0.00021265,0.00000004,0.01786220,0.00009442,0.50054570,0.15241507,0.77951348
-4.02501251,1.18517588,0.00027721,0.00000005,0.01679505,0.00012271,0.47598214,0.14492782,0.76682564
-4.01900950,1.14503804,0.00035894,0.00000008,0.01574425,0.00015834,0.45027494,0.13736401,0.75076429
-4.01300650,1.10175936,0.00046164,0.00000011,0.01473444,0.00020286,0.42384496,0.12987067,0.73186701
-4.00700350,1.05633831,0.00058980,0.00000016,0.01379002,0.00025806,0.39711493,0.12259009,0.71073097
-4.00100050,1.00980424,0.00074857,0.00000023,0.01293488,0.00032595,0.37050185,0.11565731,0.68799339
-3.99499750,0.96319117,0.00094389,0.00000032,0.01219224,0.00040880,0.34440992,0.10919790,0.66431075
-3.98899450,0.91751198,0.00118251,0.00000045,0.01158450,0.00050909,0.31922430,0.10332619,0.64033778
-3.98299150,0.87373397,0.00147202,0.00000063,0.01113314,0.00062953,0.29530558,0.09814377,0.61670693
-3.97698849,0.83275662,0.00182092,0.00000087,0.01085859,0.00077301,0.27298525,0.09373848,0.59400935
-3.97098549,0.79539228,0.00223859,0.00000120,0.01078021,0.00094255,0.25256191,0.09018372,0.57277811
-3.96498249,0.76235020,0.00273531,0.00000163,0.01091612,0.00114127,0.23429848,0.08753818,0.55347419
-3.95897949,0.73422451,0.00332229,0.00000221,0.01128312,0.00137229,0.21842012,0.08584585,0.53647601
-3.95297649,0.71148625,0.00401159,0.00000297,0.01189650,0.00163867,0.20511285,0.08513633,0.52207251
-3.94697349,0.69447954,0.00481613,0.00000395,0.01276986,0.00194330,0.19452290,0.08542549,0.51046019
-3.94097049,0.68342175,0.00574960,0.00000523,0.01391484,0.00228879,0.18675651,0.08671627,0.50174391
-3.93496748,0.67840752,0.00682646,0.00000688,0.01534087,0.00267738,0.18188028,0.08899974,0.49594141
-3.92896448,0.67941620,0.00806184,0.00000898,0.01705484,0.00311079,0.17992189,0.09225629,0.49299099
-3.92296148,0.68632231,0.00947145,0.00001164,0.01906082,0.00359014,0.18087118,0.09645707,0.49276209
-3.91695848,0.69890843,0.01107153,0.00001499,0.02135969,0.00411582,0.18468168,0.10156539,0.49506798
-3.91095548,0.71688005,0.01287874,0.00001915,0.02394898,0.00468743,0.19127244,0.10753837,0.49968011
-3.90495248,0.73988171,0.01491001,0.00002431,0.02682256,0.00530368,0.20053025,0.11432859,0.50634322
-3.89894947,0.76751394,0.01718247,0.00003063,0.02997061,0.00596235,0.21231244,0.12188581,0.51479066
-3.89294647,0.79935036,0.01971320,0.00003832,0.03337954,0.00666029,0.22645000,0.13015870,0.52475911
-3.88694347,0.83495434,0.02251906,0.00004761,0.03703214,0.00739343,0.24275139,0.13909662,0.53600222
-3.88094047,0.87389483,0.02561638,0.00005874,0.04090782,0.00815682,0.26100683,0.14865133,0.54830238
-3.87493747,0.91576071,0.02902062,0.00007196,0.04498297,0.00894475,0.28099315,0.15877853,0.56148034
-3.86893447,0.96017333,0.03274589,0.00008754,0.04923147,0.00975082,0.30247909,0.16943942,0.57540219
-3.86293147,1.00679676,0.03680445,0.00010574,0.05362530,0.01056811,0.32523108,0.18060188,0.58998345
-3.85692846,1.05534534,0.04120599,0.00012683,0.05813518,0.01138938,0.34901917,0.19224148,0.60519011
-3.85092546,1.10558838,0.04595691,0.00015107,0.06273133,0.01220718,0.37362305,0.20434213,0.62103663
-3.84492246,1.15735166,0.05105942,0.00017868,0.06738415,0.01301409,0.39883788,0.21689627,0.63758102
-3.83891946,1.21051569,0.05651061,0.00020986,0.07206490,0.01380289,0.42447974,0.22990466,0.65491708
-3.83291646,1.26501064,0.06230141,0.00024476,0.07674631,0.01456669,0.45039033,0.24337560,0.67316436
-3.82691346,1.32080823,0.06841556,0.00028348,0.08140295,0.01529912,0.47644075,0.25732372,0.69245608
-3.82091046,1.37791058,0.07482866,0.00032602,0.08601160,0.01599441,0.50253413,0.27176809,0.71292569
-3.81490745,1.43633678,0.08150725,0.00037234,0.09055132,0.01664745,0.52860690,0.28673002,0.73469261
-3.80890445,1.49610747,0.08840812,0.00042229,0.09500339,0.01725388,0.55462861,0.30223030,0.75784781
-3.80290145,1.55722821,0.09547779,0.00047560,0.09935104,0.01781000,0.58060022,0.31828620,0.78244002
-3.79689845,1.61967261,0.10265244,0.00053193,0.10357905,0.01831284,0.60655093,0.33490824,0.80846318
-3.79089545,1.68336592,0.10985805,0.00059081,0.10767322,0.01875998,0.63253361,0.35209693,0.83584589
-3.78489245,1.74817011,0.11701115,0.00065166,0.11161975,0.01914956,0.65861910,0.36983961,0.86444337
-3.77888944,1.81387141,0.12401989,0.00071382,0.11540461,0.01948012,0.68488945,0.38810758,0.89403263
-3.77288644,1.88017101,0.13078571,0.00077652,0.11901294,0.01975052,0.71143062,0.40685371,0.92431110
-3.76688344,1.94667985,0.13720540,0.00083892,0.12242856,0.01995985,0.73832479,0.42601066,0.95489909
-3.76088044,2.01291774,0.14317364,0.00090013,0.12563358,0.02010740,0.76564263,0.44548975,0.98534605
-3.75487744,2.07831738,0.14858584,0.00095921,0.12860825,0.02019255,0.79343589,0.46518071,1.01514073
-3.74887444,2.14223312,0.15334132,0.00101524,0.13133099,0.02021485,0.82173065,0.48495229,1.04372467
-3.74287144,2.20395434,0.15734652,0.00106730,0.13377863,0.02017399,0.85052135,0.50465364,1.07050884
-3.73686843,2.26272279,0.16051828,0.00111451,0.13592689,0.02006991,0.87976595,0.52411660,1.09489253
-3.73086543,2.31775339,0.16278693,0.00115609,0.13775106,0.01990292,0.90938229,0.54315856,1.11628390
-3.72486243,2.36825728,0.16409909,0.00119137,0.13922681,0.01967377,0.93924582,0.56158611,1.13412116
-3.71885943,2.41346619,0.16441999,0.00121981,0.14033114,0.01938387,0.96918875,0.57919888,1.14789351
-3.71285643,2.45265693,0.16373526,0.00124104,0.14104338,0.01903542,0.99900066,0.59579392,1.15716083
-3.70685343,2.48517487,0.16205202,0.00125484,0.14134613,0.01863154,1.02843052,0.61116997,1.16157125
-3.70085043,2.51045532,0.15939922,0.00126122,0.14122621,0.01817640,1.05719020,0.62513186,1.16087574
-3.69484742,2.52804183,0.15582722,0.00126038,0.14067542,0.01767534,1.08495927,0.63749461,1.15493904
-3.68884442,2.53760071,0.15140661,0.00125271,0.13969115,0.01713493,1.11139118,0.64808737,1.14374644
-3.68284142,2.53893133,0.14622627,0.00123881,0.13827682,0.01656290,1.13612060,0.65675685,1.12740608
-3.67683842,2.53197178,0.14039087,0.00121946,0.13644202,0.01596821,1.15877181,0.66337045,1.10614674
-3.67083542,2.51679992,0.13401773,0.00119560,0.13420251,0.01536083,1.17896811,0.66781888,1.08031120
-3.66483242,2.49363018,0.12723338,0.00116833,0.13157990,0.01475164,1.19634190,0.67001829,1.05034554
-3.65882941,2.46280621,0.12016985,0.00113885,0.12860124,0.01415222,1.21054524,0.66991204,1.01678488
-3.65282641,2.42479029,0.11296083,0.00110845,0.12529835,0.01357457,1.22126061,0.66747193,0.98023639
-3.64682341,2.38014979,0.10573797,0.00107847,0.12170708,0.01303083,1.22821159,0.66269908,0.94136003
-3.64082041,2.32954171,0.09862735,0.00105027,0.11786639,0.01253300,1.23117296,0.65562427,0.90084832
-3.63481741,2.27369571,0.09174629,0.00102518,0.11381755,0.01209259,1.22997991,0.64630801,0.85940552
-3.62881441,2.21339653,0.08520059,0.00100448,0.10960312,0.01172031,1.22453590,0.63484001,0.81772750
-3.62281141,2.14946620,0.07908237,0.00098939,0.10526610,0.01142578,1.21481885,0.62133828,0.77648275
-3.61680840,2.08274670,0.07346833,0.00098098,0.10084910,0.01121728,1.20088524,0.60594766,0.73629532
-3.61080540,2.01408332,0.06841874,0.00098020,0.09639355,0.01110147,1.18287185,0.58883790,0.69773023
-3.60480240,1.94430917,0.06397694,0.00098787,0.09193902,0.01108326,1.16099494,0.57020113,0.66128174
-3.59879940,1.87423104,0.06016937,0.00100459,0.08752265,0.01116560,1.13554694,0.55024884,0.62736463
-3.59279640,1.80461666,0.05700616,0.00103082,0.08317864,0.01134947,1.10689037,0.52920834,0.59630868
-3.58679340,1.73618362,0.05448210,0.00106681,0.07893789,0.01163380,1.07544960,0.50731877,0.56835630
-3.58079040,1.66958995,0.05257799,0.00111262,0.07482767,0.01201553,1.04170032,0.48482670,0.54366305
-3.57478739,1.60542638,0.05126223,0.00116812,0.07087146,0.01248964,1.00615749,0.46198152,0.52230087
-3.56878439,1.54421039,0.05049271,0.00123301,0.06708879,0.01304933,0.96936198,0.43903070,0.50426354
-3.56278139,1.48638191,0.05021862,0.00130678,0.06349522,0.01368613,0.93186669,0.41621502,0.48947415
-3.55677839,1.43230087,0.05038252,0.00138879,0.06010236,0.01439013,0.89422253,0.39376409,0.47779389
-3.55077539,1.38224638,0.05092220,0.00147821,0.05691795,0.01515016,0.85696494,0.37189213,0.46903187
-3.54477239,1.33641761,0.05177256,0.00157409,0.05394605,0.01595406,0.82060146,0.35079429,0.46295550
-3.53876938,1.29493620,0.05286731,0.00167531,0.05118725,0.01678889,0.78560075,0.33064353,0.45930096
-3.53276638,1.25785019,0.05414055,0.00178067,0.04863894,0.01764120,0.75238341,0.31158832,0.45778332
-3.52676338,1.22513912,0.05552808,0.00188884,0.04629563,0.01849723,0.72131491,0.29375096,0.45810624
-3.52076038,1.19672035,0.05696862,0.00199842,0.04414938,0.01934318,0.69270066,0.27722681,0.45997065
-3.51475738,1.17245615,0.05840470,0.00210791,0.04219014,0.02016541,0.66678330,0.26208419,0.46308253
-3.50875438,1.15216145,0.05978348,0.00221579,0.04040626,0.02095064,0.64374210,0.24836506,0.46715943
-3.50275138,1.13561202,0.06105724,0.00232047,0.03878493,0.02168617,0.62369422,0.23608627,0.47193581
-3.49674837,1.12255275,0.06218381,0.00242037,0.03731267,0.02236000,0.60669767,0.22524141,0.47716721
-3.49074537,1.11270588,0.06312680,0.00251390,0.03597580,0.02296106,0.59275567,0.21580301,0.48263319
-3.48474237,1.10577901,0.06385568,0.00259952,0.03476092,0.02347933,0.58182203,0.20772502,0.48813929
-3.47873937,1.10147265,0.06434582,0.00267575,0.03365533,0.02390598,0.57380730,0.20094558,0.49351802
-3.47273637,1.09948725,0.06457836,0.00274119,0.03264747,0.02423353,0.56858536,0.19538968,0.49862911
-3.46673337,1.09952962,0.06454009,0.00279457,0.03172726,0.02445594,0.56600019,0.19097199,0.50335909
-3.46073037,1.10131863,0.06422326,0.00283478,0.03088640,0.02456878,0.56587262,0.18759942,0.50762047
-3.45472736,1.10459017,0.06362528,0.00286088,0.03011856,0.02456923,0.56800678,0.18517364,0.51135051
-3.44872436,1.10910128,0.06274854,0.00287215,0.02941961,0.02445627,0.57219616,0.18359333,0.51450977
-3.44272136,1.11463349,0.06160004,0.00286809,0.02878760,0.02423063,0.57822914,0.18275627,0.51708046
-3.43671836,1.12099521,0.06019113,0.00284847,0.02822277,0.02389488,0.58589385,0.18256113,0.51906471
-3.43071536,1.12802319,0.05853713,0.00281331,0.02772744,0.02345337,0.59498233,0.18290908,0.52048265
-3.42471236,1.13558290,0.05665694,0.00276293,0.02730575,0.02291220,0.60529391,0.18370507,0.52137038
-3.41870935,1.14356785,0.05457266,0.00269789,0.02696334,0.02227909,0.61663768,0.18485896,0.52177773
-3.41270635,1.15189767,0.05230908,0.00261903,0.02670701,0.02156327,0.62883420,0.18628636,0.52176580
-3.40670335,1.16051503,0.04989323,0.00252744,0.02654417,0.02077524,0.64171617,0.18790921,0.52140427
-3.40070035,1.16938129,0.04735380,0.00242442,0.02648231,0.01992658,0.65512830,0.18965618,0.52076837
-3.39469735,1.17847100,0.04472056,0.00231144,0.02652842,0.01902961,0.66892626,0.19146275,0.51993558
-3.38869435,1.18776536,0.04202378,0.00219015,0.02668838,0.01809715,0.68297478,0.19327115,0.51898203
-3.38269135,1.19724483,0.03929359,0.00206229,0.02696632,0.01714216,0.69714514,0.19502999,0.51797876
-3.37668834,1.20688124,0.03655940,0.00192964,0.02736406,0.01617741,0.71131196,0.19669372,0.51698787
-3.37068534,1.21662970,0.03384926,0.00179402,0.02788053,0.01521516,0.72534974,0.19822196,0.51605872
-3.36468234,1.22642073,0.03118935,0.00165719,0.02851140,0.01426686,0.73912918,0.19957860,0.51522437
-3.35867934,1.23615331,0.02860347,0.00152086,0.02924869,0.01334285,0.75251375,0.20073089,0.51449847
-3.35267634,1.24568900,0.02611264,0.00138661,0.03008064,0.01245218,0.76535660,0.20164850,0.51387281
-3.34667334,1.25484800,0.02373479,0.00125587,0.03099161,0.01160234,0.77749828,0.20230255,0.51331567
-3.34067034,1.26340737,0.02148451,0.00112989,0.03196228,0.01079925,0.78876543,0.20266486,0.51277122
-3.33466733,1.27110176,0.01937295,0.00100975,0.03296995,0.01004712,0.79897082,0.20270727,0.51216005
-3.32866433,1.27762707,0.01740784,0.00089632,0.03398903,0.00934849,0.80791472,0.20240129,0.51138099
-3.32266133,1.28264690,0.01559356,0.00079025,0.03499167,0.00870427,0.81538790,0.20171795,0.51031411
-3.31665833,1.28580181,0.01393134,0.00069200,0.03594857,0.00811390,0.82117610,0.20062803,0.50882490
-3.31065533,1.28672108,0.01241956,0.00060184,0.03682986,0.00757549,0.82506594,0.19910255,0.50676958
-3.30465233,1.28503650,0.01105406,0.00051985,0.03760607,0.00708605,0.82685204,0.19711362,0.50400118
