energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up
3.37068534,0.34312519,0.01698620,0.01149248,0.11070441,0.01404174,0.22593495,0.01485130,0.02549784,0.06383716
3.37668834,0.37683472,0.01843715,0.01151572,0.11681547,0.01551338,0.24929582,0.01619917,0.02705039,0.06857014
3.38269135,0.41549150,0.02004375,0.01175675,0.12535576,0.01719627,0.27483046,0.01773821,0.02891998,0.07430817
3.38869435,0.45895336,0.02178964,0.01220656,0.13632811,0.01908516,0.30235577,0.01945966,0.03108590,0.08101984
3.39469735,0.50700959,0.02365574,0.01285554,0.14971838,0.02117158,0.33164661,0.02135246,0.03352439,0.08866311
3.40070035,0.55937866,0.02562054,0.01369370,0.16549397,0.02344366,0.36243790,0.02340334,0.03620920,0.09718533
3.40670335,0.61570679,0.02766048,0.01471092,0.18360197,0.02588603,0.39442798,0.02559687,0.03911213,0.10652333
3.41270635,0.67556767,0.02975032,0.01589713,0.20396697,0.02847973,0.42728295,0.02791561,0.04220358,0.11660359
3.41870935,0.73846360,0.03186365,0.01724242,0.22648886,0.03120225,0.46064208,0.03034027,0.04545315,0.12734249
3.42471236,0.80382829,0.03397337,0.01873710,0.25104069,0.03402760,0.49412419,0.03284989,0.04883019,0.13864680
3.43071536,0.87103147,0.03605219,0.02037172,0.27746683,0.03692655,0.52733482,0.03542212,0.05230427,0.15041425
3.43671836,0.93938546,0.03807324,0.02213705,0.30558176,0.03986690,0.55987392,0.03803349,0.05584571,0.16253440
3.44272136,1.00815375,0.04001053,0.02402398,0.33516940,0.04281396,0.59134408,0.04065967,0.05942593,0.17488964
3.44872436,1.07656147,0.04183953,0.02602336,0.36598347,0.04573106,0.62135867,0.04327584,0.06301779,0.18735641
3.45472736,1.14380776,0.04353759,0.02812585,0.39774873,0.04858016,0.64955002,0.04585696,0.06659581,0.19980661
3.46073037,1.20907962,0.04508443,0.03032168,0.43016329,0.05132261,0.67557705,0.04837817,0.07013629,0.21210919
3.46673337,1.27156708,0.04646243,0.03260041,0.46290210,0.05391995,0.69913234,0.05081501,0.07361731,0.22413184
3.47273637,1.33047928,0.04765696,0.03495064,0.49562145,0.05633469,0.71994833,0.05314384,0.07701868,0.23574279
3.47873937,1.38506094,0.04865660,0.03735979,0.52796452,0.05853125,0.73780245,0.05534204,0.08032179,0.24681268
3.48474237,1.43460888,0.04945322,0.03981382,0.55956782,0.06047673,0.75252117,0.05738834,0.08350934,0.25721644
3.49074537,1.47848793,0.05004204,0.04229705,0.59006840,0.06214181,0.76398278,0.05926304,0.08656518,0.26683514
3.49674837,1.51614585,0.05042162,0.04479204,0.61911165,0.06350142,0.77211893,0.06094826,0.08947399,0.27555779
3.50275138,1.54712672,0.05059376,0.04727954,0.64635936,0.06453542,0.77691502,0.06242812,0.09222111,0.28328307
3.50875438,1.57108236,0.05056332,0.04973851,0.67149792,0.06522912,0.77840934,0.06368896,0.09479240,0.28992089
3.51475738,1.58778136,0.05033805,0.05214636,0.69424636,0.06557370,0.77669131,0.06471952,0.09717418,0.29539385
3.52076038,1.59711544,0.04992834,0.05447920,0.71436390,0.06556640,0.77189867,0.06551109,0.09935327,0.29963854
3.52676338,1.59910291,0.04934696,0.05671234,0.73165678,0.06521059,0.76421401,0.06605766,0.10131727,0.30260660
3.53276638,1.59388897,0.04860880,0.05882077,0.74598420,0.06451568,0.75386052,0.06635608,0.10305476,0.30426561
3.53876938,1.58174296,0.04773057,0.06077987,0.75726295,0.06349686,0.74109733,0.06640617,0.10455584,0.30459978
3.54477239,1.56305243,0.04673052,0.06256615,0.76547064,0.06217465,0.72621439,0.06621081,0.10581257,0.30361036
3.55077539,1.53831429,0.04562817,0.06415799,0.77064735,0.06057434,0.70952699,0.06577604,0.10681958,0.30131580
3.55677839,1.50812310,0.04444398,0.06553647,0.77289545,0.05872533,0.69137004,0.06511105,0.10757463,0.29775164
3.56278139,1.47315694,0.04319910,0.06668607,0.77237761,0.05666036,0.67209216,0.06422821,0.10807910,0.29297012
3.56878439,1.43416112,0.04191505,0.06759535,0.76931292,0.05441465,0.65204953,0.06314294,0.10833842,0.28703946
3.57478739,1.39193013,0.04061339,0.06825745,0.76397107,0.05202500,0.63159961,0.06187359,0.10836233,0.28004281
3.58079040,1.34728837,0.03931543,0.06867047,0.75666478,0.04952898,0.61109470,0.06044116,0.10816493,0.27207689
3.58679340,1.30107009,0.03804188,0.06883755,0.74774062,0.04696398,0.59087544,0.05886904,0.10776446,0.26325035
3.59279640,1.25409908,0.03681246,0.06876689,0.73756840,0.04436641,0.57126427,0.05718250,0.10718291,0.25368173
3.59879940,1.20716872,0.03564557,0.06847135,0.72652949,0.04177098,0.55255890,0.05540829,0.10644527,0.24349726
3.60480240,1.16102287,0.03455788,0.06796802,0.71500444,0.03920996,0.53502603,0.05357397,0.10557867,0.23282834
3.61080540,1.11633829,0.03356398,0.06727742,0.70336033,0.03671263,0.51889533,0.05170733,0.10461119,0.22180889
3.61680840,1.07370895,0.03267597,0.06642272,0.69193840,0.03430483,0.50435401,0.04983568,0.10357066,0.21057262
3.62281141,1.03363295,0.03190318,0.06542868,0.68104231,0.03200858,0.49154212,0.04798512,0.10248331,0.19925028
3.62881441,0.99650237,0.03125183,0.06432067,0.67092777,0.02984188,0.48054878,0.04617992,0.10137243,0.18796692
3.63481741,0.96259657,0.03072482,0.06312359,0.66179388,0.02781859,0.47140969,0.04444177,0.10025724,0.17683946
3.64082041,0.93207916,0.03032159,0.06186101,0.65377670,0.02594846,0.46410603,0.04278927,0.09915181,0.16597442
3.64682341,0.90499885,0.03003806,0.06055423,0.64694537,0.02423725,0.45856498,0.04123744,0.09806429,0.15546603
3.65282641,0.88129439,0.02986671,0.05922176,0.64130122,0.02268698,0.45466202,0.03979737,0.09699655,0.14539486
3.65882941,0.86080334,0.02979672,0.05787880,0.63677978,0.02129624,0.45222501,0.03847599,0.09594406,0.13582681
3.66483242,0.84327465,0.02981432,0.05653715,0.63325591,0.02006063,0.45104015,0.03727612,0.09489623,0.12681276
3.67083542,0.82838451,0.02990318,0.05520529,0.63055188,0.01897322,0.45085966,0.03619654,0.09383714,0.11838868
3.67683842,0.81575512,0.03004498,0.05388870,0.62844799,0.01802513,0.45141089,0.03523235,0.09274662,0.11057636
3.68284142,0.80497554,0.03022003,0.05259047,0.62669550,0.01720608,0.45240685,0.03437544,0.09160163,0.10338458
3.68884442,0.79562399,0.03040794,0.05131207,0.62503115,0.01650497,0.45355751,0.03361510,0.09037788,0.09681074
3.69484742,0.78729060,0.03058848,0.05005426,0.62319272,0.01591052,0.45458161,0.03293877,0.08905159,0.09084287
3.70085043,0.77959979,0.03074225,0.04881808,0.62093484,0.01541180,0.45521844,0.03233286,0.08760130,0.08546187
3.70685343,0.77223123,0.03085151,0.04760588,0.61804430,0.01499883,0.45523913,0.03178359,0.08600962,0.08064393
3.71285643,0.76493845,0.03090088,0.04642228,0.61435412,0.01466299,0.45445687,0.03127787,0.08426480,0.07636295
3.71885943,0.75756437,0.03087796,0.04527501,0.60975560,0.01439749,0.45273561,0.03080408,0.08236205,0.07259289
3.72486243,0.75005272,0.03077386,0.04417556,0.60420777,0.01419766,0.44999689,0.03035284,0.08030453,0.06930987
3.73086543,0.74245505,0.03058355,0.04313966,0.59774365,0.01406119,0.44622425,0.02991758,0.07810392,0.06649402
3.73686843,0.73493263,0.03030613,0.04218743,0.59047294,0.01398818,0.44146516,0.02949501,0.07578060,0.06413088
3.74287144,0.72775312,0.02994481,0.04134324,0.58258099,0.01398120,0.43583017,0.02908538,0.07336326,0.06221234
3.74887444,0.72128195,0.02950681,0.04063535,0.57432384,0.01404506,0.42948936,0.02869256,0.07088822,0.06073707
3.75487744,0.71596863,0.02900304,0.04009511,0.56601962,0.01418661,0.42266601,0.02832390,0.06839824,0.05971038
3.76088044,0.71232834,0.02844764,0.03975605,0.55803650,0.01441432,0.41562789,0.02798990,0.06594098,0.05914360
3.76688344,0.71091951,0.02785730,0.03965260,0.55077770,0.01473781,0.40867638,0.02770370,0.06356720,0.05905287
3.77288644,0.71231801,0.02725062,0.03981863,0.54466409,0.01516721,0.40213377,0.02748035,0.06132875,0.05945753
3.77888944,0.71708922,0.02664717,0.04028594,0.54011528,0.01571257,0.39632945,0.02733606,0.05927643,0.06037811
3.78489245,0.72575877,0.02606671,0.04108255,0.53752973,0.01638312,0.39158526,0.02728718,0.05745786,0.06183404
3.79089545,0.73878331,0.02552826,0.04223111,0.53726495,0.01718652,0.38820090,0.02734930,0.05591544,0.06384115
3.79689845,0.75652248,0.02504924,0.04374722,0.53961867,0.01812817,0.38643975,0.02753620,0.05468439,0.06640917
3.80290145,0.77921335,0.02464471,0.04563811,0.54481160,0.01921055,0.38651584,0.02785890,0.05379121,0.06953923
3.80890445,0.80694850,0.02432663,0.04790132,0.55297287,0.02043256,0.38858256,0.02832479,0.05325228,0.07322166
3.81490745,0.83965870,0.02410336,0.05052381,0.56412860,0.02178907,0.39272344,0.02893690,0.05307295,0.07743402
3.82091046,0.87710144,0.02397921,0.05348135,0.57819442,0.02327053,0.39894567,0.02969324,0.05324704,0.08213966
3.82691346,0.91885566,0.02395426,0.05673830,0.59497211,0.02486279,0.40717642,0.03058651,0.05375671,0.08728677
3.83291646,0.96432350,0.02402431,0.06024785,0.61415089,0.02654707,0.41726244,0.03160385,0.05457282,0.09280809
3.83891946,1.01273916,0.02418102,0.06395264,0.63531318,0.02830013,0.42897281,0.03272696,0.05565573,0.09862130
3.84492246,1.06318482,0.02441225,0.06778586,0.65794490,0.03009464,0.44200486,0.03393240,0.05695647,0.10463011
3.85092546,1.11461326,0.02470260,0.07167276,0.68144990,0.03189974,0.45599317,0.03519215,0.05841827,0.11072602
3.85692846,1.16587656,0.02503397,0.07553251,0.70516802,0.03368180,0.47052122,0.03647437,0.05997840,0.11679083
3.86293147,1.21575980,0.02538644,0.07928041,0.72839607,0.03540528,0.48513523,0.03774435,0.06157021,0.12269960
3.86893447,1.26301855,0.02573903,0.08283033,0.75041101,0.03703380,0.49935989,0.03896561,0.06312535,0.12832416
3.87493747,1.30641879,0.02607061,0.08609728,0.77049424,0.03853123,0.51271497,0.04010114,0.06457598,0.13353697
3.88094047,1.34477745,0.02636086,0.08900007,0.78795611,0.03986284,0.52473251,0.04111464,0.06585708,0.13821508
3.88694347,1.37700212,0.02659106,0.09146386,0.80215959,0.04099643,0.53497363,0.04197181,0.06690849,0.14224418
3.89294647,1.40212804,0.02674494,0.09342260,0.81254210,0.04190344,0.54304436,0.04264150,0.06767687,0.14552244
3.89894947,1.41935087,0.02680937,0.09482117,0.81863453,0.04255990,0.54860976,0.04309688,0.06811736,0.14796399
3.90495248,1.42805386,0.02677488,0.09561712,0.82007681,0.04294730,0.55140581,0.04331634,0.06819485,0.14950191
3.91095548,1.42782816,0.02663610,0.09578207,0.81662919,0.04305317,0.55124849,0.04328423,0.06788497,0.15009063
3.91695848,1.41848542,0.02639197,0.09530250,0.80817901,0.04287153,0.54803978,0.04299141,0.06717461,0.14970748
3.92296148,1.40006238,0.02604576,0.09418008,0.79474260,0.04240309,0.54177023,0.04243547,0.06606206,0.14835355
3.92896448,1.37281705,0.02560494,0.09243146,0.77646249,0.04165514,0.53251811,0.04162082,0.06455665,0.14605355
3.93496748,1.33721706,0.02508085,0.09008749,0.75359999,0.04064131,0.52044531,0.04055837,0.06267817,0.14285501
3.94097049,1.29392075,0.02448825,0.08719200,0.72652383,0.03938101,0.50578999,0.03926517,0.06045578,0.13882655
3.94697349,1.24375194,0.02384462,0.08380016,0.69569531,0.03789874,0.48885668,0.03776369,0.05792675,0.13405559
3.95297649,1.18766980,0.02316953,0.07997651,0.66165092,0.03622318,0.47000404,0.03608105,0.05513492,0.12864541
3.95897949,1.12673523,0.02248373,0.07579275,0.62498309,0.03438627,0.44963109,0.03424804,0.05212905,0.12271192
3.96498249,1.06207534,0.02180838,0.07132539,0.58632025,0.03242211,0.42816238,0.03229820,0.04896112,0.11638007
3.97098549,0.99484762,0.02116415,0.06665344,0.54630692,0.03036588,0.40603291,0.03026674,0.04568459,0.10978034
3.97698849,0.92620549,0.02057040,0.06185607,0.50558474,0.02825282,0.38367337,0.02818962,0.04235279,0.10304524
3.98299150,0.85726635,0.02004439,0.05701054,0.46477521,0.02611725,0.36149628,0.02610260,0.03901746,0.09630620
3.98899450,0.78908366,0.01960067,0.05219036,0.42446482,0.02399166,0.33988370,0.02404054,0.03572746,0.08969080
3.99499750,0.72262366,0.01925045,0.04746371,0.38519287,0.02190605,0.31917679,0.02203666,0.03252775,0.08332054
4.00100050,0.65874757,0.01900122,0.04289227,0.34744243,0.01988725,0.29966768,0.02012216,0.02945859,0.07730929
4.00700350,0.59819951,0.01885651,0.03853040,0.31163445,0.01795862,0.28159375,0.01832587,0.02655508,0.07176227
4.01300650,0.54160008,0.01881574,0.03442473,0.27812500,0.01613969,0.26513453,0.01667415,0.02384691,0.06677580
4.01900950,0.48944551,0.01887432,0.03061399,0.24720542,0.01444620,0.25041101,0.01519088,0.02135833,0.06243751
4.02501251,0.44211162,0.01902388,0.02712933,0.21910501,0.01289008,0.23748743,0.01389771,0.01910845,0.05882722
4.03101551,0.39986203,0.01925261,0.02399472,0.19399583,0.01147970,0.22637508,0.01281424,0.01711159,0.05601812
4.03701851,0.36285975,0.01954577,0.02122773,0.17199912,0.01022015,0.21703794,0.01195846,0.01537788,0.05407826
4.04302151,0.33118097,0.01988631,0.01884034,0.15319268,0.00911366,0.20939968,0.01134710,0.01391381,0.05307220
4.04902451,0.30483035,0.02025553,0.01683983,0.13761874,0.00816000,0.20335168,0.01099599,0.01272298,0.05306255
4.05502751,0.28375649,0.02063384,0.01522975,0.12529175,0.00735692,0.19876149,0.01092043,0.01180671,0.05411134
4.06103052,0.26786685,0.02100147,0.01401079,0.11620559,0.00670065,0.19548146,0.01113541,0.01116466,0.05628098
4.06703352,0.25704128,0.02133928,0.01318152,0.11033969,0.00618629,0.19335696,0.01165573,0.01079531,0.05963471
4.07303652,0.25114328,0.02162940,0.01273901,0.10766386,0.00580817,0.19223391,0.01249595,0.01069644,0.06423635
4.07903952,0.25002870,0.02185588,0.01267929,0.10814145,0.00556018,0.19196534,0.01367022,0.01086528,0.07014932
4.08504252,0.25355137,0.02200521,0.01299755,0.11173081,0.00543599,0.19241653,0.01519183,0.01129867,0.07743489
4.09104552,0.26156561,0.02206674,0.01368817,0.11838491,0.00542921,0.19346885,0.01707266,0.01199301,0.08614955
4.09704852,0.27392549,0.02203295,0.01474452,0.12804927,0.00553347,0.19502200,0.01932245,0.01294399,0.09634168
4.10305153,0.29048133,0.02189957,0.01615862,0.14065836,0.00574245,0.19699469,0.02194783,0.01414631,0.10804752
4.10905453,0.31107365,0.02166564,0.01792055,0.15613074,0.00604976,0.19932397,0.02495141,0.01559323,0.12128664
4.11505753,0.33552512,0.02133330,0.02001786,0.17436333,0.00644889,0.20196319,0.02833062,0.01727602,0.13605712
4.12106053,0.36363138,0.02090758,0.02243482,0.19522511,0.00693305,0.20487895,0.03207669,0.01918342,0.15233072
4.12706353,0.39515124,0.02039601,0.02515172,0.21855099,0.00749498,0.20804731,0.03617357,0.02130108,0.17004819
4.13306653,0.42979736,0.01980818,0.02814417,0.24413595,0.00812680,0.21144951,0.04059714,0.02361111,0.18911526
4.13906953,0.46722805,0.01915524,0.03138257,0.27173039,0.00881986,0.21506760,0.04531443,0.02609163,0.20939937
4.14507254,0.50704104,0.01844936,0.03483164,0.30103678,0.00956463,0.21888037,0.05028323,0.02871655,0.23072767
4.15107554,0.54876998,0.01770319,0.03845026,0.33170822,0.01035059,0.22285973,0.05545201,0.03145547,0.25288639
4.15707854,0.59188423,0.01692935,0.04219152,0.36334927,0.01116628,0.22696803,0.06076016,0.03427385,0.27562186
4.16308154,0.63579227,0.01613995,0.04600306,0.39551911,0.01199932,0.23115631,0.06613872,0.03713331,0.29864336
4.16908454,0.67984908,0.01534623,0.04982770,0.42773729,0.01283654,0.23536390,0.07151141,0.03999225,0.32162779
4.17508754,0.72336734,0.01455820,0.05360437,0.45949197,0.01366421,0.23951911,0.07679619,0.04280666,0.34422614
4.18109055,0.76563227,0.01378442,0.05726934,0.49025050,0.01446829,0.24354134,0.08190709,0.04553114,0.36607171
4.18709355,0.80591960,0.01303191,0.06075764,0.51947198,0.01523477,0.24734415,0.08675645,0.04812008,0.38678963
4.19309655,0.84351592,0.01230604,0.06400472,0.54662132,0.01595002,0.25083948,0.09125730,0.05052899,0.40600760
4.19909955,0.87774056,0.01161065,0.06694825,0.57118440,0.01660124,0.25394237,0.09532598,0.05271590,0.42336720
4.20510255,0.90796795,0.01094813,0.06952989,0.59268340,0.01717679,0.25657624,0.09888474,0.05464275,0.43853541
4.21110555,0.93364935,0.01031961,0.07169713,0.61069186,0.01766665,0.25867813,0.10186427,0.05627675,0.45121576
4.21710855,0.95433280,0.00972521,0.07340492,0.62484857,0.01806271,0.26020367,0.10420605,0.05759159,0.46115870
4.22311156,0.96968020,0.00916426,0.07461721,0.63486973,0.01835912,0.26113143,0.10586436,0.05856848,0.46817042
4.22911456,0.97948058,0.00863558,0.07530810,0.64055866,0.01855245,0.26146629,0.10680789,0.05919693,0.47212004
4.23511756,0.98365872,0.00813775,0.07546276,0.64181260,0.01864186,0.26124163,0.10702087,0.05947528,0.47294443
4.24112056,0.98227867,0.00766930,0.07507791,0.63862630,0.01862914,0.26052008,0.10650361,0.05941079,0.47065069
4.24712356,0.97554162,0.00722896,0.07416192,0.63109204,0.01851858,0.25939279,0.10527249,0.05901959,0.46531594
4.25312656,0.96377853,0.00681582,0.07273450,0.61939626,0.01831683,0.25797715,0.10335932,0.05832604,0.45708454
4.25912956,0.94743735,0.00642939,0.07082598,0.60381276,0.01803264,0.25641308,0.10081019,0.05736204,0.44616281
4.26513257,0.92706577,0.00606970,0.06847623,0.58469292,0.01767647,0.25485790,0.09768379,0.05616580,0.43281155
4.27113557,0.90329008,0.00573734,0.06573330,0.56245342,0.01726007,0.25348025,0.09404929,0.05478057,0.41733657
4.27713857,0.87679132,0.00543339,0.06265174,0.53756193,0.01679605,0.25245313,0.08998393,0.05325309,0.40007792
4.28314157,0.84827972,0.00515937,0.05929084,0.51052161,0.01629734,0.25194650,0.08557039,0.05163197,0.38139816
4.28914457,0.81846875,0.00491716,0.05571275,0.48185497,0.01577670,0.25211987,0.08089408,0.04996604,0.36167018
4.29514757,0.78805003,0.00470885,0.05198054,0.45208803,0.01524628,0.25311513,0.07604046,0.04830270,0.34126534
4.30115058,0.75767016,0.00453666,0.04815644,0.42173514,0.01471718,0.25505012,0.07109249,0.04668648,0.32054212
4.30715358,0.72791052,0.00440275,0.04430014,0.39128542,0.01419910,0.25801313,0.06612840,0.04515768,0.29983606
4.31315658,0.69927100,0.00430913,0.04046735,0.36119100,0.01370004,0.26205882,0.06121970,0.04375126,0.27945111
4.31915958,0.67215804,0.00425755,0.03670854,0.33185765,0.01322615,0.26720549,0.05642965,0.04249606,0.25965278
4.32516258,0.64687753,0.00424936,0.03306809,0.30363786,0.01278161,0.27343417,0.05181216,0.04141423,0.24066335
4.33116558,0.62363256,0.00428545,0.02958356,0.27682654,0.01236865,0.28068924,0.04741107,0.04052100,0.22265897
4.33716858,0.60252587,0.00436624,0.02628542,0.25165929,0.01198768,0.28888083,0.04325999,0.03982478,0.20576888
4.34317159,0.58356661,0.00449158,0.02319695,0.22831300,0.01163739,0.29788871,0.03938242,0.03932744,0.19007641
4.34917459,0.56668076,0.00466080,0.02033443,0.20690850,0.01131509,0.30756746,0.03579232,0.03902496,0.17562166
4.35517759,0.55172449,0.00487272,0.01770752,0.18751494,0.01101694,0.31775278,0.03249489,0.03890814,0.16240562
4.36118059,0.53849952,0.00512569,0.01531989,0.17015544,0.01073832,0.32826837,0.02948772,0.03896359,0.15039522
4.36718359,0.52676958,0.00541762,0.01316986,0.15481365,0.01047416,0.33893334,0.02676191,0.03917468,0.13952924
4.37318659,0.51627705,0.00574611,0.01125123,0.14144061,0.01021928,0.34956938,0.02430344,0.03952265,0.12972460
4.37918959,0.50675885,0.00610844,0.00955407,0.12996171,0.00996870,0.36000758,0.02209446,0.03998754,0.12088261
4.38519260,0.49796079,0.00650172,0.00806561,0.12028331,0.00971792,0.37009453,0.02011455,0.04054923,0.11289520
4.39119560,0.48964984,0.00692288,0.00677095,0.11229866,0.00946314,0.37969713,0.01834192,0.04118814,0.10565052
4.39719860,0.48162369,0.00736873,0.00565388,0.10589304,0.00920143,0.38870621,0.01675440,0.04188597,0.09903801
4.40320160,0.47371739,0.00783603,0.00469750,0.10094782,0.00893085,0.39703850,0.01533035,0.04262609,0.09295261
4.40920460,0.46580691,0.00832146,0.00388478,0.09734358,0.00865043,0.40463706,0.01404933,0.04339387,0.08729812
4.41520760,0.45780976,0.00882160,0.00319907,0.09496213,0.00836020,0.41147003,0.01289260,0.04417666,0.08198969
4.42121061,0.44968283,0.00933296,0.00262443,0.09368760,0.00806110,0.41752801,0.01184348,0.04496376,0.07695539
4.42721361,0.44141787,0.00985187,0.00214596,0.09340670,0.00775482,0.42282006,0.01088748,0.04574605,0.07213692
4.43321661,0.43303509,0.01037444,0.00174993,0.09400840,0.00744368,0.42736871,0.01001235,0.04651564,0.06748965
4.43921961,0.42457555,0.01089654,0.00142395,0.09538313,0.00713042,0.43120440,0.00920798,0.04726533,0.06298196
4.44522261,0.41609275,0.01141369,0.00115696,0.09742177,0.00681801,0.43435955,0.00846623,0.04798809,0.05859414
4.45122561,0.40764423,0.01192104,0.00093930,0.10001465,0.00650945,0.43686287,0.00778068,0.04867654,0.05431691
4.45722861,0.39928370,0.01241331,0.00076259,0.10305068,0.00620761,0.43873415,0.00714637,0.04932244,0.05014962
4.46323162,0.39105413,0.01288486,0.00061969,0.10641691,0.00591506,0.43997997,0.00655947,0.04991633,0.04609847
4.46923462,0.38298231,0.01332963,0.00050461,0.10999840,0.00563396,0.44059063,0.00601707,0.05044732,0.04217462
4.47523762,0.37507512,0.01374127,0.00041239,0.11367879,0.00536592,0.44053851,0.00551687,0.05090295,0.03839247
4.48124062,0.36731774,0.01411319,0.00033902,0.11734130,0.00511203,0.43977801,0.00505700,0.05126932,0.03476799
4.48724362,0.35967373,0.01443876,0.00028132,0.12087036,0.00487278,0.43824701,0.00463584,0.05153135,0.03131745
4.49324662,0.35208704,0.01471146,0.00023685,0.12415369,0.00464810,0.43586995,0.00425188,0.05167320,0.02805622
4.49924962,0.34448563,0.01492503,0.00020388,0.12708478,0.00443743,0.43256218,0.00390370,0.05167888,0.02499801
4.50525263,0.33678651,0.01507379,0.00018129,0.12956563,0.00423981,0.42823541,0.00358989,0.05153288,0.02215425
4.51125563,0.32890179,0.01515277,0.00016856,0.13150959,0.00405396,0.42280385,0.00330915,0.05122101,0.01953391
4.51725863,0.32074534,0.01515797,0.00016575,0.13284422,0.00387840,0.41619082,0.00306029,0.05073112,0.01714341
4.52326163,0.31223973,0.01508659,0.00017353,0.13351385,0.00371160,0.40833522,0.00284234,0.05005390,0.01498690
4.52926463,0.30332297,0.01493715,0.00019321,0.13348186,0.00355207,0.39919764,0.00265471,0.04918357,0.01306666
4.53526763,0.29395474,0.01470966,0.00022681,0.13273252,0.00339851,0.38876570,0.00249726,0.04811848,0.01138372
4.54127064,0.28412179,0.01440570,0.00027711,0.13127218,0.00324988,0.37705825,0.00237055,0.04686155,0.00993861
4.54727364,0.27384238,0.01402843,0.00034785,0.12912993,0.00310554,0.36412840,0.00227591,0.04542057,0.00873218
4.55327664,0.26316944,0.01358260,0.00044377,0.12635754,0.00296524,0.35006502,0.00221566,0.04380833,0.00776660
4.55927964,0.25219259,0.01307447,0.00057083,0.12302877,0.00282928,0.33499279,0.00219326,0.04204248,0.00704629
4.56528264,0.24103885,0.01251163,0.00073635,0.11923811,0.00269846,0.31907092,0.00221347,0.04014536,0.00657899
4.57128564,0.22987231,0.01190288,0.00094926,0.11509892,0.00257412,0.30249046,0.00228248,0.03814358,0.00637676
4.57728864,0.21889274,0.01125800,0.00122021,0.11074112,0.00245816,0.28547062,0.00240810,0.03606747,0.00645701
4.58329165,0.20833335,0.01058748,0.00156186,0.10630861,0.00235300,0.26825423,0.00259982,0.03395052,0.00684344
4.58929465,0.19845797,0.00990232,0.00198902,0.10195628,0.00226158,0.25110262,0.00286897,0.03182864,0.00756695
4.59529765,0.18955767,0.00921377,0.00251884,0.09784701,0.00218727,0.23429025,0.00322875,0.02973953,0.00866644
4.60130065,0.18194708,0.00853305,0.00317096,0.09414852,0.00213391,0.21809931,0.00369428,0.02772193,0.01018945
4.60730365,0.17596055,0.00787120,0.00396759,0.09103028,0.00210567,0.20281458,0.00428260,0.02581501,0.01219264
4.61330665,0.17194805,0.00723883,0.00493354,0.08866045,0.00210706,0.18871859,0.00501266,0.02405776,0.01474208
4.61930965,0.17027102,0.00664599,0.00609616,0.08720293,0.00214282,0.17608742,0.00590511,0.02248843,0.01791317
4.62531266,0.17129806,0.00610207,0.00748520,0.08681459,0.00221790,0.16518692,0.00698225,0.02114410,0.02179040
4.63131566,0.17540026,0.00561571,0.00913251,0.08764257,0.00233734,0.15626962,0.00826766,0.02006024,0.02646663
4.63731866,0.18294629,0.00519473,0.01107165,0.08982170,0.00250622,0.14957202,0.00978594,0.01927039,0.03204197
4.64332166,0.19429695,0.00484619,0.01333733,0.09347208,0.00272955,0.14531228,0.01156227,0.01880580,0.03862232
4.64932466,0.20979914,0.00457632,0.01596469,0.09869672,0.00301218,0.14368811,0.01362190,0.01869513,0.04631730
4.65532766,0.22977902,0.00439065,0.01898845,0.10557927,0.00335869,0.14487482,0.01598954,0.01896408,0.05523788
4.66133067,0.25453462,0.00429396,0.02244190,0.11418191,0.00377326,0.14902313,0.01868875,0.01963507,0.06549334
4.66733367,0.28432747,0.00429042,0.02635575,0.12454325,0.00425953,0.15625696,0.02174111,0.02072674,0.07718802
4.67333667,0.31937374,0.00438355,0.03075686,0.13667655,0.00482050,0.16667079,0.02516553,0.02225351,0.09041757
4.67933967,0.35983476,0.00457634,0.03566693,0.15056803,0.00545835,0.18032677,0.02897737,0.02422501,0.10526492
4.68534267,0.40580740,0.00487120,0.04110113,0.16617557,0.00617431,0.19725159,0.03318765,0.02664545,0.12179618
4.69134567,0.45731447,0.00526998,0.04706673,0.18342775,0.00696852,0.21743310,0.03780222,0.02951302,0.14005641
4.69734867,0.51429562,0.00577396,0.05356180,0.20222337,0.00783992,0.24081690,0.04282105,0.03281920,0.16006555
4.70335168,0.57659921,0.00638381,0.06057412,0.22243159,0.00878612,0.26730315,0.04823753,0.03654817,0.18181465
4.70935468,0.64397559,0.00709950,0.06808014,0.24389265,0.00980332,0.29674375,0.05403795,0.04067631,0.20526256
4.71535768,0.71607226,0.00792020,0.07604432,0.26641929,0.01088625,0.32894020,0.06020109,0.04517178,0.23033323
4.72136068,0.79243142,0.00884425,0.08441874,0.28979895,0.01202818,0.36364241,0.06669792,0.04999429,0.25691387
4.72736368,0.87249012,0.00986897,0.09314304,0.31379663,0.01322090,0.40054865,0.07349164,0.05509516,0.28485393
4.73336668,0.95558352,0.01099061,0.10214475,0.33815853,0.01445479,0.43930691,0.08053773,0.06041757,0.31396521
4.73936968,1.04095119,0.01220418,0.11134011,0.36261621,0.01571893,0.47951779,0.08778431,0.06589712,0.34402306
4.74537269,1.12774663,0.01350340,0.12063518,0.38689133,0.01700124,0.52073892,0.09517271,0.07146272,0.37476864
4.75137569,1.21504983,0.01488054,0.12992743,0.41070074,0.01828865,0.56249103,0.10263812,0.07703777,0.40591237
4.75737869,1.30188259,0.01632640,0.13910766,0.43376178,0.01956735,0.60426552,0.11011054,0.08254158,0.43713835
