energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-4.63131566,4.31297912,0.58612344,0.49710883,0.00912963,0.96503305,1.59967865,1.68455463,0.02725174,1.26842304
-4.62531266,4.24284028,0.57102201,0.50309323,0.00897983,0.93640333,1.55581062,1.67988345,0.02650227,1.23089109
-4.61930965,4.17911565,0.55680182,0.50963689,0.00884933,0.90996780,1.51446915,1.67566342,0.02578449,1.19640323
-4.61330665,4.12059207,0.54335741,0.51648490,0.00873573,0.88554259,1.47522386,1.67133087,0.02509255,1.16469263
-4.60730365,4.06590063,0.53056163,0.52337204,0.00863607,0.86289486,1.43759468,1.66630211,0.02441991,1.13541841
-4.60130065,4.01358329,0.51827439,0.53003091,0.00854700,0.84175634,1.40107697,1.65999871,0.02375978,1.10818610
-4.59529765,3.96215979,0.50635109,0.53620007,0.00846491,0.82183711,1.36516631,1.65187188,0.02310535,1.08256918
-4.58929465,3.91019258,0.49465056,0.54163213,0.00838618,0.80283937,1.32938178,1.64142520,0.02245021,1.05813050
-4.58329165,3.85634738,0.48304217,0.54610146,0.00830725,0.78447047,1.29328705,1.62823474,0.02178861,1.03444294
-4.57728864,3.79944743,0.47141186,0.54941131,0.00822485,0.76645506,1.25650857,1.61196609,0.02111569,1.01110861
-4.57128564,3.73851979,0.45966693,0.55140015,0.00813616,0.74854579,1.21875030,1.59238770,0.02042778,0.98777581
-4.56528264,3.67283242,0.44773956,0.55194696,0.00803888,0.73053235,1.17980473,1.56938029,0.01972244,0.96415331
-4.55927964,3.60192093,0.43558898,0.55097539,0.00793137,0.71224869,1.13955968,1.54294198,0.01899869,0.94002149
-4.55327664,3.52560463,0.42320233,0.54845658,0.00781273,0.69357820,1.09800119,1.51318932,0.01825695,0.91524010
-4.54727364,3.44399163,0.41059428,0.54441040,0.00768285,0.67445670,1.05521232,1.48035424,0.01749908,0.88975237
-4.54127064,3.35747307,0.39780554,0.53890534,0.00754239,0.65487345,1.01136818,1.44477700,0.01672830,0.86358567
-4.53526763,3.26670712,0.38490039,0.53205663,0.00739279,0.63486994,0.96672760,1.40689587,0.01594905,0.83684857
-4.52926463,3.17259349,0.37196339,0.52402296,0.00723620,0.61453676,0.92162178,1.36723349,0.01516684,0.80972472
-4.52326163,3.07623960,0.35909539,0.51500164,0.00707539,0.59400871,0.87644064,1.32638086,0.01438804,0.78246380
-4.51725863,2.97891972,0.34640917,0.50522248,0.00691368,0.57345824,0.83161725,1.28497930,0.01361965,0.75536997
-4.51125563,2.88202862,0.33402469,0.49494053,0.00675475,0.55308762,0.78761128,1.24370096,0.01286902,0.72878839
-4.50525263,2.78703148,0.32206429,0.48442784,0.00660252,0.53312011,0.74489184,1.20322870,0.01214362,0.70309021
-4.49924962,2.69541179,0.31064790,0.47396473,0.00646099,0.51379049,0.70392051,1.16423584,0.01145075,0.67865684
-4.49324662,2.60861915,0.29988845,0.46383061,0.00633407,0.49533517,0.66513520,1.12736644,0.01079729,0.65586387
-4.48724362,2.52801860,0.28988773,0.45429492,0.00622539,0.47798252,0.62893532,1.09321670,0.01018945,0.63506545
-4.48124062,2.45484360,0.28073259,0.44560833,0.00613819,0.46194353,0.59566872,1.06231814,0.00963258,0.61657959
-4.47523762,2.39015379,0.27249186,0.43799468,0.00607514,0.44740331,0.56562091,1.03512288,0.00913096,0.60067495
-4.46923462,2.33479943,0.26521387,0.43164379,0.00603821,0.43451370,0.53900675,1.01199166,0.00868765,0.58755953
-4.46323162,2.28939332,0.25892478,0.42670554,0.00602862,0.42338724,0.51596486,0.99318471,0.00830441,0.57737180
-4.45722861,2.25429134,0.25362768,0.42328536,0.00604673,0.41409278,0.49655482,0.97885589,0.00798163,0.57017441
-4.45122561,2.22958208,0.24930250,0.42144126,0.00609200,0.40665288,0.48075710,0.96905014,0.00771830,0.56595076
-4.44522261,2.21508573,0.24590666,0.42118254,0.00616304,0.40104302,0.46847566,0.96370416,0.00751207,0.56460458
-4.43921961,2.21036224,0.24337659,0.42247010,0.00625758,0.39719270,0.45954295,0.96265043,0.00735931,0.56596233
-4.43321661,2.21472805,0.24162979,0.42521845,0.00637257,0.39498828,0.45372710,0.96562409,0.00725523,0.56977850
-4.42721361,2.22728076,0.24056751,0.42929915,0.00650429,0.39427746,0.45074079,0.97227251,0.00719405,0.57574341
-4.42121061,2.24693044,0.24007799,0.43454554,0.00664842,0.39487511,0.45025151,0.98216714,0.00716915,0.58349317
-4.41520760,2.27243624,0.24003985,0.44075866,0.00680025,0.39657019,0.45189281,0.99481701,0.00717334,0.59262157
-4.40920460,2.30244684,0.24032587,0.44771392,0.00695477,0.39913342,0.45527588,1.00968354,0.00719901,0.60269310
-4.40320160,2.33554289,0.24080668,0.45516840,0.00710690,0.40232532,0.46000126,1.02619595,0.00723844,0.61325683
-4.39719860,2.37027993,0.24135448,0.46286841,0.00725160,0.40590419,0.46567005,1.04376684,0.00728398,0.62386043
-4.39119560,2.40522992,0.24184646,0.47055706,0.00738409,0.40963377,0.47189445,1.06180737,0.00732831,0.63406383
-4.38519260,2.43902016,0.24216800,0.47798160,0.00749994,0.41329010,0.47830702,1.07974156,0.00736461,0.64345196
-4.37918959,2.47036803,0.24221544,0.48490025,0.00759524,0.41666745,0.48456872,1.09701942,0.00738679,0.65164616
-4.37318659,2.49811067,0.24189835,0.49108840,0.00766668,0.41958297,0.49037529,1.11312851,0.00738961,0.65831378
-4.36718359,2.52122887,0.24114141,0.49634398,0.00771165,0.42187996,0.49546203,1.12760378,0.00736878,0.66317571
-4.36118059,2.53886464,0.23988569,0.50049192,0.00772826,0.42342976,0.49960685,1.14003563,0.00732108,0.66601168
-4.35517759,2.55033255,0.23808945,0.50338763,0.00771539,0.42413221,0.50263173,1.15007601,0.00724438,0.66666317
-4.34917459,2.55512488,0.23572853,0.50491951,0.00767263,0.42391478,0.50440265,1.15744282,0.00713760,0.66503406
-4.34317159,2.55291130,0.23279618,0.50501051,0.00760028,0.42273073,0.50482825,1.16192256,0.00700074,0.66108914
-4.33716858,2.54353348,0.22930266,0.50361870,0.00749929,0.42055625,0.50385735,1.16337152,0.00683475,0.65485064
-4.33116558,2.52699581,0.22527436,0.50073715,0.00737114,0.41738714,0.50147566,1.16171557,0.00664143,0.64639321
-4.32516258,2.50345285,0.22075277,0.49639288,0.00721777,0.41323511,0.49770189,1.15694880,0.00642334,0.63583766
-4.31915958,2.47319466,0.21579312,0.49064528,0.00704150,0.40812412,0.49258355,1.14913116,0.00618362,0.62334383
-4.31315658,2.43663067,0.21046290,0.48358387,0.00684487,0.40208698,0.48619263,1.13838520,0.00592587,0.60910300
-4.30715358,2.39427306,0.20484015,0.47532553,0.00663061,0.39516238,0.47862142,1.12489203,0.00565399,0.59333025
-4.30115058,2.34671994,0.19901170,0.46601140,0.00640148,0.38739263,0.46997848,1.10888649,0.00537202,0.57625699
-4.29514757,2.29463908,0.19307122,0.45580323,0.00616028,0.37882204,0.46038505,1.09065162,0.00508404,0.55812405
-4.28914457,2.23875207,0.18711714,0.44487955,0.00590967,0.36949613,0.44997174,1.07051237,0.00479402,0.53917539
-4.28314157,2.17981928,0.18125056,0.43343137,0.00565225,0.35946155,0.43887569,1.04882844,0.00450574,0.51965265
-4.27713857,2.11862538,0.17557291,0.42165778,0.00539043,0.34876659,0.42723795,1.02598638,0.00422267,0.49979059
-4.27113557,2.05596533,0.17018366,0.40976117,0.00512646,0.33746217,0.41520125,1.00239087,0.00394799,0.47981335
-4.26513257,1.99263071,0.16517786,0.39794244,0.00486240,0.32560318,0.40290786,0.97845520,0.00368447,0.45993146
-4.25912956,1.92939618,0.16064367,0.38639596,0.00460018,0.31324992,0.39049760,0.95459114,0.00343449,0.44033964
-4.25312656,1.86700614,0.15665992,0.37530466,0.00434155,0.30046940,0.37810590,0.93119832,0.00320004,0.42121511
-4.24712356,1.80616137,0.15329368,0.36483521,0.00408813,0.28733655,0.36586181,0.90865345,0.00298274,0.40271644
-4.24112056,1.74750620,0.15059805,0.35513342,0.00384146,0.27393497,0.35388604,0.88729971,0.00278381,0.38498276
-4.23511756,1.69161621,0.14861009,0.34632012,0.00360299,0.26035728,0.34228901,0.86743665,0.00260419,0.36813334
-4.22911456,1.63898711,0.14734916,0.33848762,0.00337410,0.24670496,0.33116896,0.84931115,0.00244451,0.35226734
-4.22311156,1.59002530,0.14681562,0.33169692,0.00315615,0.23308780,0.32061021,0.83310986,0.00230517,0.33746400
-4.21710855,1.54504077,0.14699006,0.32597588,0.00295047,0.21962285,0.31068183,0.81895358,0.00218636,0.32378300
-4.21110555,1.50424296,0.14783315,0.32131848,0.00275841,0.20643311,0.30143662,0.80689398,0.00208817,0.31126525
-4.20510255,1.46774007,0.14928609,0.31768524,0.00258129,0.19364600,0.29291070,0.79691301,0.00201053,0.29993397
-4.19909955,1.43554236,0.15127181,0.31500489,0.00242046,0.18139181,0.28512382,0.78892516,0.00195339,0.28979636
-4.19309655,1.40756958,0.15369688,0.31317736,0.00227726,0.16980210,0.27808040,0.78278271,0.00191663,0.28084563
-4.18709355,1.38366264,0.15645401,0.31207789,0.00215304,0.15900843,0.27177133,0.77828380,0.00190023,0.27306357
-4.18109055,1.36359912,0.15942528,0.31156230,0.00204916,0.14914119,0.26617668,0.77518304,0.00190422,0.26642355
-4.17508754,1.34711217,0.16248577,0.31147309,0.00196696,0.14032892,0.26126902,0.77320436,0.00192875,0.26089390
-4.16908454,1.33391192,0.16550766,0.31164624,0.00190776,0.13269779,0.25701746,0.77205538,0.00197414,0.25644157
-4.16308154,1.32370843,0.16836449,0.31191833,0.00187285,0.12637154,0.25339198,0.77144260,0.00204086,0.25303576
-4.15707854,1.31623480,0.17093545,0.31213370,0.00186346,0.12147153,0.25036805,0.77108682,0.00212960,0.25065159
-4.15107554,1.31126921,0.17310957,0.31215128,0.00188072,0.11811699,0.24793116,0.77073766,0.00224126,0.24927326
-4.14507254,1.30865452,0.17478948,0.31185075,0.00192567,0.11642530,0.24608099,0.77018670,0.00237693,0.24889672
-4.13906953,1.30831404,0.17589469,0.31113775,0.00199919,0.11651202,0.24483496,0.76927817,0.00253792,0.24953153
-4.13306653,1.31026243,0.17636420,0.30994782,0.00210195,0.11849080,0.24423092,0.76791684,0.00272569,0.25120163
-4.12706353,1.31461077,0.17615827,0.30824880,0.00223438,0.12247273,0.24432873,0.76607242,0.00294183,0.25394508
-4.12106053,1.32156525,0.17525931,0.30604178,0.00239661,0.12856526,0.24521056,0.76378031,0.00318803,0.25781244
-4.11505753,1.33141927,0.17367186,0.30336024,0.00258839,0.13687049,0.24697983,0.76113856,0.00346595,0.26286397
-4.10905453,1.34453904,0.17142161,0.30026765,0.00280905,0.14748280,0.24975873,0.75830115,0.00377719,0.26916560
-4.10305153,1.36134339,0.16855371,0.29685361,0.00305742,0.16048594,0.25368438,0.75546806,0.00412318,0.27678387
-4.09704852,1.38227866,0.16513012,0.29322864,0.00333183,0.17594943,0.25890377,0.75287258,0.00450509,0.28578002
-4.09104552,1.40778984,0.16122660,0.28951801,0.00362999,0.19392465,0.26556760,0.75076654,0.00492372,0.29620361
-4.08504252,1.43828964,0.15692913,0.28585493,0.00394902,0.21444055,0.27382338,0.74940446,0.00537937,0.30808589
-4.07903952,1.47412703,0.15233012,0.28237343,0.00428541,0.23749929,0.28380799,0.74902737,0.00587183,0.32143340
-4.07303652,1.51555709,0.14752465,0.27920128,0.00463505,0.26307197,0.29564010,0.74984723,0.00640018,0.33622214
-4.06703352,1.56271368,0.14260680,0.27645346,0.00499326,0.29109472,0.30941279,0.75203294,0.00696282,0.35239271
-4.06103052,1.61558673,0.13766633,0.27422638,0.00535484,0.32146537,0.32518663,0.75569861,0.00755736,0.36984674
-4.05502751,1.67400525,0.13278584,0.27259311,0.00571419,0.35404084,0.34298366,0.76089470,0.00818062,0.38844488
-4.04902451,1.73762723,0.12803851,0.27160007,0.00606537,0.38863557,0.36278251,0.76760273,0.00882862,0.40800659
-4.04302151,1.80593686,0.12348643,0.27126504,0.00640229,0.42502101,0.38451478,0.77573351,0.00949659,0.42831179
-4.03701851,1.87824960,0.11917974,0.27157677,0.00671883,0.46292631,0.40806306,0.78512919,0.01017906,0.44910442
-4.03101551,1.95372468,0.11515627,0.27249609,0.00700902,0.50204030,0.43326050,0.79556891,0.01086988,0.47009778
-4.02501251,2.03138460,0.11144195,0.27395835,0.00726720,0.54201472,0.45989203,0.80677766,0.01156238,0.49098150
-4.01900950,2.11014076,0.10805163,0.27587724,0.00748821,0.58246859,0.48769726,0.81843793,0.01224945,0.51142978
-4.01300650,2.18882391,0.10499044,0.27814950,0.00766752,0.62299368,0.51637483,0.83020344,0.01292368,0.53111063
-4.00700350,2.26621824,0.10225537,0.28066048,0.00780139,0.66316089,0.54558814,0.84171433,0.01357752,0.54969565
-4.00100050,2.34109734,0.09983716,0.28329012,0.00788703,0.70252740,0.57497227,0.85261288,0.01420343,0.56686994
-3.99499750,2.41226075,0.09772209,0.28591915,0.00792260,0.74064431,0.60414176,0.86255914,0.01479402,0.58234167
-3.98899450,2.47856939,0.09589393,0.28843505,0.00790738,0.77706459,0.63269910,0.87124569,0.01534223,0.59585091
-3.98299150,2.53897854,0.09433555,0.29073779,0.00784168,0.81135117,0.66024360,0.87841086,0.01584145,0.60717738
-3.97698849,2.59256729,0.09303046,0.29274475,0.00772692,0.84308492,0.68638040,0.88384989,0.01628568,0.61614676
-3.97098549,2.63856332,0.09196396,0.29439492,0.00756552,0.87187229,0.71072937,0.88742355,0.01666963,0.62263529
-3.96498249,2.67636237,0.09112406,0.29565211,0.00736083,0.89735254,0.73293357,0.88906407,0.01698882,0.62657263
-3.95897949,2.70554194,0.09050196,0.29650698,0.00711702,0.91920438,0.75266722,0.88877804,0.01723968,0.62794278
-3.95297649,2.72586903,0.09009228,0.29697803,0.00683892,0.93715181,0.76964286,0.88664640,0.01741965,0.62678321
-3.94697349,2.73730186,0.08989297,0.29711135,0.00653190,0.95096923,0.78361753,0.88282153,0.01752715,0.62318219
-3.94097049,2.73998590,0.08990490,0.29697931,0.00620166,0.96048561,0.79439790,0.87752167,0.01756167,0.61727460
-3.93496748,2.73424451,0.09013118,0.29667814,0.00585410,0.96558764,0.80184422,0.87102294,0.01752378,0.60923636
-3.92896448,2.72056474,0.09057641,0.29632459,0.00549512,0.96622193,0.80587290,0.86364922,0.01741506,0.59927783
-3.92296148,2.69957889,0.09124562,0.29605170,0.00513049,0.96239608,0.80645787,0.85576039,0.01723816,0.58763637
-3.91695848,2.67204247,0.09214322,0.29600396,0.00476570,0.95417868,0.80363041,0.84773925,0.01699663,0.57456850
-3.91095548,2.63880928,0.09327188,0.29633182,0.00440584,0.94169810,0.79747768,0.83997756,0.01669496,0.56034179
-3.90495248,2.60080437,0.09463137,0.29718591,0.00405552,0.92514023,0.78813991,0.83286163,0.01633842,0.54522692
-3.89894947,2.55899562,0.09621754,0.29871106,0.00371878,0.90474499,0.77580616,0.82675793,0.01593295,0.52949002
-3.89294647,2.51436465,0.09802129,0.30104034,0.00339903,0.88080175,0.76070907,0.82199919,0.01548508,0.51338563
-3.88694347,2.46787806,0.10002778,0.30428925,0.00309908,0.85364374,0.74311838,0.81887131,0.01500173,0.49715036
-3.88094047,2.42045957,0.10221577,0.30855044,0.00282108,0.82364149,0.72333365,0.81760164,0.01449011,0.48099752
-3.87493747,2.37296412,0.10455722,0.31388896,0.00256656,0.79119546,0.70167633,0.81834905,0.01395751,0.46511278
-3.86893447,2.32615461,0.10701712,0.32033840,0.00233648,0.75672807,0.67848138,0.82119602,0.01341120,0.44965085
-3.86293147,2.28068223,0.10955367,0.32789801,0.00213125,0.72067532,0.65408881,0.82614341,0.01285819,0.43473347
-3.85692846,2.23707098,0.11211871,0.33653108,0.00195078,0.68347820,0.62883530,0.83310790,0.01230517,0.42044849
-3.85092546,2.19570725,0.11465855,0.34616458,0.00179457,0.64557424,0.60304637,0.84192255,0.01175831,0.40685017
-3.84492246,2.15683476,0.11711502,0.35669029,0.00166176,0.60738941,0.57702920,0.85234052,0.01122317,0.39396056
-3.83891946,2.12055542,0.11942694,0.36796740,0.00155118,0.56933064,0.55106651,0.86404209,0.01070459,0.38177204
-3.83291646,2.08683610,0.12153173,0.37982653,0.00146143,0.53177914,0.52541162,0.87664466,0.01020667,0.37025069
-3.82691346,2.05552114,0.12336736,0.39207521,0.00139093,0.49508488,0.50028484,0.88971579,0.00973267,0.35934057
-3.82091046,2.02635034,0.12487434,0.40450453,0.00133801,0.45956213,0.47587138,0.90278859,0.00928506,0.34896858
-3.81490745,1.99898157,0.12599782,0.41689682,0.00130090,0.42548646,0.45232069,0.91537913,0.00886555,0.33904984
-3.80890445,1.97301701,0.12668966,0.42903399,0.00127785,0.39309287,0.42974724,0.92700524,0.00847512,0.32949325
-3.80290145,1.94803204,0.12691037,0.44070631,0.00126711,0.36257535,0.40823262,0.93720569,0.00811411,0.32020712
-3.79689845,1.92360504,0.12663083,0.45172111,0.00126702,0.33408757,0.38782869,0.94555929,0.00778233,0.31110462
-3.79089545,1.89934692,0.12583367,0.46191105,0.00127603,0.30774457,0.36856171,0.95170276,0.00747917,0.30210875
-3.78489245,1.87492867,0.12451434,0.47114158,0.00129270,0.28362535,0.35043698,0.95534672,0.00720374,0.29315676
-3.77888944,1.85010556,0.12268162,0.47931711,0.00131577,0.26177602,0.33344384,0.95628890,0.00695494,0.28420368
-3.77288644,1.82473659,0.12035772,0.48638570,0.00134416,0.24221340,0.31756068,0.95442404,0.00673162,0.27522505
-3.76688344,1.79879826,0.11757784,0.49234180,0.00137696,0.22492871,0.30275961,0.94974991,0.00653265,0.26621842
-3.76088044,1.77239177,0.11438922,0.49722707,0.00141347,0.20989125,0.28901074,0.94236906,0.00635701,0.25720397
-3.75487744,1.74574328,0.11084976,0.50112903,0.00145320,0.19705183,0.27628564,0.93248631,0.00620382,0.24822384
-3.74887444,1.71919718,0.10702617,0.50417764,0.00149583,0.18634583,0.26455998,0.92040192,0.00607241,0.23934058
-3.74287144,1.69320280,0.10299189,0.50653994,0.00154125,0.17769575,0.25381521,0.90650095,0.00596225,0.23063453
-3.73686843,1.66829511,0.09882467,0.50841295,0.00158949,0.17101328,0.24403927,0.89123899,0.00587302,0.22220044
-3.73086543,1.64507061,0.09460408,0.51001521,0.00164074,0.16620081,0.23522644,0.87512530,0.00580448,0.21414344
-3.72486243,1.62415960,0.09040902,0.51157729,0.00169530,0.16315247,0.22737621,0.85870380,0.00575649,0.20657456
-3.71885943,1.60619629,0.08631528,0.51333176,0.00175353,0.16175474,0.22049161,0.84253302,0.00572888,0.19960599
-3.71285643,1.59178834,0.08239332,0.51550312,0.00181586,0.16188679,0.21457690,0.82716581,0.00572138,0.19334629
-3.70685343,1.58148727,0.07870628,0.51829807,0.00188272,0.16342057,0.20963498,0.81312969,0.00573359,0.18789576
-3.70085043,1.57576134,0.07530838,0.52189667,0.00195451,0.16622090,0.20566463,0.80090876,0.00576486,0.18334218
-3.69484742,1.57497201,0.07224372,0.52644469,0.00203157,0.17014554,0.20265780,0.79092772,0.00581427,0.17975698
-3.68884442,1.57935514,0.06954547,0.53204750,0.00211413,0.17504547,0.20059714,0.78353885,0.00588056,0.17719215
-3.68284142,1.58900764,0.06723547,0.53876577,0.00220231,0.18076538,0.19945392,0.77901203,0.00596212,0.17567777
-3.67683842,1.60388007,0.06532433,0.54661310,0.00229606,0.18714449,0.19918642,0.77752841,0.00605699,0.17522042
-3.67083542,1.62377526,0.06381182,0.55555552,0.00239519,0.19401771,0.19973890,0.77917750,0.00616286,0.17580241
-3.66483242,1.64835289,0.06268762,0.56551301,0.00249930,0.20121711,0.20104130,0.78395779,0.00627712,0.17738183
-3.65882941,1.67713958,0.06193238,0.57636269,0.00260783,0.20857376,0.20300951,0.79178054,0.00639692,0.17989346
-3.65282641,1.70954378,0.06151893,0.58794363,0.00272006,0.21591989,0.20554629,0.80247641,0.00651921,0.18325040
-3.64682341,1.74487462,0.06141369,0.60006285,0.00283506,0.22309117,0.20854292,0.81580441,0.00664084,0.18734646
-3.64082041,1.78236382,0.06157808,0.61250236,0.00295180,0.22992929,0.21188119,0.83146267,0.00675865,0.19205910
-3.63481741,1.82118957,0.06197002,0.62502676,0.00306911,0.23628452,0.21543605,0.84910043,0.00686954,0.19725289
-3.62881441,1.86050123,0.06254529,0.63739112,0.00318573,0.24201825,0.21907839,0.86833060,0.00697056,0.20278334
-3.62281141,1.89944397,0.06325887,0.64934884,0.00330033,0.24700547,0.22267827,0.88874239,0.00705903,0.20850101
-3.61680840,1.93718232,0.06406607,0.66065908,0.00341158,0.25113704,0.22610807,0.90991353,0.00713255,0.21425569
-3.61080540,1.97292169,0.06492362,0.67109359,0.00351813,0.25432167,0.22924572,0.93142148,0.00718913,0.21990055
-3.60480240,2.00592736,0.06579044,0.68044266,0.00361868,0.25648752,0.23197783,0.95285339,0.00722723,0.22529616
-3.59879940,2.03554023,0.06662834,0.68852001,0.00371201,0.25758351,0.23420247,0.97381460,0.00724577,0.23031418
-3.59279640,2.06118895,0.06740248,0.69516660,0.00379699,0.25758000,0.23583171,0.99393530,0.00724420,0.23484066
-3.58679340,2.08239840,0.06808177,0.70025310,0.00387261,0.25646913,0.23679362,1.01287552,0.00722251,0.23877869
-3.58079040,2.09879419,0.06863896,0.70368130,0.00393800,0.25426454,0.23703384,1.03032836,0.00718121,0.24205058
-3.57478739,2.11010368,0.06905082,0.70538419,0.00399243,0.25100063,0.23651653,1.04602160,0.00712131,0.24459922
