energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Se_s_up,Se_p_up
-4.63731866,2.80314167,0.72204792,2.26011413,0.00087552,0.02069774,0.18025175,0.29705406,0.00389790,0.21772794
-4.63131566,2.79887245,0.72290058,2.25118707,0.00095191,0.02138455,0.17947563,0.30100590,0.00414412,0.21943962
-4.62531266,2.80404030,0.72523248,2.24888075,0.00103024,0.02218346,0.17918057,0.30734279,0.00440419,0.22204000
-4.61930965,2.81759837,0.72877127,2.25231829,0.00110934,0.02307731,0.17933176,0.31596283,0.00467429,0.22544645
-4.61330665,2.83837353,0.73321112,2.26053016,0.00118795,0.02404664,0.17988963,0.32674347,0.00495025,0.22955852
-4.60730365,2.86509455,0.73822028,2.27247744,0.00126479,0.02507001,0.18081105,0.33954383,0.00522756,0.23426080
-4.60130065,2.89642232,0.74344951,2.28707663,0.00133858,0.02612447,0.18205051,0.35420713,0.00550151,0.23942598
-4.59529765,2.93098155,0.74854114,2.30322548,0.00140808,0.02718604,0.18356127,0.37056318,0.00576730,0.24491837
-4.58929465,2.96739341,0.75313854,2.31982958,0.00147215,0.02823025,0.18529635,0.38843089,0.00602014,0.25059753
-4.58329165,3.00430832,0.75689582,2.33582904,0.00152977,0.02923278,0.18720952,0.40762084,0.00625541,0.25632202
-4.57728864,3.04043836,0.75948745,2.35022482,0.00158009,0.03017007,0.18925610,0.42793782,0.00646878,0.26195311
-4.57128564,3.07458842,0.76061754,2.36210394,0.00162250,0.03101997,0.19139369,0.44918348,0.00665635,0.26735832
-4.56528264,3.10568529,0.76002843,2.37066292,0.00165661,0.03176233,0.19358278,0.47115897,0.00681479,0.27241473
-4.55927964,3.13280384,0.75750840,2.37522878,0.00168233,0.03237958,0.19578722,0.49366768,0.00694144,0.27701195
-4.55327664,3.15518955,0.75289808,2.37527672,0.00169985,0.03285722,0.19797466,0.51651804,0.00703445,0.28105465
-4.54727364,3.17227645,0.74609545,2.37044384,0.00170970,0.03318423,0.20011686,0.53952640,0.00709280,0.28446457
-4.54127064,3.18369990,0.73705907,2.36053836,0.00171270,0.03335342,0.20218992,0.56251994,0.00711639,0.28718202
-4.53526763,3.18930361,0.72580953,2.34554366,0.00170997,0.03336155,0.20417447,0.58533956,0.00710608,0.28916684
-4.52926463,3.18914051,0.71242892,2.32561698,0.00170295,0.03320947,0.20605578,0.60784270,0.00706365,0.29039875
-4.52326163,3.18346721,0.69705844,2.30108259,0.00169330,0.03290204,0.20782382,0.62990588,0.00699182,0.29087715
-4.51725863,3.17273222,0.67989406,2.27241949,0.00168292,0.03244795,0.20947329,0.65142701,0.00689414,0.29062046
-4.51125563,3.15755806,0.66118056,2.24024396,0.00167386,0.03185943,0.21100354,0.67232714,0.00677494,0.28966498
-4.50525263,3.13871791,0.64120410,2.20528762,0.00166829,0.03115191,0.21241843,0.69255166,0.00663923,0.28806326
-4.49924962,3.11710737,0.62028353,2.16837161,0.00166844,0.03034347,0.21372618,0.71207065,0.00649253,0.28588228
-4.49324662,3.09371245,0.59876101,2.13037797,0.00167650,0.02945436,0.21493901,0.73087848,0.00634082,0.28320131
-4.48724362,3.06957481,0.57699203,2.09221914,0.00169457,0.02850641,0.21607278,0.74899233,0.00619028,0.28010956
-4.48124062,3.04575543,0.55533542,2.05480697,0.00172461,0.02752240,0.21714645,0.76644976,0.00604723,0.27670376
-4.47523762,3.02329811,0.53414364,2.01902220,0.00176832,0.02652549,0.21818149,0.78330536,0.00591794,0.27308572
-4.46923462,3.00319409,0.51375371,1.98568570,0.00182712,0.02553859,0.21920112,0.79962641,0.00580848,0.26935983
-4.46323162,2.98634895,0.49447904,1.95553263,0.00190204,0.02458387,0.22022947,0.81548786,0.00572455,0.26563065
-4.45722861,2.97355320,0.47660242,1.92919022,0.00199372,0.02368220,0.22129064,0.83096676,0.00567141,0.26200066
-4.45122561,2.96545729,0.46037040,1.90716022,0.00210231,0.02285272,0.22240772,0.84613640,0.00565369,0.25856803
-4.44522261,2.96255219,0.44598906,1.88980638,0.00222747,0.02211251,0.22360176,0.86106051,0.00567532,0.25542460
-4.43921961,2.96515587,0.43362126,1.87734733,0.00236833,0.02147626,0.22489071,0.87578776,0.00573943,0.25265407
-4.43321661,2.97340628,0.42338528,1.86985495,0.00252348,0.02095604,0.22628848,0.89034696,0.00584827,0.25033027
-4.42721361,2.98726072,0.41535479,1.86725807,0.00269102,0.02056119,0.22780401,0.90474320,0.00600319,0.24851573
-4.42121061,3.00650156,0.40956005,1.86935107,0.00286854,0.02029821,0.22944051,0.91895524,0.00620455,0.24726046
-4.41520760,3.03074786,0.40598993,1.87580679,0.00305319,0.02017080,0.23119484,0.93293421,0.00645177,0.24660091
-4.40920460,3.05947207,0.40459489,1.88619303,0.00324172,0.02017988,0.23305709,0.94660390,0.00674328,0.24655923
-4.40320160,3.09202115,0.40529034,1.89999167,0.00343060,0.02032372,0.23501037,0.95986254,0.00707661,0.24714284
-4.39719860,3.12764093,0.40796049,1.91661959,0.00361607,0.02059809,0.23703088,0.97258596,0.00744840,0.24834422
-4.39119560,3.16550253,0.41246225,1.93545028,0.00379426,0.02099648,0.23908809,0.98463204,0.00785450,0.25014105
-4.38519260,3.20472981,0.41862924,1.95583521,0.00396131,0.02151034,0.24114531,0.99584620,0.00829006,0.25249668
-4.37918959,3.24442645,0.42627559,1.97712413,0.00411348,0.02212930,0.24316033,1.00606751,0.00874963,0.25536088
-4.37318659,3.28370170,0.43519956,1.99868338,0.00424726,0.02284151,0.24508635,1.01513511,0.00922731,0.25867093
-4.36718359,3.32169363,0.44518699,2.01991177,0.00435949,0.02363389,0.24687297,1.02289462,0.00971688,0.26235300
-4.36118059,3.35758923,0.45601434,2.04025328,0.00444746,0.02449243,0.24846742,1.02920406,0.01021194,0.26632376
-4.35517759,3.39064056,0.46745161,2.05920654,0.00450900,0.02540253,0.24981576,1.03393904,0.01070610,0.27049228
-4.34917459,3.42017667,0.47926499,2.07633087,0.00454256,0.02634925,0.25086420,1.03699677,0.01119310,0.27476197
-4.34317159,3.44561110,0.49121940,2.09124891,0.00454722,0.02731759,0.25156038,1.03829899,0.01166694,0.27903282
-4.33716858,3.46644504,0.50308091,2.10364627,0.00452280,0.02829277,0.25185465,1.03779330,0.01212209,0.28320350
-4.33116558,3.48226661,0.51461914,2.11326838,0.00446978,0.02926043,0.25170131,1.03545328,0.01255350,0.28717357
-4.32516258,3.49274666,0.52560969,2.11991534,0.00438934,0.03020687,0.25105968,1.03127713,0.01295679,0.29084554
-4.31915958,3.49763197,0.53583657,2.12343510,0.00428331,0.03111920,0.24989513,1.02528526,0.01332827,0.29412688
-4.31315658,3.49673656,0.54509478,2.12371587,0.00415411,0.03198550,0.24817995,1.01751687,0.01366497,0.29693174
-4.30715358,3.48993212,0.55319281,2.12067840,0.00400467,0.03279493,0.24589405,1.00802601,0.01396468,0.29918255
-4.30115058,3.47713852,0.55995525,2.11426864,0.00383838,0.03353780,0.24302554,0.99687724,0.01422592,0.30081130
-4.29514757,3.45831510,0.56522535,2.10445153,0.00365897,0.03420564,0.23957108,0.98414146,0.01444785,0.30176065
-4.28914457,3.43345377,0.56886745,2.09120644,0.00347042,0.03479123,0.23553614,0.96989208,0.01463026,0.30198471
-4.28314157,3.40257436,0.57076922,2.07452438,0.00327691,0.03528864,0.23093502,0.95420188,0.01477342,0.30144962
-4.27713857,3.36572279,0.57084376,2.05440756,0.00308269,0.03569318,0.22579076,0.93714081,0.01487800,0.30013391
-4.27113557,3.32297220,0.56903118,2.03087110,0.00289205,0.03600148,0.22013486,0.91877489,0.01494495,0.29802869
-4.26513257,3.27442713,0.56529997,2.00394694,0.00270923,0.03621142,0.21400688,0.89916624,0.01497537,0.29513764
-4.25912956,3.22023050,0.55964782,1.97368968,0.00253839,0.03632219,0.20745394,0.87837434,0.01497044,0.29147690
-4.25312656,3.16057286,0.55210192,1.94018400,0.00238357,0.03633428,0.20053007,0.85645828,0.01493130,0.28707487
-4.24712356,3.09570346,0.54271879,1.90355315,0.00224868,0.03624950,0.19329548,0.83347993,0.01485899,0.28197187
-4.24112056,3.02594207,0.53158358,1.86396790,0.00213746,0.03607104,0.18581583,0.80950774,0.01475442,0.27621979
-4.23511756,2.95169093,0.51880878,1.82165537,0.00205352,0.03580348,0.17816133,0.78462090,0.01461839,0.26988160
-4.22911456,2.87344552,0.50453246,1.77690700,0.00200030,0.03545281,0.17040591,0.75891343,0.01445154,0.26303080
-4.22311156,2.79180347,0.48891609,1.73008506,0.00198107,0.03502651,0.16262630,0.73249802,0.01425448,0.25575075
-4.21710855,2.70747041,0.47214181,1.68162694,0.00199895,0.03453349,0.15490113,0.70550908,0.01402786,0.24813388
-4.21110555,2.62126210,0.45440944,1.63204690,0.00205684,0.03398413,0.14731001,0.67810497,0.01377241,0.24028067
-4.20510255,2.53410202,0.43593312,1.58193462,0.00215743,0.03339018,0.13993258,0.65046887,0.01348916,0.23229851
-4.19909955,2.44701410,0.41693767,1.53195049,0.00230316,0.03276471,0.13284762,0.62280835,0.01317948,0.22430028
-4.19309655,2.36111025,0.39765477,1.48281731,0.00249610,0.03212190,0.12613207,0.59535344,0.01284525,0.21640272
-4.18709355,2.27757282,0.37831904,1.43530856,0.00273793,0.03147689,0.11986007,0.56835317,0.01248896,0.20872455
-4.18109055,2.19763221,0.35916399,1.39023353,0.00302981,0.03084549,0.11410204,0.54207079,0.01211380,0.20138435
-4.17508754,2.12254038,0.34041805,1.34841958,0.00337230,0.03024387,0.10892367,0.51677767,0.01172375,0.19449826
-4.16908454,2.05354099,0.32230061,1.31069220,0.00376522,0.02968819,0.10438496,0.49274621,0.01132362,0.18817755
-4.16308154,1.99183730,0.30501820,1.27785359,0.00420756,0.02919424,0.10053919,0.47024216,0.01091902,0.18252604
-4.15707854,1.93855913,0.28876102,1.25066053,0.00469737,0.02877701,0.09743204,0.44951645,0.01051636,0.17763758
-4.15107554,1.89473014,0.27369960,1.22980253,0.00523167,0.02845024,0.09510055,0.43079719,0.01012278,0.17359359
-4.14507254,1.86123705,0.25998197,1.21588111,0.00580638,0.02822605,0.09357237,0.41428204,0.00974603,0.17046083
-4.13906953,1.83880197,0.24773123,1.20939129,0.00641628,0.02811458,0.09286487,0.40013140,0.00939434,0.16828940
-4.13306653,1.82795940,0.23704370,1.21070593,0.00705504,0.02812364,0.09298459,0.38846272,0.00907627,0.16711120
-4.12706353,1.82903895,0.22798758,1.22006395,0.00771523,0.02825850,0.09392667,0.37934633,0.00880051,0.16693882
-4.12106053,1.84215468,0.22060230,1.23756293,0.00838843,0.02852172,0.09567457,0.37280282,0.00857570,0.16776499
-4.11505753,1.86720186,0.21489860,1.26315646,0.00906534,0.02891310,0.09820002,0.36880233,0.00841023,0.16956268
-4.10905453,1.90386140,0.21085921,1.29665669,0.00973603,0.02942974,0.10146316,0.36726567,0.00831202,0.17228578
-4.10305153,1.95161201,0.20844031,1.33774193,0.01039008,0.03006621,0.10541303,0.36806738,0.00828832,0.17587043
-4.09704852,2.00974969,0.20757363,1.38596910,0.01101692,0.03081476,0.10998827,0.37104051,0.00834558,0.18023691
-4.09104552,2.07741396,0.20816922,1.44079067,0.01160607,0.03166573,0.11511816,0.37598297,0.00848923,0.18529219
-4.08504252,2.15361970,0.21011876,1.50157536,0.01214746,0.03260795,0.12072390,0.38266531,0.00872352,0.19093278
-4.07903952,2.23729351,0.21329942,1.56763175,0.01263173,0.03362921,0.12672020,0.39083945,0.00905147,0.19704808
-4.07303652,2.32731283,0.21757804,1.63823389,0.01305052,0.03471682,0.13301701,0.40024813,0.00947469,0.20352386
-4.06703352,2.42254649,0.22281566,1.71264763,0.01339677,0.03585810,0.13952148,0.41063459,0.00999337,0.21024592
-4.06103052,2.52189460,0.22887207,1.79015676,0.01366490,0.03704087,0.14614008,0.42175222,0.01060616,0.21710361
-4.05502751,2.62432646,0.23561048,1.87008759,0.01385102,0.03825400,0.15278069,0.43337365,0.01131024,0.22399328
-4.04902451,2.72891450,0.24290190,1.95183100,0.01395305,0.03948769,0.15935478,0.44529896,0.01210125,0.23082131
-4.04302151,2.83486294,0.25062935,2.03486085,0.01397078,0.04073388,0.16577946,0.45736271,0.01297335,0.23750676
-4.03701851,2.94152994,0.25869147,2.11874808,0.01390584,0.04198643,0.17197941,0.46943940,0.01391929,0.24398348
-4.03101551,3.04844212,0.26700564,2.20316959,0.01376165,0.04324120,0.17788857,0.48144729,0.01493051,0.25020154
-4.02501251,3.15530099,0.27551031,2.28791181,0.01354326,0.04449608,0.18345163,0.49335027,0.01599720,0.25612810
-4.01900950,3.26198077,0.28416655,2.37286842,0.01325716,0.04575082,0.18862504,0.50515775,0.01710850,0.26174742
-4.01300650,3.36851789,0.29295869,2.45803261,0.01291105,0.04700684,0.19337779,0.51692261,0.01825266,0.26706031
-4.00700350,3.47509251,0.30189393,2.54348404,0.01251353,0.04826690,0.19769166,0.52873723,0.01941719,0.27208282
-4.00100050,3.58200276,0.31100105,2.62937106,0.01207383,0.04953467,0.20156108,0.54072774,0.02058913,0.27684433
-3.99499750,3.68963301,0.32032807,2.71588909,0.01160149,0.05081434,0.20499250,0.55304673,0.02175527,0.28138510
-3.98899450,3.79841727,0.32993902,2.80325610,0.01110605,0.05211008,0.20800341,0.56586467,0.02290237,0.28575343
-3.98299150,3.90879953,0.33990983,2.89168611,0.01059677,0.05342559,0.21062084,0.57936032,0.02401748,0.29000238
-3.97698849,4.02119252,0.35032347,2.98136227,0.01008242,0.05476364,0.21287962,0.59371063,0.02508815,0.29418644
-3.97098549,4.13593688,0.36126458,3.07241034,0.00957098,0.05612565,0.21482025,0.60908026,0.02610275,0.29835802
-3.96498249,4.25326228,0.37281365,3.16487407,0.00906955,0.05751131,0.21648660,0.62561137,0.02705066,0.30256415
-3.95897949,4.37325239,0.38504101,3.25869355,0.00858419,0.05891835,0.21792351,0.64341387,0.02792257,0.30684327
-3.95297649,4.49581511,0.39800092,3.35368744,0.00811982,0.06034234,0.21917435,0.66255671,0.02871061,0.31122250
-3.94697349,4.62065947,0.41172593,3.44954014,0.00768029,0.06177661,0.22027859,0.68306028,0.02940857,0.31571533
-3.94097049,4.74728019,0.42622181,3.54579429,0.00726828,0.06321232,0.22126971,0.70489055,0.03001198,0.32031983
-3.93496748,4.87495082,0.44146320,3.64184933,0.00688547,0.06463857,0.22217322,0.72795495,0.03051816,0.32501758
-3.92896448,5.00272575,0.45739037,3.73696602,0.00653256,0.06604260,0.22300518,0.75210036,0.03092628,0.32977326
-3.92296148,5.12945131,0.47390710,3.83027712,0.00620940,0.06741018,0.22377108,0.77711326,0.03123721,0.33453494
-3.91695848,5.25378564,0.49088001,3.92080372,0.00591515,0.06872587,0.22446529,0.80272208,0.03145350,0.33923512
-3.91095548,5.37422688,0.50813923,4.00747686,0.00564840,0.06997353,0.22507098,0.82860188,0.03157909,0.34379238
-3.90495248,5.48914867,0.52548078,4.08916367,0.00540729,0.07113673,0.22556062,0.85438102,0.03161920,0.34811373
-3.89894947,5.59684196,0.54267028,4.16469713,0.00518972,0.07219915,0.22589704,0.87964986,0.03157996,0.35209739
-3.89294647,5.69556173,0.55944829,4.23290860,0.00499338,0.07314510,0.22603487,0.90397116,0.03146818,0.35563607
-3.88694347,5.78357713,0.57553686,4.29266193,0.00481595,0.07395983,0.22592255,0.92689179,0.03129100,0.35862050
-3.88094047,5.85922352,0.59064720,4.34288812,0.00465513,0.07462998,0.22550458,0.94795554,0.03105558,0.36094317
-3.87493747,5.92095459,0.60448836,4.38261948,0.00450878,0.07514383,0.22472404,0.96671640,0.03076883,0.36250205
-3.86893447,5.96739314,0.61677630,4.41102214,0.00437493,0.07549160,0.22352524,0.98275208,0.03043714,0.36320427
-3.86293147,5.99737881,0.62724338,4.42742616,0.00425185,0.07566568,0.22185645,0.99567716,0.03006615,0.36296952
-3.85692846,6.01001122,0.63564761,4.43135200,0.00413808,0.07566073,0.21967241,1.00515546,0.02966058,0.36173313
-3.85092546,6.00468739,0.64178150,4.42253300,0.00403245,0.07547388,0.21693674,1.01091122,0.02922419,0.35944866
-3.84492246,5.98113202,0.64548004,4.40093279,0.00393408,0.07510478,0.21362399,1.01273860,0.02875970,0.35609002
-3.83891946,5.93941977,0.64662749,4.36675745,0.00384236,0.07455565,0.20972128,1.01050938,0.02826887,0.35165295
-3.83291646,5.87998878,0.64516276,4.32046174,0.00375697,0.07383133,0.20522952,1.00417826,0.02775260,0.34615584
-3.82691346,5.80364470,0.64108303,4.26274922,0.00367787,0.07293929,0.20016411,0.99378586,0.02721113,0.33963993
-3.82091046,5.71155506,0.63444549,4.19456607,0.00360523,0.07188960,0.19455511,0.97945915,0.02664421,0.33216887
-3.81490745,5.60523384,0.62536712,4.11708854,0.00353946,0.07069493,0.18844689,0.96140932,0.02605141,0.32382754
-3.80890445,5.48651626,0.61402243,4.03170421,0.00348115,0.06937045,0.18189729,0.93992718,0.02543235,0.31472044
-3.80290145,5.35752448,0.60063927,3.93998714,0.00343107,0.06793371,0.17497635,0.91537622,0.02478696,0.30496939
-3.79689845,5.22062464,0.58549288,3.84366753,0.00339010,0.06640453,0.16776464,0.88818357,0.02411577,0.29471087
-3.79089545,5.07837631,0.56889832,3.74459623,0.00335921,0.06480474,0.16035125,0.85882920,0.02342009,0.28409295
-3.78489245,4.93347564,0.55120166,3.64470515,0.00333939,0.06315791,0.15283164,0.82783360,0.02270218,0.27327193
-3.77888944,4.78869356,0.53277022,3.54596415,0.00333165,0.06148896,0.14530528,0.79574460,0.02196538,0.26240882
-3.77288644,4.64681082,0.51398225,3.45033585,0.00333690,0.05982373,0.13787328,0.76312339,0.02121410,0.25166577
-3.76688344,4.51055182,0.49521651,3.35972948,0.00335594,0.05818849,0.13063608,0.73053064,0.02045387,0.24120245
-3.76088044,4.38251914,0.47684208,3.27595515,0.00338937,0.05660930,0.12369123,0.69851270,0.01969118,0.23117270
-3.75487744,4.26513101,0.45920887,3.20068005,0.00343754,0.05511144,0.11713136,0.66758870,0.01893339,0.22172130
-3.74887444,4.16056372,0.44263903,3.13538817,0.00350049,0.05371870,0.11104247,0.63823871,0.01818848,0.21298113
-3.74287144,4.07070096,0.42741982,3.08134476,0.00357788,0.05245273,0.10550240,0.61089332,0.01746485,0.20507070
-3.73686843,3.99709190,0.41379791,3.03956713,0.00366898,0.05133241,0.10057966,0.58592501,0.01677104,0.19809221
-3.73086543,3.94091947,0.40197544,3.01080266,0.00377260,0.05037328,0.09633261,0.56364147,0.01611545,0.19213001
-3.72486243,3.90297985,0.39210777,2.99551509,0.00388712,0.04958701,0.09280890,0.54428092,0.01550609,0.18724967
-3.71885943,3.88367382,0.38430309,2.99387937,0.00401043,0.04898105,0.09004524,0.52800965,0.01495029,0.18349755
-3.71285643,3.88301017,0.37862354,3.00578542,0.00414002,0.04855836,0.08806738,0.51492161,0.01445454,0.18090090
-3.70685343,3.90062050,0.37508790,3.03085033,0.00427296,0.04831732,0.08689042,0.50504001,0.01402421,0.17946836
-3.70085043,3.93578476,0.37367545,3.06843851,0.00440603,0.04825182,0.08651917,0.49832074,0.01366350,0.17919091
-3.69484742,3.98746580,0.37433072,3.11768846,0.00453574,0.04835144,0.08694877,0.49465739,0.01337525,0.18004317
-3.68884442,4.05435132,0.37696891,3.17754513,0.00465847,0.04860189,0.08816531,0.49388764,0.01316098,0.18198488
-3.68284142,4.13490097,0.38148144,3.24679589,0.00477055,0.04898545,0.09014650,0.49580062,0.01302082,0.18496258
-3.67683842,4.22739634,0.38774153,3.32410862,0.00486840,0.04948164,0.09286242,0.50014497,0.01295357,0.18891130
-3.67083542,4.32999149,0.39560929,3.40806998,0.00494866,0.05006793,0.09627615,0.50663734,0.01295677,0.19375631
-3.66483242,4.44076182,0.40493626,3.49722211,0.00500827,0.05072045,0.10034442,0.51497085,0.01302680,0.19941468
-3.65882941,4.55774924,0.41556906,3.59009635,0.00504463,0.05141480,0.10501815,0.52482340,0.01315903,0.20579678
-3.65282641,4.67900210,0.42735210,3.68524260,0.00505565,0.05212675,0.11024302,0.53586548,0.01334790,0.21280754
-3.64682341,4.80260870,0.44012937,3.78125350,0.00503984,0.05283297,0.11595985,0.54776729,0.01358711,0.22034755
-3.64082041,4.92672368,0.45374522,3.87678293,0.00499639,0.05351158,0.12210510,0.56020509,0.01386974,0.22831396
-3.63481741,5.04958726,0.46804440,3.97055871,0.00492515,0.05414269,0.12861127,0.57286654,0.01418844,0.23660126
-3.62881441,5.16953774,0.48287146,4.06139001,0.00482669,0.05470876,0.13540734,0.58545517,0.01453551,0.24510190
-3.62281141,5.28501803,0.49806976,4.14816997,0.00470222,0.05519482,0.14241927,0.59769389,0.01490307,0.25370695
-3.61680840,5.39457758,0.51348043,4.22987486,0.00455359,0.05558865,0.14957062,0.60932760,0.01528321,0.26230668
-3.61080540,5.49687124,0.52894140,4.30556066,0.00438318,0.05588070,0.15678323,0.62012502,0.01566805,0.27079133
-3.60480240,5.59065648,0.54428697,4.37435875,0.00419383,0.05606405,0.16397806,0.62987993,0.01604997,0.27905194
-3.59879940,5.67479079,0.55934789,4.43547174,0.00398876,0.05613418,0.17107617,0.63841178,0.01642161,0.28698144
-3.59279640,5.74823066,0.57395243,4.48817083,0.00377143,0.05608870,0.17799986,0.64556607,0.01677609,0.29447595
-3.58679340,5.81003323,0.58792817,4.53179554,0.00354541,0.05592708,0.18467393,0.65121442,0.01710710,0.30143623
-3.58079040,5.85936153,0.60110483,4.56575655,0.00331432,0.05565029,0.19102701,0.65525457,0.01740901,0.30776943
-3.57478739,5.89549360,0.61331792,4.58954198,0.00308169,0.05526056,0.19699307,0.65761042,0.01767702,0.31339098
