energy_ev,total_up,Hf_p_up,Hf_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.32266133,0.28744154,0.06263665,0.18764155,0.05396780,0.02748569,0.00015811,0.02718911,0.02128071,0.03570705
3.32866433,0.31475769,0.06955247,0.19981459,0.05889285,0.03046639,0.00015285,0.03078608,0.02507252,0.03990409
3.33466733,0.34763908,0.07760852,0.21574796,0.06480116,0.03392966,0.00015488,0.03481413,0.02938249,0.04471969
3.34067034,0.38593685,0.08676628,0.23528572,0.07164233,0.03786069,0.00016408,0.03925973,0.03424058,0.05013049
3.34667334,0.42945255,0.09697224,0.25824770,0.07935886,0.04223821,0.00018048,0.04410308,0.03967203,0.05610530
3.35267634,0.47793232,0.10815655,0.28442679,0.08788549,0.04703401,0.00020429,0.04931784,0.04569601,0.06260431
3.35867934,0.53106262,0.12023217,0.31358689,0.09714891,0.05221258,0.00023587,0.05487092,0.05232436,0.06957863
3.36468234,0.58846775,0.13309460,0.34546168,0.10706798,0.05773098,0.00027575,0.06072269,0.05956034,0.07697016
3.37068534,0.64970972,0.14662242,0.37975463,0.11755438,0.06353910,0.00032463,0.06682745,0.06739761,0.08471172
3.37668834,0.71429073,0.16067857,0.41614022,0.12851384,0.06958011,0.00038335,0.07313410,0.07581936,0.09272775
3.38269135,0.78165836,0.17511252,0.45426678,0.13984786,0.07579136,0.00045292,0.07958726,0.08479775,0.10093525
3.38869435,0.85121358,0.18976326,0.49376063,0.15145586,0.08210549,0.00053449,0.08612853,0.09429363,0.10924525
3.39469735,0.92232127,0.20446302,0.53423178,0.16323767,0.08845189,0.00062939,0.09269791,0.10425667,0.11756451
3.40070035,0.99432300,0.21904160,0.57528069,0.17509626,0.09475839,0.00073907,0.09923545,0.11462579,0.12579760
3.40670335,1.06655144,0.23333120,0.61650606,0.18694053,0.10095311,0.00086516,0.10568281,0.12533005,0.13384914
3.41270635,1.13834586,0.24717143,0.65751312,0.19868791,0.10696648,0.00100944,0.11198481,0.13628992,0.14162616
3.41870935,1.20906792,0.26041434,0.69792214,0.21026681,0.11273317,0.00117383,0.11809089,0.14741883,0.14904044
3.42471236,1.27811692,0.27292914,0.73737655,0.22161852,0.11819399,0.00136046,0.12395620,0.15862507,0.15601075
3.43071536,1.34494376,0.28460647,0.77555044,0.23269856,0.12329763,0.00157161,0.12954248,0.16981391,0.16246484
3.43671836,1.40906282,0.29536173,0.81215483,0.24347733,0.12800206,0.00180974,0.13481856,0.18088978,0.16834114
3.44272136,1.47006109,0.30513759,0.84694246,0.25394002,0.13227562,0.00207756,0.13976039,0.19175860,0.17358999
3.44872436,1.52760411,0.31390524,0.87971075,0.26408575,0.13609766,0.00237799,0.14435075,0.20232993,0.17817444
3.45472736,1.58143832,0.32166443,0.91030287,0.27392596,0.13945877,0.00271422,0.14857855,0.21251897,0.18207055
3.46073037,1.63138982,0.32844216,0.93860672,0.28348220,0.14236041,0.00308975,0.15243775,0.22224832,0.18526717
3.46673337,1.67735960,0.33429027,0.96455204,0.29278349,0.14481423,0.00350841,0.15592611,0.23144931,0.18776523
3.47273637,1.71931564,0.33928179,0.98810580,0.30186331,0.14684083,0.00397445,0.15904374,0.24006298,0.18957662
3.47873937,1.75728246,0.34350643,1.00926615,0.31075663,0.14846820,0.00449255,0.16179160,0.24804048,0.19072274
3.48474237,1.79132878,0.34706545,1.02805545,0.31949704,0.14972989,0.00506791,0.16417013,0.25534316,0.19123280
3.49074537,1.82155426,0.35006607,1.04451274,0.32811425,0.15066294,0.00570629,0.16617798,0.26194203,0.19114193
3.49674837,1.84807620,0.35261590,1.05868633,0.33663226,0.15130581,0.00641402,0.16781116,0.26781698,0.19048938
3.50275138,1.87101704,0.35481765,1.07062689,0.34506812,0.15169628,0.00719810,0.16906245,0.27295556,0.18931674
3.50875438,1.89049373,0.35676433,1.08038166,0.35343168,0.15186961,0.00806611,0.16992136,0.27735164,0.18766637
3.51475738,1.90660950,0.35853537,1.08799011,0.36172605,0.15185685,0.00902626,0.17037445,0.28100390,0.18558015
3.52076038,1.91944873,0.36019371,1.09348154,0.36994896,0.15168362,0.01008727,0.17040622,0.28391443,0.18309852
3.52676338,1.92907521,0.36178416,1.09687465,0.37809483,0.15136917,0.01125823,0.17000037,0.28608742,0.18025995
3.53276638,1.93553398,0.36333283,1.09817933,0.38615729,0.15092605,0.01254844,0.16914136,0.28752814,0.17710075
3.53876938,1.93885650,0.36484794,1.09740055,0.39413220,0.15036012,0.01396717,0.16781637,0.28824227,0.17365531
3.54477239,1.93906893,0.36632162,1.09454418,0.40202052,0.14967105,0.01552326,0.16601724,0.28823565,0.16995660
3.55077539,1.93620281,0.36773266,1.08962439,0.40983121,0.14885325,0.01722479,0.16374250,0.28751450,0.16603693
3.55677839,1.93030745,0.36904998,1.08267232,0.41758352,0.14789710,0.01907857,0.16099929,0.28608598,0.16192895
3.56278139,1.92146320,0.37023656,1.07374529,0.42530882,0.14679040,0.02108966,0.15780496,0.28395925,0.15766662
3.56878439,1.90979459,0.37125346,1.06293629,0.43305143,0.14552006,0.02326077,0.15418835,0.28114674,0.15328626
3.57478739,1.89548251,0.37206384,1.05038286,0.44086873,0.14407374,0.02559174,0.15019059,0.27766568,0.14882747
3.58079040,1.87877441,0.37263648,1.03627501,0.44883025,0.14244146,0.02807896,0.14586534,0.27353969,0.14433384
3.58679340,1.85999199,0.37294879,1.02086155,0.45701592,0.14061709,0.03071487,0.14127852,0.26880021,0.13985343
3.59279640,1.83953556,0.37298908,1.00445430,0.46551365,0.13859955,0.03348756,0.13650739,0.26348784,0.13543899
3.59879940,1.81788480,0.37275795,0.98742991,0.47441627,0.13639371,0.03638045,0.13163910,0.25765323,0.13114777
3.60480240,1.79559561,0.37226879,0.97022900,0.48381832,0.13401097,0.03937217,0.12676871,0.25135760,0.12704109
3.61080540,1.77329313,0.37154747,0.95335227,0.49381265,0.13146947,0.04243660,0.12199675,0.24467260,0.12318354
3.61680840,1.75166108,0.37063122,0.93735386,0.50448735,0.12879389,0.04554313,0.11742648,0.23767971,0.11964189
3.62281141,1.73142770,0.36956690,0.92283171,0.51592307,0.12601494,0.04865717,0.11316086,0.23046896,0.11648378
3.62881441,1.71334898,0.36840874,0.91041534,0.52819101,0.12316856,0.05174081,0.10929937,0.22313706,0.11377622
3.63481741,1.69818966,0.36721587,0.90075125,0.54135158,0.12029479,0.05475383,0.10593486,0.21578513,0.11158394
3.64082041,1.68670263,0.36604969,0.89448633,0.55545391,0.11743655,0.05765480,0.10315048,0.20851589,0.10996772
3.64682341,1.67960770,0.36497126,0.89224978,0.57053607,0.11463828,0.06040236,0.10101680,0.20143068,0.10898270
3.65282641,1.67757023,0.36403899,0.89463410,0.58662580,0.11194448,0.06295666,0.09958933,0.19462631,0.10867676
3.65882941,1.68118042,0.36330659,0.90217570,0.60374173,0.10939835,0.06528082,0.09890632,0.18819191,0.10908907
3.66483242,1.69093392,0.36282142,0.91533575,0.62189472,0.10704050,0.06734234,0.09898714,0.18220603,0.11024876
3.67083542,1.70721445,0.36262325,0.93448201,0.64108900,0.10490777,0.06911451,0.09983123,0.17673402,0.11217385
3.67683842,1.73027871,0.36274352,0.95987217,0.66132295,0.10303225,0.07057754,0.10141753,0.17182588,0.11487043
3.68284142,1.76024434,0.36320491,0.99163944,0.68258923,0.10144048,0.07171961,0.10370469,0.16751469,0.11833205
3.68884442,1.79708114,0.36402123,1.02978099,0.70487395,0.10015289,0.07253750,0.10663176,0.16381566,0.12253951
3.69484742,1.84060582,0.36519763,1.07414971,0.72815500,0.09918348,0.07303695,0.11011963,0.16072590,0.12746082
3.70085043,1.89048061,0.36673084,1.12444995,0.75239921,0.09853960,0.07323266,0.11407302,0.15822483,0.13305151
3.70685343,1.94621585,0.36860962,1.18023740,0.77755878,0.09822205,0.07314790,0.11838300,0.15627533,0.13925521
3.71285643,2.00717650,0.37081504,1.24092364,0.80356678,0.09822529,0.07281371,0.12293003,0.15482536,0.14600448
3.71885943,2.07259267,0.37332084,1.30578522,0.83033232,0.09853777,0.07226781,0.12758734,0.15381025,0.15322183
3.72486243,2.14157398,0.37609361,1.37397750,0.85773558,0.09914238,0.07155316,0.13222465,0.15315526,0.16082105
3.73086543,2.21312738,0.37909283,1.44455279,0.88562311,0.10001705,0.07071627,0.13671202,0.15277850,0.16870862
3.73686843,2.28617823,0.38227093,1.51648258,0.91380392,0.10113533,0.06980536,0.14092370,0.15259399,0.17678530
3.74287144,2.35959405,0.38557315,1.58868311,0.94204672,0.10246705,0.06886837,0.14474198,0.15251465,0.18494785
3.74887444,2.43221035,0.38893749,1.66004367,0.97007866,0.10397899,0.06795101,0.14806064,0.15245530,0.19309076
3.75487744,2.50285775,0.39229475,1.72945648,0.99758604,0.10563553,0.06709489,0.15078815,0.15233533,0.20110809
3.76088044,2.57038971,0.39556859,1.79584728,1.02421698,0.10739935,0.06633578,0.15285033,0.15208108,0.20889526
3.76688344,2.63370994,0.39867597,1.85820536,1.04958635,0.10923208,0.06570212,0.15419236,0.15162782,0.21635077
3.77288644,2.69179848,0.40152779,1.91561184,1.07328283,0.11109491,0.06521391,0.15478017,0.15092126,0.22337790
3.77888944,2.74373574,0.40402988,1.96726504,1.09487793,0.11294918,0.06488185,0.15460102,0.14991862,0.22988627
3.78489245,2.78872354,0.40608443,2.01250186,1.11393681,0.11475701,0.06470699,0.15366342,0.14858916,0.23579327
3.79089545,2.82610233,0.40759177,2.05081425,1.13003031,0.11648180,0.06468075,0.15199623,0.14691431,0.24102532
3.79689845,2.85536425,0.40845258,2.08185990,1.14274792,0.11808876,0.06478536,0.14964706,0.14488738,0.24551896
3.80290145,2.87616123,0.40857040,2.10546688,1.15171099,0.11954535,0.06499471,0.14668007,0.14251290,0.24922173
3.80890445,2.88830827,0.40785446,2.12163192,1.15658572,0.12082179,0.06527555,0.14317328,0.13980568,0.25209285
3.81490745,2.89178165,0.40622272,2.13051250,1.15709524,0.12189137,0.06558899,0.13921543,0.13678973,0.25410364
3.82091046,2.88671245,0.40360494,2.13241318,1.15303038,0.12273082,0.06589227,0.13490263,0.13349693,0.25523780
3.82691346,2.87337573,0.39994572,2.12776703,1.14425857,0.12332061,0.06614063,0.13033489,0.12996579,0.25549139
3.83291646,2.85217623,0.39520744,2.11711314,1.13073045,0.12364518,0.06628929,0.12561276,0.12624011,0.25487265
3.83891946,2.82363115,0.38937281,2.10107133,1.11248404,0.12369309,0.06629543,0.12083403,0.12236777,0.25340161
3.84492246,2.78835125,0.38244703,2.08031567,1.08964613,0.12345717,0.06612003,0.11609096,0.11839962,0.25110945
3.85092546,2.74702093,0.37445945,2.05554800,1.06243096,0.12293456,0.06572954,0.11146772,0.11438847,0.24803784
3.85692846,2.70037866,0.36546456,2.02747299,1.03113629,0.12212675,0.06509735,0.10703852,0.11038830,0.24423798
3.86293147,2.64919839,0.35554232,1.99677586,0.99613689,0.12103950,0.06420490,0.10286623,0.10645355,0.23976958
3.86893447,2.59427282,0.34479779,1.96410395,0.95787595,0.11968279,0.06304247,0.09900154,0.10263857,0.23469978
3.87493747,2.53639918,0.33336003,1.93005277,0.91685456,0.11807069,0.06160965,0.09548282,0.09899721,0.22910196
3.88094047,2.47636791,0.32138027,1.89515704,0.87361991,0.11622117,0.05991533,0.09233640,0.09558241,0.22305447
3.88694347,2.41495430,0.30902946,1.85988684,0.82875241,0.11415598,0.05797746,0.08957734,0.09244592,0.21663942
3.89294647,2.35291300,0.29649529,1.82464853,0.78285248,0.11190039,0.05582239,0.08721067,0.08963796,0.20994137
3.89894947,2.29097520,0.28397861,1.78978991,0.73652718,0.10948293,0.05348394,0.08523282,0.08720686,0.20304611
3.90495248,2.22984770,0.27168955,1.75560878,0.69037733,0.10693514,0.05100224,0.08363321,0.08519868,0.19603945
3.91095548,2.17021336,0.25984334,1.72236375,0.64498534,0.10429123,0.04842238,0.08239600,0.08365663,0.18900596
3.91695848,2.11273205,0.24865588,1.69028621,0.60090411,0.10158770,0.04579292,0.08150175,0.08262050,0.18202789
3.92296148,2.05804130,0.23833936,1.65959216,0.55864731,0.09886293,0.04316436,0.08092886,0.08212585,0.17518406
3.92896448,2.00675589,0.22909771,1.63049278,0.51868095,0.09615665,0.04058761,0.08065495,0.08220321,0.16854878
3.93496748,1.95946582,0.22112234,1.60320279,0.48141674,0.09350944,0.03811249,0.08065786,0.08287707,0.16219090
3.94097049,1.91673203,0.21458791,1.57794577,0.44720683,0.09096208,0.03578634,0.08091639,0.08416484,0.15617292
3.94697349,1.87907990,0.20964842,1.55495593,0.41634024,0.08855482,0.03365279,0.08141072,0.08607584,0.15055016
3.95297649,1.84699036,0.20643362,1.53447635,0.38904070,0.08632674,0.03175065,0.08212258,0.08861020,0.14537004
3.95897949,1.82088912,0.20504579,1.51675369,0.36546597,0.08431488,0.03011305,0.08303509,0.09175793,0.14067156
3.96498249,1.80113441,0.20555703,1.50202986,0.34570834,0.08255356,0.02876669,0.08413251,0.09549814,0.13648486
3.97098549,1.78800420,0.20800702,1.49053163,0.32979637,0.08107355,0.02773139,0.08539972,0.09979839,0.13283103
3.97698849,1.78168374,0.21240150,1.48245877,0.31769761,0.07990142,0.02701976,0.08682178,0.10461442,0.12972213
3.98299150,1.78225451,0.21871136,1.47797212,0.30932227,0.07905895,0.02663711,0.08838344,0.10989015,0.12716145
3.98899450,1.78968562,0.22687254,1.47718252,0.30452776,0.07856261,0.02658154,0.09006871,0.11555811,0.12514409
3.99499750,1.80382858,0.23678684,1.48014169,0.30312389,0.07842333,0.02684421,0.09186064,0.12154020,0.12365777
4.00100050,1.82441634,0.24832349,1.48683588,0.30487881,0.07864631,0.02740971,0.09374120,0.12774901,0.12268401
4.00700350,1.85106703,0.26132180,1.49718310,0.30952549,0.07923114,0.02825669,0.09569147,0.13408942,0.12219952
4.01300650,1.88329270,0.27559462,1.51103421,0.31676877,0.08017214,0.02935853,0.09769190,0.14046070,0.12217790
4.01900950,1.92051303,0.29093276,1.52817796,0.32629274,0.08145882,0.03068415,0.09972288,0.14675887,0.12259153
4.02501251,1.96207352,0.30711014,1.54834977,0.33776849,0.08307662,0.03219895,0.10176537,0.15287938,0.12341357
4.03101551,2.00726738,0.32388966,1.57124376,0.35086191,0.08500775,0.03386578,0.10380166,0.15871989,0.12462008
4.03701851,2.05536016,0.34102954,1.59652709,0.36524161,0.08723219,0.03564597,0.10581615,0.16418318,0.12619209
4.04302151,2.10561579,0.35828989,1.62385580,0.38058647,0.08972871,0.03750044,0.10779605,0.16917994,0.12811755
4.04902451,2.15732258,0.37543933,1.65289088,0.39659288,0.09247590,0.03939070,0.10973201,0.17363141,0.13039307
4.05502751,2.20981774,0.39226134,1.68331356,0.41298123,0.09545317,0.04127990,0.11161856,0.17747175,0.13302530
4.06103052,2.26250906,0.40855998,1.71483857,0.42950155,0.09864158,0.04313378,0.11345424,0.18064988,0.13603194
4.06703352,2.31489232,0.42416492,1.74722459,0.44593798,0.10202453,0.04492144,0.11524154,0.18313099,0.13944222
4.07303652,2.36656358,0.43893523,1.78028096,0.46211200,0.10558823,0.04661611,0.11698654,0.18489735,0.14329688
4.07903952,2.41722545,0.45276206,1.81387028,0.47788411,0.10932188,0.04819560,0.11869819,0.18594852,0.14764742
4.08504252,2.46668718,0.46556981,1.84790669,0.49315406,0.11321763,0.04964263,0.12038742,0.18630101,0.15255488
4.09104552,2.51485839,0.47731584,1.88234993,0.50785946,0.11727022,0.05094497,0.12206598,0.18598728,0.15808794
4.09704852,2.56173708,0.48798881,1.91719556,0.52197287,0.12147641,0.05209535,0.12374519,0.18505415,0.16432038
4.10305153,2.60739256,0.49760555,1.95246216,0.53549752,0.12583417,0.05309110,0.12543455,0.18356076,0.17132818
4.10905453,2.65194448,0.50620689,1.98817627,0.54846193,0.13034171,0.05393372,0.12714043,0.18157621,0.17918605
4.11505753,2.69553930,0.51385248,2.02435626,0.56091348,0.13499639,0.05462822,0.12886489,0.17917682,0.18796368
4.12106053,2.73832572,0.52061510,2.06099618,0.57291156,0.13979363,0.05518230,0.13060461,0.17644333,0.19772191
4.12706353,2.78043052,0.52657460,2.09805076,0.58452038,0.14472579,0.05560557,0.13235019,0.17345808,0.20850869
4.13306653,2.82193647,0.53181201,2.13542258,0.59580201,0.14978121,0.05590862,0.13408570,0.17030234,0.22035528
4.13906953,2.86286348,0.53640409,2.17295239,0.60680985,0.15494342,0.05610215,0.13578867,0.16705383,0.23327271
4.14507254,2.90315427,0.54041852,2.21041319,0.61758301,0.16019048,0.05619623,0.13743038,0.16378461,0.24724861
4.15107554,2.94266534,0.54391021,2.24750856,0.62814173,0.16549474,0.05619955,0.13897660,0.16055937,0.26224478
4.15707854,2.98116359,0.54691871,2.28387538,0.63848420,0.17082278,0.05611894,0.14038866,0.15743422,0.27819534
4.16308154,3.01832903,0.54946684,2.31909093,0.64858478,0.17613566,0.05595901,0.14162473,0.15445587,0.29500586
4.16908454,3.05376305,0.55156074,2.35268388,0.65839374,0.18138955,0.05572197,0.14264147,0.15166132,0.31255344
4.17508754,3.08700184,0.55319098,2.38414878,0.66783853,0.18653654,0.05540771,0.14339571,0.14907799,0.33068776
4.18109055,3.11753416,0.55433479,2.41296301,0.67682636,0.19152575,0.05501399,0.14384619,0.14672419,0.34923327
4.18709355,3.14482237,0.55495912,2.43860564,0.68524798,0.19630461,0.05453691,0.14395531,0.14460984,0.36799240
4.19309655,3.16832542,0.55502423,2.46057690,0.69298241,0.20082028,0.05397138,0.14369072,0.14273749,0.38674973
4.19909955,3.18752277,0.55448762,2.47841753,0.69990235,0.20502115,0.05331189,0.14302672,0.14110332,0.40527713
4.20510255,3.20193781,0.55330791,2.49172700,0.70587990,0.20885837,0.05255313,0.14194535,0.13969826,0.42333955
4.21110555,3.21115957,0.55144846,2.50017964,0.71079240,0.21228725,0.05169083,0.14043723,0.13850900,0.44070145
4.21710855,3.21486190,0.54888042,2.50353822,0.71452803,0.21526868,0.05072248,0.13850197,0.13751892,0.45713343
4.22311156,3.21281901,0.54558523,2.50166417,0.71699094,0.21777025,0.04964801,0.13614836,0.13670877,0.47241906
4.22911456,3.20491700,0.54155613,2.49452426,0.71810567,0.21976727,0.04847037,0.13339404,0.13605731,0.48636136
4.23511756,3.19116070,0.53679897,2.48219339,0.71782070,0.22124350,0.04719607,0.13026498,0.13554159,0.49878887
4.24112056,3.17167603,0.53133211,2.46485359,0.71611110,0.22219158,0.04583550,0.12679468,0.13513719,0.50956092
4.24712356,3.14670755,0.52518555,2.44278929,0.71298011,0.22261331,0.04440314,0.12302305,0.13481828,0.51857188
4.25312656,3.11661188,0.51839952,2.41637918,0.70845968,0.22251945,0.04291762,0.11899523,0.13455759,0.52575417
4.25912956,3.08184715,0.51102258,2.38608504,0.70261014,0.22192943,0.04140169,0.11476024,0.13432637,0.53107996
4.26513257,3.04295925,0.50310945,2.35243807,0.69551884,0.22087069,0.03988196,0.11036960,0.13409440,0.53456133
4.27113557,3.00056554,0.49471885,2.31602324,0.68729815,0.21937782,0.03838865,0.10587596,0.13383007,0.53624897
4.27713857,2.95533667,0.48591142,2.27746234,0.67808270,0.21749147,0.03695513,0.10133178,0.13350061,0.53622948
4.28314157,2.90797755,0.47674796,2.23739628,0.66802616,0.21525718,0.03561747,0.09678815,0.13307248,0.53462134
4.28914457,2.85920791,0.46728803,2.19646732,0.65729761,0.21272399,0.03441387,0.09229363,0.13251200,0.53156981
4.29514757,2.80974340,0.45758910,2.15530188,0.64607766,0.20994306,0.03338407,0.08789340,0.13178611,0.52724101
4.30115058,2.76027780,0.44770614,2.11449437,0.63455437,0.20696627,0.03256871,0.08362842,0.13086328,0.52181541
4.30715358,2.71146686,0.43769168,2.07459267,0.62291916,0.20384481,0.03200863,0.07953484,0.12971461,0.51548118
4.31315658,2.66391426,0.42759629,2.03608567,0.61136266,0.20062792,0.03174420,0.07564358,0.12831494,0.50842764
4.31915958,2.61815994,0.41746932,1.99939313,0.60007064,0.19736174,0.03181452,0.07197999,0.12664396,0.50083919
4.32516258,2.57467111,0.40735982,1.96485832,0.58922008,0.19408833,0.03225666,0.06856373,0.12468727,0.49288989
4.33116558,2.53383588,0.39731741,1.93274333,0.57897529,0.19084485,0.03310480,0.06540874,0.12243721,0.48473913
4.33716858,2.49595956,0.38739305,1.90322728,0.56948433,0.18766305,0.03438936,0.06252333,0.11989361,0.47652839
4.34317159,2.46126342,0.37763957,1.87640731,0.56087551,0.18456894,0.03613607,0.05991039,0.11706411,0.46837918
4.34917459,2.42988575,0.36811174,1.85230210,0.55325430,0.18158263,0.03836501,0.05756762,0.11396427,0.46039230
4.35517759,2.40188484,0.35886605,1.83085767,0.54670045,0.17871849,0.04108961,0.05548795,0.11061727,0.45264826
4.36118059,2.37724347,0.34995984,1.81195512,0.54126562,0.17598539,0.04431571,0.05365990,0.10705338,0.44520873
4.36718359,2.35587476,0.34145020,1.79541980,0.53697145,0.17338722,0.04804061,0.05206807,0.10330892,0.43811880
4.37318659,2.33762867,0.33339235,1.78103140,0.53380820,0.17092338,0.05225222,0.05069370,0.09942518,0.43140995
4.37918959,2.32229905,0.32583779,1.76853455,0.53173415,0.16858947,0.05692840,0.04951518,0.09544692,0.42510315
4.38519260,2.30963090,0.31883227,1.75764937,0.53067571,0.16637793,0.06203638,0.04850867,0.09142082,0.41921221
4.39119560,2.29932740,0.31241381,1.74808142,0.53052841,0.16427874,0.06753251,0.04764871,0.08739388,0.41374669
4.39719860,2.29105684,0.30661080,1.73953092,0.53115880,0.16228002,0.07336229,0.04690888,0.08341178,0.40871451
4.40320160,2.28445918,0.30144046,1.73170073,0.53240734,0.16036863,0.07946073,0.04626242,0.07951740,0.40412378
4.40920460,2.27915233,0.29690769,1.72430298,0.53409212,0.15853062,0.08575304,0.04568286,0.07574948,0.39998387
4.41520760,2.27473828,0.29300451,1.71706443,0.53601360,0.15675168,0.09215583,0.04514467,0.07214157,0.39630565
4.42121061,2.27080919,0.28971015,1.70973047,0.53796003,0.15501738,0.09857857,0.04462381,0.06872126,0.39310085
4.42721361,2.26695374,0.28699179,1.70206817,0.53971361,0.15331349,0.10492554,0.04409832,0.06550977,0.39038069
4.43321661,2.26276397,0.28480603,1.69386841,0.54105712,0.15162611,0.11109807,0.04354877,0.06252185,0.38815387
4.43921961,2.25784280,0.28310102,1.68494772,0.54178084,0.14994190,0.11699704,0.04295873,0.05976607,0.38642421
4.44522261,2.25181254,0.28181916,1.67515010,0.54168955,0.14824820,0.12252562,0.04231511,0.05724541,0.38518806
4.45122561,2.24432440,0.28090033,1.66434915,0.54060929,0.14653326,0.12759206,0.04160842,0.05495820,0.38443180
4.45722861,2.23506914,0.28028545,1.65245095,0.53839382,0.14478652,0.13211256,0.04083302,0.05289916,0.38412977
4.46323162,2.22378872,0.27992024,1.63939786,0.53493027,0.14299892,0.13601390,0.03998715,0.05106076,0.38424268
4.46923462,2.21028867,0.27975900,1.62517333,0.53014403,0.14116332,0.13923590,0.03907299,0.04943460,0.38471687
4.47523762,2.19445086,0.27976826,1.60980776,0.52400247,0.13927499,0.14173356,0.03809661,0.04801278,0.38548446
4.48124062,2.17624613,0.27993010,1.59338507,0.51651753,0.13733219,0.14347862,0.03706777,0.04678934,0.38646454
4.48724362,2.15574604,0.28024493,1.57604962,0.50774687,0.13533673,0.14446076,0.03599971,0.04576142,0.38756529
4.49324662,2.13313307,0.28073367,1.55801300,0.49779365,0.13329460,0.14468806,0.03490887,0.04493036,0.38868716
4.49924962,2.10870831,0.28143904,1.53955995,0.48680486,0.13121644,0.14418693,0.03381449,0.04430247,0.38972669
4.50525263,2.08289583,0.28242604,1.52105254,0.47496822,0.12911805,0.14300133,0.03273820,0.04388955,0.39058096
4.51125563,2.05624298,0.28378129,1.50293204,0.46250770,0.12702060,0.14119144,0.03170352,0.04370905,0.39115238
4.51725863,2.02941565,0.28561139,1.48571737,0.44967782,0.12495075,0.13883173,0.03073534,0.04378387,0.39135338
4.52326163,2.00318816,0.28804014,1.46999969,0.43675679,0.12294038,0.13600852,0.02985931,0.04414186,0.39111085
4.52926463,1.97842717,0.29120463,1.45643247,0.42403870,0.12102617,0.13281720,0.02910124,0.04481487,0.39036996
4.53526763,1.95606965,0.29525038,1.44571662,0.41182497,0.11924869,0.12935906,0.02848642,0.04583755,0.38909702
4.54127064,1.93709505,0.30032546,1.43858085,0.40041528,0.11765131,0.12573802,0.02803898,0.04724577,0.38728126
4.54727364,1.92249211,0.30657388,1.43575716,0.39009818,0.11627870,0.12205726,0.02778108,0.04907486,0.38493533
4.55327664,1.91322136,0.31412830,1.43795236,0.38114175,0.11517507,0.11841592,0.02773229,0.05135756,0.38209433
4.55927964,1.91017432,0.32310248,1.44581631,0.37378447,0.11438223,0.11490603,0.02790884,0.05412196,0.37881365
4.56528264,1.91413110,0.33358358,1.45990813,0.36822667,0.11393745,0.11160967,0.02832293,0.05738927,0.37516540
4.57128564,1.92571807,0.34562472,1.48066191,0.36462283,0.11387125,0.10859655,0.02898210,0.06117172,0.37123383
4.57728864,1.94536762,0.35923813,1.50835355,0.36307502,0.11420536,0.10592207,0.02988867,0.06547060,0.36710995
4.58329165,1.97328215,0.37438929,1.54307059,0.36362778,0.11495071,0.10362590,0.03103928,0.07027448,0.36288566
4.58929465,2.00940421,0.39099226,1.58468675,0.36626464,0.11610578,0.10173112,0.03242455,0.07555785,0.35864770
4.59529765,2.05339493,0.40890682,1.63284313,0.37090662,0.11765535,0.10024398,0.03402896,0.08128012,0.35447191
4.60130065,2.10462231,0.42793742,1.68693742,0.37741272,0.11956974,0.09915425,0.03583084,0.08738517,0.35041806
4.60730365,2.16216081,0.44783440,1.74612250,0.38558271,0.12180458,0.09843613,0.03780262,0.09380147,0.34652566
4.61330665,2.22480310,0.46829751,1.80931531,0.39516204,0.12430132,0.09804975,0.03991131,0.10044283,0.34281096
4.61930965,2.29108435,0.48898185,1.87521626,0.40584904,0.12698828,0.09794311,0.04211920,0.10720981,0.33926544
4.62531266,2.35931880,0.50950616,1.94233921,0.41730417,0.12978245,0.09805449,0.04438481,0.11399171,0.33585580
4.63131566,2.42764769,0.52946328,2.00905117,0.42916102,0.13259182,0.09831512,0.04666404,0.12066921,0.33252554
4.63731866,2.49409716,0.54843247,2.07362054,0.44103889,0.13531829,0.09865218,0.04891152,0.12711758,0.32919809
4.64332166,2.55664387,0.56599321,2.13427219,0.45255646,0.13786100,0.09899187,0.05108209,0.13321019,0.32578119
4.64932466,2.61328596,0.58173999,2.18924707,0.46334597,0.14011992,0.09926249,0.05313242,0.13882245,0.32217247
4.65532766,2.66211620,0.59529737,2.23686401,0.47306757,0.14199961,0.09939753,0.05502263,0.14383584,0.31826567
4.66133067,2.70139437,0.60633484,2.27558082,0.48142304,0.14341289,0.09933843,0.05671785,0.14814195,0.31395741
4.66733367,2.72961546,0.61458067,2.30405207,0.48816847,0.14428439,0.09903713,0.05818972,0.15164631,0.30915390
4.67333667,2.74557065,0.61983415,2.32118086,0.49312520,0.14455363,0.09845819,0.05941772,0.15427184,0.30377731
4.67933967,2.74839828,0.62197569,2.32616203,0.49618861,0.14417766,0.09758047,0.06039017,0.15596190,0.29777147
4.68534267,2.73762223,0.62097404,2.31851504,0.49733424,0.14313301,0.09639823,0.06110499,0.15668249,0.29110647
4.69134567,2.71317613,0.61689058,2.29810468,0.49662088,0.14141694,0.09492172,0.06157005,0.15642389,0.28378201
4.69734867,2.67541196,0.60988004,2.26514892,0.49419060,0.13904786,0.09317716,0.06180320,0.15520127,0.27582929
4.70335168,2.62509295,0.60018785,2.22021335,0.49026532,0.13606492,0.09120608,0.06183177,0.15305453,0.26731132
4.70935468,2.56337069,0.58814395,2.16419270,0.48514028,0.13252688,0.08906421,0.06169175,0.15004724,0.25832166
