energy_ev,total_up,Ir_p_up,Ir_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.19659830,1.49712942,0.35445055,0.35648890,0.37872898,0.02766227,0.21329413,0.06391455,0.46190678
3.20260130,1.47497274,0.34297312,0.35166054,0.37400904,0.02693443,0.20938710,0.06345588,0.45967671
3.20860430,1.44819729,0.33042508,0.34534036,0.36866564,0.02616683,0.20441853,0.06270428,0.45615751
3.21460730,1.41708018,0.31696324,0.33761532,0.36270250,0.02536317,0.19847199,0.06166953,0.45140339
3.22061031,1.38196459,0.30275966,0.32859471,0.35613449,0.02452813,0.19164646,0.06036635,0.44547696
3.22661331,1.34324124,0.28799452,0.31840575,0.34898375,0.02366706,0.18405307,0.05881368,0.43844493
3.23261631,1.30133071,0.27284924,0.30718897,0.34127626,0.02278554,0.17581157,0.05703399,0.43037459
3.23861931,1.25666718,0.25750037,0.29509363,0.33303904,0.02188909,0.16704683,0.05505250,0.42133102
3.24462231,1.20968450,0.24211420,0.28227337,0.32429809,0.02098292,0.15788540,0.05289639,0.41137550
3.25062531,1.16080488,0.22684258,0.26888225,0.31507731,0.02007171,0.14845231,0.05059406,0.40056476
3.25662831,1.11043061,0.21181975,0.25507126,0.30539822,0.01915951,0.13886823,0.04817436,0.38895137
3.26263132,1.05893867,0.19716041,0.24098542,0.29528053,0.01824972,0.12924696,0.04566598,0.37658480
3.26863432,1.00667802,0.18295889,0.22676139,0.28474327,0.01734508,0.11969340,0.04309686,0.36351327
3.27463732,0.95396928,0.16928930,0.21252576,0.27380644,0.01644778,0.11030201,0.04049370,0.34978585
3.28064032,0.90110618,0.15620654,0.19839388,0.26249292,0.01555955,0.10115572,0.03788159,0.33545483
3.28664332,0.84835829,0.14374798,0.18446916,0.25083031,0.01468181,0.09232530,0.03528369,0.32057788
3.29264632,0.79597446,0.13193558,0.17084282,0.23885262,0.01381580,0.08386914,0.03272102,0.30521997
3.29864932,0.74418633,0.12077831,0.15759398,0.22660159,0.01296273,0.07583349,0.03021236,0.28945464
3.30465233,0.69321155,0.11027463,0.14479006,0.21412751,0.01212390,0.06825289,0.02777414,0.27336474
3.31065533,0.64325636,0.10041494,0.13248731,0.20148935,0.01130078,0.06115094,0.02542046,0.25704233
3.31665833,0.59451709,0.09118379,0.12073147,0.18875436,0.01049505,0.05454126,0.02316312,0.24058788
3.32266133,0.54718079,0.08256182,0.10955854,0.17599701,0.00970868,0.04842854,0.02101171,0.22410872
3.32866433,0.50142466,0.07452735,0.09899546,0.16329733,0.00894381,0.04280969,0.01897369,0.20771693
3.33466733,0.45741465,0.06705765,0.08906090,0.15073895,0.00820281,0.03767504,0.01705454,0.19152671
3.34067034,0.41530332,0.06012977,0.07976589,0.13840666,0.00748814,0.03300944,0.01525789,0.17565152
3.34667334,0.37522719,0.05372111,0.07111453,0.12638399,0.00680229,0.02879339,0.01358564,0.16020102
3.35267634,0.33730396,0.04780970,0.06310454,0.11475066,0.00614765,0.02500408,0.01203815,0.14527815
3.35867934,0.30162977,0.04237421,0.05572786,0.10358023,0.00552644,0.02161628,0.01061437,0.13097638
3.36468234,0.26827685,0.03739388,0.04897125,0.09293808,0.00494062,0.01860320,0.00931197,0.11737740
3.37068534,0.23729177,0.03284831,0.04281677,0.08287964,0.00439176,0.01593715,0.00812756,0.10454926
3.37668834,0.20869436,0.02871718,0.03724240,0.07344922,0.00388103,0.01359023,0.00705678,0.09254509
3.38269135,0.18247754,0.02498007,0.03222257,0.06467920,0.00340911,0.01153476,0.00609450,0.08140240
3.38869435,0.15860793,0.02161626,0.02772874,0.05658977,0.00297621,0.00974375,0.00523493,0.07114300
3.39469735,0.13702737,0.01860454,0.02372999,0.04918914,0.00258204,0.00819117,0.00447180,0.06177347
3.40070035,0.11765509,0.01592325,0.02019362,0.04247417,0.00222582,0.00685225,0.00379848,0.05328610
3.40670335,0.10039058,0.01355026,0.01708574,0.03643132,0.00190635,0.00570361,0.00320815,0.04566031
3.41270635,0.08511686,0.01146308,0.01437184,0.03103794,0.00162206,0.00472345,0.00269386,0.03886425
3.41870935,0.07170405,0.00963904,0.01201733,0.02626367,0.00137103,0.00389154,0.00224871,0.03285679
3.42471236,0.06001306,0.00805550,0.00998806,0.02207204,0.00115110,0.00318933,0.00186593,0.02758940
3.43071536,0.04989925,0.00669010,0.00825078,0.01842200,0.00095995,0.00259991,0.00153895,0.02300825
3.43671836,0.04121585,0.00552098,0.00677355,0.01526950,0.00079512,0.00210797,0.00126152,0.01905605
3.44272136,0.03381715,0.00452707,0.00552606,0.01256888,0.00065412,0.00169981,0.00102772,0.01567388
3.44872436,0.02756125,0.00368830,0.00447989,0.01027421,0.00053447,0.00136321,0.00083205,0.01280275
3.45472736,0.02231235,0.00298579,0.00360873,0.00834037,0.00043376,0.00108736,0.00066945,0.01038497
3.46073037,0.01794266,0.00240201,0.00288849,0.00672398,0.00034970,0.00086283,0.00053528,0.00836525
3.46673337,0.01433371,0.00192091,0.00229737,0.00538416,0.00028013,0.00068142,0.00042540,0.00669158
3.47273637,0.01137735,0.00152803,0.00181587,0.00428303,0.00022309,0.00053609,0.00033612,0.00531581
3.47873937,0.00897624,0.00121049,0.00142673,0.00338612,0.00017679,0.00042086,0.00026417,0.00419410
3.48474237,0.00704409,0.00095708,0.00111487,0.00266256,0.00013965,0.00033074,0.00020674,0.00328709
3.49074537,0.00550552,0.00075822,0.00086729,0.00208516,0.00011029,0.00026168,0.00016141,0.00255995
3.49674837,0.00429580,0.00060594,0.00067289,0.00163044,0.00008757,0.00021042,0.00012616,0.00198228
3.50275138,0.00336040,0.00049391,0.00052239,0.00127851,0.00007052,0.00017454,0.00009932,0.00152793
3.50875438,0.00265444,0.00041738,0.00040814,0.00101297,0.00005842,0.00015236,0.00007954,0.00117474
3.51475738,0.00214214,0.00037321,0.00032401,0.00082072,0.00005074,0.00014294,0.00006581,0.00090419
3.52076038,0.00179633,0.00035989,0.00026524,0.00069185,0.00004717,0.00014607,0.00005738,0.00070115
3.52676338,0.00159795,0.00037758,0.00022836,0.00061947,0.00004759,0.00016232,0.00005380,0.00055347
3.53276638,0.00153568,0.00042820,0.00021103,0.00059966,0.00005213,0.00019303,0.00005490,0.00045173
3.53876938,0.00160574,0.00051555,0.00021206,0.00063132,0.00006114,0.00024042,0.00006076,0.00038893
3.54477239,0.00181174,0.00064549,0.00023127,0.00071624,0.00007522,0.00030765,0.00007173,0.00036025
3.55077539,0.00216472,0.00082606,0.00026952,0.00085907,0.00009522,0.00039892,0.00008845,0.00036284
3.55677839,0.00268326,0.00106779,0.00032869,0.00106744,0.00012231,0.00051959,0.00011184,0.00039562
3.56278139,0.00339378,0.00138387,0.00041165,0.00135201,0.00015795,0.00067629,0.00014314,0.00045919
3.56878439,0.00433077,0.00179041,0.00052233,0.00172667,0.00020395,0.00087706,0.00018391,0.00055570
3.57478739,0.00553720,0.00230671,0.00066572,0.00220865,0.00026247,0.00113147,0.00023603,0.00068878
3.58079040,0.00706482,0.00295546,0.00084790,0.00281864,0.00033609,0.00145075,0.00030178,0.00086346
3.58679340,0.00897435,0.00376289,0.00107607,0.00358092,0.00042776,0.00184784,0.00038380,0.00108616
3.59279640,0.01133562,0.00475885,0.00135852,0.00452339,0.00054088,0.00233745,0.00048509,0.00136458
3.59879940,0.01422738,0.00597682,0.00170464,0.00567747,0.00067924,0.00293607,0.00060906,0.00170767
3.60480240,0.01773682,0.00745372,0.00212487,0.00707798,0.00084703,0.00366187,0.00075945,0.00212553
3.61080540,0.02195878,0.00922959,0.00263054,0.00876274,0.00104878,0.00453453,0.00094035,0.00262927
3.61680840,0.02699439,0.01134702,0.00323379,0.01077210,0.00128935,0.00557501,0.00115609,0.00323083
3.62281141,0.03294924,0.01385045,0.00394727,0.01314816,0.00157376,0.00680517,0.00141122,0.00394275
3.62881441,0.03993103,0.01678510,0.00478393,0.01593386,0.00190714,0.00824725,0.00171036,0.00477787
3.63481741,0.04804651,0.02019576,0.00575661,0.01917174,0.00229457,0.00992329,0.00205812,0.00574897
3.64082041,0.05739796,0.02412527,0.00687765,0.02290255,0.00274091,0.01185436,0.00245890,0.00686832
3.64682341,0.06807911,0.02861278,0.00815838,0.02716358,0.00325056,0.01405973,0.00291679,0.00814724
3.65282641,0.08017052,0.03369181,0.00960862,0.03198689,0.00382730,0.01655593,0.00343528,0.00959551
3.65882941,0.09373477,0.03938822,0.01123604,0.03739732,0.00447402,0.01935570,0.00401717,0.01122083
3.66483242,0.10881146,0.04571804,0.01304564,0.04341051,0.00519249,0.02246698,0.00466427,0.01302820
3.67083542,0.12541218,0.05268538,0.01503915,0.05003094,0.00598306,0.02589184,0.00537728,0.01501938
3.67683842,0.14351598,0.06028044,0.01721445,0.05725010,0.00684453,0.02962552,0.00615553,0.01719229
3.68284142,0.16306525,0.06847778,0.01956516,0.06504486,0.00777383,0.03365555,0.00699691,0.01954063
3.68884442,0.18396258,0.07723492,0.02208023,0.07337626,0.00876595,0.03796109,0.00789769,0.02205344
3.69484742,0.20606872,0.08649147,0.02474373,0.08218874,0.00981376,0.04251241,0.00885250,0.02471492
3.70085043,0.22920199,0.09616881,0.02753481,0.09140993,0.01090800,0.04727081,0.00985432,0.02750436
3.70685343,0.25313928,0.10617047,0.03042782,0.10095116,0.01203731,0.05218867,0.01089460,0.03039631
3.71285643,0.27761886,0.11638326,0.03339264,0.11070863,0.01318829,0.05721008,0.01196340,0.03336089
3.71885943,0.30234503,0.12667924,0.03639531,0.12056543,0.01434578,0.06227161,0.01304967,0.03636440
3.72486243,0.32699468,0.13691837,0.03939873,0.13039425,0.01549308,0.06730371,0.01414158,0.03937007
3.73086543,0.35122550,0.14695201,0.04236372,0.14006086,0.01661234,0.07223223,0.01522697,0.04233912
3.73686843,0.37468580,0.15662706,0.04525013,0.14942823,0.01768503,0.07698043,0.01629383,0.04523182
3.74287144,0.39702546,0.16579057,0.04801815,0.15836110,0.01869241,0.08147114,0.01733082,0.04800888
3.74887444,0.41790770,0.17429477,0.05062966,0.16673091,0.01961612,0.08562910,0.01832794,0.05063278
3.75487744,0.43702111,0.18200224,0.05304964,0.17442091,0.02043869,0.08938343,0.01927703,0.05306916
3.76088044,0.45409144,0.18879096,0.05524750,0.18133107,0.02114416,0.09266998,0.02017238,0.05528819
3.76688344,0.46889259,0.19455914,0.05719829,0.18738274,0.02171859,0.09543356,0.02101123,0.05726579
3.77288644,0.48125611,0.19922942,0.05888377,0.19252264,0.02215054,0.09762998,0.02179424,0.05898470
3.77888944,0.49107894,0.20275233,0.06029321,0.19672611,0.02243150,0.09922759,0.02252574,0.06043532
3.78489245,0.49832866,0.20510876,0.06142389,0.19999927,0.02255617,0.10020856,0.02321395,0.06161619
3.79089545,0.50304608,0.20631132,0.06228130,0.20238002,0.02252267,0.10056948,0.02387094,0.06253429
3.79689845,0.50534496,0.20640448,0.06287899,0.20393776,0.02233263,0.10032150,0.02451250,0.06320483
3.80290145,0.50540868,0.20546339,0.06323807,0.20477167,0.02199111,0.09948995,0.02515773,0.06365088
3.80890445,0.50348400,0.20359146,0.06338637,0.20500768,0.02150643,0.09811330,0.02582848,0.06390256
3.81490745,0.49987227,0.20091675,0.06335736,0.20479418,0.02088992,0.09624175,0.02654860,0.06399598
3.82091046,0.49491821,0.19758729,0.06318881,0.20429655,0.02015543,0.09393532,0.02734300,0.06397203
3.82691346,0.48899702,0.19376558,0.06292129,0.20369072,0.01931896,0.09126165,0.02823663,0.06387497
3.83291646,0.48250032,0.18962240,0.06259659,0.20315612,0.01839803,0.08829355,0.02925325,0.06375091
3.83891946,0.47582157,0.18533033,0.06225621,0.20286819,0.01741115,0.08510652,0.03041429,0.06364645
3.84492246,0.46934171,0.18105719,0.06193982,0.20299083,0.01637721,0.08177622,0.03173755,0.06360726
3.85092546,0.46341568,0.17695967,0.06168403,0.20366912,0.01531494,0.07837614,0.03323610,0.06367692
3.85692846,0.45836051,0.17317751,0.06152128,0.20502266,0.01424233,0.07497549,0.03491717,0.06389600
3.86293147,0.45444535,0.16982843,0.06147913,0.20713985,0.01317618,0.07163742,0.03678128,0.06430142
3.86893447,0.45188417,0.16700406,0.06157976,0.21007331,0.01213172,0.06841767,0.03882154,0.06492606
3.87493747,0.45083105,0.16476701,0.06183993,0.21383685,0.01112225,0.06536362,0.04102326,0.06579870
3.88094047,0.45137850,0.16314925,0.06227112,0.21840390,0.01015898,0.06251380,0.04336381,0.06694430
3.88694347,0.45355857,0.16215186,0.06288012,0.22370779,0.00925089,0.05989785,0.04581288,0.06838442
3.89294647,0.45734673,0.16174606,0.06366968,0.22964367,0.00840469,0.05753683,0.04833294,0.07013783
3.89894947,0.46266797,0.16187560,0.06463948,0.23607213,0.00762492,0.05544394,0.05088019,0.07222125
3.90495248,0.46940498,0.16246029,0.06578712,0.24282438,0.00691409,0.05362539,0.05340570,0.07465000
3.91095548,0.47740760,0.16340058,0.06710903,0.24970875,0.00627291,0.05208154,0.05585684,0.07743862
3.91695848,0.48650310,0.16458291,0.06860146,0.25651825,0.00570055,0.05080811,0.05817895,0.08060127
3.92296148,0.49650673,0.16588569,0.07026119,0.26303895,0.00519496,0.04979734,0.06031719,0.08415187
3.92896448,0.50723185,0.16718556,0.07208602,0.26905870,0.00475323,0.04903914,0.06221834,0.08810393
3.93496748,0.51849921,0.16836384,0.07407505,0.27437599,0.00437195,0.04852208,0.06383277,0.09247008
3.94097049,0.53014499,0.16931272,0.07622863,0.27880838,0.00404757,0.04823418,0.06511620,0.09726122
3.94697349,0.54202726,0.16994113,0.07854801,0.28220037,0.00377675,0.04816355,0.06603132,0.10248541
3.95297649,0.55403065,0.17017997,0.08103480,0.28443030,0.00355673,0.04829874,0.06654923,0.10814651
3.95897949,0.56606933,0.16998671,0.08369016,0.28541598,0.00338559,0.04862893,0.06665052,0.11424275
3.96498249,0.57808823,0.16934894,0.08651386,0.28511897,0.00326263,0.04914396,0.06632602,0.12076523
3.97098549,0.59006290,0.16828715,0.08950335,0.28354731,0.00318853,0.04983416,0.06557722,0.12769660
3.97698849,0.60199815,0.16685635,0.09265283,0.28075668,0.00316563,0.05069015,0.06441623,0.13500997
3.98299150,0.61392594,0.16514677,0.09595249,0.27684997,0.00319812,0.05170260,0.06286544,0.14266829
3.98899450,0.62590283,0.16328352,0.09938794,0.27197544,0.00329210,0.05286199,0.06095673,0.15062413
3.99499750,0.63800742,0.16142531,0.10294002,0.26632349,0.00345574,0.05415845,0.05873050,0.15882020
4.00100050,0.65033801,0.15976229,0.10658485,0.26012227,0.00369928,0.05558168,0.05623428,0.16719040
4.00700350,0.66301073,0.15851302,0.11029439,0.25363239,0.00403502,0.05712103,0.05352127,0.17566157
4.01300650,0.67615826,0.15792067,0.11403721,0.24714080,0.00447718,0.05876568,0.05064874,0.18415582
4.01900950,0.68992904,0.15824859,0.11777976,0.24095426,0.00504182,0.06050494,0.04767626,0.19259336
4.02501251,0.70448686,0.15977510,0.12148772,0.23539234,0.00574649,0.06232867,0.04466412,0.20089569
4.03101551,0.72001057,0.16278777,0.12512762,0.23078037,0.00660999,0.06422767,0.04167168,0.20898890
4.03701851,0.73669351,0.16757698,0.12866849,0.22744229,0.00765188,0.06619418,0.03875595,0.21680698
4.04302151,0.75474216,0.17442909,0.13208338,0.22569367,0.00889199,0.06822221,0.03597025,0.22429481
4.04902451,0.77437379,0.18361897,0.13535075,0.22583480,0.01034978,0.07030784,0.03336319,0.23141070
4.05502751,0.79581252,0.19540214,0.13845543,0.22814413,0.01204363,0.07244929,0.03097778,0.23812814
4.06103052,0.81928352,0.21000658,0.14138927,0.23287195,0.01399007,0.07464682,0.02885084,0.24443679
4.06703352,0.84500528,0.22762434,0.14415122,0.24023445,0.01620293,0.07690237,0.02701253,0.25034238
4.07303652,0.87317990,0.24840309,0.14674688,0.25040813,0.01869241,0.07921900,0.02548626,0.25586568
4.07903952,0.90398158,0.27243793,0.14918758,0.26352483,0.02146421,0.08160004,0.02428864,0.26104038
4.08504252,0.93754375,0.29976369,0.15148893,0.27966720,0.02451868,0.08404814,0.02342966,0.26591005
4.09104552,0.97394542,0.33034811,0.15366896,0.29886504,0.02784996,0.08656408,0.02291303,0.27052438
4.09704852,1.01319760,0.36408619,0.15574602,0.32109238,0.03144532,0.08914560,0.02273664,0.27493481
4.10305153,1.05523055,0.40079614,0.15773647,0.34626565,0.03528466,0.09178625,0.02289301,0.27918993
4.10905453,1.09988286,0.44021731,0.15965248,0.37424301,0.03934012,0.09447430,0.02336994,0.28333084
4.11505753,1.14689337,0.48201040,0.16149995,0.40482495,0.04357607,0.09719194,0.02415111,0.28738690
4.12106053,1.19589665,0.52576019,0.16327676,0.43775639,0.04794925,0.09991470,0.02521673,0.29137200
4.12706353,1.24642284,0.57098105,0.16497154,0.47273019,0.05240932,0.10261125,0.02654422,0.29528182
4.13306653,1.29790221,0.61712518,0.16656303,0.50939217,0.05689961,0.10524361,0.02810881,0.29909202
4.13906953,1.34967484,0.66359361,0.16802003,0.54734755,0.06135829,0.10776784,0.02988419,0.30275783
4.14507254,1.40100506,0.70974964,0.16930216,0.58616861,0.06571972,0.11013501,0.03184312,0.30621475
4.15107554,1.45110053,0.75493443,0.17036115,0.62540343,0.06991613,0.11229276,0.03395795,0.30938066
4.15707854,1.49913501,0.79848420,0.17114283,0.66458533,0.07387945,0.11418702,0.03620118,0.31215901
4.16308154,1.54427405,0.83974843,0.17158959,0.70324277,0.07754324,0.11576406,0.03854589,0.31444304
4.16908454,1.58570235,0.87810845,0.17164319,0.74090922,0.08084476,0.11697273,0.04096617,0.31612073
4.17508754,1.62265156,0.91299550,0.17124777,0.77713272,0.08372695,0.11776662,0.04343744,0.31708023
4.18109055,1.65442719,0.94390778,0.17035291,0.81148471,0.08614028,0.11810625,0.04593683,0.31721548
4.18709355,1.68043341,0.97042548,0.16891651,0.84356785,0.08804447,0.11796104,0.04844335,0.31643162
4.19309655,1.70019446,0.99222357,0.16690733,0.87302261,0.08940991,0.11731094,0.05093819,0.31464997
4.19909955,1.71337200,1.00908144,0.16430716,0.89953232,0.09021872,0.11614778,0.05340487,0.31181234
4.20510255,1.71977749,1.02088944,0.16111234,0.92282693,0.09046548,0.11447610,0.05582944,0.30788435
4.21110555,1.71937936,1.02765185,0.15733468,0.94268509,0.09015758,0.11231359,0.05820068,0.30285774
4.21710855,1.71230485,1.02948654,0.15300169,0.95893513,0.08931508,0.10969099,0.06051029,0.29675150
4.22311156,1.69883680,1.02662130,0.14815618,0.97145470,0.08797022,0.10665159,0.06275310,0.28961188
4.22911456,1.67940579,1.01938723,0.14285522,0.98016973,0.08616663,0.10325029,0.06492741,0.28151131
4.23511756,1.65457838,1.00820972,0.13716856,0.98505262,0.08395804,0.09955234,0.06703521,0.27254631
4.24112056,1.62504220,0.99359732,0.13117660,0.98612025,0.08140696,0.09563179,0.06908259,0.26283466
4.24712356,1.59158883,0.97612925,0.12496813,0.98343181,0.07858295,0.09156978,0.07108006,0.25251196
4.25312656,1.55509519,0.95644189,0.11863771,0.97708681,0.07556092,0.08745267,0.07304288,0.24172772
4.25912956,1.51650437,0.93521490,0.11228317,0.96722324,0.07241932,0.08337021,0.07499141,0.23064136
4.26513257,1.47680640,0.91315725,0.10600304,0.95401603,0.06923828,0.07941372,0.07695132,0.21941810
4.27113557,1.43701944,0.89099346,0.09989413,0.93767572,0.06609793,0.07567438,0.07895366,0.20822516
4.27713857,1.39817178,0.86945033,0.09404938,0.91844715,0.06307673,0.07224162,0.08103481,0.19722805
4.28314157,1.36128453,0.84924413,0.08855591,0.89660804,0.06024999,0.06920173,0.08323618,0.18658740
4.28914457,1.32735518,0.83106828,0.08349345,0.87246728,0.05768851,0.06663652,0.08560368,0.17645614
4.29514757,1.29734167,0.81558148,0.07893299,0.84636255,0.05545739,0.06462226,0.08818682,0.16697706
4.30115058,1.27214686,0.80339609,0.07493574,0.81865720,0.05361499,0.06322857,0.09103766,0.15828080
4.30715358,1.25260314,0.79506678,0.07155240,0.78973614,0.05221206,0.06251760,0.09420931,0.15048415
4.31315658,1.23945698,0.79107927,0.06882260,0.76000066,0.05129093,0.06254306,0.09775429,0.14368865
4.31915958,1.23335344,0.79183919,0.06677456,0.72986215,0.05088485,0.06334945,0.10172257,0.13797936
4.32516258,1.23482065,0.79766129,0.06542488,0.69973490,0.05101743,0.06497124,0.10615951,0.13342373
4.33116558,1.24425457,0.80875900,0.06477845,0.67002792,0.05170211,0.06743199,0.11110367,0.13007065
4.33716858,1.26190445,0.82523487,0.06482853,0.64113633,0.05294180,0.07074362,0.11658471,0.12794947
4.34317159,1.28785954,0.84707226,0.06555680,0.61343240,0.05472852,0.07490555,0.12262130,0.12706918
4.34917459,1.32203784,0.87412868,0.06693363,0.58725678,0.05704321,0.07990401,0.12921934,0.12741759
4.35517759,1.36417759,0.90613156,0.06891835,0.56291018,0.05985568,0.08571137,0.13637044,0.12896076
4.36118059,1.41383233,0.94267676,0.07145977,0.54064592,0.06312466,0.09228569,0.14405085,0.13164257
4.36718359,1.47037023,0.98323049,0.07449671,0.52066380,0.06679815,0.09957038,0.15222084,0.13538470
4.37318659,1.53297843,1.02713501,0.07795885,0.50310537,0.07081391,0.10749423,0.16082461,0.14008694
4.37918959,1.60067263,1.07361837,0.08176767,0.48805096,0.07510030,0.11597170,0.16979078,0.14562804
4.38519260,1.67231231,1.12180818,0.08583770,0.47551859,0.07957731,0.12490355,0.17903337,0.15186720
4.39119560,1.74662140,1.17074957,0.09007792,0.46546467,0.08415801,0.13417794,0.18845341,0.15864606
4.39719860,1.82221419,1.21942664,0.09439341,0.45778658,0.08875013,0.14367186,0.19794090,0.16579149
4.40320160,1.89762566,1.26678715,0.09868717,0.45232691,0.09325806,0.15325302,0.20737727,0.17311891
4.40920460,1.97134556,1.31176958,0.10286213,0.44887916,0.09758495,0.16278212,0.21663805,0.18043628
4.41520760,2.04185500,1.35333156,0.10682321,0.44719470,0.10163508,0.17211540,0.22559582,0.18754857
4.42121061,2.10766432,1.39047880,0.11047944,0.44699065,0.10531620,0.18110753,0.23412320,0.19426251
4.42721361,2.16735091,1.42229324,0.11374605,0.44795840,0.10854207,0.18961468,0.24209588,0.20039169
4.43321661,2.21959557,1.44795943,0.11654641,0.44977249,0.11123469,0.19749764,0.24939546,0.20576151
4.43921961,2.26321606,1.46678791,0.11881388,0.45209954,0.11332658,0.20462498,0.25591218,0.21021410
4.44522261,2.29719663,1.47823475,0.12049325,0.45460704,0.11476263,0.21087608,0.26154732,0.21361271
4.45122561,2.32071250,1.48191644,0.12154201,0.45697163,0.11550168,0.21614396,0.26621526,0.21584560
4.45722861,2.33314844,1.47761942,0.12193118,0.45888690,0.11551769,0.22033773,0.26984519,0.21682912
4.46323162,2.33411092,1.46530402,0.12164573,0.46007028,0.11480039,0.22338472,0.27238242,0.21650994
4.46923462,2.32343355,1.44510265,0.12068466,0.46026918,0.11335545,0.22523209,0.27378929,0.21486621
4.47523762,2.30117579,1.41731248,0.11906056,0.45926604,0.11120415,0.22584790,0.27404561,0.21190771
4.48124062,2.26761526,1.38238285,0.11679889,0.45688241,0.10838250,0.22522163,0.27314879,0.20767495
4.48724362,2.22323418,1.34089826,0.11393685,0.45298184,0.10493995,0.22336417,0.27111353,0.20223719
4.49324662,2.16870055,1.29355756,0.11052197,0.44747178,0.10093766,0.22030719,0.26797121,0.19568961
4.49924962,2.10484513,1.24115038,0.10661048,0.44030421,0.09644644,0.21610206,0.26376889,0.18814966
4.50525263,2.03263512,1.18453182,0.10226548,0.43147531,0.09154446,0.21081822,0.25856807,0.17975280
4.51125563,1.95314568,1.12459641,0.09755510,0.42102401,0.08631480,0.20454121,0.25244320,0.17064788
4.51725863,1.86753026,1.06225238,0.09255053,0.40902957,0.08084300,0.19737037,0.24547989,0.16099221
4.52326163,1.77699087,0.99839719,0.08732426,0.39560832,0.07521457,0.18941628,0.23777304,0.15094673
4.52926463,1.68274938,0.93389520,0.08194829,0.38090962,0.06951277,0.18079810,0.22942477,0.14067134
4.53526763,1.58602039,0.86955806,0.07649262,0.36511131,0.06381652,0.17164080,0.22054226,0.13032062
4.54127064,1.48798681,0.80612847,0.07102391,0.34841464,0.05819864,0.16207252,0.21123559,0.12004009
4.54727364,1.38977850,0.74426753,0.06560440,0.33103914,0.05272443,0.15222196,0.20161559,0.10996315
4.55327664,1.29245445,0.68454596,0.06029109,0.31321740,0.04745062,0.14221605,0.19179177,0.10020876
4.55927964,1.19698894,0.62743911,0.05513517,0.29519017,0.04242465,0.13217785,0.18187041,0.09087985
4.56528264,1.10426158,0.57332556,0.05018176,0.27720178,0.03768438,0.12222473,0.17195285,0.08206257
4.57128564,1.01505141,0.52248911,0.04546984,0.25949634,0.03325814,0.11246697,0.16213400,0.07382633
4.57728864,0.93003484,0.47512371,0.04103247,0.24231451,0.02916498,0.10300665,0.15250128,0.06622443
4.58329165,0.84978713,0.43134083,0.03689712,0.22589131,0.02541538,0.09393700,0.14313370,0.05929540
4.58929465,0.77478702,0.39117873,0.03308626,0.21045474,0.02201196,0.08534199,0.13410146,0.05306476
4.59529765,0.70542404,0.35461312,0.02961798,0.19622533,0.01895048,0.07729639,0.12546582,0.04754719
4.60130065,0.64200798,0.32156864,0.02650676,0.18341653,0.01622089,0.06986607,0.11727930,0.04274889
4.60730365,0.58477978,0.29193052,0.02376427,0.17223575,0.01380842,0.06310852,0.10958616,0.03867014
4.61330665,0.53392334,0.26555619,0.02140015,0.16288594,0.01169467,0.05707362,0.10242316,0.03530774
4.61930965,0.48957736,0.24228604,0.01942276,0.15556736,0.00985866,0.05180454,0.09582043,0.03265736
4.62531266,0.45184686,0.22195330,0.01783995,0.15047937,0.00827784,0.04733866,0.08980251,0.03071560
4.63131566,0.42081341,0.20439256,0.01665956,0.14782179,0.00692888,0.04370848,0.08438928,0.02948178
4.63731866,0.39654371,0.18944668,0.01588999,0.14779568,0.00578851,0.04094249,0.07959700,0.02895919
4.64332166,0.37909604,0.17697211,0.01554042,0.15060312,0.00483407,0.03906583,0.07543905,0.02915593
4.64932466,0.36852401,0.16684240,0.01562101,0.15644583,0.00404406,0.03810077,0.07192654,0.03008523
4.65532766,0.36487753,0.15894992,0.01614283,0.16552228,0.00339848,0.03806687,0.06906873,0.03176510
4.66133067,0.36820072,0.15320594,0.01711758,0.17802334,0.00287906,0.03898094,0.06687306,0.03421757
4.66733367,0.37852696,0.14953914,0.01855711,0.19412632,0.00246945,0.04085655,0.06534501,0.03746730
4.67333667,0.39587109,0.14789267,0.02047282,0.21398743,0.00215526,0.04370333,0.06448761,0.04153968
4.67933967,0.42021911,0.14822011,0.02287475,0.23773293,0.00192400,0.04752586,0.06430079,0.04645859
4.68534267,0.45151611,0.15048052,0.02577064,0.26544923,0.00176504,0.05232240,0.06478047,0.05224366
4.69134567,0.48965268,0.15463285,0.02916474,0.29717219,0.00166944,0.05808333,0.06591760,0.05890747
4.69734867,0.53445091,0.16063008,0.03305666,0.33287636,0.00162977,0.06478948,0.06769708,0.06645244
4.70335168,0.58565060,0.16841335,0.03744015,0.37246452,0.00163996,0.07241047,0.07009679,0.07486792
4.70935468,0.64289657,0.17790643,0.04230187,0.41575822,0.00169504,0.08090308,0.07308668,0.08412730
4.71535768,0.70572808,0.18901082,0.04762033,0.46248995,0.00179095,0.09020977,0.07662806,0.09418558
4.72136068,0.77357108,0.20160170,0.05336497,0.51229764,0.00192434,0.10025758,0.08067316,0.10497730
4.72736368,0.84573411,0.21552512,0.05949544,0.56472196,0.00209233,0.11095737,0.08516497,0.11641528
4.73336668,0.92140836,0.23059638,0.06596120,0.61920700,0.00229239,0.12220357,0.09003746,0.12838990
4.73936968,0.99967255,0.24659995,0.07270143,0.67510467,0.00252208,0.13387449,0.09521612,0.14076948
