energy_ev,total_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.63131566,6.44202609,0.02189525,1.97803113,0.83312134,0.41129406,0.05654166,2.69006101,3.98376850,1.24191142
-4.62531266,6.42689143,0.02223243,1.96705663,0.84140887,0.41182833,0.05693374,2.68825159,3.98194417,1.23105455
-4.61930965,6.39699818,0.02250114,1.95116196,0.84767407,0.41221343,0.05714712,2.68094676,3.97030582,1.21726011
-4.61330665,6.35268368,0.02269320,1.93043773,0.85189987,0.41254129,0.05717804,2.66839405,3.94898471,1.20061699
-4.60730365,6.29449217,0.02280164,1.90503630,0.85411056,0.41290396,0.05702601,2.65092526,3.91824690,1.18125223
-4.60130065,6.22318787,0.02282096,1.87517824,0.85437308,0.41339116,0.05669395,2.62895752,3.87850995,1.15933465
-4.59529765,6.13976249,0.02274739,1.84115739,0.85279697,0.41408765,0.05618828,2.60299177,3.83035683,1.13507745
-4.58929465,6.04543549,0.02257915,1.80334398,0.84953293,0.41507064,0.05551880,2.57360828,3.77454575,1.10873937
-4.58329165,5.94164644,0.02231654,1.76218529,0.84476983,0.41640717,0.05469859,2.54145909,3.71201454,1.08062427
-4.57728864,5.83003862,0.02196202,1.71820350,0.83873032,0.41815167,0.05374364,2.50725735,3.64387867,1.05107898
-4.57128564,5.71243403,0.02152023,1.67199049,0.83166500,0.42034375,0.05267253,2.47176370,3.57142199,1.02048927
-4.56528264,5.59080016,0.02099789,1.62419957,0.82384553,0.42300630,0.05150585,2.43577028,3.49607996,0.98927414
-4.55927964,5.46720948,0.02040362,1.57553404,0.81555669,0.42614416,0.05026569,2.40008282,3.41941526,0.95787845
-4.55327664,5.34379306,0.01974779,1.52673315,0.80708792,0.42974336,0.04897499,2.36550158,3.34308623,0.92676410
-4.54727364,5.22269010,0.01904215,1.47855554,0.79872460,0.43377111,0.04765689,2.33280208,3.26880903,0.89640014
-4.54127064,5.10599543,0.01829959,1.43176096,0.79073937,0.43817661,0.04633410,2.30271632,3.19831460,0.86725210
-4.53526763,4.99570708,0.01753372,1.38709085,0.78338402,0.44289271,0.04502829,2.27591548,3.13330202,0.83977094
-4.52926463,4.89367617,0.01675852,1.34524850,0.77688220,0.44783843,0.04375959,2.25299486,3.07538999,0.81438205
-4.52326163,4.80156130,0.01598801,1.30687963,0.77142327,0.45292240,0.04254610,2.23446160,3.02606830,0.79147471
-4.51725863,4.72078920,0.01523580,1.27255423,0.76715765,0.45804695,0.04140360,2.22072594,2.98665137,0.77139247
-4.51125563,4.65252335,0.01451484,1.24275029,0.76419369,0.46311283,0.04034530,2.21209608,2.95823574,0.75442467
-4.50525263,4.59764172,0.01383708,1.21784027,0.76259644,0.46802450,0.03938179,2.20877694,2.94166335,0.74079962
-4.49924962,4.55672454,0.01321322,1.19808078,0.76238811,0.47269545,0.03852109,2.21087279,2.93749228,0.73067957
-4.49324662,4.53005222,0.01265255,1.18360600,0.76355033,0.47705372,0.03776875,2.21839340,2.94597630,0.72415769
-4.48724362,4.51761360,0.01216275,1.17442509,0.76602815,0.48104708,0.03712817,2.23126342,2.96705411,0.72125715
-4.48124062,4.51912374,0.01174985,1.17042372,0.76973538,0.48464781,0.03660090,2.24933449,3.00034905,0.72193239
-4.47523762,4.53405045,0.01141821,1.17136976,0.77456129,0.48785678,0.03618704,2.27239936,3.04517935,0.72607244
-4.46923462,4.56164817,0.01117053,1.17692279,0.78037813,0.49070667,0.03588565,2.30020744,3.10057850,0.73350617
-4.46323162,4.60099762,0.01100789,1.18664707,0.78704934,0.49326417,0.03569517,2.33248097,3.16532530,0.74400932
-4.45722861,4.65104938,0.01092991,1.20002748,0.79443786,0.49563103,0.03561376,2.36893104,3.23798213,0.75731284
-4.45122561,4.71066940,0.01093487,1.21648765,0.80241433,0.49794390,0.03563966,2.40927282,3.31694004,0.77311244
-4.44522261,4.77868423,0.01101984,1.23540965,0.81086471,0.50037284,0.03577138,2.45323910,3.40046888,0.79107865
-4.43921961,4.85392410,0.01118087,1.25615423,0.81969692,0.50311866,0.03600787,2.50059158,3.48677010,0.81086723
-4.43321661,4.93526157,0.01141313,1.27808084,0.82884617,0.50640889,0.03634851,2.55112926,3.57403041,0.83212924
-4.42721361,5.02164412,0.01171109,1.30056655,0.83827874,0.51049265,0.03679304,2.60469341,3.66047359,0.85452055
-4.42121061,5.11211896,0.01206866,1.32302312,0.84799382,0.51563438,0.03734134,2.66116862,3.74440865,0.87771016
-4.41520760,5.20584895,0.01247930,1.34491143,0.85802340,0.52210655,0.03799314,2.72047981,3.82427220,0.90138715
-4.40920460,5.30211868,0.01293616,1.36575287,0.86843002,0.53018155,0.03874761,2.78258498,3.89866335,0.92526584
-4.40320160,5.40033063,0.01343214,1.38513715,0.87930243,0.54012291,0.03960292,2.84746390,3.96637006,0.94908907
-4.39719860,5.49999156,0.01395998,1.40272648,0.89074935,0.55217590,0.04055578,2.91510298,4.02638602,0.97262944
-4.39119560,5.60068990,0.01451229,1.41825610,0.90289144,0.56655799,0.04160090,2.98547687,4.07791785,0.99568860
-4.38519260,5.70206574,0.01508163,1.43153133,0.91585197,0.58344924,0.04273060,3.05852776,4.12038301,1.01809470
-4.37918959,5.80377518,0.01566052,1.44242164,0.92974649,0.60298297,0.04393441,3.13414315,4.15339914,1.03969830
-4.37318659,5.90545149,0.01624146,1.45085234,0.94467209,0.62523705,0.04519880,3.21213355,4.17676620,1.06036711
-4.36718359,6.00666575,0.01681699,1.45679447,0.96069685,0.65022613,0.04650702,3.29221126,4.19044300,1.07998000
-4.36118059,6.10688980,0.01737974,1.46025388,0.97784993,0.67789530,0.04783915,3.37397180,4.19452009,1.09842080
-4.35517759,6.20546438,0.01792243,1.46126014,0.99611300,0.70811530,0.04917225,3.45687943,4.18919112,1.11557243
-4.34917459,6.30157511,0.01843798,1.45985621,1.01541359,0.74067991,0.05048072,3.54025792,4.17472465,1.13131185
-4.34317159,6.39423862,0.01891955,1.45608957,1.03562062,0.77530557,0.05173681,3.62328793,4.15143842,1.14550627
-4.33716858,6.48230059,0.01936063,1.45000538,1.05654274,0.81163360,0.05291136,3.70501169,4.11967765,1.15801103
-4.33116558,6.56444667,0.01975514,1.44164207,1.07792944,0.84923515,0.05397451,3.78434546,4.07979878,1.16866944
-4.32516258,6.63922683,0.02009751,1.43102979,1.09947522,0.88761880,0.05489672,3.86010000,4.03215927,1.17731466
-4.31915958,6.70509227,0.02038277,1.41819156,1.12082660,0.92624080,0.05564965,3.93100842,3.97711408,1.18377356
-4.31315658,6.76044386,0.02060664,1.40314703,1.14159178,0.96451771,0.05620720,3.99576077,3.91501836,1.18787259
-4.30715358,6.80368984,0.02076562,1.38591863,1.16135256,1.00184101,0.05654642,4.05304396,3.84623597,1.18944512
-4.30115058,6.83331014,0.02085705,1.36653944,1.17967803,1.03759322,0.05664843,4.10158542,3.77115259,1.18834007
-4.29514757,6.84792398,0.02087915,1.34506225,1.19613932,1.07116499,0.05649913,4.14019861,3.69019221,1.18443117
-4.28914457,6.84635748,0.02083104,1.32156913,1.21032492,1.10197240,0.05608980,4.16782820,3.60383527,1.17762640
-4.28314157,6.82770759,0.02071277,1.29618069,1.22185569,1.12947392,0.05541753,4.18359289,3.51263685,1.16787705
-4.27713857,6.79139897,0.02052530,1.26906447,1.23039905,1.15318613,0.05448541,4.18682379,3.41724322,1.15518567
-4.27113557,6.73723079,0.02027045,1.24044161,1.23568161,1.17269779,0.05330250,4.17709643,3.31840524,1.13961274
-4.26513257,6.66541091,0.01995086,1.21059143,1.23749980,1.18768157,0.05188364,4.15425501,3.21698717,1.12128125
-4.25912956,6.57657564,0.01956992,1.17985339,1.23572811,1.19790294,0.05024902,4.11842768,3.11396997,1.10037916
-4.25312656,6.47179387,0.01913171,1.14862612,1.23032453,1.20322604,0.04842358,4.07003209,3.01044830,1.07715939
-4.24712356,6.35255519,0.01864088,1.11736355,1.22133318,1.20361635,0.04643632,4.00977112,2.90762102,1.05193724
-4.24112056,6.22074259,0.01810262,1.08656790,1.20888411,1.19914009,0.04431941,3.93861899,2.80677494,1.02508539
-4.23511756,6.07859067,0.01752253,1.05678004,1.19319034,1.18996058,0.04210734,3.85779842,2.70926253,0.99702641
-4.22911456,5.92863117,0.01690656,1.02856718,1.17454238,1.17633184,0.03983597,3.76874986,2.61647398,0.96822328
-4.22311156,5.77362802,0.01626092,1.00250861,1.15330057,1.15858986,0.03754162,3.67309423,2.52980479,0.93916802
-4.21710855,5.61650448,0.01559202,0.97917984,1.12988562,1.13714193,0.03526019,3.57259066,2.45061990,0.91036900
-4.21110555,5.46026510,0.01490641,0.95913573,1.10476772,1.11245464,0.03302642,3.46909079,2.38021570,0.88233727
-4.20510255,5.30791534,0.01421071,0.94289334,1.07845462,1.08504103,0.03087311,3.36449147,2.31978150,0.85557243
-4.19909955,5.16238161,0.01351156,0.93091502,1.05147911,1.05544739,0.02883060,3.26068727,2.27036167,0.83054852
-4.19309655,5.02643434,0.01281556,0.92359252,1.02438626,1.02424012,0.02692630,3.15952447,2.23282024,0.80770041
-4.18709355,4.90261649,0.01212922,0.92123256,0.99772071,0.99199307,0.02518427,3.06275762,2.20780905,0.78741124
-4.18109055,4.79317941,0.01145894,0.92404466,0.97201430,0.95927552,0.02362506,2.97200994,2.19574104,0.77000122
-4.17508754,4.70002798,0.01081090,0.93213146,0.94777428,0.92664121,0.02226551,2.88873836,2.19676970,0.75571829
-4.16908454,4.62467615,0.01019106,0.94548227,0.92547231,0.89461823,0.02111873,2.81420391,2.21077574,0.74473099
-4.16308154,4.56821400,0.00960508,0.96396979,0.90553432,0.86370010,0.02019409,2.74944784,2.23736170,0.73712369
-4.15707854,4.53128689,0.00905824,0.98735055,0.88833151,0.83433781,0.01949728,2.69527391,2.27585504,0.73289465
-4.15107554,4.51408687,0.00855543,1.01526891,0.87417242,0.80693293,0.01903046,2.65223678,2.32531985,0.73195664
-4.14507254,4.51635627,0.00810106,1.04726458,0.86329638,0.78183165,0.01879234,2.62063670,2.38457713,0.73414053
-4.13906953,4.53740305,0.00769900,1.08278354,0.85586832,0.75931980,0.01877836,2.60052006,2.45223314,0.73920143
-4.13306653,4.57612707,0.00735253,1.12119191,0.85197506,0.73961876,0.01898088,2.59168587,2.52671492,0.74682741
-4.12706353,4.63105615,0.00706432,1.16179232,0.85162326,0.72288230,0.01938927,2.59369751,2.60631207,0.75665028
-4.12106053,4.70039080,0.00683632,1.20384224,0.85473900,0.70919441,0.01999016,2.60589942,2.68922318,0.76825828
-4.11505753,4.78205578,0.00666978,1.24657351,0.86116920,0.69856829,0.02076760,2.62743821,2.77360532,0.78120990
-4.10905453,4.87375705,0.00656519,1.28921242,0.87068483,0.69094638,0.02170324,2.65728746,2.85762482,0.79504851
-4.10305153,4.97304199,0.00652228,1.33099959,0.88298590,0.68620181,0.02277660,2.69427549,2.93950734,0.80931704
-4.09704852,5.07736126,0.00653996,1.37120887,0.89770831,0.68414121,0.02396525,2.73711541,3.01758549,0.82357220
-4.09104552,5.18413029,0.00661637,1.40916471,0.91443236,0.68450902,0.02524517,2.78443660,3.09034210,0.83739765
-4.08504252,5.29078875,0.00674886,1.44425733,0.93269279,0.68699332,0.02659102,2.83481674,3.15644766,0.85041554
-4.07903952,5.39485641,0.00693402,1.47595532,0.95199017,0.69123322,0.02797650,2.88681370,3.21479067,0.86229600
-4.07303652,5.49398412,0.00716771,1.50381537,0.97180334,0.69682765,0.02937480,2.93899637,3.26449999,0.87276437
-4.06703352,5.58599895,0.00744513,1.52748896,0.99160268,0.70334550,0.03075902,2.98997398,3.30495884,0.88160581
-4.06103052,5.66894273,0.00776085,1.54672614,1.01086375,0.71033684,0.03210264,3.03842311,3.33581021,0.88866733
-4.05502751,5.74110384,0.00810896,1.56137644,1.02908107,0.71734491,0.03338007,3.08311214,3.35695430,0.89385743
-4.04902451,5.80104214,0.00848313,1.57138736,1.04578154,0.72391868,0.03456713,3.12292275,3.36853867,0.89714343
-4.04302151,5.84760741,0.00887673,1.57680078,1.06053735,0.72962542,0.03564162,3.15686832,3.37094212,0.89854693
-4.03701851,5.87995183,0.00928303,1.57774764,1.07297780,0.73406303,0.03658382,3.18410928,3.36475376,0.89813786
-4.03101551,5.89753715,0.00969532,1.57444164,1.08279996,0.73687168,0.03737698,3.20396541,3.35074859,0.89602756
-4.02501251,5.90013740,0.01010711,1.56717209,1.08977777,0.73774438,0.03800778,3.21592538,3.32986105,0.89236143
-4.01900950,5.88783762,0.01051231,1.55629650,1.09376949,0.73643609,0.03846672,3.21965360,3.30315780,0.88731158
-4.01300650,5.86102950,0.01090543,1.54223315,1.09472324,0.73277112,0.03874842,3.21499474,3.27181096,0.88107003
-4.00700350,5.82040400,0.01128178,1.52545371,1.09268056,0.72664857,0.03885186,3.20197600,3.23707242,0.87384258
-4.00100050,5.76694142,0.01163762,1.50647611,1.08777801,0.71804554,0.03878047,3.18080728,3.20024995,0.86584380
-3.99499750,5.70189859,0.01197036,1.48585744,1.08024658,0.70701825,0.03854221,3.15187936,3.16268506,0.85729296
-3.98899450,5.62679297,0.01227865,1.46418676,1.07040916,0.69370068,0.03814938,3.11575980,3.12573243,0.84841114
-3.98299150,5.54338314,0.01256252,1.44207752,1.05867586,0.67830121,0.03761851,3.07318659,3.09074062,0.83941916
-3.97698849,5.45364492,0.01282340,1.42015939,1.04553742,0.66109705,0.03696995,3.02505917,3.05903317,0.83053609
-3.97098549,5.35974253,0.01306411,1.39906901,1.03155656,0.64242680,0.03622746,2.97242651,3.03188946,0.82197823
-3.96498249,5.26399413,0.01328886,1.37943961,1.01735757,0.62268135,0.03541768,2.91647198,3.01052460,0.81395788
-3.95897949,5.16883132,0.01350304,1.36188924,1.00361407,0.60229340,0.03456950,2.85849464,2.99606777,0.80668191
-3.95297649,5.07675239,0.01371316,1.34700768,0.99103517,0.58172588,0.03371338,2.79988676,2.98953861,0.80034953
-3.94697349,4.99026978,0.01392654,1.33534206,0.98035015,0.56145961,0.03288057,2.74210764,2.99182180,0.79514936
-3.94097049,4.91185221,0.01415108,1.32738160,0.97229185,0.54198057,0.03210235,2.68665373,3.00364014,0.79125544
-3.93496748,4.84386284,0.01439497,1.32354197,0.96757917,0.52376706,0.03140922,2.63502552,3.02552700,0.78882230
-3.92896448,4.78849515,0.01466633,1.32414983,0.96689887,0.50727706,0.03083014,2.58869175,3.05779942,0.78797934
-3.92296148,4.74770854,0.01497290,1.32942844,0.97088716,0.49293625,0.03039170,2.54905197,3.10053337,0.78882466
-3.91695848,4.72316621,0.01532170,1.33948504,0.98011162,0.48112682,0.03011751,2.51739835,3.15354300,0.79141873
-3.91095548,4.71617807,0.01571870,1.35430100,0.99505384,0.47217746,0.03002751,2.49487825,3.21636589,0.79577850
-3.90495248,4.72765124,0.01616855,1.37372546,1.01609354,0.46635483,0.03013743,2.48245880,3.28825599,0.80187221
-3.89894947,4.75805101,0.01667438,1.39747321,1.04349468,0.46385665,0.03045839,2.48089517,3.36818612,0.80961567
-3.89294647,4.80737458,0.01723753,1.42512729,1.07739424,0.46480665,0.03099658,2.49070395,3.45486108,0.81887015
-3.88694347,4.87513950,0.01785754,1.45614672,1.11779424,0.46925168,0.03175308,2.51214295,3.54674226,0.82944259
-3.88094047,4.96038820,0.01853203,1.48987924,1.16455754,0.47716082,0.03272387,2.54519875,3.64208385,0.84108802
-3.87493747,5.06170928,0.01925677,1.52557899,1.21740785,0.48842693,0.03389987,2.58958281,3.73897993,0.85351459
-3.86893447,5.17727537,0.02002574,1.56242849,1.27593418,0.50287034,0.03526728,2.64473677,3.83542123,0.86639098
-3.86293147,5.30489659,0.02083134,1.59956415,1.33959991,0.52024478,0.03680787,2.70984707,3.92935948,0.87935599
-3.85692846,5.44208788,0.02166453,1.63610424,1.40775637,0.54024538,0.03849954,2.78386864,4.01877664,0.89202997
-3.85092546,5.58614761,0.02251519,1.67117825,1.47966053,0.56251858,0.04031691,2.86555697,4.10175603,0.90402762
-3.84492246,5.73424442,0.02337234,1.70395603,1.55449653,0.58667354,0.04223197,2.95350749,4.17655186,0.91497142
-3.83891946,5.88350851,0.02422449,1.73367573,1.63140002,0.61229482,0.04421486,3.04620059,4.24165361,0.92450517
-3.83291646,6.03112373,0.02506000,1.75966889,1.70948466,0.63895588,0.04623458,3.14205073,4.29584209,0.93230678
-3.82691346,6.17441631,0.02586734,1.78138172,1.78786956,0.66623280,0.04825982,3.23945741,4.33823395,0.93809986
-3.82091046,6.31093646,0.02663548,1.79839145,1.86570670,0.69371790,0.05025966,3.33685591,4.36831242,0.94166333
-3.81490745,6.43852944,0.02735412,1.81041718,1.94220689,0.72103250,0.05220427,3.43276566,4.38594228,0.94283866
-3.80890445,6.55539303,0.02801394,1.81732461,2.01666339,0.74783859,0.05406556,3.52583412,4.39136841,0.94153431
-3.80290145,6.66011922,0.02860686,1.81912466,2.08847188,0.77384861,0.05581765,3.61487438,4.38519775,0.93772736
-3.79689845,6.75171865,0.02912614,1.81596616,2.15714603,0.79883313,0.05743738,3.69889488,4.36836559,0.93146202
-3.79089545,6.82962717,0.02956653,1.80812318,2.22232784,0.82262613,0.05890452,3.77712012,4.34208805,0.92284543
-3.78489245,6.89369488,0.02992431,1.79597759,2.28379239,0.84512742,0.06020205,3.84900168,4.30780303,0.91204089
-3.77888944,6.94415872,0.03019730,1.77999806,2.34144667,0.86630241,0.06131621,3.91421934,4.26710286,0.89925891
-3.77288644,6.98160058,0.03038485,1.76071651,2.39532285,0.88617900,0.06223649,3.97267252,4.22166203,0.88474676
-3.76688344,7.00689345,0.03048773,1.73870325,2.44556609,0.90484194,0.06295550,4.02446286,4.17316363,0.86877687
-3.76088044,7.02113872,0.03050801,1.71454201,2.49241783,0.92242487,0.06346883,4.06986920,4.12322802,0.85163492
-3.75487744,7.02559792,0.03044895,1.68880611,2.53619536,0.93910041,0.06377480,4.10931623,4.07334730,0.83360804
-3.74887444,7.02162239,0.03031478,1.66203666,2.57726866,0.95506888,0.06387421,4.14333884,4.02482815,0.81497374
-3.74287144,7.01058433,0.03011053,1.63472383,2.61603584,0.97054614,0.06377007,4.17254400,3.97874570,0.79599011
-3.73686843,6.99381225,0.02984183,1.60729168,2.65289836,0.98575121,0.06346730,4.19757209,3.93590996,0.77688761
-3.73086543,6.97253367,0.02951469,1.58008714,2.68823714,1.00089402,0.06297257,4.21905956,3.89684564,0.75786267
-3.72486243,6.94782718,0.02913531,1.55337319,2.72239074,1.01616425,0.06229398,4.23760477,3.86178571,0.73907345
-3.71885943,6.92058544,0.02870987,1.52732628,2.75563652,1.03172122,0.06144096,4.25373818,3.83067802,0.72063765
-3.71285643,6.89149008,0.02824438,1.50203778,2.78817549,1.04768575,0.06042409,4.26789831,3.80320387,0.70263230
-3.70685343,6.86099859,0.02774450,1.47751892,2.82012139,1.06413378,0.05925503,4.28041398,3.77880687,0.68509549
-3.70085043,6.82934298,0.02721541,1.45370881,2.85149423,1.08109237,0.05794638,4.29149330,3.75672987,0.66802967
-3.69484742,6.79653920,0.02666172,1.43048478,2.88221830,1.09853774,0.05651170,4.30121945,3.73605784,0.65140634
-3.68884442,6.76240585,0.02608739,1.40767436,2.91212457,1.11639563,0.05496538,4.30955275,3.71576418,0.63517162
-3.68284142,6.72659065,0.02549572,1.38506833,2.94095691,1.13454353,0.05332264,4.31633862,3.69475813,0.61925256
-3.67683842,6.68860266,0.02488929,1.36243393,2.96838187,1.15281484,0.05159947,4.32132047,3.67193118,0.60356371
-3.67083542,6.64784825,0.02427005,1.33952786,2.99400115,1.17100433,0.04981255,4.32415648,3.64620058,0.58801364
-3.66483242,6.60366907,0.02363931,1.31610844,3.01736636,1.18887496,0.04797915,4.32443941,3.61654835,0.57251117
-3.65882941,6.55538019,0.02299790,1.29194655,3.03799520,1.20616532,0.04611701,4.32171822,3.58205484,0.55697108
-3.65282641,6.50230681,0.02234616,1.26683505,3.05538861,1.22259772,0.04424424,4.31552066,3.54192596,0.54131901
-3.64682341,6.44381851,0.02168417,1.24059651,3.06904818,1.23788634,0.04237916,4.30537576,3.49551379,0.52549563
-3.64082041,6.37935990,0.02101181,1.21308921,3.07849347,1.25174535,0.04054014,4.29083566,3.44233066,0.50945973
-3.63481741,6.30847717,0.02032887,1.18421126,3.08327872,1.26389673,0.03874546,4.27149594,3.38205698,0.49319049
-3.62881441,6.23083998,0.01963526,1.15390322,3.08300854,1.27407759,0.03701317,4.24701417,3.31454326,0.47668869
-3.62281141,6.14625873,0.01893104,1.12214901,3.07735254,1.28204680,0.03536091,4.21712609,3.23980729,0.45997712
-3.61680840,6.05469698,0.01821656,1.08897556,3.06605832,1.28759105,0.03380584,4.18165933,3.15802689,0.44310010
-3.61080540,5.95627925,0.01749258,1.05445124,3.04896284,1.29052996,0.03236452,4.14054431,3.06952936,0.42612230
-3.60480240,5.85129429,0.01676028,1.01868330,3.02600175,1.29072048,0.03105277,4.09382225,2.97477828,0.40912692
-3.59879940,5.74019394,0.01602130,0.98181456,2.99721663,1.28806031,0.02988566,4.04165011,2.87435829,0.39221332
-3.59279640,5.62358792,0.01527783,0.94401939,2.96275969,1.28249048,0.02887735,3.98430240,2.76895866,0.37549433
-3.58679340,5.50223444,0.01453247,0.90549932,2.92289589,1.27399691,0.02804105,3.92216964,2.65935596,0.35909307
-3.58079040,5.37702706,0.01378833,0.86647827,2.87800202,1.26261103,0.02738888,3.85575357,2.54639648,0.34313973
-3.57478739,5.24897767,0.01304883,0.82719753,2.82856280,1.24840930,0.02693174,3.78565890,2.43097845,0.32776813
