energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.63731866,3.38260455,0.71256294,2.38235866,0.00302036,0.04544361,0.51911777,0.78744852,0.00437144,0.12968323
-4.63131566,3.37439581,0.69500226,2.33991282,0.00312904,0.04619795,0.51464019,0.81831288,0.00441895,0.12855383
-4.62531266,3.37960624,0.67936536,2.30612994,0.00323309,0.04717321,0.51176016,0.85316666,0.00448439,0.12829395
-4.61930965,3.39752335,0.66556443,2.28073054,0.00333244,0.04834747,0.51036723,0.89165428,0.00456643,0.12887064
-4.61330665,3.42719669,0.65348490,2.26330902,0.00342712,0.04969583,0.51032917,0.93331919,0.00466324,0.13023767
-4.60730365,3.46746148,0.64299013,2.25334788,0.00351722,0.05119093,0.51149811,0.97761126,0.00477257,0.13233670
-4.60130065,3.51696654,0.63392618,2.25023253,0.00360285,0.05280351,0.51371643,1.02389772,0.00489176,0.13509864
-4.59529765,3.57420566,0.62612636,2.25326627,0.00368412,0.05450300,0.51682204,1.07147725,0.00501784,0.13844523
-4.58929465,3.63755145,0.61941554,2.26168524,0.00376114,0.05625808,0.52065299,1.11959680,0.00514758,0.14229064
-4.58329165,3.70529099,0.61361414,2.27467288,0.00383394,0.05803731,0.52505119,1.16747062,0.00527761,0.14654324
-4.57728864,3.77566215,0.60854174,2.29137389,0.00390251,0.05980962,0.52986511,1.21430076,0.00540450,0.15110735
-4.57128564,3.84688992,0.60402031,2.31090752,0.00396674,0.06154487,0.53495162,1.25929819,0.00552485,0.15588501
-4.56528264,3.91722164,0.59987701,2.33238023,0.00402644,0.06321432,0.54017677,1.30170400,0.00563536,0.16077778
-4.55927964,3.98496059,0.59594661,2.35489766,0.00408133,0.06479100,0.54541576,1.34080958,0.00573299,0.16568833
-4.55327664,4.04849701,0.59207357,2.37757605,0.00413108,0.06625007,0.55055227,1.37597524,0.00581496,0.17052211
-4.54727364,4.10633609,0.58811364,2.39955311,0.00417526,0.06756905,0.55547725,1.40664651,0.00587888,0.17518877
-4.54127064,4.15712245,0.58393525,2.41999851,0.00421344,0.06872804,0.56008731,1.43236756,0.00592277,0.17960350
-4.53526763,4.19966075,0.57942049,2.43812402,0.00424515,0.06970982,0.56428320,1.45279139,0.00594515,0.18368822
-4.52926463,4.23293234,0.57446586,2.45319335,0.00426993,0.07049990,0.56796825,1.46768643,0.00594502,0.18737258
-4.52326163,4.25610790,0.56898278,2.46453186,0.00428737,0.07108656,0.57104724,1.47693954,0.00592190,0.19059481
-4.51725863,4.26855621,0.56289781,2.47153594,0.00429711,0.07146078,0.57342573,1.48055550,0.00587580,0.19330244
-4.51125563,4.26984927,0.55615285,2.47368213,0.00429887,0.07161623,0.57501004,1.47865312,0.00580724,0.19545282
-4.50525263,4.25976405,0.54870501,2.47053597,0.00429247,0.07154917,0.57570790,1.47145841,0.00571718,0.19701353
-4.49924962,4.23828117,0.54052655,2.46176007,0.00427784,0.07125841,0.57542989,1.45929526,0.00560697,0.19796267
-4.49324662,4.20558079,0.53160465,2.44712153,0.00425501,0.07074528,0.57409152,1.44257405,0.00547831,0.19828899
-4.48724362,4.16203598,0.52194111,2.42649813,0.00422412,0.07001352,0.57161598,1.42177886,0.00533320,0.19799194
-4.48124062,4.10820373,0.51155198,2.39988304,0.00418543,0.06906935,0.56793722,1.39745376,0.00517383,0.19708157
-4.47523762,4.04481363,0.50046718,2.36738762,0.00413926,0.06792138,0.56300347,1.37018863,0.00500253,0.19557832
-4.46923462,3.97275431,0.48872997,2.32924188,0.00408603,0.06658067,0.55678058,1.34060505,0.00482174,0.19351266
-4.46323162,3.89305750,0.47639626,2.28579236,0.00402619,0.06506066,0.54925532,1.30934256,0.00463387,0.19092464
-4.45722861,3.80687975,0.46353383,2.23749697,0.00396024,0.06337715,0.54043813,1.27704553,0.00444133,0.18786317
-4.45122561,3.71548159,0.45022134,2.18491669,0.00388868,0.06154824,0.53036517,1.24435094,0.00424644,0.18438527
-4.44522261,3.62020423,0.43654707,2.12870400,0.00381204,0.05959419,0.51909955,1.21187704,0.00405137,0.18055499
-4.43921961,3.52244393,0.42260746,2.06958830,0.00373078,0.05753723,0.50673149,1.18021305,0.00385818,0.17644231
-4.43321661,3.42362419,0.40850541,2.00835837,0.00364536,0.05540131,0.49337733,1.14990978,0.00366875,0.17212173
-4.42721361,3.32516631,0.39434833,1.94584254,0.00355620,0.05321179,0.47917747,1.12147127,0.00348478,0.16767076
-4.42121061,3.22845885,0.38024601,1.88288710,0.00346367,0.05099501,0.46429321,1.09534731,0.00330783,0.16316837
-4.41520760,3.13482691,0.36630844,1.82033383,0.00336810,0.04877786,0.44890258,1.07192682,0.00313930,0.15869326
-4.40920460,3.04550213,0.35264348,1.75899738,0.00326980,0.04658731,0.43319549,1.05153221,0.00298046,0.15432213
-4.40320160,2.96159448,0.33935468,1.69964377,0.00316903,0.04444986,0.41736825,1.03441464,0.00283247,0.15012811
-4.39719860,2.88406718,0.32653929,1.64297057,0.00306608,0.04239104,0.40161791,1.02075032,0.00269644,0.14617920
-4.39119560,2.81371558,0.31428648,1.58959013,0.00296120,0.04043496,0.38613655,1.01063801,0.00257342,0.14253690
-4.38519260,2.75115137,0.30267601,1.54001617,0.00285471,0.03860382,0.37110594,1.00409780,0.00246447,0.13925520
-4.37918959,2.69679274,0.29177734,1.49465484,0.00274694,0.03691763,0.35669274,1.00107146,0.00237065,0.13637978
-4.37318659,2.65086135,0.28164927,1.45380020,0.00263829,0.03539388,0.34304453,1.00142438,0.00229311,0.13394756
-4.36718359,2.61338616,0.27234012,1.41763464,0.00252927,0.03404745,0.33028685,1.00494934,0.00223304,0.13198675
-4.36118059,2.58421442,0.26388850,1.38623387,0.00242044,0.03289051,0.31852125,1.01137216,0.00219176,0.13051709
-4.35517759,2.56302923,0.25632448,1.35957632,0.00231249,0.03193262,0.30782457,1.02035929,0.00217064,0.12955059
-4.34917459,2.54937293,0.24967124,1.33755610,0.00220626,0.03118089,0.29824932,1.03152714,0.00217120,0.12909251
-4.34317159,2.54267547,0.24394696,1.31999901,0.00210267,0.03064017,0.28982504,1.04445319,0.00219501,0.12914262
-4.33716858,2.54228605,0.23916687,1.30668025,0.00200281,0.03031341,0.28256053,1.05868845,0.00224372,0.12969661
-4.33116558,2.54750684,0.23534524,1.29734319,0.00190790,0.03020190,0.27644682,1.07377093,0.00231899,0.13074755
-4.32516258,2.55762685,0.23249714,1.29171769,0.00181929,0.03030562,0.27146043,1.08923978,0.00242245,0.13228738
-4.31915958,2.57195427,0.23063993,1.28953724,0.00173846,0.03062351,0.26756693,1.10464943,0.00255567,0.13430819
-4.31315658,2.58984585,0.22979411,1.29055379,0.00166702,0.03115365,0.26472433,1.11958332,0.00272006,0.13680328
-4.30715358,2.61073149,0.22998358,1.29454954,0.00160667,0.03189339,0.26288624,1.13366655,0.00291679,0.13976801
-4.30115058,2.63413330,0.23123516,1.30134506,0.00155922,0.03283936,0.26200445,1.14657696,0.00314674,0.14320007
-4.29514757,2.65967782,0.23357739,1.31080356,0.00152651,0.03398738,0.26203089,1.15805419,0.00341039,0.14709949
-4.28914457,2.68710124,0.23703853,1.32283094,0.00151044,0.03533224,0.26291884,1.16790624,0.00370774,0.15146813
-4.28314157,2.71624746,0.24164390,1.33737208,0.00151290,0.03686741,0.26462334,1.17601334,0.00403825,0.15630872
-4.27713857,2.74705924,0.24741270,1.35440359,0.00153572,0.03858463,0.26710080,1.18232896,0.00440075,0.16162356
-4.27113557,2.77956336,0.25435439,1.37392365,0.00158067,0.04047354,0.27030803,1.18687788,0.00479339,0.16741288
-4.26513257,2.81385072,0.26246494,1.39593985,0.00164934,0.04252119,0.27420065,1.18975167,0.00521361,0.17367295
-4.25912956,2.85005286,0.27172315,1.42045565,0.00174314,0.04471167,0.27873119,1.19110161,0.00565810,0.18039413
-4.25312656,2.88831637,0.28208719,1.44745672,0.00186321,0.04702576,0.28384704,1.19112966,0.00612283,0.18755893
-4.24712356,2.92877690,0.29349181,1.47689782,0.00201036,0.04944072,0.28948848,1.19007790,0.00660305,0.19514016
-4.24112056,2.97153430,0.30584624,1.50869127,0.00218501,0.05193019,0.29558701,1.18821695,0.00709337,0.20309951
-4.23511756,3.01663059,0.31903316,1.54269771,0.00238714,0.05446434,0.30206416,1.18583412,0.00758784,0.21138641
-4.22911456,3.06403197,0.33290871,1.57871976,0.00261620,0.05701012,0.30883096,1.18322163,0.00808008,0.21993749
-4.22311156,3.11361588,0.34730384,1.61649909,0.00287111,0.05953178,0.31578825,1.18066565,0.00856337,0.22867660
-4.21710855,3.16516412,0.36202687,1.65571706,0.00315018,0.06199161,0.32282768,1.17843649,0.00903089,0.23751548
-4.21110555,3.21836197,0.37686726,1.69599904,0.00345112,0.06435076,0.32983371,1.17678036,0.00947581,0.24635512
-4.20510255,3.27280375,0.39160058,1.73692215,0.00377101,0.06657033,0.33668629,1.17591281,0.00989155,0.25508770
-4.19909955,3.32800400,0.40599433,1.77802613,0.00410633,0.06861249,0.34326418,1.17601412,0.01027194,0.26359914
-4.19309655,3.38341387,0.41981452,1.81882679,0.00445301,0.07044168,0.34944884,1.17722654,0.01061141,0.27177212
-4.18709355,3.43844148,0.43283264,1.85883133,0.00480645,0.07202588,0.35512847,1.17965324,0.01090517,0.27948942
-4.18109055,3.49247510,0.44483279,1.89755484,0.00516165,0.07333766,0.36020222,1.18335877,0.01114940,0.28663753
-4.17508754,3.54490765,0.45561847,1.93453699,0.00551325,0.07435531,0.36458404,1.18837072,0.01134133,0.29311024
-4.16908454,3.59516113,0.46501895,1.96935833,0.00585569,0.07506362,0.36820619,1.19468228,0.01147937,0.29881208
-4.16308154,3.64270948,0.47289467,2.00165503,0.00618333,0.07545455,0.37102198,1.20225532,0.01156319,0.30366153
-4.15707854,3.68709855,0.47914154,2.03113168,0.00649061,0.07552760,0.37300771,1.21102364,0.01159369,0.30759374
-4.15107554,3.72796213,0.48369392,2.05757118,0.00677214,0.07528983,0.37416357,1.22089615,0.01157300,0.31056265
-4.14507254,3.76503298,0.48652609,2.08084141,0.00702293,0.07475568,0.37451346,1.23175967,0.01150443,0.31254240
-4.13906953,3.79814858,0.48765218,2.10089838,0.00723845,0.07394644,0.37410378,1.24348134,0.01139233,0.31352810
-4.13306653,3.82725113,0.48712459,2.11778552,0.00741481,0.07288941,0.37300114,1.25591038,0.01124196,0.31353563
-4.12706353,3.85238217,0.48503096,2.13162944,0.00754884,0.07161692,0.37128916,1.26887943,0.01105931,0.31260087
-4.12106053,3.87367221,0.48148988,2.14263220,0.00763820,0.07016503,0.36906459,1.28220544,0.01085089,0.31077802
-4.11505753,3.89132623,0.47664555,2.15106075,0.00768143,0.06857223,0.36643282,1.29569034,0.01062356,0.30813748
-4.10905453,3.90560624,0.47066177,2.15723401,0.00767799,0.06687798,0.36350318,1.30912173,0.01038428,0.30476306
-4.10305153,3.91681201,0.46371540,2.16150845,0.00762825,0.06512129,0.36038417,1.32227376,0.01013992,0.30074897
-4.09704852,3.92526159,0.45598978,2.16426303,0.00753350,0.06333939,0.35717897,1.33490864,0.00989708,0.29619651
-4.09104552,3.93127279,0.44766837,2.16588430,0.00739585,0.06156648,0.35398137,1.34677875,0.00966192,0.29121081
-4.08504252,3.93514728,0.43892887,2.16675273,0.00721821,0.05983276,0.35087240,1.35762976,0.00944003,0.28589764
-4.07903952,3.93715807,0.42993816,2.16723081,0.00700415,0.05816358,0.34791780,1.36720477,0.00923637,0.28036051
-4.07303652,3.93754165,0.42084818,2.16765386,0.00675780,0.05657897,0.34516635,1.37524950,0.00905516,0.27469821
-4.06703352,3.93649506,0.41179293,2.16832392,0.00648372,0.05509335,0.34264931,1.38151847,0.00889992,0.26900277
-4.06103052,3.93417824,0.40288665,2.16950689,0.00618678,0.05371557,0.34038063,1.38578206,0.00877348,0.26335800
-4.05502751,3.93072142,0.39422317,2.17143326,0.00587201,0.05244923,0.33835825,1.38783409,0.00867804,0.25783860
-4.04902451,3.92623694,0.38587638,2.17430192,0.00554448,0.05129313,0.33656596,1.38749970,0.00861524,0.25250982
-4.04302151,3.92083445,0.37790161,2.17828675,0.00520918,0.05024205,0.33497603,1.38464310,0.00858627,0.24742755
-4.03701851,3.91463846,0.37033790,2.18354527,0.00487089,0.04928754,0.33355211,1.37917469,0.00859201,0.24263895
-4.03101551,3.90780652,0.36321071,2.19022860,0.00453411,0.04841889,0.33225241,1.37105726,0.00863309,0.23818324
-4.02501251,3.90054658,0.35653512,2.19849162,0.00420298,0.04762407,0.33103286,1.36031077,0.00871002,0.23409283
-4.01900950,3.89313197,0.35031897,2.20850243,0.00388119,0.04689067,0.32985003,1.34701529,0.00882330,0.23039441
-4.01300650,3.88591237,0.34456601,2.22045015,0.00357198,0.04620675,0.32866376,1.33131200,0.00897340,0.22711003
-4.00700350,3.87931974,0.33927863,2.23455001,0.00327808,0.04556159,0.32743921,1.31340189,0.00916088,0.22425809
-4.00100050,3.87386802,0.33446012,2.25104526,0.00300170,0.04494629,0.32614841,1.29354218,0.00938631,0.22185400
-3.99499750,3.87014618,0.33011636,2.27020506,0.00274459,0.04435414,0.32477110,1.27204052,0.00965029,0.21991059
-3.98899450,3.86880454,0.32625671,2.29231838,0.00250798,0.04378092,0.32329499,1.24924710,0.00995334,0.21843819
-3.98299150,3.87053456,0.32289431,2.31768386,0.00229266,0.04322490,0.32171539,1.22554502,0.01029582,0.21744438
-3.97698849,3.87604300,0.32004569,2.34659587,0.00209902,0.04268674,0.32003436,1.20133926,0.01067783,0.21693338
-3.97098549,3.88602158,0.31772968,2.37932760,0.00192706,0.04216924,0.31825945,1.17704477,0.01109906,0.21690533
-3.96498249,3.90111380,0.31596603,2.41611191,0.00177646,0.04167691,0.31640214,1.15307415,0.01155866,0.21735521
-3.95897949,3.92188057,0.31477356,2.45712108,0.00164661,0.04121553,0.31447614,1.12982555,0.01205512,0.21827187
-3.95297649,3.94876676,0.31416820,2.50244678,0.00153668,0.04079161,0.31249574,1.10767119,0.01258617,0.21963693
-3.94697349,3.98207052,0.31416107,2.55208148,0.00144566,0.04041182,0.31047423,1.08694715,0.01314865,0.22142393
-3.94097049,4.02191739,0.31475669,2.60590256,0.00137238,0.04008245,0.30842257,1.06794466,0.01373852,0.22359762
-3.93496748,4.06824077,0.31595155,2.66366050,0.00131560,0.03980896,0.30634846,1.05090347,0.01435075,0.22611363
-3.92896448,4.12077022,0.31773311,2.72497198,0.00127400,0.03959550,0.30425566,1.03600730,0.01497942,0.22891850
-3.92296148,4.17902846,0.32007933,2.78931871,0.00124625,0.03944461,0.30214388,1.02338164,0.01561773,0.23195010
-3.91695848,4.24233766,0.32295879,2.85605256,0.00123104,0.03935698,0.30000898,1.01309375,0.01625811,0.23513858
-3.91095548,4.30983495,0.32633140,2.92440698,0.00122709,0.03933130,0.29784360,1.00515496,0.01689239,0.23840762
-3.90495248,4.38049659,0.33014959,2.99351454,0.00123321,0.03936429,0.29563809,0.99952474,0.01751192,0.24167622
-3.89894947,4.45316993,0.33436006,3.06242999,0.00124832,0.03945074,0.29338173,0.99611652,0.01810785,0.24486067
-3.89294647,4.52661152,0.33890580,3.13015796,0.00127145,0.03958371,0.29106403,0.99480469,0.01867127,0.24787688
-3.88694347,4.59952977,0.34372834,3.19568393,0.00130179,0.03975479,0.28867612,0.99543239,0.01919354,0.25064271
-3.88094047,4.67062995,0.34877008,3.25800735,0.00133872,0.03995442,0.28621209,0.99781972,0.01966647,0.25308044
-3.87493747,4.73865946,0.35397650,3.31617502,0.00138177,0.04017226,0.28367014,1.00177186,0.02008259,0.25511905
-3.86893447,4.80245115,0.35929812,3.36931347,0.00143069,0.04039762,0.28105353,1.00708674,0.02043538,0.25669633
-3.86293147,4.86096273,0.36469204,3.41665851,0.00148541,0.04061986,0.27837117,1.01356192,0.02071949,0.25776066
-3.85692846,4.91331039,0.37012307,3.45758082,0.00154607,0.04082880,0.27563792,1.02100042,0.02093090,0.25827236
-3.85092546,4.95879521,0.37556424,3.49160626,0.00161300,0.04101514,0.27287445,1.02921531,0.02106712,0.25820464
-3.84492246,4.99692144,0.38099668,3.51843014,0.00168669,0.04117083,0.27010681,1.03803301,0.02112726,0.25754395
-3.83891946,5.02740601,0.38640906,3.53792477,0.00176777,0.04128940,0.26736564,1.04729529,0.02111213,0.25628994
-3.83291646,5.05017939,0.39179636,3.55014037,0.00185698,0.04136623,0.26468509,1.05686014,0.02102427,0.25445485
-3.82691346,5.06537805,0.39715835,3.55529930,0.00195514,0.04139877,0.26210156,1.06660156,0.02086793,0.25206244
-3.82091046,5.07332961,0.40249770,3.55378431,0.00206307,0.04138673,0.25965237,1.07640870,0.02064904,0.24914664
-3.81490745,5.07453178,0.40781797,3.54612145,0.00218153,0.04133208,0.25737433,1.08618446,0.02037509,0.24574985
-3.80890445,5.06962663,0.41312166,3.53295897,0.00231121,0.04123912,0.25530246,1.09584393,0.02005497,0.24192102
-3.80290145,5.05937183,0.41840835,3.51504305,0.00245261,0.04111438,0.25346884,1.10531296,0.01969884,0.23771373
-3.79689845,5.04461041,0.42367319,3.49319188,0.00260600,0.04096644,0.25190168,1.11452703,0.01931785,0.23318426
-3.79089545,5.02624081,0.42890584,3.46826922,0.00277137,0.04080573,0.25062466,1.12343069,0.01892394,0.22838971
-3.78489245,5.00518843,0.43408984,3.44115854,0.00294836,0.04064416,0.24965663,1.13197761,0.01852953,0.22338640
-3.77888944,4.98237978,0.43920262,3.41273895,0.00313623,0.04049474,0.24901152,1.14013131,0.01814723,0.21822849
-3.77288644,4.95872029,0.44421596,3.38386339,0.00333382,0.04037116,0.24869863,1.14786656,0.01778953,0.21296688
-3.76688344,4.93507598,0.44909701,3.35533998,0.00353955,0.04028723,0.24872311,1.15517115,0.01746847,0.20764844
-3.76088044,4.91225924,0.45380969,3.32791674,0.00375142,0.04025634,0.24908659,1.16204805,0.01719534,0.20231553
-3.75487744,4.89101867,0.45831646,3.30226974,0.00396701,0.04029093,0.24978801,1.16851748,0.01698033,0.19700588
-3.74887444,4.87203238,0.46258019,3.27899478,0.00418354,0.04040187,0.25082436,1.17461883,0.01683229,0.19175260
-3.74287144,4.85590434,0.46656617,3.25860223,0.00439793,0.04059795,0.25219148,1.18041191,0.01675844,0.18658453
-3.73686843,4.84316296,0.47024395,3.24151474,0.00460687,0.04088538,0.25388465,1.18597740,0.01676416,0.18152660
-3.73086543,4.83426120,0.47358898,3.22806734,0.00480692,0.04126734,0.25589901,1.19141625,0.01685282,0.17660034
-3.72486243,4.82957752,0.47658396,3.21850955,0.00499459,0.04174373,0.25822979,1.19684784,0.01702570,0.17182440
-3.71885943,4.82941702,0.47921971,3.21300881,0.00516645,0.04231087,0.26087227,1.20240676,0.01728189,0.16721507
-3.71285643,4.83401217,0.48149567,3.21165507,0.00531929,0.04296152,0.26382143,1.20823838,0.01761833,0.16278661
-3.70685343,4.84352301,0.48341979,3.21446583,0.00545016,0.04368488,0.26707145,1.21449311,0.01802994,0.15855161
-3.70085043,4.85803630,0.48500807,3.22139151,0.00555651,0.04446688,0.27061494,1.22131967,0.01850970,0.15452115
-3.69484742,4.87756385,0.48628359,3.23232063,0.00563626,0.04529051,0.27444204,1.22885754,0.01904894,0.15070486
-3.68884442,4.90203997,0.48727513,3.24708482,0.00568792,0.04613634,0.27853944,1.23722907,0.01963757,0.14711081
-3.68284142,4.93131823,0.48801556,3.26546323,0.00571056,0.04698316,0.28288938,1.24653146,0.02026443,0.14374537
-3.67683842,4.96516795,0.48853996,3.28718640,0.00570393,0.04780866,0.28746870,1.25682911,0.02091760,0.14061292
-3.67083542,5.00327062,0.48888359,3.31193941,0.00566840,0.04859024,0.29224806,1.26814680,0.02158482,0.13771561
-3.66483242,5.04521676,0.48907984,3.33936441,0.00560501,0.04930577,0.29719131,1.28046395,0.02225380,0.13505298
-3.65882941,5.09050363,0.48915826,3.36906246,0.00551535,0.04993436,0.30225523,1.29371051,0.02291261,0.13262178
-3.65282641,5.13853414,0.48914271,3.40059487,0.00540158,0.05045713,0.30738946,1.30776463,0.02355000,0.13041567
-3.64682341,5.18861756,0.48904967,3.43348418,0.00526632,0.05085775,0.31253692,1.32245243,0.02415565,0.12842520
-3.64082041,5.23997227,0.48888695,3.46721506,0.00511256,0.05112302,0.31763453,1.33755003,0.02472042,0.12663777
-3.63481741,5.29173110,0.48865268,3.50123536,0.00494360,0.05124319,0.32261437,1.35278779,0.02523648,0.12503783
-3.62881441,5.34294953,0.48833474,3.53495777,0.00476290,0.05121220,0.32740519,1.36785695,0.02569745,0.12360717
-3.62281141,5.39261713,0.48791067,3.56776235,0.00457400,0.05102767,0.33193432,1.38241823,0.02609837,0.12232539
-3.61680840,5.43967241,0.48734806,3.59900050,0.00438045,0.05069084,0.33612984,1.39611244,0.02643572,0.12117054
-3.61080540,5.48302116,0.48660547,3.62800062,0.00418569,0.05020630,0.33992303,1.40857257,0.02670732,0.12011984
-3.60480240,5.52155840,0.48563400,3.65407586,0.00399302,0.04958163,0.34325099,1.41943711,0.02691217,0.11915058
-3.59879940,5.55419346,0.48437921,3.67653420,0.00380548,0.04882692,0.34605937,1.42836392,0.02705036,0.11824106
-3.59279640,5.57987808,0.48278378,3.69469091,0.00362586,0.04795433,0.34830497,1.43504431,0.02712285,0.11737158
-3.58679340,5.59763661,0.48079046,3.70788348,0.00345661,0.04697751,0.34995834,1.43921662,0.02713128,0.11652544
-3.58079040,5.60659772,0.47834553,3.71548853,0.00329991,0.04591110,0.35100600,1.44067880,0.02707789,0.11568999
-3.57478739,5.60602629,0.47540250,3.71694059,0.00315757,0.04477036,0.35145239,1.43929930,0.02696529,0.11485743
