energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-4.63731866,6.01945124,0.94955079,4.34641777,0.00749779,0.08241045,0.26214280,0.99244075,0.31501405,0.00000000
-4.63131566,5.94082738,0.94233453,4.30045391,0.00710373,0.08341378,0.25915257,0.96571483,0.30567240,0.00000000
-4.62531266,5.85939346,0.93486873,4.25144296,0.00670181,0.08449482,0.25618270,0.93942806,0.29618745,0.00000000
-4.61930965,5.77601251,0.92719007,4.20000498,0.00629755,0.08562344,0.25326296,0.91378378,0.28662207,0.00000000
-4.61330665,5.69144706,0.91929951,4.14669644,0.00589608,0.08676766,0.25041622,0.88896462,0.27703605,0.00000000
-4.60730365,5.60634067,0.91116294,4.09199578,0.00550203,0.08789448,0.24765752,0.86512890,0.26748453,0.00000000
-4.60130065,5.52120651,0.90271416,4.03629397,0.00511943,0.08897059,0.24499349,0.84240809,0.25801685,0.00000000
-4.59529765,5.43642347,0.89385975,3.97989037,0.00475162,0.08996325,0.24242226,0.82090556,0.24867579,0.00000000
-4.58929465,5.35223939,0.88448563,3.92299355,0.00440128,0.09084103,0.23993389,0.80069654,0.23949718,0.00000000
-4.58329165,5.26878063,0.87446505,3.86572689,0.00407036,0.09157456,0.23751118,0.78182908,0.23050994,0.00000000
-4.57728864,5.18606691,0.86366719,3.80813781,0.00376015,0.09213718,0.23513084,0.76432605,0.22173651,0.00000000
-4.57128564,5.10402992,0.85196621,3.75021008,0.00347133,0.09250555,0.23276495,0.74818770,0.21319348,0.00000000
-4.56528264,5.02253431,0.83924987,3.69187785,0.00320400,0.09266005,0.23038253,0.73339484,0.20489248,0.00000000
-4.55927964,4.94139932,0.82542741,3.63304053,0.00295780,0.09258517,0.22795127,0.71991204,0.19684115,0.00000000
-4.55327664,4.86041968,0.81043613,3.57357743,0.00273198,0.09226966,0.22543909,0.70769088,0.18904416,0.00000000
-4.54727364,4.77938475,0.79424632,3.51336139,0.00252548,0.09170662,0.22281565,0.69667304,0.18150413,0.00000000
-4.54127064,4.69809475,0.77686432,3.45227073,0.00233707,0.09089338,0.22005359,0.68679286,0.17422247,0.00000000
-4.53526763,4.61637375,0.75833351,3.39019909,0.00216534,0.08983135,0.21712955,0.67797968,0.16719999,0.00000000
-4.52926463,4.53407912,0.73873335,3.32706305,0.00200887,0.08852569,0.21402486,0.67015954,0.16043735,0.00000000
-4.52326163,4.45110777,0.71817657,3.26280756,0.00186626,0.08698494,0.21072592,0.66325663,0.15393529,0.00000000
-4.51725863,4.36739941,0.69680468,3.19740938,0.00173617,0.08522059,0.20722437,0.65719435,0.14769465,0.00000000
-4.51125563,4.28293769,0.67478226,3.13087900,0.00161737,0.08324664,0.20351692,0.65189627,0.14171621,0.00000000
-4.50525263,4.19774987,0.65229046,3.06326139,0.00150882,0.08107912,0.19960508,0.64728703,0.13600047,0.00000000
-4.49924962,4.11190589,0.62951990,2.99463619,0.00140962,0.07873564,0.19549472,0.64329327,0.13054730,0.00000000
-4.49324662,4.02551746,0.60666379,2.92511765,0.00131909,0.07623503,0.19119553,0.63984494,0.12535559,0.00000000
-4.48724362,3.93873781,0.58391129,2.85485472,0.00123673,0.07359698,0.18672058,0.63687670,0.12042295,0.00000000
-4.48124062,3.85176247,0.56144179,2.78403156,0.00116224,0.07084175,0.18208580,0.63432979,0.11574546,0.00000000
-4.47523762,3.76483110,0.53942008,2.71286843,0.00109550,0.06798991,0.17730962,0.63215405,0.11131758,0.00000000
-4.46923462,3.67823032,0.51799292,2.64162296,0.00103660,0.06506224,0.17241265,0.63031022,0.10713217,0.00000000
-4.46323162,3.59229718,0.49728683,2.57059161,0.00098575,0.06207953,0.16741759,0.62877219,0.10318060,0.00000000
-4.45722861,3.50742268,0.47740723,2.50011087,0.00094334,0.05906255,0.16234906,0.62752918,0.09945312,0.00000000
-4.45122561,3.42405464,0.45843888,2.43055796,0.00090987,0.05603191,0.15723370,0.62658758,0.09593921,0.00000000
-4.44522261,3.34269929,0.44044730,2.36235050,0.00088597,0.05300810,0.15210017,0.62597224,0.09262813,0.00000000
-4.43921961,3.26392081,0.42348116,2.29594475,0.00087232,0.05001130,0.14697932,0.62572699,0.08950944,0.00000000
-4.43321661,3.18833818,0.40757524,2.23183210,0.00086970,0.04706143,0.14190418,0.62591439,0.08657359,0.00000000
-4.42721361,3.11661898,0.39275370,2.17053362,0.00087889,0.04417796,0.13691003,0.62661440,0.08381247,0.00000000
-4.42121061,3.04946985,0.37903342,2.11259251,0.00090071,0.04137983,0.13203432,0.62792207,0.08121989,0.00000000
-4.41520760,2.98762368,0.36642722,2.05856441,0.00093595,0.03868532,0.12731649,0.62994426,0.07879201,0.00000000
-4.40920460,2.93182378,0.35494662,2.00900606,0.00098537,0.03611187,0.12279769,0.63279544,0.07652762,0.00000000
-4.40320160,2.88280555,0.34460408,1.96446238,0.00104964,0.03367594,0.11852036,0.63659290,0.07442836,0.00000000
-4.39719860,2.84127654,0.33541458,1.92545257,0.00112936,0.03139285,0.11452772,0.64145143,0.07249874,0.00000000
-4.39119560,2.80789566,0.32739648,1.89245594,0.00122497,0.02927662,0.11086311,0.64747786,0.07074613,0.00000000
-4.38519260,2.78325273,0.32057173,1.86589795,0.00133677,0.02733984,0.10756939,0.65476584,0.06918062,0.00000000
-4.37918959,2.76784938,0.31496541,1.84613727,0.00146486,0.02559360,0.10468813,0.66339106,0.06781478,0.00000000
-4.37318659,2.76208240,0.31060483,1.83345441,0.00160915,0.02404741,0.10225898,0.67340728,0.06666337,0.00000000
-4.36718359,2.76623051,0.30751821,1.82804268,0.00176931,0.02270916,0.10031897,0.68484344,0.06574308,0.00000000
-4.36118059,2.78044517,0.30573313,1.83000176,0.00194475,0.02158522,0.09890191,0.69770205,0.06507217,0.00000000
-4.35517759,2.80474622,0.30527502,1.83933434,0.00213464,0.02068039,0.09803794,0.71195895,0.06467018,0.00000000
-4.34917459,2.83902234,0.30616572,1.85594605,0.00233789,0.01999811,0.09775317,0.72756450,0.06455769,0.00000000
-4.34317159,2.88303651,0.30842228,1.87964850,0.00255314,0.01954050,0.09806946,0.74444620,0.06475605,0.00000000
-4.33716858,2.93643604,0.31205614,1.91016552,0.00277881,0.01930854,0.09900439,0.76251241,0.06528719,0.00000000
-4.33116558,2.99876659,0.31707278,1.94714202,0.00301308,0.01930223,0.10057137,0.78165715,0.06617351,0.00000000
-4.32516258,3.06948937,0.32347170,1.99015515,0.00325398,0.01952070,0.10277987,0.80176551,0.06743770,0.00000000
-4.31915958,3.14800055,0.33124693,2.03872713,0.00349939,0.01996237,0.10563575,0.82271943,0.06910261,0.00000000
-4.31315658,3.23365160,0.34038785,2.09233901,0.00374714,0.02062502,0.10914177,0.84440337,0.07119119,0.00000000
-4.30715358,3.32576950,0.35088024,2.15044469,0.00399504,0.02150589,0.11329803,0.86670962,0.07372621,0.00000000
-4.30115058,3.42367570,0.36270742,2.21248458,0.00424094,0.02260172,0.11810248,0.88954272,0.07673013,0.00000000
-4.29514757,3.52670256,0.37585142,2.27789802,0.00448288,0.02390868,0.12355144,0.91282297,0.08022470,0.00000000
-4.28914457,3.63420670,0.39029379,2.34613408,0.00471909,0.02542237,0.12963995,0.93648848,0.08423060,0.00000000
-4.28314157,3.74557821,0.40601612,2.41666017,0.00494811,0.02713768,0.13636212,0.96049594,0.08876684,0.00000000
-4.27713857,3.86024566,0.42299997,2.48896812,0.00516885,0.02904863,0.14371122,0.98481984,0.09385016,0.00000000
-4.27113557,3.97767653,0.44122616,2.56257759,0.00538065,0.03114824,0.15167968,1.00945033,0.09949424,0.00000000
-4.26513257,4.09737330,0.46067335,2.63703680,0.00558333,0.03342826,0.16025885,1.03438987,0.10570876,0.00000000
-4.25912956,4.21886561,0.48131581,2.71192062,0.00577722,0.03587901,0.16943853,1.05964882,0.11249847,0.00000000
-4.25312656,4.34169923,0.50312052,2.78682651,0.00596318,0.03848909,0.17920635,1.08524046,0.11986212,0.00000000
-4.24712356,4.46542253,0.52604365,2.86136858,0.00614258,0.04124522,0.18954691,1.11117553,0.12779143,0.00000000
-4.24112056,4.58957179,0.55002652,2.93517028,0.00631725,0.04413204,0.20044076,1.13745700,0.13626998,0.00000000
-4.23511756,4.71365615,0.57499138,3.00785655,0.00648945,0.04713198,0.21186327,1.16407508,0.14527234,0.00000000
-4.22911456,4.83714353,0.60083711,3.07904578,0.00666174,0.05022517,0.22378346,1.19100309,0.15476315,0.00000000
-4.22311156,4.95944867,0.62743534,3.14834245,0.00683692,0.05338946,0.23616279,1.21819433,0.16469653,0.00000000
-4.21710855,5.07992407,0.65462700,3.21533106,0.00701787,0.05660052,0.24895410,1.24558019,0.17501568,0.00000000
-4.21110555,5.19785497,0.68221999,3.27957172,0.00720739,0.05983204,0.26210066,1.27306967,0.18565275,0.00000000
-4.20510255,5.31245866,0.70998785,3.34059815,0.00740812,0.06305601,0.27553550,1.30055023,0.19652909,0.00000000
-4.19909955,5.42288885,0.73767003,3.39791816,0.00762229,0.06624320,0.28918117,1.32789005,0.20755587,0.00000000
-4.19309655,5.52824490,0.76497372,3.45101702,0.00785166,0.06936363,0.30294975,1.35494146,0.21863509,0.00000000
-4.18709355,5.62758590,0.79157740,3.49936364,0.00809733,0.07238725,0.31674351,1.38154527,0.22966095,0.00000000
-4.18109055,5.71994916,0.81713621,3.54241947,0.00835963,0.07528468,0.33045596,1.40753589,0.24052165,0.00000000
-4.17508754,5.80437231,0.84128894,3.57964993,0.00863807,0.07802793,0.34397346,1.43274660,0.25110149,0.00000000
-4.16908454,5.87991818,0.86366652,3.61053784,0.00893122,0.08059133,0.35717734,1.45701495,0.26128333,0.00000000
-4.16308154,5.94570133,0.88390172,3.63459833,0.00923674,0.08295225,0.36994649,1.48018767,0.27095115,0.00000000
-4.15707854,6.00091501,0.90163970,3.65139471,0.00955136,0.08509200,0.38216025,1.50212498,0.27999293,0.00000000
-4.15107554,6.04485728,0.91654900,3.66055436,0.00987096,0.08699649,0.39370161,1.52270385,0.28830336,0.00000000
-4.14507254,6.07695509,0.92833245,3.66178404,0.01019067,0.08865687,0.40446052,1.54182016,0.29578664,0.00000000
-4.13906953,6.09678505,0.93673748,3.65488381,0.01050499,0.09006996,0.41433715,1.55938958,0.30235899,0.00000000
-4.13306653,6.10408997,0.94156549,3.63975883,0.01080796,0.09123853,0.42324498,1.57534713,0.30795097,0.00000000
-4.12706353,6.09879022,0.94267958,3.61642842,0.01109334,0.09217135,0.43111353,1.58964556,0.31250930,0.00000000
-4.12106053,6.08098939,0.94001054,3.58503176,0.01135486,0.09288301,0.43789052,1.60225267,0.31599829,0.00000000
-4.11505753,6.05097394,0.93356048,3.54583003,0.01158637,0.09339345,0.44354354,1.61314776,0.31840070,0.00000000
-4.10905453,6.00920673,0.92340423,3.49920451,0.01178214,0.09372735,0.44806084,1.62231770,0.31971799,0.00000000
-4.10305153,5.95631486,0.90968813,3.44565080,0.01193699,0.09391321,0.45145144,1.62975270,0.31997003,0.00000000
-4.09704852,5.89307224,0.89262643,3.38576921,0.01204654,0.09398231,0.45374436,1.63544235,0.31919416,0.00000000
-4.09104552,5.82037773,0.87249541,3.32025161,0.01210732,0.09396744,0.45498718,1.63937222,0.31744374,0.00000000
-4.08504252,5.73922990,0.84962541,3.24986529,0.01211694,0.09390168,0.45524380,1.64152136,0.31478623,0.00000000
-4.07903952,5.65069949,0.82439130,3.17543431,0.01207417,0.09381703,0.45459167,1.64186087,0.31130083,0.00000000
-4.07303652,5.55590086,0.79720155,3.09781928,0.01197897,0.09374309,0.45311858,1.64035389,0.30707589,0.00000000
-4.06703352,5.45596355,0.76848658,3.01789605,0.01183247,0.09370593,0.45091919,1.63695698,0.30220614,0.00000000
-4.06103052,5.35200520,0.73868684,2.93653443,0.01163698,0.09372705,0.44809148,1.63162293,0.29678984,0.00000000
-4.05502751,5.24510684,0.70824097,2.85457752,0.01139586,0.09382255,0.44473322,1.62430490,0.29092603,0.00000000
-4.04902451,5.13629135,0.67757460,2.77282246,0.01111340,0.09400259,0.44093886,1.61496163,0.28471199,0.00000000
-4.04302151,5.02650578,0.64709018,2.69200328,0.01079469,0.09427117,0.43679668,1.60356350,0.27824091,0.00000000
-4.03701851,4.91660788,0.61715807,2.61277636,0.01044539,0.09462608,0.43238654,1.59009895,0.27160000,0.00000000
-4.03101551,4.80735695,0.58810918,2.53570881,0.01007157,0.09505933,0.42777825,1.57458098,0.26486897,0.00000000
-4.02501251,4.69940895,0.56022937,2.46127024,0.00967951,0.09555769,0.42303057,1.55705319,0.25811890,0.00000000
-4.01900950,4.59331559,0.53375557,2.38982774,0.00927545,0.09610350,0.41819081,1.53759496,0.25141163,0.00000000
-4.01300650,4.48952668,0.50887370,2.32164419,0.00886544,0.09667577,0.41329506,1.51632540,0.24479952,0.00000000
-4.00700350,4.38839548,0.48571826,2.25687975,0.00845516,0.09725122,0.40836897,1.49340565,0.23832562,0.00000000
-4.00100050,4.29018599,0.46437347,2.19559613,0.00804974,0.09780554,0.40342889,1.46903941,0.23202414,0.00000000
-3.99499750,4.19508173,0.44487581,2.13776333,0.00765364,0.09831453,0.39848331,1.44347136,0.22592118,0.00000000
-3.98899450,4.10319518,0.42721768,2.08326852,0.00727058,0.09875523,0.39353452,1.41698361,0.22003568,0.00000000
-3.98299150,4.01457737,0.41135200,2.03192644,0.00690346,0.09910686,0.38858027,1.38989015,0.21438042,0.00000000
-3.97698849,3.92922700,0.39719755,1.98349105,0.00655437,0.09935166,0.38361539,1.36252942,0.20896311,0.00000000
-3.97098549,3.84709877,0.38464473,1.93766780,0.00622455,0.09947541,0.37863320,1.33525540,0.20378741,0.00000000
-3.96498249,3.76811073,0.37356154,1.89412633,0.00591448,0.09946783,0.37362675,1.30842742,0.19885393,0.00000000
-3.95897949,3.69215040,0.36379973,1.85251299,0.00562392,0.09932263,0.36858966,1.28239926,0.19416103,0.00000000
-3.95297649,3.61907970,0.35520067,1.81246298,0.00535203,0.09903748,0.36351679,1.25750783,0.18970549,0.00000000
-3.94697349,3.54873885,0.34760101,1.77361188,0.00509745,0.09861361,0.35840445,1.23406205,0.18548309,0.00000000
-3.94097049,3.48094931,0.34083795,1.73560615,0.00485846,0.09805539,0.35325044,1.21233224,0.18148886,0.00000000
-3.93496748,3.41551596,0.33475387,1.69811258,0.00463306,0.09736971,0.34805374,1.19254057,0.17771728,0.00000000
-3.92896448,3.35222889,0.32920044,1.66082641,0.00441913,0.09656528,0.34281408,1.17485296,0.17416231,0.00000000
-3.92296148,3.29086479,0.32404202,1.62347813,0.00421454,0.09565200,0.33753139,1.15937266,0.17081726,0.00000000
-3.91695848,3.23118853,0.31915829,1.58583875,0.00401724,0.09464018,0.33220511,1.14613589,0.16767461,0.00000000
-3.91095548,3.17295473,0.31444621,1.54772363,0.00382537,0.09354001,0.32683363,1.13510969,0.16472570,0.00000000
-3.90495248,3.11590998,0.30982123,1.50899478,0.00363736,0.09236099,0.32141373,1.12619213,0.16196050,0.00000000
-3.89894947,3.05979540,0.30521777,1.46956183,0.00345190,0.09111157,0.31594019,1.11921490,0.15936733,0.00000000
-3.89294647,3.00435021,0.30058912,1.42938155,0.00326808,0.08979889,0.31040563,1.11394820,0.15693267,0.00000000
-3.88694347,2.94931600,0.29590674,1.38845628,0.00308533,0.08842869,0.30480049,1.11010803,0.15464105,0.00000000
-3.88094047,2.89444208,0.29115912,1.34683134,0.00290346,0.08700536,0.29911336,1.10736538,0.15247506,0.00000000
-3.87493747,2.83949194,0.28635029,1.30459164,0.00272260,0.08553218,0.29333155,1.10535747,0.15041556,0.00000000
-3.86893447,2.78425076,0.28149810,1.26185777,0.00254321,0.08401165,0.28744187,1.10370040,0.14844201,0.00000000
-3.86293147,2.72853408,0.27663242,1.21878181,0.00236602,0.08244590,0.28143178,1.10200306,0.14653302,0.00000000
-3.85692846,2.67219739,0.27179332,1.17554309,0.00219198,0.08083724,0.27529061,1.09988187,0.14466702,0.00000000
-3.85092546,2.61514656,0.26702944,1.13234408,0.00202222,0.07918873,0.26901104,1.09697575,0.14282318,0.00000000
-3.84492246,2.55734884,0.26239652,1.08940677,0.00185799,0.07750473,0.26259068,1.09296107,0.14098242,0.00000000
-3.83891946,2.49884391,0.25795624,1.04696940,0.00170060,0.07579153,0.25603361,1.08756585,0.13912851,0.00000000
-3.83291646,2.43975462,0.25377535,1.00528386,0.00155142,0.07405777,0.24935199,1.08058285,0.13724923,0.00000000
-3.82691346,2.38029683,0.24992509,0.96461355,0.00141182,0.07231496,0.24256740,1.07188096,0.13533761,0.00000000
-3.82091046,2.32078767,0.24648087,0.92523184,0.00128313,0.07057773,0.23571206,1.06141445,0.13339296,0.00000000
-3.81490745,2.26165151,0.24352215,0.88742068,0.00116668,0.06886402,0.22882969,1.04922972,0.13142189,0.00000000
-3.80890445,2.20342318,0.24113237,0.85146951,0.00106374,0.06719513,0.22197603,1.03546909,0.12943908,0.00000000
-3.80290145,2.14674757,0.23939888,0.81767398,0.00097558,0.06559554,0.21521890,1.02037164,0.12746777,0.00000000
-3.79689845,2.09237530,0.23841271,0.78633426,0.00090342,0.06409258,0.20863774,1.00427065,0.12554001,0.00000000
-3.79089545,2.04115406,0.23826808,0.75775281,0.00084854,0.06271598,0.20232274,0.98758796,0.12369647,0.00000000
-3.78489245,1.99401546,0.23906149,0.73223133,0.00081225,0.06149714,0.19637341,0.97082529,0.12198597,0.00000000
-3.77888944,1.95195745,0.24089043,0.71006662,0.00079594,0.06046835,0.19089667,0.95455265,0.12046452,0.00000000
-3.77288644,1.91602257,0.24385148,0.69154545,0.00080113,0.05966186,0.18600460,0.93939453,0.11919409,0.00000000
-3.76688344,1.88727258,0.24803801,0.67693829,0.00082952,0.05910880,0.18181174,0.92601404,0.11824096,0.00000000
-3.76088044,1.86676026,0.25353730,0.66649208,0.00088302,0.05883815,0.17843226,0.91509586,0.11767389,0.00000000
-3.75487744,1.85549916,0.26042737,0.66042210,0.00096378,0.05887556,0.17597689,0.90732838,0.11756196,0.00000000
-3.74887444,1.85443245,0.26877336,0.65890336,0.00107425,0.05924235,0.17454989,0.90338577,0.11797231,0.00000000
-3.74287144,1.86440202,0.27862398,0.66206180,0.00121718,0.05995444,0.17424600,0.90391063,0.11896785,0.00000000
-3.73686843,1.88611893,0.29000784,0.66996555,0.00139570,0.06102147,0.17514769,0.90949758,0.12060501,0.00000000
-3.73086543,1.92013636,0.30293008,0.68261700,0.00161327,0.06244606,0.17732255,0.92067848,0.12293152,0.00000000
-3.72486243,1.96682608,0.31736942,0.69994576,0.00187372,0.06422329,0.18082113,0.93790945,0.12598454,0.00000000
-3.71885943,2.02635940,0.33327579,0.72180327,0.00218126,0.06634027,0.18567510,0.96156010,0.12978894,0.00000000
-3.71285643,2.09869308,0.35056871,0.74795913,0.00254043,0.06877613,0.19189589,0.99190491,0.13435601,0.00000000
-3.70685343,2.18356094,0.36913660,0.77809979,0.00295610,0.07150208,0.19947374,1.02911701,0.13968254,0.00000000
-3.70085043,2.28047125,0.38883695,0.81182952,0.00343339,0.07448182,0.20837722,1.07326402,0.14575024,0.00000000
-3.69484742,2.38870991,0.40949761,0.84867405,0.00397768,0.07767215,0.21855318,1.12430602,0.15252574,0.00000000
-3.68884442,2.50734935,0.43091896,0.88808672,0.00459445,0.08102379,0.22992706,1.18209523,0.15996084,0.00000000
-3.68284142,2.63526265,0.45287709,0.92945721,0.00528926,0.08448241,0.24240361,1.24637736,0.16799332,0.00000000
-3.67683842,2.77114239,0.47512775,0.97212251,0.00606759,0.08798983,0.25586794,1.31679428,0.17654798,0.00000000
-3.67083542,2.91352361,0.49741105,1.01537995,0.00693475,0.09148530,0.27018683,1.39288781,0.18553814,0.00000000
-3.66483242,3.06081004,0.51945664,1.05850181,0.00789574,0.09490696,0.28521039,1.47410462,0.19486732,0.00000000
-3.65882941,3.21130301,0.54098926,1.10075116,0.00895507,0.09819323,0.30077389,1.55980206,0.20443118,0.00000000
-3.65282641,3.36323213,0.56173448,1.14139821,0.01011661,0.10128431,0.31669996,1.64925493,0.21411960,0.00000000
-3.64682341,3.51478700,0.58142433,1.17973694,0.01138337,0.10412356,0.33280095,1.74166333,0.22381892,0.00000000
-3.64082041,3.66414937,0.59980282,1.21510107,0.01275737,0.10665885,0.34888159,1.83616165,0.23341415,0.00000000
-3.63481741,3.80952501,0.61663100,1.24687919,0.01423937,0.10884376,0.36474189,1.93182885,0.24279121,0.00000000
-3.62881441,3.94917472,0.63169162,1.27452827,0.01582871,0.11063868,0.38018035,2.02770022,0.25183918,0.00000000
-3.62281141,4.08144397,0.64479315,1.29758528,0.01752307,0.11201167,0.39499735,2.12278064,0.26045233,0.00000000
-3.61680840,4.20479075,0.65577311,1.31567650,0.01931832,0.11293917,0.40899874,2.21605947,0.26853216,0.00000000
-3.61080540,4.31781119,0.66450076,1.32852421,0.02120831,0.11340647,0.42199972,2.30652695,0.27598920,0.00000000
-3.60480240,4.41926245,0.67087906,1.33595063,0.02318476,0.11340798,0.43382869,2.39319193,0.28274462,0.00000000
-3.59879940,4.50808278,0.67484592,1.33787910,0.02523710,0.11294726,0.44433115,2.47510069,0.28873171,0.00000000
-3.59279640,4.58340815,0.67637479,1.33433240,0.02735242,0.11203679,0.45337360,2.55135626,0.29389709,0.00000000
-3.58679340,4.64458527,0.67547469,1.32542854,0.02951550,0.11069758,0.46084708,2.62113792,0.29820167,0.00000000
-3.58079040,4.69118079,0.67218960,1.31137410,0.03170879,0.10895857,0.46667047,2.68371990,0.30162137,0.00000000
-3.57478739,4.72298625,0.66659744,1.29245559,0.03391262,0.10685580,0.47079324,2.73848882,0.30414764,0.00000000
