energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
3.21460730,0.37495083,0.00850785,0.02840174,0.13106927,0.07127150,0.05772267,0.00000000,0.35908260,0.00591006
3.22061031,0.37294738,0.00751558,0.02768989,0.12576527,0.07359533,0.05808848,0.00000000,0.33871425,0.00641365
3.22661331,0.37974766,0.00674488,0.02768013,0.12405877,0.07734958,0.05979372,0.00000000,0.32760273,0.00704579
3.23261631,0.39531876,0.00618990,0.02837712,0.12600508,0.08251411,0.06285012,0.00000000,0.32573444,0.00780691
3.23861931,0.41959712,0.00584512,0.02978583,0.13166534,0.08906170,0.06726501,0.00000000,0.33309284,0.00869618
3.24462231,0.45248920,0.00570571,0.03191170,0.14110779,0.09695805,0.07304103,0.00000000,0.34966304,0.00971137
3.25062531,0.49386947,0.00576781,0.03476052,0.15440746,0.10616167,0.08017543,0.00000000,0.37543155,0.01084865
3.25662831,0.54357613,0.00602870,0.03833810,0.17164407,0.11662361,0.08865900,0.00000000,0.41038135,0.01210251
3.26263132,0.60140463,0.00648674,0.04264967,0.19289841,0.12828711,0.09847474,0.00000000,0.45448234,0.01346560
3.26863432,0.66709973,0.00714136,0.04769907,0.21824719,0.14108716,0.10959613,0.00000000,0.50767765,0.01492862
3.27463732,0.74034648,0.00799277,0.05348780,0.24775661,0.15495003,0.12198540,0.00000000,0.56986654,0.01648038
3.28064032,0.82076090,0.00904172,0.06001384,0.28147497,0.16979290,0.13559160,0.00000000,0.64088475,0.01810772
3.28664332,0.90788085,0.01028908,0.06727048,0.31942458,0.18552345,0.15034883,0.00000000,0.72048329,0.01979568
3.29264632,1.00115802,0.01173546,0.07524504,0.36159338,0.20203964,0.16617460,0.00000000,0.80830698,0.02152761
3.29864932,1.09995152,0.01338068,0.08391768,0.40792658,0.21922964,0.18296852,0.00000000,0.90387401,0.02328541
3.30465233,1.20352373,0.01522334,0.09326027,0.45831884,0.23697198,0.20061146,0.00000000,1.00655783,0.02504982
3.31065533,1.31103906,0.01726032,0.10323547,0.51260719,0.25513587,0.21896523,0.00000000,1.11557280,0.02680078
3.31665833,1.42156590,0.01948633,0.11379600,0.57056528,0.27358188,0.23787296,0.00000000,1.22996475,0.02851781
3.32266133,1.53408220,0.02189348,0.12488421,0.63189908,0.29216286,0.25716016,0.00000000,1.34860772,0.03018046
3.32866433,1.64748476,0.02447096,0.13643197,0.69624440,0.31072514,0.27663657,0.00000000,1.47020764,0.03176876
3.33466733,1.76060226,0.02720480,0.14836093,0.76316650,0.32911012,0.29609882,0.00000000,1.59331368,0.03326369
3.34067034,1.87221190,0.03007760,0.16058309,0.83216170,0.34715600,0.31533375,0.00000000,1.71633744,0.03464761
3.34667334,1.98105918,0.03306856,0.17300175,0.90266127,0.36469996,0.33412241,0.00000000,1.83757995,0.03590469
3.35267634,2.08588043,0.03615344,0.18551275,0.97403741,0.38158038,0.35224467,0.00000000,1.95526592,0.03702128
3.35867934,2.18542740,0.03930475,0.19800609,1.04561126,0.39763936,0.36948413,0.00000000,2.06758431,0.03798623
3.36468234,2.27849310,0.04249198,0.21036763,1.11666274,0.41272524,0.38563328,0.00000000,2.17273391,0.03879112
3.37068534,2.36393799,0.04568199,0.22248101,1.18644191,0.42669524,0.40049872,0.00000000,2.26897226,0.03943042
3.37668834,2.44071573,0.04883951,0.23422973,1.25418161,0.43941792,0.41390609,0.00000000,2.35466599,0.03990159
3.38269135,2.50789740,0.05192767,0.24549906,1.31911102,0.45077563,0.42570469,0.00000000,2.42834043,0.04020506
3.38869435,2.56469346,0.05490871,0.25617807,1.38046975,0.46066662,0.43577146,0.00000000,2.48872650,0.04034416
3.39469735,2.61047253,0.05774469,0.26616140,1.43752214,0.46900693,0.44401421,0.00000000,2.53480251,0.04032497
3.40070035,2.64477642,0.06039827,0.27535091,1.48957138,0.47573192,0.45037400,0.00000000,2.56582918,0.04015613
3.40670335,2.66733088,0.06283357,0.28365713,1.53597315,0.48079740,0.45482650,0.00000000,2.58137613,0.03984853
3.41270635,2.67805174,0.06501696,0.29100049,1.57614850,0.48418037,0.45738235,0.00000000,2.58133861,0.03941508
3.41870935,2.67704636,0.06691795,0.29731227,1.60959561,0.48587938,0.45808660,0.00000000,2.56594364,0.03887035
3.42471236,2.66461029,0.06850990,0.30253549,1.63590029,0.48591450,0.45701712,0.00000000,2.53574531,0.03823026
3.43071536,2.64121973,0.06977082,0.30662550,1.65474492,0.48432691,0.45428221,0.00000000,2.49160942,0.03751176
3.43671836,2.60751977,0.07068397,0.30955053,1.66591572,0.48117829,0.45001757,0.00000000,2.43468817,0.03673250
3.44272136,2.56430922,0.07123842,0.31129216,1.66930808,0.47654992,0.44438265,0.00000000,2.36638603,0.03591057
3.44872436,2.51252259,0.07142943,0.31184565,1.66492989,0.47054157,0.43755666,0.00000000,2.28831838,0.03506423
3.45472736,2.45320972,0.07125870,0.31122042,1.65290272,0.46327032,0.42973438,0.00000000,2.20226454,0.03421160
3.46073037,2.38751391,0.07073443,0.30944036,1.63346071,0.45486923,0.42112187,0.00000000,2.11011742,0.03337051
3.46673337,2.31664901,0.06987124,0.30654422,1.60694710,0.44548599,0.41193231,0.00000000,2.01383147,0.03255824
3.47273637,2.24187618,0.06868983,0.30258594,1.57380843,0.43528144,0.40238202,0.00000000,1.91537125,0.03179134
3.47873937,2.16448078,0.06721653,0.29763492,1.53458634,0.42442804,0.39268668,0.00000000,1.81666205,0.03108544
3.48474237,2.08574986,0.06548264,0.29177617,1.48990717,0.41310828,0.38305794,0.00000000,1.71954452,0.03045504
3.49074537,2.00695056,0.06352363,0.28511021,1.44046941,0.40151290,0.37370035,0.00000000,1.62573432,0.02991335
3.49674837,1.92930986,0.06137818,0.27775281,1.38702929,0.38983902,0.36480865,0.00000000,1.53678795,0.02947210
3.50275138,1.85399589,0.05908715,0.26983432,1.33038492,0.37828803,0.35656535,0.00000000,1.45407534,0.02914133
3.50875438,1.78210093,0.05669250,0.26149869,1.27135924,0.36706329,0.34913872,0.00000000,1.37875950,0.02892919
3.51475738,1.71462648,0.05423619,0.25290202,1.21078243,0.35636769,0.34268101,0.00000000,1.31178336,0.02884184
3.52076038,1.65247047,0.05175905,0.24421069,1.14947417,0.34640090,0.33732707,0.00000000,1.25386340,0.02888324
3.52676338,1.59641675,0.04929984,0.23559908,1.08822648,0.33735651,0.33319314,0.00000000,1.20548973,0.02905505
3.53276638,1.54712711,0.04689427,0.22724684,1.02778753,0.32941909,0.33037601,0.00000000,1.16693198,0.02935657
3.53876938,1.50513576,0.04457428,0.21933578,0.96884719,0.32276110,0.32895247,0.00000000,1.13825013,0.02978472
3.54477239,1.47084650,0.04236748,0.21204651,0.91202459,0.31753983,0.32897900,0.00000000,1.11930960,0.03033410
3.55077539,1.44453241,0.04029668,0.20555481,0.85785821,0.31389448,0.33049179,0.00000000,1.10979962,0.03099711
3.55677839,1.42633805,0.03837972,0.20002789,0.80679880,0.31194336,0.33350706,0.00000000,1.10925403,0.03176413
3.56278139,1.41628402,0.03662949,0.19562060,0.75920523,0.31178127,0.33802152,0.00000000,1.11707365,0.03262380
3.56878439,1.41427340,0.03505403,0.19247175,0.71534325,0.31347729,0.34401321,0.00000000,1.13254947,0.03356336
3.57478739,1.42010000,0.03365691,0.19070055,0.67538722,0.31707277,0.35144237,0.00000000,1.15488577,0.03456896
3.58079040,1.43345772,0.03243768,0.19040335,0.63942435,0.32257984,0.36025245,0.00000000,1.18322266,0.03562612
3.58679340,1.45395065,0.03139239,0.19165070,0.60746117,0.32998018,0.37037113,0.00000000,1.21665725,0.03672013
3.59279640,1.48110337,0.03051424,0.19448487,0.57943188,0.33922433,0.38171130,0.00000000,1.25426323,0.03783642
3.59879940,1.51437106,0.02979418,0.19891777,0.55520786,0.35023129,0.39417187,0.00000000,1.29510820,0.03896091
3.60480240,1.55314876,0.02922152,0.20492954,0.53460806,0.36288870,0.40763842,0.00000000,1.33826864,0.04008035
3.61080540,1.59677977,0.02878448,0.21246767,0.51740960,0.37705326,0.42198368,0.00000000,1.38284244,0.04118252
3.61680840,1.64456278,0.02847070,0.22144674,0.50335809,0.39255182,0.43706775,0.00000000,1.42795880,0.04225634
3.62281141,1.69575778,0.02826759,0.23174897,0.49217738,0.40918276,0.45273821,0.00000000,1.47278577,0.04329195
3.62881441,1.74959086,0.02816263,0.24322532,0.48357834,0.42671798,0.46883018,0.00000000,1.51653568,0.04428065
3.63481741,1.80525829,0.02814356,0.25569749,0.47726644,0.44490541,0.48516635,0.00000000,1.55846868,0.04521475
3.64082041,1.86193010,0.02819844,0.26896057,0.47294804,0.46347215,0.50155733,0.00000000,1.59789495,0.04608740
3.64682341,1.91875397,0.02831566,0.28278646,0.47033532,0.48212818,0.51780221,0.00000000,1.63417598,0.04689230
3.65282641,1.97485970,0.02848390,0.29692805,0.46914998,0.50057076,0.53368977,0.00000000,1.66672547,0.04762348
3.65882941,2.02936512,0.02869198,0.31112400,0.46912578,0.51848953,0.54900020,0.00000000,1.69501028,0.04827502
3.66483242,2.08138373,0.02892883,0.32510412,0.47001012,0.53557220,0.56350772,0.00000000,1.71855200,0.04884082
3.67083542,2.13003455,0.02918330,0.33859530,0.47156490,0.55151083,0.57698395,0.00000000,1.73692921,0.04931447
3.67683842,2.17445442,0.02944419,0.35132766,0.47356684,0.56600860,0.58920207,0.00000000,1.74978100,0.04968916
3.68284142,2.21381261,0.02970017,0.36304092,0.47580754,0.57878693,0.59994188,0.00000000,1.75681150,0.04995770
3.68884442,2.24732772,0.02993985,0.37349077,0.47809337,0.58959263,0.60899533,0.00000000,1.75779561,0.05011268
3.69484742,2.27428616,0.03015193,0.38245495,0.48024545,0.59820512,0.61617261,0.00000000,1.75258551,0.05014669
3.70085043,2.29406172,0.03032532,0.38973892,0.48209975,0.60444311,0.62130836,0.00000000,1.74111769,0.05005266
3.70685343,2.30613524,0.03044945,0.39518080,0.48350738,0.60817082,0.62426779,0.00000000,1.72341999,0.04982428
3.71285643,2.31011351,0.03051454,0.39865550,0.48433517,0.60930317,0.62495234,0.00000000,1.69961804,0.04945644
3.71885943,2.30574619,0.03051187,0.40007783,0.48446631,0.60780982,0.62330461,0.00000000,1.66994050,0.04894578
3.72486243,2.29293979,0.03043416,0.39940429,0.48380129,0.60371784,0.61931225,0.00000000,1.63472252,0.04829110
3.73086543,2.27176783,0.03027584,0.39663381,0.48225873,0.59711275,0.61301045,0.00000000,1.59440671,0.04749384
3.73686843,2.24247613,0.03003332,0.39180702,0.47977634,0.58813776,0.60448302,0.00000000,1.54954132,0.04655839
3.74287144,2.20548284,0.02970519,0.38500434,0.47631160,0.57699130,0.59386171,0.00000000,1.50077501,0.04549237
3.74887444,2.16137274,0.02929237,0.37634282,0.47184229,0.56392270,0.58132392,0.00000000,1.44884817,0.04430673
3.75487744,2.11088568,0.02879814,0.36597202,0.46636673,0.54922610,0.56708866,0.00000000,1.39458073,0.04301572
3.76088044,2.05489946,0.02822811,0.35406891,0.45990362,0.53323294,0.55141105,0.00000000,1.33885647,0.04163666
3.76688344,1.99440759,0.02759004,0.34083218,0.45249146,0.51630293,0.53457539,0.00000000,1.28260424,0.04018965
3.77288644,1.93049263,0.02689368,0.32647611,0.44418753,0.49881411,0.51688718,0.00000000,1.22677655,0.03869705
3.77888944,1.86429598,0.02615036,0.31122430,0.43506650,0.48115207,0.49866435,0.00000000,1.17232619,0.03718288
3.78489245,1.79698549,0.02537268,0.29530347,0.42521847,0.46369890,0.48022802,0.00000000,1.12018159,0.03567209
3.79089545,1.72972171,0.02457406,0.27893756,0.41474675,0.44682197,0.46189318,0.00000000,1.07122175,0.03418977
3.79689845,1.66362441,0.02376824,0.26234236,0.40376522,0.43086327,0.44395958,0.00000000,1.02625180,0.03276037
3.80290145,1.59974036,0.02296881,0.24572086,0.39239547,0.41612935,0.42670327,0.00000000,0.98597986,0.03140686
3.80890445,1.53901369,0.02218873,0.22925930,0.38076372,0.40288235,0.41036892,0.00000000,0.95099633,0.03014992
3.81490745,1.48225995,0.02143990,0.21312425,0.36899766,0.39133245,0.39516333,0.00000000,0.92175637,0.02900730
3.82091046,1.43014470,0.02073270,0.19746045,0.35722339,0.38163192,0.38125027,0.00000000,0.89856630,0.02799316
3.82691346,1.38316745,0.02007571,0.18238961,0.34556244,0.37387097,0.36874677,0.00000000,0.88157464,0.02711765
3.83291646,1.34165163,0.01947538,0.16801010,0.33412909,0.36807564,0.35772110,0.00000000,0.87076821,0.02638655
3.83891946,1.30574079,0.01893588,0.15439733,0.32302816,0.36420776,0.34819226,0.00000000,0.86597369,0.02580115
3.84492246,1.27540127,0.01845901,0.14160477,0.31235331,0.36216695,0.34013127,0.00000000,0.86686474,0.02535825
3.85092546,1.25043121,0.01804419,0.12966562,0.30218589,0.36179470,0.33346388,0.00000000,0.87297464,0.02505041
3.85692846,1.23047565,0.01768857,0.11859478,0.29259468,0.36288039,0.32807492,0.00000000,0.88371411,0.02486626
3.86293147,1.21504710,0.01738724,0.10839114,0.28363623,0.36516904,0.32381383,0.00000000,0.89839393,0.02479106
3.86893447,1.20355094,0.01713348,0.09904010,0.27535611,0.36837052,0.32050139,0.00000000,0.91625160,0.02480737
3.87493747,1.19531461,0.01691916,0.09051604,0.26779082,0.37217004,0.31793740,0.00000000,0.93648105,0.02489576
3.88094047,1.18961964,0.01673509,0.08278487,0.26097043,0.37623942,0.31590892,0.00000000,0.95826459,0.02503575
3.88694347,1.18573519,0.01657152,0.07580641,0.25492173,0.38024877,0.31419882,0.00000000,0.98080561,0.02520662
3.89294647,1.18295187,0.01641860,0.06953660,0.24967174,0.38387826,0.31259452,0.00000000,1.00336097,0.02538837
3.89894947,1.18061444,0.01626688,0.06392954,0.24525138,0.38682943,0.31089627,0.00000000,1.02527163,0.02556258
3.90495248,1.17815209,0.01610772,0.05893918,0.24169907,0.38883564,0.30892496,0.00000000,1.04599020,0.02571320
3.91095548,1.17510497,0.01593379,0.05452085,0.23906398,0.38967126,0.30652897,0.00000000,1.06510431,0.02582732
3.91695848,1.17114590,0.01573939,0.05063241,0.23740863,0.38915929,0.30358994,0.00000000,1.08235453,0.02589572
3.92296148,1.16609619,0.01552076,0.04723514,0.23681067,0.38717702,0.30002704,0.00000000,1.09764605,0.02591332
3.92896448,1.15993490,0.01527631,0.04429436,0.23736358,0.38365958,0.29579986,0.00000000,1.11105346,0.02587945
3.93496748,1.15280102,0.01500676,0.04177971,0.23917608,0.37860125,0.29090946,0.00000000,1.12281832,0.02579790
3.94097049,1.14498838,0.01471509,0.03966524,0.24237022,0.37205444,0.28539793,0.00000000,1.13333935,0.02567686
3.94697349,1.13693340,0.01440657,0.03792920,0.24707803,0.36412650,0.27934609,0.00000000,1.14315573,0.02552855
3.95297649,1.12919629,0.01408848,0.03655362,0.25343679,0.35497445,0.27286984,0.00000000,1.15292392,0.02536877
3.95897949,1.12243612,0.01376990,0.03552377,0.26158298,0.34479792,0.26611499,0.00000000,1.16338912,0.02521625
3.96498249,1.11738117,0.01346134,0.03482732,0.27164527,0.33383064,0.25925108,0.00000000,1.17535236,0.02509183
3.97098549,1.11479543,0.01317432,0.03445360,0.28373655,0.32233084,0.25246426,0.00000000,1.18963472,0.02501761
3.97698849,1.11544293,0.01292087,0.03439257,0.29794559,0.31057102,0.24594968,0.00000000,1.20704015,0.02501591
3.98299150,1.12005126,0.01271308,0.03463396,0.31432855,0.29882750,0.23990367,0.00000000,1.22831843,0.02510832
3.98899450,1.12927583,0.01256252,0.03516628,0.33290082,0.28737019,0.23451605,0.00000000,1.25412992,0.02531466
3.99499750,1.14366651,0.01247975,0.03597600,0.35362968,0.27645302,0.22996286,0.00000000,1.28501350,0.02565203
4.00100050,1.16363788,0.01247381,0.03704684,0.37642801,0.26630537,0.22639984,0.00000000,1.32135909,0.02613391
4.00700350,1.18944453,0.01255181,0.03835910,0.40114976,0.25712471,0.22395687,0.00000000,1.36338584,0.02676942
4.01300650,1.22116228,0.01271852,0.03988934,0.42758725,0.24907092,0.22273353,0.00000000,1.41112690,0.02756271
4.01900950,1.25867625,0.01297606,0.04161011,0.45547076,0.24226215,0.22279601,0.00000000,1.46442129,0.02851254
4.02501251,1.30167628,0.01332374,0.04349006,0.48447051,0.23677249,0.22417527,0.00000000,1.52291311,0.02961202
4.03101551,1.34965982,0.01375786,0.04549412,0.51420124,0.23263140,0.22686671,0.00000000,1.58605823,0.03084866
4.03701851,1.40194230,0.01427180,0.04758406,0.54422926,0.22982478,0.23083099,0.00000000,1.65313794,0.03220451
4.04302151,1.45767458,0.01485605,0.04971917,0.57408194,0.22829768,0.23599621,0.00000000,1.72327898,0.03365663
4.04902451,1.51586679,0.01549849,0.05185717,0.60325929,0.22795821,0.24226111,0.00000000,1.79547927,0.03517769
4.05502751,1.57541776,0.01618463,0.05395526,0.63124747,0.22868277,0.24949914,0.00000000,1.86863809,0.03673679
4.06103052,1.63514881,0.01689809,0.05597133,0.65753353,0.23032208,0.25756338,0.00000000,1.94158974,0.03830042
4.06703352,1.69384070,0.01762106,0.05786514,0.68162107,0.23270779,0.26629179,0.00000000,2.01313928,0.03983353
4.07303652,1.75027242,0.01833483,0.05959967,0.70304615,0.23565959,0.27551292,0.00000000,2.08209910,0.04130069
4.07903952,1.80326026,0.01902040,0.06114225,0.72139280,0.23899228,0.28505162,0.00000000,2.14732500,0.04266729
4.08504252,1.85169585,0.01965910,0.06246575,0.73630755,0.24252276,0.29473462,0.00000000,2.20775059,0.04390071
4.09104552,1.89458162,0.02023319,0.06354955,0.74751241,0.24607662,0.30439590,0.00000000,2.26241881,0.04497138
4.09704852,1.93106259,0.02072645,0.06438033,0.75481569,0.24949412,0.31388151,0.00000000,2.31050956,0.04585388
4.10305153,1.96045323,0.02112470,0.06495263,0.75812024,0.25263542,0.32305380,0.00000000,2.35136256,0.04652770
4.10905453,1.98225841,0.02141629,0.06526919,0.75742872,0.25538494,0.33179504,0.00000000,2.38449482,0.04697794
4.11505753,1.99618790,0.02159248,0.06534096,0.75284569,0.25765461,0.34001005,0.00000000,2.40961218,0.04719580
4.12106053,2.00216370,0.02164770,0.06518688,0.74457635,0.25938616,0.34762808,0.00000000,2.42661451,0.04717874
4.12706353,2.00032031,0.02157972,0.06483336,0.73292201,0.26055212,0.35460378,0.00000000,2.43559478,0.04693053
4.13306653,1.99099764,0.02138972,0.06431348,0.71827236,0.26115587,0.36091713,0.00000000,2.43683172,0.04646097
4.13906953,1.97472726,0.02108220,0.06366604,0.70109484,0.26123042,0.36657263,0.00000000,2.43077676,0.04578547
4.14507254,1.95221228,0.02066478,0.06293432,0.68192155,0.26083626,0.37159748,0.00000000,2.41803543,0.04492432
4.15107554,1.92430181,0.02014796,0.06216474,0.66133404,0.26005822,0.37603904,0.00000000,2.39934408,0.04390193
4.15707854,1.89196091,0.01954467,0.06140546,0.63994653,0.25900149,0.37996156,0.00000000,2.37554264,0.04274585
4.16308154,1.85623716,0.01886986,0.06070486,0.61838826,0.25778700,0.38344234,0.00000000,2.34754436,0.04148574
4.16908454,1.81822509,0.01813998,0.06011009,0.59728528,0.25654620,0.38656744,0.00000000,2.31630362,0.04015228
4.17508754,1.77902969,0.01737237,0.05966569,0.57724257,0.25541558,0.38942710,0.00000000,2.28278282,0.03877612
4.18109055,1.73973030,0.01658478,0.05941224,0.55882675,0.25453093,0.39211106,0.00000000,2.24791958,0.03738683
4.18709355,1.70134613,0.01579473,0.05938532,0.54255005,0.25402172,0.39470390,0.00000000,2.21259526,0.03601202
4.19309655,1.66480446,0.01501900,0.05961449,0.52885595,0.25400564,0.39728068,0.00000000,2.17760605,0.03467648
4.19909955,1.63091264,0.01427313,0.06012261,0.51810682,0.25458359,0.39990299,0.00000000,2.14363743,0.03340155
4.20510255,1.60033471,0.01357100,0.06092532,0.51057400,0.25583517,0.40261554,0.00000000,2.11124305,0.03220461
4.21110555,1.57357326,0.01292443,0.06203082,0.50643034,0.25781500,0.40544353,0.00000000,2.08082870,0.03109879
4.21710855,1.55095720,0.01234290,0.06343981,0.50574567,0.26054983,0.40839086,0.00000000,2.05264189,0.03009281
4.22311156,1.53263547,0.01183337,0.06514570,0.50848505,0.26403664,0.41143920,0.00000000,2.02676741,0.02919102
4.22911456,1.51857701,0.01140015,0.06713501,0.51450991,0.26824177,0.41454813,0.00000000,2.00312902,0.02839362
4.23511756,1.50857666,0.01104487,0.06938791,0.52358216,0.27310119,0.41765612,0.00000000,1.98149704,0.02769694
4.24112056,1.50226676,0.01076658,0.07187891,0.53537098,0.27852174,0.42068253,0.00000000,1.96150169,0.02709394
4.24712356,1.49913396,0.01056186,0.07457766,0.54946228,0.28438350,0.42353038,0.00000000,1.94265140,0.02657473
4.25312656,1.49854042,0.01042508,0.07744977,0.56537045,0.29054312,0.42608987,0.00000000,1.92435553,0.02612717
4.25912956,1.49974874,0.01034865,0.08045766,0.58255230,0.29683797,0.42824242,0.00000000,1.90595050,0.02573751
4.26513257,1.50194962,0.01032341,0.08356145,0.60042252,0.30309107,0.42986512,0.00000000,1.88672828,0.02539102
4.27113557,1.50429120,0.01033898,0.08671971,0.61837055,0.30911649,0.43083538,0.00000000,1.86596616,0.02507263
4.27713857,1.50590919,0.01038421,0.08989021,0.63577809,0.31472518,0.43103552,0.00000000,1.84295666,0.02476750
4.28314157,1.50595655,0.01044756,0.09303058,0.65203695,0.31973087,0.43035722,0.00000000,1.81703635,0.02446157
4.28914457,1.50363183,0.01051761,0.09609884,0.66656648,0.32395597,0.42870559,0.00000000,1.78761261,0.02414197
4.29514757,1.49820523,0.01058343,0.09905389,0.67883016,0.32723708,0.42600269,0.00000000,1.75418731,0.02379743
4.30115058,1.48904144,0.01063497,0.10185585,0.68835070,0.32943011,0.42219043,0.00000000,1.71637650,0.02341857
4.30715358,1.47561862,0.01066346,0.10446638,0.69472313,0.33041469,0.41723270,0.00000000,1.67392564,0.02299807
4.31315658,1.45754301,0.01066166,0.10684893,0.69762557,0.33009768,0.41111682,0.00000000,1.62671969,0.02253080
4.31915958,1.43455872,0.01062415,0.10896891,0.69682703,0.32841586,0.40385402,0.00000000,1.57478801,0.02201384
4.32516258,1.40655255,0.01054752,0.11079394,0.69219226,0.32533748,0.39547931,0.00000000,1.51830393,0.02144646
4.33116558,1.37355397,0.01043042,0.11229402,0.68368333,0.32086282,0.38605055,0.00000000,1.45757921,0.02082998
4.33716858,1.33573027,0.01027367,0.11344181,0.67135799,0.31502369,0.37564685,0.00000000,1.39305378,0.02016761
4.34317159,1.29337742,0.01008017,0.11421284,0.65536501,0.30788191,0.36436653,0.00000000,1.32528136,0.01946428
4.34917459,1.24690722,0.00985482,0.11458593,0.63593657,0.29952691,0.35232449,0.00000000,1.25491156,0.01872633
4.35517759,1.19683116,0.00960434,0.11454349,0.61337829,0.29007257,0.33964942,0.00000000,1.18266935,0.01796132
4.36118059,1.14374202,0.00933706,0.11407202,0.58805726,0.27965340,0.32648068,0.00000000,1.10933276,0.01717770
4.36718359,1.08829384,0.00906260,0.11316248,0.56038860,0.26842030,0.31296509,0.00000000,1.03570960,0.01638458
4.37318659,1.03118101,0.00879159,0.11181081,0.53082119,0.25653601,0.29925378,0.00000000,0.96261426,0.01559140
4.37918959,0.97311749,0.00853529,0.11001829,0.49982313,0.24417045,0.28549898,0.00000000,0.89084521,0.01480771
4.38519260,0.91481654,0.00830524,0.10779192,0.46786754,0.23149615,0.27185101,0.00000000,0.82116400,0.01404292
4.39119560,0.85697186,0.00811288,0.10514467,0.43541914,0.21868385,0.25845537,0.00000000,0.75427648,0.01330605
4.39719860,0.80024053,0.00796912,0.10209558,0.40292218,0.20589838,0.24545006,0.00000000,0.69081648,0.01260552
4.40320160,0.74522812,0.00788406,0.09866977,0.37079000,0.19329507,0.23296308,0.00000000,0.63133256,0.01194899
4.40920460,0.69247630,0.00786656,0.09489819,0.33939644,0.18101655,0.22111011,0.00000000,0.57627779,0.01134317
4.41520760,0.64245309,0.00792394,0.09081724,0.30906940,0.16919015,0.20999247,0.00000000,0.52600289,0.01079366
4.42121061,0.59554573,0.00806174,0.08646817,0.28008640,0.15792587,0.19969529,0.00000000,0.48075236,0.01030490
4.42721361,0.55205626,0.00828341,0.08189632,0.25267229,0.14731488,0.19028595,0.00000000,0.44066379,0.00988001
4.43321661,0.51219952,0.00859016,0.07715016,0.22699874,0.13742862,0.18181279,0.00000000,0.40576980,0.00952074
4.43921961,0.47610349,0.00898085,0.07228032,0.20318557,0.12831843,0.17430411,0.00000000,0.37600263,0.00922745
4.44522261,0.44381179,0.00945185,0.06733836,0.18130347,0.12001565,0.16776758,0.00000000,0.35120079,0.00899908
4.45122561,0.41528794,0.00999712,0.06237568,0.16137789,0.11253220,0.16219006,0.00000000,0.33111756,0.00883314
4.45722861,0.39042135,0.01060823,0.05744228,0.14339383,0.10586160,0.15753777,0.00000000,0.31543103,0.00872581
4.46323162,0.36903460,0.01127453,0.05258572,0.12730129,0.09998029,0.15375707,0.00000000,0.30375526,0.00867200
4.46923462,0.35089189,0.01198336,0.04785005,0.11302093,0.09484932,0.15077565,0.00000000,0.29565227,0.00866544
4.47523762,0.33570837,0.01272033,0.04327498,0.10044993,0.09041636,0.14850435,0.00000000,0.29064458,0.00869886
4.48124062,0.32316015,0.01346969,0.03889516,0.08946772,0.08661783,0.14683942,0.00000000,0.28822803,0.00876415
4.48724362,0.31289471,0.01421475,0.03473968,0.07994138,0.08338127,0.14566531,0.00000000,0.28788462,0.00885257
4.49324662,0.30454156,0.01493833,0.03083175,0.07173069,0.08062783,0.14485786,0.00000000,0.28909502,0.00895500
4.49924962,0.29772286,0.01562324,0.02718862,0.06469269,0.07827478,0.14428787,0.00000000,0.29135072,0.00906218
4.50525263,0.29206377,0.01625281,0.02382167,0.05868564,0.07623804,0.14382486,0.00000000,0.29416532,0.00916498
4.51125563,0.28720236,0.01681143,0.02073667,0.05357248,0.07443468,0.14334094,0.00000000,0.29708507,0.00925466
4.51725863,0.28279880,0.01728499,0.01793420,0.04922365,0.07278517,0.14271467,0.00000000,0.29969808,0.00932311
4.52326163,0.27854358,0.01766137,0.01541024,0.04551936,0.07121557,0.14183466,0.00000000,0.30164235,0.00936315
4.52926463,0.27416470,0.01793087,0.01315679,0.04235138,0.06965937,0.14060289,0.00000000,0.30261221,0.00936872
4.53526763,0.26943349,0.01808649,0.01116257,0.03962429,0.06805908,0.13893752,0.00000000,0.30236315,0.00933503
4.54127064,0.26416908,0.01812424,0.00941377,0.03725630,0.06636743,0.13677507,0.00000000,0.30071498,0.00925880
4.54727364,0.25824135,0.01804324,0.00789482,0.03517969,0.06454822,0.13407201,0.00000000,0.29755315,0.00913828
4.55327664,0.25157236,0.01784584,0.00658905,0.03334090,0.06257676,0.13080553,0.00000000,0.29282839,0.00897333
4.55927964,0.24413633,0.01753753,0.00547940,0.03170033,0.06043996,0.12697354,0.00000000,0.28655461,0.00876547
4.56528264,0.23595811,0.01712682,0.00454904,0.03023186,0.05813599,0.12259401,0.00000000,0.27880532,0.00851777
4.57128564,0.22711048,0.01662502,0.00378186,0.02892225,0.05567363,0.11770357,0.00000000,0.26970871,0.00823481
4.57728864,0.21771030,0.01604592,0.00316298,0.02777027,0.05307137,0.11235546,0.00000000,0.25944148,0.00792257
4.58329165,0.20791375,0.01540541,0.00267911,0.02678577,0.05035616,0.10661708,0.00000000,0.24822197,0.00758822
4.58929465,0.19791091,0.01472108,0.00231886,0.02598858,0.04756209,0.10056714,0.00000000,0.23630264,0.00724002
4.59529765,0.18791989,0.01401173,0.00207292,0.02540739,0.04472890,0.09429254,0.00000000,0.22396220,0.00688705
4.60130065,0.17818076,0.01329690,0.00193427,0.02507851,0.04190045,0.08788526,0.00000000,0.21149785,0.00653904
