energy_ev,total_up,Fe_p_up,Fe_d_up,Ir_p_up,Ir_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-4.63731866,0.67714744,0.11853904,0.14115910,0.18963185,0.18259937,0.00000001,0.07845858,0.00000004,0.34311341
-4.63131566,0.67567501,0.11652695,0.14194504,0.18362842,0.18642546,0.00000000,0.07629096,0.00000006,0.33997474
-4.62531266,0.67253915,0.11421776,0.14273513,0.17733695,0.18926189,0.00000000,0.07403173,0.00000008,0.33615045
-4.61930965,0.66757041,0.11159523,0.14349610,0.17077285,0.19100676,0.00000000,0.07168937,0.00000011,0.33157107
-4.61330665,0.66065857,0.10865292,0.14420070,0.16396068,0.19158716,0.00000000,0.06927518,0.00000016,0.32619410
-4.60730365,0.65175241,0.10539399,0.14482680,0.15693290,0.19096104,0.00000000,0.06680262,0.00000023,0.32000336
-4.60130065,0.64085762,0.10183083,0.14535626,0.14972851,0.18911808,0.00000000,0.06428669,0.00000032,0.31300751
-4.59529765,0.62803301,0.09798433,0.14577375,0.14239157,0.18607947,0.00000000,0.06174330,0.00000045,0.30523782
-4.58929465,0.61338518,0.09388297,0.14606552,0.13496968,0.18189671,0.00000000,0.05918860,0.00000063,0.29674539
-4.58329165,0.59706212,0.08956174,0.14621817,0.12751252,0.17664950,0.00000000,0.05663846,0.00000087,0.28759779
-4.57728864,0.57924593,0.08506083,0.14621770,0.12007036,0.17044286,0.00000000,0.05410792,0.00000119,0.27787553
-4.57128564,0.56014510,0.08042433,0.14604867,0.11269272,0.16340353,0.00000001,0.05161080,0.00000162,0.26766823
-4.56528264,0.53998669,0.07569883,0.14569370,0.10542715,0.15567609,0.00000001,0.04915934,0.00000219,0.25707095
-4.55927964,0.51900888,0.07093200,0.14513333,0.09831814,0.14741866,0.00000002,0.04676399,0.00000293,0.24618061
-4.55327664,0.49745415,0.06617132,0.14434618,0.09140626,0.13879877,0.00000002,0.04443329,0.00000391,0.23509276
-4.54727364,0.47556332,0.06146284,0.14330949,0.08472738,0.12998918,0.00000003,0.04217384,0.00000517,0.22389880
-4.54127064,0.45357087,0.05685014,0.14200003,0.07831224,0.12116422,0.00000005,0.03999040,0.00000679,0.21268369
-4.53526763,0.43170142,0.05237342,0.14039527,0.07218611,0.11249650,0.00000007,0.03788605,0.00000886,0.20152433
-4.52926463,0.41016762,0.04806887,0.13847469,0.06636871,0.10415420,0.00000010,0.03586240,0.00001148,0.19048850
-4.52326163,0.38916928,0.04396818,0.13622139,0.06087428,0.09629901,0.00000015,0.03391996,0.00001478,0.17963433
-4.51725863,0.36889362,0.04009831,0.13362351,0.05571189,0.08908470,0.00000021,0.03205843,0.00001889,0.16901046
-4.51125563,0.34951650,0.03648144,0.13067578,0.05088581,0.08265628,0.00000029,0.03027707,0.00002398,0.15865652
-4.50525263,0.33120435,0.03313513,0.12738075,0.04639604,0.07714967,0.00000041,0.02857507,0.00003024,0.14860410
-4.49924962,0.31411633,0.03007258,0.12374980,0.04223891,0.07269184,0.00000057,0.02695185,0.00003788,0.13887787
-4.49324662,0.29840677,0.02730312,0.11980381,0.03840775,0.06940115,0.00000078,0.02540737,0.00004714,0.12949690
-4.48724362,0.28422714,0.02483263,0.11557344,0.03489350,0.06738786,0.00000106,0.02394233,0.00005828,0.12047602
-4.48124062,0.27172768,0.02266418,0.11109890,0.03168541,0.06675465,0.00000144,0.02255834,0.00007159,0.11182707
-4.47523762,0.26105816,0.02079853,0.10642939,0.02877157,0.06759695,0.00000194,0.02125797,0.00008738,0.10356000
-4.46923462,0.25236782,0.01923474,0.10162199,0.02613942,0.07000297,0.00000259,0.02004477,0.00010599,0.09568374
-4.46323162,0.24580428,0.01797068,0.09674031,0.02377624,0.07405339,0.00000344,0.01892314,0.00012777,0.08820688
-4.45722861,0.24151148,0.01700347,0.09185275,0.02166938,0.07982060,0.00000453,0.01789820,0.00015310,0.08113796
-4.45122561,0.23962666,0.01632991,0.08703055,0.01980657,0.08736751,0.00000592,0.01697552,0.00018237,0.07448564
-4.44522261,0.24027667,0.01594676,0.08234574,0.01817596,0.09674591,0.00000769,0.01616091,0.00021598,0.06825848
-4.43921961,0.24357363,0.01585108,0.07786906,0.01676626,0.10799455,0.00000992,0.01546007,0.00025435,0.06246471
-4.43321661,0.24961037,0.01604034,0.07366797,0.01556661,0.12113689,0.00001269,0.01487834,0.00029789,0.05711170
-4.42721361,0.25845586,0.01651266,0.06980483,0.01456656,0.13617883,0.00001613,0.01442033,0.00034705,0.05220547
-4.42121061,0.27015095,0.01726690,0.06633533,0.01375591,0.15310647,0.00002036,0.01408972,0.00040224,0.04775014
-4.41520760,0.28470470,0.01830276,0.06330724,0.01312458,0.17188416,0.00002551,0.01388904,0.00046391,0.04374743
-4.40920460,0.30209162,0.01962094,0.06075954,0.01266244,0.19245286,0.00003173,0.01381944,0.00053250,0.04019627
-4.40320160,0.32224997,0.02122319,0.05872190,0.01235924,0.21472920,0.00003918,0.01388068,0.00060845,0.03709245
-4.39719860,0.34508125,0.02311248,0.05721460,0.01220442,0.23860510,0.00004803,0.01407103,0.00069221,0.03442854
-4.39119560,0.37045102,0.02529307,0.05624877,0.01218713,0.26394826,0.00005847,0.01438735,0.00078424,0.03219382
-4.38519260,0.39819095,0.02777064,0.05582692,0.01229612,0.29060337,0.00007066,0.01482521,0.00088498,0.03037448
-4.37918959,0.42810206,0.03055234,0.05594379,0.01251982,0.31839416,0.00008478,0.01537902,0.00099491,0.02895381
-4.37318659,0.45995886,0.03364678,0.05658737,0.01284633,0.34712606,0.00010100,0.01604223,0.00111447,0.02791267
-4.36718359,0.49351425,0.03706398,0.05773998,0.01326354,0.37658954,0.00011945,0.01680761,0.00124412,0.02722982
-4.36118059,0.52850476,0.04081514,0.05937946,0.01375921,0.40656368,0.00014026,0.01766742,0.00138428,0.02688248
-4.35517759,0.56465581,0.04491223,0.06148021,0.01432111,0.43682006,0.00016351,0.01861370,0.00153534,0.02684672
-4.34917459,0.60168670,0.04936749,0.06401418,0.01493711,0.46712650,0.00018924,0.01963842,0.00169762,0.02709796
-4.34317159,0.63931485,0.05419264,0.06695163,0.01559531,0.49725054,0.00021746,0.02073367,0.00187138,0.02761129
-4.33716858,0.67725926,0.05939789,0.07026165,0.01628415,0.52696252,0.00024809,0.02189171,0.00205675,0.02836177
-4.33116558,0.71524265,0.06499074,0.07391244,0.01699248,0.55603799,0.00028100,0.02310501,0.00225370,0.02932464
-4.32516258,0.75299257,0.07097465,0.07787130,0.01770961,0.58425941,0.00031599,0.02436624,0.00246202,0.03047534
-4.31915958,0.79024116,0.07734746,0.08210438,0.01842534,0.61141715,0.00035279,0.02566808,0.00268128,0.03178953
-4.31315658,0.82672386,0.08409983,0.08657618,0.01912999,0.63730975,0.00039104,0.02700310,0.00291076,0.03324297
-4.30715358,0.86217730,0.09121360,0.09124894,0.01981434,0.66174368,0.00043033,0.02836348,0.00314944,0.03481134
-4.30115058,0.89633664,0.09866032,0.09608190,0.02046963,0.68453261,0.00047018,0.02974080,0.00339596,0.03647003
-4.29514757,0.92893288,0.10639987,0.10103053,0.02108751,0.70549666,0.00051002,0.03112574,0.00364860,0.03819392
-4.28914457,0.95969046,0.11437949,0.10604591,0.02166002,0.72446165,0.00054926,0.03250781,0.00390526,0.03995717
-4.28314157,0.98832578,0.12253313,0.11107420,0.02217956,0.74125874,0.00058728,0.03387520,0.00416347,0.04173309
-4.27713857,1.01454693,0.13078139,0.11605646,0.02263888,0.75572481,0.00062343,0.03521460,0.00442040,0.04349411
-4.27113557,1.03805507,0.13903195,0.12092871,0.02303113,0.76770350,0.00065704,0.03651118,0.00467289,0.04521179
-4.26513257,1.05854769,0.14718073,0.12562238,0.02334992,0.77704736,0.00068751,0.03774864,0.00491751,0.04685707
-4.25912956,1.07572386,0.15511363,0.13006525,0.02358938,0.78362098,0.00071422,0.03890942,0.00515065,0.04840056
-4.25312656,1.08929152,0.16270900,0.13418270,0.02374435,0.78730510,0.00073665,0.03997499,0.00536855,0.04981303
-4.24712356,1.09897641,0.16984062,0.13789938,0.02381052,0.78800162,0.00075433,0.04092632,0.00556745,0.05106599
-4.24112056,1.10453260,0.17638125,0.14114127,0.02378460,0.78563918,0.00076691,0.04174440,0.00574369,0.05213242
-4.23511756,1.10575386,0.18220657,0.14383790,0.02366459,0.78017918,0.00077411,0.04241092,0.00589379,0.05298752
-4.22911456,1.10248547,0.18719933,0.14592482,0.02344992,0.77162172,0.00077579,0.04290893,0.00601461,0.05360956
-4.22311156,1.09463571,0.19125358,0.14734603,0.02314174,0.76001113,0.00077192,0.04322363,0.00610346,0.05398072
-4.21710855,1.08218650,0.19427881,0.14805639,0.02274307,0.74544078,0.00076260,0.04334307,0.00615816,0.05408785
-4.21110555,1.06520231,0.19620374,0.14802381,0.02225901,0.72805670,0.00074804,0.04325889,0.00617718,0.05392329
-4.20510255,1.04383703,0.19697968,0.14723111,0.02169690,0.70805975,0.00072858,0.04296692,0.00615970,0.05348537
-4.19909955,1.01833814,0.19658322,0.14567745,0.02106639,0.68570609,0.00070463,0.04246773,0.00610563,0.05277899
-4.19309655,0.98904787,0.19501819,0.14337931,0.02037954,0.66130584,0.00067672,0.04176703,0.00601571,0.05181589
-4.18709355,0.95640127,0.19231678,0.14037083,0.01965085,0.63521984,0.00064545,0.04087593,0.00589142,0.05061479
-4.18109055,0.92092104,0.18853972,0.13670364,0.01889723,0.60785454,0.00061145,0.03981101,0.00573502,0.04920136
-4.17508754,0.88320939,0.18377557,0.13244606,0.01813797,0.57965530,0.00057543,0.03859432,0.00554948,0.04760799
-4.16908454,0.84393713,0.17813921,0.12768179,0.01739459,0.55109815,0.00053808,0.03725309,0.00533842,0.04587339
-4.16308154,0.80383053,0.17176943,0.12250808,0.01669080,0.52268045,0.00050010,0.03581943,0.00510600,0.04404205
-4.15707854,0.76365631,0.16482594,0.11703353,0.01605225,0.49491072,0.00046219,0.03432980,0.00485686,0.04216361
-4.15107554,0.72420543,0.15748570,0.11137552,0.01550640,0.46829804,0.00042501,0.03282439,0.00459594,0.04029201
-4.14507254,0.68627630,0.14993899,0.10565752,0.01508229,0.44334132,0.00038916,0.03134649,0.00432841,0.03848472
-4.13906953,0.65065786,0.14238506,0.10000618,0.01481027,0.42051887,0.00035523,0.02994167,0.00405953,0.03680179
-4.13306653,0.61811308,0.13502769,0.09454855,0.01472173,0.40027847,0.00032371,0.02865703,0.00379455,0.03530494
-4.12706353,0.58936348,0.12807084,0.08940931,0.01484878,0.38302824,0.00029504,0.02754034,0.00353857,0.03405659
-4.12106053,0.56507472,0.12171422,0.08470821,0.01522385,0.36912857,0.00026960,0.02663924,0.00329647,0.03311892
-4.11505753,0.54584389,0.11614919,0.08055771,0.01587927,0.35888508,0.00024770,0.02600037,0.00307276,0.03255293
-4.10905453,0.53218838,0.11155486,0.07706098,0.01684675,0.35254293,0.00022960,0.02566853,0.00287161,0.03241747
-4.10305153,0.52453661,0.10809440,0.07431012,0.01815687,0.35028225,0.00021546,0.02568592,0.00269667,0.03276831
-4.09704852,0.52322057,0.10591180,0.07238476,0.01983837,0.35221503,0.00020541,0.02609129,0.00255111,0.03365722
-4.09104552,0.52847025,0.10512882,0.07135095,0.02191753,0.35838313,0.00019953,0.02691919,0.00243753,0.03513106
-4.08504252,0.54040982,0.10584231,0.07126040,0.02441741,0.36875762,0.00019783,0.02819924,0.00235796,0.03723087
-4.07903952,0.55905569,0.10812192,0.07214996,0.02735704,0.38323937,0.00020027,0.02995539,0.00231384,0.03999104
-4.07303652,0.58431627,0.11200805,0.07404145,0.03075073,0.40166084,0.00020676,0.03220532,0.00230603,0.04343849
-4.06703352,0.61599362,0.11751031,0.07694172,0.03460725,0.42378900,0.00021719,0.03495984,0.00233479,0.04759195
-4.06103052,0.65378684,0.12460637,0.08084297,0.03892920,0.44932961,0.00023136,0.03822242,0.00239982,0.05246138
-4.05502751,0.69729742,0.13324128,0.08572331,0.04371241,0.47793260,0.00024906,0.04198890,0.00250025,0.05804749
-4.04902451,0.74603649,0.14332742,0.09154760,0.04894554,0.50919862,0.00027002,0.04624723,0.00263470,0.06434151
-4.04302151,0.79943403,0.15474509,0.09826848,0.05460986,0.54268682,0.00029394,0.05097751,0.00280131,0.07132508
-4.03701851,0.85685002,0.16734383,0.10582769,0.06067917,0.57792368,0.00032046,0.05615215,0.00299775,0.07897056
-4.03101551,0.91758754,0.18094456,0.11415752,0.06712006,0.61441281,0.00034920,0.06173632,0.00322131,0.08724140
-4.02501251,0.98090747,0.19534258,0.12318256,0.07389236,0.65164558,0.00037974,0.06768857,0.00346895,0.09609295
-4.01900950,1.04604466,0.21031138,0.13282149,0.08094986,0.68911228,0.00041162,0.07396170,0.00373735,0.10547345
-4.01300650,1.11222517,0.22560737,0.14298911,0.08824119,0.72631360,0.00044436,0.08050379,0.00402299,0.11532525
-4.00700350,1.17868388,0.24097526,0.15359830,0.09571099,0.76277203,0.00047748,0.08725942,0.00432221,0.12558618
-4.00100050,1.24468210,0.25615414,0.16456200,0.10330109,0.79804272,0.00051047,0.09417100,0.00463134,0.13619108
-3.99499750,1.30952428,0.27088397,0.17579506,0.11095186,0.83172348,0.00054283,0.10118015,0.00494670,0.14707329
-3.98899450,1.37257310,0.28491233,0.18721591,0.11860348,0.86346336,0.00057408,0.10822902,0.00526474,0.15816607
-3.98299150,1.43326233,0.29800109,0.19874784,0.12619718,0.89296950,0.00060377,0.11526154,0.00558207,0.16940391
-3.97698849,1.49110655,0.30993284,0.21031996,0.13367631,0.92001174,0.00063145,0.12222455,0.00589554,0.18072347
-3.97098549,1.54570737,0.32051672,0.22186768,0.14098719,0.94442484,0.00065675,0.12906859,0.00620227,0.19206434
-3.96498249,1.59675566,0.32959339,0.23333270,0.14807973,0.96610803,0.00067934,0.13574850,0.00649968,0.20336931
-3.95897949,1.64402949,0.33703900,0.24466250,0.15490772,0.98502190,0.00069893,0.14222366,0.00678551,0.21458430
-3.95297649,1.68738814,0.34276781,0.25580932,0.16142889,1.00118270,0.00071532,0.14845793,0.00705782,0.22565791
-3.94697349,1.72676214,0.34673355,0.26672882,0.16760460,1.01465436,0.00072836,0.15441921,0.00731495,0.23654058
-3.94097049,1.76214028,0.34892931,0.27737830,0.17339939,1.02553852,0.00073797,0.16007883,0.00755553,0.24718355
-3.93496748,1.79355407,0.34938600,0.28771494,0.17878033,1.03396324,0.00074412,0.16541064,0.00777835,0.25753768
-3.92896448,1.82106102,0.34816960,0.29769384,0.18371627,1.04007101,0.00074686,0.17039004,0.00798239,0.26755216
-3.92296148,1.84472761,0.34537726,0.30726641,0.18817716,1.04400668,0.00074629,0.17499292,0.00816673,0.27717345
-3.91695848,1.86461324,0.34113245,0.31637897,0.19213337,1.04590611,0.00074255,0.17919471,0.00833046,0.28634439
-3.91095548,1.88075645,0.33557962,0.32497198,0.19555528,1.04588636,0.00073581,0.18296959,0.00847269,0.29500373
-3.90495248,1.89316425,0.32887839,0.33297986,0.19841315,1.04403779,0.00072630,0.18628997,0.00859247,0.30308616
-3.89894947,1.90180556,0.32119785,0.34033160,0.20067725,1.04041889,0.00071426,0.18912625,0.00868877,0.31052286
-3.89294647,1.90660938,0.31271103,0.34695215,0.20231835,1.03505397,0.00069995,0.19144709,0.00876052,0.31724262
-3.88694347,1.90746780,0.30358997,0.35276466,0.20330865,1.02793408,0.00068365,0.19321988,0.00880657,0.32317358
-3.88094047,1.90424396,0.29400141,0.35769344,0.20362285,1.01902097,0.00066563,0.19441181,0.00882578,0.32824535
-3.87493747,1.89678449,0.28410349,0.36166756,0.20323963,1.00825398,0.00064620,0.19499108,0.00881702,0.33239157
-3.86893447,1.88493570,0.27404331,0.36462493,0.20214321,0.99555941,0.00062564,0.19492853,0.00877931,0.33555269
-3.86293147,1.86856255,0.26395553,0.36651661,0.20032498,0.98086189,0.00060427,0.19419933,0.00871186,0.33767875
-3.85692846,1.84756918,0.25396190,0.36731120,0.19778506,0.96409684,0.00058240,0.19278473,0.00861417,0.33873201
-3.85092546,1.82191982,0.24417166,0.36699902,0.19453369,0.94522353,0.00056034,0.19067382,0.00848612,0.33868933
-3.84492246,1.79165853,0.23468261,0.36559584,0.19059230,0.92423768,0.00053843,0.18786497,0.00832805,0.33754394
-3.83891946,1.75692672,0.22558283,0.36314592,0.18599425,0.90118309,0.00051703,0.18436704,0.00814086,0.33530669
-3.83291646,1.71797720,0.21695261,0.35972433,0.18078505,0.87616127,0.00049649,0.18020018,0.00792602,0.33200649
-3.82691346,1.67518386,0.20886671,0.35543817,0.17502212,0.84933883,0.00047721,0.17539618,0.00768564,0.32769006
-3.82091046,1.62904635,0.20139645,0.35042680,0.16877405,0.82095185,0.00045959,0.16999827,0.00742244,0.32242086
-3.81490745,1.58018939,0.19461178,0.34486095,0.16211932,0.79130721,0.00044406,0.16406046,0.00713979,0.31627739
-3.80890445,1.52935659,0.18858285,0.33894069,0.15514469,0.76078063,0.00043108,0.15764643,0.00684160,0.30935083
-3.80290145,1.47739906,0.18338126,0.33289241,0.14794316,0.72981139,0.00042112,0.15082795,0.00653229,0.30174230
-3.79689845,1.42525922,0.17908075,0.32696481,0.14061168,0.69889425,0.00041465,0.14368301,0.00621668,0.29355985
-3.79089545,1.37395048,0.17575724,0.32142400,0.13324878,0.66856850,0.00041216,0.13629369,0.00589987,0.28491524
-3.78489245,1.32453352,0.17348834,0.31654792,0.12595206,0.63940494,0.00041414,0.12874395,0.00558715,0.27592092
-3.77888944,1.27809020,0.17235225,0.31262017,0.11881584,0.61199106,0.00042107,0.12111739,0.00528381,0.26668720
-3.77288644,1.23569583,0.17242598,0.30992334,0.11192892,0.58691515,0.00043340,0.11349506,0.00499506,0.25731971
-3.76688344,1.19839085,0.17378316,0.30873212,0.10537262,0.56474974,0.00045154,0.10595359,0.00472582,0.24791735
-3.76088044,1.16715268,0.17649130,0.30930616,0.09921908,0.54603504,0.00047589,0.09856345,0.00448066,0.23857081
-3.75487744,1.14286858,0.18060877,0.31188296,0.09352994,0.53126289,0.00050675,0.09138763,0.00426363,0.22936145
-3.74887444,1.12631015,0.18618136,0.31667078,0.08835536,0.52086158,0.00054437,0.08448066,0.00407817,0.22036079
-3.74287144,1.11811021,0.19323889,0.32384195,0.08373340,0.51518210,0.00058891,0.07788800,0.00392703,0.21163032
-3.73686843,1.11874242,0.20179168,0.33352649,0.07968976,0.51448613,0.00064043,0.07164580,0.00381218,0.20322175
-3.73086543,1.12850440,0.21182728,0.34580638,0.07623783,0.51893600,0.00069887,0.06578098,0.00373478,0.19517741
-3.72486243,1.14750459,0.22330747,0.36071067,0.07337899,0.52858713,0.00076405,0.06031165,0.00369515,0.18753084
-3.71885943,1.17565336,0.23616585,0.37821164,0.07110320,0.54338288,0.00083565,0.05524773,0.00369279,0.18030747
-3.71285643,1.21265883,0.25030606,0.39822214,0.06938979,0.56315236,0.00091323,0.05059174,0.00372636,0.17352518
-3.70685343,1.25802767,0.26560094,0.42059454,0.06820839,0.58761100,0.00099619,0.04633981,0.00379380,0.16719492
-3.70085043,1.31107128,0.28189272,0.44512134,0.06752007,0.61636430,0.00108380,0.04248261,0.00389230,0.16132116
-3.69484742,1.37091748,0.29899432,0.47153764,0.06727851,0.64891466,0.00117519,0.03900644,0.00401850,0.15590223
-3.68884442,1.43652786,0.31669196,0.49952569,0.06743138,0.68467127,0.00126936,0.03589420,0.00416849,0.15093064
-3.68284142,1.50672067,0.33474902,0.52872136,0.06792174,0.72296314,0.00136522,0.03312635,0.00433800,0.14639333
-3.67683842,1.58019903,0.35291110,0.55872279,0.06868952,0.76305477,0.00146158,0.03068176,0.00452251,0.14227190
-3.67083542,1.65558384,0.37091233,0.58910067,0.06967302,0.80416450,0.00155719,0.02853845,0.00471735,0.13854299
-3.66483242,1.73145060,0.38848252,0.61941024,0.07081055,0.84548476,0.00165079,0.02667423,0.00491791,0.13517869
-3.65882941,1.80636924,0.40535508,0.64920438,0.07204190,0.88620397,0.00174109,0.02506725,0.00511971,0.13214714
-3.65282641,1.87894538,0.42127542,0.67804743,0.07330993,0.92552912,0.00182685,0.02369638,0.00531853,0.12941325
-3.64682341,1.94786180,0.43600931,0.70552912,0.07456198,0.96270856,0.00190691,0.02254152,0.00551058,0.12693972
-3.64082041,2.01191828,0.44935096,0.73127796,0.07575125,0.99705381,0.00198020,0.02158378,0.00569254,0.12468807
-3.63481741,2.07006821,0.46113045,0.75497362,0.07683791,1.02795986,0.00204582,0.02080564,0.00586164,0.12261984
-3.62881441,2.12145036,0.47122003,0.77635742,0.07779008,1.05492284,0.00210299,0.02019096,0.00601575,0.12069791
-3.62281141,2.16541417,0.47953907,0.79524059,0.07858455,1.07755442,0.00215116,0.01972492,0.00615338,0.11888775
-3.61680840,2.20153750,0.48605732,0.81150988,0.07920718,1.09559219,0.00218998,0.01939400,0.00627365,0.11715856
-3.61080540,2.22963577,0.49079641,0.82512995,0.07965303,1.10890558,0.00221928,0.01918575,0.00637630,0.11548441
-3.60480240,2.24976218,0.49382941,0.83614278,0.07992617,1.11749683,0.00223914,0.01908873,0.00646164,0.11384497
-3.59879940,2.26219883,0.49527862,0.84466385,0.08003916,1.12149724,0.00224984,0.01909223,0.00653043,0.11222618
-3.59279640,2.26743941,0.49531162,0.85087545,0.08001232,1.12115850,0.00225184,0.01918612,0.00658381,0.11062044
-3.58679340,2.26616418,0.49413593,0.85501752,0.07987270,1.11683981,0.00224578,0.01936066,0.00662320,0.10902668
-3.58079040,2.25920887,0.49199258,0.85737657,0.07965293,1.10899117,0.00223243,0.01960630,0.00665019,0.10744996
-3.57478739,2.24752895,0.48914904,0.85827330,0.07938993,1.09813385,0.00221268,0.01991354,0.00666640,0.10590092
