energy_ev,total_up,Hg_p_up,Hg_d_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up
3.27463732,0.72798771,0.41369854,0.00501407,0.02852849,0.10384942,0.28942114,0.02797969,0.11314734
3.28064032,0.79008829,0.44534986,0.00545516,0.03118417,0.11126267,0.32262489,0.02960228,0.12550578
3.28664332,0.85288232,0.47657294,0.00590361,0.03384243,0.11857699,0.35741667,0.03116776,0.13841091
3.29264632,0.91566565,0.50694067,0.00635483,0.03646375,0.12570177,0.39345523,0.03265355,0.15174579
3.29864932,0.97767565,0.53601086,0.00680375,0.03900626,0.13254398,0.43034073,0.03403798,0.16537303
3.30465233,1.03810436,0.56333621,0.00724492,0.04142681,0.13900997,0.46761987,0.03530071,0.17913634
3.31065533,1.09611447,0.58847526,0.00767258,0.04368214,0.14500751,0.50479372,0.03642321,0.19286315
3.31665833,1.15085794,0.61100388,0.00808080,0.04573022,0.15044797,0.54132807,0.03738917,0.20636797
3.32266133,1.20149673,0.63052698,0.00846360,0.04753152,0.15524855,0.57666607,0.03818493,0.21945671
3.32866433,1.24722499,0.64668990,0.00881513,0.04905032,0.15933455,0.61024293,0.03879986,0.23193165
3.33466733,1.28729222,0.65918917,0.00912979,0.05025593,0.16264158,0.64150219,0.03922668,0.24359709
3.34067034,1.32102621,0.66778200,0.00940243,0.05112375,0.16511759,0.66991284,0.03946176,0.25426535
3.34667334,1.34785525,0.67229434,0.00962852,0.05163618,0.16672480,0.69498674,0.03950535,0.26376295
3.35267634,1.36732834,0.67262691,0.00980427,0.05178328,0.16744120,0.71629558,0.03936168,0.27193676
3.35867934,1.37913268,0.66875906,0.00992683,0.05156320,0.16726175,0.73348650,0.03903905,0.27865973
3.36468234,1.38310755,0.66075028,0.00999435,0.05098223,0.16619917,0.74629580,0.03854976,0.28383601
3.37068534,1.37925380,0.64873911,0.01000610,0.05005475,0.16428420,0.75455982,0.03791001,0.28740523
3.37668834,1.36773842,0.63293968,0.00996252,0.04880271,0.16156538,0.75822263,0.03713958,0.28934556
3.38269135,1.34889374,0.61363587,0.00986527,0.04725501,0.15810830,0.75733994,0.03626157,0.28967558
3.38869435,1.32321127,0.59117344,0.00971716,0.04544655,0.15399432,0.75207898,0.03530186,0.28845460
3.39469735,1.29133004,0.56595031,0.00952212,0.04341722,0.14931880,0.74271424,0.03428864,0.28578152
3.40070035,1.25402002,0.53840560,0.00928510,0.04121068,0.14418890,0.72961917,0.03325172,0.28179218
3.40670335,1.21216096,0.50900772,0.00901190,0.03887313,0.13872100,0.71325420,0.03222185,0.27665524
3.41270635,1.16671757,0.47824213,0.00870906,0.03645206,0.13303785,0.69415137,0.03122995,0.27056682
3.41870935,1.11871198,0.44659911,0.00838359,0.03399505,0.12726553,0.67289640,0.03030633,0.26374393
3.42471236,1.06919444,0.41456218,0.00804285,0.03154867,0.12153031,0.65010883,0.02947987,0.25641725
3.43071536,1.01921352,0.38259743,0.00769421,0.02915751,0.11595557,0.62642104,0.02877722,0.24882319
3.43671836,0.96978681,0.35114422,0.00734494,0.02686335,0.11065886,0.60245711,0.02822207,0.24119592
3.44272136,0.92187344,0.32060737,0.00700192,0.02470458,0.10574919,0.57881236,0.02783443,0.23375940
3.44872436,0.87634922,0.29135120,0.00667148,0.02271576,0.10132461,0.55603442,0.02763008,0.22671997
3.45472736,0.83398538,0.26369531,0.00635920,0.02092732,0.09747029,0.53460642,0.02762002,0.22025965
3.46073037,0.79543156,0.23791213,0.00606978,0.01936551,0.09425693,0.51493330,0.02781019,0.21453055
3.46673337,0.76120359,0.21422625,0.00580694,0.01805243,0.09173972,0.49733125,0.02820122,0.20965047
3.47273637,0.73167623,0.19281508,0.00557334,0.01700622,0.08995782,0.48202100,0.02878840,0.20569995
3.47873937,0.70708094,0.17381094,0.00537054,0.01624124,0.08893422,0.46912492,0.02956186,0.20272088
3.48474237,0.68750862,0.15730399,0.00519904,0.01576838,0.08867611,0.45866793,0.03050679,0.20071653
3.49074537,0.67291666,0.14334594,0.00505830,0.01559534,0.08917565,0.45058206,0.03160397,0.19965318
3.49674837,0.66314013,0.13195411,0.00494685,0.01572685,0.09041103,0.44471433,0.03283027,0.19946304
3.50275138,0.65790602,0.12311564,0.00486239,0.01616492,0.09234780,0.44083746,0.03415948,0.20004843
3.50875438,0.65685013,0.11679157,0.00480193,0.01690892,0.09494037,0.43866283,0.03556302,0.20128691
3.51475738,0.65953549,0.11292070,0.00476196,0.01795564,0.09813364,0.43785511,0.03701089,0.20303715
3.52076038,0.66547169,0.11142294,0.00473856,0.01929933,0.10186462,0.43804780,0.03847254,0.20514528
3.52676338,0.67413415,0.11220222,0.00472766,0.02093153,0.10606404,0.43885905,0.03991777,0.20745136
3.53276638,0.68498272,0.11514889,0.00472513,0.02284098,0.11065786,0.43990706,0.04131762,0.20979580
3.53876938,0.69747891,0.12014161,0.00472694,0.02501345,0.11556870,0.44082449,0.04264515,0.21202536
3.54477239,0.71110132,0.12704884,0.00472933,0.02743158,0.12071711,0.44127133,0.04387613,0.21399857
3.55077539,0.72535877,0.13573011,0.00472892,0.03007474,0.12602274,0.44094578,0.04498965,0.21559042
3.55677839,0.73980107,0.14603703,0.00472276,0.03291905,0.13140542,0.43959288,0.04596849,0.21669599
3.56278139,0.75402726,0.15781437,0.00470847,0.03593735,0.13678609,0.43701065,0.04679949,0.21723323
3.56878439,0.76769134,0.17090113,0.00468422,0.03909946,0.14208782,0.43305378,0.04747362,0.21714454
3.57478739,0.78050574,0.18513191,0.00464879,0.04237249,0.14723669,0.42763479,0.04798602,0.21639741
3.58079040,0.79224268,0.20033848,0.00460154,0.04572132,0.15216279,0.42072289,0.04833585,0.21498407
3.58679340,0.80273376,0.21635161,0.00454240,0.04910929,0.15680129,0.41234094,0.04852605,0.21292019
3.59279640,0.81186811,0.23300327,0.00447181,0.05249895,0.16109357,0.40256053,0.04856296,0.21024297
3.59879940,0.81958937,0.25012893,0.00439068,0.05585301,0.16498837,0.39149593,0.04845592,0.20700854
3.60480240,0.82589179,0.26757000,0.00430030,0.05913526,0.16844310,0.37929703,0.04821680,0.20328892
3.61080540,0.83081582,0.28517628,0.00420229,0.06231162,0.17142505,0.36614187,0.04785948,0.19916879
3.61680840,0.83444316,0.30280816,0.00409852,0.06535114,0.17391261,0.35222900,0.04739933,0.19474209
3.62281141,0.83689163,0.32033853,0.00399099,0.06822684,0.17589633,0.33777017,0.04685273,0.19010863
3.62881441,0.83830980,0.33765423,0.00388182,0.07091651,0.17737974,0.32298351,0.04623656,0.18537085
3.63481741,0.83887145,0.35465682,0.00377314,0.07340327,0.17837993,0.30808758,0.04556774,0.18063083
3.64082041,0.83876998,0.37126273,0.00366703,0.07567592,0.17892764,0.29329627,0.04486281,0.17598755
3.64682341,0.83821258,0.38740272,0.00356548,0.07772896,0.17906700,0.27881493,0.04413757,0.17153455
3.65282641,0.83741444,0.40302061,0.00347032,0.07956243,0.17885469,0.26483745,0.04340670,0.16735794
3.65882941,0.83659282,0.41807143,0.00338322,0.08118139,0.17835867,0.25154454,0.04268349,0.16353480
3.66483242,0.83596131,0.43251916,0.00330560,0.08259519,0.17765633,0.23910306,0.04197958,0.16013195
3.67083542,0.83572417,0.44633416,0.00323868,0.08381648,0.17683230,0.22766621,0.04130475,0.15720517
3.67683842,0.83607130,0.45949058,0.00318341,0.08486011,0.17597581,0.21737470,0.04066677,0.15479875
3.68284142,0.83717364,0.47196403,0.00314048,0.08574186,0.17517793,0.20835843,0.04007133,0.15294539
3.68884442,0.83917969,0.48372960,0.00311035,0.08647718,0.17452861,0.20073885,0.03952192,0.15166654
3.69484742,0.84221303,0.49476059,0.00309322,0.08707998,0.17411390,0.19463160,0.03901995,0.15097291
3.70085043,0.84637128,0.50502809,0.00308907,0.08756154,0.17401322,0.19014938,0.03856477,0.15086551
3.70685343,0.85172650,0.51450137,0.00309767,0.08792960,0.17429717,0.18740481,0.03815390,0.15133675
3.71285643,0.85832716,0.52314941,0.00311861,0.08818773,0.17502568,0.18651312,0.03778323,0.15237198
3.71885943,0.86620161,0.53094314,0.00315134,0.08833496,0.17624680,0.18759447,0.03744737,0.15395105
3.72486243,0.87536274,0.53785865,0.00319521,0.08836578,0.17799606,0.19077573,0.03714003,0.15605014
3.73086543,0.88581374,0.54388078,0.00324950,0.08827039,0.18029648,0.19619147,0.03685451,0.15864354
3.73686843,0.89755431,0.54900718,0.00331345,0.08803536,0.18315915,0.20398398,0.03658414,0.16170540
3.74287144,0.91058691,0.55325221,0.00338630,0.08764445,0.18658423,0.21430222,0.03632288,0.16521135
3.74887444,0.92492247,0.55665052,0.00346736,0.08707973,0.19056241,0.22729940,0.03606581,0.16913985
3.75487744,0.94058484,0.55925988,0.00355596,0.08632282,0.19507648,0.24312928,0.03580968,0.17347315
3.76088044,0.95761363,0.56116298,0.00365155,0.08535621,0.20010294,0.26194092,0.03555338,0.17819777
3.76688344,0.97606470,0.56246796,0.00375363,0.08416460,0.20561351,0.28387204,0.03529832,0.18330453
3.77288644,0.99600809,0.56330732,0.00386182,0.08273611,0.21157624,0.30904112,0.03504880,0.18878784
3.77888944,1.01752320,0.56383535,0.00397578,0.08106342,0.21795632,0.33753830,0.03481217,0.19464454
3.78489245,1.04069122,0.56422392,0.00409521,0.07914460,0.22471621,0.36941553,0.03459888,0.20087206
3.79089545,1.06558497,0.56465678,0.00421982,0.07698375,0.23181532,0.40467623,0.03442246,0.20746610
3.79689845,1.09225680,0.56532263,0.00434924,0.07459131,0.23920913,0.44326509,0.03429921,0.21441795
3.80290145,1.12072509,0.56640726,0.00448304,0.07198408,0.24684783,0.48505851,0.03424784,0.22171158
3.80890445,1.15096019,0.56808511,0.00462060,0.06918490,0.25467466,0.52985622,0.03428898,0.22932061
3.81490745,1.18287095,0.57051085,0.00476111,0.06622211,0.26262408,0.57737483,0.03444446,0.23720559
3.82091046,1.21629265,0.57381120,0.00490348,0.06312868,0.27062007,0.62724377,0.03473655,0.24531155
3.82691346,1.25097748,0.57807774,0.00504635,0.05994119,0.27857466,0.67900432,0.03518714,0.25356624
3.83291646,1.28658858,0.58336095,0.00518804,0.05669870,0.28638697,0.73211189,0.03581678,0.26187918
3.83891946,1.32269823,0.58966592,0.00532655,0.05344141,0.29394305,0.78594209,0.03664377,0.27014164
3.84492246,1.35879085,0.59695008,0.00545958,0.05020948,0.30111649,0.83980049,0.03768323,0.27822775
3.85092546,1.39427114,0.60512293,0.00558459,0.04704173,0.30777005,0.89293605,0.03894625,0.28599671
3.85692846,1.42847721,0.61404809,0.00569883,0.04397453,0.31375828,0.94455786,0.04043905,0.29329614
3.86293147,1.46069834,0.62354744,0.00579941,0.04104078,0.31893112,0.99385467,0.04216236,0.29996644
3.86893447,1.49019686,0.63340713,0.00588345,0.03826913,0.32313826,1.04001653,0.04411086,0.30584600
3.87493747,1.51623295,0.64338540,0.00594814,0.03568333,0.32623426,1.08225763,0.04627285,0.31077703
3.88094047,1.53809149,0.65322158,0.00599084,0.03330184,0.32808394,1.11983941,0.04863006,0.31461182
3.88694347,1.55510933,0.66264605,0.00600927,0.03113764,0.32856802,1.15209282,0.05115770,0.31721897
3.89294647,1.56670190,0.67139052,0.00600153,0.02919826,0.32758845,1.17843896,0.05382474,0.31848943
3.89894947,1.57238752,0.67919831,0.00596625,0.02748598,0.32507326,1.19840676,0.05659439,0.31834191
3.90495248,1.57180837,0.68583408,0.00590266,0.02599825,0.32098063,1.21164731,0.05942476,0.31672739
3.91095548,1.56474686,0.69109259,0.00581065,0.02472817,0.31530188,1.21794387,0.06226979,0.31363258
3.91695848,1.55113674,0.69480615,0.00569080,0.02366512,0.30806318,1.21721732,0.06508028,0.30908193
3.92296148,1.53106824,0.69685054,0.00554437,0.02279548,0.29932593,1.20952676,0.06780511,0.30313827
3.92896448,1.50478714,0.69714913,0.00537333,0.02210335,0.28918571,1.19506540,0.07039258,0.29590190
3.93496748,1.47268777,0.69567504,0.00518023,0.02157127,0.27776985,1.17415200,0.07279178,0.28750815
3.94097049,1.43530041,0.69245147,0.00496821,0.02118097,0.26523375,1.14721832,0.07495398,0.27812361
3.94697349,1.39327375,0.68755009,0.00474084,0.02091400,0.25175607,1.11479338,0.07683408,0.26794105
3.95297649,1.34735318,0.68108771,0.00450204,0.02075231,0.23753318,1.07748521,0.07839184,0.25717339
3.95897949,1.29835609,0.67322133,0.00425594,0.02067877,0.22277296,1.03596110,0.07959310,0.24604685
3.96498249,1.24714522,0.66414185,0.00400677,0.02067755,0.20768834,0.99092709,0.08041076,0.23479367
3.97098549,1.19460116,0.65406661,0.00375868,0.02073439,0.19249100,0.94310779,0.08082558,0.22364466
3.97698849,1.14159529,0.64323115,0.00351568,0.02083679,0.17738517,0.89322710,0.08082670,0.21282185
3.98299150,1.08896395,0.63188037,0.00328147,0.02097402,0.16256222,0.84199059,0.08041190,0.20253157
3.98899450,1.03748493,0.62025940,0.00305936,0.02113710,0.14819585,0.79007013,0.07958760,0.19295817
3.99499750,0.98785692,0.60860464,0.00285219,0.02131867,0.13443833,0.73809101,0.07836854,0.18425863
4.00100050,0.94068258,0.59713498,0.00266224,0.02151273,0.12141767,0.68662182,0.07677721,0.17655817
4.00700350,0.89645550,0.58604385,0.00249123,0.02171437,0.10923593,0.63616718,0.07484303,0.16994707
4.01300650,0.85555147,0.57549213,0.00234024,0.02191949,0.09796853,0.58716315,0.07260132,0.16447870
4.01900950,0.81822398,0.56560225,0.00220978,0.02212440,0.08766459,0.53997524,0.07009216,0.16016885
4.02501251,0.78460395,0.55645379,0.00209977,0.02232558,0.07834810,0.49489864,0.06735904,0.15699630
4.03101551,0.75470347,0.54808082,0.00200955,0.02251928,0.07001994,0.45216044,0.06444759,0.15490458
4.03701851,0.72842328,0.54047087,0.00193801,0.02270136,0.06266043,0.41192338,0.06140424,0.15380492
4.04302151,0.70556363,0.53356603,0.00188360,0.02286709,0.05623236,0.37429092,0.05827496,0.15358008
4.04902451,0.68583789,0.52726585,0.00184444,0.02301100,0.05068432,0.33931308,0.05510414,0.15408911
4.05502751,0.66888860,0.52143213,0.00181838,0.02312693,0.04595420,0.30699295,0.05193366,0.15517271
4.06103052,0.65430521,0.51589546,0.00180311,0.02320806,0.04197260,0.27729340,0.04880206,0.15665913
4.06703352,0.64164296,0.51046327,0.00179625,0.02324709,0.03866621,0.25014393,0.04574409,0.15837024
4.07303652,0.63044225,0.50492896,0.00179544,0.02323646,0.03596092,0.22544730,0.04279031,0.16012775
4.07903952,0.62024777,0.49908192,0.00179839,0.02316864,0.03378464,0.20308592,0.03996702,0.16175919
4.08504252,0.61062689,0.49271778,0.00180301,0.02303646,0.03206974,0.18292777,0.03729641,0.16310357
4.09104552,0.60118646,0.48564860,0.00180745,0.02283349,0.03075506,0.16483186,0.03479676,0.16401649
4.09704852,0.59158764,0.47771240,0.00181015,0.02255436,0.02978752,0.14865312,0.03248293,0.16437447
4.10305153,0.58155809,0.46878160,0.00180989,0.02219511,0.02912320,0.13424662,0.03036684,0.16407847
4.10905453,0.57090124,0.45876998,0.00180581,0.02175347,0.02872810,0.12147119,0.02845804,0.16305637
4.11505753,0.55950214,0.44763773,0.00179745,0.02122903,0.02857830,0.11019237,0.02676427,0.16126448
4.12106053,0.54732987,0.43539446,0.00178470,0.02062345,0.02865981,0.10028470,0.02529200,0.15868790
4.12706353,0.53443632,0.42209988,0.00176784,0.01994046,0.02896801,0.09163331,0.02404683,0.15533986
4.13306653,0.52095156,0.40786224,0.00174747,0.01918582,0.02950668,0.08413493,0.02303387,0.15126007
4.13906953,0.50707592,0.39283457,0.00172448,0.01836719,0.03028682,0.07769830,0.02225791,0.14651216
4.14507254,0.49306927,0.37720884,0.00169999,0.01749393,0.03132510,0.07224397,0.02172344,0.14118038
4.15107554,0.47923781,0.36120855,0.00167533,0.01657678,0.03264219,0.06770369,0.02143459,0.13536566
4.15707854,0.46591926,0.34507989,0.00165192,0.01562755,0.03426090,0.06401939,0.02139486,0.12918138
4.16308154,0.45346683,0.32908209,0.00163121,0.01465873,0.03620431,0.06114179,0.02160679,0.12274879
4.16908454,0.44223289,0.31347740,0.00161466,0.01368307,0.03849377,0.05902888,0.02207146,0.11619253
4.17508754,0.43255297,0.29852112,0.00160360,0.01271323,0.04114714,0.05764427,0.02278805,0.10963627
4.18109055,0.42473086,0.28445228,0.00159921,0.01176141,0.04417708,0.05695549,0.02375328,0.10319875
4.18709355,0.41902543,0.27148530,0.00160249,0.01083898,0.04758956,0.05693254,0.02496094,0.09699026
4.19309655,0.41563984,0.25980299,0.00161413,0.00995626,0.05138272,0.05754654,0.02640153,0.09110982
4.19909955,0.41471346,0.24955136,0.00163458,0.00912228,0.05554608,0.05876874,0.02806193,0.08564296
4.20510255,0.41631701,0.24083616,0.00166395,0.00834468,0.06006015,0.06056991,0.02992533,0.08066032
4.21110555,0.42045101,0.23372146,0.00170204,0.00762960,0.06489648,0.06292016,0.03197128,0.07621692
4.21710855,0.42704759,0.22823027,0.00174835,0.00698176,0.07001817,0.06578923,0.03417601,0.07235225
4.22311156,0.43597560,0.22434693,0.00180207,0.00640445,0.07538093,0.06914716,0.03651291,0.06909089
4.22911456,0.44704863,0.22202127,0.00186214,0.00589978,0.08093442,0.07296544,0.03895329,0.06644375
4.23511756,0.46003564,0.22117417,0.00192732,0.00546876,0.08662409,0.07721852,0.04146728,0.06440980
4.24112056,0.47467350,0.22170424,0.00199617,0.00511159,0.09239327,0.08188547,0.04402494,0.06297800
4.24712356,0.49068086,0.22349516,0.00206717,0.00482787,0.09818543,0.08695184,0.04659742,0.06212952
4.25312656,0.50777257,0.22642335,0.00213878,0.00461688,0.10394655,0.09241150,0.04915825,0.06183996
4.25912956,0.52567388,0.23036552,0.00220947,0.00447775,0.10962746,0.09826824,0.05168454,0.06208145
4.26513257,0.54413354,0.23520559,0.00227781,0.00440976,0.11518586,0.10453709,0.05415819,0.06282458
4.27113557,0.56293517,0.24084078,0.00234252,0.00441244,0.12058818,0.11124508,0.05656681,0.06403996
4.27713857,0.58190614,0.24718633,0.00240251,0.00448577,0.12581084,0.11843131,0.05890451,0.06569944
4.28314157,0.60092342,0.25417871,0.00245691,0.00463018,0.13084100,0.12614634,0.06117232,0.06777685
4.28914457,0.61991602,0.26177705,0.00250511,0.00484664,0.13567668,0.13445061,0.06337831,0.07024817
4.29514757,0.63886377,0.26996281,0.00254679,0.00513654,0.14032623,0.14341191,0.06553729,0.07309139
4.30115058,0.65779253,0.27873751,0.00258184,0.00550165,0.14480699,0.15310208,0.06767005,0.07628578
4.30715358,0.67676592,0.28811876,0.00261043,0.00594384,0.14914350,0.16359266,0.06980233,0.07981086
4.31315658,0.69587411,0.29813482,0.00263292,0.00646496,0.15336499,0.17494999,0.07196330,0.08364503
4.31915958,0.71522015,0.30881785,0.00264983,0.00706645,0.15750251,0.18722962,0.07418375,0.08776404
4.32516258,0.73490480,0.32019636,0.00266182,0.00774912,0.16158582,0.20047055,0.07649411,0.09213941
4.33116558,0.75501061,0.33228730,0.00266961,0.00851278,0.16564012,0.21468932,0.07892223,0.09673693
4.33716858,0.77558629,0.34508815,0.00267390,0.00935589,0.16968291,0.22987446,0.08149120,0.10151527
4.34317159,0.79663239,0.35856964,0.00267537,0.01027529,0.17372121,0.24598157,0.08421718,0.10642507
4.34917459,0.81808917,0.37266955,0.00267460,0.01126591,0.17774919,0.26292930,0.08710756,0.11140828
4.35517759,0.83982764,0.38728793,0.00267200,0.01232056,0.18174652,0.28059662,0.09015930,0.11639818
4.36118059,0.86164422,0.40228424,0.00266785,0.01342979,0.18567753,0.29882163,0.09335781,0.12131982
4.36718359,0.88325977,0.41747661,0.00266220,0.01458181,0.18949114,0.31740203,0.09667626,0.12609109
4.37318659,0.90432304,0.43264336,0.00265491,0.01576262,0.19312188,0.33609754,0.10007557,0.13062441
4.37918959,0.92441859,0.44752687,0.00264566,0.01695608,0.19649166,0.35463414,0.10350489,0.13482879
4.38519260,0.94307894,0.46183969,0.00263394,0.01814423,0.19951241,0.37271013,0.10690279,0.13861248
4.39119560,0.95980032,0.47527262,0.00261911,0.01930765,0.20208949,0.39000391,0.11019896,0.14188576
4.39719860,0.97406136,0.48750448,0.00260040,0.02042595,0.20412556,0.40618310,0.11331650,0.14456404
4.40320160,0.98534381,0.49821308,0.00257702,0.02147828,0.20552484,0.42091478,0.11617450,0.14657086
4.40920460,0.99315416,0.50708694,0.00254813,0.02244398,0.20619747,0.43387625,0.11869110,0.14784090
4.41520760,0.99704523,0.51383712,0.00251297,0.02330316,0.20606381,0.44476612,0.12078654,0.14832256
4.42121061,0.99663644,0.51820865,0.00247086,0.02403744,0.20505842,0.45331490,0.12238634,0.14798024
4.42721361,0.99163197,0.51999095,0.00242127,0.02463049,0.20313348,0.45929492,0.12342428,0.14679602
4.43321661,0.98183579,0.51902680,0.00236384,0.02506862,0.20026164,0.46252886,0.12384516,0.14477085
4.43921961,0.96716299,0.51521939,0.00229842,0.02534133,0.19643794,0.46289670,0.12360712,0.14192494
4.44522261,0.94764688,0.50853717,0.00222510,0.02544161,0.19168102,0.46034062,0.12268341,0.13829762
4.45122561,0.92344167,0.49901627,0.00214420,0.02536629,0.18603330,0.45486769,0.12106364,0.13394655
4.45722861,0.89482082,0.48676045,0.00205627,0.02511610,0.17956038,0.44655031,0.11875434,0.12894633
4.46323162,0.86217125,0.47193865,0.00196209,0.02469573,0.17234962,0.43552426,0.11577889,0.12338669
4.46923462,0.82598398,0.45478030,0.00186266,0.02411365,0.16450808,0.42198465,0.11217677,0.11737032
4.47523762,0.78684182,0.43556876,0.00175913,0.02338185,0.15615992,0.40617989,0.10800227,0.11101045
4.48124062,0.74540494,0.41463317,0.00165281,0.02251546,0.14744345,0.38840406,0.10332272,0.10442840
4.48724362,0.70239511,0.39233923,0.00154514,0.02153223,0.13850804,0.36898804,0.09821623,0.09775114
4.49324662,0.65857953,0.36907938,0.00143762,0.02045206,0.12951094,0.34828991,0.09276923,0.09110904
4.49924962,0.61475499,0.34526282,0.00133180,0.01929631,0.12061438,0.32668494,0.08707384,0.08463385
4.50525263,0.57173315,0.32130578,0.00122922,0.01808727,0.11198284,0.30455575,0.08122515,0.07845711
4.51125563,0.53032738,0.29762259,0.00113144,0.01684753,0.10378076,0.28228295,0.07531864,0.07270878
4.51725863,0.49134161,0.27461758,0.00103997,0.01559941,0.09617066,0.26023661,0.06944778,0.06751643
4.52326163,0.45556130,0.25267832,0.00095626,0.01436447,0.08931169,0.23876897,0.06370187,0.06300461
4.52926463,0.42374652,0.23217007,0.00088168,0.01316307,0.08335859,0.21820828,0.05816425,0.05929461
4.53526763,0.39662685,0.21343160,0.00081755,0.01201401,0.07846100,0.19885422,0.05291084,0.05650440
4.54127064,0.37489766,0.19677225,0.00076510,0.01093426,0.07476293,0.18097453,0.04800908,0.05474856
4.54727364,0.35921730,0.18247002,0.00072546,0.00993880,0.07240239,0.16480311,0.04351729,0.05413826
4.55327664,0.35020443,0.17077051,0.00069970,0.00904047,0.07151090,0.15053915,0.03948425,0.05478094
4.55927964,0.34843479,0.16188642,0.00068879,0.00824997,0.07221277,0.13834722,0.03594920,0.05677973
4.56528264,0.35443680,0.15599729,0.00069361,0.00757588,0.07462403,0.12835805,0.03294201,0.06023239
4.57128564,0.36868533,0.15324918,0.00071492,0.00702469,0.07885082,0.12066976,0.03048352,0.06522970
4.57728864,0.39159323,0.15375413,0.00075340,0.00660092,0.08498726,0.11534916,0.02858598,0.07185325
4.58329165,0.42350024,0.15758903,0.00080957,0.00630721,0.09311263,0.11243311,0.02725359,0.08017265
4.58929465,0.46465939,0.16479398,0.00088380,0.00614442,0.10328791,0.11192954,0.02648296,0.09024205
4.59529765,0.51522102,0.17536997,0.00097627,0.00611168,0.11555179,0.11381814,0.02626361,0.10209633
4.60130065,0.57521498,0.18927589,0.00108697,0.00620653,0.12991629,0.11805064,0.02657827,0.11574676
4.60730365,0.64453173,0.20642529,0.00121559,0.00642492,0.14636205,0.12455061,0.02740329,0.13117662
4.61330665,0.72290351,0.22668278,0.00136157,0.00676125,0.16483374,0.13321301,0.02870878,0.14833681
4.61930965,0.80988659,0.24986073,0.00152402,0.00720837,0.18523568,0.14390348,0.03045887,0.16714192
4.62531266,0.90484621,0.27571636,0.00170168,0.00775763,0.20742816,0.15645765,0.03261182,0.18746677
4.63131566,1.00694546,0.30394989,0.00189295,0.00839883,0.23122470,0.17068068,0.03512025,0.20914405
4.63731866,1.11513956,0.33420399,0.00209583,0.00912030,0.25639054,0.18634730,0.03793138,0.23196308
4.64332166,1.22817684,0.36606489,0.00230793,0.00990893,0.28264278,0.20320248,0.04098737,0.25567009
4.64932466,1.34460737,0.39906564,0.00252651,0.01075024,0.30965223,0.22096313,0.04422588,0.27997010
4.65532766,1.46279998,0.43269153,0.00274848,0.01162854,0.33704735,0.23932082,0.04758072,0.30453067
4.66133067,1.58096794,0.46638792,0.00297047,0.01252711,0.36442007,0.25794573,0.05098276,0.32898744
4.66733367,1.69720315,0.49957035,0.00318888,0.01342845,0.39133374,0.27649187,0.05436103,0.35295140
4.67333667,1.80951816,0.53163683,0.00339998,0.01431459,0.41733274,0.29460347,0.05764399,0.37601779
4.67933967,1.91589484,0.56198188,0.00359995,0.01516742,0.44195383,0.31192239,0.06076098,0.39777640
4.68534267,2.01433805,0.59001197,0.00378505,0.01596912,0.46473849,0.32809648,0.06364379,0.41782272
4.69134567,2.10293237,0.61516170,0.00395167,0.01670256,0.48524612,0.34278833,0.06622830,0.43576980
4.69734867,2.17989942,0.63691005,0.00409647,0.01735176,0.50306726,0.35568437,0.06845610,0.45126003
4.70335168,2.24365343,0.65479606,0.00421645,0.01790230,0.51783652,0.36650364,0.07027606,0.46397656
4.70935468,2.29285232,0.66843312,0.00430910,0.01834174,0.52924442,0.37500604,0.07164572,0.47365369
4.71535768,2.32644211,0.67752123,0.00437243,0.01865998,0.53704767,0.38099953,0.07253247,0.48008581
4.72136068,2.34369228,0.68185667,0.00440506,0.01884956,0.54107745,0.38434598,0.07291450,0.48313441
4.72736368,2.34422043,0.68133845,0.00440626,0.01890585,0.54124510,0.38496530,0.07278133,0.48273285
4.73336668,2.32800497,0.67597136,0.00437600,0.01882724,0.53754516,0.38283776,0.07213403,0.47888860
4.73936968,2.29538512,0.66586526,0.00431490,0.01861508,0.53005540,0.37800413,0.07098507,0.47168296
4.74537269,2.24704826,0.65123089,0.00422425,0.01827368,0.51893395,0.37056392,0.06935777,0.46126803
4.75137569,2.18400518,0.63237205,0.00410595,0.01781009,0.50441362,0.36067146,0.06728535,0.44786136
4.75737869,2.10755437,0.60967485,0.00396243,0.01723388,0.48679373,0.34853030,0.06480977,0.43173830
4.76338169,2.01923725,0.58359429,0.00379659,0.01655673,0.46642975,0.33438594,0.06198020,0.41322258
4.76938469,1.92078623,0.55463896,0.00361169,0.01579208,0.44372135,0.31851742,0.05885137,0.39267549
4.77538769,1.81406819,0.52335446,0.00341122,0.01495466,0.41909940,0.30122805,0.05548178,0.37048417
4.78139070,1.70102588,0.49030634,0.00319883,0.01406001,0.39301238,0.28283569,0.05193186,0.34704958
4.78739370,1.58361969,0.45606327,0.00297822,0.01312400,0.36591297,0.26366312,0.04826217,0.32277454
4.79339670,1.46377238,0.42118116,0.00275299,0.01216237,0.33824529,0.24402870,0.04453173,0.29805259
4.79939970,1.34331863,0.38618871,0.00252660,0.01119028,0.31043321,0.22423789,0.04079649,0.27325769
4.80540270,1.22396136,0.35157504,0.00230225,0.01022199,0.28287025,0.20457580,0.03710805,0.24873557
4.81140570,1.10723604,0.31777968,0.00208282,0.00927046,0.25591133,0.18530100,0.03351261,0.22479655
4.81740870,0.99448373,0.28518508,0.00187083,0.00834719,0.22986651,0.16664079,0.03005023,0.20171034
