energy_ev,total_up,total_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,P_s_up,P_s_down,P_p_up,P_p_down,S_s_up,S_s_down,S_p_up,S_p_down
2.56628314,0.31805929,-0.21983685,0.11996424,-0.07824449,0.03399232,-0.02666939,0.00000097,-0.00000800,0.29525981,-0.18573763,0.00000153,-0.00000899,0.03665547,-0.03540634
2.57228614,0.31652121,-0.22876780,0.11936999,-0.08179214,0.03380993,-0.02762059,0.00000124,-0.00000665,0.29363825,-0.19610705,0.00000195,-0.00000727,0.03661278,-0.03509302
2.57828914,0.31342989,-0.23863812,0.11818405,-0.08563655,0.03345809,-0.02869942,0.00000163,-0.00000550,0.29049614,-0.20698129,0.00000253,-0.00000587,0.03644376,-0.03510890
2.58429215,0.30898531,-0.24910326,0.11648185,-0.08965696,0.03295713,-0.02986313,0.00000216,-0.00000453,0.28601314,-0.21808514,0.00000331,-0.00000475,0.03617581,-0.03538899
2.59029515,0.30344063,-0.25981456,0.11435867,-0.09373097,0.03233300,-0.03106852,0.00000288,-0.00000373,0.28041617,-0.22913806,0.00000434,-0.00000385,0.03584369,-0.03586882
2.59629815,0.29709602,-0.27042789,0.11192730,-0.09773759,0.03161660,-0.03227298,0.00000385,-0.00000309,0.27397381,-0.23986129,0.00000569,-0.00000315,0.03548879,-0.03648587
2.60230115,0.29029094,-0.28061235,0.10931515,-0.10156044,0.03084300,-0.03343555,0.00000513,-0.00000258,0.26698929,-0.24998545,0.00000745,-0.00000263,0.03515804,-0.03718088
2.60830415,0.28339517,-0.29005919,0.10666084,-0.10509083,0.03005044,-0.03451799,0.00000682,-0.00000221,0.25979236,-0.25925814,0.00000972,-0.00000228,0.03490270,-0.03789920
2.61430715,0.27679868,-0.29849034,0.10411043,-0.10823094,0.02927925,-0.03548573,0.00000903,-0.00000197,0.25273010,-0.26745157,0.00001264,-0.00000207,0.03477702,-0.03859196
2.62031016,0.27090075,-0.30566659,0.10181328,-0.11089672,0.02857073,-0.03630888,0.00001188,-0.00000187,0.24615716,-0.27436973,0.00001637,-0.00000202,0.03483669,-0.03921719
2.62631316,0.26609849,-0.31139486,0.09991779,-0.11302053,0.02796592,-0.03696305,0.00001557,-0.00000190,0.24042547,-0.27985492,0.00002110,-0.00000213,0.03513717,-0.03974075
2.63231616,0.26277516,-0.31553447,0.09856692,-0.11455343,0.02750435,-0.03743009,0.00002029,-0.00000210,0.23587384,-0.28379338,0.00002707,-0.00000243,0.03573199,-0.04013718
2.63831916,0.26128856,-0.31800211,0.09789392,-0.11546695,0.02722289,-0.03769863,0.00002629,-0.00000249,0.23281769,-0.28611984,0.00003458,-0.00000295,0.03667099,-0.04039022
2.64432216,0.26195971,-0.31877524,0.09801803,-0.11575438,0.02715449,-0.03776449,0.00003388,-0.00000310,0.23153914,-0.28682057,0.00004395,-0.00000373,0.03799850,-0.04049325
2.65032516,0.26506226,-0.31789390,0.09904051,-0.11543139,0.02732716,-0.03763087,0.00004341,-0.00000401,0.23227779,-0.28593512,0.00005558,-0.00000486,0.03975159,-0.04044947
2.65632816,0.27081275,-0.31546066,0.10104100,-0.11453601,0.02776293,-0.03730829,0.00005529,-0.00000527,0.23522232,-0.28355630,0.00006994,-0.00000640,0.04195850,-0.04027178
2.66233117,0.27936213,-0.31163877,0.10407435,-0.11312798,0.02847698,-0.03681437,0.00007001,-0.00000699,0.24050330,-0.27982864,0.00008755,-0.00000847,0.04463702,-0.03998249
2.66833417,0.29078874,-0.30664845,0.10816802,-0.11128742,0.02947695,-0.03617337,0.00008810,-0.00000929,0.24818733,-0.27494513,0.00010902,-0.00001122,0.04779329,-0.03961276
2.67433717,0.30509304,-0.30076157,0.11332010,-0.10911284,0.03076240,-0.03541555,0.00011018,-0.00001232,0.25827272,-0.26914246,0.00013501,-0.00001481,0.05142065,-0.03920176
2.68034017,0.32219425,-0.29429452,0.11949807,-0.10671863,0.03232452,-0.03457630,0.00013694,-0.00001628,0.27068694,-0.26269487,0.00016628,-0.00001948,0.05549898,-0.03879564
2.68634317,0.34192921,-0.28759984,0.12663846,-0.10423193,0.03414598,-0.03369515,0.00016912,-0.00002139,0.28528595,-0.25590664,0.00020364,-0.00002547,0.05999424,-0.03844630
2.69234617,0.36405351,-0.28105654,0.13464727,-0.10178919,0.03620113,-0.03281466,0.00020752,-0.00002794,0.30185556,-0.24910368,0.00024795,-0.00003311,0.06485855,-0.03820989
2.69834917,0.38824508,-0.27505948,0.14340139,-0.09953228,0.03845637,-0.03197912,0.00025300,-0.00003626,0.32011493,-0.24262424,0.00030014,-0.00004278,0.07003063,-0.03814522
2.70435218,0.41411017,-0.27000808,0.15275090,-0.09760441,0.04087081,-0.03123328,0.00030642,-0.00004675,0.33972207,-0.23680903,0.00036116,-0.00005491,0.07543670,-0.03831201
2.71035518,0.44119184,-0.26629456,0.16252231,-0.09614586,0.04339719,-0.03062098,0.00036867,-0.00005987,0.36028154,-0.23199121,0.00043194,-0.00007002,0.08099191,-0.03876895
2.71635818,0.46898059,-0.26429219,0.17252269,-0.09528974,0.04598295,-0.03018382,0.00044062,-0.00007615,0.38135399,-0.22848614,0.00051343,-0.00008870,0.08660212,-0.03957186
2.72236118,0.49692715,-0.26434357,0.18254448,-0.09515779,0.04857164,-0.02995981,0.00052309,-0.00009619,0.40246745,-0.22658162,0.00060649,-0.00011161,0.09216622,-0.04077166
2.72836418,0.52445685,-0.26674947,0.19237102,-0.09585631,0.05110442,-0.02998214,0.00061681,-0.00012066,0.42313009,-0.22652841,0.00071191,-0.00013950,0.09757864,-0.04241245
2.73436718,0.55098532,-0.27175839,0.20178255,-0.09747248,0.05352166,-0.03027802,0.00072238,-0.00015029,0.44284397,-0.22853170,0.00083031,-0.00017318,0.10273229,-0.04452968
2.74037019,0.57593493,-0.27955716,0.21056249,-0.10007097,0.05576473,-0.03086765,0.00084026,-0.00018591,0.46111951,-0.23274345,0.00096217,-0.00021354,0.10752155,-0.04714836
2.74637319,0.59875135,-0.29026289,0.21850373,-0.10369109,0.05777769,-0.03176340,0.00097066,-0.00022835,0.47748990,-0.23925597,0.00110769,-0.00026152,0.11184545,-0.05028157
2.75237619,0.61891971,-0.30391640,0.22541484,-0.10834454,0.05950897,-0.03296906,0.00111358,-0.00027853,0.49152527,-0.24809701,0.00126685,-0.00031810,0.11561066,-0.05392910
2.75837919,0.63597960,-0.32047758,0.23112579,-0.11401377,0.06091296,-0.03447946,0.00126871,-0.00033734,0.50284580,-0.25922642,0.00143927,-0.00038426,0.11873437,-0.05807653
2.76438219,0.64953850,-0.33982278,0.23549305,-0.12065119,0.06195143,-0.03628025,0.00143541,-0.00040571,0.51113324,-0.27253460,0.00162423,-0.00046100,0.12114686,-0.06269454
2.77038519,0.65928279,-0.36174437,0.23840379,-0.12817913,0.06259461,-0.03834789,0.00161270,-0.00048449,0.51614062,-0.28784297,0.00182063,-0.00054927,0.12279364,-0.06773871
2.77638819,0.66498628,-0.38595280,0.23977913,-0.13649070,0.06282212,-0.04065000,0.00179924,-0.00057451,0.51769943,-0.30490634,0.00202698,-0.00064992,0.12363709,-0.07314978
2.78239120,0.66651552,-0.41208105,0.23957610,-0.14545155,0.06262348,-0.04314593,0.00199329,-0.00067644,0.51572412,-0.32341751,0.00224135,-0.00076369,0.12365744,-0.07885438
2.78839420,0.66383201,-0.43969165,0.23778843,-0.15490259,0.06199832,-0.04578764,0.00219276,-0.00079084,0.51021375,-0.34301378,0.00246143,-0.00089115,0.12285329,-0.08476624
2.79439720,0.65699105,-0.46828602,0.23444605,-0.16466347,0.06095625,-0.04852081,0.00239522,-0.00091804,0.50125071,-0.36328554,0.00268454,-0.00103267,0.12124129,-0.09078795
2.80040020,0.64613753,-0.49731622,0.22961331,-0.17453699,0.05951630,-0.05128619,0.00259791,-0.00105816,0.48899652,-0.38378656,0.00290765,-0.00118833,0.11885532,-0.09681313
2.80640320,0.63149872,-0.52619850,0.22338613,-0.18431413,0.05770619,-0.05402117,0.00279785,-0.00121103,0.47368507,-0.40404588,0.00312749,-0.00135790,0.11574508,-0.10272906
2.81240620,0.61337462,-0.55432865,0.21588811,-0.19377969,0.05556118,-0.05666152,0.00299185,-0.00137616,0.45561357,-0.42358085,0.00334055,-0.00154083,0.11197413,-0.10841965
2.81840920,0.59212631,-0.58109835,0.20726588,-0.20271828,0.05312279,-0.05914322,0.00317663,-0.00155271,0.43513159,-0.44191099,0.00354323,-0.00173616,0.10761755,-0.11376862
2.82441221,0.56816284,-0.60591231,0.19768388,-0.21092053,0.05043738,-0.06140431,0.00334888,-0.00173947,0.41262891,-0.45857216,0.00373191,-0.00194253,0.10275934,-0.11866288
2.83041521,0.54192739,-0.62820524,0.18731878,-0.21818929,0.04755451,-0.06338681,0.00350539,-0.00193484,0.38852244,-0.47313053,0.00390306,-0.00215817,0.09748958,-0.12299589
2.83641821,0.51388315,-0.64745837,0.17635384,-0.22434547,0.04452542,-0.06503840,0.00364312,-0.00213685,0.36324317,-0.48519582,0.00405337,-0.00238088,0.09190162,-0.12667086
2.84242121,0.48449976,-0.66321463,0.16497349,-0.22923344,0.04140152,-0.06631408,0.00375930,-0.00234316,0.33722331,-0.49443327,0.00417980,-0.00260806,0.08608928,-0.12960380
2.84842421,0.45424061,-0.67509199,0.15335818,-0.23272575,0.03823291,-0.06717750,0.00385154,-0.00255109,0.31088447,-0.50057388,0.00427974,-0.00283678,0.08014432,-0.13172611
2.85442721,0.42355153,-0.68279444,0.14167984,-0.23472680,0.03506712,-0.06760208,0.00391790,-0.00275768,0.28462703,-0.50342245,0.00435109,-0.00306376,0.07415406,-0.13298665
2.86043022,0.39285128,-0.68612006,0.13009809,-0.23517557,0.03194807,-0.06757171,0.00395697,-0.00295975,0.25882133,-0.50286312,0.00439230,-0.00328552,0.06819952,-0.13335331
2.86643322,0.36252398,-0.68496603,0.11875714,-0.23404711,0.02891523,-0.06708117,0.00396789,-0.00315397,0.23380059,-0.49886210,0.00440245,-0.00349839,0.06235378,-0.13281389
2.87243622,0.33291353,-0.67933023,0.10778361,-0.23135274,0.02600294,-0.06613611,0.00395040,-0.00333696,0.20985597,-0.49146766,0.00438129,-0.00369866,0.05668092,-0.13137622
2.87843922,0.30432015,-0.66930952,0.09728513,-0.22713912,0.02324012,-0.06475270,0.00390488,-0.00350535,0.18723358,-0.48080717,0.00432924,-0.00388268,0.05123527,-0.12906774
2.88444222,0.27699883,-0.65509471,0.08734986,-0.22148606,0.02065012,-0.06295691,0.00383228,-0.00365595,0.16613343,-0.46708158,0.00424736,-0.00404693,0.04606111,-0.12593424
2.89044522,0.25115945,-0.63696272,0.07804658,-0.21450327,0.01825074,-0.06078346,0.00373411,-0.00378578,0.14671018,-0.45055746,0.00413735,-0.00418818,0.04119281,-0.12203817
2.89644822,0.22696842,-0.61526603,0.06942554,-0.20632627,0.01605457,-0.05827452,0.00361242,-0.00389221,0.12907532,-0.43155717,0.00400146,-0.00430354,0.03665513,-0.11745630
2.90245123,0.20455147,-0.59042018,0.06151978,-0.19711148,0.01406931,-0.05547820,0.00346967,-0.00397302,0.11330056,-0.41044740,0.00384243,-0.00439064,0.03246397,-0.11227705
2.90845423,0.18399722,-0.56288979,0.05434679,-0.18703101,0.01229833,-0.05244693,0.00330870,-0.00402650,0.09942214,-0.38762688,0.00366337,-0.00444762,0.02862714,-0.10659753
2.91445723,0.16536133,-0.53317377,0.04791049,-0.17626699,0.01074121,-0.04923577,0.00313259,-0.00405152,0.08744558,-0.36351360,0.00346771,-0.00447326,0.02514542,-0.10052043
2.92046023,0.14867077,-0.50179032,0.04220325,-0.16500610,0.00939441,-0.04590070,0.00294459,-0.00404752,0.07735071,-0.33853223,0.00325905,-0.00446698,0.02201358,-0.09415090
2.92646323,0.13392815,-0.46926232,0.03720796,-0.15343418,0.00825180,-0.04249707,0.00274805,-0.00401459,0.06909657,-0.31310223,0.00304104,-0.00442892,0.01922150,-0.08759356
2.93246623,0.12111560,-0.43610375,0.03290006,-0.14173137,0.00730530,-0.03907809,0.00254623,-0.00395342,0.06262597,-0.28762699,0.00281731,-0.00435987,0.01675514,-0.08094972
2.93846923,0.11019837,-0.40280744,0.02924927,-0.13006772,0.00654536,-0.03569363,0.00234232,-0.00386530,0.05786949,-0.26248452,0.00259137,-0.00426126,0.01459760,-0.07431492
2.94447224,0.10112775,-0.36983461,0.02622121,-0.11859966,0.00596142,-0.03238918,0.00213929,-0.00375209,0.05474884,-0.23801985,0.00236648,-0.00413515,0.01272993,-0.06777692
2.95047524,0.09384344,-0.33760649,0.02377875,-0.10746714,0.00554231,-0.02920500,0.00193985,-0.00361610,0.05317938,-0.21453934,0.00214563,-0.00398412,0.01113197,-0.06141404
2.95647824,0.08827519,-0.30649796,0.02188302,-0.09679164,0.00527648,-0.02617570,0.00174638,-0.00346008,0.05307189,-0.19230687,0.00193146,-0.00381118,0.00978288,-0.05529406
2.96248124,0.08434400,-0.27683339,0.02049422,-0.08667502,0.00515223,-0.02332987,0.00156092,-0.00328706,0.05433353,-0.17154197,0.00172621,-0.00361969,0.00866176,-0.04947354
2.96848424,0.08196266,-0.24888458,0.01957217,-0.07719913,0.00515781,-0.02069009,0.00138515,-0.00310032,0.05686821,-0.15241960,0.00153172,-0.00341324,0.00774798,-0.04399755
2.97448724,0.08103601,-0.22287046,0.01907662,-0.06842611,0.00528149,-0.01827309,0.00122036,-0.00290322,0.06057633,-0.13507154,0.00134940,-0.00319555,0.00702146,-0.03889988
2.98049025,0.08146084,-0.19895847,0.01896742,-0.06039927,0.00551154,-0.01609004,0.00106745,-0.00269917,0.06535410,-0.11958887,0.00118025,-0.00297034,0.00646290,-0.03420351
2.98649325,0.08312571,-0.17726724,0.01920456,-0.05314451,0.00583620,-0.01414709,0.00092700,-0.00249147,0.07109275,-0.10602547,0.00102491,-0.00274125,0.00605387,-0.02992143
2.99249625,0.08591081,-0.15787026,0.01974811,-0.04667197,0.00624362,-0.01244585,0.00079926,-0.00228327,0.07767759,-0.09440209,0.00088364,-0.00251173,0.00577688,-0.02605763
2.99849925,0.08968791,-0.14080019,0.02055819,-0.04097801,0.00672183,-0.01098406,0.00068417,-0.00207745,0.08498726,-0.08471065,0.00075637,-0.00228494,0.00561537,-0.02260821
3.00450225,0.09432068,-0.12605358,0.02159490,-0.03604725,0.00725862,-0.00975614,0.00058145,-0.00187664,0.09289329,-0.07691862,0.00064280,-0.00206375,0.00555377,-0.01956263
3.01050525,0.09966533,-0.11359558,0.02281834,-0.03185458,0.00784162,-0.00875386,0.00049060,-0.00168307,0.10126010,-0.07097309,0.00054236,-0.00185062,0.00557742,-0.01690495
3.01650825,0.10557175,-0.10336457,0.02418876,-0.02836707,0.00845824,-0.00796686,0.00041098,-0.00149865,0.10994554,-0.06680447,0.00045435,-0.00164762,0.00567261,-0.01461496
3.02251126,0.11188521,-0.09527634,0.02566672,-0.02554581,0.00909576,-0.00738313,0.00034181,-0.00132486,0.11880213,-0.06432960,0.00037789,-0.00145637,0.00582658,-0.01266936
3.02851426,0.11844845,-0.08922789,0.02721344,-0.02334743,0.00974148,-0.00698945,0.00028224,-0.00116282,0.12767888,-0.06345420,0.00031206,-0.00127810,0.00602752,-0.01104272
3.03451726,0.12510436,-0.08510067,0.02879127,-0.02172541,0.01038279,-0.00677171,0.00023138,-0.00101328,0.13642376,-0.06407473,0.00025586,-0.00111361,0.00626464,-0.00970836
3.04052026,0.13169907,-0.08276318,0.03036425,-0.02063121,0.01100746,-0.00671516,0.00018832,-0.00087663,0.14488677,-0.06607964,0.00020831,-0.00096334,0.00652823,-0.00863910
3.04652326,0.13808525,-0.08207320,0.03189873,-0.02001509,0.01160384,-0.00680461,0.00015217,-0.00075297,0.15292337,-0.06935013,0.00016840,-0.00082738,0.00680976,-0.00780785
3.05252626,0.14412574,-0.08287945,0.03336409,-0.01982677,0.01216113,-0.00702452,0.00012208,-0.00064212,0.16039832,-0.07376046,0.00013521,-0.00070551,0.00710192,-0.00718810
3.05852926,0.14969702,-0.08502306,0.03473341,-0.02001589,0.01266964,-0.00735911,0.00009724,-0.00054365,0.16718949,-0.07917817,0.00010783,-0.00059728,0.00739879,-0.00675423
3.06453227,0.15469266,-0.08833868,0.03598419,-0.02053240,0.01312106,-0.00779240,0.00007690,-0.00045698,0.17319169,-0.08546413,0.00008544,-0.00050203,0.00769584,-0.00648178
3.07053527,0.15902631,-0.09265572,0.03709893,-0.02132678,0.01350874,-0.00830823,0.00006037,-0.00038137,0.17832016,-0.09247279,0.00006730,-0.00041894,0.00799009,-0.00634764
3.07653827,0.16263430,-0.09779949,0.03806562,-0.02235033,0.01382784,-0.00889034,0.00004706,-0.00031599,0.18251344,-0.10005257,0.00005274,-0.00034711,0.00828008,-0.00633014
3.08254127,0.16547745,-0.10359267,0.03887812,-0.02355534,0.01407554,-0.00952240,0.00003642,-0.00025993,0.18573575,-0.10804679,0.00004117,-0.00028553,0.00856593,-0.00640911
3.08854427,0.16754213,-0.10985694,0.03953622,-0.02489543,0.01425110,-0.01018813,0.00002798,-0.00021229,0.18797829,-0.11629492,0.00003208,-0.00023320,0.00884924,-0.00656594
3.09454727,0.16884041,-0.11641500,0.04004568,-0.02632580,0.01435589,-0.01087142,0.00002134,-0.00017213,0.18925970,-0.12463447,0.00002502,-0.00018911,0.00913307,-0.00678359
3.10055028,0.16940925,-0.12309298,0.04041787,-0.02780368,0.01439336,-0.01155652,0.00001616,-0.00013857,0.18962541,-0.13290339,0.00001963,-0.00015227,0.00942173,-0.00704665
3.10655328,0.16930872,-0.12972307,0.04066928,-0.02928881,0.01436884,-0.01222824,0.00001215,-0.00011075,0.18914597,-0.14094285,0.00001559,-0.00012175,0.00972061,-0.00734135
3.11255628,0.16861931,-0.13614655,0.04082077,-0.03074394,0.01428938,-0.01287221,0.00000907,-0.00008788,0.18791428,-0.14860061,0.00001265,-0.00009667,0.01003594,-0.00765561
3.11855928,0.16743842,-0.14221685,0.04089666,-0.03213540,0.01416346,-0.01347513,0.00000672,-0.00006923,0.18604198,-0.15573452,0.00001060,-0.00007625,0.01037444,-0.00797911
3.12456228,0.16587616,-0.14780278,0.04092364,-0.03343376,0.01400062,-0.01402512,0.00000495,-0.00005415,0.18365500,-0.16221614,0.00000927,-0.00005975,0.01074302,-0.00830335
3.13056528,0.16405057,-0.15279156,0.04092954,-0.03461434,0.01381108,-0.01451190,0.00000361,-0.00004205,0.18088851,-0.16793441,0.00000853,-0.00004655,0.01114836,-0.00862170
3.13656828,0.16208260,-0.15709160,0.04094208,-0.03565776,0.01360534,-0.01492715,0.00000262,-0.00003242,0.17788156,-0.17279891,0.00000826,-0.00003608,0.01159660,-0.00892942
3.14257129,0.16009100,-0.16063485,0.04098757,-0.03655037,0.01339375,-0.01526467,0.00000189,-0.00002482,0.17477151,-0.17674273,0.00000839,-0.00002786,0.01209287,-0.00922374
3.14857429,0.15818725,-0.16337853,0.04108968,-0.03728454,0.01318608,-0.01552058,0.00000135,-0.00001886,0.17168864,-0.17972471,0.00000884,-0.00002149,0.01264098,-0.00950380
3.15457729,0.15647091,-0.16530617,0.04126830,-0.03785879,0.01299115,-0.01569342,0.00000096,-0.00001423,0.16875104,-0.18173086,0.00000958,-0.00001660,0.01324307,-0.00977062
3.16058029,0.15502556,-0.16642775,0.04153856,-0.03827774,0.01281646,-0.01578419,0.00000068,-0.00001066,0.16606021,-0.18277485,0.00001055,-0.00001292,0.01389932,-0.01002703
3.16658329,0.15391536,-0.16677898,0.04191005,-0.03855183,0.01266794,-0.01579626,0.00000047,-0.00000793,0.16369727,-0.18289752,0.00001172,-0.00001021,0.01460774,-0.01027747
3.17258629,0.15318262,-0.16641968,0.04238627,-0.03869686,0.01254973,-0.01573527,0.00000033,-0.00000585,0.16172025,-0.18216540,0.00001308,-0.00000829,0.01536403,-0.01052784
3.17858929,0.15284624,-0.16543122,0.04296438,-0.03873331,0.01246403,-0.01560889,0.00000023,-0.00000429,0.16016232,-0.18066817,0.00001458,-0.00000698,0.01616152,-0.01078518
3.18459230,0.15290123,-0.16391313,0.04363514,-0.03868546,0.01241107,-0.01542652,0.00000016,-0.00000312,0.15903116,-0.17851525,0.00001621,-0.00000619,0.01699125,-0.01105741
3.19059530,0.15331925,-0.16197909,0.04438325,-0.03858036,0.01238917,-0.01519892,0.00000011,-0.00000226,0.15830937,-0.17583162,0.00001795,-0.00000580,0.01784204,-0.01135293
3.19659830,0.15405010,-0.15975228,0.04518782,-0.03844671,0.01239478,-0.01493778,0.00000008,-0.00000162,0.15795600,-0.17275301,0.00001976,-0.00000576,0.01870079,-0.01168024
3.20260130,0.15502419,-0.15736038,0.04602317,-0.03831359,0.01242278,-0.01465528,0.00000007,-0.00000115,0.15790895,-0.16942063,0.00002163,-0.00000600,0.01955277,-0.01204753
3.20860430,0.15615569,-0.15493049,0.04685978,-0.03820921,0.01246665,-0.01436361,0.00000006,-0.00000082,0.15808825,-0.16597579,0.00002352,-0.00000650,0.02038199,-0.01246222
3.21460730,0.15734634,-0.15258401,0.04766547,-0.03815971,0.01251882,-0.01407450,0.00000007,-0.00000057,0.15839995,-0.16255451,0.00002541,-0.00000720,0.02117173,-0.01293060
3.22061031,0.15848967,-0.15043190,0.04840655,-0.03818795,0.01257099,-0.01379881,0.00000008,-0.00000040,0.15874048,-0.15928243,0.00002727,-0.00000810,0.02190496,-0.01345740
3.22661331,0.15947549,-0.14857028,0.04904920,-0.03831254,0.01261450,-0.01354605,0.00000011,-0.00000028,0.15900124,-0.15627019,0.00002907,-0.00000918,0.02256493,-0.01404542
3.23261631,0.16019441,-0.14707683,0.04956071,-0.03854696,0.01264069,-0.01332414,0.00000016,-0.00000019,0.15907329,-0.15360955,0.00003076,-0.00001042,0.02313572,-0.01469531
3.23861931,0.16054218,-0.14600789,0.04991068,-0.03889890,0.01264128,-0.01313906,0.00000024,-0.00000013,0.15885178,-0.15137026,0.00003234,-0.00001181,0.02360269,-0.01540528
3.24462231,0.16042370,-0.14539653,0.05007223,-0.03936990,0.01260863,-0.01299470,0.00000035,-0.00000009,0.15824020,-0.14959794,0.00003376,-0.00001334,0.02395304,-0.01617104
3.25062531,0.15975663,-0.14525156,0.05002286,-0.03995515,0.01253611,-0.01289279,0.00000051,-0.00000006,0.15715395,-0.14831299,0.00003500,-0.00001500,0.02417619,-0.01698569
3.25662831,0.15847427,-0.14555752,0.04974534,-0.04064362,0.01241826,-0.01283281,0.00000075,-0.00000005,0.15552343,-0.14751051,0.00003604,-0.00001676,0.02426414,-0.01783984
3.26263132,0.15652779,-0.14627575,0.04922818,-0.04141841,0.01225104,-0.01281217,0.00000109,-0.00000004,0.15329632,-0.14716124,0.00003686,-0.00001862,0.02421178,-0.01872173
3.26863432,0.15388773,-0.14734623,0.04846606,-0.04225737,0.01203188,-0.01282631,0.00000157,-0.00000003,0.15043910,-0.14721347,0.00003744,-0.00002055,0.02401700,-0.01961751
3.27463732,0.15054464,-0.14869033,0.04745985,-0.04313387,0.01175980,-0.01286894,0.00000224,-0.00000004,0.14693778,-0.14759576,0.00003779,-0.00002254,0.02368078,-0.02051158
3.28064032,0.14650897,-0.15021421,0.04621655,-0.04401782,0.01143536,-0.01293238,0.00000319,-0.00000005,0.14279781,-0.14822037,0.00003790,-0.00002454,0.02320719,-0.02138698
3.28664332,0.14181029,-0.15181269,0.04474892,-0.04487675,0.01106061,-0.01300784,0.00000451,-0.00000006,0.13804326,-0.14898721,0.00003779,-0.00002655,0.02260320,-0.02222593
3.29264632,0.13649578,-0.15337355,0.04307494,-0.04567699,0.01063896,-0.01308587,0.00000634,-0.00000009,0.13271538,-0.14978813,0.00003747,-0.00002853,0.02187850,-0.02301031
3.29864932,0.13062822,-0.15478194,0.04121716,-0.04638494,0.01017506,-0.01315668,0.00000883,-0.00000014,0.12687051,-0.15051141,0.00003699,-0.00003045,0.02104518,-0.02372221
3.30465233,0.12428355,-0.15592472,0.03920183,-0.04696826,0.00967453,-0.01321056,0.00001223,-0.00000021,0.12057765,-0.15104616,0.00003637,-0.00003227,0.02011735,-0.02434456
3.31065533,0.11754813,-0.15669473,0.03705808,-0.04739701,0.00914382,-0.01323823,0.00001682,-0.00000031,0.11391561,-0.15128657,0.00003568,-0.00003397,0.01911078,-0.02486156
3.31665833,0.11051585,-0.15699458,0.03481693,-0.04764466,0.00858992,-0.01323122,0.00002298,-0.00000045,0.10697009,-0.15113574,0.00003499,-0.00003552,0.01804241,-0.02525929
3.32266133,0.10328519,-0.15674003,0.03251038,-0.04768907,0.00802012,-0.01318211,0.00003117,-0.00000067,0.09983066,-0.15050910,0.00003439,-0.00003689,0.01692995,-0.02552610
3.32866433,0.09595643,-0.15586273,0.03017051,-0.04751308,0.00744183,-0.01308480,0.00004200,-0.00000098,0.09258782,-0.14933711,0.00003399,-0.00003805,0.01579143,-0.02565299
3.33466733,0.08862904,-0.15431229,0.02782864,-0.04710514,0.00686229,-0.01293470,0.00005620,-0.00000142,0.08533023,-0.14756736,0.00003393,-0.00003900,0.01464481,-0.02563390
3.34067034,0.08139940,-0.15205766,0.02551465,-0.04645955,0.00628844,-0.01272883,0.00007471,-0.00000205,0.07814230,-0.14516590,0.00003436,-0.00003971,0.01350763,-0.02546592
3.34667334,0.07435888,-0.14908766,0.02325630,-0.04557653,0.00572672,-0.01246587,0.00009864,-0.00000294,0.07110206,-0.14211780,0.00003548,-0.00004018,0.01239671,-0.02514934
3.35267634,0.06759238,-0.14541094,0.02107881,-0.04446219,0.00518296,-0.01214619,0.00012937,-0.00000418,0.06427945,-0.13842707,0.00003752,-0.00004043,0.01132793,-0.02468767
3.35867934,0.06117729,-0.14105511,0.01900450,-0.04312810,0.00466225,-0.01177171,0.00016852,-0.00000591,0.05773507,-0.13411578,0.00004076,-0.00004046,0.01031604,-0.02408750
3.36468234,0.05518292,-0.13606539,0.01705258,-0.04159090,0.00416889,-0.01134586,0.00021806,-0.00000830,0.05151934,-0.12922268,0.00004554,-0.00004031,0.00937458,-0.02335831
3.37068534,0.04967034,-0.13050262,0.01523910,-0.03987159,0.00370640,-0.01087335,0.00028027,-0.00001157,0.04567208,-0.12380123,0.00005224,-0.00004001,0.00851588,-0.02251217
3.37668834,0.04469263,-0.12444100,0.01357698,-0.03799483,0.00327746,-0.01035998,0.00035782,-0.00001603,0.04022255,-0.11791729,0.00006132,-0.00003963,0.00775101,-0.02156336
3.38269135,0.04029540,-0.11796548,0.01207615,-0.03598810,0.00288398,-0.00981246,0.00045379,-0.00002203,0.03518971,-0.11164646,0.00007334,-0.00003923,0.00708992,-0.02052802
3.38869435,0.03651758,-0.11116897,0.01074382,-0.03388084,0.00252714,-0.00923808,0.00057167,-0.00003009,0.03058295,-0.10507126,0.00008891,-0.00003893,0.00654154,-0.01942367
3.39469735,0.03339239,-0.10414962,0.00958468,-0.03170360,0.00220745,-0.00864455,0.00071538,-0.00004080,0.02640287,-0.09827832,0.00010875,-0.00003884,0.00611385,-0.01826879
3.40070035,0.03094829,-0.09700807,0.00860128,-0.02948714,0.00192488,-0.00803970,0.00088929,-0.00005495,0.02264240,-0.09135558,0.00013370,-0.00003911,0.00581404,-0.01708236
3.40670335,0.02921002,-0.08984500,0.00779432,-0.02726175,0.00167889,-0.00743128,0.00109815,-0.00007350,0.01928789,-0.08438965,0.00016468,-0.00003993,0.00564865,-0.01588348
3.41270635,0.02819946,-0.08275891,0.00716296,-0.02505648,0.00146855,-0.00682675,0.00134710,-0.00009764,0.01632039,-0.07746346,0.00020271,-0.00004153,0.00562359,-0.01469097
3.41870935,0.02793628,-0.07584426,0.00670510,-0.02289861,0.00129264,-0.00623310,0.00164157,-0.00012880,0.01371677,-0.07065418,0.00024894,-0.00004417,0.00574425,-0.01352309
