energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Li_s_up,Se_s_up,Se_p_up
-4.48724362,0.52959440,0.05101812,0.02848607,0.26279321,0.03136247,0.06780641,0.01969931,0.30728937
-4.48124062,0.56755276,0.05405029,0.03128023,0.28365625,0.03406371,0.07390894,0.02091933,0.32820762
-4.47523762,0.60496108,0.05697068,0.03410684,0.30440725,0.03677719,0.08007632,0.02209966,0.34871028
-4.46923462,0.64123665,0.05973016,0.03692826,0.32473714,0.03946301,0.08621538,0.02322029,0.36847192
-4.46323162,0.67578452,0.06227975,0.03970436,0.34432634,0.04207955,0.09222752,0.02426123,0.38716244
-4.45722861,0.70801251,0.06457187,0.04239355,0.36285314,0.04458460,0.09801088,0.02520301,0.40445526
-4.45122561,0.73734776,0.06656156,0.04495417,0.38000302,0.04693656,0.10346291,0.02602724,0.42003637
-4.44522261,0.76325422,0.06820779,0.04734583,0.39547853,0.04909573,0.10848321,0.02671707,0.43361380
-4.43921961,0.78525032,0.06947478,0.04953090,0.40900949,0.05102575,0.11297653,0.02725780,0.44492708
-4.43321661,0.80292612,0.07033310,0.05147602,0.42036291,0.05269489,0.11685585,0.02763731,0.45375640
-4.42721361,0.81595904,0.07076076,0.05315348,0.42935219,0.05407741,0.12004537,0.02784650,0.45993088
-4.42121061,0.82412745,0.07074401,0.05454257,0.43584527,0.05515472,0.12248332,0.02787967,0.46333562
-4.41520760,0.82732134,0.07027793,0.05563064,0.43977112,0.05591636,0.12412437,0.02773474,0.46391713
-4.40920460,0.82554958,0.06936672,0.05641404,0.44112440,0.05636077,0.12494163,0.02741336,0.46168688
-4.40320160,0.81894328,0.06802368,0.05689862,0.43996782,0.05649577,0.12492816,0.02692099,0.45672260
-4.39719860,0.80775487,0.06627089,0.05709999,0.43643220,0.05633872,0.12409770,0.02626669,0.44916742
-4.39119560,0.79235314,0.06413857,0.05704345,0.43071398,0.05591637,0.12248497,0.02546297,0.43922667
-4.38519260,0.77321398,0.06166422,0.05676344,0.42307040,0.05526436,0.12014507,0.02452537,0.42716249
-4.37918959,0.75090751,0.05889140,0.05630274,0.41381230,0.05442647,0.11715245,0.02347204,0.41328657
-4.37318659,0.72608189,0.05586852,0.05571131,0.40329502,0.05345348,0.11359911,0.02232320,0.39795104
-4.36718359,0.69944456,0.05264727,0.05504484,0.39190755,0.05240185,0.10959242,0.02110058,0.38153822
-4.36118059,0.67174153,0.04928121,0.05436303,0.38006050,0.05133217,0.10525237,0.01982679,0.36444936
-4.35517759,0.64373582,0.04582419,0.05372776,0.36817328,0.05030749,0.10070862,0.01852471,0.34709307
-4.34917459,0.61618555,0.04232897,0.05320110,0.35666104,0.04939151,0.09609729,0.01721692,0.32987365
-4.34317159,0.58982273,0.03884584,0.05284334,0.34592183,0.04864675,0.09155755,0.01592512,0.31318000
-4.33716858,0.56533349,0.03542150,0.05271101,0.33632449,0.04813282,0.08722834,0.01466966,0.29737533
-4.33116558,0.54334027,0.03209807,0.05285510,0.32819776,0.04790468,0.08324510,0.01346910,0.28278818
-4.32516258,0.52438675,0.02891240,0.05331939,0.32182087,0.04801111,0.07973660,0.01233992,0.26970478
-4.31915958,0.50892577,0.02589555,0.05413906,0.31741608,0.04849332,0.07682208,0.01129623,0.25836327
-4.31315658,0.49731055,0.02307252,0.05533967,0.31514327,0.04938380,0.07460857,0.01034963,0.24894963
-4.30715358,0.48978946,0.02046223,0.05693631,0.31509677,0.05070543,0.07318853,0.00950912,0.24159549
-4.30115058,0.48650430,0.01807766,0.05893334,0.31730463,0.05247085,0.07263781,0.00878114,0.23637783
-4.29514757,0.48749193,0.01592618,0.06132431,0.32172998,0.05468210,0.07301386,0.00816959,0.23332036
-4.28914457,0.49268919,0.01401002,0.06409242,0.32827482,0.05733059,0.07435439,0.00767596,0.23239655
-4.28314157,0.50194070,0.01232686,0.06721124,0.33678563,0.06039736,0.07667628,0.00729953,0.23353408
-4.27713857,0.51500931,0.01087045,0.07064586,0.34706090,0.06385361,0.07997492,0.00703756,0.23662053
-4.27113557,0.53158873,0.00963132,0.07435428,0.35886010,0.06766154,0.08422392,0.00688550,0.24151004
-4.26513257,0.55131785,0.00859746,0.07828914,0.37191386,0.07177544,0.08937530,0.00683727,0.24803070
-4.25912956,0.57379649,0.00775500,0.08239957,0.38593488,0.07614303,0.09536002,0.00688549,0.25599246
-4.25312656,0.59860175,0.00708887,0.08663324,0.40062933,0.08070705,0.10208915,0.00702178,0.26519525
-4.24712356,0.62530484,0.00658342,0.09093847,0.41570823,0.08540700,0.10945547,0.00723700,0.27543711
-4.24112056,0.65348754,0.00622292,0.09526625,0.43089839,0.09018100,0.11733557,0.00752154,0.28652202
-4.23511756,0.68275800,0.00599210,0.09957230,0.44595263,0.09496784,0.12559257,0.00786554,0.29826724
-4.22911456,0.71276515,0.00587656,0.10381878,0.46065879,0.09970896,0.13407928,0.00825923,0.31050987
-4.22311156,0.74321137,0.00586311,0.10797587,0.47484720,0.10435048,0.14264180,0.00869307,0.32311252
-4.21710855,0.77386289,0.00594009,0.11202296,0.48839638,0.10884508,0.15112351,0.00915809,0.33596767
-4.21110555,0.80455737,0.00609762,0.11594940,0.50123667,0.11315372,0.15936932,0.00964601,0.34900080
-4.20510255,0.83520828,0.00632773,0.11975485,0.51335153,0.11724718,0.16722994,0.01014950,0.36217188
-4.19909955,0.86580595,0.00662455,0.12344908,0.52477655,0.12110715,0.17456625,0.01066228,0.37547531
-4.19309655,0.89641473,0.00698431,0.12705131,0.53559603,0.12472700,0.18125329,0.01117927,0.38893813
-4.18709355,0.92716647,0.00740538,0.13058891,0.54593729,0.12811216,0.18718392,0.01169662,0.40261649
-4.18109055,0.95825024,0.00788817,0.13409577,0.55596273,0.13127985,0.19227186,0.01221178,0.41659051
-4.17508754,0.98989857,0.00843506,0.13761008,0.56586006,0.13425842,0.19645405,0.01272340,0.43095761
-4.16908454,1.02237052,0.00905017,0.14117185,0.57583100,0.13708612,0.19969201,0.01323126,0.44582456
-4.16308154,1.05593239,0.00973910,0.14482008,0.58607887,0.13980930,0.20197239,0.01373607,0.46129849
-4.15707854,1.09083662,0.01050864,0.14858987,0.59679555,0.14248028,0.20330639,0.01423930,0.47747727
-4.15107554,1.12729991,0.01136635,0.15250949,0.60814860,0.14515472,0.20372833,0.01474288,0.49443975
-4.14507254,1.16548160,0.01232016,0.15659756,0.62026879,0.14788872,0.20329318,0.01524893,0.51223614
-4.13906953,1.20546340,0.01337787,0.16086061,0.63323908,0.15073581,0.20207335,0.01575940,0.53087931
-4.13306653,1.24723162,0.01454665,0.16529101,0.64708522,0.15374384,0.20015489,0.01627576,0.55033727
-4.12706353,1.29066299,0.01583250,0.16986556,0.66176892,0.15695204,0.19763321,0.01679871,0.57052744
-4.12106053,1.33551505,0.01723973,0.17454474,0.67718363,0.16038829,0.19460861,0.01732788,0.59131312
-4.11505753,1.38142191,0.01877048,0.17927274,0.69315368,0.16406684,0.19118191,0.01786163,0.61250243
-4.10905453,1.42789596,0.02042429,0.18397837,0.70943660,0.16798659,0.18745031,0.01839688,0.63385006
-4.10305153,1.47433584,0.02219768,0.18857675,0.72572892,0.17212996,0.18350375,0.01892906,0.65506180
-4.09704852,1.52004065,0.02408393,0.19297184,0.74167522,0.17646255,0.17942203,0.01945211,0.67580188
-4.09104552,1.56422998,0.02607287,0.19705969,0.75688006,0.18093360,0.17527265,0.01995867,0.69570294
-4.08504252,1.60606924,0.02815090,0.20073224,0.77092245,0.18547714,0.17110964,0.02044024,0.71437815
-4.07903952,1.64469904,0.03030111,0.20388160,0.78337217,0.19001406,0.16697329,0.02088753,0.73143518
-4.07303652,1.67926772,0.03250350,0.20640453,0.79380723,0.19445470,0.16289083,0.02129085,0.74649126
-4.06703352,1.70896521,0.03473546,0.20820689,0.80183165,0.19870218,0.15887789,0.02164053,0.75918876
-4.06103052,1.73305695,0.03697230,0.20920805,0.80709279,0.20265605,0.15494071,0.02192747,0.76921052
-4.05502751,1.75091605,0.03918796,0.20934466,0.80929727,0.20621630,0.15107878,0.02214357,0.77629411
-4.04902451,1.76205226,0.04135577,0.20857404,0.80822487,0.20928744,0.14728791,0.02228225,0.78024453
-4.04302151,1.76613614,0.04344936,0.20687659,0.80373954,0.21178247,0.14356331,0.02233888,0.78094437
-4.03701851,1.76301740,0.04544351,0.20425742,0.79579712,0.21362657,0.13990257,0.02231113,0.77836131
-4.03101551,1.75273626,0.04731508,0.20074694,0.78444935,0.21476041,0.13630836,0.02219927,0.77255211
-4.02501251,1.73552733,0.04904380,0.19640035,0.76984391,0.21514272,0.13279060,0.02200631,0.76366328
-4.01900950,1.71181565,0.05061308,0.19129625,0.75222053,0.21475220,0.12936797,0.02173809,0.75192795
-4.01300650,1.68220506,0.05201056,0.18553414,0.73190338,0.21358865,0.12606877,0.02140313,0.73765939
-4.00700350,1.64745924,0.05322858,0.17923115,0.70929000,0.21167306,0.12293088,0.02101253,0.72124112
-4.00100050,1.60847631,0.05426440,0.17251808,0.68483738,0.20904698,0.12000106,0.02057956,0.70311427
-3.99499750,1.56625811,0.05512023,0.16553492,0.65904579,0.20577092,0.11733338,0.02011931,0.68376257
-3.98899450,1.52187522,0.05580299,0.15842599,0.63244110,0.20192203,0.11498718,0.01964816,0.66369568
-3.98299150,1.47642960,0.05632386,0.15133502,0.60555630,0.19759103,0.11302434,0.01918325,0.64343153
-3.97698849,1.43101605,0.05669765,0.14440039,0.57891314,0.19287871,0.11150636,0.01874191,0.62347844
-3.97098549,1.38668441,0.05694193,0.13775052,0.55300455,0.18789197,0.11049118,0.01834105,0.60431779
-3.96498249,1.34440381,0.05707601,0.13149988,0.52827859,0.18273972,0.11003006,0.01799667,0.58638783
-3.95897949,1.30503064,0.05711992,0.12574552,0.50512456,0.17752879,0.11016469,0.01772332,0.57006946
-3.95297649,1.26928137,0.05709323,0.12056445,0.48386171,0.17235999,0.11092460,0.01753370,0.55567440
-3.94697349,1.23771137,0.05701398,0.11601178,0.46473099,0.16732458,0.11232523,0.01743835,0.54343626
-3.94097049,1.21070034,0.05689764,0.11211973,0.44789010,0.16250121,0.11436654,0.01744545,0.53350485
-3.93496748,1.18844511,0.05675624,0.10889761,0.43341173,0.15795359,0.11703237,0.01756070,0.52594382
-3.92896448,1.17095971,0.05659769,0.10633255,0.42128526,0.15372878,0.12029064,0.01778735,0.52073171
-3.92296148,1.15808263,0.05642531,0.10439111,0.41142142,0.14985639,0.12409423,0.01812633,0.51776637
-3.91695848,1.14949090,0.05623765,0.10302156,0.40365976,0.14634850,0.12838260,0.01857644,0.51687232
-3.91095548,1.14472004,0.05602858,0.10215672,0.39777857,0.14320043,0.13308405,0.01913469,0.51781072
-3.90495248,1.14318902,0.05578762,0.10171731,0.39350652,0.14039221,0.13811841,0.01979658,0.52029160
-3.89894947,1.14422887,0.05550058,0.10161552,0.39053579,0.13789062,0.14340011,0.02055650,0.52398741
-3.89294647,1.14711367,0.05515032,0.10175881,0.38853579,0.13565177,0.14884141,0.02140805,0.52854763
-3.88694347,1.15109237,0.05471784,0.10205361,0.38716714,0.13362401,0.15435553,0.02234442,0.53361341
-3.88094047,1.15542004,0.05418329,0.10240892,0.38609508,0.13175101,0.15985964,0.02335860,0.53883182
-3.87493747,1.15938706,0.05352722,0.10273959,0.38500203,0.12997481,0.16527741,0.02444362,0.54386889
-3.86893447,1.16234513,0.05273167,0.10296916,0.38359857,0.12823879,0.17054107,0.02559263,0.54842100
-3.86293147,1.16372878,0.05178129,0.10303225,0.38163275,0.12649029,0.17559279,0.02679890,0.55222405
-3.85692846,1.16307192,0.05066424,0.10287627,0.37889710,0.12468286,0.18038537,0.02805574,0.55506021
-3.85092546,1.16001863,0.04937300,0.10246262,0.37523349,0.12277795,0.18488224,0.02935632,0.55676186
-3.84492246,1.15432808,0.04790488,0.10176720,0.37053555,0.12074608,0.18905675,0.03069340,0.55721298
-3.83891946,1.14587389,0.04626228,0.10078030,0.36474884,0.11856746,0.19289080,0.03205903,0.55634778
-3.83291646,1.13463811,0.04445283,0.09950598,0.35786884,0.11623200,0.19637309,0.03344425,0.55414708
-3.82691346,1.12070068,0.04248909,0.09796094,0.34993710,0.11373879,0.19949696,0.03483872,0.55063274
-3.82091046,1.10422538,0.04038817,0.09617298,0.34103575,0.11109522,0.20225806,0.03623049,0.54586058
-3.81490745,1.08544317,0.03817109,0.09417915,0.33128094,0.10831571,0.20465217,0.03760580,0.53991244
-3.80890445,1.06463419,0.03586202,0.09202377,0.32081543,0.10542017,0.20667310,0.03894901,0.53288782
-3.80290145,1.04210963,0.03348735,0.08975629,0.30980086,0.10243244,0.20831111,0.04024260,0.52489581
-3.79689845,1.01819438,0.03107481,0.08742919,0.29841007,0.09937867,0.20955176,0.04146741,0.51604769
-3.79089545,0.99321161,0.02865244,0.08509603,0.28681982,0.09628578,0.21037548,0.04260295,0.50645071
-3.78489245,0.96746985,0.02624774,0.08280960,0.27520421,0.09318019,0.21075775,0.04362790,0.49620334
-3.77888944,0.94125325,0.02388679,0.08062035,0.26372907,0.09008669,0.21067000,0.04452075,0.48539216
-3.77288644,0.91481510,0.02159356,0.07857506,0.25254740,0.08702769,0.21008114,0.04526048,0.47409062
-3.76688344,0.88837480,0.01938930,0.07671583,0.24179601,0.08402271,0.20895962,0.04582738,0.46235934
-3.76088044,0.86211800,0.01729210,0.07507927,0.23159337,0.08108828,0.20727590,0.04620387,0.45024808
-3.75487744,0.83619954,0.01531667,0.07369603,0.22203849,0.07823793,0.20500509,0.04637533,0.43779894
-3.74887444,0.81074866,0.01347415,0.07259057,0.21321096,0.07548264,0.20212980,0.04633085,0.42505049
-3.74287144,0.78587582,0.01177219,0.07178109,0.20517174,0.07283126,0.19864270,0.04606390,0.41204253
-3.73686843,0.76168057,0.01021507,0.07127966,0.19796478,0.07029121,0.19454890,0.04557285,0.39882106
-3.73086543,0.73825978,0.00880397,0.07109258,0.19161905,0.06786915,0.18986785,0.04486136,0.38544307
-3.72486243,0.71571571,0.00753733,0.07122076,0.18615114,0.06557176,0.18463468,0.04393853,0.37198096
-3.71885943,0.69416335,0.00641122,0.07166028,0.18156792,0.06340633,0.17890097,0.04281896,0.35852622
-3.71285643,0.67373690,0.00541980,0.07240306,0.17786943,0.06138147,0.17273481,0.04152249,0.34519218
-3.70685343,0.65459491,0.00455573,0.07343760,0.17505174,0.05950760,0.16622021,0.04007391,0.33211588
-3.70085043,0.63692414,0.00381066,0.07474985,0.17310979,0.05779737,0.15945598,0.03850233,0.31945882
-3.69484742,0.62094209,0.00317558,0.07632413,0.17203999,0.05626597,0.15255397,0.03684064,0.30740672
-3.68884442,0.60689815,0.00264122,0.07814416,0.17184276,0.05493134,0.14563697,0.03512466,0.29616834
-3.68284142,0.59507355,0.00219837,0.08019418,0.17252474,0.05381421,0.13883627,0.03339241,0.28597339
-3.67683842,0.58578011,0.00183813,0.08246004,0.17410077,0.05293810,0.13228899,0.03168316,0.27706971
-3.67083542,0.57935780,0.00155215,0.08493040,0.17659544,0.05232917,0.12613531,0.03003668,0.26971971
-3.66483242,0.57617123,0.00133274,0.08759774,0.18004425,0.05201600,0.12051566,0.02849235,0.26419616
-3.65882941,0.57660483,0.00117299,0.09045943,0.18449418,0.05202921,0.11556800,0.02708837,0.26077745
-3.65282641,0.58105666,0.00106683,0.09351842,0.19000366,0.05240094,0.11142510,0.02586108,0.25974218
-3.64682341,0.58993077,0.00100901,0.09678387,0.19664176,0.05316428,0.10821200,0.02484421,0.26136321
-3.64082041,0.60362781,0.00099507,0.10027126,0.20448654,0.05435243,0.10604350,0.02406834,0.26590105
-3.63481741,0.62253381,0.00102127,0.10400226,0.21362248,0.05599773,0.10502179,0.02356029,0.27359667
-3.62881441,0.64700710,0.00108450,0.10800402,0.22413694,0.05813054,0.10523407,0.02334261,0.28466364
-3.62281141,0.67736332,0.00118215,0.11230802,0.23611565,0.06077791,0.10675031,0.02343316,0.29927976
-3.61680840,0.71385879,0.00131202,0.11694851,0.24963736,0.06396209,0.10962099,0.02384459,0.31757823
-3.61080540,0.75667259,0.00147211,0.12196034,0.26476766,0.06769892,0.11387489,0.02458401,0.33963860
-3.60480240,0.80588788,0.00166057,0.12737655,0.28155237,0.07199617,0.11951706,0.02565261,0.36547779
-3.59879940,0.86147330,0.00187550,0.13322555,0.30001052,0.07685184,0.12652682,0.02704530,0.39504150
-3.59279640,0.92326526,0.00211486,0.13952819,0.32012751,0.08225251,0.13485618,0.02875054,0.42819650
-3.58679340,0.99095228,0.00237636,0.14629481,0.34184870,0.08817195,0.14442849,0.03075007,0.46472426
-3.58079040,1.06406247,0.00265736,0.15352239,0.36507376,0.09456990,0.15513767,0.03301894,0.50431648
-3.57478739,1.14195525,0.00295482,0.16119207,0.38965242,0.10139128,0.16684814,0.03552551,0.54657294
-3.56878439,1.22381835,0.00326524,0.16926716,0.41538175,0.10856582,0.17939538,0.03823175,0.59100229
-3.56278139,1.30867108,0.00358466,0.17769176,0.44200546,0.11600833,0.19258759,0.04109361,0.63702595
-3.55677839,1.39537432,0.00390869,0.18639019,0.46921542,0.12361946,0.20620816,0.04406167,0.68398560
-3.55077539,1.48264773,0.00423253,0.19526728,0.49665546,0.13128720,0.22001927,0.04708197,0.73115411
-3.54477239,1.56909400,0.00455108,0.20420957,0.52392766,0.13888892,0.23376648,0.05009706,0.77775006
-3.53876938,1.65322971,0.00485900,0.21308741,0.55060080,0.14629411,0.24718423,0.05304724,0.82295530
-3.53276638,1.73352201,0.00515086,0.22175796,0.57622090,0.15336755,0.26000222,0.05587192,0.86593531
-3.52676338,1.80842978,0.00542130,0.23006889,0.60032338,0.15997296,0.27195236,0.05851123,0.90586148
-3.52076038,1.87644778,0.00566515,0.23786273,0.62244640,0.16597694,0.28277607,0.06090753,0.94193460
-3.51475738,1.93615194,0.00587756,0.24498163,0.64214486,0.17125292,0.29223178,0.06300710,0.97340852
-3.50875438,1.98624379,0.00605424,0.25127235,0.65900435,0.17568520,0.30010204,0.06476165,0.99961308
-3.50275138,2.02559213,0.00619150,0.25659122,0.67265451,0.17917263,0.30620027,0.06612979,1.01997515
-3.49674837,2.05326985,0.00628645,0.26080889,0.68278118,0.18163196,0.31037656,0.06707825,1.03403691
-3.49074537,2.06858435,0.00633706,0.26381458,0.68913671,0.18300059,0.31252233,0.06758293,1.04147045
-3.48474237,2.07109997,0.00634222,0.26551981,0.69154804,0.18323858,0.31257372,0.06762958,1.04208807
-3.47873937,2.06065155,0.00630183,0.26586119,0.68992216,0.18232998,0.31051339,0.06721420,1.03584773
-3.47273637,2.03734838,0.00621674,0.26480243,0.68424876,0.18028320,0.30637073,0.06634305,1.02285340
-3.46673337,2.00156853,0.00608878,0.26233534,0.67459991,0.17713058,0.30022050,0.06503236,1.00335036
-3.46073037,1.95394391,0.00592065,0.25847982,0.66112697,0.17292710,0.29217981,0.06330764,0.97771576
-3.45472736,1.89533692,0.00571582,0.25328294,0.64405483,0.16774837,0.28240378,0.06120273,0.94644472
-3.44872436,1.82680974,0.00547847,0.24681711,0.62367380,0.16168792,0.27107995,0.05875858,0.91013293
-3.44272136,1.74958808,0.00521328,0.23917751,0.60032969,0.15485399,0.25842182,0.05602184,0.86945641
-3.43671836,1.66502082,0.00492531,0.23047887,0.57441245,0.14736597,0.24466170,0.05304324,0.82514938
-3.43071536,1.57453761,0.00461984,0.22085177,0.54634390,0.13935062,0.23004325,0.04987605,0.77798138
-3.42471236,1.47960615,0.00430221,0.21043873,0.51656521,0.13093824,0.21481411,0.04657437,0.72873447
-3.41870935,1.38169093,0.00397765,0.19939001,0.48552453,0.12225902,0.19921879,0.04319165,0.67818143
-3.41270635,1.28221501,0.00365118,0.18785960,0.45366522,0.11343959,0.18349216,0.03977922,0.62706589
-3.40670335,1.18252604,0.00332744,0.17600128,0.42141519,0.10459997,0.16785372,0.03638505,0.57608492
-3.40070035,1.08386761,0.00301063,0.16396503,0.38917759,0.09585099,0.15250295,0.03305276,0.52587465
-3.39469735,0.98735657,0.00270444,0.15189384,0.35732308,0.08729225,0.13761565,0.02982075,0.47699912
-3.38869435,0.89396648,0.00241194,0.13992095,0.32618377,0.07901060,0.12334146,0.02672175,0.42994266
-3.38269135,0.80451744,0.00213564,0.12816768,0.29604906,0.07107923,0.10980252,0.02378245,0.38510556
-3.37668834,0.71967182,0.00187741,0.11674173,0.26716303,0.06355725,0.09709313,0.02102347,0.34280294
-3.37068534,0.63993543,0.00163855,0.10573604,0.23972356,0.05648979,0.08528047,0.01845948,0.30326654
-3.36468234,0.56566348,0.00141982,0.09522822,0.21388291,0.04990853,0.07440607,0.01609957,0.26664889
-3.35867934,0.49707038,0.00122146,0.08528040,0.18974948,0.04383254,0.06448792,0.01394766,0.23302951
-3.35267634,0.43424272,0.00104326,0.07593949,0.16739066,0.03826945,0.05552313,0.01200313,0.20242255
-3.34667334,0.37715425,0.00088467,0.06723786,0.14683646,0.03321681,0.04749094,0.01026144,0.17478547
-3.34067034,0.32568223,0.00074480,0.05919433,0.12808374,0.02866351,0.04035573,0.00871480,0.15002826
-3.33466733,0.27962435,0.00062254,0.05181532,0.11110070,0.02459131,0.03407027,0.00735290,0.12802268
-3.32866433,0.23871537,0.00051662,0.04509628,0.09583162,0.02097634,0.02857868,0.00616350,0.10861141
-3.32266133,0.20264317,0.00042565,0.03902310,0.08220153,0.01779051,0.02381927,0.00513315,0.09161651
-3.31665833,0.17106357,0.00034818,0.03357375,0.07012076,0.01500287,0.01972711,0.00424762,0.07684724
-3.31065533,0.14361370,0.00028278,0.02871975,0.05948915,0.01258075,0.01623622,0.00349251,0.06410701
-3.30465233,0.11992381,0.00022803,0.02442770,0.05020002,0.01049084,0.01328145,0.00285354,0.05319928
