energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Na_s_up,Na_s_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
2.65632816,1.58687263,-1.62724789,0.03067491,-0.04352100,0.42517969,-0.33294345,0.44532646,-0.40910124,0.43113843,-0.48987939,0.22756604,-0.30906201,0.03507819,-0.03972856,0.27999549,-0.37699788
2.66233117,1.54819247,-1.62798159,0.03072057,-0.04456104,0.41813737,-0.33634237,0.44078542,-0.41395932,0.42149246,-0.48708533,0.21838535,-0.29929303,0.03358557,-0.03826406,0.27078875,-0.37245984
2.66833417,1.50632338,-1.62756919,0.03071560,-0.04541520,0.40998566,-0.33989070,0.43527321,-0.41831030,0.41114748,-0.48372546,0.20880620,-0.28926738,0.03204619,-0.03682212,0.26150962,-0.36741248
2.67433717,1.46181831,-1.62651202,0.03066631,-0.04607319,0.40089301,-0.34362466,0.42895148,-0.42217037,0.40023563,-0.47995427,0.19888951,-0.27924180,0.03046617,-0.03542935,0.25224688,-0.36205204
2.68034017,1.41536670,-1.62528846,0.03058202,-0.04652810,0.39106683,-0.34756718,0.42202452,-0.42555224,0.38892678,-0.47592193,0.18871342,-0.26946017,0.02885435,-0.03411043,0.24311040,-0.35657449
2.68634317,1.36776705,-1.62433629,0.03047453,-0.04677658,0.38074566,-0.35172685,0.41473114,-0.42846548,0.37742149,-0.47176972,0.17837007,-0.26014655,0.02722190,-0.03288723,0.23422659,-0.35116916
2.69234617,1.31989373,-1.62403765,0.03035740,-0.04681909,0.37018973,-0.35609774,0.40733456,-0.43091784,0.36594218,-0.46762637,0.16796171,-0.25149896,0.02558184,-0.03177807,0.22573287,-0.34601278
2.69834917,1.27266008,-1.62470720,0.03024510,-0.04665995,0.35967042,-0.36066024,0.40011088,-0.43291705,0.35472319,-0.46360530,0.15759630,-0.24368421,0.02394841,-0.03079720,0.21777137,-0.34126417
2.70435218,1.22697960,-1.62658371,0.03015212,-0.04630740,0.34945924,-0.36538256,0.39333693,-0.43447311,0.34400011,-0.45980281,0.14738304,-0.23683379,0.02233643,-0.02995442,0.21048229,-0.33705979
2.71035518,1.18372730,-1.62982500,0.03009202,-0.04577352,0.33981673,-0.37022297,0.38727779,-0.43560077,0.33399906,-0.45629717,0.13742789,-0.23104101,0.02076069,-0.02925484,0.20399726,-0.33351021
2.71635818,1.14370315,-1.63450640,0.03007659,-0.04507407,0.33098197,-0.37513243,0.38217488,-0.43632203,0.32492645,-0.45314847,0.12782945,-0.22635945,0.01923528,-0.02869889,0.19843309,-0.33069764
2.72236118,1.10759945,-1.64062233,0.03011498,-0.04422822,0.32316316,-0.38005747,0.37823515,-0.43666837,0.31695972,-0.45039924,0.11867533,-0.22280263,0.01777308,-0.02828244,0.19388616,-0.32867455
2.72836418,1.07597362,-1.64809088,0.03021306,-0.04325822,0.31652961,-0.38494321,0.37562183,-0.43668251,0.31023950,-0.44807556,0.11003920,-0.22034501,0.01638526,-0.02799709,0.19042781,-0.32746348
2.73436718,1.04922752,-1.65676077,0.03037287,-0.04218886,0.31120574,-0.38973607,0.37444731,-0.43641949,0.30486360,-0.44618866,0.10197858,-0.21892422,0.01508092,-0.02783056,0.18810085,-0.32705779
2.74037019,1.02759440,-1.66642045,0.03059232,-0.04104698,0.30726707,-0.39438634,0.37476848,-0.43594693,0.30088310,-0.44473664,0.09453349,-0.21844431,0.01386685,-0.02776722,0.18691747,-0.32742353
2.74637319,1.01113361,-1.67680865,0.03086508,-0.03986074,0.30473865,-0.39885019,0.37658474,-0.43534444,0.29830071,-0.44370647,0.08772595,-0.21878007,0.01274741,-0.02778870,0.18685849,-0.32850209
2.75237619,0.99973344,-1.68762591,0.03118067,-0.03865893,0.30359568,-0.40309116,0.37983875,-0.43470195,0.29707130,-0.44307584,0.08156028,-0.21978209,0.01172447,-0.02787458,0.18787418,-0.33021362
2.75837919,0.99312150,-1.69854659,0.03152480,-0.03747016,0.30376651,-0.40708102,0.38441993,-0.43411729,0.29710481,-0.44281493,0.07602413,-0.22128250,0.01079756,-0.02800305,0.18988628,-0.33246100
2.76438219,0.99088208,-1.70923078,0.03187990,-0.03632204,0.30513764,-0.41079999,0.39017051,-0.43369279,0.29827108,-0.44288797,0.07109011,-0.22310107,0.00996401,-0.02815170,0.19279151,-0.33513415
2.77038519,0.99247952,-1.71933567,0.03222584,-0.03524032,0.30756057,-0.41423635,0.39689373,-0.43353127,0.30040653,-0.44325451,0.06671801,-0.22505158,0.00921927,-0.02829820,0.19646596,-0.33811451
2.77638819,0.99728621,-1.72852595,0.03254071,-0.03424812,0.31086004,-0.41738554,0.40436398,-0.43373158,0.30332215,-0.44387043,0.06285731,-0.22694807,0.00855718,-0.02842097,0.20077055,-0.34127946
2.78239120,1.00461380,-1.73648297,0.03280182,-0.03336513,0.31484335,-0.42024866,0.41233806,-0.43438380,0.30681261,-0.44468857,0.05944991,-0.22861091,0.00797035,-0.02849986,0.20555694,-0.34450659
2.78839420,1.01374612,-1.74291235,0.03298665,-0.03260699,0.31931012,-0.42283081,0.42056723,-0.43556459,0.31066583,-0.44565918,0.05643300,-0.22987240,0.00745058,-0.02851669,0.21067390,-0.34767749
2.79439720,1.02397212,-1.74754995,0.03307378,-0.03198467,0.32406218,-0.42513909,0.42880938,-0.43733271,0.31467257,-0.44673009,0.05374176,-0.23058167,0.00698915,-0.02845570,0.21597359,-0.35068115
2.80040020,1.03461723,-1.75016612,0.03304390,-0.03150413,0.32891293,-0.42718066,0.43684055,-0.43972523,0.31863573,-0.44784678,0.05131202,-0.23060884,0.00657727,-0.02830397,0.22131760,-0.35341667
2.80640320,1.04507171,-1.75056843,0.03288057,-0.03116601,0.33369585,-0.42896081,0.44446539,-0.44275450,0.32237861,-0.44895237,0.04908250,-0.22984821,0.00620634,-0.02805166,0.22658242,-0.35579540
2.81240620,1.05481461,-1.74860289,0.03257091,-0.03096563,0.33827159,-0.43048139,0.45152586,-0.44640618,0.32575207,-0.44998766,0.04699683,-0.22822050,0.00586825,-0.02769218,0.23166401,-0.35774238
2.81840920,1.06343229,-1.74415406,0.03210618,-0.03089308,0.34253344,-0.43173961,0.45790788,-0.45063858,0.32863997,-0.45089132,0.04500504,-0.22567392,0.00555562,-0.02722219,0.23648133,-0.35919718
2.82441221,1.07063080,-1.73714427,0.03148205,-0.03093356,0.34641081,-0.43272735,0.46354537,-0.45538325,0.33096278,-0.45160033,0.04306475,-0.22218438,0.00526194,-0.02664159,0.24097863,-0.36011423
2.83041521,1.07624137,-1.72753238,0.03069878,-0.03106792,0.34987060,-0.43343110,0.46842160,-0.46054703,0.33267925,-0.45205073,0.04114180,-0.21775459,0.00498174,-0.02595328,0.24512630,-0.36046259
2.83641821,1.08021921,-1.71531234,0.02976114,-0.03127331,0.35291640,-0.43383253,0.47256779,-0.46601548,0.33378594,-0.45217872,0.03921055,-0.21241235,0.00471057,-0.02516293,0.24892035,-0.36022550
2.84242121,1.08263553,-1.70051195,0.02867820,-0.03152401,0.35558557,-0.43390976,0.47605892,-0.47165758,0.33431476,-0.45192225,0.03725373,-0.20620805,0.00444509,-0.02427865,0.25238048,-0.35939961
2.84842421,1.08366353,-1.68319206,0.02746286,-0.03179240,0.35794435,-0.43363919,0.47900699,-0.47733152,0.33432873,-0.45122286,0.03526203,-0.19921163,0.00418295,-0.02331056,0.25554683,-0.35799414
2.85442721,1.08355906,-1.66344620,0.02613135,-0.03204995,0.36008138,-0.43299795,0.48155225,-0.48289132,0.33391603,-0.45002799,0.03323328,-0.19150907,0.00392279,-0.02227038,0.25847561,-0.35602998
2.86043022,1.08263721,-1.64140099,0.02470256,-0.03226827,0.36209979,-0.43196664,0.48385255,-0.48819403,0.33318289,-0.44829346,0.03117157,-0.18319862,0.00366406,-0.02117098,0.26123378,-0.35353886
2.86643322,1.08124596,-1.61721689,0.02319725,-0.03242014,0.36410855,-0.43053235,0.48607178,-0.49310703,0.33224558,-0.44598614,0.02908611,-0.17438704,0.00340694,-0.02002589,0.26389317,-0.35056262
2.87243622,1.07973860,-1.59108936,0.02163739,-0.03248051,0.36621332,-0.42869169,0.48836769,-0.49751510,0.33122194,-0.44308649,0.02699005,-0.16518584,0.00315220,-0.01884892,0.26652422,-0.34715252
2.87843922,1.07844622,-1.56324986,0.02004530,-0.03242735,0.36850751,-0.42645359,0.49087996,-0.50132689,0.33022299,-0.43959093,0.02489931,-0.15570777,0.00290101,-0.01765371,0.26918982,-0.34336863
2.88444222,1.07765191,-1.53396651,0.01844297,-0.03224242,0.37106392,-0.42384161,0.49371921,-0.50448029,0.32934509,-0.43551380,0.02283141,-0.14606370,0.00265486,-0.01645340,0.27193947,-0.33927925
2.89044522,1.07756809,-1.50354368,0.01685139,-0.03191183,0.37392754,-0.42089566,0.49695739,-0.50694641,0.32866291,-0.43088863,0.02080437,-0.13635986,0.00241537,-0.01526032,0.27480426,-0.33496013
2.89644822,1.07831814,-1.47232032,0.01529000,-0.03142646,0.37710984,-0.41767266,0.50062033,-0.50873182,0.32822383,-0.42576865,0.01883583,-0.12669559,0.00218423,-0.01408574,0.27779275,-0.33049361
2.90245123,1.07992336,-1.44066628,0.01377620,-0.03078216,0.38058498,-0.41424636,0.50468277,-0.50987888,0.32804386,-0.42022635,0.01694223,-0.11716161,0.00196305,-0.01293973,0.28088826,-0.32596738
2.90845423,1.08229604,-1.40897664,0.01232503,-0.02997971,0.38428808,-0.41070580,0.50906617,-0.51046401,0.32810547,-0.41435200,0.01513818,-0.10783878,0.00175331,-0.01183097,0.28404747,-0.32147294
2.91445723,1.08523888,-1.37766352,0.01094893,-0.02902467,0.38811579,-0.40715272,0.51363953,-0.51059386,0.32835732,-0.40825101,0.01343602,-0.09879728,0.00155631,-0.01076676,0.28720070,-0.31710349
2.92046023,1.08845089,-1.34714558,0.00965764,-0.02792701,0.39192902,-0.40369770,0.51822315,-0.51039954,0.32871592,-0.40204034,0.01184556,-0.09009633,0.00137311,-0.00975298,0.29025369,-0.31295153
2.92646323,1.09153935,-1.31783530,0.00845820,-0.02670055,0.39555785,-0.40045538,0.52259523,-0.51002916,0.32906921,-0.39584387,0.01037394,-0.08178420,0.00120454,-0.00879412,0.29309090,-0.30910585
2.93246623,1.09403726,-1.29012438,0.00735507,-0.02536235,0.39880825,-0.39753872,0.52650086,-0.50963890,0.32928172,-0.38978702,0.00902569,-0.07389854,0.00105119,-0.00789338,0.29558017,-0.30564823
2.93846923,1.09542525,-1.26436802,0.00635025,-0.02393197,0.40147035,-0.39505280,0.52966306,-0.50938327,0.32920114,-0.38399084,0.00780284,-0.06646698,0.00091343,-0.00705273,0.29757851,-0.30264989
2.94447224,1.09515679,-1.24086858,0.00544361,-0.02243070,0.40332785,-0.39308830,0.53179530,-0.50940487,0.32866587,-0.37856580,0.00670520,-0.05950785,0.00079147,-0.00627305,0.29893867,-0.30016778
2.95047524,1.09268533,-1.21985978,0.00463309,-0.02088074,0.40416793,-0.39171520,0.53261471,-0.50982434,0.32751320,-0.37360575,0.00573067,-0.05303112,0.00068535,-0.00555429,0.29951620,-0.29824105
2.95647824,1.08749196,-1.20149223,0.00391506,-0.01930447,0.40379139,-0.39097694,0.53185547,-0.51073103,0.32558758,-0.36918220,0.00487559,-0.04703928,0.00059505,-0.00489554,0.29917670,-0.29688782
2.96248124,1.07911212,-1.18582126,0.00328465,-0.01772367,0.40202222,-0.39088550,0.52928158,-0.51217502,0.32274874,-0.36533947,0.00413516,-0.04152831,0.00052051,-0.00429522,0.29780268,-0.29610249
2.96848424,1.06716004,-1.17279809,0.00273602,-0.01615894,0.39871638,-0.39141774,0.52469843,-0.51416089,0.31887898,-0.36209091,0.00350384,-0.03648866,0.00046171,-0.00375120,0.29529993,-0.29585385
2.97448724,1.05134960,-1.16226502,0.00226271,-0.01462915,0.39376916,-0.39251329,0.51796252,-0.51664378,0.31388956,-0.35941644,0.00297569,-0.03190611,0.00041871,-0.00326088,0.29160288,-0.29608419
2.98049025,1.03151077,-1.15395525,0.00185787,-0.01315099,0.38712086,-0.39407417,0.50898897,-0.51952792,0.30772562,-0.35726172,0.00254480,-0.02776268,0.00039174,-0.00282137,0.28667880,-0.29670950
2.98649325,1.00760074,-1.14749762,0.00151452,-0.01173869,0.37876052,-0.39596634,0.49775640,-0.52266789,0.30036963,-0.35553893,0.00220553,-0.02403737,0.00038117,-0.00242952,0.28053057,-0.29762089
2.99249625,0.97970946,-1.14242646,0.00122578,-0.01040384,0.36872751,-0.39802308,0.48430907,-0.52587259,0.29184308,-0.35412930,0.00195285,-0.02070694,0.00038766,-0.00208207,0.27319799,-0.29868728
2.99849925,0.94805930,-1.13819625,0.00098497,-0.00915530,0.35711103,-0.40005023,0.46875615,-0.52891178,0.28220650,-0.35288727,0.00178250,-0.01774652,0.00041211,-0.00177566,0.26475748,-0.29975923
3.00450225,0.91299914,-1.13420047,0.00078579,-0.00799927,0.34404751,-0.40183298,0.45126834,-0.53152488,0.27155774,-0.35164606,0.00169118,-0.01513023,0.00045571,-0.00150696,0.25532029,-0.30067390
3.01050525,0.87499324,-1.12979406,0.00062239,-0.00693940,0.32971615,-0.40314398,0.43207196,-0.53343160,0.26002872,-0.35022445,0.00167665,-0.01283171,0.00051995,-0.00127268,0.24502930,-0.30126081
3.01650825,0.83460559,-1.12431826,0.00048943,-0.00597700,0.31433282,-0.40375230,0.41144099,-0.53434396,0.24778088,-0.34843446,0.00173774,-0.01082455,0.00060661,-0.00106965,0.23405459,-0.30134830
3.02251126,0.79248065,-1.11712679,0.00038211,-0.00511129,0.29814265,-0.40343298,0.38968742,-0.53397894,0.23499950,-0.34608946,0.00187436,-0.00908276,0.00071772,-0.00089482,0.22258798,-0.30077020
3.02851426,0.74932129,-1.10761211,0.00029618,-0.00433971,0.28141174,-0.40197641,0.36715040,-0.53207122,0.22188724,-0.34301240,0.00208739,-0.00758107,0.00085557,-0.00074534,0.21083693,-0.29937262
3.03451726,0.70586523,-1.09523032,0.00022793,-0.00365824,0.26441830,-0.39919740,0.34418482,-0.52838533,0.20865719,-0.33904370,0.00237858,-0.00629525,0.00102259,-0.00061853,0.19901782,-0.29702029
3.04052026,0.66286072,-1.07952369,0.00017415,-0.00306170,0.24744368,-0.39494320,0.32114971,-0.52272657,0.19552578,-0.33404833,0.00275033,-0.00520240,0.00122130,-0.00051195,0.18734918,-0.29360238
3.04652326,0.62104269,-1.06013960,0.00013210,-0.00254407,0.23076365,-0.38910026,0.29839707,-0.51495018,0.18270581,-0.32792192,0.00320546,-0.00428115,0.00145423,-0.00042341,0.17604492,-0.28903723
3.05252626,0.58111017,-1.03684502,0.00009948,-0.00209881,0.21464021,-0.38159931,0.27626142,-0.50496831,0.17039986,-0.32059546,0.00374693,-0.00351180,0.00172377,-0.00035097,0.16530797,-0.28327608
3.05852926,0.54370570,-1.00953604,0.00007438,-0.00171906,0.19931429,-0.37241863,0.25505061,-0.49275454,0.15879438,-0.31203840,0.00437756,-0.00287651,0.00203210,-0.00029296,0.15532436,-0.27630537
3.06453227,0.50939746,-0.97824190,0.00005522,-0.00139793,0.18499951,-0.36158525,0.23503807,-0.47834561,0.14805448,-0.30226011,0.00509964,-0.00235938,0.00238097,-0.00024800,0.14625814,-0.26814765
3.07053527,0.47866447,-0.94312367,0.00004070,-0.00112863,0.17187714,-0.34917424,0.21645664,-0.46184064,0.13831977,-0.29130966,0.00591460,-0.00194648,0.00277162,-0.00021498,0.13824701,-0.25886109
3.07653827,0.45188525,-0.90446772,0.00002978,-0.00090467,0.16009245,-0.33530597,0.19949422,-0.44339764,0.12970117,-0.27927395,0.00682266,-0.00162598,0.00320461,-0.00019312,0.13139905,-0.24853759
3.08254127,0.42933008,-0.86267449,0.00002163,-0.00071995,0.14975235,-0.32014182,0.18429120,-0.42322779,0.12227878,-0.26627435,0.00782245,-0.00138807,0.00367965,-0.00018195,0.12579027,-0.23729966
3.08854427,0.41115685,-0.81824335,0.00001560,-0.00056884,0.14092444,-0.30387830,0.17093955,-0.40158779,0.11610083,-0.25246214,0.00891075,-0.00122501,0.00419552,-0.00018130,0.12146334,-0.22529627
3.09454727,0.39741046,-0.77175436,0.00001117,-0.00044621,0.13363730,-0.28674013,0.15948361,-0.37877071,0.11118364,-0.23801299,0.01008216,-0.00113109,0.00474988,-0.00019132,0.11842720,-0.21269791
3.10055028,0.38802566,-0.72384800,0.00000794,-0.00034751,0.12788201,-0.26897264,0.14992239,-0.35509586,0.10751256,-0.22312070,0.01132891,-0.00110255,0.00533925,-0.00021251,0.11665771,-0.19969103
3.10655328,0.38283295,-0.67520383,0.00000561,-0.00026870,0.12361476,-0.25083368,0.14221304,-0.33089819,0.10504384,-0.20799072,0.01264072,-0.00113758,0.00595891,-0.00024568,0.11609917,-0.18647232
3.11255628,0.38156745,-0.62651908,0.00000393,-0.00020627,0.12076033,-0.23258570,0.13627559,-0.30651772,0.10370717,-0.19283356,0.01400476,-0.00123615,0.00660292,-0.00029194,0.11666671,-0.17324286
3.11855928,0.38388023,-0.57848820,0.00000273,-0.00015721,0.11921655,-0.21448814,0.13199850,-0.28228955,0.10340909,-0.17785851,0.01540569,-0.00139997,0.00726412,-0.00035274,0.11824949,-0.16020258
3.12456228,0.38935193,-0.53178394,0.00000189,-0.00011896,0.11885921,-0.19679045,0.12924490,-0.25853467,0.10403681,-0.16326782,0.01682585,-0.00163231,0.00793423,-0.00042980,0.12071445,-0.14754513
3.13056528,0.39750814,-0.48704078,0.00000129,-0.00008936,0.11954766,-0.17972612,0.12785939,-0.23555206,0.10546263,-0.14925168,0.01824548,-0.00193786,0.00860399,-0.00052510,0.12391077,-0.13545334
3.13656828,0.40783616,-0.44484101,0.00000088,-0.00006665,0.12113067,-0.16350764,0.12767503,-0.21361227,0.10754861,-0.13598393,0.01964317,-0.00232249,0.00926332,-0.00064086,0.12767474,-0.12409538
3.14257129,0.41980281,-0.40570373,0.00000060,-0.00004936,0.12345247,-0.14832271,0.12852055,-0.19295247,0.11015151,-0.12361879,0.02099630,-0.00279308,0.00990158,-0.00077947,0.13183489,-0.11362172
3.14857429,0.43287267,-0.37007681,0.00000040,-0.00003629,0.12635892,-0.13433163,0.13022733,-0.17377323,0.11312782,-0.11228845,0.02228165,-0.00335716,0.01050783,-0.00094342,0.13621741,-0.10416279
3.15457729,0.44652633,-0.33833178,0.00000027,-0.00002648,0.12970346,-0.12166576,0.13263623,-0.15623684,0.11633870,-0.10210164,0.02347599,-0.00402265,0.01107114,-0.00113523,0.14065159,-0.09582745
3.16058029,0.46027807,-0.31076123,0.00000018,-0.00001919,0.13335282,-0.11042710,0.13560393,-0.14046700,0.11965475,-0.09314299,0.02455679,-0.00479745,0.01158088,-0.00135738,0.14497514,-0.08870212
3.16658329,0.47369246,-0.28757861,0.00000012,-0.00001381,0.13719219,-0.10068881,0.13900856,-0.12654992,0.12296050,-0.08547313,0.02550293,-0.00568908,0.01202710,-0.00161217,0.14903921,-0.08285041
3.17258629,0.48639935,-0.26891987,0.00000008,-0.00000986,0.14112986,-0.09249639,0.14275467,-0.11453637,0.12615833,-0.07912944,0.02629535,-0.00670416,0.01240083,-0.00190162,0.15271303,-0.07831337
3.17858929,0.49810655,-0.25484664,0.00000005,-0.00000699,0.14510093,-0.08586964,0.14677708,-0.10444466,0.12917180,-0.07412721,0.02691772,-0.00784802,0.01269435,-0.00222735,0.15588786,-0.07510998
3.18459230,0.50860989,-0.24535055,0.00000003,-0.00000492,0.14907012,-0.08080495,0.15104367,-0.09626418,0.13194830,-0.07046128,0.02735695,-0.00912416,0.01290149,-0.00259043,0.15848031,-0.07323801
3.19059530,0.51780001,-0.24035832,0.00000002,-0.00000344,0.15303343,-0.07727793,0.15555694,-0.08995942,0.13446071,-0.06810777,0.02760369,-0.01053379,0.01301786,-0.00299126,0.16043462,-0.07267505
3.19659830,0.52566568,-0.23973741,0.00000001,-0.00000239,0.15701858,-0.07524630,0.16035405,-0.08547413,0.13670820,-0.06702613,0.02765264,-0.01207535,0.01304095,-0.00342945,0.16172406,-0.07337969
3.20260130,0.53229320,-0.24330208,0.00000001,-0.00000165,0.16108411,-0.07465276,0.16550551,-0.08273566,0.13871591,-0.06716120,0.02750275,-0.01374414,0.01297027,-0.00390369,0.16235120,-0.07529278
3.20860430,0.53786193,-0.25081963,0.00000001,-0.00000113,0.16531712,-0.07542799,0.17111227,-0.08165913,0.14053363,-0.06844526,0.02715724,-0.01553191,0.01280732,-0.00441166,0.16234713,-0.07833890
3.21460730,0.54263578,-0.26201691,0.00000000,-0.00000076,0.16982965,-0.07749355,0.17730138,-0.08215155,0.14223341,-0.07080023,0.02662350,-0.01742666,0.01255561,-0.00494998,0.16176949,-0.08242778
3.22061031,0.54695105,-0.27658710,0.00000000,-0.00000052,0.17475374,-0.08076472,0.18422012,-0.08411573,0.14390613,-0.07413978,0.02591281,-0.01941245,0.01222045,-0.00551413,0.16069959,-0.08745605
3.22661331,0.55120070,-0.29419671,0.00000000,-0.00000035,0.18023525,-0.08515333,0.19202893,-0.08745383,0.14565717,-0.07837151,0.02503998,-0.02146945,0.01180883,-0.00609849,0.15923848,-0.09330898
3.23261631,0.55581588,-0.31449300,0.00000000,-0.00000023,0.18642676,-0.09057043,0.20089306,-0.09207081,0.14760130,-0.08339909,0.02402278,-0.02357404,0.01132912,-0.00669635,0.15750227,-0.09986258
3.23861931,0.56124506,-0.33711163,0.00000000,-0.00000015,0.19347959,-0.09692891,0.21097353,-0.09787740,0.14985698,-0.08912448,0.02288140,-0.02569915,0.01079085,-0.00730003,0.15561683,-0.10698587
3.24462231,0.56793176,-0.36168480,0.00000000,-0.00000010,0.20153530,-0.10414590,0.22241742,-0.10479281,0.15254026,-0.09545018,0.02163774,-0.02781470,0.01020434,-0.00790098,0.15371213,-0.11454333
3.25062531,0.57629175,-0.38784946,0.00000000,-0.00000006,0.21071713,-0.11214510,0.23534804,-0.11274704,0.15575850,-0.10228134,0.02031473,-0.02988825,0.00958041,-0.00849000,0.15191631,-0.12239772
3.25662831,0.58669053,-0.41525564,0.00000000,-0.00000004,0.22112144,-0.12085876,0.24985528,-0.12168270,0.15960429,-0.10952797,0.01893565,-0.03188577,0.00893004,-0.00905742,0.15034993,-0.13041292
3.26263132,0.59942230,-0.44357459,0.00000000,-0.00000003,0.23280986,-0.13022940,0.26598669,-0.13155627,0.16414967,-0.11710694,0.01752344,-0.03377253,0.00826404,-0.00959337,0.14912051,-0.13845697
3.26863432,0.61469113,-0.47250636,0.00000000,-0.00000002,0.24580234,-0.14021105,0.28373958,-0.14233881,0.16944099,-0.12494373,0.01610010,-0.03551405,0.00759279,-0.01008807,0.14831760,-0.14640512
3.27463732,0.63259547,-0.50178639,0.00000000,-0.00000001,0.26007143,-0.15076999,0.30305469,-0.15401583,0.17549476,-0.13297400,0.01468614,-0.03707720,0.00692597,-0.01053210,0.14800863,-0.15414270
3.28064032,0.65311656,-0.53119089,0.00000000,-0.00000001,0.27553829,-0.16188479,0.32381179,-0.16658640,0.18229449,-0.14114462,0.01330015,-0.03843118,0.00627234,-0.01091671,0.14823573,-0.16156783
3.28664332,0.67611158,-0.56054032,0.00000000,-0.00000000,0.29207061,-0.17354565,0.34582745,-0.18006137,0.18978891,-0.14941425,0.01195847,-0.03954854,0.00563960,-0.01123410,0.14901361,-0.16859364
3.29264632,0.70131175,-0.58970083,0.00000000,-0.00000000,0.30948253,-0.18575291,0.36885535,-0.19446056,0.19789157,-0.15775334,0.01067492,-0.04040612,0.00503428,-0.01147771,0.15032860,-0.17515006
3.29864932,0.72832590,-0.61858326,0.00000000,-0.00000000,0.32753697,-0.19851464,0.39258920,-0.20980908,0.20648190,-0.16614341,0.00946070,-0.04098583,0.00446166,-0.01164238,0.15213896,-0.18118487
3.30465233,0.75664921,-0.64713958,0.00000000,-0.00000000,0.34595008,-0.21184345,0.41666832,-0.22613268,0.21540781,-0.17457568,0.00832438,-0.04127531,0.00392577,-0.01172461,0.15437629,-0.18666410
3.31065533,0.78567710,-0.67535666,0.00000000,-0.00000000,0.36439790,-0.22575249,0.44068580,-0.24345235,0.22448967,-0.18304896,0.00727195,-0.04126834,0.00342944,-0.01172263,0.15694816,-0.19157155
3.31665833,0.81472369,-0.70324773,0.00000000,-0.00000000,0.38252507,-0.24025075,0.46419898,-0.26177825,0.23352562,-0.19156699,0.00630695,-0.04096505,0.00297435,-0.01163648,0.15974172,-0.19590755
3.32266133,0.84304404,-0.73084152,0.00000000,-0.00000000,0.39995508,-0.25533798,0.48674195,-0.28110328,0.24229787,-0.20013518,0.00543073,-0.04037197,0.00256113,-0.01146801,0.16262814,-0.19968698
3.32866433,0.86985947,-0.75817001,0.00000000,-0.00000000,0.41630201,-0.27099925,0.50783961,-0.30139664,0.25057997,-0.20875699,0.00464266,-0.03950176,0.00218947,-0.01122082,0.16546769,-0.20293655
3.33466733,0.89438475,-0.78525503,0.00000000,-0.00000000,0.43118291,-0.28719973,0.52702269,-0.32259759,0.25814453,-0.21743016,0.00394045,-0.03837274,0.00185831,-0.01090011,0.16811529,-0.20569158
3.34067034,0.91585598,-0.81209486,0.00000000,-0.00000000,0.44423065,-0.30387977,0.54384318,-0.34460998,0.26477119,-0.22614295,0.00332043,-0.03700831,0.00156591,-0.01051253,0.17042618,-0.20799245
3.34667334,0.93355812,-0.83865136,0.00000000,-0.00000000,0.45510647,-0.32095072,0.55788938,-0.36729776,0.27025442,-0.23487069,0.00277788,-0.03543607,0.00131004,-0.01006592,0.17226156,-0.20988083
3.35267634,0.94685075,-0.86483883,0.00000000,-0.00000000,0.46351172,-0.33829191,0.56880012,-0.39048203,0.27441085,-0.24357283,0.00230729,-0.03368696,0.00108811,-0.00956907,0.17349385,-0.21139601
3.35867934,0.95519112,-0.89051511,0.00000000,-0.00000000,0.46919839,-0.35574890,0.57627732,-0.41393985,0.27708589,-0.25219079,0.00190266,-0.03179421,0.00089729,-0.00903142,0.17401152,-0.21257155
3.36468234,0.95815345,-0.91547600,0.00000000,-0.00000000,0.47197772,-0.37313343,0.58009635,-0.43740505,0.27815912,-0.26064673,0.00155772,-0.02979231,0.00073462,-0.00846276,0.17372303,-0.21343233
3.37068534,0.95544355,-0.93945325,0.00000000,-0.00000000,0.47172684,-0.39022514,0.58011390,-0.46057139,0.27754851,-0.26884348,0.00126617,-0.02771599,0.00059712,-0.00787296,0.17256005,-0.21399242
3.37668834,0.94690838,-0.96211676,0.00000000,-0.00000000,0.46839275,-0.40677513,0.57627269,-0.48309788,0.27521304,-0.27666564,0.00102179,-0.02559920,0.00048187,-0.00727167,0.17047953,-0.21425366
3.38269135,0.93254004,-0.98308095,0.00000001,-0.00000000,0.46199391,-0.42251143,0.56860324,-0.50461633,0.27115384,-0.28398192,0.00081867,-0.02347429,0.00038607,-0.00666807,0.16746483,-0.21420521
3.38869435,0.91247428,-1.00191522,0.00000001,-0.00000000,0.45261901,-0.43714606,0.55722220,-0.52474097,0.26541363,-0.29064865,0.00065123,-0.02137118,0.00030710,-0.00607067,0.16352569,-0.21382400
3.39469735,0.88698359,-1.01815809,0.00000002,-0.00000000,0.44042332,-0.45038364,0.54232774,-0.54307960,0.25807476,-0.29651433,0.00051434,-0.01931677,0.00024253,-0.00548709,0.15869721,-0.21307613
3.40070035,0.85646545,-1.03133444,0.00000003,-0.00000000,0.42562264,-0.46193097,0.52419202,-0.55924609,0.24925567,-0.30142499,0.00040334,-0.01733447,0.00019016,-0.00492400,0.15303793,-0.21191902
3.40670335,0.82142633,-1.04097486,0.00000004,-0.00000000,0.40848524,-0.47150740,0.50315127,-0.57287339,0.23910629,-0.30523021,0.00031407,-0.01544388,0.00014804,-0.00438696,0.14662700,-0.21030434
