energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
3.28664332,1.32074387,0.93105044,0.02912797,0.00798259,0.23396974,0.42978898,0.22173414,0.59821547,0.00000000
3.29264632,1.31277178,0.93930509,0.02885072,0.00804115,0.23439308,0.42666656,0.22297209,0.59638297,0.00000000
3.29864932,1.30685942,0.95150331,0.02859446,0.00811208,0.23535996,0.42389421,0.22469425,0.59565975,0.00000000
3.30465233,1.30343505,0.96788447,0.02836752,0.00819600,0.23690100,0.42161921,0.22693864,0.59621142,0.00000000
3.31065533,1.30278407,0.98853517,0.02817597,0.00829244,0.23901690,0.41994259,0.22971736,0.59813388,0.00000000
3.31665833,1.30503649,1.01337671,0.02802348,0.00839978,0.24167840,0.41891423,0.23301540,0.60144915,0.00000000
3.32266133,1.31016108,1.04215893,0.02791115,0.00851532,0.24482738,0.41853064,0.23679050,0.60610417,0.00000000
3.32866433,1.31796645,1.07446094,0.02783755,0.00863529,0.24837910,0.41873538,0.24097419,0.61197289,0.00000000
3.33466733,1.32810902,1.10969874,0.02779888,0.00875509,0.25222545,0.41942224,0.24547381,0.61886134,0.00000000
3.34067034,1.34010749,1.14713956,0.02778914,0.00886938,0.25623914,0.42044081,0.25017563,0.62651563,0.00000000
3.34667334,1.35336314,1.18592248,0.02780046,0.00897237,0.26027858,0.42160441,0.25494885,0.63463258,0.00000000
3.35267634,1.36718516,1.22508462,0.02782348,0.00905806,0.26419338,0.42269958,0.25965038,0.64287235,0.00000000
3.35867934,1.38081980,1.26359179,0.02784779,0.00912047,0.26783017,0.42349703,0.26413014,0.65087284,0.00000000
3.36468234,1.39348208,1.30037258,0.02786238,0.00915394,0.27103851,0.42376316,0.26823680,0.65826490,0.00000000
3.37068534,1.40438878,1.33435436,0.02785614,0.00915335,0.27367675,0.42327173,0.27182356,0.66468803,0.00000000
3.37668834,1.41279104,1.36449991,0.02781833,0.00911437,0.27561752,0.42181506,0.27475393,0.66980558,0.00000000
3.38269135,1.41800538,1.38984303,0.02773907,0.00903364,0.27675266,0.41921413,0.27690702,0.67331904,0.00000000
3.38869435,1.41944159,1.40952164,0.02760970,0.00890892,0.27699734,0.41532722,0.27818234,0.67498054,0.00000000
3.39469735,1.41662634,1.42280716,0.02742317,0.00873917,0.27629336,0.41005654,0.27850372,0.67460314,0.00000000
3.40070035,1.40922153,1.42912872,0.02717431,0.00852458,0.27461121,0.40335271,0.27782228,0.67206843,0.00000000
3.40670335,1.39703654,1.42809140,0.02686004,0.00826659,0.27195109,0.39521678,0.27611823,0.66733096,0.00000000
3.41270635,1.38003387,1.41948761,0.02647945,0.00796782,0.26834267,0.38569990,0.27340149,0.66041946,0.00000000
3.41870935,1.35832816,1.40330143,0.02603380,0.00763191,0.26384355,0.37490055,0.26971102,0.65143466,0.00000000
3.42471236,1.33217844,1.37970559,0.02552648,0.00726343,0.25853673,0.36295977,0.26511299,0.64054392,0.00000000
3.43071536,1.30197443,1.34905153,0.02496277,0.00686766,0.25252690,0.35005442,0.25969769,0.62797285,0.00000000
3.43671836,1.26821737,1.31185310,0.02434962,0.00645042,0.24593595,0.33638911,0.25357557,0.61399443,0.00000000
3.44272136,1.23149648,1.26876470,0.02369530,0.00601783,0.23889777,0.32218712,0.24687243,0.59891609,0.00000000
3.44872436,1.19246233,1.22055514,0.02300904,0.00557613,0.23155265,0.30768077,0.23972401,0.58306549,0.00000000
3.45472736,1.15179835,1.16807828,0.02230061,0.00513144,0.22404152,0.29310184,0.23227029,0.56677557,0.00000000
3.46073037,1.11019197,1.11224198,0.02157988,0.00468964,0.21650028,0.27867243,0.22464981,0.55036981,0.00000000
3.46673337,1.06830678,1.05397687,0.02085642,0.00425616,0.20905454,0.26459662,0.21699415,0.53414825,0.00000000
3.47273637,1.02675693,0.99420597,0.02013911,0.00383589,0.20181490,0.25105349,0.20942294,0.51837503,0.00000000
3.47873937,0.98608517,0.93381684,0.01943577,0.00343305,0.19487316,0.23819151,0.20203962,0.50326807,0.00000000
3.48474237,0.94674516,0.87363691,0.01875293,0.00305120,0.18829946,0.22612476,0.19492812,0.48899135,0.00000000
3.49074537,0.90908903,0.81441321,0.01809558,0.00269311,0.18214049,0.21493084,0.18815056,0.47565003,0.00000000
3.49674837,0.87336046,0.75679676,0.01746711,0.00236089,0.17641898,0.20465066,0.18174613,0.46328876,0.00000000
3.50275138,0.83969346,0.70133220,0.01686921,0.00205592,0.17113427,0.19528992,0.17573108,0.45189307,0.00000000
3.50875438,0.80811659,0.64845251,0.01630200,0.00177898,0.16626399,0.18682215,0.17009990,0.44139373,0.00000000
3.51475738,0.77856224,0.59847875,0.01576413,0.00153027,0.16176677,0.17919308,0.16482743,0.43167374,0.00000000
3.52076038,0.75088031,0.55162435,0.01525302,0.00130957,0.15758574,0.17232609,0.15987188,0.42257761,0.00000000
3.52676338,0.72485533,0.50800331,0.01476516,0.00111628,0.15365265,0.16612844,0.15517854,0.41392229,0.00000000
3.53276638,0.70022599,0.46764165,0.01429640,0.00094960,0.14989245,0.16049784,0.15068397,0.40550933,0.00000000
3.53876938,0.67670619,0.43049117,0.01384234,0.00080857,0.14622799,0.15532932,0.14632034,0.39713734,0.00000000
3.54477239,0.65400626,0.39644483,0.01339870,0.00069221,0.14258469,0.15052173,0.14201991,0.38861446,0.00000000
3.55077539,0.63185347,0.36535269,0.01296165,0.00059965,0.13889487,0.14598398,0.13771919,0.37977002,0.00000000
3.55677839,0.61001090,0.33703789,0.01252819,0.00053021,0.13510174,0.14164050,0.13336275,0.37046494,0.00000000
3.56278139,0.58829376,0.31131177,0.01209641,0.00048346,0.13116258,0.13743586,0.12890642,0.36060042,0.00000000
3.56878439,0.56658261,0.28798763,0.01166575,0.00045935,0.12705129,0.13333847,0.12431984,0.35012456,0.00000000
3.57478739,0.54483307,0.26689270,0.01123719,0.00045827,0.12276007,0.12934312,0.11958819,0.33903680,0.00000000
3.58079040,0.52308173,0.24787797,0.01081335,0.00048107,0.11830021,0.12547252,0.11471307,0.32738989,0.00000000
3.58679340,0.50144818,0.23082575,0.01039855,0.00052916,0.11370202,0.12177765,0.10971271,0.31528963,0.00000000
3.59279640,0.48013340,0.21565485,0.00999876,0.00060447,0.10901398,0.11833712,0.10462119,0.30289228,0.00000000
3.59879940,0.45941465,0.20232338,0.00962153,0.00070953,0.10430111,0.11525549,0.09948717,0.29040005,0.00000000
3.60480240,0.43963728,0.19082940,0.00927581,0.00084741,0.09964271,0.11266071,0.09437190,0.27805470,0.00000000
3.61080540,0.42120389,0.18120952,0.00897173,0.00102172,0.09512956,0.11070075,0.08934680,0.26612984,0.00000000
3.61680840,0.40456139,0.17353568,0.00872035,0.00123652,0.09086078,0.10953955,0.08449066,0.25492197,0.00000000
3.62281141,0.39018637,0.16791036,0.00853332,0.00149629,0.08694033,0.10935235,0.07988668,0.24474085,0.00000000
3.62881441,0.37856929,0.16446045,0.00842256,0.00180576,0.08347346,0.11032052,0.07561935,0.23589936,0.00000000
3.63481741,0.37019809,0.16333008,0.00839987,0.00216986,0.08056300,0.11262602,0.07177138,0.22870318,0.00000000
3.64082041,0.36554146,0.16467259,0.00847652,0.00259345,0.07830584,0.11644557,0.06842073,0.22344072,0.00000000
3.64682341,0.36503225,0.16864182,0.00866289,0.00308122,0.07678950,0.12194466,0.06563784,0.22037329,0.00000000
3.65282641,0.36905140,0.17538308,0.00896803,0.00363745,0.07608893,0.12927143,0.06348313,0.21972593,0.00000000
3.65882941,0.37791271,0.18502387,0.00939926,0.00426573,0.07626367,0.13855071,0.06200485,0.22167902,0.00000000
3.66483242,0.39184872,0.19766461,0.00996184,0.00496881,0.07735530,0.14987813,0.06123722,0.22636084,0.00000000
3.67083542,0.41099810,0.21336969,0.01065855,0.00574825,0.07938538,0.16331474,0.06119905,0.23384126,0.00000000
3.67683842,0.43539482,0.23215888,0.01148943,0.00660425,0.08235379,0.17888202,0.06189266,0.24412674,0.00000000
3.68284142,0.46495946,0.25399965,0.01245151,0.00753538,0.08623765,0.19655776,0.06330336,0.25715673,0.00000000
3.68884442,0.49949305,0.27880042,0.01353860,0.00853842,0.09099079,0.21627270,0.06539922,0.27280168,0.00000000
3.69484742,0.53867366,0.30640520,0.01474117,0.00960818,0.09654377,0.23790846,0.06813142,0.29086280,0.00000000
3.70085043,0.58205625,0.33658983,0.01604636,0.01073739,0.10280461,0.26129666,0.07143495,0.31107366,0.00000000
3.70685343,0.62907587,0.36906013,0.01743798,0.01191670,0.10966009,0.28621956,0.07522982,0.33310371,0.00000000
3.71285643,0.67905458,0.40345226,0.01889678,0.01313469,0.11697785,0.31241228,0.07942260,0.35656382,0.00000000
3.71885943,0.73121207,0.43933541,0.02040066,0.01437799,0.12460899,0.33956663,0.08390854,0.38101381,0.00000000
3.72486243,0.78468004,0.47621697,0.02192510,0.01563149,0.13239140,0.36733661,0.08857387,0.40597182,0.00000000
3.73086543,0.83852015,0.51355027,0.02344370,0.01687861,0.14015356,0.39534545,0.09329863,0.43092546,0.00000000
3.73686843,0.89174509,0.55074477,0.02492872,0.01810166,0.14771891,0.42319400,0.09795957,0.45534441,0.00000000
3.74287144,0.94334244,0.58717847,0.02635182,0.01928227,0.15491044,0.45047035,0.10243341,0.47869410,0.00000000
3.74887444,0.99230040,0.62221235,0.02768479,0.02040184,0.16155559,0.47676011,0.10660009,0.50045021,0.00000000
3.75487744,1.03763473,0.65520632,0.02890033,0.02144209,0.16749109,0.50165726,0.11034603,0.52011319,0.00000000
3.76088044,1.07841578,0.68553609,0.02997283,0.02238555,0.17256770,0.52477494,0.11356728,0.53722266,0.00000000
3.76688344,1.11379477,0.71261058,0.03087913,0.02321609,0.17665461,0.54575580,0.11617243,0.55137070,0.00000000
3.77288644,1.14302802,0.73588886,0.03159925,0.02391942,0.17964330,0.56428152,0.11808512,0.56221389,0.00000000
3.77888944,1.16549838,0.75489626,0.03211695,0.02448348,0.18145075,0.58008094,0.11924616,0.56948325,0.00000000
3.78489245,1.18073274,0.76923871,0.03242030,0.02489889,0.18202179,0.59293672,0.11961503,0.57299185,0.00000000
3.79089545,1.18841496,0.77861487,0.03250198,0.02515915,0.18133057,0.60268992,0.11917083,0.57263972,0.00000000
3.79689845,1.18839372,0.78282539,0.03235953,0.02526086,0.17938099,0.60924273,0.11791251,0.56841576,0.00000000
3.80290145,1.18068477,0.78177894,0.03199537,0.02520379,0.17620611,0.61255884,0.11585854,0.56039668,0.00000000
3.80890445,1.16546784,0.77549478,0.03141671,0.02499084,0.17186667,0.61266200,0.11304582,0.54874296,0.00000000
3.81490745,1.14307807,0.76410167,0.03063522,0.02462792,0.16644863,0.60963246,0.10952807,0.53369209,0.00000000
3.82091046,1.11399274,0.74783329,0.02966666,0.02412367,0.16005993,0.60360191,0.10537374,0.51554944,0.00000000
3.82691346,1.07881376,0.72702032,0.02853031,0.02348917,0.15282666,0.59474703,0.10066344,0.49467715,0.00000000
3.83291646,1.03824691,0.70207962,0.02724833,0.02273757,0.14488882,0.58328220,0.09548709,0.47148160,0.00000000
3.83891946,0.99307878,0.67350099,0.02584501,0.02188359,0.13639575,0.56945162,0.08994102,0.44640010,0.00000000
3.84492246,0.94415253,0.64183221,0.02434607,0.02094313,0.12750158,0.55352140,0.08412486,0.41988728,0.00000000
3.85092546,0.89234345,0.60766284,0.02277789,0.01993274,0.11836085,0.53577189,0.07813868,0.39240195,0.00000000
3.85692846,0.83853546,0.57160775,0.02116677,0.01886920,0.10912443,0.51649068,0.07208030,0.36439469,0.00000000
3.86293147,0.78359936,0.53429082,0.01953824,0.01776907,0.09993592,0.49596642,0.06604287,0.33629692,0.00000000
3.86893447,0.72837364,0.49632961,0.01791654,0.01664833,0.09092869,0.47448370,0.06011288,0.30851157,0.00000000
3.87493747,0.67364838,0.45832136,0.01632402,0.01552203,0.08222352,0.45231913,0.05436866,0.28140580,0.00000000
3.88094047,0.62015267,0.42083107,0.01478084,0.01440407,0.07392705,0.42973849,0.04887923,0.25530572,0.00000000
3.88694347,0.56854562,0.38438151,0.01330465,0.01330696,0.06613087,0.40699492,0.04370373,0.23049322,0.00000000
3.89294647,0.51941090,0.34944584,0.01191044,0.01224174,0.05891131,0.38432809,0.03889125,0.20720480,0.00000000
3.89894947,0.47325467,0.31644240,0.01061049,0.01121789,0.05232981,0.36196404,0.03448106,0.18563226,0.00000000
3.90495248,0.43050629,0.28573192,0.00941441,0.01024334,0.04643384,0.34011550,0.03050322,0.16592485,0.00000000
3.91095548,0.39152161,0.25761676,0.00832927,0.00932452,0.04125817,0.31898248,0.02697938,0.14819270,0.00000000
3.91695848,0.35658778,0.23234190,0.00735978,0.00846640,0.03682641,0.29875285,0.02392389,0.13251114,0.00000000
3.92296148,0.32592944,0.21009741,0.00650855,0.00767266,0.03315269,0.27960273,0.02134489,0.11892547,0.00000000
3.92896448,0.29971521,0.19102183,0.00577633,0.00694578,0.03024339,0.26169656,0.01924551,0.10745597,0.00000000
3.93496748,0.27806419,0.17520620,0.00516230,0.00628715,0.02809870,0.24518665,0.01762502,0.09810268,0.00000000
3.94097049,0.26105173,0.16269824,0.00466435,0.00569726,0.02671403,0.23021218,0.01647979,0.09084979,0.00000000
3.94697349,0.24871423,0.15350638,0.00427929,0.00517578,0.02608114,0.21689769,0.01580415,0.08566932,0.00000000
3.95297649,0.24105245,0.14760336,0.00400310,0.00472168,0.02618891,0.20535098,0.01559106,0.08252395,0.00000000
3.95897949,0.23803340,0.14492912,0.00383111,0.00433331,0.02702378,0.19566068,0.01583243,0.08136901,0.00000000
3.96498249,0.23959059,0.14539296,0.00375811,0.00400852,0.02856982,0.18789339,0.01651930,0.08215333,0.00000000
3.97098549,0.24562275,0.14887482,0.00377844,0.00374466,0.03080842,0.18209086,0.01764177,0.08481932,0.00000000
3.97698849,0.25599139,0.15522592,0.00388609,0.00353867,0.03371770,0.17826707,0.01918864,0.08930206,0.00000000
3.98299150,0.27051737,0.16426874,0.00407464,0.00338708,0.03727164,0.17640564,0.02114690,0.09552778,0.00000000
3.98899450,0.28897693,0.17579662,0.00433732,0.00328608,0.04143911,0.17645773,0.02350109,0.10341169,0.00000000
3.99499750,0.31109777,0.18957330,0.00466692,0.00323146,0.04618270,0.17834047,0.02623257,0.11285561,0.00000000
4.00100050,0.33655554,0.20533261,0.00505581,0.00321870,0.05145772,0.18193634,0.02931866,0.12374544,0.00000000
4.00700350,0.36497133,0.22277874,0.00549584,0.00324296,0.05721115,0.18709341,0.03273194,0.13594883,0.00000000
4.01300650,0.39591070,0.24158716,0.00597836,0.00329913,0.06338093,0.19362670,0.03643955,0.14931323,0.00000000
4.01900950,0.42888446,0.26140676,0.00649420,0.00338184,0.06989551,0.20132059,0.04040272,0.16366463,0.00000000
4.02501251,0.46335185,0.28186307,0.00703371,0.00348554,0.07667374,0.20993249,0.04457639,0.17880705,0.00000000
4.03101551,0.49872603,0.30256290,0.00758677,0.00360455,0.08362531,0.21919746,0.04890925,0.19452305,0.00000000
4.03701851,0.53438214,0.32310028,0.00814298,0.00373317,0.09065150,0.22883392,0.05334392,0.21057541,0.00000000
4.04302151,0.56966776,0.34306376,0.00869169,0.00386571,0.09764661,0.23855016,0.05781757,0.22670980,0.00000000
4.04902451,0.60391568,0.36204469,0.00922225,0.00399667,0.10449966,0.24805156,0.06226276,0.24265871,0.00000000
4.05502751,0.63645848,0.37964644,0.00972416,0.00412076,0.11109672,0.25704813,0.06660866,0.25814639,0.00000000
4.06103052,0.66664447,0.39549402,0.01018732,0.00423309,0.11732345,0.26526229,0.07078255,0.27289470,0.00000000
4.06703352,0.69385448,0.40924390,0.01060225,0.00432920,0.12306797,0.27243643,0.07471150,0.28662965,0.00000000
4.07303652,0.71751866,0.42059335,0.01096033,0.00440523,0.12822394,0.27834004,0.07832424,0.29908847,0.00000000
4.07903952,0.73713275,0.42928911,0.01125407,0.00445793,0.13269357,0.28277618,0.08155319,0.31002680,0.00000000
4.08504252,0.75227291,0.43513485,0.01147726,0.00448478,0.13639064,0.28558688,0.08433647,0.31922579,0.00000000
4.09104552,0.76260868,0.43799696,0.01162519,0.00448403,0.13924322,0.28665734,0.08661977,0.32649876,0.00000000
4.09704852,0.76791324,0.43780863,0.01169479,0.00445472,0.14119612,0.28591884,0.08835822,0.33169710,0.00000000
4.10305153,0.76807062,0.43457176,0.01168475,0.00439667,0.14221277,0.28335007,0.08951786,0.33471519,0.00000000
4.10905453,0.76307954,0.42835676,0.01159550,0.00431049,0.14227667,0.27897698,0.09007695,0.33549404,0.00000000
4.11505753,0.75305368,0.41930020,0.01142930,0.00419752,0.14139213,0.27287120,0.09002684,0.33402361,0.00000000
4.12106053,0.73821840,0.40760048,0.01119009,0.00405976,0.13958445,0.26514697,0.08937243,0.33034348,0.00000000
4.12706353,0.71890407,0.39351173,0.01088342,0.00389981,0.13689939,0.25595701,0.08813226,0.32454214,0.00000000
4.13306653,0.69553648,0.37733625,0.01051633,0.00372074,0.13340201,0.24548724,0.08633815,0.31675464,0.00000000
4.13906953,0.66862456,0.35941599,0.01009710,0.00352603,0.12917499,0.23395088,0.08403447,0.30715900,0.00000000
4.14507254,0.63874634,0.34012338,0.00963507,0.00331944,0.12431645,0.22158207,0.08127700,0.29597128,0.00000000
4.15107554,0.60653347,0.31985205,0.00914039,0.00310489,0.11893732,0.20862928,0.07813157,0.28343982,0.00000000
4.15707854,0.57265520,0.29900791,0.00862381,0.00288640,0.11315851,0.19534890,0.07467237,0.26983866,0.00000000
4.16308154,0.53780239,0.27800085,0.00809642,0.00266795,0.10710784,0.18199912,0.07098018,0.25546064,0.00000000
4.16908454,0.50267222,0.25723767,0.00756943,0.00245347,0.10091701,0.16883446,0.06714049,0.24061023,0.00000000
4.17508754,0.46795407,0.23711614,0.00705398,0.00224671,0.09471853,0.15610094,0.06324160,0.22559665,0.00000000
4.18109055,0.43431700,0.21802074,0.00656097,0.00205124,0.08864284,0.14403219,0.05937281,0.21072724,0.00000000
4.18709355,0.40239912,0.20031974,0.00610091,0.00187042,0.08281569,0.13284635,0.05562270,0.19630144,0.00000000
4.19309655,0.37279899,0.18436386,0.00568379,0.00170737,0.07735573,0.12274387,0.05207760,0.18260548,0.00000000
4.19909955,0.34606900,0.17048623,0.00531904,0.00156501,0.07237249,0.11390611,0.04882022,0.16990788,0.00000000
4.20510255,0.32271063,0.15900328,0.00501543,0.00144605,0.06796458,0.10649461,0.04592850,0.15845575,0.00000000
4.21110555,0.30317138,0.15021640,0.00478105,0.00135300,0.06421838,0.10065088,0.04347467,0.14847187,0.00000000
4.21710855,0.28784295,0.14441386,0.00462328,0.00128826,0.06120682,0.09649659,0.04152445,0.14015259,0.00000000
4.22311156,0.27706038,0.14187252,0.00454880,0.00125406,0.05898865,0.09413388,0.04013642,0.13366629,0.00000000
4.22911456,0.27110161,0.14285901,0.00456351,0.00125257,0.05760776,0.09364575,0.03936151,0.12915232,0.00000000
4.23511756,0.27018732,0.14762979,0.00467256,0.00128584,0.05709284,0.09509619,0.03924256,0.12672038,0.00000000
4.24112056,0.27448034,0.15642983,0.00488027,0.00135583,0.05745715,0.09853018,0.03981387,0.12645004,0.00000000
4.24712356,0.28408470,0.16948962,0.00519007,0.00146440,0.05869847,0.10397318,0.04110082,0.12839043,0.00000000
4.25312656,0.29904397,0.18702019,0.00560442,0.00161323,0.06079913,0.11143029,0.04311943,0.13255988,0.00000000
4.25912956,0.31933873,0.20920619,0.00612469,0.00180383,0.06372624,0.12088502,0.04587584,0.13894556,0.00000000
4.26513257,0.34488353,0.23619710,0.00675105,0.00203739,0.06743205,0.13229760,0.04936582,0.14750308,0.00000000
4.27113557,0.37552316,0.26809667,0.00748228,0.00231476,0.07185447,0.14560323,0.05357419,0.15815595,0.00000000
4.27713857,0.41102878,0.30495112,0.00831565,0.00263627,0.07691773,0.16071004,0.05847433,0.17079525,0.00000000
4.28314157,0.45109416,0.34673657,0.00924674,0.00300169,0.08253335,0.17749724,0.06402764,0.18527926,0.00000000
4.28914457,0.49533254,0.39334624,0.01026932,0.00341007,0.08860132,0.19581355,0.07018319,0.20143352,0.00000000
4.29514757,0.54327461,0.44457843,0.01137520,0.00385965,0.09501149,0.21547604,0.07687751,0.21905124,0.00000000
4.30115058,0.59436805,0.50012582,0.01255421,0.00434773,0.10164536,0.23626983,0.08403455,0.23789431,0.00000000
4.30715358,0.64797927,0.55956723,0.01379408,0.00487064,0.10837806,0.25794848,0.09156608,0.25769508,0.00000000
4.31315658,0.70339763,0.62236239,0.01508056,0.00542366,0.11508064,0.28023566,0.09937230,0.27815899,0.00000000
4.31915958,0.75984247,0.68785078,0.01639749,0.00600100,0.12162257,0.30282781,0.10734292,0.29896811,0.00000000
4.32516258,0.81647323,0.75525480,0.01772697,0.00659583,0.12787446,0.32539819,0.11535867,0.31978579,0.00000000
4.33116558,0.87240264,0.82368808,0.01904966,0.00720036,0.13371083,0.34760207,0.12329319,0.34026218,0.00000000
4.33716858,0.92671281,0.89216882,0.02034508,0.00780595,0.13901297,0.36908315,0.13101538,0.36004078,0.00000000
4.34317159,0.97847397,0.95963825,0.02159207,0.00840325,0.14367173,0.38948097,0.13839208,0.37876570,0.00000000
4.34917459,1.02676529,1.02498387,0.02276926,0.00898244,0.14759006,0.40843919,0.14529110,0.39608955,0.00000000
4.35517759,1.07069722,1.08706672,0.02385558,0.00953344,0.15068545,0.42561436,0.15158440,0.41168171,0.00000000
4.36118059,1.10943442,1.14475188,0.02483084,0.01004618,0.15289186,0.44068496,0.15715141,0.42523658,0.00000000
4.36718359,1.14221855,1.19694102,0.02567627,0.01051091,0.15416134,0.45336033,0.16188233,0.43648169,0.00000000
4.37318659,1.16838989,1.24260560,0.02637512,0.01091848,0.15446503,0.46338909,0.16568120,0.44518509,0.00000000
4.37918959,1.18740682,1.28081946,0.02691314,0.01126062,0.15379375,0.47056665,0.16846879,0.45116200,0.00000000
4.38519260,1.19886236,1.31078906,0.02727904,0.01153025,0.15215788,0.47474162,0.17018498,0.45428008,0.00000000
4.39119560,1.20249693,1.33188017,0.02746485,0.01172165,0.14958679,0.47582061,0.17079063,0.45446337,0.00000000
4.39719860,1.19820664,1.34363965,0.02746621,0.01183074,0.14612764,0.47377133,0.17026881,0.45169448,0.00000000
4.40320160,1.18604682,1.34581113,0.02728251,0.01185514,0.14184371,0.46862374,0.16862541,0.44601507,0.00000000
4.40920460,1.16623031,1.33834398,0.02691692,0.01179433,0.13681235,0.46046924,0.16588887,0.43752439,0.00000000
4.41520760,1.13912083,1.32139499,0.02637627,0.01164959,0.13112247,0.44945790,0.16210933,0.42637615,0.00000000
4.42121061,1.10522139,1.29532269,0.02567089,0.01142402,0.12487189,0.43579368,0.15735702,0.41277355,0.00000000
4.42721361,1.06515838,1.26067458,0.02481421,0.01112239,0.11816451,0.41972817,0.15171998,0.39696294,0.00000000
4.43321661,1.01966201,1.21816795,0.02382236,0.01075098,0.11110742,0.40155276,0.14530134,0.37922622,0.00000000
4.43921961,0.96954382,1.16866509,0.02271367,0.01031739,0.10380807,0.38158980,0.13821608,0.35987231,0.00000000
4.44522261,0.91567235,1.11314427,0.02150808,0.00983022,0.09637167,0.36018310,0.13058756,0.33922809,0.00000000
4.45122561,0.85894798,1.05266766,0.02022652,0.00929886,0.08889874,0.33768802,0.12254395,0.31762910,0.00000000
4.45722861,0.80027775,0.98834787,0.01889038,0.00873316,0.08148305,0.31446179,0.11421457,0.29541045,0.00000000
4.46323162,0.74055151,0.92131437,0.01752082,0.00814312,0.07420983,0.29085425,0.10572650,0.27289823,0.00000000
4.46923462,0.68061993,0.85268140,0.01613830,0.00753864,0.06715453,0.26719943,0.09720136,0.25040174,0.00000000
4.47523762,0.62127536,0.78351854,0.01476204,0.00692923,0.06038178,0.24380826,0.08875257,0.22820671,0.00000000
4.48124062,0.56323591,0.71482502,0.01340966,0.00632381,0.05394497,0.22096264,0.08048300,0.20656988,0.00000000
4.48724362,0.50713339,0.64750859,0.01209679,0.00573051,0.04788607,0.19891105,0.07248320,0.18571486,0.00000000
4.49324662,0.45350506,0.58236951,0.01083690,0.00515655,0.04223588,0.17786567,0.06483017,0.16582941,0.00000000
4.49924962,0.40278940,0.52009000,0.00964111,0.00460814,0.03701457,0.15800121,0.05758669,0.14706418,0.00000000
4.50525263,0.35532558,0.46122894,0.00851818,0.00409043,0.03223245,0.13945519,0.05080115,0.12953266,0.00000000
4.51125563,0.31135646,0.40622191,0.00747455,0.00360756,0.02789104,0.12232980,0.04450792,0.11331241,0.00000000
4.51725863,0.27103457,0.35538578,0.00651445,0.00316267,0.02398421,0.10669489,0.03872812,0.09844729,0.00000000
4.52326163,0.23443070,0.30892757,0.00564006,0.00275803,0.02049942,0.09259222,0.03347072,0.08495049,0.00000000
4.52926463,0.20154439,0.26695669,0.00485178,0.00239515,0.01741904,0.08004051,0.02873396,0.07280819,0.00000000
4.53526763,0.17231590,0.22949980,0.00414847,0.00207497,0.01472168,0.06904128,0.02450690,0.06198363,0.00000000
4.54127064,0.14663899,0.19651768,0.00352778,0.00179798,0.01238339,0.05958511,0.02077114,0.05242142,0.00000000
4.54727364,0.12437411,0.16792320,0.00298639,0.00156448,0.01037890,0.05165825,0.01750251,0.04405178,0.00000000
4.55327664,0.10536139,0.14359979,0.00252036,0.00137472,0.00868270,0.04524930,0.01467273,0.03679474,0.00000000
4.55927964,0.08943322,0.12341976,0.00212542,0.00122915,0.00727000,0.04035587,0.01225108,0.03056403,0.00000000
4.56528264,0.07642598,0.10726196,0.00179719,0.00112860,0.00611758,0.03699096,0.01020577,0.02527059,0.00000000
4.57128564,0.06619068,0.09502832,0.00153150,0.00107446,0.00520455,0.03518910,0.00850530,0.02082570,0.00000000
4.57728864,0.05860239,0.08665890,0.00132452,0.00106887,0.00451289,0.03501180,0.00711953,0.01714354,0.00000000
4.58329165,0.05356825,0.08214509,0.00117303,0.00111489,0.00402791,0.03655249,0.00602066,0.01414340,0.00000000
4.58929465,0.05103401,0.08154070,0.00107450,0.00121659,0.00373862,0.03994056,0.00518387,0.01175125,0.00000000
4.59529765,0.05098895,0.08497069,0.00102722,0.00137918,0.00363790,0.04534442,0.00458794,0.00990097,0.00000000
4.60130065,0.05346921,0.09263729,0.00103041,0.00160907,0.00372259,0.05297343,0.00421553,0.00853514,0.00000000
4.60730365,0.05855942,0.10482316,0.00108420,0.00191387,0.00399348,0.06307837,0.00405339,0.00760535,0.00000000
4.61330665,0.06639252,0.12189145,0.00118971,0.00230239,0.00445513,0.07595040,0.00409237,0.00707231,0.00000000
4.61930965,0.07714779,0.14428239,0.00134896,0.00278454,0.00511560,0.09191819,0.00432730,0.00690559,0.00000000
4.62531266,0.09104697,0.17250614,0.00156480,0.00337116,0.00598608,0.11134307,0.00475667,0.00708307,0.00000000
4.63131566,0.10834840,0.20713179,0.00184088,0.00407384,0.00708035,0.13461204,0.00538233,0.00759030,0.00000000
4.63731866,0.12933915,0.24877215,0.00218142,0.00490460,0.00841415,0.16212847,0.00620888,0.00841952,0.00000000
4.64332166,0.15432528,0.29806439,0.00259110,0.00587557,0.01000442,0.19430052,0.00724316,0.00956868,0.00000000
4.64932466,0.18361997,0.35564658,0.00307485,0.00699850,0.01186844,0.23152738,0.00849350,0.01104023,0.00000000
4.65532766,0.21753007,0.42213035,0.00363760,0.00828434,0.01402281,0.27418329,0.00996893,0.01283986,0.00000000
4.66133067,0.25634096,0.49807019,0.00428400,0.00974265,0.01648244,0.32259991,0.01167840,0.01497513,0.00000000
4.66733367,0.30030021,0.58393001,0.00501818,0.01138103,0.01925936,0.37704732,0.01362987,0.01745411,0.00000000
4.67333667,0.34960053,0.68004802,0.00584346,0.01320448,0.02236163,0.43771427,0.01582943,0.02028393,0.00000000
