energy_ev,total_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
3.41270635,2.41511418,0.45151385,0.20384790,1.31812645,1.10785065,0.06147798,0.29132952,0.06238525,0.38796705
3.41870935,2.40192778,0.44572376,0.20692610,1.31378690,1.10409369,0.05971225,0.28753201,0.06128030,0.38947960
3.42471236,2.38860963,0.43946580,0.20959593,1.30988059,1.10024816,0.05800132,0.28410730,0.06014849,0.39093582
3.43071536,2.37407405,0.43267665,0.21173518,1.30573802,1.09576311,0.05635063,0.28091100,0.05898608,0.39204510
3.43671836,2.35725553,0.42528578,0.21322767,1.30071179,1.09010471,0.05476258,0.27779643,0.05778745,0.39253712
3.44272136,2.33715393,0.41722225,0.21396792,1.29420274,1.08277682,0.05323717,0.27462056,0.05654592,0.39217073
3.44872436,2.31288017,0.40842187,0.21386572,1.28568634,1.07334172,0.05177281,0.27125012,0.05525483,0.39074226
3.45472736,2.28370014,0.39883448,0.21285016,1.27473786,1.06143990,0.05036730,0.26756756,0.05390849,0.38809290
3.46073037,2.24907423,0.38843077,0.21087303,1.26105504,1.04680782,0.04901872,0.26347647,0.05250326,0.38411483
3.46673337,2.20869055,0.37720831,0.20791145,1.24447693,1.02929269,0.04772642,0.25890631,0.05103845,0.37875574
3.47273637,2.16248964,0.36519641,0.20396944,1.22499781,1.00886323,0.04649185,0.25381605,0.04951718,0.37202171
3.47873937,2.11067949,0.35245953,0.19907853,1.20277531,0.98561601,0.04531926,0.24819663,0.04794693,0.36397815
3.48474237,2.05373982,0.33909913,0.19329734,1.17813210,0.95977659,0.04421619,0.24207205,0.04634004,0.35474885
3.49074537,1.99241524,0.32525382,0.18671004,1.15155084,0.93169565,0.04319378,0.23549896,0.04471393,0.34451324
3.49674837,1.92769769,0.31109792,0.17942397,1.12366249,0.90183986,0.04226676,0.22856489,0.04309103,0.33350188
3.50275138,1.86079871,0.29683845,0.17156642,1.09522830,0.87077819,0.04145326,0.22138507,0.04149859,0.32199050
3.50875438,1.79311298,0.28271079,0.16328078,1.06711611,0.83916390,0.04077436,0.21409797,0.03996828,0.31029282
3.51475738,1.72617466,0.26897334,0.15472222,1.04027202,0.80771327,0.04025340,0.20685990,0.03853552,0.29875240
3.52076038,1.66160852,0.25590120,0.14605314,1.01568833,0.77718183,0.03991518,0.19983871,0.03723882,0.28773389
3.52676338,1.60107784,0.24377943,0.13743854,0.99436923,0.74833913,0.03978498,0.19320707,0.03611889,0.27761398
3.53276638,1.54623129,0.23289600,0.12904150,0.97729543,0.72194306,0.03988751,0.18713541,0.03521775,0.26877224
3.53876938,1.49865077,0.22353466,0.12101902,0.96538908,0.69871477,0.04024592,0.18178501,0.03457775,0.26158233
3.54477239,1.45980205,0.21596803,0.11351813,0.95948035,0.67931511,0.04088070,0.17730142,0.03424062,0.25640344
3.55077539,1.43098997,0.21045099,0.10667263,0.96027675,0.66432335,0.04180879,0.17380843,0.03424647,0.25357244
3.55677839,1.41331936,0.20721451,0.10060036,0.96833636,0.65421907,0.04304274,0.17140295,0.03463287,0.25339663
3.56278139,1.40766281,0.20645998,0.09540099,0.98404565,0.64936756,0.04459006,0.17015094,0.03543389,0.25614720
3.56878439,1.41463603,0.20835408,0.09115445,1.00760281,0.65000921,0.04645275,0.17008439,0.03667926,0.26205356
3.57478739,1.43458104,0.21302422,0.08791993,1.03900685,0.65625315,0.04862699,0.17119975,0.03839349,0.27129830
3.58079040,1.46755742,0.22055450,0.08573531,1.07805285,0.66807514,0.05110311,0.17345750,0.04059505,0.28401302
3.58679340,1.51334149,0.23098230,0.08461705,1.12433344,0.68531966,0.05386564,0.17678315,0.04329564,0.30027494
3.59279640,1.57143305,0.24429532,0.08456051,1.17724629,0.70770604,0.05689366,0.18106943,0.04649947,0.32010437
3.59879940,1.64106921,0.26042945,0.08554053,1.23600749,0.73483826,0.06016123,0.18617961,0.05020263,0.34346307
3.60480240,1.72124477,0.27926709,0.08751228,1.29967023,0.76621807,0.06363796,0.19195194,0.05439254,0.37025358
3.61080540,1.81073843,0.30063650,0.09041241,1.36714820,0.80126091,0.06728974,0.19820477,0.05904751,0.40031976
3.61680840,1.90814413,0.32431191,0.09416035,1.43724318,0.83931410,0.07107948,0.20474247,0.06413652,0.43344855
3.62281141,2.01190669,0.35001476,0.09865984,1.50867578,0.87967679,0.07496788,0.21136160,0.06961904,0.46937313
3.62881441,2.12036093,0.37741611,0.10380069,1.58011862,0.92162093,0.07891429,0.21785744,0.07544525,0.50777759
3.63481741,2.23177345,0.40614040,0.10946070,1.65023094,0.96441269,0.08287749,0.22403034,0.08155632,0.54830328
3.64082041,2.34438594,0.43577060,0.11550789,1.71769366,1.00733373,0.08681644,0.22969186,0.08788517,0.59055662
3.64682341,2.45645919,0.46585482,0.12180288,1.78124386,1.04970157,0.09069099,0.23467042,0.09435734,0.63411858
3.65282641,2.56631656,0.49591438,0.12820154,1.83970772,1.09088852,0.09446252,0.23881624,0.10089233,0.67855540
3.65882941,2.67238583,0.52545320,0.13455785,1.89203087,1.13033851,0.09809453,0.24200551,0.10740506,0.72343040
3.66483242,2.77323809,0.55396837,0.14072690,1.93730533,1.16758133,0.10155306,0.24414345,0.11380775,0.76831643
3.67083542,2.86762260,0.58096157,0.14656804,1.97479208,1.20224373,0.10480717,0.24516651,0.12001194,0.81280842
3.67683842,2.95449618,0.60595114,0.15194806,2.00393856,1.23405697,0.10782918,0.24504326,0.12593061,0.85653545
3.68284142,3.03304606,0.62848420,0.15674425,2.02439054,1.26286058,0.11059501,0.24377431,0.13148050,0.89917173
3.68884442,3.10270516,0.64814852,0.16084740,2.03599784,1.28860203,0.11308424,0.24139113,0.13658428,0.94044569
3.69484742,3.16315881,0.66458360,0.16416444,2.03881379,1.31133230,0.11528031,0.23795378,0.14117269,0.98014678
3.70085043,3.21434247,0.67749053,0.16662069,2.03308814,1.33119744,0.11717045,0.23354792,0.14518644,1.01812912
3.70685343,3.25643006,0.68664007,0.16816167,2.01925390,1.34842628,0.11874574,0.22828091,0.14857779,1.05431190
3.71285643,3.28981306,0.69187875,0.16875426,1.99790825,1.36331480,0.12000092,0.22227747,0.15131175,1.08867601
3.71885943,3.31507097,0.69313258,0.16838720,1.96978835,1.37620757,0.12093425,0.21567480,0.15336684,1.12125706
3.72486243,3.33293399,0.69040815,0.16707094,1.93574274,1.38747706,0.12154730,0.20861765,0.15473534,1.15213488
3.73086543,3.34423951,0.68379115,0.16483678,1.89669948,1.39750160,0.12184463,0.20125318,0.15542301,1.18141998
3.73686843,3.34988396,0.67344237,0.16173523,1.85363223,1.40664287,0.12183345,0.19372614,0.15544839,1.20923762
3.74287144,3.35077251,0.65959116,0.15783393,1.80752537,1.41522399,0.12152324,0.18617422,0.15484151,1.23571038
3.74887444,3.34776854,0.64252696,0.15321489,1.75933992,1.42350914,0.12092531,0.17872400,0.15364231,1.26094023
3.75487744,3.34164581,0.62258902,0.14797143,1.70998115,1.43168576,0.12005237,0.17148737,0.15189868,1.28499125
3.76088044,3.33304539,0.60015490,0.14220482,1.66026962,1.43985012,0.11891803,0.16455876,0.14966429,1.30787410
3.76688344,3.32243985,0.57562828,0.13602078,1.61091648,1.44799724,0.11753639,0.15801300,0.14699637,1.32953335
3.77288644,3.31010671,0.54942653,0.12952607,1.56250429,1.45601559,0.11592160,0.15190409,0.14395342,1.34983863
3.77888944,3.29611249,0.52196860,0.12282522,1.51547382,1.46368704,0.11408747,0.14626477,0.14059311,1.36858039
3.78489245,3.28030861,0.49366375,0.11601762,1.47011759,1.47069227,0.11204720,0.14110677,0.13697038,1.38547069
3.79089545,3.26233924,0.46490146,0.10919495,1.42658005,1.47662139,0.10981311,0.13642200,0.13313583,1.40014924
3.79689845,3.24166113,0.43604282,0.10243924,1.38486436,1.48098953,0.10739654,0.13218423,0.12913452,1.41219469
3.80290145,3.21757412,0.40741380,0.09582133,1.34484516,1.48325665,0.10480781,0.12835144,0.12500518,1.42114044
3.80890445,3.18926105,0.37930030,0.08940005,1.30628674,1.48285078,0.10205631,0.12486868,0.12077981,1.42649445
3.81490745,3.15583478,0.35194521,0.08322189,1.26886533,1.47919345,0.09915064,0.12167115,0.11648377,1.42776193
3.82091046,3.11638986,0.32554725,0.07732119,1.23219447,1.47172637,0.09609892,0.11868758,0.11213612,1.42446968
3.82691346,3.07005614,0.30026152,0.07172081,1.19585207,1.45993776,0.09290908,0.11584368,0.10775046,1.41619073
3.83291646,3.01605129,0.27620159,0.06643320,1.15940770,1.44338730,0.08958926,0.11306542,0.10333582,1.40256794
3.83891946,2.95372954,0.25344274,0.06146171,1.12244888,1.42172829,0.08614823,0.11028224,0.09889792,1.38333523
3.84492246,2.88262412,0.23202613,0.05680216,1.08460504,1.39472607,0.08259576,0.10742980,0.09444033,1.35833527
3.85092546,2.80248109,0.21196361,0.05244443,1.04556803,1.36227178,0.07894297,0.10445250,0.08996574,1.32753254
3.85692846,2.71328304,0.19324282,0.04837408,1.00510854,1.32439076,0.07520267,0.10130528,0.08547710,1.29102128
3.86293147,2.61526160,0.17583239,0.04457394,0.96308760,1.28124536,0.07138954,0.09795509,0.08097862,1.24902772
3.86893447,2.50889837,0.15968692,0.04102548,0.91946311,1.23313206,0.06752021,0.09438164,0.07647656,1.20190664
3.87493747,2.39491452,0.14475162,0.03771002,0.87429119,1.18047311,0.06361332,0.09057769,0.07197977,1.15013244
3.88094047,2.27424995,0.13096644,0.03460975,0.82772290,1.12380331,0.05968933,0.08654874,0.06750002,1.09428540
3.88694347,2.14803345,0.11826964,0.03170849,0.77999659,1.06375263,0.05577034,0.08231228,0.06305204,1.03503373
3.89294647,2.01754573,0.10660071,0.02899217,0.73142679,1.00102559,0.05187970,0.07789660,0.05865329,0.97311254
3.89894947,1.88417739,0.09590267,0.02644922,0.68239046,0.93637857,0.04804164,0.07333932,0.05432365,0.90930086
3.90495248,1.74938419,0.08612384,0.02407059,0.63331148,0.87059612,0.04428076,0.06868567,0.05008478,0.84439772
3.91095548,1.61464189,0.07721905,0.02184981,0.58464447,0.80446732,0.04062154,0.06398664,0.04595951,0.77919864
3.91695848,1.48140292,0.06915042,0.01978276,0.53685877,0.73876344,0.03708786,0.05929716,0.04197113,0.71447338
3.92296148,1.35105669,0.06188786,0.01786747,0.49042340,0.67421758,0.03370247,0.05467430,0.03814262,0.65094604
3.92896448,1.22489519,0.05540919,0.01610379,0.44579376,0.61150723,0.03048663,0.05017563,0.03449600,0.58927816
3.93496748,1.10408509,0.04970027,0.01449314,0.40340050,0.55124015,0.02745971,0.04585780,0.03105167,0.53005527
3.94097049,0.98964696,0.04475481,0.01303821,0.36364097,0.49394402,0.02463897,0.04177542,0.02782797,0.47377736
3.94697349,0.88244201,0.04057430,0.01174264,0.32687331,0.44005992,0.02203938,0.03798007,0.02484076,0.42085319
3.95297649,0.78316605,0.03716775,0.01061089,0.29341311,0.38993948,0.01967354,0.03451981,0.02210321,0.37159833
3.95897949,0.69235022,0.03455149,0.00964800,0.26353259,0.34384559,0.01755173,0.03143873,0.01962568,0.32623669
3.96498249,0.61036762,0.03274882,0.00885946,0.23746161,0.30195600,0.01568203,0.02877687,0.01741578,0.28490505
3.97098549,0.53744464,0.03178958,0.00825114,0.21539040,0.26436951,0.01407044,0.02657026,0.01547846,0.24766000
3.97698849,0.47367589,0.03170964,0.00782914,0.19747312,0.23111397,0.01272114,0.02485108,0.01381623,0.21448673
3.98299150,0.41904119,0.03254999,0.00759975,0.18383198,0.20215549,0.01163669,0.02364787,0.01242946,0.18530896
3.98899450,0.37342358,0.03435574,0.00756931,0.17456108,0.17740826,0.01081823,0.02298573,0.01131659,0.15999957
3.99499750,0.33662692,0.03717469,0.00774408,0.16972964,0.15674439,0.01026570,0.02288642,0.01047450,0.13839109
4.00100050,0.30839216,0.04105545,0.00813001,0.16938411,0.14000314,0.00997792,0.02336835,0.00989865,0.12028582
4.00700350,0.28841134,0.04604532,0.00873250,0.17354872,0.12699930,0.00995264,0.02444638,0.00958333,0.10546504
4.01300650,0.27633884,0.05218760,0.00955609,0.18222455,0.11753031,0.01018658,0.02613143,0.00952174,0.09369707
4.01900950,0.27179936,0.05951861,0.01060399,0.19538662,0.11138185,0.01067522,0.02842985,0.00970604,0.08474390
4.02501251,0.27439271,0.06806436,0.01187771,0.21297957,0.10833200,0.01141265,0.03134264,0.01012726,0.07836648
4.03101551,0.28369545,0.07783704,0.01337647,0.23491175,0.10815384,0.01239132,0.03486446,0.01077520,0.07432853
4.03701851,0.29925983,0.08883137,0.01509673,0.26104833,0.11061671,0.01360164,0.03898253,0.01163824,0.07239895
4.04302151,0.32061049,0.10102107,0.01703159,0.29120385,0.11548634,0.01503171,0.04367552,0.01270304,0.07235316
4.04902451,0.34723983,0.11435559,0.01917035,0.32513474,0.12252401,0.01666687,0.04891242,0.01395436,0.07397337
4.05502751,0.37860262,0.12875724,0.02149799,0.36253252,0.13148525,0.01848943,0.05465155,0.01537477,0.07704818
4.06103052,0.41411095,0.14411909,0.02399489,0.40301829,0.14211827,0.02047836,0.06083981,0.01694443,0.08137167
4.06703352,0.45313010,0.16030368,0.02663659,0.44613925,0.15416248,0.02260913,0.06741220,0.01864093,0.08674229
4.07303652,0.49497642,0.17714275,0.02939377,0.49136764,0.16734749,0.02485366,0.07429176,0.02043930,0.09296183
4.07903952,0.53891757,0.19443817,0.03223235,0.53810281,0.18139276,0.02718037,0.08138993,0.02231196,0.09983448
4.08504252,0.58417586,0.21196424,0.03511388,0.58567661,0.19600819,0.02955452,0.08860746,0.02422903,0.10716649
4.09104552,0.62993488,0.22947114,0.03799611,0.63336235,0.21089578,0.03193859,0.09583582,0.02615857,0.11476621
4.09704852,0.67534958,0.24668985,0.04083377,0.68038726,0.22575235,0.03429292,0.10295916,0.02806711,0.12244480
4.10305153,0.71955962,0.26333809,0.04357951,0.72594822,0.24027343,0.03657646,0.10985673,0.02992021,0.13001757
4.10905453,0.76170561,0.27912743,0.04618511,0.76923040,0.25415812,0.03874776,0.11640576,0.03168326,0.13730588
4.11505753,0.80094778,0.29377106,0.04860270,0.80942809,0.26711476,0.04076596,0.12248459,0.03332223,0.14413956
4.12106053,0.83648618,0.30699212,0.05078615,0.84576693,0.27886717,0.04259191,0.12797612,0.03480459,0.15035968
4.12706353,0.86758155,0.31853215,0.05269243,0.87752673,0.28916124,0.04418933,0.13277124,0.03610020,0.15582163
4.13306653,0.89357596,0.32815930,0.05428299,0.90406368,0.29777134,0.04552592,0.13677217,0.03718221,0.16039812
4.13906953,0.91391207,0.33567599,0.05552499,0.92483114,0.30450648,0.04657439,0.13989563,0.03802787,0.16398211
4.14507254,0.92815011,0.34092559,0.05639239,0.93939785,0.30921565,0.04731341,0.14207557,0.03861927,0.16648945
4.15107554,0.93598162,0.34379787,0.05686687,0.94746275,0.31179217,0.04772835,0.14326537,0.03894393,0.16786092
4.15707854,0.93723932,0.34423284,0.05693842,0.94886568,0.31217675,0.04781181,0.14343944,0.03899522,0.16806373
4.16308154,0.93190232,0.34222296,0.05660577,0.94359334,0.31035909,0.04756397,0.14259410,0.03877258,0.16709219
4.16908454,0.92009662,0.33781344,0.05587634,0.93178025,0.30637788,0.04699261,0.14074767,0.03828155,0.16496761
4.17508754,0.90209059,0.33110071,0.05476606,0.91370462,0.30031919,0.04611293,0.13793981,0.03753359,0.16173736
4.18109055,0.87828571,0.32222914,0.05329879,0.88977935,0.29231330,0.04494712,0.13423014,0.03654573,0.15747304
4.18709355,0.84920297,0.31138606,0.05150552,0.86053844,0.28253006,0.04352364,0.12969616,0.03533994,0.15226801
4.19309655,0.81546551,0.29879545,0.04942329,0.82661966,0.27117313,0.04187640,0.12443061,0.03394247,0.14623416
4.19909955,0.77777824,0.28471056,0.04709398,0.78874404,0.25847309,0.04004371,0.11853837,0.03238299,0.13949826
4.20510255,0.73690552,0.26940574,0.04456298,0.74769328,0.24468005,0.03806709,0.11213308,0.03069362,0.13219783
4.21110555,0.69364757,0.25316789,0.04187775,0.70428596,0.23005581,0.03599012,0.10533355,0.02890801,0.12447695
4.21710855,0.64881698,0.23628795,0.03908643,0.65935358,0.21486606,0.03385713,0.09826026,0.02706032,0.11648199
4.22311156,0.60321580,0.21905266,0.03623645,0.61371731,0.19937288,0.03171205,0.09103190,0.02518426,0.10835746
4.22911456,0.55761446,0.20173700,0.03337330,0.56816642,0.18382776,0.02959720,0.08376226,0.02331222,0.10024224
4.23511756,0.51273293,0.18459752,0.03053945,0.52343893,0.16846554,0.02755229,0.07655746,0.02147449,0.09226613
4.24112056,0.46922478,0.16786681,0.02777336,0.48020524,0.15349922,0.02561346,0.06951371,0.01969855,0.08454700
4.24712356,0.42766455,0.15174912,0.02510883,0.43905487,0.13911597,0.02381255,0.06271544,0.01800856,0.07718845
4.25312656,0.38853846,0.13641742,0.02257449,0.40048672,0.12547427,0.02217649,0.05623419,0.01642495,0.07027816
4.25912956,0.35223870,0.12201157,0.02019347,0.36490282,0.11270224,0.02072681,0.05012783,0.01496418,0.06388677
4.26513257,0.31906092,0.10863790,0.01798337,0.33260536,0.10089702,0.01947945,0.04444045,0.01363859,0.05806743
4.27113557,0.28920488,0.09636978,0.01595631,0.30379691,0.09012527,0.01844457,0.03920262,0.01245645,0.05285586
4.27713857,0.26277775,0.08524923,0.01411926,0.27858334,0.08042449,0.01762663,0.03443212,0.01142205,0.04827092
4.28314157,0.23979977,0.07528930,0.01247434,0.25697920,0.07180508,0.01702455,0.03013493,0.01053595,0.04431556
4.28914457,0.22021170,0.06647708,0.01101943,0.23891497,0.06425303,0.01663195,0.02630653,0.00979523,0.04097816
4.29514757,0.20388371,0.05877711,0.00974863,0.22424591,0.05773290,0.01643763,0.02293333,0.00919392,0.03823411
4.30115058,0.19062520,0.05213505,0.00865292,0.21276190,0.05219121,0.01642597,0.01999422,0.00872337,0.03604753
4.30715358,0.18019520,0.04648144,0.00772079,0.20419810,0.04755981,0.01657753,0.01746208,0.00837266,0.03437319
4.31315658,0.17231299,0.04173538,0.00693882,0.19824588,0.04375932,0.01686965,0.01530537,0.00812913,0.03315839
4.31915958,0.16666864,0.03780805,0.00629228,0.19456391,0.04070237,0.01727714,0.01348949,0.00797873,0.03234490
4.32516258,0.16293318,0.03460599,0.00576566,0.19278899,0.03829675,0.01777294,0.01197816,0.00790655,0.03187084
4.33116558,0.16076828,0.03203400,0.00534317,0.19254655,0.03644818,0.01832890,0.01073451,0.00789720,0.03167250
4.33716858,0.15983528,0.02999775,0.00500915,0.19346056,0.03506290,0.01891646,0.00972215,0.00793526,0.03168598
4.34317159,0.15980338,0.02840593,0.00474846,0.19516279,0.03404985,0.01950743,0.00890596,0.00800561,0.03184880
4.34917459,0.16035693,0.02717208,0.00454675,0.19730113,0.03332256,0.02007465,0.00825277,0.00809379,0.03210127
4.35517759,0.16120185,0.02621605,0.00439071,0.19954713,0.03280069,0.02059269,0.00773186,0.00818633,0.03238772
4.36118059,0.16207100,0.02546501,0.00426824,0.20160235,0.03241127,0.02103842,0.00731534,0.00827100,0.03265761
4.36718359,0.16272846,0.02485425,0.00416863,0.20320374,0.03208961,0.02139159,0.00697837,0.00833699,0.03286634
4.37318659,0.16297284,0.02432761,0.00408253,0.20412772,0.03177988,0.02163525,0.00669928,0.00837514,0.03297594
4.37918959,0.16263945,0.02383765,0.00400210,0.20419309,0.03143549,0.02175610,0.00645955,0.00837802,0.03295551
4.38519260,0.16160139,0.02334562,0.00392089,0.20326268,0.03101911,0.02174472,0.00624380,0.00834001,0.03278149
4.39119560,0.15976959,0.02282117,0.00383390,0.20124366,0.03050258,0.02159570,0.00603962,0.00825729,0.03243768
4.39719860,0.15709189,0.02224193,0.00373743,0.19808669,0.02986646,0.02130757,0.00583736,0.00812786,0.03191507
4.40320160,0.15355108,0.02159291,0.00362900,0.19378385,0.02909951,0.02088270,0.00562996,0.00795138,0.03121150
4.40920460,0.14916218,0.02086581,0.00350727,0.18836555,0.02819798,0.02032705,0.00541259,0.00772912,0.03033115
4.41520760,0.14396895,0.02005819,0.00337187,0.18189640,0.02716472,0.01964979,0.00518248,0.00746371,0.02928383
4.42121061,0.13803982,0.01917270,0.00322328,0.17447046,0.02600824,0.01886284,0.00493853,0.00715904,0.02808418
4.42721361,0.13146342,0.01821609,0.00306264,0.16620581,0.02474175,0.01798039,0.00468108,0.00681994,0.02675084
4.43321661,0.12434381,0.01719842,0.00289168,0.15723883,0.02338204,0.01701832,0.00441157,0.00645202,0.02530544
4.43921961,0.11679567,0.01613211,0.00271249,0.14771828,0.02194850,0.01599361,0.00413232,0.00606138,0.02377169
4.44522261,0.10893957,0.01503116,0.00252745,0.13779957,0.02046210,0.01492376,0.00384623,0.00565439,0.02217442
4.45122561,0.10089747,0.01391036,0.00233903,0.12763923,0.01894446,0.01382626,0.00355656,0.00523748,0.02053866
4.45722861,0.09278866,0.01278461,0.00214977,0.11738985,0.01741698,0.01271802,0.00326671,0.00481692,0.01888887
4.46323162,0.08472618,0.01166830,0.00196209,0.10719571,0.01590015,0.01161498,0.00298007,0.00439862,0.01724819
4.46923462,0.07681381,0.01057488,0.00177824,0.09718908,0.01441289,0.01053170,0.00269984,0.00398802,0.01563782
4.47523762,0.06914376,0.00951638,0.00160026,0.08748733,0.01297209,0.00948104,0.00242894,0.00358992,0.01407662
4.48124062,0.06179502,0.00850321,0.00142989,0.07819091,0.01159228,0.00847404,0.00216989,0.00320846,0.01258072
4.48724362,0.05483233,0.00754394,0.00126859,0.06938212,0.01028538,0.00751967,0.00192479,0.00284700,0.01116333
4.49324662,0.04830583,0.00664522,0.00111746,0.06112468,0.00906065,0.00662493,0.00169528,0.00250817,0.00983468
4.49924962,0.04225127,0.00581179,0.00097731,0.05346401,0.00792467,0.00579477,0.00148253,0.00219382,0.00860208
4.50525263,0.03669067,0.00504657,0.00084863,0.04642810,0.00688150,0.00503227,0.00128724,0.00190512,0.00747001
4.51125563,0.03163338,0.00435074,0.00073163,0.04002890,0.00593284,0.00433873,0.00110969,0.00164253,0.00644040
4.51725863,0.02707752,0.00372399,0.00062623,0.03426408,0.00507829,0.00371392,0.00094980,0.00140598,0.00551287
4.52326163,0.02301148,0.00316469,0.00053218,0.02911899,0.00431566,0.00315626,0.00080712,0.00119486,0.00468505
4.52926463,0.01941566,0.00267011,0.00044901,0.02456886,0.00364125,0.00266308,0.00068097,0.00100815,0.00395296
4.53526763,0.01626414,0.00223666,0.00037612,0.02058092,0.00305018,0.00223083,0.00057041,0.00084451,0.00331133
4.54127064,0.01352636,0.00186013,0.00031280,0.01711652,0.00253672,0.00185532,0.00047438,0.00070235,0.00275393
4.54727364,0.01116868,0.00153589,0.00025828,0.01413308,0.00209455,0.00153194,0.00039169,0.00057993,0.00227391
4.55327664,0.00915573,0.00125907,0.00021173,0.01158587,0.00171704,0.00125584,0.00032109,0.00047541,0.00186408
4.55927964,0.00745169,0.00102473,0.00017232,0.00942954,0.00139747,0.00102211,0.00026133,0.00038693,0.00151714
4.56528264,0.00602125,0.00082801,0.00013924,0.00761944,0.00112920,0.00082590,0.00021116,0.00031265,0.00122591
4.57128564,0.00483047,0.00066426,0.00011170,0.00611259,0.00090589,0.00066257,0.00016940,0.00025082,0.00098347
4.57728864,0.00384735,0.00052907,0.00008897,0.00486853,0.00072152,0.00052772,0.00013492,0.00019977,0.00078331
4.58329165,0.00304232,0.00041836,0.00007035,0.00384982,0.00057054,0.00041730,0.00010669,0.00015797,0.00061941
4.58929465,0.00238845,0.00032845,0.00005523,0.00302241,0.00044792,0.00032761,0.00008376,0.00012402,0.00048628
4.59529765,0.00186166,0.00025600,0.00004305,0.00235579,0.00034913,0.00025535,0.00006529,0.00009667,0.00037903
4.60130065,0.00144063,0.00019811,0.00003331,0.00182301,0.00027017,0.00019760,0.00005052,0.00007480,0.00029331
4.60730365,0.00110682,0.00015220,0.00002559,0.00140059,0.00020757,0.00015182,0.00003881,0.00005747,0.00022534
4.61330665,0.00084424,0.00011609,0.00001952,0.00106833,0.00015833,0.00011580,0.00002961,0.00004384,0.00017189
4.61930965,0.00063934,0.00008792,0.00001478,0.00080903,0.00011990,0.00008769,0.00002242,0.00003320,0.00013017
4.62531266,0.00048069,0.00006610,0.00001112,0.00060827,0.00009015,0.00006593,0.00001686,0.00002496,0.00009787
4.63131566,0.00035881,0.00004934,0.00000830,0.00045405,0.00006729,0.00004922,0.00001258,0.00001863,0.00007305
4.63731866,0.00026591,0.00003657,0.00000615,0.00033649,0.00004987,0.00003647,0.00000933,0.00001381,0.00005414
4.64332166,0.00019565,0.00002690,0.00000452,0.00024758,0.00003669,0.00002684,0.00000686,0.00001016,0.00003983
4.64932466,0.00014292,0.00001965,0.00000330,0.00018085,0.00002680,0.00001960,0.00000501,0.00000742,0.00002910
4.65532766,0.00010365,0.00001425,0.00000240,0.00013116,0.00001944,0.00001422,0.00000363,0.00000538,0.00002110
4.66133067,0.00007463,0.00001026,0.00000173,0.00009444,0.00001400,0.00001024,0.00000262,0.00000388,0.00001520
4.66733367,0.00005335,0.00000734,0.00000123,0.00006751,0.00001001,0.00000732,0.00000187,0.00000277,0.00001086
4.67333667,0.00003787,0.00000521,0.00000088,0.00004792,0.00000710,0.00000519,0.00000133,0.00000197,0.00000771
4.67933967,0.00002668,0.00000367,0.00000062,0.00003376,0.00000500,0.00000366,0.00000094,0.00000139,0.00000543
4.68534267,0.00001867,0.00000257,0.00000043,0.00002362,0.00000350,0.00000256,0.00000065,0.00000097,0.00000380
4.69134567,0.00001296,0.00000178,0.00000030,0.00001641,0.00000243,0.00000178,0.00000045,0.00000067,0.00000264
4.69734867,0.00000894,0.00000123,0.00000021,0.00001131,0.00000168,0.00000123,0.00000031,0.00000046,0.00000182
4.70335168,0.00000612,0.00000084,0.00000014,0.00000774,0.00000115,0.00000084,0.00000021,0.00000032,0.00000125
4.70935468,0.00000416,0.00000057,0.00000010,0.00000526,0.00000078,0.00000057,0.00000015,0.00000022,0.00000085
4.71535768,0.00000281,0.00000039,0.00000006,0.00000355,0.00000053,0.00000039,0.00000010,0.00000015,0.00000057
4.72136068,0.00000188,0.00000026,0.00000004,0.00000238,0.00000035,0.00000026,0.00000007,0.00000010,0.00000038
4.72736368,0.00000125,0.00000017,0.00000003,0.00000158,0.00000023,0.00000017,0.00000004,0.00000006,0.00000025
4.73336668,0.00000083,0.00000011,0.00000002,0.00000105,0.00000015,0.00000011,0.00000003,0.00000004,0.00000017
4.73936968,0.00000054,0.00000007,0.00000001,0.00000069,0.00000010,0.00000007,0.00000002,0.00000003,0.00000011
4.74537269,0.00000035,0.00000005,0.00000001,0.00000045,0.00000007,0.00000005,0.00000001,0.00000002,0.00000007
4.75137569,0.00000023,0.00000003,0.00000001,0.00000029,0.00000004,0.00000003,0.00000001,0.00000001,0.00000005
4.75737869,0.00000015,0.00000002,0.00000000,0.00000018,0.00000003,0.00000002,0.00000001,0.00000001,0.00000003
4.76338169,0.00000009,0.00000001,0.00000000,0.00000012,0.00000002,0.00000001,0.00000000,0.00000000,0.00000002
4.76938469,0.00000006,0.00000001,0.00000000,0.00000007,0.00000001,0.00000001,0.00000000,0.00000000,0.00000001
4.77538769,0.00000004,0.00000001,0.00000000,0.00000005,0.00000001,0.00000001,0.00000000,0.00000000,0.00000001
4.78139070,0.00000002,0.00000000,0.00000000,0.00000003,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.78739370,0.00000001,0.00000000,0.00000000,0.00000002,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.79339670,0.00000001,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
4.79939970,0.00000001,0.00000000,0.00000000,0.00000001,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
