energy_ev,total_up,Ag_p_up,Ag_d_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up
3.11855928,0.68700849,0.25588477,0.02204808,0.01958967,0.21499917,0.00012976,0.01380241,0.54320623,0.00000000
3.12456228,0.72186333,0.26527155,0.02315508,0.02184796,0.22489443,0.00016815,0.01496402,0.57340368,0.00000000
3.13056528,0.75697556,0.27483672,0.02428529,0.02435028,0.23492375,0.00021647,0.01611807,0.60343311,0.00000000
3.13656828,0.79183708,0.28443381,0.02542362,0.02710903,0.24493389,0.00027682,0.01724996,0.63283744,0.00000000
3.14257129,0.82591321,0.29390413,0.02655371,0.03014029,0.25475868,0.00035163,0.01834517,0.66114880,0.00000000
3.14857429,0.85866072,0.30308241,0.02765844,0.03346438,0.26422432,0.00044369,0.01938979,0.68790357,0.00000000
3.15457729,0.88954782,0.31180320,0.02872058,0.03710645,0.27315547,0.00055614,0.02037115,0.71265851,0.00000000
3.16058029,0.91807518,0.31990775,0.02972348,0.04109691,0.28138187,0.00069251,0.02127845,0.73500717,0.00000000
3.16658329,0.94379695,0.32725092,0.03065179,0.04547168,0.28874516,0.00085669,0.02210332,0.75459584,0.00000000
3.17258629,0.96634073,0.33370771,0.03149216,0.05027229,0.29510553,0.00105294,0.02284048,0.77113812,0.00000000
3.17858929,0.98542539,0.33917926,0.03223385,0.05554555,0.30034799,0.00128587,0.02348821,0.78442739,0.00000000
3.18459230,1.00087585,0.34359768,0.03286934,0.06134296,0.30438773,0.00156037,0.02404888,0.79434645,0.00000000
3.19059530,1.01263385,0.34692960,0.03339472,0.06771959,0.30717444,0.00188162,0.02452926,0.80087376,0.00000000
3.19659830,1.02076410,0.34917830,0.03381000,0.07473263,0.30869541,0.00225496,0.02494080,0.80408587,0.00000000
3.20260130,1.02545539,0.35038400,0.03411919,0.08243930,0.30897693,0.00268589,0.02529974,0.80415576,0.00000000
3.20860430,1.02701642,0.35062263,0.03433032,0.09089452,0.30808428,0.00317991,0.02562714,0.80134715,0.00000000
3.21460730,1.02586651,0.35000276,0.03445513,0.10014798,0.30611997,0.00374248,0.02594862,0.79600496,0.00000000
3.22061031,1.02252143,0.34866122,0.03450871,0.11024106,0.30322049,0.00437888,0.02629413,0.78854228,0.00000000
3.22661331,1.01757499,0.34675728,0.03450890,0.12120343,0.29955158,0.00509411,0.02669745,0.77942446,0.00000000
3.23261631,1.01167732,0.34446597,0.03447562,0.13304969,0.29530233,0.00589278,0.02719559,0.76915103,0.00000000
3.23861931,1.00551056,0.34197067,0.03443010,0.14577605,0.29067830,0.00677896,0.02782804,0.75823641,0.00000000
3.24462231,0.99976331,0.33945557,0.03439395,0.15935733,0.28589398,0.00775611,0.02863596,0.74719009,0.00000000
3.25062531,0.99510488,0.33709814,0.03438837,0.17374446,0.28116502,0.00882691,0.02966121,0.73649747,0.00000000
3.25662831,0.99216046,0.33506224,0.03443322,0.18886260,0.27670043,0.00999318,0.03094532,0.72660203,0.00000000
3.26263132,0.99148832,0.33349198,0.03454626,0.20461011,0.27269522,0.01125579,0.03252841,0.71788973,0.00000000
3.26863432,0.99356010,0.33250671,0.03474245,0.22085845,0.26932370,0.01261451,0.03444804,0.71067633,0.00000000
3.27463732,0.99874465,0.33219741,0.03503334,0.23745320,0.26673374,0.01406797,0.03673812,0.70519808,0.00000000
3.28064032,1.00729644,0.33262448,0.03542666,0.25421611,0.26504225,0.01561354,0.03942773,0.70160612,0.00000000
3.28664332,1.01934846,0.33381698,0.03592610,0.27094828,0.26433191,0.01724728,0.04254005,0.69996473,0.00000000
3.29264632,1.03490995,0.33577346,0.03653112,0.28743439,0.26464931,0.01896385,0.04609127,0.70025332,0.00000000
3.29864932,1.05386883,0.33846397,0.03723715,0.30344781,0.26600459,0.02075650,0.05008971,0.70237197,0.00000000
3.30465233,1.07599836,0.34183334,0.03803573,0.31875651,0.26837229,0.02261699,0.05453491,0.70614991,0.00000000
3.31065533,1.10096769,0.34580535,0.03891498,0.33312946,0.27169358,0.02453559,0.05941693,0.71135662,0.00000000
3.31665833,1.12835548,0.35028748,0.03986001,0.34634336,0.27587946,0.02650109,0.06471587,0.71771466,0.00000000
3.32266133,1.15766603,0.35517616,0.04085359,0.35818941,0.28081488,0.02850084,0.07040150,0.72491364,0.00000000
3.32866433,1.18834704,0.36036204,0.04187674,0.36847982,0.28636357,0.03052082,0.07643316,0.73262453,0.00000000
3.33466733,1.21980826,0.36573509,0.04290941,0.37705387,0.29237323,0.03254576,0.08275995,0.74051364,0.00000000
3.34067034,1.25144033,0.37118937,0.04393119,0.38378326,0.29868097,0.03455929,0.08932112,0.74825568,0.00000000
3.34667334,1.28263318,0.37662722,0.04492186,0.38857657,0.30511874,0.03654418,0.09604686,0.75554533,0.00000000
3.35267634,1.31279351,0.38196280,0.04586207,0.39138264,0.31151858,0.03848258,0.10285933,0.76210697,0.00000000
3.35867934,1.34136087,0.38712477,0.04673379,0.39219290,0.31771752,0.04035642,0.10967400,0.76770230,0.00000000
3.36468234,1.36782214,0.39205838,0.04752076,0.39104245,0.32356210,0.04214770,0.11640132,0.77213582,0.00000000
3.37068534,1.39172433,0.39672660,0.04820887,0.38801008,0.32891229,0.04383900,0.12294865,0.77525815,0.00000000
3.37668834,1.41268547,0.40111074,0.04878639,0.38321717,0.33364489,0.04541389,0.12922241,0.77696740,0.00000000
3.38269135,1.43040378,0.40521032,0.04924420,0.37682559,0.33765633,0.04685742,0.13513048,0.77720891,0.00000000
3.38869435,1.44466508,0.40904255,0.04957590,0.36903478,0.34086494,0.04815662,0.14058464,0.77597357,0.00000000
3.39469735,1.45534863,0.41264131,0.04977787,0.36007815,0.34321263,0.04930094,0.14550311,0.77329522,0.00000000
3.40070035,1.46243127,0.41605592,0.04984933,0.35021883,0.34466601,0.05028267,0.14981307,0.76924742,0.00000000
3.40670335,1.46599006,0.41934965,0.04979227,0.33974509,0.34521714,0.05109727,0.15345298,0.76393996,0.00000000
3.41270635,1.46620326,0.42259809,0.04961146,0.32896532,0.34488366,0.05174370,0.15637474,0.75751534,0.00000000
3.41870935,1.46334958,0.42588743,0.04931433,0.31820290,0.34370855,0.05222449,0.15854548,0.75014538,0.00000000
3.42471236,1.45780550,0.42931260,0.04891092,0.30779077,0.34175937,0.05254585,0.15994902,0.74202814,0.00000000
3.43071536,1.45004038,0.43297537,0.04841372,0.29806591,0.33912701,0.05271752,0.16058671,0.73338498,0.00000000
3.43671836,1.44060926,0.43698222,0.04783749,0.28936367,0.33592388,0.05275262,0.16047785,0.72445775,0.00000000
3.44272136,1.43014289,0.44144211,0.04719911,0.28201187,0.33228164,0.05266721,0.15965948,0.71550601,0.00000000
3.44872436,1.41933503,0.44646395,0.04651728,0.27632474,0.32834825,0.05247987,0.15818552,0.70680377,0.00000000
3.45472736,1.40892664,0.45215379,0.04581220,0.27259663,0.32428444,0.05221112,0.15612533,0.69863586,0.00000000
3.46073037,1.39968722,0.45861166,0.04510519,0.27109553,0.32025961,0.05188269,0.15356175,0.69129344,0.00000000
3.46673337,1.39239331,0.46592810,0.04441821,0.27205636,0.31644720,0.05151683,0.15058853,0.68506861,0.00000000
3.47273637,1.38780455,0.47418028,0.04377334,0.27567420,0.31301944,0.05113552,0.14730742,0.68024786,0.00000000
3.47873937,1.38663785,0.48342793,0.04319217,0.28209748,0.31014192,0.05075968,0.14382483,0.67710459,0.00000000
3.48474237,1.38954043,0.49370891,0.04269518,0.29142144,0.30796774,0.05040838,0.14024838,0.67589054,0.00000000
3.49074537,1.39706258,0.50503491,0.04230099,0.30368197,0.30663176,0.05009817,0.13668330,0.67682648,0.00000000
3.49674837,1.40963133,0.51738713,0.04202575,0.31885019,0.30624489,0.04984240,0.13322889,0.68009252,0.00000000
3.50275138,1.42752604,0.53071234,0.04188240,0.33682804,0.30688894,0.04965070,0.12997524,0.68581832,0.00000000
3.50875438,1.45085737,0.54491957,0.04188011,0.35744529,0.30861198,0.04952856,0.12700019,0.69407384,0.00000000
3.51475738,1.47955049,0.55987756,0.04202368,0.38045818,0.31142470,0.04947706,0.12436681,0.70486107,0.00000000
3.52076038,1.51333401,0.57541341,0.04231318,0.40555013,0.31529789,0.04949276,0.12212140,0.71810731,0.00000000
3.52676338,1.55173524,0.59131255,0.04274363,0.43233469,0.32016115,0.04956774,0.12029209,0.73366052,0.00000000
3.53276638,1.59408273,0.60732033,0.04330489,0.46036092,0.32590318,0.04968981,0.11888819,0.75128717,0.00000000
3.53876938,1.63951630,0.62314523,0.04398174,0.48912124,0.33237350,0.04984289,0.11790022,0.77067293,0.00000000
3.54477239,1.68700478,0.63846398,0.04475413,0.51806183,0.33938583,0.05000755,0.11730057,0.79142647,0.00000000
3.55077539,1.73537109,0.65292839,0.04559761,0.54659527,0.34672282,0.05016165,0.11704498,0.81308630,0.00000000
3.55677839,1.78332396,0.66617384,0.04648399,0.57411507,0.35414230,0.05028114,0.11707449,0.83513076,0.00000000
3.56278139,1.82949539,0.67782922,0.04738210,0.60001192,0.36138453,0.05034091,0.11731797,0.85699076,0.00000000
3.56878439,1.87248232,0.68752797,0.04825871,0.62369072,0.36818040,0.05031573,0.11769503,0.87806490,0.00000000
3.57478739,1.91089108,0.69491978,0.04907957,0.64458804,0.37426020,0.05018120,0.11811929,0.89773649,0.00000000
3.58079040,1.94338271,0.69968258,0.04981047,0.66218925,0.37936253,0.04991466,0.11850170,0.91539179,0.00000000
3.58679340,1.96871739,0.70153411,0.05041834,0.67604444,0.38324311,0.04949607,0.11875394,0.93043881,0.00000000
3.59279640,1.98579595,0.70024266,0.05087236,0.68578261,0.38568303,0.04890883,0.11879169,0.94232578,0.00000000
3.59879940,1.99369685,0.69563643,0.05114488,0.69112341,0.38649609,0.04814041,0.11853764,0.95055874,0.00000000
3.60480240,1.99170694,0.68761096,0.05121242,0.69188587,0.38553502,0.04718286,0.11792419,0.95471738,0.00000000
3.61080540,1.97934486,0.67613433,0.05105631,0.68799370,0.38269622,0.04603317,0.11689559,0.95446855,0.00000000
3.61680840,1.95637596,0.66124977,0.05066335,0.67947699,0.37792290,0.04469337,0.11540970,0.94957688,0.00000000
3.62281141,1.92281837,0.64307549,0.05002616,0.66647017,0.37120653,0.04317054,0.11343902,0.93991220,0.00000000
3.62881441,1.87894010,0.62180187,0.04914336,0.64920628,0.36258650,0.04147655,0.11097131,0.92545331,0.00000000
3.63481741,1.82524733,0.59768588,0.04801953,0.62800805,0.35214816,0.03962759,0.10800944,0.90628822,0.00000000
3.64082041,1.76246487,0.57104324,0.04666501,0.60327595,0.34001929,0.03764370,0.10457087,0.88261075,0.00000000
3.64682341,1.69150952,0.54223846,0.04509546,0.57547399,0.32636524,0.03554799,0.10068644,0.85471380,0.00000000
3.65282641,1.61345801,0.51167344,0.04333133,0.54511386,0.31138292,0.03336587,0.09639894,0.82297961,0.00000000
3.65882941,1.52951075,0.47977501,0.04139709,0.51273816,0.29529408,0.03112422,0.09176115,0.78786744,0.00000000
3.66483242,1.44095323,0.44698204,0.03932048,0.47890339,0.27833801,0.02885052,0.08683378,0.74989924,0.00000000
3.67083542,1.34911663,0.41373270,0.03713159,0.44416352,0.26076409,0.02657198,0.08168320,0.70964399,0.00000000
3.67683842,1.25533930,0.38045234,0.03486198,0.40905469,0.24282448,0.02431481,0.07637909,0.66770118,0.00000000
3.68284142,1.16093051,0.34754260,0.03254377,0.37408162,0.22476716,0.02210347,0.07099225,0.62468428,0.00000000
3.68884442,1.06713769,0.31537195,0.03020878,0.33970621,0.20682961,0.01996011,0.06559243,0.58120450,0.00000000
3.69484742,0.97511819,0.28426806,0.02788773,0.30633846,0.18923334,0.01790409,0.06024642,0.53785577,0.00000000
3.70085043,0.88591625,0.25451228,0.02560951,0.27433014,0.17217931,0.01595169,0.05501641,0.49520095,0.00000000
3.70685343,0.80044548,0.22633597,0.02340062,0.24397088,0.15584445,0.01411588,0.04995859,0.45375998,0.00000000
3.71285643,0.71947705,0.19991910,0.02128463,0.21548695,0.14037915,0.01240630,0.04512211,0.41400005,0.00000000
3.71885943,0.64363347,0.17539053,0.01928184,0.18904217,0.12590590,0.01082932,0.04054838,0.37632798,0.00000000
3.72486243,0.57338743,0.15283013,0.01740903,0.16474087,0.11251878,0.00938822,0.03627065,0.34108480,0.00000000
3.73086543,0.50906529,0.13227223,0.01567937,0.14263255,0.10028389,0.00808346,0.03231393,0.30854258,0.00000000
3.73686843,0.45085439,0.11371031,0.01410234,0.12271772,0.08924054,0.00691301,0.02869511,0.27890333,0.00000000
3.74287144,0.39881366,0.09710236,0.01268388,0.10495459,0.07940297,0.00587276,0.02542337,0.25229969,0.00000000
3.74887444,0.35288636,0.08237688,0.01142651,0.08926636,0.07076265,0.00495687,0.02250073,0.22879737,0.00000000
3.75487744,0.31291462,0.06943899,0.01032960,0.07554853,0.06329081,0.00415827,0.01992281,0.20839891,0.00000000
3.76088044,0.27865477,0.05817659,0.00938960,0.06367615,0.05694120,0.00346900,0.01767958,0.19104852,0.00000000
3.76688344,0.24979293,0.04846615,0.00860044,0.05351058,0.05165299,0.00288065,0.01575625,0.17663788,0.00000000
3.77288644,0.22596038,0.04017818,0.00795381,0.04490580,0.04735355,0.00238464,0.01413420,0.16501241,0.00000000
3.77888944,0.20674836,0.03318203,0.00743956,0.03771384,0.04396124,0.00197264,0.01279180,0.15597808,0.00000000
3.78489245,0.19172183,0.02735013,0.00704605,0.03178961,0.04138802,0.00163675,0.01170533,0.14930831,0.00000000
3.79089545,0.18043219,0.02256153,0.00676050,0.02699476,0.03954190,0.00136974,0.01084977,0.14475100,0.00000000
3.79689845,0.17242876,0.01870477,0.00656937,0.02320087,0.03832917,0.00116527,0.01019955,0.14203549,0.00000000
3.80290145,0.16726906,0.01568011,0.00645864,0.02029182,0.03765648,0.00101798,0.00972923,0.14087936,0.00000000
3.80890445,0.16452777,0.01340115,0.00641420,0.01816550,0.03743268,0.00092361,0.00941416,0.14099498,0.00000000
3.81490745,0.16380460,0.01179588,0.00642205,0.01673490,0.03757043,0.00087901,0.00923099,0.14209579,0.00000000
3.82091046,0.16473094,0.01080732,0.00646866,0.01592873,0.03798774,0.00088220,0.00915819,0.14390221,0.00000000
3.82691346,0.16697547,0.01039367,0.00654118,0.01569145,0.03860916,0.00093234,0.00917641,0.14614708,0.00000000
3.83291646,0.17024868,0.01052810,0.00662763,0.01598307,0.03936693,0.00102967,0.00926888,0.14858069,0.00000000
3.83891946,0.17430630,0.01119829,0.00671716,0.01677851,0.04020183,0.00117542,0.00942164,0.15097519,0.00000000
3.84492246,0.17895165,0.01240558,0.00680015,0.01806670,0.04106391,0.00137174,0.00962379,0.15312835,0.00000000
3.85092546,0.18403694,0.01416396,0.00686837,0.01984947,0.04191296,0.00162154,0.00986759,0.15486671,0.00000000
3.85692846,0.18946331,0.01649875,0.00691506,0.02214016,0.04271876,0.00192832,0.01014855,0.15604782,0.00000000
3.86293147,0.19517976,0.01944512,0.00693502,0.02496206,0.04346109,0.00229600,0.01046539,0.15656175,0.00000000
3.86893447,0.20118077,0.02304632,0.00692456,0.02834672,0.04412952,0.00272870,0.01081998,0.15633165,0.00000000
3.87493747,0.20750282,0.02735177,0.00688153,0.03233199,0.04472294,0.00323048,0.01121713,0.15531345,0.00000000
3.88094047,0.21421969,0.03241496,0.00680526,0.03696008,0.04524881,0.00380515,0.01166438,0.15349467,0.00000000
3.88694347,0.22143666,0.03829118,0.00669644,0.04227545,0.04572221,0.00445595,0.01217164,0.15089240,0.00000000
3.89294647,0.22928396,0.04503512,0.00655699,0.04832272,0.04616471,0.00518529,0.01275078,0.14755041,0.00000000
3.89894947,0.23790940,0.05269849,0.00638992,0.05514466,0.04660301,0.00599454,0.01341521,0.14353578,0.00000000
3.90495248,0.24747069,0.06132762,0.00619917,0.06278026,0.04706756,0.00688373,0.01417935,0.13893482,0.00000000
3.91095548,0.25812768,0.07096117,0.00598939,0.07126306,0.04759098,0.00785137,0.01505809,0.13384876,0.00000000
3.91695848,0.27003482,0.08162812,0.00576572,0.08061987,0.04820665,0.00889431,0.01606623,0.12838914,0.00000000
3.92296148,0.28333431,0.09334598,0.00553367,0.09086982,0.04894720,0.01000757,0.01721796,0.12267328,0.00000000
3.92896448,0.29815024,0.10611960,0.00529885,0.10202402,0.04984326,0.01118438,0.01852634,0.11681982,0.00000000
3.93496748,0.31458394,0.11994034,0.00506685,0.11408572,0.05092232,0.01241615,0.02000286,0.11094469,0.00000000
3.94097049,0.33271103,0.13478602,0.00484305,0.12705123,0.05220786,0.01369265,0.02165702,0.10515746,0.00000000
3.94697349,0.35258006,0.15062143,0.00463254,0.14091137,0.05371872,0.01500221,0.02349607,0.09955834,0.00000000
3.95297649,0.37421300,0.16739962,0.00443997,0.15565361,0.05546881,0.01633202,0.02552485,0.09423578,0.00000000
3.95897949,0.39760753,0.18506381,0.00426951,0.17126466,0.05746708,0.01766855,0.02774563,0.08926489,0.00000000
3.96498249,0.42274079,0.20354990,0.00412480,0.18773357,0.05971776,0.01899798,0.03015821,0.08470645,0.00000000
3.97098549,0.44957453,0.22278949,0.00400894,0.20505490,0.06222088,0.02030670,0.03276000,0.08060673,0.00000000
3.97698849,0.47806105,0.24271314,0.00392450,0.22323197,0.06497296,0.02158191,0.03554622,0.07699783,0.00000000
3.98299150,0.50814957,0.26325372,0.00387351,0.24227978,0.06796780,0.02281210,0.03851017,0.07389865,0.00000000
3.98899450,0.53979241,0.28434963,0.00385755,0.26222735,0.07119739,0.02398758,0.04164352,0.07131619,0.00000000
3.99499750,0.57295039,0.30594747,0.00387774,0.28311927,0.07465272,0.02510098,0.04493656,0.06924723,0.00000000
4.00100050,0.60759690,0.32800411,0.00393482,0.30501604,0.07832448,0.02614756,0.04837845,0.06768013,0.00000000
4.00700350,0.64372009,0.35048771,0.00402913,0.32799312,0.08220367,0.02712550,0.05195741,0.06659668,0.00000000
4.01300650,0.68132283,0.37337764,0.00416071,0.35213851,0.08628182,0.02803604,0.05566072,0.06597388,0.00000000
4.01900950,0.72042008,0.39666303,0.00432925,0.37754870,0.09055107,0.02888339,0.05947476,0.06578555,0.00000000
4.02501251,0.76103370,0.42034002,0.00453411,0.40432307,0.09500380,0.02967460,0.06338477,0.06600364,0.00000000
4.03101551,0.80318465,0.44440770,0.00477430,0.43255698,0.09963211,0.03041916,0.06737454,0.06659934,0.00000000
4.03701851,0.84688306,0.46886282,0.00504845,0.46233360,0.10442689,0.03112854,0.07142607,0.06754371,0.00000000
4.04302151,0.89211660,0.49369363,0.00535481,0.49371505,0.10937674,0.03181551,0.07551899,0.06880814,0.00000000
4.04902451,0.93883787,0.51887318,0.00569113,0.52673318,0.11446679,0.03249345,0.07963011,0.07036439,0.00000000
4.05502751,0.98695164,0.54435241,0.00605471,0.56138058,0.11967738,0.03317552,0.08373288,0.07218445,0.00000000
4.06103052,1.03630294,0.57005362,0.00644230,0.59760246,0.12498290,0.03387387,0.08779694,0.07424016,0.00000000
4.06703352,1.08666693,0.59586482,0.00685014,0.63528981,0.13035080,0.03459881,0.09178784,0.07650277,0.00000000
4.07303652,1.13774144,0.62163536,0.00727392,0.67427462,0.13574082,0.03535812,0.09566693,0.07894246,0.00000000
4.07903952,1.18914309,0.64717339,0.00770884,0.71432747,0.14110468,0.03615636,0.09939147,0.08152788,0.00000000
4.08504252,1.24040755,0.67224554,0.00814962,0.75515789,0.14638622,0.03699445,0.10291505,0.08422582,0.00000000
4.09104552,1.29099440,0.69657891,0.00859067,0.79641773,0.15152200,0.03786934,0.10618830,0.08700109,0.00000000
4.09704852,1.34029666,0.71986561,0.00902607,0.83770755,0.15644245,0.03877391,0.10915988,0.08981655,0.00000000
4.10305153,1.38765487,0.74176987,0.00944984,0.87858582,0.16107351,0.03969710,0.11177779,0.09263345,0.00000000
4.10905453,1.43237517,0.76193719,0.00985598,0.91858072,0.16533870,0.04062418,0.11399086,0.09541191,0.00000000
4.11505753,1.47375062,0.78000559,0.01023870,0.95720382,0.16916153,0.04153729,0.11575045,0.09811168,0.00000000
4.12106053,1.51108479,0.79561808,0.01059257,0.99396518,0.17246814,0.04241610,0.11701223,0.10069297,0.00000000
4.12706353,1.54371627,0.80843593,0.01091265,1.02838893,0.17519003,0.04323860,0.11773798,0.10311748,0.00000000
4.13306653,1.57104292,0.81815195,0.01119469,1.06002856,0.17726669,0.04398201,0.11789725,0.10534937,0.00000000
4.13906953,1.59254450,0.82450319,0.01143521,1.08848109,0.17864804,0.04462374,0.11746886,0.10735624,0.00000000
4.14507254,1.60780232,0.82728218,0.01163161,1.11339940,0.17929651,0.04514227,0.11644210,0.10910998,0.00000000
4.15107554,1.61651493,0.82634622,0.01178225,1.13450183,0.17918865,0.04551807,0.11481763,0.11058739,0.00000000
4.15707854,1.61850886,0.82162420,0.01188639,1.15157888,0.17831609,0.04573439,0.11260783,0.11177072,0.00000000
4.16308154,1.61374398,0.81312040,0.01194428,1.16449648,0.17668598,0.04577787,0.10983684,0.11264778,0.00000000
4.16908454,1.60231312,0.80091541,0.01195698,1.17319571,0.17432065,0.04563908,0.10654009,0.11321188,0.00000000
4.17508754,1.58443610,0.78516368,0.01192637,1.17768939,0.17125676,0.04531275,0.10276335,0.11346154,0.00000000
4.18109055,1.56044870,0.76608835,0.01185493,1.17805556,0.16754378,0.04479795,0.09856148,0.11339987,0.00000000
4.18709355,1.53078716,0.74397327,0.01174566,1.17442867,0.16324203,0.04409798,0.09399675,0.11303384,0.00000000
4.19309655,1.49596943,0.71915293,0.01160191,1.16698899,0.15842034,0.04322011,0.08913697,0.11237345,0.00000000
4.19909955,1.45657409,0.69200074,0.01142719,1.15595116,0.15315350,0.04217522,0.08405349,0.11143076,0.00000000
4.20510255,1.41321834,0.66291642,0.01122507,1.14155261,0.14751962,0.04097726,0.07881907,0.11021905,0.00000000
4.21110555,1.36653635,0.63231303,0.01099903,1.12404263,0.14159752,0.03964261,0.07350589,0.10875194,0.00000000
4.21710855,1.31715892,0.60060432,0.01075231,1.10367286,0.13546436,0.03818949,0.06818359,0.10704279,0.00000000
4.22311156,1.26569567,0.56819309,0.01048794,1.08068968,0.12919354,0.03663724,0.06291766,0.10510420,0.00000000
4.22911456,1.21272037,0.53546093,0.01020858,1.05532891,0.12285300,0.03500569,0.05776795,0.10294775,0.00000000
4.23511756,1.15875996,0.50275968,0.00991660,1.02781299,0.11650396,0.03331456,0.05278767,0.10058400,0.00000000
4.24112056,1.10428759,0.47040508,0.00961406,0.99835062,0.11020012,0.03158293,0.04802259,0.09802264,0.00000000
4.24712356,1.04971938,0.43867237,0.00930279,0.96713856,0.10398736,0.02982885,0.04351066,0.09527293,0.00000000
4.25312656,0.99541486,0.40779420,0.00898442,0.93436539,0.09790377,0.02806893,0.03928196,0.09234417,0.00000000
4.25912956,0.94168042,0.37796029,0.00866051,0.90021639,0.09198017,0.02631819,0.03535895,0.08924636,0.00000000
4.26513257,0.88877513,0.34931901,0.00833263,0.86487927,0.08624083,0.02458991,0.03175690,0.08599083,0.00000000
4.27113557,0.83691817,0.32198025,0.00800242,0.82854982,0.08070439,0.02289557,0.02848462,0.08259086,0.00000000
4.27713857,0.78629704,0.29601943,0.00767171,0.79143699,0.07538493,0.02124492,0.02554529,0.07906221,0.00000000
4.28314157,0.73707589,0.27148211,0.00734256,0.75376692,0.07029303,0.01964607,0.02293732,0.07542345,0.00000000
4.28914457,0.68940310,0.24838903,0.00701727,0.71578524,0.06543679,0.01810563,0.02065528,0.07169624,0.00000000
4.29514757,0.64341777,0.22674116,0.00669844,0.67775755,0.06082270,0.01662892,0.01869085,0.06790523,0.00000000
4.30115058,0.59925455,0.20652442,0.00638894,0.63996786,0.05645639,0.01522011,0.01703359,0.06407789,0.00000000
4.30715358,0.55704672,0.18771404,0.00609180,0.60271497,0.05234310,0.01388245,0.01567168,0.06024406,0.00000000
4.31315658,0.51692741,0.17027826,0.00581025,0.56630702,0.04848803,0.01261846,0.01459258,0.05643533,0.00000000
4.31915958,0.47902906,0.15418141,0.00554752,0.53105443,0.04489645,0.01143004,0.01378344,0.05268431,0.00000000
4.32516258,0.44348142,0.13938631,0.00530680,0.49726179,0.04157360,0.01031872,0.01323152,0.04902371,0.00000000
4.33116558,0.41040841,0.12585599,0.00509107,0.46521910,0.03852449,0.00928568,0.01292441,0.04548547,0.00000000
4.33716858,0.37992431,0.11355493,0.00490305,0.43519285,0.03575359,0.00833195,0.01285018,0.04209985,0.00000000
4.34317159,0.35212966,0.10244986,0.00474501,0.40741762,0.03326448,0.00745851,0.01299743,0.03889456,0.00000000
4.34917459,0.32710741,0.09251017,0.00461869,0.38208855,0.03105944,0.00666631,0.01335537,0.03589400,0.00000000
4.35517759,0.30491961,0.08370826,0.00452527,0.35935531,0.02913915,0.00595645,0.01391377,0.03311870,0.00000000
4.36118059,0.28560511,0.07601971,0.00446522,0.33931764,0.02750239,0.00533019,0.01466299,0.03058482,0.00000000
4.36718359,0.26917842,0.06942353,0.00443833,0.32202305,0.02614596,0.00478909,0.01559403,0.02830396,0.00000000
4.37318659,0.25562990,0.06390242,0.00444369,0.30746649,0.02506455,0.00433501,0.01669857,0.02628306,0.00000000
4.37918959,0.24492735,0.05944322,0.00447971,0.29559220,0.02425093,0.00397029,0.01796911,0.02452460,0.00000000
4.38519260,0.23701875,0.05603744,0.00454419,0.28629757,0.02369611,0.00369770,0.01939914,0.02302684,0.00000000
4.39119560,0.23183630,0.05368183,0.00463438,0.27943878,0.02338974,0.00352059,0.02098336,0.02178437,0.00000000
4.39719860,0.22930107,0.05237902,0.00474714,0.27483786,0.02332050,0.00344284,0.02271788,0.02078861,0.00000000
4.40320160,0.22932830,0.05213808,0.00487900,0.27229100,0.02347660,0.00346893,0.02460052,0.02002855,0.00000000
4.40920460,0.23183271,0.05297493,0.00502636,0.27157732,0.02384632,0.00360384,0.02663093,0.01949140,0.00000000
4.41520760,0.23673348,0.05491249,0.00518557,0.27246804,0.02441850,0.00385300,0.02881081,0.01916334,0.00000000
4.42121061,0.24395862,0.05798049,0.00535312,0.27473526,0.02518297,0.00422217,0.03114391,0.01903014,0.00000000
4.42721361,0.25344809,0.06221483,0.00552573,0.27816012,0.02613091,0.00471720,0.03363595,0.01907781,0.00000000
4.43321661,0.26515565,0.06765647,0.00570049,0.28253981,0.02725510,0.00534383,0.03629438,0.01929300,0.00000000
4.43921961,0.27904900,0.07434970,0.00587492,0.28769324,0.02854997,0.00610734,0.03912790,0.01966346,0.00000000
4.44522261,0.29510811,0.08233995,0.00604704,0.29346495,0.03001153,0.00701223,0.04214590,0.02017817,0.00000000
4.45122561,0.31332179,0.09167102,0.00621537,0.29972721,0.03163710,0.00806177,0.04535758,0.02082746,0.00000000
4.45722861,0.33368254,0.10238188,0.00637898,0.30638035,0.03342485,0.00925763,0.04877098,0.02160292,0.00000000
4.46323162,0.35617986,0.11450316,0.00653737,0.31335110,0.03537329,0.01059937,0.05239185,0.02249716,0.00000000
4.46923462,0.38079244,0.12805336,0.00669047,0.32058949,0.03748049,0.01208404,0.05622242,0.02350351,0.00000000
4.47523762,0.40747968,0.14303518,0.00683851,0.32806414,0.03974336,0.01370578,0.06026014,0.02461563,0.00000000
4.48124062,0.43617290,0.15943197,0.00698190,0.33575671,0.04215678,0.01545547,0.06449649,0.02582698,0.00000000
4.48724362,0.46676711,0.17720456,0.00712114,0.34365554,0.04471284,0.01732048,0.06891588,0.02713040,0.00000000
4.49324662,0.49911360,0.19628882,0.00725666,0.35174918,0.04740011,0.01928453,0.07349480,0.02851760,0.00000000
4.49924962,0.53301423,0.21659395,0.00738871,0.36002012,0.05020304,0.02132767,0.07820121,0.02997881,0.00000000
4.50525263,0.56821772,0.23800190,0.00751726,0.36843921,0.05310158,0.02342646,0.08299433,0.03150241,0.00000000
