energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,Te_p_up,Te_d_up
-4.63131566,0.12081562,0.03456589,0.01610997,0.00000068,0.00053955,0.03384029,0.06288748,0.06448619,0.00000000
-4.62531266,0.11435902,0.03173440,0.01542434,0.00000050,0.00045472,0.03334207,0.05777787,0.06353256,0.00000000
-4.61930965,0.11063835,0.02968734,0.01503734,0.00000037,0.00039694,0.03351094,0.05431232,0.06377248,0.00000000
-4.61330665,0.10944677,0.02836163,0.01493861,0.00000028,0.00036419,0.03432381,0.05232049,0.06516793,0.00000000
-4.60730365,0.11057853,0.02769590,0.01511549,0.00000021,0.00035533,0.03575265,0.05164203,0.06766893,0.00000000
-4.60130065,0.11382786,0.02763054,0.01555324,0.00000016,0.00037009,0.03776456,0.05212545,0.07121349,0.00000000
-4.59529765,0.11898797,0.02810763,0.01623509,0.00000012,0.00040909,0.04032185,0.05362690,0.07572764,0.00000000
-4.58929465,0.12585025,0.02907084,0.01714255,0.00000011,0.00047381,0.04338234,0.05600892,0.08112589,0.00000000
-4.58329165,0.13420386,0.03046546,0.01825559,0.00000010,0.00056661,0.04689964,0.05913934,0.08731182,0.00000000
-4.57728864,0.14383579,0.03223838,0.01955300,0.00000010,0.00069065,0.05082373,0.06289040,0.09417915,0.00000000
-4.57128564,0.15453148,0.03433820,0.02101274,0.00000012,0.00084992,0.05510153,0.06713818,0.10161314,0.00000000
-4.56528264,0.16607613,0.03671540,0.02261237,0.00000016,0.00104917,0.05967781,0.07176239,0.10949229,0.00000000
-4.55927964,0.17825659,0.03932258,0.02432950,0.00000021,0.00129384,0.06449611,0.07664649,0.11769051,0.00000000
-4.55327664,0.19086393,0.04211485,0.02614237,0.00000028,0.00158998,0.06949987,0.08167830,0.12607961,0.00000000
-4.54727364,0.20369652,0.04505016,0.02803033,0.00000039,0.00194411,0.07463360,0.08675088,0.13453196,0.00000000
-4.54127064,0.21656344,0.04808970,0.02997449,0.00000053,0.00236311,0.07984414,0.09176376,0.14292343,0.00000000
-4.53526763,0.22928822,0.05119836,0.03195820,0.00000073,0.00285398,0.08508182,0.09662438,0.15113636,0.00000000
-4.52926463,0.24171248,0.05434499,0.03396768,0.00000099,0.00342364,0.09030157,0.10124966,0.15906237,0.00000000
-4.52326163,0.25369942,0.05750270,0.03599244,0.00000135,0.00407867,0.09546381,0.10556764,0.16660514,0.00000000
-4.51725863,0.26513693,0.06064892,0.03802576,0.00000181,0.00482501,0.10053512,0.10951902,0.17368259,0.00000000
-4.51125563,0.27593999,0.06376538,0.04006493,0.00000242,0.00566764,0.10548860,0.11305848,0.18022882,0.00000000
-4.50525263,0.28605231,0.06683782,0.04211158,0.00000320,0.00661023,0.11030385,0.11615576,0.18619526,0.00000000
-4.49924962,0.29544709,0.06985556,0.04417165,0.00000422,0.00765481,0.11496665,0.11879641,0.19155125,0.00000000
-4.49324662,0.30412668,0.07281081,0.04625545,0.00000551,0.00880144,0.11946822,0.12098201,0.19628391,0.00000000
-4.48724362,0.31212133,0.07569790,0.04837748,0.00000715,0.01004790,0.12380414,0.12273007,0.20039720,0.00000000
-4.48124062,0.31948697,0.07851231,0.05055614,0.00000921,0.01138937,0.12797307,0.12407333,0.20391047,0.00000000
-4.47523762,0.32630208,0.08124961,0.05281339,0.00001179,0.01281833,0.13197517,0.12505875,0.20685628,0.00000000
-4.46923462,0.33266400,0.08390443,0.05517432,0.00001497,0.01432432,0.13581058,0.12574595,0.20927789,0.00000000
-4.46323162,0.33868463,0.08646950,0.05766661,0.00001887,0.01589399,0.13947777,0.12620541,0.21122638,0.00000000
-4.45722861,0.34448604,0.08893475,0.06032001,0.00002362,0.01751115,0.14297211,0.12651639,0.21275769,0.00000000
-4.45122561,0.35019588,0.09128664,0.06316577,0.00002936,0.01915695,0.14628476,0.12676456,0.21392970,0.00000000
-4.44522261,0.35594316,0.09350783,0.06623605,0.00003622,0.02081021,0.14940176,0.12703968,0.21479956,0.00000000
-4.43921961,0.36185428,0.09557699,0.06956338,0.00004437,0.02244784,0.15230374,0.12743313,0.21542137,0.00000000
-4.43321661,0.36804962,0.09746914,0.07318001,0.00005397,0.02404541,0.15496598,0.12803556,0.21584440,0.00000000
-4.42721361,0.37464078,0.09915616,0.07711742,0.00006516,0.02557773,0.15735906,0.12893465,0.21611189,0.00000000
-4.42121061,0.38172846,0.10060773,0.08140563,0.00007812,0.02701963,0.15944998,0.13021299,0.21626043,0.00000000
-4.41520760,0.38940089,0.10179252,0.08607262,0.00009298,0.02834666,0.16120372,0.13194616,0.21632007,0.00000000
-4.40920460,0.39773302,0.10267961,0.09114368,0.00010986,0.02953586,0.16258518,0.13420108,0.21631489,0.00000000
-4.40320160,0.40678602,0.10324002,0.09664071,0.00012889,0.03056658,0.16356132,0.13703449,0.21626413,0.00000000
-4.39719860,0.41660726,0.10344839,0.10258148,0.00015012,0.03142111,0.16410347,0.14049173,0.21618369,0.00000000
-4.39119560,0.42723059,0.10328455,0.10897890,0.00017359,0.03208535,0.16418963,0.14460575,0.21608789,0.00000000
-4.38519260,0.43867672,0.10273500,0.11584029,0.00019929,0.03254934,0.16380657,0.14939630,0.21599130,0.00000000
-4.37918959,0.45095378,0.10179421,0.12316667,0.00022716,0.03280762,0.16295170,0.15486944,0.21591058,0.00000000
-4.37318659,0.46405792,0.10046562,0.13095212,0.00025706,0.03285948,0.16163456,0.16101734,0.21586618,0.00000000
-4.36718359,0.47797409,0.09876230,0.13918341,0.00028880,0.03270906,0.15987775,0.16781835,0.21588375,0.00000000
-4.36118059,0.49267682,0.09670740,0.14783964,0.00032214,0.03236529,0.15771752,0.17523746,0.21599534,0.00000000
-4.35517759,0.50813138,0.09433407,0.15689236,0.00035675,0.03184163,0.15520360,0.18322712,0.21624007,0.00000000
-4.34917459,0.52429512,0.09168519,0.16630583,0.00039224,0.03115578,0.15239870,0.19172849,0.21666459,0.00000000
-4.34317159,0.54111934,0.08881280,0.17603775,0.00042816,0.03032918,0.14937737,0.20067318,0.21732306,0.00000000
-4.33716858,0.55855148,0.08577730,0.18604027,0.00046402,0.02938645,0.14622455,0.20998538,0.21827680,0.00000000
-4.33116558,0.57653805,0.08264652,0.19626145,0.00049927,0.02835484,0.14303367,0.21958446,0.21959363,0.00000000
-4.32516258,0.59502790,0.07949477,0.20664694,0.00053335,0.02726357,0.13990459,0.22938794,0.22134699,0.00000000
-4.31915958,0.61397604,0.07640190,0.21714194,0.00056566,0.02614319,0.13694130,0.23931482,0.22361472,0.00000000
-4.31315658,0.63334776,0.07345253,0.22769335,0.00059562,0.02502501,0.13424960,0.24928908,0.22647776,0.00000000
-4.30715358,0.65312289,0.07073550,0.23825184,0.00062267,0.02394056,0.13193479,0.25924324,0.23001861,0.00000000
-4.30115058,0.67329999,0.06834352,0.24877393,0.00064629,0.02292108,0.13009940,0.26912195,0.23431968,0.00000000
-4.29514757,0.69390016,0.06637321,0.25922376,0.00066599,0.02199715,0.12884111,0.27888523,0.23946152,0.00000000
-4.28914457,0.71497023,0.06492548,0.26957450,0.00068138,0.02119836,0.12825083,0.28851139,0.24552091,0.00000000
-4.28314157,0.73658507,0.06410617,0.27980926,0.00069214,0.02055307,0.12841095,0.29799943,0.25256887,0.00000000
-4.27713857,0.75884875,0.06402708,0.28992150,0.00069805,0.02008825,0.12939389,0.30737064,0.26066863,0.00000000
-4.27113557,0.78189451,0.06480716,0.29991476,0.00069898,0.01982934,0.13126081,0.31666963,0.26987350,0.00000000
-4.26513257,0.80588336,0.06657390,0.30980183,0.00069493,0.01980024,0.13406062,0.32596428,0.28022485,0.00000000
-4.25912956,0.83100128,0.06946473,0.31960331,0.00068599,0.02002322,0.13782920,0.33534507,0.29175011,0.00000000
-4.25312656,0.85745529,0.07362832,0.32934579,0.00067238,0.02051888,0.14258887,0.34492338,0.30446104,0.00000000
-4.24712356,0.88546833,0.07922562,0.33905958,0.00065440,0.02130618,0.14834818,0.35482909,0.31835225,0.00000000
-4.24112056,0.91527336,0.08643045,0.34877632,0.00063243,0.02240229,0.15510193,0.36520750,0.33340010,0.00000000
-4.23511756,0.94710678,0.09542945,0.35852655,0.00060695,0.02382255,0.16283147,0.37621558,0.34956217,0.00000000
-4.22911456,0.98120162,0.10642121,0.36833741,0.00057848,0.02558031,0.17150530,0.38801777,0.36677727,0.00000000
-4.22311156,1.01778051,0.11961447,0.37823067,0.00054761,0.02768670,0.18108002,0.40078149,0.38496611,0.00000000
-4.21710855,1.05704884,0.13522505,0.38822114,0.00051492,0.03015042,0.19150146,0.41467227,0.40403260,0.00000000
-4.21110555,1.09918811,0.15347155,0.39831563,0.00048103,0.03297740,0.20270618,0.42984881,0.42386592,0.00000000
-4.20510255,1.14434962,0.17456972,0.40851239,0.00044652,0.03617046,0.21462311,0.44645788,0.44434300,0.00000000
-4.19909955,1.19264838,0.19872538,0.41880118,0.00041197,0.03972886,0.22717544,0.46462928,0.46533160,0.00000000
-4.19309655,1.24415733,0.22612603,0.42916368,0.00037790,0.04364791,0.24028249,0.48447063,0.48669362,0.00000000
-4.18709355,1.29890157,0.25693126,0.43957432,0.00034480,0.04791847,0.25386171,0.50606238,0.50828857,0.00000000
-4.18109055,1.35685271,0.29126223,0.45000136,0.00031309,0.05252652,0.26783054,0.52945272,0.52997690,0.00000000
-4.17508754,1.41792308,0.32919047,0.46040799,0.00028311,0.05745267,0.28210805,0.55465277,0.55162304,0.00000000
-4.16908454,1.48195985,0.37072657,0.47075334,0.00025516,0.06267179,0.29661641,0.58163191,0.57309795,0.00000000
-4.16308154,1.54873926,0.41580910,0.48099335,0.00022943,0.06815263,0.31128190,0.61031349,0.59428096,0.00000000
-4.15707854,1.61796096,0.46429453,0.49108127,0.00020607,0.07385766,0.32603552,0.64057111,0.61506083,0.00000000
-4.15107554,1.68924295,0.51594861,0.50096779,0.00018515,0.07974286,0.34081325,0.67222565,0.63533599,0.00000000
-4.14507254,1.76211759,0.57043999,0.51060085,0.00016669,0.08575784,0.35555566,0.70504342,0.65501389,0.00000000
-4.13906953,1.83602909,0.62733666,0.51992500,0.00015063,0.09184607,0.37020728,0.73873552,0.67400965,0.00000000
-4.13306653,1.91033330,0.68610566,0.52888068,0.00013689,0.09794532,0.38471543,0.77295894,0.69224405,0.00000000
-4.12706353,1.98430036,0.74611677,0.53740333,0.00012534,0.10398838,0.39902887,0.80731958,0.70964116,0.00000000
-4.12106053,2.05712069,0.80665009,0.54542251,0.00011582,0.10990402,0.41309624,0.84137734,0.72612577,0.00000000
-4.11505753,2.12791503,0.86690801,0.55286143,0.00010813,0.11561818,0.42686441,0.87465354,0.74162093,0.00000000
-4.10905453,2.19574861,0.92603123,0.55963672,0.00010209,0.12105541,0.44027702,0.90664070,0.75604588,0.00000000
-4.10305153,2.25964966,0.98311856,0.56565898,0.00009748,0.12614060,0.45327318,0.93681449,0.76931460,0.00000000
-4.09704852,2.31863198,1.03724999,0.57083382,0.00009411,0.13080079,0.46578663,0.96464774,0.78133510,0.00000000
-4.09104552,2.37172113,1.08751223,0.57506377,0.00009177,0.13496717,0.47774530,0.98962605,0.79200981,0.00000000
-4.08504252,2.41798344,1.13302580,0.57825094,0.00009029,0.13857714,0.48907156,1.01126456,0.80123693,0.00000000
-4.07903952,2.45655677,1.17297253,0.58030028,0.00008950,0.14157636,0.49968307,1.02912512,0.80891289,0.00000000
-4.07303652,2.48668182,1.20662240,0.58112346,0.00008926,0.14392068,0.50949423,1.04283334,0.81493574,0.00000000
-4.06703352,2.50773257,1.23335841,0.58064316,0.00008947,0.14557790,0.51841844,1.05209447,0.81920945,0.00000000
-4.06103052,2.51924432,1.25269843,0.57879744,0.00009005,0.14652929,0.52637075,1.05670756,0.82164883,0.00000000
-4.05502751,2.52093801,1.26431296,0.57554410,0.00009094,0.14677075,0.53327121,1.05657707,0.82218477,0.00000000
-4.04902451,2.51273934,1.26803795,0.57086472,0.00009213,0.14631348,0.53904837,1.05172113,0.82076968,0.00000000
-4.04302151,2.49479168,1.26388207,0.56476808,0.00009365,0.14518432,0.54364318,1.04227619,0.81738263,0.00000000
-4.03701851,2.46746183,1.25202805,0.55729281,0.00009554,0.14342548,0.54701278,1.02849742,0.81203403,0.00000000
-4.03101551,2.43133817,1.23282803,0.54850910,0.00009791,0.14109377,0.54913411,1.01075484,0.80476945,0.00000000
-4.02501251,2.38722090,1.20679313,0.53851923,0.00010087,0.13825934,0.55000723,0.98952509,0.79567243,0.00000000
-4.01900950,2.33610466,1.17457771,0.52745697,0.00010458,0.13500395,0.54965795,0.96537915,0.78486600,0.00000000
-4.01300650,2.27915394,1.13695906,0.51548578,0.00010922,0.13141877,0.54813973,0.93896641,0.77251277,0.00000000
-4.00700350,2.21767233,1.09481346,0.50279574,0.00011500,0.12760186,0.54553462,0.91099556,0.75881348,0.00000000
-4.00100050,2.15306653,1.04908958,0.48959955,0.00012216,0.12365535,0.54195308,0.88221321,0.74400399,0.00000000
-3.99499750,2.08680648,1.00078049,0.47612742,0.00013095,0.11968245,0.53753269,0.85338089,0.72835071,0.00000000
-3.98899450,2.02038329,0.95089528,0.46262130,0.00014165,0.11578441,0.53243554,0.82525149,0.71214462,0.00000000
-3.98299150,1.95526619,0.90043148,0.44932848,0.00015456,0.11205747,0.52684442,0.79854586,0.69569392,0.00000000
-3.97698849,1.89286033,0.85034924,0.43649490,0.00016996,0.10859000,0.52095785,0.77393068,0.67931561,0.00000000
-3.97098549,1.83446672,0.80154805,0.42435825,0.00018819,0.10545981,0.51498407,0.75199815,0.66332625,0.00000000
-3.96498249,1.78124579,0.75484687,0.41314135,0.00020955,0.10273188,0.50913415,0.73324856,0.64803218,0.00000000
-3.95897949,1.73418568,0.71096781,0.40304574,0.00023438,0.10045642,0.50361456,0.71807598,0.63371957,0.00000000
-3.95297649,1.69407639,0.67052400,0.39424597,0.00026300,0.09866747,0.49861932,0.70675792,0.62064462,0.00000000
-3.94697349,1.66149040,0.63401146,0.38688458,0.00029572,0.09738193,0.49432230,0.69944894,0.60902442,0.00000000
-3.94097049,1.63677045,0.60180498,0.38106809,0.00033287,0.09659930,0.49086981,0.69617855,0.59902876,0.00000000
-3.93496748,1.62002474,0.57415777,0.37686406,0.00037474,0.09630180,0.48837398,0.69685341,0.59077327,0.00000000
-3.92896448,1.61112953,0.55120452,0.37429935,0.00042161,0.09645523,0.48690718,0.70126349,0.58431433,0.00000000
-3.92296148,1.60973899,0.53296735,0.37335965,0.00047374,0.09701025,0.48649792,0.70909207,0.57964591,0.00000000
-3.91695848,1.61530189,0.51936427,0.37399029,0.00053136,0.09790422,0.48712837,0.71992907,0.57669872,0.00000000
-3.91095548,1.62708445,0.51021955,0.37609832,0.00059463,0.09906346,0.48873367,0.73328705,0.57534164,0.00000000
-3.90495248,1.64419850,0.50527543,0.37955585,0.00066368,0.10040586,0.49120336,0.74861950,0.57538570,0.00000000
-3.89894947,1.66563403,0.50420488,0.38420442,0.00073857,0.10184379,0.49438461,0.76534047,0.57659029,0.00000000
-3.89294647,1.69029489,0.50662476,0.38986043,0.00081927,0.10328717,0.49808750,0.78284491,0.57867166,0.00000000
-3.88694347,1.71703651,0.51210918,0.39632132,0.00090567,0.10464663,0.50209184,0.80052912,0.58131331,0.00000000
-3.88094047,1.74470441,0.52020256,0.40337237,0.00099754,0.10583657,0.50615560,0.81781032,0.58417793,0.00000000
-3.87493747,1.77217213,0.53043245,0.41079392,0.00109457,0.10677816,0.51002430,0.83414499,0.58692048,0.00000000
-3.86893447,1.79837752,0.54232154,0.41836870,0.00119628,0.10740196,0.51344118,0.84904521,0.58920180,0.00000000
-3.86293147,1.82235618,0.55539917,0.42588918,0.00130211,0.10765031,0.51615761,0.86209263,0.59070228,0.00000000
-3.85692846,1.84327113,0.56921186,0.43316458,0.00141133,0.10747920,0.51794326,0.87294963,0.59113497,0.00000000
-3.85092546,1.86043786,0.58333323,0.44002742,0.00152313,0.10685963,0.51859574,0.88136752,0.59025757,0.00000000
-3.84492246,1.87334411,0.59737286,0.44633938,0.00163653,0.10577848,0.51794912,0.88719163,0.58788288,0.00000000
-3.83891946,1.88166403,0.61098458,0.45199634,0.00175048,0.10423874,0.51588108,0.89036329,0.58388709,0.00000000
-3.83291646,1.88526640,0.62387366,0.45693240,0.00186383,0.10225919,0.51231840,0.89091883,0.57821575,0.00000000
-3.82691346,1.88421688,0.63580336,0.46112284,0.00197539,0.09987355,0.50724059,0.88898579,0.57088697,0.00000000
-3.82091046,1.87877443,0.64660043,0.46458588,0.00208392,0.09712904,0.50068149,0.88477668,0.56199196,0.00000000
-3.81490745,1.86938223,0.65615968,0.46738319,0.00218819,0.09408458,0.49272888,0.87858051,0.55169260,0.00000000
-3.80890445,1.85665335,0.66444746,0.46961911,0.00228701,0.09080855,0.48352213,0.87075263,0.54021643,0.00000000
-3.80290145,1.84135190,0.67150392,0.47143859,0.00237925,0.08737629,0.47324797,0.86170300,0.52784902,0.00000000
-3.79689845,1.82437000,0.67744388,0.47302388,0.00246390,0.08386745,0.46213476,0.85188350,0.51492424,0.00000000
-3.79089545,1.80670138,0.68245614,0.47458992,0.00254010,0.08036316,0.45044522,0.84177446,0.50181263,0.00000000
-3.78489245,1.78941220,0.68680114,0.47637866,0.00260713,0.07694336,0.43846825,0.83187081,0.48890845,0.00000000
-3.77888944,1.77360983,0.69080668,0.47865218,0.00266448,0.07368407,0.42650986,0.82266806,0.47661585,0.00000000
-3.77288644,1.76041018,0.69486171,0.48168503,0.00271183,0.07065505,0.41488374,0.81464852,0.46533461,0.00000000
-3.76688344,1.75090457,0.69940812,0.48575573,0.00274904,0.06791756,0.40390164,0.80826782,0.45544608,0.00000000
-3.76088044,1.74612671,0.70493042,0.49113768,0.00277622,0.06552262,0.39386400,0.80394216,0.44729969,0.00000000
-3.75487744,1.74702059,0.71194353,0.49808987,0.00279361,0.06350953,0.38505103,0.80203639,0.44120050,0.00000000
-3.74887444,1.75441025,0.72097876,0.50684745,0.00280166,0.06190491,0.37771440,0.80285331,0.43739834,0.00000000
-3.74287144,1.76897212,0.73256830,0.51761265,0.00280091,0.06072214,0.37207005,0.80662425,0.43607866,0.00000000
-3.73686843,1.79121075,0.74722849,0.53054625,0.00279204,0.05996130,0.36829191,0.81350143,0.43735559,0.00000000
-3.73086543,1.82143889,0.76544248,0.54576000,0.00277579,0.05960945,0.36650698,0.82355207,0.44126731,0.00000000
-3.72486243,1.85976245,0.78764254,0.56331026,0.00275292,0.05964147,0.36679175,0.83675483,0.44777388,0.00000000
-3.71885943,1.90607116,0.81419284,0.58319330,0.00272419,0.06002112,0.36916999,0.85299842,0.45675768,0.00000000
-3.71285643,1.96003538,0.84537317,0.60534224,0.00269035,0.06070258,0.37361203,0.87208286,0.46802637,0.00000000
-3.70685343,2.02110944,0.88136423,0.62962622,0.00265207,0.06163215,0.38003543,0.89372333,0.48131823,0.00000000
-3.70085043,2.08854166,0.92223519,0.65585152,0.00260995,0.06275024,0.38830710,0.91755660,0.49630988,0.00000000
-3.69484742,2.16139096,0.96793392,0.68376505,0.00256452,0.06399339,0.39824670,0.94315003,0.51262592,0.00000000
-3.68884442,2.23854971,1.01828057,0.71305989,0.00251620,0.06529648,0.40963131,0.97001300,0.52985041,0.00000000
-3.68284142,2.31877231,1.07296483,0.74338289,0.00246534,0.06659484,0.42220110,0.99761026,0.54753954,0.00000000
-3.67683842,2.40070854,1.13154707,0.77434400,0.00241222,0.06782626,0.43566608,1.02537708,0.56523536,0.00000000
-3.67083542,2.48294067,1.19346373,0.80552712,0.00235706,0.06893292,0.44971343,1.05273550,0.58247984,0.00000000
-3.66483242,2.56402303,1.25803676,0.83650185,0.00230004,0.06986299,0.46401549,1.07911119,0.59882896,0.00000000
-3.65882941,2.64252275,1.32448706,0.86683597,0.00224133,0.07057205,0.47823807,1.10395031,0.61386621,0.00000000
-3.65282641,2.71705992,1.39195164,0.89610787,0.00218110,0.07102416,0.49204876,1.12673577,0.62721510,0.00000000
-3.64682341,2.78634600,1.45950404,0.92391859,0.00211954,0.07119250,0.50512527,1.14700214,0.63855019,0.00000000
-3.64082041,2.84921876,1.52617724,0.94990292,0.00205690,0.07105982,0.51716320,1.16434878,0.64760616,0.00000000
-3.63481741,2.90467260,1.59098870,0.97373911,0.00199344,0.07061837,0.52788345,1.17845061,0.65418479,0.00000000
-3.62881441,2.95188303,1.65296632,0.99515671,0.00192951,0.06986956,0.53703863,1.18906605,0.65815935,0.00000000
-3.62281141,2.99022455,1.71117473,1.01394245,0.00186549,0.06882334,0.54441863,1.19604197,0.65947643,0.00000000
-3.61680840,3.01928121,1.76474084,1.02994368,0.00180180,0.06749725,0.54985504,1.19931535,0.65815510,0.00000000
-3.61080540,3.03884979,1.81287789,1.04306951,0.00173891,0.06591525,0.55322432,1.19891173,0.65428348,0.00000000
-3.60480240,3.04893546,1.85490700,1.05328952,0.00167727,0.06410648,0.55444969,1.19494058,0.64801282,0.00000000
-3.59879940,3.04974052,1.89027556,1.06063036,0.00161737,0.06210384,0.55350165,1.18758780,0.63954956,0.00000000
-3.59279640,3.04164696,1.91857183,1.06517024,0.00155964,0.05994258,0.55039729,1.17710578,0.62914553,0.00000000
-3.58679340,3.02519358,1.93953519,1.06703203,0.00150448,0.05765890,0.54519825,1.16380155,0.61708686,0.00000000
-3.58079040,3.00104928,1.95306176,1.06637497,0.00145223,0.05528869,0.53800762,1.14802354,0.60368203,0.00000000
-3.57478739,2.96998356,1.95920524,1.06338586,0.00140313,0.05286633,0.52896582,1.13014765,0.58924976,0.00000000
