energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Fe_p_up,Fe_d_up,Te_p_up,Te_d_up
-4.63731866,11.32430066,0.00600582,1.08776870,3.25573727,5.21757445,1.42837722,1.48634188,3.79104174,0.00000000
-4.63131566,11.36406896,0.00615030,1.12016294,3.28797022,5.28661026,1.38778358,1.47693257,3.73273138,0.00000000
-4.62531266,11.39885979,0.00628543,1.15290981,3.31549517,5.35810680,1.34604126,1.46528030,3.66853429,0.00000000
-4.61930965,11.43104344,0.00641063,1.18605656,3.33838970,5.43327998,1.30358657,1.45183084,3.59946625,0.00000000
-4.61330665,11.46321526,0.00652544,1.21968180,3.35680983,5.51346813,1.26085891,1.43705020,3.52660014,0.00000000
-4.60730365,11.49815681,0.00662952,1.25389659,3.37099006,5.60011687,1.21829079,1.42141483,3.45104424,0.00000000
-4.60130065,11.53879028,0.00672270,1.28884429,3.38124248,5.69475850,1.17629845,1.40540150,3.37392007,0.00000000
-4.59529765,11.58812574,0.00680495,1.32469911,3.38795489,5.79898560,1.13527339,1.38947704,3.29634007,0.00000000
-4.58929465,11.64920130,0.00687648,1.36166297,3.39158747,5.91441847,1.09557480,1.37408831,3.21938564,0.00000000
-4.58329165,11.72501656,0.00693766,1.39996084,3.39266780,6.04266666,1.05752288,1.35965235,3.14408567,0.00000000
-4.57728864,11.81846008,0.00698913,1.43983424,3.39178400,6.18528483,1.02139321,1.34654717,3.07139626,0.00000000
-4.57128564,11.93223221,0.00703171,1.48153312,3.38957573,6.34372388,0.98741208,1.33510338,3.00218194,0.00000000
-4.56528264,12.06876506,0.00706644,1.52530617,3.38672323,6.51927843,0.95575283,1.32559688,2.93719887,0.00000000
-4.55927964,12.23014178,0.00709457,1.57138975,3.38393417,6.71303228,0.92653320,1.31824289,2.87708060,0.00000000
-4.55327664,12.41801800,0.00711749,1.61999593,3.38192883,6.92580361,0.89981376,1.31319163,2.82232682,0.00000000
-4.54727364,12.63354822,0.00713676,1.67129973,3.38142375,7.15809215,0.87559749,1.31052571,2.77329565,0.00000000
-4.54127064,12.87732038,0.00715399,1.72542642,3.38311444,7.41003042,0.85383051,1.31025947,2.73019968,0.00000000
-4.53526763,13.14930156,0.00717085,1.78243907,3.38765771,7.68134138,0.83440416,1.31234039,2.69310619,0.00000000
-4.52926463,13.44879772,0.00718898,1.84232710,3.39565413,7.97130468,0.81715834,1.31665247,2.66194159,0.00000000
-4.52326163,13.77442986,0.00720994,1.90499638,3.40763142,8.27873334,0.80188627,1.32302156,2.63649999,0.00000000
-4.51725863,14.12412842,0.00723514,1.97026125,3.42402915,8.60196255,0.78834057,1.33122246,2.61645570,0.00000000
-4.51125563,14.49514706,0.00726579,2.03783918,3.44518550,8.93885176,0.77624060,1.34098758,2.60137918,0.00000000
-4.50525263,14.88409619,0.00730283,2.10734814,3.47132631,9.28680072,0.76528092,1.35201668,2.59075585,0.00000000
-4.49924962,15.28699559,0.00734686,2.17830731,3.50255684,9.64277957,0.75514068,1.36398748,2.58400681,0.00000000
-4.49324662,15.69934491,0.00739816,2.25014099,3.53885629,10.00337257,0.74549359,1.37656646,2.58051075,0.00000000
-4.48724362,16.11620976,0.00745656,2.32218590,3.58007519,10.36483452,0.73601828,1.38941954,2.57962588,0.00000000
-4.48124062,16.53232082,0.00752151,2.39370175,3.62593554,10.72315830,0.72640842,1.40222214,2.58071091,0.00000000
-4.47523762,16.94218239,0.00759202,2.46388471,3.67603339,11.07415166,0.71638256,1.41466800,2.58314412,0.00000000
-4.46923462,17.34018706,0.00766670,2.53188360,3.72984380,11.41352107,0.70569291,1.42647659,2.58633969,0.00000000
-4.46323162,17.72073251,0.00774375,2.59681821,3.78672773,11.73695998,0.69413297,1.43739869,2.58976054,0.00000000
-4.45722861,18.07833694,0.00782103,2.65779911,3.84594058,12.04023891,0.68154362,1.44721989,2.59292719,0.00000000
-4.45122561,18.40774948,0.00789610,2.71394849,3.90664225,12.31929479,0.66781727,1.45576209,2.59542260,0.00000000
-4.44522261,18.70405269,0.00796629,2.76442122,3.96790842,12.57031684,0.65290022,1.46288285,2.59689275,0.00000000
-4.43921961,18.96275440,0.00802877,2.80842547,4.02874300,12.78982656,0.63679272,1.46847290,2.59704358,0.00000000
-4.43321661,19.17986692,0.00808065,2.84524224,4.08809164,12.97474968,0.61954724,1.47245210,2.59563466,0.00000000
-4.42721361,19.35197226,0.00811908,2.87424306,4.14485644,13.12247821,0.60126466,1.47476414,2.59247031,0.00000000
-4.42121061,19.47627232,0.00814129,2.89490547,4.19791173,13.23092087,0.58208881,1.47537054,2.58738929,0.00000000
-4.41520760,19.55062394,0.00814476,2.90682552,4.24612115,13.29854097,0.56219965,1.47424433,2.58025380,0.00000000
-4.40920460,19.57355888,0.00812725,2.90972717,4.28835589,13.32438066,0.54180528,1.47136407,2.57093884,0.00000000
-4.40320160,19.54428924,0.00808690,2.90346810,4.32351417,13.30807146,0.52113330,1.46670848,2.55932291,0.00000000
-4.39719860,19.46269925,0.00802233,2.88804186,4.35054170,13.24983077,0.50042178,1.46025222,2.54528071,0.00000000
-4.39119560,19.32932452,0.00793264,2.86357640,4.36845283,13.15044499,0.47991042,1.45196300,2.52867842,0.00000000
-4.38519260,19.14531982,0.00781748,2.83032889,4.37635200,13.01123985,0.45983192,1.44180041,2.50937204,0.00000000
-4.37918959,18.91241697,0.00767708,2.78867730,4.37345494,12.83403901,0.44040423,1.42971622,2.48720860,0.00000000
-4.37318659,18.63287394,0.00751223,2.73910894,4.35910889,12.62111256,0.42182370,1.41565641,2.46203043,0.00000000
-4.36718359,18.30941686,0.00732430,2.68220643,4.33281102,12.37511671,0.40425940,1.39956453,2.43368185,0.00000000
-4.36118059,17.94517623,0.00711516,2.61863169,4.29422444,12.09902710,0.38784876,1.38138623,2.40201775,0.00000000
-4.35517759,17.54361907,0.00688713,2.54910857,4.24319084,11.79606736,0.37269460,1.36107453,2.36691350,0.00000000
-4.34917459,17.10847849,0.00664295,2.47440464,4.17973917,11.46963560,0.35886353,1.33859547,2.32827523,0.00000000
-4.34317159,16.64368254,0.00638567,2.39531302,4.10408976,11.12323094,0.34638571,1.31393377,2.28604978,0.00000000
-4.33716858,16.15328405,0.00611854,2.31263474,4.01665354,10.76038251,0.33525591,1.28709802,2.24023366,0.00000000
-4.33116558,15.64139333,0.00584495,2.22716227,3.91802628,10.38458308,0.32543567,1.25812517,2.19088022,0.00000000
-4.32516258,15.11211567,0.00556834,2.13966486,3.80897774,9.99922961,0.31685657,1.22708390,2.13810477,0.00000000
-4.31915958,14.56949517,0.00529204,2.05087603,3.69043645,9.60757219,0.30942429,1.19407689,2.08208729,0.00000000
-4.31315658,14.01746680,0.00501926,1.96148366,3.56347029,9.21267312,0.30302335,1.15924173,2.02307259,0.00000000
-4.30715358,13.45981781,0.00475299,1.87212277,3.42926397,8.81737697,0.29752237,1.12275055,1.96136817,0.00000000
-4.30115058,12.90015949,0.00449592,1.78337121,3.28909420,8.42429212,0.29277972,1.08480849,1.89733990,0.00000000
-4.29514757,12.34190990,0.00425042,1.69574809,3.14430351,8.03578386,0.28864917,1.04565114,1.83140603,0.00000000
-4.28914457,11.78828732,0.00401852,1.60971482,2.99627388,7.65397836,0.28498566,1.00554113,1.76402993,0.00000000
-4.28314157,11.24231396,0.00380186,1.52567840,2.84640104,7.28077644,0.28165071,0.96476421,1.69571209,0.00000000
-4.27713857,10.70682865,0.00360177,1.44399657,2.69607030,6.91787553,0.27851760,0.92362494,1.62698188,0.00000000
-4.27113557,10.18450666,0.00341922,1.36498427,2.54663474,6.56679783,0.27547589,0.88244234,1.55838940,0.00000000
-4.26513257,9.67788445,0.00325492,1.28892098,2.39939606,6.22892234,0.27243535,0.84154550,1.49049790,0.00000000
-4.25912956,9.18938675,0.00310931,1.21605821,2.25558863,5.90551822,0.26932899,0.80126953,1.42387674,0.00000000
-4.25312656,8.72135307,0.00298267,1.14662677,2.11636664,5.59777706,0.26611528,0.76195169,1.35909523,0.00000000
-4.24712356,8.27606086,0.00287509,1.08084314,1.98279427,5.30684161,0.26277928,0.72392789,1.29671701,0.00000000
-4.24112056,7.85574270,0.00278661,1.01891471,1.85583871,5.03382873,0.25933273,0.68752936,1.23729502,0.00000000
-4.23511756,7.46259514,0.00271720,0.96104337,1.73636547,4.77984506,0.25581312,0.65307967,1.18136675,0.00000000
-4.22911456,7.09877762,0.00266679,0.90742744,1.62513568,4.54599383,0.25228168,0.62089168,1.12944946,0.00000000
-4.22311156,6.76640025,0.00263534,0.85826167,1.52280476,4.33337251,0.24882036,0.59126462,1.08203522,0.00000000
-4.21710855,6.46750038,0.00262279,0.81373545,1.42992202,4.14306098,0.24552798,0.56448097,1.03958538,0.00000000
-4.21110555,6.20400848,0.00262908,0.77402946,1.34693078,3.97610104,0.24251565,0.54080328,1.00252451,0.00000000
-4.20510255,5.97770466,0.00265412,0.73931082,1.27416882,3.83346834,0.23990164,0.52047068,0.97123359,0.00000000
-4.19909955,5.79016822,0.00269780,0.70972730,1.21186874,3.71603854,0.23780586,0.50369526,0.94604268,0.00000000
-4.19309655,5.64272287,0.00275987,0.68540086,1.16015843,3.62454993,0.23634438,0.49065834,0.92722315,0.00000000
-4.18709355,5.53638086,0.00283997,0.66642105,1.11906150,3.55956477,0.23562397,0.48150672,0.91497984,0.00000000
-4.18109055,5.47178972,0.00293755,0.65283866,1.08849795,3.52143209,0.23573709,0.47634902,0.90944361,0.00000000
-4.17508754,5.44918496,0.00305183,0.64466006,1.06828529,3.51025454,0.23675749,0.47525246,0.91066461,0.00000000
-4.16908454,5.46835212,0.00318180,0.64184259,1.05814037,3.52586141,0.23873663,0.47824010,0.91860690,0.00000000
-4.16308154,5.52860114,0.00332611,0.64429131,1.05768227,3.56779017,0.24170113,0.48528880,0.93314488,0.00000000
-4.15707854,5.62875515,0.00348317,0.65185726,1.06643641,3.63527768,0.24565121,0.49632817,0.95406192,0.00000000
-4.15107554,5.76715529,0.00365105,0.66433747,1.08384024,3.72726248,0.25056047,0.51124058,0.98105156,0.00000000
-4.14507254,5.94168207,0.00382758,0.68147657,1.10925053,3.84239806,0.25637668,0.52986231,1.01372155,0.00000000
-4.13906953,6.14979285,0.00401033,0.70296994,1.14195233,3.97907706,0.26302382,0.55198598,1.05160066,0.00000000
-4.13306653,6.38857418,0.00419670,0.72846836,1.18116949,4.13546535,0.27040507,0.57736422,1.09414833,0.00000000
-4.12706353,6.65480676,0.00438395,0.75758371,1.22607661,4.30954435,0.27840666,0.60571444,1.14076679,0.00000000
-4.12106053,6.94504008,0.00456932,0.78989548,1.27581208,4.49915961,0.28690242,0.63672462,1.19081527,0.00000000
-4.11505753,7.25567318,0.00475007,0.82495785,1.32949183,4.70207314,0.29575866,0.67005985,1.24362579,0.00000000
-4.10905453,7.58303775,0.00492360,0.86230684,1.38622336,4.91601689,0.30483936,0.70536946,1.29851978,0.00000000
-4.10305153,7.92347943,0.00508752,0.90146727,1.44511961,5.13874467,0.31401112,0.74229424,1.35482486,0.00000000
-4.09704852,8.27343355,0.00523971,0.94195929,1.50531215,5.36807972,0.32314791,0.78047375,1.41189113,0.00000000
-4.09104552,8.62949162,0.00537840,0.98330411,1.56596321,5.60195589,0.33213520,0.81955306,1.46910599,0.00000000
-4.08504252,8.98845581,0.00550222,1.02502890,1.62627628,5.83845017,0.34087337,0.85918888,1.52590706,0.00000000
-4.07903952,9.34737904,0.00561022,1.06667074,1.68550479,6.07580545,0.34928029,0.89905469,1.58179250,0.00000000
-4.07303652,9.70358947,0.00570189,1.10777952,1.74295881,6.31244252,0.35729283,0.93884474,1.63632836,0.00000000
-4.06703352,10.05469908,0.00577713,1.14792006,1.79800955,6.54696145,0.36486753,0.97827668,1.68915264,0.00000000
-4.06103052,10.39859700,0.00583625,1.18667337,1.85009179,6.77813274,0.37198012,1.01709286,1.73997606,0.00000000
-4.05502751,10.73342927,0.00587988,1.22363748,1.89870420,7.00487965,0.37862430,1.05506034,1.78857959,0.00000000
-4.04902451,11.05756749,0.00590896,1.25842789,1.94340803,7.22625346,0.38480962,1.09196962,1.83480907,0.00000000
-4.04302151,11.36956964,0.00592460,1.29067805,1.98382429,7.44140405,0.39055882,1.12763238,1.87856737,0.00000000
-4.03701851,11.66813679,0.00592806,1.32003999,2.01962994,7.64954827,0.39590471,1.16187849,1.91980473,0.00000000
-4.03101551,11.95206957,0.00592064,1.34618553,2.05055352,7.84993905,0.40088681,1.19455255,1.95850795,0.00000000
-4.02501251,12.22022849,0.00590359,1.36880795,2.07637061,8.04183778,0.40554799,1.22551044,1.99468920,0.00000000
-4.01900950,12.47150159,0.00587807,1.38762459,2.09689971,8.22449267,0.40993126,1.25461612,2.02837527,0.00000000
-4.01300650,12.70478286,0.00584509,1.40238012,2.11199873,8.39712495,0.41407691,1.28173910,2.05959792,0.00000000
-4.00700350,12.91896339,0.00580549,1.41285064,2.12156259,8.55892469,0.41802012,1.30675296,2.08838600,0.00000000
-4.00100050,13.11293705,0.00575987,1.41884837,2.12552194,8.70905703,0.42178913,1.32953501,2.11475990,0.00000000
-3.99499750,13.28562074,0.00570867,1.42022676,2.12384328,8.84667889,0.42540405,1.34996736,2.13872851,0.00000000
-3.98899450,13.43598868,0.00565213,1.41688578,2.11653031,8.97096565,0.42887635,1.36793947,2.16028898,0.00000000
-3.98299150,13.56311861,0.00559037,1.40877699,2.10362635,9.08114625,0.43220888,1.38335201,2.17942909,0.00000000
-3.97698849,13.66624719,0.00552343,1.39590807,2.08521755,9.17654476,0.43539651,1.39612195,2.19613205,0.00000000
-3.97098549,13.74483072,0.00545132,1.37834646,2.06143658,9.25662563,0.43842713,1.40618846,2.21038313,0.00000000
-3.96498249,13.79860693,0.00537414,1.35622170,2.03246621,9.32103960,0.44128306,1.41351944,2.22217765,0.00000000
-3.95897949,13.82765310,0.00529207,1.32972629,1.99854234,9.36966701,0.44394254,1.41811792,2.23152950,0.00000000
-3.95297649,13.83243582,0.00520549,1.29911471,1.95995606,9.40265520,0.44638133,1.42002807,2.23847944,0.00000000
-3.94697349,13.81384794,0.00511502,1.26470049,1.91705414,9.42044684,0.44857426,1.41934022,2.24310241,0.00000000
-3.94097049,13.77322897,0.00502153,1.22685135,1.87023770,9.42379665,0.45049653,1.41619432,2.24551309,0.00000000
-3.93496748,13.71236589,0.00492615,1.18598245,1.81995871,9.41377429,0.45212485,1.41078152,2.24586912,0.00000000
-3.92896448,13.63347260,0.00483029,1.14254781,1.76671427,9.39175229,0.45343819,1.40334350,2.24437157,0.00000000
-3.92296148,13.53914731,0.00473559,1.09703037,1.71103859,9.35937821,0.45441828,1.39416936,2.24126231,0.00000000
-3.91695848,13.43230858,0.00464386,1.04993092,1.65349292,9.31853179,0.45504981,1.38358993,2.23681831,0.00000000
-3.91095548,13.31611198,0.00455703,1.00175636,1.59465373,9.27126812,0.45532031,1.37196976,2.23134310,0.00000000
-3.90495248,13.19385058,0.00447702,0.95300777,1.53509963,9.21974905,0.45521991,1.35969691,2.22515566,0.00000000
-3.89894947,13.06884336,0.00440570,0.90416875,1.47539752,9.16616562,0.45474092,1.34717090,2.21857744,0.00000000
-3.89294647,12.94431661,0.00434475,0.85569462,1.41608868,9.11265502,0.45387741,1.33478949,2.21191817,0.00000000
-3.88694347,12.82328387,0.00429559,0.80800266,1.35767541,9.06121565,0.45262475,1.32293478,2.20546132,0.00000000
-3.88094047,12.70842992,0.00425923,0.76146406,1.30060885,9.01362451,0.45097932,1.31195925,2.19944998,0.00000000
-3.87493747,12.60200457,0.00423627,0.71639764,1.24527869,8.97136055,0.44893829,1.30217250,2.19407416,0.00000000
-3.86893447,12.50573128,0.00422680,0.67306561,1.19200504,8.93553797,0.44649956,1.29382935,2.18946002,0.00000000
-3.86293147,12.42073517,0.00423037,0.63167147,1.14103303,8.90685249,0.44366194,1.28711970,2.18566194,0.00000000
-3.85692846,12.34749374,0.00424596,0.59235995,1.09253031,8.88554338,0.44042536,1.28216087,2.18265755,0.00000000
-3.85092546,12.28581298,0.00427205,0.55521899,1.04658744,8.87137329,0.43679128,1.27899258,2.18034639,0.00000000
-3.84492246,12.23482982,0.00430663,0.52028339,1.00322119,8.86362686,0.43276308,1.27757487,2.17855180,0.00000000
-3.83891946,12.19304108,0.00434726,0.48754005,0.96238042,8.86112857,0.42834653,1.27778902,2.17702636,0.00000000
-3.83291646,12.15835760,0.00439119,0.45693425,0.92395427,8.86227921,0.42355009,1.27944137,2.17546017,0.00000000
-3.82691346,12.12818124,0.00443549,0.42837686,0.88778207,8.86510978,0.41838518,1.28226977,2.17349171,0.00000000
-3.82091046,12.09950150,0.00447711,0.40175187,0.85366461,8.86735043,0.41286626,1.28595243,2.17072068,0.00000000
-3.81490745,12.06900761,0.00451308,0.37692413,0.82137596,8.86651216,0.40701071,1.29011865,2.16672208,0.00000000
-3.80890445,12.03321167,0.00454062,0.35374674,0.79067554,8.85997771,0.40083854,1.29436102,2.16106087,0.00000000
-3.80290145,11.98857767,0.00455725,0.33206802,0.76131966,8.84509841,0.39437187,1.29824848,2.15330665,0.00000000
-3.79689845,11.93165171,0.00456094,0.31173773,0.73307220,8.81929309,0.38763433,1.30133985,2.14304759,0.00000000
-3.79089545,11.85918834,0.00455019,0.29261234,0.70571401,8.78014546,0.38065025,1.30319722,2.12990330,0.00000000
-3.78489245,11.76826871,0.00452413,0.27455933,0.67905059,8.72549637,0.37344396,1.30339888,2.11353614,0.00000000
-3.77888944,11.65640640,0.00448254,0.25746043,0.65291817,8.65352758,0.36603894,1.30155127,2.09366069,0.00000000
-3.77288644,11.52163781,0.00442591,0.24121378,0.62718769,8.56283427,0.35845719,1.29729983,2.07005134,0.00000000
-3.76688344,11.36259426,0.00435542,0.22573517,0.60176707,8.45248379,0.35071873,1.29033832,2.04254786,0.00000000
-3.76088044,11.17855424,0.00427293,0.21095820,0.57660166,8.32205888,0.34284125,1.28041666,2.01105911,0.00000000
-3.75487744,10.96947457,0.00418092,0.19683387,0.55167311,8.17168411,0.33484010,1.26734701,1.97556497,0.00000000
-3.74887444,10.73600036,0.00408239,0.18332933,0.52699688,8.00203499,0.32672845,1.25100821,1.93611668,0.00000000
-3.74287144,10.47945411,0.00398078,0.17042619,0.50261871,7.81432973,0.31851779,1.23134850,1.89283574,0.00000000
-3.73686843,10.20180503,0.00387985,0.15811853,0.47861029,7.61030428,0.31021858,1.20838660,1.84591172,0.00000000
-3.73086543,9.90562033,0.00378357,0.14641056,0.45506439,7.39217184,0.30184115,1.18221126,1.79559888,0.00000000
-3.72486243,9.59400042,0.00369595,0.13531429,0.43208977,7.16256830,0.29339664,1.15297930,1.74221199,0.00000000
-3.71885943,9.27050043,0.00362089,0.12484721,0.40980611,6.92448588,0.28489804,1.12091226,1.68612131,0.00000000
-3.71285643,8.93904105,0.00356212,0.11502999,0.38833911,6.68119705,0.27636118,1.08629184,1.62774677,0.00000000
-3.70685343,8.60381116,0.00352296,0.10588452,0.36781598,6.43617144,0.26780550,1.04945418,1.56755150,0.00000000
-3.70085043,8.26916569,0.00350628,0.09743206,0.34836131,6.19298847,0.25925478,1.01078314,1.50603466,0.00000000
-3.69484742,7.93952145,0.00351437,0.08969171,0.33009365,5.95524833,0.25073743,0.97070274,1.44372363,0.00000000
-3.68884442,7.61925412,0.00354884,0.08267922,0.31312252,5.72648427,0.24228663,0.92966896,1.38116556,0.00000000
-3.68284142,7.31259921,0.00361055,0.07640598,0.29754616,5.51007875,0.23394004,0.88816099,1.31891857,0.00000000
-3.67683842,7.02355977,0.00369958,0.07087845,0.28344984,5.30918591,0.22573928,0.84667232,1.25754249,0.00000000
-3.67083542,6.75582344,0.00381520,0.06609771,0.27090470,5.12666275,0.21772904,0.80570167,1.19758947,0.00000000
-3.66483242,6.51269074,0.00395587,0.06205937,0.25996726,4.96501068,0.20995610,0.76574414,1.13959472,0.00000000
-3.65882941,6.29701673,0.00411930,0.05875363,0.25067930,4.82632922,0.20246805,0.72728280,1.08406753,0.00000000
-3.65282641,6.11116706,0.00430246,0.05616553,0.24306832,4.71228271,0.19531200,0.69078084,1.03148294,0.00000000
-3.64682341,5.95698933,0.00450171,0.05427541,0.23714832,4.62408063,0.18853340,0.65667452,0.98227424,0.00000000
-3.64082041,5.83579989,0.00471286,0.05305942,0.23292098,4.56247164,0.18217477,0.62536706,0.93682668,0.00000000
-3.63481741,5.74838573,0.00493135,0.05249016,0.23037704,4.52775070,0.17627483,0.59722361,0.89547246,0.00000000
-3.62881441,5.69502027,0.00515233,0.05253737,0.22949801,4.51977831,0.17086768,0.57256726,0.85848712,0.00000000
-3.62281141,5.67549163,0.00537084,0.05316864,0.23025779,4.53801029,0.16598239,0.55167611,0.82608757,0.00000000
-3.61680840,5.68914110,0.00558197,0.05435017,0.23262448,4.58153625,0.16164282,0.53478138,0.79843143,0.00000000
-3.61080540,5.73490926,0.00578100,0.05604740,0.23656193,4.64912433,0.15786776,0.52206634,0.77561784,0.00000000
-3.60480240,5.81138711,0.00596356,0.05822566,0.24203116,4.73926989,0.15467127,0.51366603,0.75768929,0.00000000
-3.59879940,5.91686904,0.00612575,0.06085074,0.24899139,4.85024560,0.15206322,0.50966738,0.74463444,0.00000000
-3.59279640,6.04940502,0.00626427,0.06388929,0.25740061,4.98015048,0.15005003,0.51010979,0.73639144,0.00000000
-3.58679340,6.20684933,0.00637650,0.06730914,0.26721567,5.12695570,0.14863528,0.51498572,0.73285154,0.00000000
-3.58079040,6.38690375,0.00646059,0.07107948,0.27839173,5.28854544,0.14782043,0.52424144,0.73386267,0.00000000
