energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-4.66133067,2.54517981,0.00201147,0.06880839,0.64224965,1.56775472,0.29211716,0.79691773,0.21162343,0.00000000
-4.65532766,2.65335689,0.00201732,0.07209553,0.67497240,1.63657160,0.30708508,0.82567812,0.22328475,0.00000000
-4.64932466,2.76566534,0.00204152,0.07555795,0.70783322,1.70541085,0.32271619,0.85785503,0.23596332,0.00000000
-4.64332166,2.88026409,0.00208317,0.07914941,0.74045410,1.77302073,0.33886579,0.89290229,0.24951119,0.00000000
-4.63731866,2.99529373,0.00214097,0.08282753,0.77247041,1.83818658,0.35539805,0.93021418,0.26376893,0.00000000
-4.63131566,3.10891333,0.00221321,0.08655489,0.80353463,1.89975666,0.37218815,0.96913735,0.27856886,0.00000000
-4.62531266,3.21933541,0.00229786,0.09029992,0.83331914,1.95666576,0.38912380,1.00898381,0.29373850,0.00000000
-4.61930965,3.32485805,0.00239257,0.09403740,0.86151821,2.00795589,0.40610580,1.04904431,0.30910391,0.00000000
-4.61330665,3.42389344,0.00249475,0.09774868,0.88784912,2.05279349,0.42304765,1.08860216,0.32449280,0.00000000
-4.60730365,3.51499222,0.00260166,0.10142143,0.91205271,2.09048279,0.43987428,1.12694696,0.33973733,0.00000000
-4.60130065,3.59686322,0.00271041,0.10504908,0.93389353,2.12047505,0.45651984,1.16338802,0.35467647,0.00000000
-4.59529765,3.66838850,0.00281808,0.10862983,0.95315971,2.14237377,0.47292476,1.19726717,0.36915790,0.00000000
-4.58929465,3.72863364,0.00292179,0.11216531,0.96966279,2.15593584,0.48903214,1.22797083,0.38303929,0.00000000
-4.58329165,3.77685355,0.00301876,0.11565902,0.98323781,2.16106896,0.50478391,1.25494081,0.39618916,0.00000000
-4.57728864,3.81249413,0.00310636,0.11911457,0.99374358,2.15782579,0.52011670,1.27768400,0.40848711,0.00000000
-4.57128564,3.83519029,0.00318223,0.12253380,1.00106343,2.14639527,0.53495801,1.29578037,0.41982369,0.00000000
-4.56528264,3.84476078,0.00324427,0.12591496,1.00510635,2.12709163,0.54922273,1.30888950,0.43009993,0.00000000
-4.55927964,3.84120056,0.00329075,0.12925106,1.00580864,2.10034185,0.56281050,1.31675515,0.43922657,0.00000000
-4.55327664,3.82467114,0.00332031,0.13252839,1.00313583,2.06667190,0.57560388,1.31920810,0.44712325,0.00000000
-4.54727364,3.79548958,0.00333200,0.13572554,0.99708488,2.02669266,0.58746785,1.31616700,0.45371769,0.00000000
-4.54127064,3.75411673,0.00332529,0.13881272,0.98768641,1.98108572,0.59825049,1.30763747,0.45894509,0.00000000
-4.53526763,3.70114490,0.00330009,0.14175175,0.97500686,1.93058967,0.60778510,1.29370928,0.46274766,0.00000000
-4.52926463,3.63728567,0.00325673,0.14449648,0.95915030,1.87598729,0.61589367,1.27455199,0.46507465,0.00000000
-4.52326163,3.56335794,0.00319593,0.14699378,0.94025966,1.81809369,0.62239161,1.25040910,0.46588267,0.00000000
-4.51725863,3.48027640,0.00311877,0.14918517,0.91851731,1.75774577,0.62709357,1.22159091,0.46513647,0.00000000
-4.51125563,3.38904061,0.00302668,0.15100873,0.89414481,1.69579298,0.62982010,1.18846646,0.46281009,0.00000000
-4.50525263,3.29072467,0.00292134,0.15240153,0.86740163,1.63308943,0.63040491,1.15145481,0.45888839,0.00000000
-4.49924962,3.18646744,0.00280464,0.15330223,0.83858289,1.57048718,0.62870224,1.11101580,0.45336878,0.00000000
-4.49324662,3.07746306,0.00267866,0.15365386,0.80801608,1.50883065,0.62459410,1.06764081,0.44626305,0.00000000
-4.48724362,2.96495183,0.00254556,0.15340646,0.77605678,1.44895194,0.61799693,1.02184358,0.43759919,0.00000000
-4.48124062,2.85021091,0.00240756,0.15251975,0.74308351,1.39166673,0.60886732,0.97415144,0.42742307,0.00000000
-4.47523762,2.73454499,0.00226685,0.15096526,0.70949182,1.33777071,0.59720653,0.92509709,0.41579967,0.00000000
-4.46923462,2.61927626,0.00212557,0.14872823,0.67568773,1.28803607,0.58306341,0.87521112,0.40281393,0.00000000
-4.46323162,2.50573392,0.00198576,0.14580885,0.64208088,1.24320782,0.56653572,0.82501526,0.38857097,0.00000000
-4.45722861,2.39524265,0.00184930,0.14222300,0.60907732,1.20399990,0.54776959,0.77501660,0.37319558,0.00000000
-4.45122561,2.28911026,0.00171791,0.13800230,0.57707240,1.17109056,0.52695720,0.72570261,0.35683109,0.00000000
-4.44522261,2.18861426,0.00159309,0.13319355,0.54644379,1.14511703,0.50433272,0.67753709,0.33963738,0.00000000
-4.43921961,2.09498746,0.00147613,0.12785757,0.51754493,1.12666939,0.48016676,0.63095680,0.32178824,0.00000000
-4.43321661,2.00940280,0.00136811,0.12206754,0.49069890,1.11628342,0.45475943,0.58636896,0.30346818,0.00000000
-4.42721361,1.93295755,0.00126984,0.11590685,0.46619311,1.11443267,0.42843254,0.54414928,0.28486868,0.00000000
-4.42121061,1.86665726,0.00118193,0.10946661,0.44427467,1.12151965,0.40152104,0.50464060,0.26618409,0.00000000
-4.41520760,1.81139983,0.00110472,0.10284300,0.42514675,1.13786661,0.37436439,0.46815202,0.24760739,0.00000000
-4.40920460,1.76796023,0.00103838,0.09613450,0.40896580,1.16370599,0.34729787,0.43495831,0.22932596,0.00000000
-4.40320160,1.73697640,0.00098281,0.08943917,0.39583989,1.19917104,0.32064452,0.40529979,0.21151748,0.00000000
-4.39719860,1.71893680,0.00093776,0.08285203,0.38582805,1.24428715,0.29470784,0.37938230,0.19434623,0.00000000
-4.39119560,1.71417041,0.00090277,0.07646282,0.37894056,1.29896432,0.26976557,0.35737751,0.17795981,0.00000000
-4.38519260,1.72283954,0.00087722,0.07035392,0.37514046,1.36299147,0.24606466,0.33942332,0.16248654,0.00000000
-4.37918959,1.74493599,0.00086037,0.06459882,0.37434587,1.43603308,0.22381776,0.32562442,0.14803346,0.00000000
-4.37318659,1.78028109,0.00085134,0.05926088,0.37643341,1.51762884,0.20320101,0.31605294,0.13468505,0.00000000
-4.36718359,1.82852983,0.00084915,0.05439259,0.38124240,1.60719675,0.18435331,0.31074928,0.12250279,0.00000000
-4.36118059,1.88917928,0.00085277,0.05003521,0.38857989,1.70403997,0.16737685,0.30972288,0.11152527,0.00000000
-4.35517759,1.96158120,0.00086110,0.04621877,0.39822643,1.80735786,0.15233878,0.31295321,0.10176901,0.00000000
-4.34917459,2.04495880,0.00087306,0.04296247,0.40994228,1.91626099,0.13927392,0.32039071,0.09322988,0.00000000
-4.34317159,2.13842706,0.00088755,0.04027522,0.42347409,2.02979007,0.12818814,0.33195782,0.08588494,0.00000000
-4.33716858,2.24101606,0.00090351,0.03815654,0.43856178,2.14693830,0.11906219,0.34755004,0.07969461,0.00000000
-4.33116558,2.35169657,0.00091998,0.03659746,0.45494539,2.26667644,0.11185589,0.36703692,0.07460512,0.00000000
-4.32516258,2.46940669,0.00093606,0.03558159,0.47237171,2.38797967,0.10651229,0.39026315,0.07055106,0.00000000
-4.31915958,2.59307866,0.00095097,0.03508614,0.49060050,2.50985507,0.10296158,0.41704951,0.06745802,0.00000000
-4.31315658,2.72166431,0.00096406,0.03508302,0.50940994,2.63136845,0.10112471,0.44719371,0.06524503,0.00000000
-4.30715358,2.85415816,0.00097482,0.03553970,0.52860114,2.75166904,0.10091643,0.48047125,0.06382699,0.00000000
-4.30115058,2.98961670,0.00098290,0.03642018,0.54800157,2.87001079,0.10224777,0.51663604,0.06311679,0.00000000
-4.29514757,3.12717291,0.00098809,0.03768568,0.56746709,2.98576881,0.10502776,0.55542090,0.06302724,0.00000000
-4.28914457,3.26604498,0.00099035,0.03929535,0.58688250,3.09844983,0.10916449,0.59653797,0.06347271,0.00000000
-4.28314157,3.40553867,0.00098976,0.04120674,0.60616060,3.20769582,0.11456546,0.63967890,0.06437040,0.00000000
-4.27713857,3.54504305,0.00098653,0.04337632,0.62523970,3.31328023,0.12113731,0.68451507,0.06564148,0.00000000
-4.27113557,3.68401964,0.00098100,0.04575981,0.64407961,3.41509673,0.12878506,0.73069773,0.06721175,0.00000000
-4.26513257,3.82198559,0.00097355,0.04831247,0.66265644,3.51314068,0.13741080,0.77785829,0.06901222,0.00000000
-4.25912956,3.95849184,0.00096466,0.05098941,0.68095632,3.60748436,0.14691231,0.82560885,0.07097938,0.00000000
-4.25312656,4.09309772,0.00095480,0.05374582,0.69896839,3.69824702,0.15718135,0.87354315,0.07305529,0.00000000
-4.24712356,4.22534358,0.00094447,0.05653721,0.71667752,3.78556152,0.16810217,0.92123816,0.07518757,0.00000000
-4.24112056,4.35472378,0.00093411,0.05931975,0.73405717,3.86953954,0.17955011,0.96825648,0.07732923,0.00000000
-4.23511756,4.48066182,0.00092415,0.06205058,0.75106273,3.95023763,0.19139069,1.01414978,0.07943847,0.00000000
-4.22911456,4.60249016,0.00091490,0.06468813,0.76762608,4.02762629,0.20347907,1.05846347,0.08147848,0.00000000
-4.22311156,4.71943652,0.00090661,0.06719264,0.78365136,4.10156441,0.21566026,1.10074273,0.08341718,0.00000000
-4.21710855,4.83061860,0.00089941,0.06952654,0.79901274,4.17178099,0.22776993,1.14053994,0.08522711,0.00000000
-4.21110555,4.93504834,0.00089334,0.07165505,0.81355412,4.23786584,0.23963610,1.17742359,0.08688521,0.00000000
-4.20510255,5.03164672,0.00088832,0.07354667,0.82709103,4.29927034,0.25108140,1.21098847,0.08837289,0.00000000
-4.19909955,5.11926896,0.00088416,0.07517376,0.83941477,4.35531878,0.26192622,1.24086696,0.08967594,0.00000000
-4.19309655,5.19673966,0.00088060,0.07651313,0.85029862,4.40523027,0.27199234,1.26674111,0.09078469,0.00000000
-4.18709355,5.26289647,0.00087730,0.07754647,0.85950584,4.44815018,0.28110716,1.28835491,0.09169414,0.00000000
-4.18109055,5.31664030,0.00087386,0.07826091,0.86679914,4.48318981,0.28910811,1.30552640,0.09240407,0.00000000
-4.17508754,5.35698947,0.00086987,0.07864931,0.87195112,4.50947212,0.29584733,1.31815886,0.09291925,0.00000000
-4.16908454,5.38313478,0.00086488,0.07871053,0.87475511,4.52618103,0.30119615,1.32625034,0.09324953,0.00000000
-4.16308154,5.39449216,0.00085850,0.07844960,0.87503580,4.53261133,0.30504925,1.32990098,0.09340982,0.00000000
-4.15707854,5.39074969,0.00085033,0.07787758,0.87265913,4.52821639,0.30732835,1.32931741,0.09342006,0.00000000
-4.15107554,5.37190568,0.00084006,0.07701147,0.86754076,4.51265050,0.30798511,1.32481363,0.09330493,0.00000000
-4.14507254,5.33829515,0.00082745,0.07587370,0.85965275,4.48580334,0.30700313,1.31680791,0.09309343,0.00000000
-4.13906953,5.29060246,0.00081233,0.07449168,0.84902800,4.44782434,0.30439891,1.30581562,0.09281825,0.00000000
-4.13306653,5.22985868,0.00079465,0.07289701,0.83576211,4.39913503,0.30022173,1.29243761,0.09251493,0.00000000
-4.12706353,5.15742309,0.00077442,0.07112463,0.82001273,4.34042879,0.29455242,1.27734462,0.09222082,0.00000000
-4.12106053,5.07494926,0.00075179,0.06921184,0.80199624,4.27265748,0.28750101,1.26125788,0.09197392,0.00000000
-4.11505753,4.98433677,0.00072696,0.06719726,0.78198201,4.19700570,0.27920340,1.24492660,0.09181151,0.00000000
-4.10905453,4.88767096,0.00070022,0.06511970,0.76028461,4.11485396,0.26981724,1.22910318,0.09176874,0.00000000
-4.10305153,4.78715326,0.00067194,0.06301705,0.73725423,4.02773272,0.25951707,1.21451707,0.09187719,0.00000000
-4.09704852,4.68502579,0.00064253,0.06092528,0.71326601,3.93726977,0.24848909,1.20184842,0.09216348,0.00000000
-4.09104552,4.58349373,0.00061243,0.05887746,0.68870861,3.84513382,0.23692572,1.19170272,0.09264799,0.00000000
-4.08504252,4.48464962,0.00058212,0.05690293,0.66397278,3.75297718,0.22502012,1.18458756,0.09334377,0.00000000
-4.07903952,4.39040296,0.00055207,0.05502668,0.63944033,3.66238063,0.21296109,1.18089264,0.09425572,0.00000000
-4.07303652,4.30241897,0.00052274,0.05326886,0.61547405,3.57480318,0.20092829,1.18087407,0.09538006,0.00000000
-4.06703352,4.22206902,0.00049457,0.05164457,0.59240893,3.49153895,0.18908822,1.18464367,0.09670416,0.00000000
-4.06103052,4.15039509,0.00046798,0.05016382,0.57054506,3.41368329,0.17759086,1.19216397,0.09820682,0.00000000
-4.05502751,4.08808956,0.00044333,0.04883172,0.55014236,3.34210919,0.16656719,1.20324913,0.09985880,0.00000000
-4.04902451,4.03549080,0.00042096,0.04764884,0.53141724,3.27745468,0.15612763,1.21757183,0.10162390,0.00000000
-4.04302151,3.99259425,0.00040116,0.04661174,0.51454112,3.22012114,0.14636126,1.23467593,0.10346025,0.00000000
-4.03701851,3.95907764,0.00038418,0.04571369,0.49964074,3.17028200,0.13733596,1.25399424,0.10532199,0.00000000
-4.03101551,3.93433862,0.00037021,0.04494538,0.48680003,3.12790036,0.12909921,1.27487072,0.10716110,0.00000000
-4.02501251,3.91754217,0.00035944,0.04429573,0.47606330,3.09275423,0.12167951,1.29658604,0.10892944,0.00000000
-4.01900950,3.90767504,0.00035202,0.04375272,0.46743931,3.06446731,0.11508834,1.31838537,0.11058083,0.00000000
-4.01300650,3.90360404,0.00034808,0.04330412,0.46090615,3.04254323,0.10932243,1.33950721,0.11207311,0.00000000
-4.00700350,3.90413517,0.00034775,0.04293821,0.45641628,3.02640124,0.10436619,1.35921189,0.11337002,0.00000000
-4.00100050,3.90807065,0.00035116,0.04264430,0.45390182,3.01541135,0.10019433,1.37680863,0.11444297,0.00000000
-3.99499750,3.91426127,0.00035844,0.04241323,0.45327942,3.00892720,0.09677430,1.39167997,0.11527249,0.00000000
-3.98899450,3.92165191,0.00036975,0.04223759,0.45445494,3.00631518,0.09406865,1.40330273,0.11584931,0.00000000
-3.98299150,3.92931868,0.00038531,0.04211195,0.45732741,3.00697874,0.09203721,1.41126458,0.11617514,0.00000000
-3.97698849,3.93649665,0.00040534,0.04203281,0.46179248,3.01037739,0.09063887,1.41527600,0.11626299,0.00000000
-3.97098549,3.94259782,0.00043017,0.04199849,0.46774513,3.01603983,0.08983315,1.41517706,0.11613713,0.00000000
-3.96498249,3.94721945,0.00046019,0.04200891,0.47508176,3.02357170,0.08958143,1.41093933,0.11583269,0.00000000
-3.95897949,3.95014357,0.00049588,0.04206532,0.48370167,3.03265797,0.08984784,1.40266295,0.11539482,0.00000000
-3.95297649,3.95132850,0.00053785,0.04216990,0.49350799,3.04306104,0.09059986,1.39056938,0.11487762,0.00000000
-3.94697349,3.95089399,0.00058687,0.04232544,0.50440817,3.05461509,0.09180867,1.37499050,0.11434279,0.00000000
-3.94097049,3.94910142,0.00064388,0.04253495,0.51631407,3.06721777,0.09344923,1.35635466,0.11385802,0.00000000
-3.93496748,3.94633063,0.00071001,0.04280137,0.52914178,3.08082018,0.09550019,1.33517058,0.11349530,0.00000000
-3.92896448,3.94305493,0.00078665,0.04312725,0.54281118,3.09541599,0.09794363,1.31200987,0.11332907,0.00000000
-3.92296148,3.93981569,0.00087545,0.04351459,0.55724533,3.11103048,0.10076462,1.28748891,0.11343438,0.00000000
-3.91695848,3.93719764,0.00097838,0.04396466,0.57236961,3.12771017,0.10395071,1.26225083,0.11388495,0.00000000
-3.91095548,3.93580576,0.00109774,0.04447793,0.58811083,3.14551353,0.10749131,1.23694814,0.11475138,0.00000000
-3.90495248,3.93624440,0.00123617,0.04505409,0.60439602,3.16450290,0.11137695,1.21222656,0.11609933,0.00000000
-3.89894947,3.93909890,0.00139669,0.04569200,0.62115119,3.18473795,0.11559858,1.18871031,0.11798780,0.00000000
-3.89294647,3.94491990,0.00158270,0.04638985,0.63829985,3.20627051,0.12014668,1.16698903,0.12046756,0.00000000
-3.88694347,3.95421016,0.00179792,0.04714517,0.65576141,3.22914067,0.12501048,1.14760660,0.12357964,0.00000000
-3.88094047,3.96741357,0.00204640,0.04795496,0.67344948,3.25337389,0.13017702,1.13105174,0.12735402,0.00000000
-3.87493747,3.98490623,0.00233241,0.04881576,0.69127015,3.27897896,0.13563039,1.11775019,0.13180845,0.00000000
-3.86893447,4.00698899,0.00266039,0.04972367,0.70912026,3.30594643,0.14135080,1.10805873,0.13694745,0.00000000
-3.86293147,4.03388131,0.00303481,0.05067443,0.72688584,3.33424735,0.14731395,1.10226043,0.14276157,0.00000000
-3.85692846,4.06571602,0.00346003,0.05166337,0.74444090,3.36383195,0.15349029,1.10056140,0.14922681,0.00000000
-3.85092546,4.10253499,0.00394012,0.05268540,0.76164650,3.39462838,0.15984462,1.10308870,0.15630438,0.00000000
-3.84492246,4.14428537,0.00447867,0.05373496,0.77835049,3.42654113,0.16633568,1.10988934,0.16394074,0.00000000
-3.83891946,4.19081665,0.00507858,0.05480595,0.79438788,3.45944919,0.17291614,1.12093040,0.17206794,0.00000000
-3.83291646,4.24187856,0.00574181,0.05589162,0.80958193,3.49320409,0.17953269,1.13610027,0.18060434,0.00000000
-3.82691346,4.29711986,0.00646919,0.05698459,0.82374611,3.52762759,0.18612645,1.15521084,0.18945565,0.00000000
-3.82091046,4.35608846,0.00726018,0.05807674,0.83668692,3.56250935,0.19263363,1.17800092,0.19851638,0.00000000
-3.81490745,4.41823278,0.00811267,0.05915926,0.84820741,3.59760455,0.19898643,1.20414079,0.20767162,0.00000000
-3.80890445,4.48290480,0.00902283,0.06022266,0.85811147,3.63263157,0.20511418,1.23323786,0.21679907,0.00000000
-3.80290145,4.54936483,0.00998499,0.06125687,0.86620865,3.66726999,0.21094468,1.26484361,0.22577148,0.00000000
-3.79689845,4.61678808,0.01099158,0.06225134,0.87231932,3.70115883,0.21640568,1.29846161,0.23445918,0.00000000
-3.79089545,4.68427326,0.01203314,0.06319527,0.87627996,3.73389543,0.22142648,1.33355670,0.24273286,0.00000000
-3.78489245,4.75085300,0.01309839,0.06407777,0.87794833,3.76503501,0.22593952,1.36956513,0.25046638,0.00000000
-3.77888944,4.81550627,0.01417442,0.06488813,0.87720829,3.79409116,0.22988207,1.40590549,0.25753959,0.00000000
-3.77288644,4.87717257,0.01524692,0.06561605,0.87397393,3.82053753,0.23319769,1.44199030,0.26384102,0.00000000
-3.76688344,4.93476792,0.01630051,0.06625196,0.86819296,3.84381091,0.23583772,1.47723804,0.26927045,0.00000000
-3.76088044,4.98720237,0.01731909,0.06678721,0.85984906,3.86331600,0.23776254,1.51108520,0.27374114,0.00000000
-3.75487744,5.03339909,0.01828635,0.06721441,0.84896311,3.87843211,0.23894259,1.54299825,0.27718181,0.00000000
-3.74887444,5.07231460,0.01918621,0.06752756,0.83559329,3.88852200,0.23935927,1.57248517,0.27953816,0.00000000
-3.74287144,5.10296004,0.02000334,0.06772233,0.81983404,3.89294294,0.23900554,1.59910620,0.28077400,0.00000000
-3.73686843,5.12442331,0.02072366,0.06779617,0.80181390,3.89106014,0.23788632,1.62248367,0.28087191,0.00000000
-3.73086543,5.13589138,0.02133484,0.06774846,0.78169245,3.88226238,0.23601863,1.64231052,0.27983339,0.00000000
-3.72486243,5.13667274,0.02182673,0.06758060,0.75965645,3.86597961,0.23343154,1.65835738,0.27767864,0.00000000
-3.71885943,5.12621913,0.02219175,0.06729602,0.73591545,3.84170218,0.23016591,1.67047802,0.27444580,0.00000000
-3.71285643,5.10414621,0.02242518,0.06690024,0.71069697,3.80900106,0.22627394,1.67861308,0.27018988,0.00000000
-3.70685343,5.07025230,0.02252533,0.06640081,0.68424162,3.76754843,0.22181849,1.68279176,0.26498130,0.00000000
-3.70085043,5.02453450,0.02249369,0.06580725,0.65679825,3.71713767,0.21687236,1.68313182,0.25890413,0.00000000
-3.69484742,4.96720150,0.02233485,0.06513096,0.62861937,3.65770190,0.21151725,1.67983745,0.25205416,0.00000000
-3.68884442,4.89868225,0.02205643,0.06438508,0.59995690,3.58933002,0.20584273,1.67319534,0.24453680,0.00000000
-3.68284142,4.81962980,0.02166880,0.06358430,0.57105850,3.51227938,0.19994497,1.66356895,0.23646487,0.00000000
-3.67683842,4.73091968,0.02118478,0.06274464,0.54216435,3.42698399,0.19392537,1.65139101,0.22795641,0.00000000
-3.67083542,4.63364249,0.02061926,0.06188322,0.51350455,3.33405779,0.18788908,1.63715452,0.21913251,0.00000000
-3.66483242,4.52909024,0.01998869,0.06101791,0.48529705,3.23429214,0.18194339,1.62140237,0.21011524,0.00000000
-3.65882941,4.41873662,0.01931064,0.06016704,0.45774608,3.12864742,0.17619606,1.60471576,0.20102571,0.00000000
-3.65282641,4.30421123,0.01860326,0.05934899,0.43104090,3.01823859,0.17075353,1.58770175,0.19198228,0.00000000
-3.64682341,4.18726825,0.01788477,0.05858174,0.40535507,2.90431493,0.16571911,1.57098006,0.18309896,0.00000000
-3.64082041,4.06975032,0.01717300,0.05788252,0.38084574,2.78823455,0.16119119,1.55516947,0.17448398,0.00000000
-3.63481741,3.95354844,0.01648492,0.05726728,0.35765327,2.67143432,0.15726140,1.54087405,0.16623859,0.00000000
-3.62881441,3.84055899,0.01583629,0.05675028,0.33590081,2.55539631,0.15401285,1.52866951,0.15845596,0.00000000
-3.62281141,3.73263910,0.01524131,0.05634364,0.31569396,2.44161177,0.15151852,1.51908987,0.15122028,0.00000000
-3.61680840,3.63156164,0.01471236,0.05605698,0.29712038,2.33154395,0.14983970,1.51261479,0.14460606,0.00000000
-3.61080540,3.53897121,0.01425987,0.05589700,0.28024936,2.22659114,0.14902464,1.50965777,0.13867739,0.00000000
-3.60480240,3.45634227,0.01389216,0.05586729,0.26513139,2.12805099,0.14910740,1.51055540,0.13348748,0.00000000
-3.59879940,3.38494088,0.01361542,0.05596805,0.25179763,2.03708746,0.15010691,1.51555796,0.12907816,0.00000000
-3.59279640,3.32579095,0.01343372,0.05619601,0.24025943,1.95470148,0.15202624,1.52482153,0.12547950,0.00000000
-3.58679340,3.27964608,0.01334908,0.05654441,0.23050793,1.88170613,0.15485224,1.53840182,0.12270953,0.00000000
-3.58079040,3.24696778,0.01336159,0.05700307,0.22251374,1.81870708,0.15855531,1.55624989,0.12077394,0.00000000
-3.57478739,3.22791075,0.01346949,0.05755858,0.21622679,1.76608894,0.16308956,1.57820988,0.11966602,0.00000000
