energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-4.63731866,0.44083382,0.00128547,0.00114454,0.01368031,0.33460537,0.00111299,0.08485059,0.10131895,0.02289609
-4.63131566,0.45232910,0.00125876,0.00124657,0.01502310,0.34839129,0.00108554,0.08451863,0.10130899,0.02257343
-4.62531266,0.46465456,0.00122909,0.00139345,0.01651125,0.36271202,0.00105703,0.08432188,0.10135924,0.02233836
-4.61930965,0.47772620,0.00119722,0.00158471,0.01813197,0.37742118,0.00102794,0.08430130,0.10153807,0.02218642
-4.61330665,0.49146264,0.00116402,0.00182023,0.01987151,0.39236394,0.00099888,0.08450392,0.10192021,0.02211481
-4.60730365,0.50578090,0.00113042,0.00210005,0.02171508,0.40737730,0.00097049,0.08497986,0.10258295,0.02212199
-4.60130065,0.52059210,0.00109740,0.00242414,0.02364675,0.42229083,0.00094349,0.08577919,0.10360216,0.02220718
-4.59529765,0.53579739,0.00106590,0.00279225,0.02564942,0.43692783,0.00091858,0.08694860,0.10504815,0.02236988
-4.58929465,0.55128436,0.00103683,0.00320366,0.02770480,0.45110699,0.00089642,0.08852817,0.10698165,0.02260932
-4.58329165,0.56692415,0.00101099,0.00365705,0.02979344,0.46464453,0.00087762,0.09054833,0.10945003,0.02292396
-4.57728864,0.58256940,0.00098905,0.00415031,0.03189483,0.47735677,0.00086269,0.09302712,0.11248388,0.02331104
-4.57128564,0.59805329,0.00097156,0.00468044,0.03398749,0.48906305,0.00085201,0.09596792,0.11609424,0.02376620
-4.56528264,0.61318961,0.00095886,0.00524341,0.03604912,0.49958885,0.00084581,0.09935776,0.12027045,0.02428318
-4.55927964,0.62777399,0.00095110,0.00583416,0.03805682,0.50876909,0.00084418,0.10316622,0.12497888,0.02485361
-4.55327664,0.64158628,0.00094826,0.00644654,0.03998729,0.51645135,0.00084705,0.10734514,0.13016256,0.02546701
-4.54727364,0.65439399,0.00095010,0.00707337,0.04181714,0.52249896,0.00085418,0.11182905,0.13574169,0.02611078
-4.54127064,0.66595676,0.00095620,0.00770654,0.04352323,0.52679397,0.00086521,0.11653635,0.14161523,0.02677041
-4.53526763,0.67603180,0.00096598,0.00833713,0.04508300,0.52923965,0.00087964,0.12137127,0.14766328,0.02742979
-4.52926463,0.68438001,0.00097871,0.00895562,0.04647494,0.52976273,0.00089687,0.12622649,0.15375041,0.02807161
-4.52326163,0.69077274,0.00099357,0.00955214,0.04767902,0.52831522,0.00091626,0.13098641,0.15972973,0.02867790
-4.51725863,0.69499895,0.00100964,0.01011674,0.04867718,0.52487575,0.00093710,0.13553083,0.16544747,0.02923056
-4.51125563,0.69687258,0.00102598,0.01063967,0.04945386,0.51945063,0.00095874,0.13973902,0.17074802,0.02971204
-4.50525263,0.69623974,0.00104165,0.01111176,0.04999647,0.51207432,0.00098056,0.14349398,0.17547922,0.03010599
-4.49924962,0.69298568,0.00105575,0.01152471,0.05029591,0.50280971,0.00100206,0.14668660,0.17949756,0.03039792
-4.49324662,0.68704110,0.00106748,0.01187142,0.05034704,0.49174788,0.00102288,0.14921980,0.18267319,0.03057587
-4.48724362,0.67838754,0.00107615,0.01214629,0.05014907,0.47900756,0.00104287,0.15101218,0.18489447,0.03063093
-4.48124062,0.66706169,0.00108123,0.01234548,0.04970587,0.46473417,0.00106207,0.15200125,0.18607186,0.03055781
-4.47523762,0.65315825,0.00108236,0.01246711,0.04902622,0.44909855,0.00108083,0.15214596,0.18614106,0.03035518
-4.46923462,0.63683125,0.00107938,0.01251139,0.04812388,0.43229520,0.00109975,0.15142847,0.18506509,0.03002597
-4.46323162,0.61829357,0.00107234,0.01248072,0.04701759,0.41454012,0.00111974,0.14985514,0.18283548,0.02957748
-4.45722861,0.59781469,0.00106150,0.01237971,0.04573085,0.39606822,0.00114204,0.14745653,0.17947227,0.02902139
-4.45122561,0.57571652,0.00104731,0.01221503,0.04429162,0.37713019,0.00116815,0.14428664,0.17502307,0.02837355
-4.44522261,0.55236744,0.00103046,0.01199534,0.04273178,0.35798896,0.00119991,0.14042118,0.16956101,0.02765369
-4.43921961,0.52817466,0.00101176,0.01173103,0.04108656,0.33891560,0.00123938,0.13595519,0.16318193,0.02688492
-4.43321661,0.50357502,0.00099222,0.01143393,0.03939373,0.32018489,0.00128886,0.13099990,0.15600078,0.02609317
-4.42721361,0.47902459,0.00097292,0.01111696,0.03769276,0.30207035,0.00135079,0.12567910,0.14814744,0.02530641
-4.42121061,0.45498727,0.00095506,0.01079380,0.03602382,0.28483906,0.00142773,0.12012508,0.13976225,0.02455393
-4.41520760,0.43192277,0.00093986,0.01047840,0.03442680,0.26874624,0.00152224,0.11447444,0.13099135,0.02386538
-4.40920460,0.41027441,0.00092853,0.01018462,0.03294022,0.25402965,0.00163683,0.10886368,0.12198206,0.02326989
-4.40320160,0.39045696,0.00092225,0.00992576,0.03160024,0.24090417,0.00177384,0.10342503,0.11287853,0.02279515
-4.39719860,0.37284507,0.00092211,0.00971413,0.03043958,0.22955640,0.00193533,0.09828242,0.10381772,0.02246645
-4.39119560,0.35776249,0.00092904,0.00956071,0.02948664,0.22013975,0.00212300,0.09354787,0.09492601,0.02230584
-4.38519260,0.34547263,0.00094384,0.00947475,0.02876463,0.21276991,0.00233807,0.08931833,0.08631638,0.02233131
-4.37918959,0.33617052,0.00096707,0.00946348,0.02829087,0.20752112,0.00258119,0.08567308,0.07808627,0.02255605
-4.37318659,0.32997664,0.00099907,0.00953189,0.02807621,0.20442322,0.00285236,0.08267180,0.07031623,0.02298794
-4.36718359,0.32693277,0.00103993,0.00968252,0.02812468,0.20345963,0.00315080,0.08035332,0.06306919,0.02362903
-4.36118059,0.32699999,0.00108946,0.00991538,0.02843326,0.20456654,0.00347496,0.07873497,0.05639051,0.02447530
-4.35517759,0.33005903,0.00114718,0.01022795,0.02899192,0.20763329,0.00382245,0.07781281,0.05030852,0.02551656
-4.34917459,0.33591303,0.00121235,0.01061523,0.02978388,0.21250400,0.00419005,0.07756232,0.04483572,0.02673654
-4.34317159,0.34429257,0.00128395,0.01106991,0.03078599,0.21898061,0.00457369,0.07793992,0.03997023,0.02811323
-4.33716858,0.35486312,0.00136073,0.01158258,0.03196947,0.22682720,0.00496858,0.07888499,0.03569776,0.02961928
-4.33116558,0.36723460,0.00144120,0.01214212,0.03330075,0.23577568,0.00536922,0.08032240,0.03199367,0.03122280
-4.32516258,0.38097290,0.00152371,0.01273600,0.03474253,0.24553259,0.00576958,0.08216558,0.02882517,0.03288818
-4.31915958,0.39561306,0.00160646,0.01335083,0.03625501,0.25578703,0.00616321,0.08431986,0.02615359,0.03457713
-4.31315658,0.41067376,0.00168759,0.01397284,0.03779726,0.26621934,0.00654346,0.08668610,0.02393662,0.03624985
-4.30715358,0.42567267,0.00176518,0.01458841,0.03932864,0.27651046,0.00690367,0.08916451,0.02213032,0.03786633
-4.30115058,0.44014219,0.00183738,0.01518467,0.04081033,0.28635148,0.00723734,0.09165846,0.02069114,0.03938763
-4.29514757,0.45364504,0.00190240,0.01575008,0.04220677,0.29545324,0.00753843,0.09407821,0.01957751,0.04077725
-4.28914457,0.46578914,0.00195862,0.01627494,0.04348717,0.30355544,0.00780152,0.09634447,0.01875140,0.04200245
-4.28314157,0.47624122,0.00200460,0.01675195,0.04462675,0.31043506,0.00802204,0.09839159,0.01817945,0.04303541
-4.27713857,0.48473858,0.00203918,0.01717661,0.04560793,0.31591359,0.00819641,0.10017035,0.01783392,0.04385432
-4.27113557,0.49109860,0.00206145,0.01754761,0.04642125,0.31986293,0.00832228,0.10165013,0.01769330,0.04444430
-4.26513257,0.49522543,0.00207087,0.01786704,0.04706603,0.32220946,0.00839853,0.10282055,0.01774262,0.04479802
-4.25912956,0.49711361,0.00206717,0.01814058,0.04755071,0.32293625,0.00842541,0.10369226,0.01797358,0.04491614
-4.25312656,0.49684844,0.00205049,0.01837745,0.04789291,0.32208322,0.00840454,0.10429708,0.01838427,0.04480740
-4.24712356,0.49460285,0.00202124,0.01859028,0.04811904,0.31974515,0.00833885,0.10468729,0.01897873,0.04448846
-4.24112056,0.49063100,0.00198019,0.01879481,0.04826365,0.31606757,0.00823249,0.10493409,0.01976620,0.04398348
-4.23511756,0.48525866,0.00192838,0.01900948,0.04836839,0.31124081,0.00809071,0.10512537,0.02076021,0.04332333
-4.22911456,0.47887070,0.00186708,0.01925483,0.04848068,0.30549224,0.00791967,0.10536269,0.02197743,0.04254464
-4.22311156,0.47189625,0.00179778,0.01955286,0.04865204,0.29907704,0.00772620,0.10575770,0.02343632,0.04168855
-4.21710855,0.46479190,0.00172209,0.01992619,0.04893625,0.29226801,0.00751757,0.10642798,0.02515576,0.04079938
-4.21110555,0.45802371,0.00164172,0.02039722,0.04938728,0.28534461,0.00730122,0.10749248,0.02715347,0.03992305
-4.20510255,0.45204863,0.00155840,0.02098722,0.05005720,0.27858184,0.00708450,0.10906681,0.02944444,0.03910554
-4.19909955,0.44729612,0.00147382,0.02171539,0.05099395,0.27223933,0.00687435,0.11125829,0.03203945,0.03839126
-4.19309655,0.44415065,0.00138959,0.02259796,0.05223926,0.26655110,0.00667714,0.11416125,0.03494350,0.03782148
-4.18709355,0.44293567,0.00130719,0.02364728,0.05382662,0.26171646,0.00649835,0.11785249,0.03815455,0.03743289
-4.18109055,0.44389990,0.00122792,0.02487111,0.05577954,0.25789227,0.00634246,0.12238714,0.04166234,0.03725623
-4.17508754,0.44720625,0.00115286,0.02627191,0.05811001,0.25518706,0.00621274,0.12779526,0.04544750,0.03731516
-4.16908454,0.45292391,0.00108290,0.02784636,0.06081738,0.25365707,0.00611121,0.13407899,0.04948100,0.03762540
-4.16308154,0.46102401,0.00101865,0.02958505,0.06388761,0.25330445,0.00603857,0.14121072,0.05372394,0.03819401
-4.15707854,0.47137886,0.00096049,0.03147233,0.06729295,0.25407759,0.00599418,0.14913217,0.05812766,0.03901904
-4.15107554,0.48376492,0.00090857,0.03348643,0.07099217,0.25587366,0.00597617,0.15775449,0.06263443,0.04008950
-4.14507254,0.49786945,0.00086282,0.03559976,0.07493116,0.25854311,0.00598151,0.16695948,0.06717834,0.04138551
-4.13906953,0.51330042,0.00082296,0.03777946,0.07904416,0.26189602,0.00600617,0.17660188,0.07168678,0.04287887
-4.13306653,0.52959953,0.00078854,0.03998818,0.08325531,0.26570990,0.00604530,0.18651267,0.07608214,0.04453381
-4.12706353,0.54625766,0.00075899,0.04218499,0.08748069,0.26973874,0.00609347,0.19650337,0.08028390,0.04630806
-4.12106053,0.56273225,0.00073361,0.04432651,0.09163069,0.27372282,0.00614486,0.20637111,0.08421090,0.04815412
-4.11505753,0.57846594,0.00071165,0.04636816,0.09561263,0.27739887,0.00619349,0.21590445,0.08778382,0.05002067
-4.10905453,0.59290568,0.00069233,0.04826548,0.09933361,0.28051021,0.00623353,0.22488954,0.09092764,0.05185422
-4.10305153,0.60552171,0.00067486,0.04997552,0.10270338,0.28281642,0.00625944,0.23311670,0.09357408,0.05360068
-4.09704852,0.61582553,0.00065850,0.05145815,0.10563720,0.28410215,0.00626622,0.24038685,0.09566388,0.05520714
-4.09104552,0.62338624,0.00064254,0.05267738,0.10805860,0.28418474,0.00624957,0.24651787,0.09714880,0.05662350
-4.08504252,0.62784471,0.00062639,0.05360253,0.10990184,0.28292039,0.00620602,0.25135037,0.09799332,0.05780401
-4.07903952,0.62892496,0.00060953,0.05420922,0.11111409,0.28020864,0.00613309,0.25475283,0.09817584,0.05870878
-4.07303652,0.62644251,0.00059155,0.05448020,0.11165714,0.27599510,0.00602927,0.25662587,0.09768947,0.05930498
-4.06703352,0.62030937,0.00057217,0.05440591,0.11150871,0.27027233,0.00589408,0.25690546,0.09654231,0.05956786
-4.06103052,0.61053561,0.00055121,0.05398484,0.11066319,0.26307900,0.00572807,0.25556499,0.09475717,0.05948153
-4.05502751,0.59722771,0.00052860,0.05322357,0.10913187,0.25449739,0.00553270,0.25261613,0.09237087,0.05903946
-4.04902451,0.58058373,0.00050439,0.05213664,0.10694268,0.24464950,0.00531031,0.24810851,0.08943305,0.05824463
-4.04302151,0.56088583,0.00047869,0.05074609,0.10413941,0.23369203,0.00506395,0.24212820,0.08600463,0.05710947
-4.03701851,0.53849058,0.00045172,0.04908090,0.10078051,0.22181048,0.00479728,0.23479516,0.08215598,0.05565551
-4.03101551,0.51381750,0.00042373,0.04717614,0.09693755,0.20921276,0.00451438,0.22625981,0.07796487,0.05391277
-4.02501251,0.48733661,0.00039503,0.04507208,0.09269343,0.19612268,0.00421963,0.21669879,0.07351434,0.05191900
-4.01900950,0.45955549,0.00036596,0.04281323,0.08814034,0.18277349,0.00391752,0.20631034,0.06889056,0.04971872
-4.01300650,0.43100644,0.00033686,0.04044719,0.08337770,0.16940194,0.00361252,0.19530924,0.06418082,0.04736214
-4.00700350,0.40223436,0.00030808,0.03802374,0.07851010,0.15624297,0.00330894,0.18392179,0.05947166,0.04490410
-4.00100050,0.37378569,0.00027994,0.03559377,0.07364531,0.14352523,0.00301084,0.17238079,0.05484725,0.04240290
-3.99499750,0.34619882,0.00025274,0.03320840,0.06889243,0.13146763,0.00272188,0.16092096,0.05038811,0.03991922
-3.98899450,0.31999620,0.00022676,0.03091821,0.06436032,0.12027685,0.00244532,0.14977464,0.04617010,0.03751512
-3.98299150,0.29567814,0.00020222,0.02877252,0.06015608,0.11014579,0.00218393,0.13916815,0.04226377,0.03525306
-3.97698849,0.27371836,0.00017932,0.02681886,0.05638400,0.10125300,0.00193997,0.12931864,0.03873400,0.03319509
-3.97098549,0.25456113,0.00015819,0.02510257,0.05314446,0.09376280,0.00171523,0.12043157,0.03563996,0.03140207
-3.96498249,0.23861961,0.00013893,0.02366639,0.05053322,0.08782594,0.00151098,0.11269876,0.03303528,0.02993308
-3.95897949,0.22627520,0.00012161,0.02255031,0.04864067,0.08358066,0.00132807,0.10629682,0.03096839,0.02884483
-3.95297649,0.21787744,0.00010625,0.02179128,0.04755118,0.08115384,0.00116694,0.10138604,0.02948300,0.02819112
-3.94697349,0.21374403,0.00009284,0.02142311,0.04734250,0.08066203,0.00102767,0.09810946,0.02861860,0.02802233
-3.94097049,0.21416064,0.00008134,0.02147625,0.04808496,0.08221218,0.00091007,0.09659208,0.02841096,0.02838493
-3.93496748,0.21938009,0.00007168,0.02197758,0.04984064,0.08590192,0.00081369,0.09694008,0.02889256,0.02932088
-3.92896448,0.22962074,0.00006379,0.02295013,0.05266230,0.09181915,0.00073790,0.09923990,0.03009287,0.03086697
-3.92296148,0.24506378,0.00005758,0.02441274,0.05659211,0.10004104,0.00068197,0.10355719,0.03203851,0.03305417
-3.91695848,0.26584949,0.00005293,0.02637963,0.06166026,0.11063222,0.00064505,0.10993550,0.03475324,0.03590671
-3.91095548,0.29207243,0.00004973,0.02885991,0.06788332,0.12364244,0.00062627,0.11839488,0.03825773,0.03944130
-3.90495248,0.32377592,0.00004788,0.03185704,0.07526259,0.13910359,0.00062472,0.12893021,0.04256921,0.04366613
-3.89894947,0.36094587,0.00004724,0.03536829,0.08378238,0.15702637,0.00063951,0.14150965,0.04770100,0.04857997
-3.89294647,0.40350468,0.00004770,0.03938416,0.09340844,0.17739687,0.00066975,0.15607303,0.05366193,0.05417124
-3.88694347,0.45130544,0.00004913,0.04388794,0.10408663,0.20017310,0.00071458,0.17253065,0.06045565,0.06041725
-3.88094047,0.50412707,0.00005141,0.04885531,0.11574188,0.22528199,0.00077317,0.19076242,0.06808008,0.06728358
-3.87493747,0.56167096,0.00005442,0.05425414,0.12827780,0.25261692,0.00084468,0.21061769,0.07652678,0.07472372
-3.86893447,0.62355952,0.00005804,0.06004449,0.14157678,0.28203619,0.00092830,0.23191582,0.08578050,0.08267898
-3.86293147,0.68933709,0.00006213,0.06617880,0.15550092,0.31336246,0.00102323,0.25444769,0.09581884,0.09107882
-3.85692846,0.75847354,0.00006659,0.07260239,0.16989371,0.34638353,0.00112863,0.27797821,0.10661211,0.09984152
-3.85092546,0.83037066,0.00007128,0.07925425,0.18458258,0.38085440,0.00124367,0.30224989,0.11812333,0.10887533
-3.84492246,0.90437143,0.00007608,0.08606802,0.19938226,0.41650068,0.00136747,0.32698740,0.13030845,0.11807994
-3.83891946,0.97977184,0.00008087,0.09297329,0.21409887,0.45302332,0.00149911,0.35190308,0.14311679,0.12734845
-3.83291646,1.05583512,0.00008553,0.09989707,0.22853475,0.49010449,0.00163763,0.37670318,0.15649154,0.13656957
-3.82691346,1.13180766,0.00008996,0.10676545,0.24249361,0.52741440,0.00178200,0.40109467,0.17037046,0.14563014
-3.82091046,1.20693616,0.00009404,0.11350529,0.25578616,0.56461878,0.00193116,0.42479229,0.18468664,0.15441782
-3.81490745,1.28048522,0.00009768,0.12004604,0.26823562,0.60138676,0.00208395,0.44752567,0.19936933,0.16282378
-3.80890445,1.35175455,0.00010080,0.12632135,0.27968316,0.63739868,0.00223919,0.46904598,0.21434468,0.17074540
-3.80290145,1.42009514,0.00010331,0.13227072,0.28999282,0.67235362,0.00239562,0.48913210,0.22953658,0.17808877
-3.79689845,1.48492353,0.00010516,0.13784080,0.29905577,0.70597615,0.00255192,0.50759577,0.24486731,0.18477091
-3.79089545,1.54573375,0.00010631,0.14298650,0.30679368,0.73802215,0.00270673,0.52428562,0.26025818,0.19072163
-3.78489245,1.60210613,0.00010672,0.14767182,0.31316096,0.76828334,0.00285865,0.53908989,0.27563005,0.19588493
-3.77888944,1.65371295,0.00010639,0.15187026,0.31814587,0.79659035,0.00300622,0.55193765,0.29090375,0.20021990
-3.77288644,1.70032054,0.00010533,0.15556492,0.32177026,0.82281423,0.00314801,0.56279857,0.30600041,0.20370111
-3.76688344,1.74178795,0.00010356,0.15874830,0.32408809,0.84686644,0.00328253,0.57168124,0.32084172,0.20631845
-3.76088044,1.77806233,0.00010113,0.16142169,0.32518267,0.86869718,0.00340834,0.57863012,0.33535016,0.20807652
-3.75487744,1.80917135,0.00009808,0.16359432,0.32516282,0.88829241,0.00352402,0.58372135,0.34944913,0.20899353
-3.74887444,1.83521312,0.00009448,0.16528232,0.32415803,0.90566949,0.00362822,0.58705753,0.36306307,0.20909984
-3.74287144,1.85634419,0.00009041,0.16650736,0.32231292,0.92087196,0.00371965,0.58876192,0.37611762,0.20843620
-3.73686843,1.87276620,0.00008596,0.16729536,0.31978116,0.93396342,0.00379716,0.58897207,0.38853968,0.20705186
-3.73086543,1.88471181,0.00008120,0.16767498,0.31671921,0.94502106,0.00385971,0.58783349,0.40025753,0.20500246
-3.72486243,1.89243056,0.00007624,0.16767626,0.31328006,0.95412891,0.00390645,0.58549324,0.41120089,0.20234799
-3.71885943,1.89617527,0.00007115,0.16732920,0.30960726,0.96137137,0.00393671,0.58209410,0.42130101,0.19915084
-3.71285643,1.89618942,0.00006602,0.16666258,0.30582957,0.96682699,0.00395003,0.57776925,0.43049075,0.19547387
-3.70685343,1.89269612,0.00006094,0.16570284,0.30205628,0.97056304,0.00394617,0.57263770,0.43870459,0.19137884
-3.70085043,1.88588893,0.00005596,0.16447324,0.29837357,0.97263091,0.00392514,0.56680078,0.44587878,0.18692494
-3.69484742,1.87592491,0.00005116,0.16299319,0.29484190,0.97306269,0.00388720,0.56033952,0.45195142,0.18216767
-3.68884442,1.86292012,0.00004658,0.16127783,0.29149458,0.97186888,0.00383284,0.55331323,0.45686271,0.17715800
-3.68284142,1.84694767,0.00004227,0.15933785,0.28833757,0.96903764,0.00376279,0.54575905,0.46055523,0.17194173
-3.67683842,1.82803835,0.00003824,0.15717959,0.28535040,0.96453531,0.00367799,0.53769270,0.46297451,0.16655924
-3.67083542,1.80618387,0.00003453,0.15480531,0.28248833,0.95830849,0.00357958,0.52911011,0.46406968,0.16104536
-3.66483242,1.78134249,0.00003115,0.15221373,0.27968541,0.95028750,0.00346887,0.51999007,0.46379446,0.15542964
-3.65882941,1.75344685,0.00002808,0.14940073,0.27685847,0.94039104,0.00334728,0.51029755,0.46210838,0.14973660
-3.65282641,1.72241369,0.00002533,0.14636019,0.27391175,0.92853214,0.00321637,0.49998770,0.45897824,0.14398635
-3.64682341,1.68815505,0.00002289,0.14308504,0.27074208,0.91462480,0.00307773,0.48901032,0.45437981,0.13819519
-3.64082041,1.65059044,0.00002072,0.13956826,0.26724413,0.89859145,0.00293299,0.47731455,0.44829973,0.13237638
-3.63481741,1.60965949,0.00001882,0.13580400,0.26331589,0.88037050,0.00278378,0.46485360,0.44073750,0.12654096
-3.62881441,1.56533448,0.00001714,0.13178866,0.25886375,0.85992399,0.00263168,0.45158938,0.43170739,0.12069851
-3.62281141,1.51763205,0.00001568,0.12752183,0.25380725,0.83724469,0.00247824,0.43749675,0.42124029,0.11485803
-3.61680840,1.46662376,0.00001440,0.12300725,0.24808312,0.81236252,0.00232491,0.42256719,0.40938523,0.10902860
-3.61080540,1.41244459,0.00001328,0.11825340,0.24164866,0.78534971,0.00217305,0.40681185,0.39621050,0.10322010
-3.60480240,1.35529928,0.00001229,0.11327411,0.23448407,0.75632474,0.00202394,0.39026367,0.38180425,0.09744373
-3.59879940,1.29546593,0.00001141,0.10808873,0.22659393,0.72545453,0.00187875,0.37297859,0.36627444,0.09171247
-3.59279640,1.23329674,0.00001063,0.10272217,0.21800758,0.69295503,0.00173856,0.35503581,0.34974808,0.08604129
-3.58679340,1.16921579,0.00000992,0.09720466,0.20877862,0.65908990,0.00160433,0.33653703,0.33236981,0.08044734
-3.58079040,1.10371404,0.00000929,0.09157126,0.19898340,0.62416766,0.00147698,0.31760475,0.31429961,0.07494987
-3.57478739,1.03734164,0.00000872,0.08586114,0.18871881,0.58853717,0.00135736,0.29837976,0.29571007,0.06957012
