energy_ev,total_up,Au_p_up,Au_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-4.63731866,3.10902247,0.68926499,2.13288038,0.03830658,0.15390054,0.31883725,0.10371226,0.00130503,0.63108405
-4.63131566,3.02361442,0.68815694,2.06714670,0.03705002,0.15058127,0.30913381,0.10194707,0.00124216,0.62219280
-4.62531266,2.93667957,0.68555420,2.00062006,0.03573653,0.14713003,0.29927779,0.10013121,0.00118199,0.61256335
-4.61930965,2.84902272,0.68141864,1.93393876,0.03437152,0.14357998,0.28938127,0.09826209,0.00112481,0.60225649
-4.61330665,2.76136677,0.67571446,1.86769079,0.03296021,0.13995725,0.27953776,0.09633450,0.00107082,0.59131942
-4.60730365,2.67436214,0.66841128,1.80242060,0.03150786,0.13628095,0.26982147,0.09434140,0.00102011,0.57978816
-4.60130065,2.58860048,0.65948793,1.73863808,0.03001994,0.13256355,0.26028763,0.09227483,0.00097274,0.56769082
-4.59529765,2.50463088,0.64893648,1.67682874,0.02850235,0.12881179,0.25097367,0.09012693,0.00092867,0.55505155
-4.58929465,2.42297703,0.63676622,1.61746394,0.02696154,0.12502773,0.24190122,0.08789081,0.00088784,0.54189485
-4.58329165,2.34415371,0.62300744,1.56100996,0.02540462,0.12121013,0.23307872,0.08556146,0.00085016,0.52824991
-4.57728864,2.26868099,0.60771444,1.50793517,0.02383933,0.11735583,0.22450435,0.08313653,0.00081550,0.51415461
-4.57128564,2.19709487,0.59096788,1.45871426,0.02227405,0.11346123,0.21616923,0.08061689,0.00078375,0.49965895
-4.56528264,2.12995330,0.57287592,1.41382901,0.02071767,0.10952359,0.20806064,0.07800707,0.00075480,0.48482770
-4.55927964,2.06783684,0.55357429,1.37376528,0.01917946,0.10554230,0.20016498,0.07531550,0.00072854,0.46974188
-4.55327664,2.01134341,0.53322501,1.33900592,0.01766882,0.10151974,0.19247045,0.07255445,0.00070489,0.45449922
-4.54727364,1.96107732,0.51201391,1.31001988,0.01619509,0.09746202,0.18496922,0.06973987,0.00068380,0.43921334
-4.54127064,1.91763280,0.49014699,1.28724783,0.01476730,0.09337931,0.17765906,0.06689094,0.00066524,0.42401163
-4.53526763,1.88157261,0.46784563,1.27108477,0.01339391,0.08928591,0.17054431,0.06402948,0.00064919,0.40903217
-4.52926463,1.85340290,0.44534105,1.26186057,0.01208260,0.08519994,0.16363622,0.06117924,0.00063566,0.39441953
-4.52326163,1.83354546,0.42286808,1.25981932,0.01084003,0.08114283,0.15695263,0.05836498,0.00062467,0.38031981
-4.51725863,1.82230881,0.40065861,1.26509845,0.00967175,0.07713854,0.15051705,0.05561164,0.00061623,0.36687520
-4.51125563,1.81985974,0.37893499,1.27770898,0.00858200,0.07321256,0.14435732,0.05294333,0.00061035,0.35421820
-4.50525263,1.82619698,0.35790361,1.29751784,0.00757371,0.06939083,0.13850370,0.05038246,0.00060702,0.34246593
-4.49924962,1.84112855,0.33774903,1.32423353,0.00664843,0.06569865,0.13298691,0.04794887,0.00060619,0.33171477
-4.49324662,1.86425446,0.31862890,1.35739616,0.00580640,0.06215950,0.12783579,0.04565907,0.00060780,0.32203559
-4.48724362,1.89495590,0.30066982,1.39637265,0.00504659,0.05879404,0.12307517,0.04352568,0.00061170,0.31346989
-4.48124062,1.93239227,0.28396436,1.44035807,0.00436684,0.05561919,0.11872373,0.04155695,0.00061771,0.30602706
-4.47523762,1.97550657,0.26856937,1.48838322,0.00376400,0.05264742,0.11479222,0.03975651,0.00062561,0.29968278
-4.46923462,2.02303972,0.25450559,1.53932911,0.00323404,0.04988625,0.11128200,0.03812333,0.00063508,0.29437898
-4.46323162,2.07355375,0.24175857,1.59194773,0.00277228,0.04733798,0.10818407,0.03665181,0.00064579,0.29002499
-4.45722861,2.12546327,0.23028087,1.64488919,0.00237355,0.04499967,0.10547859,0.03533214,0.00065733,0.28650023
-4.45122561,2.17707453,0.21999535,1.69673407,0.00203231,0.04286339,0.10313500,0.03415073,0.00066924,0.28365805
-4.44522261,2.22663062,0.21079943,1.74603025,0.00174291,0.04091663,0.10111262,0.03309086,0.00068106,0.28133079
-4.43921961,2.27236128,0.20257009,1.79133269,0.00149962,0.03914294,0.09936183,0.03213338,0.00069228,0.27933561
-4.43321661,2.31253520,0.19516944,1.83124490,0.00129687,0.03752273,0.09782569,0.03125751,0.00070241,0.27748105
-4.42721361,2.34551295,0.18845048,1.86446026,0.00112925,0.03603413,0.09644188,0.03044173,0.00071094,0.27557391
-4.42121061,2.36979814,0.18226295,1.88980158,0.00099170,0.03465396,0.09514501,0.02966451,0.00071742,0.27342615
-4.41520760,2.38408464,0.17645890,1.90625726,0.00087949,0.03335869,0.09386901,0.02890523,0.00072141,0.27086158
-4.40920460,2.38729790,0.17089792,1.91301251,0.00078831,0.03212533,0.09254956,0.02814479,0.00072254,0.26772193
-4.40320160,2.37862862,0.16545162,1.90947412,0.00071431,0.03093234,0.09112651,0.02736635,0.00072052,0.26387218
-4.39719860,2.35755707,0.16000740,1.89528801,0.00065407,0.02976030,0.08954601,0.02655572,0.00071511,0.25920488
-4.39119560,2.32386743,0.15447138,1.87034848,0.00060461,0.02859252,0.08776238,0.02570184,0.00070618,0.25364320
-4.38519260,2.27765131,0.14877027,1.83479905,0.00056342,0.02741550,0.08573960,0.02479693,0.00069367,0.24714282
-4.37918959,2.21930049,0.14285238,1.78902482,0.00052838,0.02621920,0.08345241,0.02383660,0.00067763,0.23969245
-4.37318659,2.14948949,0.13668762,1.73363670,0.00049775,0.02499711,0.08088679,0.02281978,0.00065818,0.23131307
-4.36718359,2.06914866,0.13026672,1.66944842,0.00047016,0.02374623,0.07804016,0.02174853,0.00063555,0.22205596
-4.36118059,1.97942942,0.12359961,1.59744742,0.00044454,0.02246682,0.07492092,0.02062776,0.00061002,0.21199968
-4.35517759,1.88166305,0.11671321,1.51876077,0.00042009,0.02116216,0.07154773,0.01946479,0.00058194,0.20124623
-4.34917459,1.77731518,0.10964873,1.43461794,0.00039626,0.01983805,0.06794825,0.01826896,0.00055173,0.18991642
-4.34317159,1.66793779,0.10245867,1.34631185,0.00037270,0.01850235,0.06415777,0.01705108,0.00051984,0.17814496
-4.33716858,1.55512100,0.09520361,1.25515984,0.00034920,0.01716447,0.06021747,0.01582296,0.00048676,0.16607521
-4.33116558,1.44044638,0.08794903,1.16246618,0.00032571,0.01583481,0.05617265,0.01459690,0.00045297,0.15385413
-4.32516258,1.32544369,0.08076227,1.06948748,0.00030227,0.01452424,0.05207091,0.01338524,0.00041899,0.14162735
-4.31915958,1.21155245,0.07370968,0.97740205,0.00027896,0.01324362,0.04796038,0.01219995,0.00038533,0.12953477
-4.31315658,1.10008967,0.06685420,0.88728435,0.00025596,0.01200336,0.04388804,0.01105226,0.00035248,0.11770670
-4.30715358,0.99222430,0.06025326,0.80008493,0.00023343,0.01081307,0.03989835,0.00995245,0.00032093,0.10626078
-4.30115058,0.88895908,0.05395726,0.71661626,0.00021157,0.00968131,0.03603195,0.00890963,0.00029116,0.09529955
-4.29514757,0.79111975,0.04800844,0.63754450,0.00019057,0.00861536,0.03232483,0.00793168,0.00026365,0.08490899
-4.28914457,0.69935134,0.04244024,0.56338702,0.00017060,0.00762115,0.02880763,0.00702527,0.00023889,0.07515770
-4.28314157,0.61412111,0.03727719,0.49451498,0.00015183,0.00670326,0.02550534,0.00619592,0.00021738,0.06609693
-4.27713857,0.53572722,0.03253508,0.43116069,0.00013438,0.00586495,0.02243723,0.00544819,0.00019968,0.05776124
-4.27113557,0.46431237,0.02822165,0.37342861,0.00011838,0.00510836,0.01961712,0.00478595,0.00018640,0.05016980
-4.26513257,0.39988121,0.02433745,0.32130946,0.00010390,0.00443464,0.01705381,0.00421265,0.00017827,0.04332806
-4.25912956,0.34232057,0.02087700,0.27469637,0.00009102,0.00384428,0.01475177,0.00373174,0.00017612,0.03722996
-4.25312656,0.29142145,0.01783010,0.23340228,0.00007981,0.00333737,0.01271196,0.00334703,0.00018096,0.03186022
-4.24712356,0.24690173,0.01518335,0.19717793,0.00007029,0.00291391,0.01093281,0.00306319,0.00019401,0.02719692
-4.24112056,0.20842884,0.01292156,0.16572958,0.00006251,0.00257423,0.00941133,0.00288615,0.00021672,0.02321406
-4.23511756,0.17564165,0.01102937,0.13873597,0.00005653,0.00231926,0.00814416,0.00282365,0.00025086,0.01988408
-4.22911456,0.14817082,0.00949277,0.11586413,0.00005238,0.00215097,0.00712881,0.00288565,0.00029850,0.01718034
-4.22311156,0.12565748,0.00830055,0.09678362,0.00005015,0.00207270,0.00636478,0.00308481,0.00036206,0.01507937
-4.21710855,0.10776960,0.00744576,0.08117897,0.00004991,0.00208950,0.00585473,0.00343693,0.00044438,0.01356295
-4.21110555,0.09421612,0.00692707,0.06876031,0.00005179,0.00220849,0.00560562,0.00396126,0.00054868,0.01261989
-4.20510255,0.08475856,0.00675000,0.05927207,0.00005592,0.00243911,0.00562971,0.00468082,0.00067862,0.01224763
-4.19909955,0.07922018,0.00692806,0.05249981,0.00006248,0.00279343,0.00594559,0.00562262,0.00083824,0.01245341
-4.19309655,0.07749267,0.00748383,0.04827530,0.00007168,0.00328632,0.00657905,0.00681773,0.00103197,0.01325522
-4.18709355,0.07954037,0.00844972,0.04647978,0.00008374,0.00393561,0.00756380,0.00830118,0.00126454,0.01468232
-4.18109055,0.08540218,0.00986877,0.04704574,0.00009894,0.00476216,0.00894204,0.01011181,0.00154094,0.01677547
-4.17508754,0.09519101,0.01179504,0.04995713,0.00011755,0.00578981,0.01076491,0.01229178,0.00186628,0.01958670
-4.16908454,0.10909096,0.01429391,0.05524810,0.00013987,0.00704530,0.01309252,0.01488603,0.00224568,0.02317868
-4.16308154,0.12735208,0.01744188,0.06300040,0.00016621,0.00855798,0.01599386,0.01794137,0.00268409,0.02762370
-4.15707854,0.15028278,0.02132620,0.07333937,0.00019685,0.01035940,0.01954625,0.02150544,0.00318610,0.03300207
-4.15107554,0.17823989,0.02604395,0.08642859,0.00023208,0.01248282,0.02383446,0.02562542,0.00375575,0.03940018
-4.14507254,0.21161630,0.03170071,0.10246316,0.00027213,0.01496247,0.02894934,0.03034650,0.00439625,0.04690795
-4.13906953,0.25082633,0.03840863,0.12166167,0.00031720,0.01783272,0.03498599,0.03571018,0.00510981,0.05561593
-4.13306653,0.29628889,0.04628404,0.14425682,0.00036739,0.02112704,0.04204149,0.04175242,0.00589734,0.06561186
-4.12706353,0.34840867,0.05544444,0.17048487,0.00042274,0.02487687,0.05021201,0.04850172,0.00675826,0.07697689
-4.12106053,0.40755572,0.06600491,0.20057395,0.00048318,0.02911031,0.05958958,0.05597707,0.00769029,0.08978150
-4.11505753,0.47404377,0.07807404,0.23473144,0.00054854,0.03385080,0.07025829,0.06418608,0.00868928,0.10408121
-4.10905453,0.54810806,0.09174940,0.27313082,0.00061849,0.03911561,0.08229030,0.07312317,0.00974910,0.11991220
-4.10305153,0.62988312,0.10711272,0.31589811,0.00069259,0.04491449,0.09574149,0.08276801,0.01086160,0.13728706
-4.09704852,0.71938169,0.12422482,0.36309858,0.00077024,0.05124830,0.11064714,0.09308428,0.01201659,0.15619085
-4.09104552,0.81647531,0.14312066,0.41472413,0.00085072,0.05810771,0.12701763,0.10401887,0.01320201,0.17657750
-4.08504252,0.92087794,0.16380452,0.47068183,0.00093316,0.06547220,0.14483451,0.11550155,0.01440405,0.19836708
-4.07903952,1.03213332,0.18624574,0.53078437,0.00101655,0.07330927,0.16404706,0.12744526,0.01560749,0.22144376
-4.07303652,1.14960711,0.21037512,0.59474293,0.00109981,0.08157391,0.18456962,0.13974701,0.01679598,0.24565498
-4.06703352,1.27248468,0.23608237,0.66216298,0.00118173,0.09020860,0.20627989,0.15228932,0.01795251,0.27081170
-4.06103052,1.39977513,0.26321469,0.73254365,0.00126106,0.09914360,0.22901834,0.16494247,0.01905989,0.29669009
-4.05502751,1.53032208,0.29157679,0.80528085,0.00133652,0.10829774,0.25258898,0.17756714,0.02010125,0.32303450
-4.04902451,1.66282118,0.32093242,0.87967454,0.00140683,0.11757972,0.27676151,0.19001774,0.02106059,0.34956190
-4.04302151,1.79584443,0.35100760,0.95494010,0.00147076,0.12688981,0.30127492,0.20214600,0.02192330,0.37596758
-4.03701851,1.92787049,0.38149539,1.03022363,0.00152712,0.13612199,0.32584250,0.21380495,0.02267669,0.40193200
-4.03101551,2.05732037,0.41206225,1.10462087,0.00157489,0.14516642,0.35015819,0.22485295,0.02331038,0.42712867
-4.02501251,2.18259713,0.44235571,1.17719915,0.00161313,0.15391224,0.37390397,0.23515770,0.02381671,0.45123268
-4.01900950,2.30212820,0.47201327,1.24702154,0.00164114,0.16225050,0.39675820,0.24460005,0.02419099,0.47392958
-4.01300650,2.41440851,0.50067194,1.31317230,0.00165835,0.17007716,0.41840441,0.25307741,0.02443167,0.49492428
-4.00700350,2.51804277,0.52797824,1.37478258,0.00166446,0.17729598,0.43854029,0.26050661,0.02454033,0.51394960
-4.00100050,2.61178486,0.55359817,1.43105526,0.00165937,0.18382130,0.45688650,0.26682611,0.02452167,0.53077403
-3.99499750,2.69457264,0.57722661,1.48128769,0.00164321,0.18958043,0.47319474,0.27199744,0.02438321,0.54520840
-3.98899450,2.76555653,0.59859582,1.52489149,0.00161635,0.19451560,0.48725499,0.27600585,0.02413505,0.55711112
-3.98299150,2.82412055,0.61748255,1.56140825,0.00157935,0.19858538,0.49890125,0.27886004,0.02378942,0.56639177
-3.97698849,2.86989483,0.63371346,1.59052053,0.00153298,0.20176560,0.50801579,0.28059118,0.02336022,0.57301291
-3.97098549,2.90275915,0.64716862,1.61205765,0.00147817,0.20404946,0.51453158,0.28125111,0.02286250,0.57698989
-3.96498249,2.92283736,0.65778283,1.62599600,0.00141602,0.20544715,0.51843285,0.28090998,0.02231189,0.57838892
-3.95897949,2.93048315,0.66554484,1.63245392,0.00134771,0.20598481,0.51975380,0.27965335,0.02172412,0.57732330
-3.95297649,2.92625812,0.67049449,1.63168160,0.00127451,0.20570286,0.51857555,0.27757898,0.02111447,0.57394817
-3.94697349,2.91090337,0.67271800,1.62404653,0.00119773,0.20465402,0.51502152,0.27479349,0.02049737,0.56845402
-3.94097049,2.88530620,0.67234164,1.61001532,0.00111870,0.20290085,0.50925161,0.27140898,0.01988602,0.56105927
-3.93496748,2.85046383,0.66952431,1.59013307,0.00103873,0.20051310,0.50145543,0.26753991,0.01929213,0.55200240
-3.92896448,2.80744603,0.66444932,1.56500119,0.00095910,0.19756504,0.49184495,0.26330023,0.01872571,0.54153394
-3.92296148,2.75735846,0.65731593,1.53525502,0.00088100,0.19413277,0.48064703,0.25880101,0.01819504,0.52990871
-3.91695848,2.70130865,0.64833112,1.50154225,0.00080557,0.19029177,0.46809621,0.25414846,0.01770661,0.51737878
-3.91095548,2.64037594,0.63770197,1.46450323,0.00073386,0.18611471,0.45442793,0.24944261,0.01726530,0.50418721
-3.90495248,2.57558663,0.62562918,1.42475393,0.00066683,0.18166970,0.43987272,0.24477637,0.01687444,0.49056303
-3.89894947,2.50789508,0.61230177,1.38287231,0.00060533,0.17701895,0.42465133,0.24023521,0.01653611,0.47671742
-3.89294647,2.43817113,0.59789342,1.33938831,0.00055016,0.17221797,0.40897108,0.23589705,0.01625129,0.46284125
-3.88694347,2.36719362,0.58256035,1.29477772,0.00050205,0.16731515,0.39302332,0.23183258,0.01602013,0.44910385
-3.88094047,2.29564964,0.56644085,1.24945978,0.00046164,0.16235195,0.37698219,0.22810562,0.01584219,0.43565289
-3.87493747,2.22413867,0.54965614,1.20379812,0.00042956,0.15736331,0.36100427,0.22477359,0.01571660,0.42261532
-3.86893447,2.15318035,0.53231254,1.15810454,0.00040641,0.15237852,0.34522919,0.22188778,0.01564225,0.41009891
-3.86293147,2.08322490,0.51450453,1.11264495,0.00039277,0.14742222,0.32978091,0.21949359,0.01561786,0.39819434
-3.85692846,2.01466467,0.49631833,1.06764671,0.00038922,0.14251552,0.31476932,0.21763029,0.01564200,0.38697741
-3.85092546,1.94784558,0.47783581,1.02330654,0.00039635,0.13767716,0.30029216,0.21633065,0.01571315,0.37651127
-3.84492246,1.88307743,0.45913810,0.97979843,0.00041477,0.13292454,0.28643675,0.21562014,0.01582956,0.36684822
-3.83891946,1.82064197,0.44030881,0.93728056,0.00044507,0.12827464,0.27328156,0.21551587,0.01598917,0.35803119
-3.83291646,1.76079828,0.42143651,0.89590111,0.00048788,0.12374457,0.26089736,0.21602531,0.01618951,0.35009453
-3.82691346,1.70378489,0.40261621,0.85580217,0.00054377,0.11935200,0.24934782,0.21714487,0.01642748,0.34306419
-3.82091046,1.64981876,0.38394977,0.81712187,0.00061329,0.11511515,0.23868960,0.21885851,0.01669926,0.33695731
-3.81490745,1.59909128,0.36554527,0.77999447,0.00069691,0.11105259,0.22897185,0.22113644,0.01700018,0.33178120
-3.80890445,1.55176178,0.34751526,0.74454864,0.00079501,0.10718265,0.22023519,0.22393406,0.01732460,0.32753192
-3.80290145,1.50794936,0.32997411,0.71090419,0.00090779,0.10352276,0.21251033,0.22719137,0.01766588,0.32419258
-3.79689845,1.46772381,0.31303466,0.67916761,0.00103528,0.10008852,0.20581634,0.23083283,0.01801640,0.32173165
-3.79089545,1.43109652,0.29680433,0.64942685,0.00117727,0.09689273,0.20015887,0.23476780,0.01836764,0.32010126
-3.78489245,1.39801241,0.28138108,0.62174595,0.00133327,0.09394445,0.19552841,0.23889165,0.01871027,0.31923600
-3.77888944,1.36834362,0.26684939,0.59615990,0.00150246,0.09124808,0.19189871,0.24308754,0.01903441,0.31905216
-3.77288644,1.34188573,0.25327660,0.57267020,0.00168371,0.08880262,0.18922566,0.24722873,0.01932980,0.31944762
-3.76688344,1.31835708,0.24070984,0.55124163,0.00187550,0.08660118,0.18744666,0.25118159,0.01958617,0.32030255
-3.76088044,1.29740142,0.22917372,0.53180044,0.00207593,0.08463067,0.18648058,0.25480896,0.01979347,0.32148099
-3.75487744,1.27859411,0.21866903,0.51423419,0.00228273,0.08287184,0.18622849,0.25797392,0.01994227,0.32283312
-3.74887444,1.26145171,0.20917233,0.49839335,0.00249330,0.08129961,0.18657506,0.26054365,0.02002401,0.32419852
-3.74287144,1.24544461,0.20063672,0.48409460,0.00270471,0.07988365,0.18739073,0.26239340,0.02003135,0.32540993
-3.73686843,1.23001224,0.19299361,0.47112577,0.00291378,0.07858928,0.18853455,0.26341024,0.01995839,0.32629769
-3.73086543,1.21458012,0.18615530,0.45925217,0.00311713,0.07737855,0.18985757,0.26349655,0.01980092,0.32669448
-3.72486243,1.19857812,0.18001851,0.44822392,0.00331126,0.07621154,0.19120680,0.26257303,0.01955653,0.32644031
-3.71885943,1.18145893,0.17446840,0.43778412,0.00349269,0.07504777,0.19242938,0.26058109,0.01922470,0.32538737
-3.71285643,1.16271607,0.16938303,0.42767725,0.00365799,0.07384758,0.19337696,0.25748466,0.01880684,0.32340475
-3.70685343,1.14190059,0.16463799,0.41765764,0.00380393,0.07257358,0.19391005,0.25327114,0.01830620,0.32038257
-3.70085043,1.11863565,0.16011101,0.40749739,0.00392755,0.07119198,0.19390214,0.24795174,0.01772780,0.31623563
-3.69484742,1.09262851,0.15568630,0.39699359,0.00402632,0.06967375,0.19324346,0.24156091,0.01707817,0.31090610
-3.68884442,1.06367938,0.15125848,0.38597436,0.00409812,0.06799561,0.19184416,0.23415514,0.01636522,0.30436541
-3.68284142,1.03168680,0.14673588,0.37430367,0.00414143,0.06614076,0.18963684,0.22581107,0.01559793,0.29661517
-3.67683842,0.99664947,0.14204319,0.36188461,0.00415530,0.06409934,0.18657828,0.21662308,0.01478606,0.28768695
-3.67083542,0.95866447,0.13712325,0.34866104,0.00413940,0.06186868,0.18265030,0.20670039,0.01393989,0.27764124
-3.66483242,0.91792208,0.13193809,0.33461778,0.00409407,0.05945315,0.17785980,0.19616384,0.01306989,0.26656533
-3.65882941,0.87469761,0.12646911,0.31977913,0.00402026,0.05686385,0.17223792,0.18514251,0.01218649,0.25457044
-3.65282641,0.82934052,0.12071651,0.30420612,0.00391953,0.05411806,0.16583832,0.17377019,0.01129977,0.24178817
-3.64682341,0.78226162,0.11469806,0.28799253,0.00379397,0.05123842,0.15873488,0.16218206,0.01041929,0.22836636
-3.64082041,0.73391868,0.10844728,0.27125998,0.00364615,0.04825202,0.15101872,0.15051139,0.00955383,0.21446471
-3.63481741,0.68480148,0.10201120,0.25415232,0.00347901,0.04518940,0.14279481,0.13888662,0.00871132,0.20025017
-3.62881441,0.63541659,0.09544782,0.23682966,0.00329581,0.04208344,0.13417831,0.12742878,0.00789866,0.18589245
-3.62281141,0.58627282,0.08882348,0.21946236,0.00309997,0.03896834,0.12529081,0.11624933,0.00712171,0.17155974
-3.61680840,0.53786777,0.08221017,0.20222512,0.00289498,0.03587853,0.11625666,0.10544854,0.00638520,0.15741486
-3.61080540,0.49067601,0.07568305,0.18529158,0.00268434,0.03284786,0.10719946,0.09511431,0.00569281,0.14361195
-3.60480240,0.44513936,0.06931821,0.16882954,0.00247145,0.02990871,0.09823897,0.08532153,0.00504712,0.13029380
-3.59879940,0.40165942,0.06319077,0.15299708,0.00225948,0.02709144,0.08948850,0.07613196,0.00444975,0.11759001
-3.59279640,0.36059271,0.05737340,0.13793951,0.00205140,0.02442394,0.08105286,0.06759456,0.00390142,0.10561581
-3.58679340,0.32224827,0.05193537,0.12378743,0.00184983,0.02193137,0.07302688,0.05974624,0.00340203,0.09447171
-3.58079040,0.28688775,0.04694194,0.11065573,0.00165709,0.01963608,0.06549462,0.05261298,0.00295080,0.08424392
-3.57478739,0.25472773,0.04245432,0.09864362,0.00147515,0.01755774,0.05852916,0.04621125,0.00254641,0.07500539
