energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-4.48724362,0.53061112,0.03438624,0.00063300,0.05729012,0.28814924,0.14529796,0.00456144,0.26092534
-4.48124062,0.52864011,0.03354795,0.00062769,0.05759162,0.28967504,0.14372502,0.00443531,0.26060178
-4.47523762,0.52606650,0.03273733,0.00062994,0.05758349,0.28963511,0.14307428,0.00431491,0.25925642
-4.46923462,0.52270445,0.03192265,0.00063974,0.05724872,0.28794603,0.14332172,0.00419558,0.25677999
-4.46323162,0.51848406,0.03107934,0.00065725,0.05658051,0.28457561,0.14448762,0.00407368,0.25311228
-4.45722861,0.51345172,0.03019011,0.00068282,0.05558224,0.27954265,0.14663715,0.00394652,0.24824214
-4.45122561,0.50776640,0.02924472,0.00071692,0.05426706,0.27291496,0.14987927,0.00381239,0.24220582
-4.44522261,0.50169194,0.02823952,0.00076018,0.05265714,0.26480578,0.15436400,0.00367049,0.23508368
-4.43921961,0.49558580,0.02717680,0.00081328,0.05078267,0.25536880,0.16027822,0.00352082,0.22699559
-4.43321661,0.48988471,0.02606390,0.00087697,0.04868061,0.24479197,0.16783998,0.00336408,0.21809514
-4.42721361,0.48508776,0.02491230,0.00095198,0.04639327,0.23329046,0.17729151,0.00320158,0.20856301
-4.42121061,0.48173753,0.02373654,0.00103897,0.04396681,0.22109906,0.18889114,0.00303503,0.19859973
-4.41520760,0.48039993,0.02255322,0.00113849,0.04144963,0.20846427,0.20290419,0.00286648,0.18841819
-4.40920460,0.48164331,0.02137986,0.00125089,0.03889083,0.19563645,0.21959314,0.00269813,0.17823611
-4.40320160,0.48601761,0.02023401,0.00137630,0.03633868,0.18286231,0.23920732,0.00253223,0.16826888
-4.39719860,0.49403404,0.01913228,0.00151452,0.03383930,0.17037799,0.26197230,0.00237095,0.15872276
-4.39119560,0.50614592,0.01808962,0.00166506,0.03143539,0.15840284,0.28807930,0.00221628,0.14978884
-4.38519260,0.52273117,0.01711866,0.00182703,0.02916527,0.14713424,0.31767495,0.00206997,0.14163785
-4.37918959,0.54407694,0.01622923,0.00199914,0.02706198,0.13674328,0.35085161,0.00193345,0.13441586
-4.37318659,0.57036672,0.01542808,0.00217973,0.02515275,0.12737168,0.38763871,0.00180777,0.12824096
-4.36718359,0.60167030,0.01471870,0.00236671,0.02345857,0.11912958,0.42799525,0.00169363,0.12320096
-4.36118059,0.63793675,0.01410134,0.00255765,0.02199405,0.11209452,0.47180388,0.00159133,0.11935208
-4.35517759,0.67899073,0.01357316,0.00274979,0.02076738,0.10631121,0.51886679,0.00150080,0.11671851
-4.34917459,0.72453206,0.01312850,0.00294013,0.01978058,0.10179227,0.56890368,0.00142165,0.11529291
-4.34317159,0.77413874,0.01275925,0.00312547,0.01902977,0.09851963,0.62155193,0.00135318,0.11503765
-4.33716858,0.82727333,0.01245533,0.00330255,0.01850565,0.09644660,0.67636923,0.00129445,0.11588673
-4.33116558,0.88329247,0.01220519,0.00346812,0.01819406,0.09550044,0.73283859,0.00124437,0.11774835
-4.32516258,0.94145952,0.01199636,0.00361906,0.01807658,0.09558542,0.79037584,0.00120169,0.12050798
-4.31915958,1.00095990,0.01181595,0.00375251,0.01813125,0.09658608,0.84833945,0.00116514,0.12403186
-4.31315658,1.06091891,0.01165126,0.00386600,0.01833326,0.09837093,0.90604248,0.00113345,0.12817087
-4.30715358,1.12042141,0.01149021,0.00395750,0.01865573,0.10079612,0.96276647,0.00110542,0.13276463
-4.30115058,1.17853312,0.01132179,0.00402560,0.01907042,0.10370939,1.01777675,0.00107997,0.13764588
-4.29514757,1.23432279,0.01113640,0.00406955,0.01954852,0.10695397,1.07033894,0.00105622,0.14264488
-4.28914457,1.28688465,0.01092618,0.00408935,0.02006133,0.11037249,1.11973599,0.00103345,0.14759390
-4.28314157,1.33536063,0.01068516,0.00408579,0.02058100,0.11381083,1.16528529,0.00101124,0.15233158
-4.27713857,1.37896158,0.01040939,0.00406049,0.02108118,0.11712178,1.20635538,0.00098939,0.15670717
-4.27113557,1.41698690,0.01009696,0.00401594,0.02153757,0.12016852,1.24238152,0.00096801,0.16058449
-4.26513257,1.44884194,0.00974796,0.00395540,0.02192855,0.12282770,1.27287984,0.00094745,0.16384547
-4.25912956,1.47405270,0.00936432,0.00388298,0.02223554,0.12499229,1.29745939,0.00092838,0.16639327
-4.25312656,1.49227727,0.00894966,0.00380346,0.02244344,0.12657381,1.31583184,0.00091170,0.16815474
-4.24712356,1.50331368,0.00850902,0.00372231,0.02254087,0.12750412,1.32781838,0.00089858,0.16908224
-4.24112056,1.50710392,0.00804865,0.00364553,0.02252034,0.12773663,1.33335370,0.00089039,0.16915472
-4.23511756,1.50373398,0.00757567,0.00357956,0.02237828,0.12724679,1.33248689,0.00088869,0.16837798
-4.22911456,1.49342991,0.00709782,0.00353114,0.02211502,0.12603199,1.32537917,0.00089519,0.16678405
-4.22311156,1.47655007,0.00662314,0.00350717,0.02173457,0.12411081,1.31229878,0.00091172,0.16442979
-4.21710855,1.45357377,0.00615975,0.00351457,0.02124435,0.12152157,1.29361289,0.00094014,0.16139471
-4.21110555,1.42508671,0.00571555,0.00356009,0.02065480,0.11832034,1.26977713,0.00098233,0.15777795
-4.20510255,1.39176378,0.00529806,0.00365014,0.01997895,0.11457844,1.24132289,0.00104011,0.15369471
-4.19909955,1.35434956,0.00491421,0.00379064,0.01923182,0.11037950,1.20884293,0.00111520,0.14927209
-4.19309655,1.31363736,0.00457021,0.00398681,0.01842991,0.10581623,1.17297563,0.00120913,0.14464459
-4.18709355,1.27044735,0.00427145,0.00424299,0.01759053,0.10098703,1.13438857,0.00132318,0.13994937
-4.18109055,1.22560444,0.00402241,0.00456245,0.01673124,0.09599251,1.09376168,0.00145832,0.13532141
-4.17508754,1.17991659,0.00382663,0.00494727,0.01586925,0.09093212,1.05177066,0.00161518,0.13088889
-4.16908454,1.13415422,0.00368671,0.00539812,0.01502084,0.08590101,1.00907099,0.00179391,0.12676878
-4.16308154,1.08903131,0.00360426,0.00591413,0.01420093,0.08098715,0.96628308,0.00199418,0.12306290
-4.15707854,1.04518865,0.00357998,0.00649282,0.01342261,0.07626896,0.92397884,0.00221516,0.11985464
-4.15107554,1.00317985,0.00361364,0.00712996,0.01269687,0.07181337,0.88267012,0.00245539,0.11720632
-4.14507254,0.96346037,0.00370417,0.00781960,0.01203235,0.06767445,0.84279920,0.00271288,0.11515745
-4.13906953,0.92637994,0.00384964,0.00855402,0.01143523,0.06389264,0.80473167,0.00298500,0.11372384
-4.13306653,0.89217855,0.00404733,0.00932383,0.01090925,0.06049458,0.76875177,0.00326857,0.11289765
-4.12706353,0.86098604,0.00429381,0.01011810,0.01045579,0.05749348,0.73506032,0.00355988,0.11264836
-4.12106053,0.83282536,0.00458491,0.01092453,0.01007407,0.05489010,0.70377520,0.00385474,0.11292463
-4.11505753,0.80761928,0.00491583,0.01172971,0.00976142,0.05267417,0.67493446,0.00414859,0.11365704
-4.10905453,0.78520031,0.00528118,0.01251939,0.00951370,0.05082624,0.64850169,0.00443656,0.11476146
-4.10305153,0.76532354,0.00567499,0.01327889,0.00932569,0.04931989,0.62437364,0.00471366,0.11614317
-4.09704852,0.74768188,0.00609085,0.01399344,0.00919159,0.04812425,0.60238972,0.00497487,0.11770131
-4.09104552,0.73192313,0.00652192,0.01464860,0.00910554,0.04720658,0.58234300,0.00521531,0.11933379
-4.08504252,0.71766838,0.00696102,0.01523071,0.00906214,0.04653501,0.56399237,0.00543041,0.12094222
-4.07903952,0.70453098,0.00740077,0.01572728,0.00905699,0.04608129,0.54707535,0.00561604,0.12243683
-4.07303652,0.69213549,0.00783366,0.01612739,0.00908725,0.04582334,0.53132118,0.00576868,0.12374127
-4.06703352,0.68013582,0.00825218,0.01642205,0.00915204,0.04574776,0.51646364,0.00588557,0.12479693
-4.06103052,0.66823211,0.00864895,0.01660449,0.00925297,0.04585195,0.50225312,0.00596479,0.12556675
-4.05502751,0.65618546,0.00901684,0.01667036,0.00939446,0.04614602,0.48846765,0.00600538,0.12603849
-4.04902451,0.64383034,0.00934917,0.01661788,0.00958405,0.04665426,0.47492233,0.00600743,0.12622702
-4.04302151,0.63108400,0.00963978,0.01644789,0.00983264,0.04741616,0.46147703,0.00597207,0.12617597
-4.03701851,0.61795265,0.00988323,0.01616379,0.01015458,0.04848701,0.44804201,0.00590152,0.12595831
-4.03101551,0.60453426,0.01007490,0.01577142,0.01056768,0.04993793,0.43458128,0.00579900,0.12567601
-4.02501251,0.59101783,0.01021110,0.01527885,0.01109309,0.05185531,0.42111381,0.00566876,0.12545877
-4.01900950,0.57767927,0.01028921,0.01469607,0.01175505,0.05433979,0.40771241,0.00551591,0.12546179
-4.01300650,0.56487386,0.01030771,0.01403463,0.01258055,0.05750449,0.39450044,0.00534633,0.12586256
-4.00700350,0.55302573,0.01026623,0.01330730,0.01359875,0.06147274,0.38164664,0.00516654,0.12685685
-4.00100050,0.54261460,0.01016561,0.01252761,0.01484039,0.06637515,0.36935811,0.00498355,0.12865389
-3.99499750,0.53416007,0.01000782,0.01170943,0.01633694,0.07234612,0.35787183,0.00480466,0.13147080
-3.98899450,0.52820413,0.00979596,0.01086661,0.01811972,0.07951980,0.34744508,0.00463731,0.13552647
-3.98299150,0.52529214,0.00953413,0.01001253,0.02021882,0.08802552,0.33834498,0.00448887,0.14103487
-3.97698849,0.52595297,0.00922738,0.00915981,0.02266199,0.09798282,0.33083751,0.00436648,0.14819807
-3.97098549,0.53067873,0.00888149,0.00832001,0.02547338,0.10949621,0.32517647,0.00427688,0.15719895
-3.96498249,0.53990467,0.00850287,0.00750339,0.02867229,0.12264968,0.32159256,0.00422617,0.16819395
-3.95897949,0.55398988,0.00809833,0.00671878,0.03227187,0.13750125,0.32028307,0.00421974,0.18130586
-3.95297649,0.57319921,0.00767495,0.00597345,0.03627793,0.15407762,0.32140234,0.00426203,0.19661700
-3.94697349,0.59768719,0.00723980,0.00527310,0.04068769,0.17236931,0.32505338,0.00435643,0.21416293
-3.94097049,0.62748424,0.00679985,0.00462184,0.04548883,0.19232626,0.33128090,0.00450519,0.23392698
-3.93496748,0.66248600,0.00636171,0.00402234,0.05065866,0.21385441,0.34006596,0.00470924,0.25583582
-3.92896448,0.70244606,0.00593149,0.00347587,0.05616352,0.23681324,0.35132250,0.00496818,0.27975626
-3.92296148,0.74697265,0.00551469,0.00298246,0.06195850,0.26101464,0.36489582,0.00528018,0.30549368
-3.91695848,0.79552963,0.00511606,0.00254111,0.06798758,0.28622324,0.38056327,0.00564202,0.33279210
-3.91095548,0.84744202,0.00473950,0.00214992,0.07418400,0.31215837,0.39803707,0.00604902,0.36133621
-3.90495248,0.90190628,0.00438808,0.00180628,0.08047121,0.33849768,0.41696942,0.00649517,0.39075537
-3.89894947,0.95800521,0.00406393,0.00150708,0.08676407,0.36488253,0.43695966,0.00697315,0.42062974
-3.89294647,1.01472733,0.00376833,0.00124882,0.09297054,0.39092498,0.45756350,0.00747452,0.45049832
-3.88694347,1.07099043,0.00350172,0.00102782,0.09899370,0.41621636,0.47830402,0.00798983,0.47986900
-3.88094047,1.12566849,0.00326381,0.00084032,0.10473412,0.44033713,0.49868418,0.00850889,0.50823018
-3.87493747,1.17762145,0.00305361,0.00068259,0.11009234,0.46286769,0.51820045,0.00902095,0.53506377
-3.86893447,1.22572677,0.00286963,0.00055104,0.11497171,0.48339994,0.53635718,0.00951504,0.55985915
-3.86293147,1.26891174,0.00270995,0.00044228,0.11928105,0.50154897,0.55268115,0.00998020,0.58212754
-3.85692846,1.30618535,0.00257240,0.00035315,0.12293746,0.51696455,0.56673594,0.01040581,0.60141631
-3.85092546,1.33666856,0.00245468,0.00028079,0.12586883,0.52934192,0.57813542,0.01078193,0.61732268
-3.84492246,1.35962185,0.00235451,0.00022266,0.12801612,0.53843148,0.58655602,0.01109955,0.62950622
-3.83891946,1.37446879,0.00226981,0.00017648,0.12933527,0.54404682,0.59174725,0.01135087,0.63769959
-3.83291646,1.38081477,0.00219878,0.00014032,0.12979868,0.54607093,0.59354003,0.01152957,0.64171714
-3.82691346,1.37846016,0.00214007,0.00011252,0.12939610,0.54446013,0.59185261,0.01163098,0.64146095
-3.82091046,1.36740718,0.00209284,0.00009168,0.12813506,0.53924569,0.58669376,0.01165223,0.63692394
-3.81490745,1.34786046,0.00205694,0.00007669,0.12604061,0.53053291,0.57816319,0.01159232,0.62819005
-3.80890445,1.32022104,0.00203290,0.00006664,0.12315458,0.51849790,0.56644920,0.01145218,0.61543148
-3.80290145,1.28507428,0.00202207,0.00006083,0.11953428,0.50338203,0.55182362,0.01123457,0.59890291
-3.79689845,1.24317219,0.00202664,0.00005876,0.11525072,0.48548432,0.53463435,0.01094403,0.57893327
-3.79089545,1.19541088,0.00204966,0.00006007,0.11038649,0.46515229,0.51529575,0.01058666,0.55591517
-3.78489245,1.14280424,0.00209509,0.00006456,0.10503326,0.44277142,0.49427730,0.01016996,0.53029262
-3.77888944,1.08645486,0.00216779,0.00007212,0.09928921,0.41875384,0.47209095,0.00970259,0.50254753
-3.77288644,1.02752336,0.00227351,0.00008276,0.09325635,0.39352668,0.44927767,0.00919405,0.47318553
-3.76688344,0.96719740,0.00241885,0.00009656,0.08703780,0.36752059,0.42639360,0.00865444,0.44272179
-3.76088044,0.90666132,0.00261122,0.00011366,0.08073536,0.34115867,0.40399629,0.00809414,0.41166725
-3.75487744,0.84706759,0.00285879,0.00013426,0.07444725,0.31484653,0.38263139,0.00752359,0.38051595
-3.74887444,0.78951090,0.00317039,0.00015856,0.06826607,0.28896353,0.36282023,0.00695298,0.34973369
-3.74287144,0.73500547,0.00355538,0.00018680,0.06227731,0.26385552,0.34504851,0.00639205,0.31974855
-3.73686843,0.68446619,0.00402357,0.00021919,0.05655808,0.23982931,0.32975630,0.00584993,0.29094331
-3.73086543,0.63869388,0.00458500,0.00025594,0.05117634,0.21714883,0.31732959,0.00533495,0.26365005
-3.72486243,0.59836459,0.00524982,0.00029722,0.04619047,0.19603309,0.30809344,0.00485458,0.23814687
-3.71885943,0.56402320,0.00602800,0.00034314,0.04164929,0.17665576,0.30230677,0.00441532,0.21465665
-3.71285643,0.53608069,0.00692914,0.00039375,0.03759227,0.15914620,0.30015880,0.00402271,0.19334771
-3.70685343,0.51481513,0.00796216,0.00044905,0.03405009,0.14359189,0.30176712,0.00368132,0.17433611
-3.70085043,0.50037569,0.00913501,0.00050895,0.03104540,0.13004183,0.30717732,0.00339476,0.15768937
-3.69484742,0.49278944,0.01045436,0.00057327,0.02859365,0.11851084,0.31636417,0.00316578,0.14343124
-3.68884442,0.49197027,0.01192523,0.00064177,0.02670402,0.10898432,0.32923414,0.00299626,0.13154724
-3.68284142,0.49772961,0.01355066,0.00071411,0.02538035,0.10142340,0.34562937,0.00288732,0.12199062
-3.67683842,0.50978845,0.01533139,0.00078990,0.02462199,0.09577004,0.36533282,0.00283937,0.11468852
-3.67083542,0.52779021,0.01726548,0.00086867,0.02442458,0.09195209,0.38807460,0.00285216,0.10954798
-3.66483242,0.55131422,0.01934804,0.00094993,0.02478062,0.08988791,0.41353938,0.00292484,0.10646170
-3.65882941,0.57988931,0.02157096,0.00103316,0.02568001,0.08949060,0.44137460,0.00305597,0.10531320
-3.65282641,0.61300740,0.02392275,0.00111784,0.02711028,0.09067156,0.47119947,0.00324358,0.10598146
-3.64682341,0.65013664,0.02638838,0.00120348,0.02905680,0.09334346,0.50261448,0.00348515,0.10834476
-3.64082041,0.69073405,0.02894927,0.00128962,0.03150276,0.09742238,0.53521119,0.00377763,0.11228378
-3.63481741,0.73425730,0.03158338,0.00137587,0.03442903,0.10282940,0.56858210,0.00411748,0.11768393
-3.62881441,0.78017553,0.03426536,0.00146195,0.03781406,0.10949136,0.60233015,0.00450060,0.12443694
-3.62281141,0.82797891,0.03696694,0.00154764,0.04163360,0.11734101,0.63607782,0.00492242,0.13244170
-3.61680840,0.87718692,0.03965730,0.00163286,0.04586049,0.12631661,0.66947523,0.00537788,0.14160446
-3.61080540,0.92735504,0.04230368,0.00171764,0.05046454,0.13636099,0.70220724,0.00586145,0.15183855
-3.60480240,0.97807993,0.04487202,0.00180211,0.05541241,0.14742027,0.73399906,0.00636722,0.16306355
-3.59879940,1.02900278,0.04732777,0.00188648,0.06066764,0.15944221,0.76462029,0.00688893,0.17520413
-3.59279640,1.07981105,0.04963672,0.00197108,0.06619086,0.17237452,0.79388721,0.00742006,0.18818865
-3.58679340,1.13023845,0.05176590,0.00205625,0.07194007,0.18616301,0.82166327,0.00795396,0.20194764
-3.58079040,1.18006323,0.05368453,0.00214239,0.07787117,0.20074992,0.84785773,0.00848391,0.21641213
-3.57478739,1.22910506,0.05536492,0.00222987,0.08393856,0.21607233,0.87242259,0.00900329,0.23151216
-3.56878439,1.27722052,0.05678334,0.00231902,0.09009593,0.23206095,0.89534797,0.00950568,0.24717531
-3.56278139,1.32429755,0.05792078,0.00241009,0.09629709,0.24863921,0.91665615,0.00998500,0.26332550
-3.55677839,1.37024906,0.05876370,0.00250323,0.10249693,0.26572280,0.93639468,0.01043564,0.27988199
-3.55077539,1.41500606,0.05930449,0.00259845,0.10865238,0.28321963,0.95462881,0.01085258,0.29675880
-3.54477239,1.45851071,0.05954187,0.00269559,0.11472330,0.30103036,0.97143369,0.01123145,0.31386431
-3.53876938,1.50070944,0.05948108,0.00279436,0.12067342,0.31904928,0.98688672,0.01156866,0.33110136
-3.53276638,1.54154665,0.05913389,0.00289424,0.12647101,0.33716571,1.00106048,0.01186144,0.34836762
-3.52676338,1.58095932,0.05851841,0.00299459,0.13208959,0.35526576,1.01401656,0.01210785,0.36555637
-3.52076038,1.61887256,0.05765873,0.00309460,0.13750833,0.37323437,1.02580053,0.01230685,0.38255750
-3.51475738,1.65519670,0.05658441,0.00319333,0.14271238,0.39095767,1.03643841,0.01245822,0.39925898
-3.50875438,1.68982575,0.05532980,0.00328975,0.14769290,0.40832542,1.04593474,0.01256256,0.41554839
-3.50275138,1.72263753,0.05393329,0.00338278,0.15244703,0.42523355,1.05427225,0.01262123,0.43131486
-3.49674837,1.75349549,0.05243643,0.00347129,0.15697762,0.44158665,1.06141322,0.01263626,0.44645104
-3.49074537,1.78225208,0.05088305,0.00355421,0.16129287,0.45730038,1.06730236,0.01261031,0.46085526
-3.48474237,1.80875359,0.04931832,0.00363052,0.16540582,0.47230367,1.07187099,0.01254653,0.47443372
-3.47873937,1.83284629,0.04778780,0.00369931,0.16933384,0.48654066,1.07504233,0.01244849,0.48710274
-3.47273637,1.85438343,0.04633657,0.00375982,0.17309796,0.49997230,1.07673750,0.01232006,0.49879082
-3.46673337,1.87323299,0.04500830,0.00381145,0.17672232,0.51257754,1.07688199,0.01216536,0.50944070
-3.46073037,1.88928539,0.04384449,0.00385380,0.18023347,0.52435405,1.07541204,0.01198861,0.51901109
-3.45472736,1.90246108,0.04288363,0.00388667,0.18365981,0.53531842,1.07228076,0.01179410,0.52747810
-3.44872436,1.91271726,0.04216052,0.00391010,0.18703089,0.54550579,1.06746341,0.01158607,0.53483630
-3.44272136,1.92005330,0.04170557,0.00392428,0.19037680,0.55496877,1.06096174,0.01136863,0.54109922
-3.43671836,1.92451448,0.04154417,0.00392964,0.19372745,0.56377573,1.05280692,0.01114573,0.54629929
-3.43071536,1.92619366,0.04169609,0.00392674,0.19711183,0.57200839,1.04306107,0.01092107,0.55048710
-3.42471236,1.92523047,0.04217495,0.00391629,0.20055713,0.57975866,1.03181708,0.01069804,0.55372996
-3.41870935,1.92180805,0.04298769,0.00389910,0.20408784,0.58712479,1.01919687,0.01047967,0.55610970
-3.41270635,1.91614714,0.04413417,0.00387602,0.20772460,0.59420694,1.00534805,0.01026857,0.55771974
-3.40670335,1.90849782,0.04560679,0.00384795,0.21148310,0.60110216,0.99043931,0.01006688,0.55866147
-3.40070035,1.89912917,0.04739021,0.00381573,0.21537277,0.60789909,0.97465452,0.00987624,0.55904009
-3.39469735,1.88831727,0.04946126,0.00378015,0.21939550,0.61467238,0.95818624,0.00969775,0.55896001
-3.38869435,1.87633227,0.05178894,0.00374189,0.22354437,0.62147735,0.94122864,0.00953191,0.55852000
-3.38269135,1.86342521,0.05433462,0.00370152,0.22780252,0.62834479,0.92397059,0.00937867,0.55780837
-3.37668834,1.84981539,0.05705252,0.00365940,0.23214216,0.63527662,0.90658898,0.00923737,0.55689837
-3.37068534,1.83567911,0.05989032,0.00361576,0.23652396,0.64224231,0.88924300,0.00910677,0.55584413
-3.36468234,1.82114058,0.06279012,0.00357063,0.24089681,0.64917667,0.87206949,0.00898511,0.55467736
-3.35867934,1.80626562,0.06568957,0.00352385,0.24519799,0.65597899,0.85517968,0.00887011,0.55340506
-3.35267634,1.79105868,0.06852326,0.00347510,0.24935402,0.66251388,0.83865752,0.00875909,0.55200838
-3.34667334,1.77546348,0.07122433,0.00342392,0.25328197,0.66861387,0.82255969,0.00864903,0.55044287
-3.34067034,1.75936740,0.07372621,0.00336971,0.25689138,0.67408370,0.80691716,0.00853671,0.54864004
-3.33466733,1.74260930,0.07596448,0.00331182,0.26008675,0.67870631,0.79173815,0.00841877,0.54651026
-3.32866433,1.72499050,0.07787873,0.00324952,0.26277042,0.68225029,0.77701236,0.00829191,0.54394690
-3.32266133,1.70628824,0.07941441,0.00318213,0.26484588,0.68447846,0.76271595,0.00815295,0.54083153
-3.31665833,1.68627072,0.08052454,0.00310897,0.26622117,0.68515725,0.74881697,0.00799903,0.53703983
-3.31065533,1.66471291,0.08117121,0.00302949,0.26681245,0.68406641,0.73528087,0.00782766,0.53244805
-3.30465233,1.64141208,0.08132681,0.00294327,0.26654729,0.68100860,0.72207562,0.00763688,0.52693949
