energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
3.37068534,1.78240704,0.17147753,0.00353487,0.02790709,0.04958554,0.38498087,1.47222071,0.02545792,0.16427175
3.37668834,1.79957032,0.16699856,0.00361363,0.02724616,0.05130448,0.38757643,1.48624600,0.02616341,0.16700777
3.38269135,1.81867822,0.16300434,0.00369534,0.02659348,0.05298628,0.39216869,1.50257845,0.02693304,0.16994792
3.38869435,1.83945194,0.15956616,0.00377931,0.02596410,0.05460871,0.39880483,1.52085985,0.02776542,0.17308836
3.39469735,1.86155705,0.15674006,0.00386478,0.02537225,0.05614973,0.40748492,1.54067496,0.02865711,0.17642079
3.40070035,1.88461205,0.15456732,0.00395097,0.02483107,0.05758801,0.41816037,1.56156337,0.02960248,0.17993210
3.40670335,1.90819641,0.15307528,0.00403702,0.02435246,0.05890357,0.43073314,1.58303112,0.03059360,0.18360383
3.41270635,1.93185800,0.15227855,0.00412205,0.02394683,0.06007816,0.44505583,1.60456160,0.03162021,0.18741170
3.41870935,1.95511983,0.15218035,0.00420515,0.02362305,0.06109567,0.46093285,1.62562540,0.03266974,0.19132500
3.42471236,1.97748594,0.15277396,0.00428540,0.02338826,0.06194233,0.47812264,1.64568907,0.03372746,0.19530611
3.43071536,1.99844697,0.15404418,0.00436185,0.02324780,0.06260688,0.49634104,1.66422267,0.03477670,0.19931014
3.43671836,2.01748549,0.15596870,0.00443352,0.02320522,0.06308057,0.51526600,1.68070651,0.03579920,0.20328476
3.44272136,2.03408172,0.15851935,0.00449943,0.02326226,0.06335716,0.53454357,1.69463721,0.03677552,0.20717034
3.44872436,2.04772003,0.16166319,0.00455860,0.02341886,0.06343277,0.55379522,1.70553361,0.03768563,0.21090045
3.45472736,2.05789656,0.16536342,0.00461004,0.02367332,0.06330580,0.57262629,1.71294275,0.03850953,0.21440279
3.46073037,2.06412834,0.16958015,0.00465278,0.02402236,0.06297678,0.59063564,1.71644642,0.03922793,0.21760050
3.46673337,2.06596400,0.17427090,0.00468590,0.02446130,0.06244824,0.60742610,1.71566840,0.03982306,0.22041396
3.47273637,2.06299596,0.17939114,0.00470852,0.02498427,0.06172467,0.62261539,1.71028247,0.04027938,0.22276300
3.47873937,2.05487391,0.18489452,0.00471985,0.02558440,0.06081247,0.63584733,1.70002124,0.04058445,0.22456934
3.48474237,2.04131906,0.19073316,0.00471924,0.02625404,0.05972001,0.64680266,1.68468542,0.04072955,0.22575942
3.49074537,2.02213842,0.19685789,0.00470614,0.02698505,0.05845765,0.65520925,1.66415315,0.04071041,0.22626721
3.49674837,1.99723845,0.20321850,0.00468022,0.02776901,0.05703797,0.66085106,1.63838896,0.04052771,0.22603706
3.50275138,1.96663713,0.20976402,0.00464132,0.02859747,0.05547583,0.66357558,1.60745155,0.04018747,0.22502642
3.50875438,1.93047361,0.21644315,0.00458952,0.02946226,0.05378855,0.66329918,1.57149995,0.03970130,0.22320814
3.51475738,1.88901461,0.22320481,0.00452513,0.03035565,0.05199608,0.66001033,1.53079720,0.03908640,0.22057243
3.52076038,1.84265695,0.22999890,0.00444871,0.03127071,0.05012102,0.65377034,1.48571122,0.03836546,0.21712824
3.52676338,1.79192569,0.23677716,0.00436106,0.03220143,0.04818866,0.64471154,1.43671226,0.03756626,0.21290394
3.53276638,1.73746775,0.24349439,0.00426321,0.03314307,0.04622693,0.63303312,1.38436691,0.03672113,0.20794735
3.53876938,1.68004079,0.25010972,0.00415643,0.03409229,0.04426614,0.61899468,1.32932843,0.03586622,0.20232507
3.54477239,1.62049802,0.25658821,0.00404213,0.03504743,0.04233873,0.60290786,1.27232375,0.03504061,0.19612106
3.55077539,1.55976899,0.26290247,0.00392191,0.03600866,0.04047883,0.58512646,1.21413750,0.03428528,0.18943464
3.55677839,1.49883750,0.26903445,0.00379746,0.03697815,0.03872169,0.56603537,1.15559351,0.03364194,0.18237787
3.56278139,1.43871726,0.27497717,0.00367050,0.03796024,0.03710309,0.54603909,1.09753472,0.03315187,0.17507253
3.56878439,1.38042630,0.28073641,0.00354282,0.03896145,0.03565856,0.52555000,1.04080215,0.03285468,0.16764679
3.57478739,1.32496128,0.28633205,0.00341611,0.03999053,0.03442260,0.50497716,0.98621378,0.03278705,0.16023166
3.58079040,1.27327243,0.29179920,0.00329203,0.04105840,0.03342785,0.48471588,0.93454433,0.03298157,0.15295746
3.58679340,1.22624033,0.29718871,0.00317209,0.04217796,0.03270422,0.46513839,0.88650652,0.03346561,0.14595033
3.59279640,1.18465494,0.30256711,0.00305763,0.04336383,0.03227807,0.44658605,0.84273470,0.03426039,0.13932901
3.59879940,1.14919777,0.30801582,0.00294984,0.04463196,0.03217141,0.42936300,0.80377115,0.03538006,0.13320195
3.60480240,1.12042749,0.31362946,0.00284968,0.04599914,0.03240115,0.41373150,0.77005568,0.03683109,0.12766479
3.61080540,1.09876924,0.31951339,0.00275789,0.04748234,0.03297846,0.39990880,0.74191859,0.03861180,0.12279836
3.61680840,1.08450778,0.32578030,0.00267499,0.04909802,0.03390824,0.38806553,0.71957706,0.04071208,0.11866718
3.62281141,1.07778424,0.33254595,0.00260128,0.05086125,0.03518867,0.37832525,0.70313492,0.04311342,0.11531844
3.62881441,1.07859657,0.33992430,0.00253686,0.05278487,0.03681102,0.37076523,0.69258553,0.04578910,0.11278155
3.63481741,1.08680309,0.34802192,0.00248163,0.05487851,0.03875943,0.36541791,0.68781742,0.04870465,0.11106814
3.64082041,1.10212898,0.35693222,0.00243531,0.05714774,0.04101103,0.36227307,0.68862239,0.05181859,0.11017250
3.64682341,1.12417523,0.36672952,0.00239747,0.05959315,0.04353615,0.36128037,0.69470534,0.05508330,0.11007242
3.65282641,1.15242975,0.37746332,0.00236756,0.06220960,0.04629864,0.36235216,0.70569574,0.05844614,0.11073035
3.65882941,1.18628009,0.38915313,0.00234494,0.06498564,0.04925650,0.36536640,0.72115981,0.06185076,0.11209479
3.66483242,1.22502754,0.40178415,0.00232887,0.06790304,0.05236257,0.37016967,0.74061336,0.06523847,0.11410198
3.67083542,1.26790221,0.41530404,0.00231859,0.07093666,0.05556538,0.37658021,0.76353459,0.06854980,0.11667758
3.67683842,1.31407879,0.42962108,0.00231330,0.07405451,0.05881021,0.38439100,0.78937658,0.07172598,0.11973863
3.68284142,1.36269265,0.44460384,0.00231219,0.07721810,0.06204017,0.39337301,0.81757914,0.07471052,0.12319538
3.68884442,1.41285608,0.46008263,0.00231449,0.08038313,0.06519746,0.40327857,0.84757977,0.07745068,0.12695322
3.69484742,1.46367437,0.47585255,0.00231943,0.08350039,0.06822467,0.41384502,0.87882356,0.07989881,0.13091461
3.70085043,1.51426156,0.49167822,0.00232630,0.08651702,0.07106608,0.42479868,0.91077177,0.08201361,0.13498088
3.70685343,1.56375555,0.50730007,0.00233442,0.08937783,0.07366902,0.43585920,0.94290913,0.08376107,0.13905405
3.71285643,1.61133236,0.52244177,0.00234320,0.09202700,0.07598515,0.44674417,0.97474987,0.08511530,0.14303851
3.71885943,1.65621940,0.53681879,0.00235206,0.09440969,0.07797169,0.45717424,1.00584229,0.08605902,0.14684268
3.72486243,1.69770754,0.55014740,0.00236053,0.09647379,0.07959247,0.46687833,1.03577224,0.08658384,0.15038047
3.73086543,1.73516170,0.56215399,0.00236815,0.09817167,0.08081894,0.47559919,1.06416537,0.08669019,0.15357274
3.73686843,1.76802998,0.57258419,0.00237456,0.09946170,0.08163093,0.48309881,1.09068846,0.08638710,0.15634855
3.74287144,1.79585111,0.58121133,0.00237943,0.10030975,0.08201718,0.48916387,1.11504999,0.08569166,0.15864633
3.74887444,1.81826020,0.58784404,0.00238249,0.10069031,0.08197572,0.49361072,1.13700011,0.08462832,0.16041485
3.75487744,1.83499281,0.59233258,0.00238352,0.10058743,0.08151398,0.49628998,1.15633024,0.08322798,0.16161402
3.76088044,1.84588719,0.59457358,0.00238233,0.09999529,0.08064864,0.49709038,1.17287254,0.08152704,0.16221557
3.76688344,1.85088499,0.59451332,0.00237880,0.09891845,0.07940529,0.49594179,1.18649942,0.07956632,0.16220339
3.77288644,1.85003033,0.59214910,0.00237285,0.09737175,0.07781785,0.49281726,1.19712322,0.07738992,0.16157376
3.77888944,1.84346743,0.58752903,0.00236444,0.09537984,0.07592780,0.48773399,1.20469621,0.07504423,0.16033531
3.78489245,1.83143685,0.58075011,0.00235357,0.09297648,0.07378320,0.48075314,1.20921091,0.07257682,0.15850868
3.79089545,1.81427053,0.57195495,0.00234031,0.09020349,0.07143759,0.47197848,1.21070073,0.07003555,0.15612599
3.79689845,1.79238558,0.56132709,0.00232478,0.08710950,0.06894880,0.46155396,1.20924088,0.06746775,0.15323010
3.80290145,1.76627706,0.54908539,0.00230714,0.08374856,0.06637759,0.44966015,1.20494926,0.06491943,0.14987352
3.80890445,1.73650963,0.53547766,0.00228764,0.08017857,0.06378632,0.43650979,1.19798729,0.06243474,0.14611728
3.81490745,1.70370815,0.52077368,0.00226657,0.07645974,0.06123756,0.42234246,1.18856015,0.06005540,0.14202942
3.82091046,1.66854719,0.50525809,0.00224430,0.07265298,0.05879264,0.40741864,1.17691646,0.05782032,0.13768352
3.82691346,1.63173955,0.48922313,0.00222125,0.06881837,0.05651038,0.39201331,1.16334674,0.05576526,0.13315698
3.83291646,1.59402360,0.47296163,0.00219790,0.06501371,0.05444569,0.37640926,1.14818069,0.05392249,0.12852930
3.83891946,1.55614973,0.45676025,0.00217478,0.06129325,0.05264839,0.36089036,1.13178283,0.05232054,0.12388027
3.84492246,1.51886585,0.44089324,0.00215245,0.05770654,0.05116206,0.34573491,1.11454654,0.05098396,0.11928822
3.85092546,1.48290221,0.42561672,0.00213151,0.05429746,0.05002297,0.33120939,1.09688646,0.04993302,0.11482831
3.85692846,1.44895592,0.41116364,0.00211255,0.05110349,0.04925928,0.31756274,1.07922920,0.04918352,0.11057096
3.86293147,1.41767541,0.39773950,0.00209615,0.04815516,0.04889024,0.30502130,1.06200295,0.04874647,0.10658033
3.86893447,1.38964560,0.38551882,0.00208286,0.04547571,0.04892570,0.29378467,1.04562602,0.04862791,0.10291313
3.87493747,1.36537413,0.37464245,0.00207319,0.04308100,0.04936577,0.28402259,1.03049510,0.04882872,0.09961757
3.88094047,1.34527960,0.36521592,0.00206756,0.04097952,0.05020072,0.27587293,1.01697370,0.04934448,0.09673261
3.88694347,1.32968226,0.35730866,0.00206631,0.03917273,0.05141116,0.26944093,1.00538157,0.05016550,0.09428754
3.89294647,1.31879809,0.35095425,0.00206967,0.03765544,0.05296846,0.26479970,0.99598561,0.05127692,0.09230183
3.89894947,1.31273662,0.34615186,0.00207777,0.03641649,0.05483545,0.26199201,0.98899315,0.05265903,0.09078537
3.90495248,1.31150315,0.34286864,0.00209063,0.03543948,0.05696744,0.26103333,0.98454795,0.05428771,0.08973907
3.91095548,1.31500545,0.34104328,0.00210817,0.03470366,0.05931347,0.26191602,0.98272941,0.05613516,0.08915570
3.91695848,1.32306510,0.34059054,0.00213021,0.03418492,0.06181786,0.26461449,0.98355533,0.05817072,0.08902118
3.92296148,1.33543306,0.34140666,0.00215648,0.03385693,0.06442192,0.26909118,0.98698796,0.06036198,0.08931603
3.92896448,1.35180906,0.34337560,0.00218669,0.03369220,0.06706593,0.27530307,0.99294335,0.06267592,0.09001706
3.93496748,1.37186371,0.34637573,0.00222052,0.03366327,0.06969109,0.28320837,1.00130341,0.06508028,0.09109926
3.94097049,1.39526252,0.35028679,0.00225763,0.03374385,0.07224169,0.29277310,1.01192995,0.06754484,0.09253766
3.94697349,1.42169022,0.35499687,0.00229777,0.03390989,0.07466705,0.30397713,1.02467985,0.07004277,0.09430922
3.95297649,1.45087403,0.36040890,0.00234073,0.03414059,0.07692348,0.31681932,1.03942039,0.07255185,0.09639458
3.95897949,1.48260446,0.36644653,0.00238643,0.03441931,0.07897597,0.33132133,1.05604347,0.07505542,0.09877955
3.96498249,1.51675190,0.37305891,0.00243488,0.03473424,0.08079959,0.34752994,1.07447776,0.07754323,0.10145631
3.97098549,1.55327804,0.38022414,0.00248626,0.03507898,0.08238051,0.36551726,1.09469784,0.08001180,0.10442418
3.97698849,1.59224085,0.38795116,0.00254088,0.03545288,0.08371665,0.38537905,1.11672925,0.08246453,0.10768999
3.98299150,1.63379246,0.39627995,0.00259919,0.03586116,0.08481784,0.40723072,1.14064908,0.08491135,0.11126788
3.98899450,1.67816978,0.40527994,0.00266176,0.03631479,0.08570544,0.43120119,1.16658163,0.08736800,0.11517863
3.99499750,1.72567798,0.41504670,0.00272927,0.03683021,0.08641163,0.45742474,1.19468927,0.08985490,0.11944857
4.00100050,1.77666748,0.42569708,0.00280244,0.03742874,0.08697814,0.48603107,1.22515875,0.09239568,0.12410796
4.00700350,1.83150574,0.43736304,0.00288204,0.03813594,0.08745458,0.51713412,1.25818361,0.09501548,0.12918906
4.01300650,1.89054512,0.45018450,0.00296877,0.03898068,0.08789655,0.55081992,1.29394390,0.09773905,0.13472404
4.01900950,1.95408891,0.46430164,0.00306329,0.03999413,0.08836343,0.58713435,1.33258412,0.10058872,0.14074266
4.02501251,2.02235752,0.47984714,0.00316613,0.04120876,0.08891605,0.62607120,1.37419099,0.10358252,0.14727003
4.03101551,2.09545677,0.49693870,0.00327764,0.04265711,0.08961432,0.66756147,1.41877249,0.10673234,0.15432453
4.03701851,2.17335064,0.51567240,0.00339796,0.04437076,0.09051500,0.71146433,1.46623951,0.11004243,0.16191596
4.04302151,2.25584002,0.53611720,0.00352702,0.04637914,0.09166949,0.75756059,1.51639154,0.11350820,0.17004416
4.04902451,2.34254917,0.55831096,0.00366448,0.04870859,0.09312202,0.80554901,1.56890752,0.11711551,0.17869800
4.05502751,2.43292085,0.58225802,0.00380975,0.05138137,0.09490810,0.85504597,1.62334255,0.12084037,0.18785499
4.06103052,2.52622070,0.60792860,0.00396198,0.05441489,0.09705327,0.90558865,1.67913113,0.12464925,0.19748134
4.06703352,2.62155071,0.63525978,0.00412009,0.05782096,0.09957237,0.95664185,1.73559677,0.12849975,0.20753263
4.07303652,2.71787138,0.66415797,0.00428281,0.06160532,0.10246909,1.00760828,1.79196789,0.13234189,0.21795483
4.07903952,2.81403120,0.69450257,0.00444870,0.06576716,0.10573600,1.05784197,1.84739910,0.13611965,0.22868574
4.08504252,2.90880197,0.72615036,0.00461617,0.07029882,0.10935487,1.10666439,1.90099701,0.13977294,0.23965666
4.09104552,3.00091798,0.75894028,0.00478360,0.07518565,0.11329729,1.15338254,1.95184903,0.14323968,0.25079417
4.09704852,3.08911685,0.79269800,0.00494928,0.08040591,0.11752560,1.19730833,1.99905395,0.14645806,0.26202191
4.10305153,3.17217975,0.82723998,0.00511156,0.08593078,0.12199390,1.23777828,2.04175240,0.14936870,0.27326215
4.10905453,3.24896889,0.86237651,0.00526880,0.09172443,0.12664931,1.27417282,2.07915589,0.15191668,0.28443717
4.11505753,3.31846034,0.89791351,0.00541945,0.09774423,0.13143314,1.30593423,2.11057279,0.15405341,0.29547025
4.12106053,3.37977055,0.93365291,0.00556206,0.10394098,0.13628222,1.33258242,2.13543013,0.15573805,0.30628629
4.12706353,3.43217551,0.96939154,0.00569529,0.11025918,0.14113006,1.35372800,2.15329018,0.15693871,0.31681210
4.13306653,3.47512190,1.00491869,0.00581791,0.11663752,0.14590807,1.36908191,2.16386128,0.15763304,0.32697620
4.13906953,3.50823035,1.04001262,0.00592880,0.12300932,0.15054665,1.37846149,2.16700248,0.15780861,0.33670853
4.14507254,3.53129102,1.07443646,0.00602696,0.12930322,0.15497618,1.38179266,2.16272244,0.15746276,0.34593980
4.15107554,3.54425282,1.10793388,0.00611148,0.13544395,0.15912806,1.37910840,2.15117271,0.15660209,0.35460103
4.15707854,3.54720738,1.14022522,0.00618152,0.14135324,0.16293555,1.37054364,2.13263631,0.15524174,0.36262297
4.16308154,3.54036955,1.17100474,0.00623633,0.14695095,0.16633474,1.35632710,2.10751271,0.15340437,0.36993597
4.16908454,3.52405612,1.19993933,0.00627522,0.15215635,0.16926539,1.33677060,2.07630004,0.15111902,0.37647013
4.17508754,3.49866462,1.22666934,0.00629760,0.15688958,0.17167188,1.31225637,2.03957611,0.14841989,0.38215590
4.18109055,3.46465365,1.25081195,0.00630291,0.16107322,0.17350411,1.28322333,1.99797901,0.14534514,0.38692536
4.18709355,3.42252624,1.27196700,0.00629073,0.16463402,0.17471849,1.25015274,1.95218866,0.14193580,0.39071385
4.19309655,3.37281706,1.28972563,0.00626073,0.16750470,0.17527890,1.21355416,1.90290993,0.13823470,0.39346227
4.19909955,3.31608410,1.30368125,0.00621272,0.16962572,0.17515765,1.17395215,1.85085808,0.13428567,0.39511966
4.20510255,3.25290478,1.31344270,0.00614672,0.17094706,0.17433644,1.13187429,1.79674682,0.13013285,0.39564613
4.21110555,3.18387615,1.31864874,0.00606290,0.17142983,0.17280714,1.08784079,1.74127904,0.12582019,0.39501582
4.21710855,3.10961841,1.31898348,0.00596171,0.17104770,0.17057258,1.04235598,1.68514005,0.12139110,0.39321973
4.22311156,3.03078053,1.31419165,0.00584383,0.16978803,0.16764704,0.99590170,1.62899297,0.11688821,0.39026822
4.22911456,2.94804677,1.30409296,0.00571025,0.16765271,0.16405657,0.94893253,1.57347560,0.11235327,0.38619291
4.23511756,2.86214260,1.28859471,0.00556222,0.16465853,0.15983906,0.90187264,1.51919821,0.10782707,0.38104789
4.24112056,2.77383872,1.26770176,0.00540128,0.16083721,0.15504391,0.85511414,1.46674151,0.10334932,0.37490986
4.24712356,2.68395202,1.24152332,0.00522922,0.15623486,0.14973156,0.80901641,1.41665426,0.09895861,0.36787742
4.25312656,2.59334243,1.21027586,0.00504810,0.15091110,0.14397246,0.76390631,1.36944980,0.09469224,0.36006917
4.25912956,2.50290540,1.17428211,0.00486015,0.14493769,0.13784598,0.72007879,1.32560154,0.09058595,0.35162081
4.26513257,2.41355954,1.13396577,0.00466772,0.13839678,0.13143879,0.67779772,1.28553684,0.08667368,0.34268130
4.27113557,2.32623002,1.08984243,0.00447327,0.13137888,0.12484320,0.63729678,1.24962976,0.08298708,0.33340819
4.27713857,2.24182828,1.04250667,0.00427925,0.12398054,0.11815517,0.59878018,1.21819279,0.07955512,0.32396244
4.28314157,2.16122914,0.99261638,0.00408806,0.11630191,0.11147223,0.56242331,1.19146815,0.07640353,0.31450287
4.28914457,2.08524675,0.94087459,0.00390197,0.10844428,0.10489139,0.52837323,1.16961931,0.07355430,0.30518059
4.29514757,2.01461067,0.88800989,0.00372304,0.10050763,0.09850697,0.49674927,1.15272355,0.07102510,0.29613379
4.30115058,1.94994395,0.83475634,0.00355309,0.09258830,0.09240852,0.46764369,1.14076621,0.06882886,0.28748294
4.30715358,1.89174435,0.78183356,0.00339367,0.08477699,0.08667897,0.44112276,1.13363760,0.06697336,0.27932699
4.31315658,1.84037031,0.72992805,0.00324595,0.07715693,0.08139282,0.41722826,1.13113297,0.06546090,0.27174046
4.31915958,1.79603242,0.67967630,0.00311082,0.06980247,0.07661465,0.39597972,1.13295611,0.06428816,0.26477183
4.32516258,1.75879124,0.63165049,0.00298876,0.06277805,0.07239792,0.37737727,1.13872681,0.06344615,0.25844312
4.33116558,1.72856158,0.58634697,0.00287997,0.05613755,0.06878397,0.36140526,1.14799209,0.06292031,0.25275086
4.33716858,1.70512309,0.54417801,0.00278430,0.04992400,0.06580138,0.34803656,1.16024093,0.06269077,0.24766819
4.34317159,1.68813657,0.50546684,0.00270135,0.04416974,0.06346563,0.33723734,1.17492195,0.06273273,0.24314810
4.34917459,1.67716497,0.47044585,0.00263049,0.03889679,0.06177904,0.32897214,1.19146321,0.06301694,0.23912758
4.35517759,1.67169783,0.43925783,0.00257091,0.03411760,0.06073101,0.32320891,1.20929316,0.06351032,0.23553234
4.36118059,1.67117773,0.41195990,0.00252169,0.02983593,0.06029853,0.31992374,1.22786171,0.06417660,0.23228195
4.36718359,1.67502703,0.38852962,0.00248183,0.02604795,0.06044693,0.31910484,1.24666016,0.06497709,0.22929504
4.37318659,1.68267347,0.36887299,0.00245035,0.02274336,0.06113089,0.32075546,1.26523898,0.06587141,0.22649423
4.37918959,1.69357294,0.35283361,0.00242628,0.01990661,0.06229562,0.32489538,1.28322240,0.06681834,0.22381060
4.38519260,1.70722848,0.34020271,0.00240875,0.01751802,0.06387827,0.33156085,1.30031893,0.06777655,0.22118739
4.39119560,1.72320415,0.33072944,0.00239697,0.01555483,0.06580941,0.34080256,1.31632729,0.06870544,0.21858281
4.39719860,1.74113351,0.32413117,0.00239029,0.01399221,0.06801473,0.35268181,1.33113738,0.06956590,0.21597176
4.40320160,1.76072217,0.32010320,0.00238821,0.01280402,0.07041675,0.36726483,1.34472637,0.07032101,0.21334649
4.40920460,1.78174475,0.31832798,0.00239032,0.01196351,0.07293663,0.38461541,1.35714998,0.07093684,0.21071613
4.41520760,1.80403675,0.31848325,0.00239637,0.01144376,0.07549598,0.40478623,1.36852980,0.07138301,0.20810522
4.42121061,1.82748206,0.32024929,0.00240619,0.01121809,0.07801860,0.42780922,1.37903730,0.07163341,0.20555133
4.42721361,1.85199738,0.32331508,0.00241968,0.01126022,0.08043221,0.45368564,1.38887560,0.07166670,0.20310208
4.43321661,1.87751481,0.32738348,0.00243679,0.01154436,0.08267004,0.48237626,1.39826020,0.07146681,0.20081149
4.43921961,1.90396397,0.33217538,0.00245747,0.01204525,0.08467226,0.51379247,1.40739974,0.07102344,0.19873628
4.44522261,1.93125512,0.33743301,0.00248167,0.01273805,0.08638724,0.54778880,1.41647825,0.07033232,0.19693204
4.45122561,1.95926450,0.34292259,0.00250927,0.01359830,0.08777255,0.58415763,1.42563962,0.06939549,0.19544964
4.45722861,1.98782321,0.34843629,0.00254009,0.01460181,0.08879576,0.62262641,1.43497552,0.06822148,0.19433213
4.46323162,2.01671020,0.35379388,0.00257386,0.01572463,0.08943495,0.66285793,1.44451724,0.06682531,0.19361215
4.46923462,2.04565027,0.35884391,0.00261020,0.01694306,0.08967895,0.70445383,1.45423197,0.06522846,0.19331013
4.47523762,2.07431702,0.36346482,0.00264863,0.01823372,0.08952735,0.74696144,1.46402360,0.06345867,0.19343327
4.48124062,2.10234080,0.36756590,0.00268859,0.01957372,0.08899019,0.78988387,1.47373784,0.06154964,0.19397526
4.48724362,2.12932094,0.37108808,0.00272941,0.02094090,0.08808748,0.83269293,1.48317121,0.05954064,0.19491686
4.49324662,2.15484175,0.37400478,0.00277039,0.02231415,0.08684843,0.87484451,1.49208311,0.05747600,0.19622714
4.49924962,2.17849085,0.37632251,0.00281078,0.02367385,0.08531061,0.91579570,1.50021026,0.05540454,0.19786523
4.50525263,2.19987888,0.37808136,0.00284981,0.02500222,0.08351882,0.95502278,1.50728208,0.05337884,0.19978256
4.51125563,2.21865905,0.37935513,0.00288674,0.02628386,0.08152393,0.99203934,1.51303639,0.05145454,0.20192529
4.51725863,2.23454509,0.38025104,0.00292091,0.02750617,0.07938160,1.02641343,1.51723392,0.04968947,0.20423683
4.52326163,2.24732660,0.38090880,0.00295170,0.02865972,0.07715094,1.05778286,1.51967094,0.04814278,0.20666023
4.52926463,2.25688030,0.38149890,0.00297861,0.02973865,0.07489308,1.08586791,1.52018906,0.04687403,0.20914036
4.53526763,2.26317665,0.38222002,0.00300129,0.03074083,0.07266981,1.11048049,1.51868174,0.04594211,0.21162565
4.54127064,2.26628116,0.38329535,0.00301950,0.03166797,0.07054211,1.13152940,1.51509700,0.04540430,0.21406945
4.54727364,2.26635023,0.38496778,0.00303313,0.03252554,0.06856879,1.14902122,1.50943655,0.04531509,0.21643087
4.55327664,2.26362176,0.38749392,0.00304223,0.03332257,0.06680506,1.16305668,1.50175136,0.04572510,0.21867505
4.55927964,2.25840105,0.39113698,0.00304697,0.03407118,0.06530124,1.17382282,1.49213438,0.04667990,0.22077310
4.56528264,2.25104296,0.39615865,0.00304762,0.03478603,0.06410145,1.18158108,1.48071091,0.04821881,0.22270156
4.57128564,2.24193142,0.40281010,0.00304456,0.03548355,0.06324247,1.18665217,1.46762775,0.05037377,0.22444160
4.57728864,2.23145764,0.41132243,0.00303820,0.03618112,0.06275265,1.18939825,1.45304187,0.05316817,0.22597809
4.58329165,2.21999847,0.42189685,0.00302902,0.03689607,0.06265101,1.19020369,1.43710973,0.05661580,0.22729860
4.58929465,2.20789638,0.43469501,0.00301746,0.03764469,0.06294648,1.18945513,1.41997804,0.06071986,0.22839252
4.59529765,2.19544220,0.44982988,0.00300399,0.03844121,0.06363745,1.18752208,1.40177677,0.06547216,0.22925036
4.60130065,2.18286193,0.46735770,0.00298901,0.03929682,0.06471149,1.18473909,1.38261499,0.07085255,0.22986333
4.60730365,2.17030823,0.48727130,0.00297285,0.04021886,0.06614537,1.18139027,1.36257976,0.07682851,0.23022325
4.61330665,2.15785726,0.50949532,0.00295579,0.04121003,0.06790546,1.17769710,1.34173823,0.08335513,0.23032282
4.61930965,2.14551079,0.53388369,0.00293802,0.04226795,0.06994840,1.17381001,1.32014258,0.09037535,0.23015621
4.62531266,2.13320345,0.56021948,0.00291966,0.04338480,0.07222210,1.16980406,1.29783746,0.09782057,0.22971992
4.63131566,2.12081443,0.58821746,0.00290075,0.04454730,0.07466713,1.16567895,1.27486919,0.10561164,0.22901381
4.63731866,2.10818276,0.61752931,0.00288129,0.04573694,0.07721832,1.16136298,1.25129583,0.11366016,0.22804227
4.64332166,2.09512494,0.64775140,0.00286123,0.04693042,0.07980662,1.15672092,1.22719723,0.12187010,0.22681523
4.64932466,2.08145376,0.67843489,0.00284053,0.04810041,0.08236124,1.15156488,1.20268421,0.13013976,0.22534917
4.65532766,2.06699682,0.70909793,0.00281913,0.04921645,0.08481173,1.14566774,1.17790578,0.13836388,0.22366768
4.66133067,2.05161354,0.73923929,0.00279701,0.05024609,0.08709026,1.13877815,1.15305387,0.14643592,0.22180179
4.66733367,2.03520950,0.76835306,0.00277421,0.05115608,0.08913376,1.13063623,1.12836487,0.15425044,0.21978974
4.67333667,2.01774716,0.79594373,0.00275083,0.05191373,0.09088584,1.12098916,1.10411767,0.16170540,0.21767637
4.67933967,1.99925216,0.82154100,0.00272706,0.05248813,0.09229865,1.10960580,1.08062821,0.16870444,0.21551196
4.68534267,1.97981517,0.84471377,0.00270318,0.05285150,0.09333423,1.09628961,1.05824052,0.17515890,0.21335063
4.69134567,1.95958882,0.86508258,0.00267953,0.05298021,0.09396562,1.08088922,1.03731489,0.18098965,0.21124844
4.69734867,1.93878044,0.88233025,0.00265659,0.05285586,0.09417752,1.06330646,1.01821367,0.18612862,0.20926111
4.70335168,1.91764089,0.89620997,0.00263485,0.05246595,0.09396646,1.04350130,1.00128552,0.19051998,0.20744169
4.70935468,1.89645045,0.90655090,0.00261492,0.05180444,0.09334062,1.02149396,0.98684903,0.19412103,0.20583815
4.71535768,1.87550278,0.91326085,0.00259739,0.05087202,0.09231915,0.99736404,0.97517667,0.19690264,0.20449119
4.72136068,1.85508798,0.91632629,0.00258289,0.04967605,0.09093119,0.97124718,0.96647999,0.19884949,0.20343221
4.72736368,1.83547592,0.91580955,0.00257204,0.04823034,0.08921451,0.94332949,0.96089698,0.19995991,0.20268175
4.73336668,1.81690092,0.91184375,0.00256542,0.04655463,0.08721399,0.91384026,0.95848223,0.20024553,0.20224838
4.73936968,1.79954872,0.90462556,0.00256353,0.04467385,0.08497986,0.88304357,0.95920061,0.19973063,0.20212818
4.74537269,1.78354642,0.89440636,0.00256679,0.04261727,0.08256597,0.85122928,0.96292462,0.19845141,0.20230473
4.75137569,1.76895605,0.88148224,0.00257553,0.04041751,0.08002797,0.81870386,0.96943582,0.19645496,0.20274977
4.75737869,1.75577202,0.86618335,0.00258996,0.03810939,0.07742167,0.78578167,0.97842998,0.19379824,0.20342435
