energy_ev,total_up,N_s_up,N_p_up,Os_p_up,Os_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
2.98049025,3.59219524,0.06287037,0.17637155,0.53719899,0.50119022,0.18192591,0.19706760,0.62635458,2.64223844
2.98649325,3.60664685,0.06040930,0.17960801,0.53408895,0.50589557,0.18255519,0.19605694,0.63600691,2.65454846
2.99249625,3.61301940,0.05781575,0.18258728,0.52889508,0.50992352,0.18280062,0.19495153,0.64454230,2.66028488
2.99849925,3.61108840,0.05512744,0.18527468,0.52164366,0.51322840,0.18263291,0.19378458,0.65178291,2.65923392
3.00450225,3.60076750,0.05238150,0.18763820,0.51239338,0.51577417,0.18203097,0.19259027,0.65757279,2.65130204
3.01050525,3.58210894,0.04961354,0.18964865,0.50123440,0.51753271,0.18098179,0.19140183,0.66178318,2.63652013
3.01650825,3.55530154,0.04685697,0.19127961,0.48828674,0.51848218,0.17948008,0.19025001,0.66431728,2.61504461
3.02251126,3.52066613,0.04414255,0.19250762,0.47369819,0.51860592,0.17752794,0.18916181,0.66511406,2.58715534
3.02851426,3.47864873,0.04149802,0.19331236,0.45764169,0.51789165,0.17513422,0.18815971,0.66415110,2.55325023
3.03451726,3.42981145,0.03894802,0.19367694,0.44031237,0.51633138,0.17231407,0.18726131,0.66144599,2.51383664
3.04052026,3.37482143,0.03651411,0.19358834,0.42192425,0.51392170,0.16908827,0.18647946,0.65705644,2.46951980
3.04652326,3.31443790,0.03421495,0.19303789,0.40270667,0.51066470,0.16548270,0.18582280,0.65107881,2.42098845
3.05252626,3.24949773,0.03206654,0.19202185,0.38290064,0.50656933,0.16152784,0.18529674,0.64364511,2.36899820
3.05852926,3.18089978,0.03008265,0.19054209,0.36275510,0.50165308,0.15725823,0.18490472,0.63491873,2.31435313
3.06453227,3.10958842,0.02827509,0.18860672,0.34252315,0.49594387,0.15271212,0.18464972,0.62508892,2.25788614
3.07053527,3.03653656,0.02665421,0.18623071,0.32245843,0.48948207,0.14793104,0.18453588,0.61436432,2.20043899
3.07653827,2.96272874,0.02522917,0.18343647,0.30281150,0.48232232,0.14295945,0.18457023,0.60296591,2.14284251
3.08254127,2.88914464,0.02400831,0.18025424,0.28382649,0.47453511,0.13784443,0.18476419,0.59111971,2.08589785
3.08854427,2.81674337,0.02299936,0.17672235,0.26573791,0.46620783,0.13263532,0.18513501,0.57904962,2.03035938
3.09454727,2.74644888,0.02220960,0.17288720,0.24876761,0.45744534,0.12738333,0.18570680,0.56697063,1.97691985
3.10055028,2.67913671,0.02164593,0.16880298,0.23312203,0.44836964,0.12214111,0.18651127,0.55508293,1.92619819
3.10655328,2.61562219,0.02131479,0.16453116,0.21898957,0.43911881,0.11696229,0.18758784,0.54356704,1.87873028
3.11255628,2.55665024,0.02122203,0.16013954,0.20653821,0.42984503,0.11190086,0.18898345,0.53258008,1.83496277
3.11855928,2.50288645,0.02137263,0.15570110,0.19591321,0.42071172,0.10701054,0.19075164,0.52225351,1.79524980
3.12456228,2.45490960,0.02177040,0.15129251,0.18723509,0.41188983,0.10234409,0.19295118,0.51269212,1.75985254
3.13056528,2.41320513,0.02241748,0.14699239,0.18059763,0.40355343,0.09795245,0.19564416,0.50397435,1.72894094
3.13656828,2.37815962,0.02331394,0.14287937,0.17606616,0.39587461,0.09388397,0.19889369,0.49615373,1.70259748
3.14257129,2.35005592,0.02445720,0.13903000,0.17367590,0.38901805,0.09018355,0.20276114,0.48926126,1.68082211
3.14857429,2.32906885,0.02584149,0.13551662,0.17343071,0.38313535,0.08689176,0.20730326,0.48330856,1.66353818
3.15457729,2.31526160,0.02745742,0.13240525,0.17530196,0.37835944,0.08404415,0.21256912,0.47829140,1.65059854
3.16058029,2.30858269,0.02929140,0.12975362,0.17922792,0.37479928,0.08167042,0.21859713,0.47419351,1.64179183
3.16658329,2.30886399,0.03132538,0.12760935,0.18511356,0.37253510,0.07979393,0.22541229,0.47099027,1.63684835
3.17258629,2.31581993,0.03353651,0.12600849,0.19283097,0.37161457,0.07843116,0.23302379,0.46865233,1.63544571
3.17858929,2.32904845,0.03589708,0.12497437,0.20222040,0.37204988,0.07759142,0.24142320,0.46714867,1.63721405
3.18459230,2.34803413,0.03837457,0.12451692,0.21309215,0.37381614,0.07727673,0.25058321,0.46644931,1.64174122
3.19059530,2.37215405,0.04093193,0.12463238,0.22522921,0.37685109,0.07748180,0.26045726,0.46652743,1.64857805
3.19659830,2.40068664,0.04352804,0.12530356,0.23839081,0.38105620,0.07819426,0.27097988,0.46736090,1.65724397
3.20260130,2.43282390,0.04611843,0.12650048,0.25231674,0.38629930,0.07939500,0.28206793,0.46893334,1.66723353
3.20860430,2.46768713,0.04865612,0.12818155,0.26673257,0.39241839,0.08105860,0.29362261,0.47123466,1.67802382
3.21460730,2.50434588,0.05109278,0.13029502,0.28135541,0.39922682,0.08315392,0.30553220,0.47426114,1.68908312
3.22061031,2.54183985,0.05337985,0.13278083,0.29590031,0.40651931,0.08564476,0.31767542,0.47801525,1.69988085
3.22661331,2.57920316,0.05546996,0.13557267,0.31008689,0.41407885,0.08849047,0.32992517,0.48250503,1.70989864
3.23261631,2.61548989,0.05731828,0.13860011,0.32364608,0.42168390,0.09164665,0.34215253,0.48774331,1.71864222
3.23861931,2.64980014,0.05888390,0.14179088,0.33632669,0.42911578,0.09506579,0.35423073,0.49374672,1.72565396
3.24462231,2.68130522,0.06013118,0.14507295,0.34790150,0.43616577,0.09869787,0.36603900,0.50053434,1.73052515
3.25062531,2.70927086,0.06103089,0.14837657,0.35817269,0.44264170,0.10249090,0.37746585,0.50812637,1.73290780
3.25662831,2.73307719,0.06156125,0.15163595,0.36697629,0.44837365,0.10639140,0.38841193,0.51654234,1.73252501
3.26263132,2.75223465,0.06170869,0.15479079,0.37418557,0.45321858,0.11034482,0.39879195,0.52579934,1.72917947
3.26863432,2.76639474,0.06146832,0.15778729,0.37971313,0.45706372,0.11429602,0.40853597,0.53590983,1.72275946
3.27463732,2.77535534,0.06084412,0.16057899,0.38351167,0.45982853,0.11818957,0.41758965,0.54687948,1.71324196
3.28064032,2.77906026,0.05984880,0.16312704,0.38557347,0.46146532,0.12197027,0.42591376,0.55870469,1.70069260
3.28664332,2.77759311,0.05850334,0.16540034,0.38592858,0.46195849,0.12558358,0.43348289,0.57137018,1.68526241
3.29264632,2.77116607,0.05683628,0.16737526,0.38464193,0.46132258,0.12897624,0.44028357,0.58484656,1.66718145
3.29864932,2.76010422,0.05488268,0.16903513,0.38180948,0.45959920,0.13209689,0.44631191,0.59908800,1.64674961
3.30465233,2.74482644,0.05268291,0.17036963,0.37755368,0.45685327,0.13489694,0.45157103,0.61403031,1.62432514
3.31065533,2.72582401,0.05028133,0.17137400,0.37201847,0.45316860,0.13733143,0.45606844,0.62958927,1.60031135
3.31665833,2.70363810,0.04772479,0.17204828,0.36536407,0.44864327,0.13936009,0.45981361,0.64565961,1.57514226
3.32266133,2.67883738,0.04506116,0.17239653,0.35776192,0.44338499,0.14094839,0.46281590,0.66211460,1.54926781
3.32866433,2.65199687,0.04233794,0.17242620,0.34938979,0.43750669,0.14206871,0.46508297,0.67880642,1.52313928
3.33466733,2.62367889,0.03960084,0.17214755,0.34042742,0.43112255,0.14270141,0.46661986,0.69556734,1.49719567
3.34067034,2.59441694,0.03689267,0.17157328,0.33105285,0.42434474,0.14283582,0.46742867,0.71221175,1.47185130
3.34667334,2.56470289,0.03425230,0.17071834,0.32143930,0.41728076,0.14247111,0.46750899,0.72853901,1.44748530
3.35267634,2.53497786,0.03171389,0.16959978,0.31175294,0.41003169,0.14161691,0.46685881,0.74433717,1.42443308
3.35867934,2.50562664,0.02930634,0.16823691,0.30215128,0.40269111,0.14029366,0.46547605,0.75938727,1.40297990
3.36468234,2.47697556,0.02705299,0.16665139,0.29278225,0.39534483,0.13853260,0.46336039,0.77346838,1.38335680
3.37068534,2.44929345,0.02497156,0.16486756,0.28378387,0.38807127,0.13637554,0.46051538,0.78636292,1.36573849
3.37668834,2.42279507,0.02307420,0.16291262,0.27528427,0.38094228,0.13387409,0.45695053,0.79786242,1.35024339
3.38269135,2.39764665,0.02136789,0.16081693,0.26740205,0.37402443,0.13108869,0.45268331,0.80777324,1.33693535
3.38869435,2.37397282,0.01985485,0.15861417,0.26024674,0.36738044,0.12808730,0.44774087,0.81592227,1.32582702
3.39469735,2.35186439,0.01853310,0.15634143,0.25391930,0.36107073,0.12494375,0.44216139,0.82216231,1.31688451
3.40070035,2.33138656,0.01739711,0.15403910,0.24851242,0.35515486,0.12173600,0.43599488,0.82637702,1.31003316
3.40670335,2.31258691,0.01643847,0.15175068,0.24411069,0.34969277,0.11854422,0.42930344,0.82848521,1.30516411
3.41270635,2.29550306,0.01564660,0.14952232,0.24079034,0.34474565,0.11544884,0.42216095,0.82844436,1.30214157
3.41870935,2.28016931,0.01500933,0.14740221,0.23861876,0.34037647,0.11252862,0.41465215,0.82625312,1.30081034
3.42471236,2.26662237,0.01451355,0.14543982,0.23765359,0.33664995,0.10985886,0.40687115,0.82195289,1.30100352
3.43071536,2.25490572,0.01414574,0.14368482,0.23794147,0.33363207,0.10750972,0.39891952,0.81562813,1.30255014
3.43671836,2.24507249,0.01389237,0.14218606,0.23951653,0.33138906,0.10554482,0.39090390,0.80740548,1.30528227
3.44272136,2.23718679,0.01374031,0.14099020,0.24239868,0.32998582,0.10402000,0.38293338,0.79745170,1.30904169
3.44872436,2.23132341,0.01367704,0.14014041,0.24659174,0.32948403,0.10298238,0.37511660,0.78597024,1.31368547
3.45472736,2.22756570,0.01369084,0.13967496,0.25208158,0.32993968,0.10246967,0.36755878,0.77319668,1.31909055
3.46073037,2.22600179,0.01377092,0.13962582,0.25883438,0.33140042,0.10250965,0.36035879,0.75939303,1.32515685
3.46673337,2.22671923,0.01390737,0.14001734,0.26679511,0.33390270,0.10311995,0.35360629,0.74484095,1.33180888
3.47273637,2.22979802,0.01409116,0.14086500,0.27588639,0.33746873,0.10430790,0.34737906,0.72983427,1.33899570
3.47873937,2.23530244,0.01431406,0.14217440,0.28600784,0.34210362,0.10607061,0.34174064,0.71467072,1.34668911
3.48474237,2.24327187,0.01456848,0.14394039,0.29703595,0.34779264,0.10839508,0.33673834,0.69964342,1.35488023
3.49074537,2.25371112,0.01484734,0.14614654,0.30882470,0.35449881,0.11125845,0.33240161,0.68503217,1.36357457
3.49674837,2.26658057,0.01514393,0.14876480,0.32120681,0.36216104,0.11462834,0.32874099,0.67109499,1.37278578
3.50275138,2.28178685,0.01545176,0.15175566,0.33399581,0.37069277,0.11846317,0.32574748,0.65806012,1.38252848
3.50875438,2.29917447,0.01576441,0.15506846,0.34698883,0.37998153,0.12271263,0.32339252,0.64611892,1.39281049
3.51475738,2.31851902,0.01607544,0.15864225,0.35997006,0.38988912,0.12731825,0.32162853,0.63541974,1.40362491
3.52076038,2.33952250,0.01637831,0.16240682,0.37271489,0.40025289,0.13221397,0.32038996,0.62606325,1.41494258
3.52676338,2.36181110,0.01666635,0.16628413,0.38499456,0.41088780,0.13732694,0.31959494,0.61809929,1.42670518
3.53276638,2.38493590,0.01693276,0.17019005,0.39658114,0.42158953,0.14257842,0.31914743,0.61152538,1.43881962
3.53876938,2.40837667,0.01717064,0.17403626,0.40725282,0.43213841,0.14788483,0.31893975,0.60628709,1.45115379
3.54477239,2.43154871,0.01737311,0.17773234,0.41679912,0.44230415,0.15315896,0.31885558,0.60228012,1.46353420
3.55077539,2.45381274,0.01753340,0.18118797,0.42502605,0.45185124,0.15831138,0.31877318,0.59935420,1.47574544
3.55677839,2.47448754,0.01764502,0.18431520,0.43176088,0.46054482,0.16325195,0.31856887,0.59731842,1.48753171
3.56278139,2.49286490,0.01770192,0.18703056,0.43685637,0.46815687,0.16789146,0.31812058,0.59594804,1.49860022
3.56878439,2.50822641,0.01769868,0.18925719,0.44019438,0.47447241,0.17214339,0.31731131,0.59499232,1.50862652
3.57478739,2.51986145,0.01763073,0.19092669,0.44168858,0.47929562,0.17592562,0.31603260,0.59418317,1.51726132
3.58079040,2.52708574,0.01749449,0.19198077,0.44128640,0.48245548,0.17916222,0.31418765,0.59324426,1.52413882
3.58679340,2.52925986,0.01728757,0.19237260,0.43896985,0.48381085,0.18178503,0.31169423,0.59190013,1.52888601
3.59279640,2.52580711,0.01700889,0.19206786,0.43475551,0.48325479,0.18373526,0.30848711,0.58988523,1.53113278
3.59879940,2.51623001,0.01665881,0.19104540,0.42869357,0.48071778,0.18496473,0.30452010,0.58695226,1.53052245
3.60480240,2.50012532,0.01623917,0.18929765,0.42086594,0.47617010,0.18543700,0.29976764,0.58287978,1.52672244
3.61080540,2.47719678,0.01575332,0.18683058,0.41138367,0.46962285,0.18512816,0.29422584,0.57747880,1.51943480
3.61680840,2.44726574,0.01520606,0.18366343,0.40038380,0.46112799,0.18402734,0.28791307,0.57059802,1.50840630
3.62281141,2.41027918,0.01460362,0.17982811,0.38802564,0.45077722,0.18213688,0.28087010,0.56212796,1.49343787
3.62881441,2.36631523,0.01395347,0.17536839,0.37448682,0.43869981,0.17947223,0.27315981,0.55200350,1.47439317
3.63481741,2.31558613,0.01326420,0.17033884,0.35995924,0.42505954,0.17606150,0.26486653,0.54020524,1.45120604
3.64082041,2.25843868,0.01254530,0.16480367,0.34464491,0.41005092,0.17194479,0.25609504,0.52675944,1.42388669
3.64682341,2.19535221,0.01180697,0.15883539,0.32875211,0.39389478,0.16717320,0.24696931,0.51173678,1.39252643
3.65282641,2.12693425,0.01105984,0.15251349,0.31249163,0.37683344,0.16180771,0.23763102,0.49525009,1.35730073
3.65882941,2.05391379,0.01031478,0.14592297,0.29607349,0.35912569,0.15591778,0.22823782,0.47745107,1.31847048
3.66483242,1.97713245,0.00958268,0.13915293,0.27970394,0.34104162,0.14957993,0.21896149,0.45852626,1.27638133
3.67083542,1.89753337,0.00887418,0.13229517,0.26358295,0.32285756,0.14287616,0.20998580,0.43869249,1.23146092
3.67683842,1.81614802,0.00819958,0.12544279,0.24790205,0.30485115,0.13589235,0.20150428,0.41819180,1.18421398
3.68284142,1.73408098,0.00756860,0.11868879,0.23284255,0.28729667,0.12871659,0.19371770,0.39728611,1.13521528
3.68884442,1.65249272,0.00699033,0.11212477,0.21857414,0.27046067,0.12143758,0.18683132,0.37625180,1.08510041
3.69484742,1.57258051,0.00647312,0.10583959,0.20525372,0.25459791,0.11414305,0.18105182,0.35537422,1.03455460
3.70085043,1.49555769,0.00602455,0.09991808,0.19302444,0.23994765,0.10691824,0.17658390,0.33494236,0.98429959
3.70685343,1.42263151,0.00565145,0.09443974,0.18201497,0.22673015,0.09984448,0.17362656,0.31524372,0.93507906
3.71285643,1.35497992,0.00535992,0.08947750,0.17233885,0.21514361,0.09299785,0.17236897,0.29655948,0.88764278
3.71885943,1.29372757,0.00515538,0.08509642,0.16409391,0.20536118,0.08644800,0.17298604,0.27916003,0.84272989
3.72486243,1.23992182,0.00504266,0.08135255,0.15736175,0.19752834,0.08025711,0.17563366,0.26330095,0.80105192
3.73086543,1.19450902,0.00502611,0.07829169,0.15220737,0.19176046,0.07447895,0.18044378,0.24921948,0.76327594
3.73686843,1.15831194,0.00510968,0.07594832,0.14867872,0.18814060,0.06915822,0.18751935,0.23713145,0.73000838
3.74287144,1.13200895,0.00529702,0.07434466,0.14680645,0.18671757,0.06432996,0.19692944,0.22722886,0.70178002
3.74887444,1.11611565,0.00559157,0.07348982,0.14660373,0.18750447,0.06001921,0.20870456,0.21967793,0.67903277
3.75487744,1.11096969,0.00599660,0.07337915,0.14806621,0.19047746,0.05624091,0.22283252,0.21461774,0.66210854
3.76088044,1.11671939,0.00651527,0.07399394,0.15117218,0.19557525,0.05299990,0.23925505,0.21215942,0.65124061
3.76688344,1.13331673,0.00715061,0.07530130,0.15588296,0.20269911,0.05029127,0.25786542,0.21238588,0.64654793
3.77288644,1.16051522,0.00790549,0.07725441,0.16214344,0.21171370,0.04810077,0.27850727,0.21535193,0.64803234
3.77888944,1.19787285,0.00878255,0.07979319,0.16988295,0.22244868,0.04640555,0.30097488,0.22108497,0.65557907
3.78489245,1.24476035,0.00978405,0.08284529,0.17901632,0.23470133,0.04517499,0.32501507,0.22958587,0.66896019
3.79089545,1.30037465,0.01091171,0.08632755,0.18944513,0.24824005,0.04437174,0.35033076,0.24083021,0.68784124
3.79689845,1.36375728,0.01216654,0.09014776,0.20105916,0.26280889,0.04395292,0.37658630,0.25476971,0.71179046
3.80290145,1.43381725,0.01354854,0.09420687,0.21373801,0.27813302,0.04387133,0.40341445,0.27133374,0.74029060
3.80890445,1.50935774,0.01505650,0.09840144,0.22735269,0.29392494,0.04407690,0.43042490,0.29043080,0.77275264
3.81490745,1.58910576,0.01668765,0.10262639,0.24176735,0.30989154,0.04451805,0.45721408,0.31195007,0.80853112
3.82091046,1.67174386,0.01843745,0.10677781,0.25684087,0.32574145,0.04514306,0.48337599,0.33576270,0.84694050
3.82691346,1.75594270,0.02029923,0.11075597,0.27242847,0.34119285,0.04590150,0.50851359,0.36172306,0.88727193
3.83291646,1.84039347,0.02226399,0.11446816,0.28838307,0.35598108,0.04674546,0.53225038,0.38966978,0.92880998
3.83891946,1.92383905,0.02432019,0.11783143,0.30455664,0.36986610,0.04763071,0.55424170,0.41942663,0.97084878
3.84492246,2.00510273,0.02645356,0.12077505,0.32080133,0.38263921,0.04851772,0.57418522,0.45080330,1.01270711
3.85092546,2.08311373,0.02864705,0.12324262,0.33697045,0.39412902,0.04937249,0.59183026,0.48359617,1.05374199
3.85692846,2.15692867,0.03088080,0.12519370,0.35291950,0.40420617,0.05016712,0.60698543,0.51758909,1.09336057
3.86293147,2.22574842,0.03313229,0.12660493,0.36850700,0.41278682,0.05088024,0.61952436,0.55255435,1.13103002
3.86893447,2.28893000,0.03537652,0.12747056,0.38359549,0.41983450,0.05149713,0.62938920,0.58825380,1.16628534
3.87493747,2.34599345,0.03758630,0.12780244,0.39805256,0.42536048,0.05200968,0.63659180,0.62444049,1.19873510
3.88094047,2.39662371,0.03973277,0.12762933,0.41175213,0.42942245,0.05241608,0.64121247,0.66086059,1.22806515
3.88694347,2.44066791,0.04178583,0.12699569,0.42457587,0.43212166,0.05272031,0.64339650,0.69725585,1.25404052
3.89294647,2.47812848,0.04371486,0.12596000,0.43641499,0.43359854,0.05293153,0.64334849,0.73336661,1.27650558
3.89894947,2.50915277,0.04548935,0.12459255,0.44717219,0.43402707,0.05306324,0.64132486,0.76893517,1.29538293
3.90495248,2.53401977,0.04707971,0.12297297,0.45676398,0.43360808,0.05313237,0.63762491,0.80370964,1.31067092
3.91095548,2.55312473,0.04845805,0.12118744,0.46512307,0.43256172,0.05315835,0.63258065,0.83744799,1.32244041
3.91695848,2.56696232,0.04959896,0.11932581,0.47220090,0.43111944,0.05316212,0.62654599,0.86992222,1.33083065
3.92296148,2.57610896,0.05048026,0.11747869,0.47797012,0.42951581,0.05316518,0.61988574,0.90092249,1.33604456
3.92896448,2.58120500,0.05108374,0.11573458,0.48242681,0.42798034,0.05318871,0.61296458,0.93026084,1.33834357
3.93496748,2.58293699,0.05139570,0.11417718,0.48559239,0.42672979,0.05325278,0.60613671,0.95777449,1.33804194
3.94097049,2.58202059,0.05140749,0.11288302,0.48751484,0.42596114,0.05337572,0.59973622,0.98332842,1.33550062
3.94697349,2.57918427,0.05111582,0.11191933,0.48826926,0.42584540,0.05357362,0.59406863,1.00681712,1.33112064
3.95297649,2.57515399,0.05052297,0.11134230,0.48795753,0.42652254,0.05386001,0.58940369,1.02816535,1.32533603
3.95897949,2.57063901,0.04963678,0.11119582,0.48670688,0.42809767,0.05424575,0.58596963,1.04732802,1.31860611
3.96498249,2.56631883,0.04847047,0.11151061,0.48466753,0.43063856,0.05473908,0.58394894,1.06428899,1.31140734
3.97098549,2.56283136,0.04704236,0.11230370,0.48200909,0.43417446,0.05534581,0.58347564,1.07905914,1.30422451
3.97698849,2.56076244,0.04537533,0.11357850,0.47891609,0.43869640,0.05606971,0.58463403,1.09167365,1.29754165
3.98299150,2.56063665,0.04349620,0.11532512,0.47558258,0.44415871,0.05691300,0.58745892,1.10218877,1.29183257
3.98899450,2.56290952,0.04143500,0.11752110,0.47220597,0.45048182,0.05787696,0.59193714,1.11067841,1.28755124
3.99499750,2.56796141,0.03922416,0.12013247,0.46898055,0.45755607,0.05896250,0.59801016,1.11723048,1.28512239
4.00100050,2.57609282,0.03689756,0.12311505,0.46609069,0.46524648,0.06017087,0.60557788,1.12194364,1.28493243
4.00700350,2.58752150,0.03448972,0.12641598,0.46370428,0.47339815,0.06150415,0.61450312,1.12492413,1.28732101
4.01300650,2.60238120,0.03203489,0.12997536,0.46196657,0.48184215,0.06296582,0.62461696,1.12628334,1.29257356
4.01900950,2.62072210,0.02956621,0.13372803,0.46099473,0.49040159,0.06456104,0.63572449,1.12613571,1.30091492
4.02501251,2.64251283,0.02711497,0.13760535,0.46087343,0.49889767,0.06629684,0.64761090,1.12459734,1.31250430
4.03101551,2.66764388,0.02471001,0.14153699,0.46165165,0.50715547,0.06818203,0.66004773,1.12178498,1.32743180
4.03701851,2.69593218,0.02237712,0.14545258,0.46334082,0.51500919,0.07022689,0.67279913,1.11781552,1.34571632
4.04302151,2.72712656,0.02013874,0.14928332,0.46591446,0.52230676,0.07244264,0.68562780,1.11280554,1.36730515
4.04902451,2.76091384,0.01801361,0.15296337,0.46930925,0.52891347,0.07484059,0.69830061,1.10687101,1.39207489
4.05502751,2.79692502,0.01601673,0.15643106,0.47342749,0.53471477,0.07743115,0.71059376,1.10012676,1.41983373
4.06103052,2.83474153,0.01415934,0.15962984,0.47814086,0.53961790,0.08022259,0.72229713,1.09268569,1.45032499
4.06703352,2.87390108,0.01244903,0.16250906,0.48329518,0.54355247,0.08321972,0.73321798,1.08465744,1.48323148
4.07303652,2.91390301,0.01089000,0.16502446,0.48871605,0.54647008,0.08642248,0.74318379,1.07614664,1.51818082
4.07903952,2.95421316,0.00948333,0.16713841,0.49421499,0.54834292,0.08982460,0.75204425,1.06725060,1.55475127
4.08504252,2.99426812,0.00822739,0.16881997,0.49959589,0.54916164,0.09341230,0.75967235,1.05805658,1.59247812
4.09104552,3.03347925,0.00711822,0.17004474,0.50466137,0.54893256,0.09716329,0.76596465,1.04863877,1.63086051
4.09704852,3.07123651,0.00614998,0.17079455,0.50921896,0.54767446,0.10104597,0.77084086,1.03905523,1.66936848
4.10305153,3.10691262,0.00531538,0.17105701,0.51308673,0.54541524,0.10501905,0.77424272,1.02934496,1.70745045
4.10905453,3.13986781,0.00460609,0.17082502,0.51609818,0.54218850,0.10903161,0.77613240,1.01952547,1.74454098
4.11505753,3.16945559,0.00401314,0.17009624,0.51810637,0.53803050,0.11302359,0.77649059,1.00959098,1.78006893
4.12106053,3.19502983,0.00352729,0.16887253,0.51898712,0.53297737,0.11692683,0.77531430,0.99951170,1.81346596
4.12706353,3.21595338,0.00313931,0.16715953,0.51864130,0.52706310,0.12066653,0.77261470,0.98923412,1.84417540
4.13306653,3.23160831,0.00284027,0.16496619,0.51699606,0.52031801,0.12416318,0.76841500,0.97868262,1.87166152
4.13906953,3.24140778,0.00262171,0.16230451,0.51400536,0.51276809,0.12733491,0.76274856,0.96776232,1.89541896
4.14507254,3.24480914,0.00247581,0.15918933,0.50964955,0.50443503,0.13010005,0.75565730,0.95636317,1.91498220
4.15107554,3.24132796,0.00239549,0.15563823,0.50393433,0.49533690,0.13237992,0.74719038,0.94436505,1.92993499
4.15707854,3.23055240,0.00237445,0.15167154,0.49688911,0.48548943,0.13410164,0.73740329,0.93164365,1.93991912
4.16308154,3.21215709,0.00240715,0.14731239,0.48856490,0.47490777,0.13520090,0.72635725,0.91807691,1.94464258
4.16908454,3.18591595,0.00248882,0.14258682,0.47903186,0.46360849,0.13562441,0.71411881,0.90355148,1.94388639
4.17508754,3.15171294,0.00261533,0.13752388,0.46837661,0.45161169,0.13533215,0.70075972,0.88796901,1.93751001
4.18109055,3.10955015,0.00278316,0.13215573,0.45669942,0.43894306,0.13429900,0.68635687,0.87125178,1.92545486
4.18709355,3.05955249,0.00298920,0.12651762,0.44411132,0.42563566,0.13251596,0.67099213,0.85334739,1.90774568
4.19309655,3.00196856,0.00323069,0.12064779,0.43073121,0.41173133,0.12999071,0.65475227,0.83423224,1.88448971
4.19909955,2.93716737,0.00350506,0.11458729,0.41668314,0.39728159,0.12674752,0.63772852,0.81391352,1.85587335
4.20510255,2.86563092,0.00380978,0.10837961,0.40209358,0.38234798,0.12282658,0.62001605,0.79242978,1.82215666
4.21110555,2.78794287,0.00414226,0.10207018,0.38708900,0.36700179,0.11828269,0.60171310,0.76984992,1.78366565
4.21710855,2.70477362,0.00449969,0.09570576,0.37179355,0.35132319,0.11318351,0.58291994,0.74627076,1.74078281
4.22311156,2.61686267,0.00487903,0.08933374,0.35632706,0.33539981,0.10760726,0.56373756,0.72181339,1.69393615
4.22911456,2.52499887,0.00527687,0.08300127,0.34080328,0.31932495,0.10164023,0.54426622,0.69661860,1.64358745
4.23511756,2.42999965,0.00568940,0.07675444,0.32532843,0.30319533,0.09537404,0.52460395,0.67084153,1.59021996
4.24112056,2.33269014,0.00611246,0.07063739,0.31000002,0.28710880,0.08890280,0.50484504,0.64464612,1.53432639
4.24712356,2.23388315,0.00654150,0.06469150,0.29490610,0.27116188,0.08232038,0.48507868,0.61819952,1.47639754
4.25312656,2.13436091,0.00697165,0.05895458,0.28012475,0.25544740,0.07571790,0.46538772,0.59166687,1.41691200
4.25912956,2.03485933,0.00739783,0.05346026,0.26572398,0.24005240,0.06918138,0.44584782,0.56520673,1.35632750
4.26513257,1.93605530,0.00781481,0.04823747,0.25176192,0.22505627,0.06278985,0.42652679,0.53896732,1.29507396
4.27113557,1.83855739,0.00821738,0.04331009,0.23828730,0.21052931,0.05661387,0.40748440,0.51308386,1.23354851
4.27713857,1.74290016,0.00860048,0.03869678,0.22534027,0.19653174,0.05071444,0.38877250,0.48767690,1.17211244
4.28314157,1.64954195,0.00895933,0.03441103,0.21295341,0.18311312,0.04514246,0.37043545,0.46285183,1.11109008
4.28914457,1.55886592,0.00928959,0.03046130,0.20115292,0.17031225,0.03993854,0.35251090,0.43869940,1.05076928
4.29514757,1.47118389,0.00958750,0.02685145,0.18996001,0.15815747,0.03513332,0.33503069,0.41529713,0.99140331
4.30115058,1.38674253,0.00985001,0.02358116,0.17939232,0.14666732,0.03074809,0.31802204,0.39271148,0.93321381
4.30715358,1.30573115,0.01007490,0.02064662,0.16946536,0.13585147,0.02679576,0.30150862,0.37100057,0.87639441
4.31315658,1.22829060,0.01026084,0.01804119,0.16019399,0.12571188,0.02328198,0.28551176,0.35021718,0.82111467
4.31915958,1.15452264,0.01040744,0.01575614,0.15159373,0.11624409,0.02020655,0.27005142,0.33041187,0.76752401
4.32516258,1.08449908,0.01051531,0.01378147,0.14368202,0.10743853,0.01756479,0.25514711,0.31163603,0.71575533
4.33116558,1.01827036,0.01058605,0.01210660,0.13647917,0.09928183,0.01534900,0.24081852,0.29394455,0.66592806
4.33716858,0.95587314,0.01062217,0.01072112,0.13000924,0.09175807,0.01354978,0.22708591,0.27739813,0.61815054
4.34317159,0.89733653,0.01062707,0.00961538,0.12430050,0.08484984,0.01215737,0.21397029,0.26206491,0.57252161
4.34917459,0.84268686,0.01060493,0.00878105,0.11938568,0.07853920,0.01116268,0.20149332,0.24802157,0.52913142
4.35517759,0.79195089,0.01056060,0.00821150,0.11530187,0.07280836,0.01055820,0.18967695,0.23535348,0.48806143
4.36118059,0.74515747,0.01049945,0.00790206,0.11208999,0.06764025,0.01033864,0.17854295,0.22415428,0.44938388
4.36718359,0.70233760,0.01042724,0.00785018,0.10979400,0.06301884,0.01050133,0.16811215,0.21452457,0.41316068
